flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,selection_score,released_direction,released_logit_step,config
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,0.6564602491858311,1,0.332427744290261,anti_bad_tangent_sparse
257,36,S3,5,36:S3,1,public_loss_tomography,1,1,0.5910164133738602,0.5910164133738602,0.2765957446808511,0.5522750394061875,0.5522750394061875,-0.0046542199046029605,0.0046542199046029605,0.9136690647482014,1,True,False,0.470377560842679,0.6522496267357765,0.3268521827095934,0.6522496267357765,1,0.30483929555199485,anti_bad_tangent_sparse
1061,151,S2,4,151:S2,1,public_loss_tomography,1,1,0.6446808510638298,0.6446808510638298,0.0851063829787234,0.217668613116836,0.217668613116836,-0.06309472319907664,0.06309472319907664,0.9640287769784173,1,True,False,0.478524211298606,0.6476688679753189,0.28871927434721334,0.6476688679753189,1,0.322539625561473,anti_bad_tangent_sparse
664,94,S4,6,94:S4,1,public_loss_tomography,1,1,0.5881367781155015,0.5881367781155015,0.3829787234042553,0.7388417080208454,0.7388417080208454,-0.0031278146498203573,0.0031278146498203573,0.8525179856115108,1,True,False,0.4814733298396394,0.6449694413106932,0.3622088350740726,0.6449694413106932,1,0.2901845485680504,anti_bad_tangent_sparse
1131,161,S2,4,161:S2,1,"listener_dropout,route_toxicity_fusion",2,5,0.48934289800869113,0.5381201477404403,0.3085909090909091,0.5109702704704882,0.4075952644762749,-0.0021324745226719067,0.0021324745226719067,0.7482014388489209,1,True,False,0.5574613239773106,0.6356568958438876,0.46720838387159264,0.6356568958438876,1,0.27942699258784537,anti_bad_tangent_sparse
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,0.617907809704999,1,0.26260696073476153,anti_bad_tangent_sparse
242,34,S2,4,34:S2,-1,public_loss_tomography,1,1,0.6577768996960486,0.6577768996960486,0.648936170212766,0.8,0.8,0.0019043039932750444,0.0019043039932750444,0.6726618705035972,-1,True,False,0.553779493973378,0.6038842320163414,0.4761450841060203,0.6038842320163414,-1,-0.2538576817780137,anti_bad_tangent_sparse
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,0.5951206704745169,1,0.24780523688853154,anti_bad_tangent_sparse
174,24,S4,6,24:S4,-1,public_loss_tomography,1,1,0.6135328267477204,0.6135328267477204,0.3404255319148936,0.5772205359072673,0.5772205359072673,0.002251126374069004,0.002251126374069004,0.7661870503597122,-1,True,False,0.4910966550676029,0.5932940889709011,0.37862739329147427,0.5932940889709011,-1,-0.2669974514769201,anti_bad_tangent_sparse
1550,221,S1,3,221:S1,-1,public_loss_tomography,1,1,0.6686480243161095,0.6686480243161095,0.44680851063829785,0.7259518129550369,0.7259518129550369,0.0017069418136694738,0.0017069418136694738,0.6546762589928058,-1,True,False,0.5358294271040772,0.5626389128712057,0.43986346368398715,0.5626389128712057,-1,-0.24377533835920553,anti_bad_tangent_sparse
766,109,S1,3,109:S1,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,5,0.6204529620876598,0.7703242323290846,0.48382867813911884,0.7905199475958277,0.22923862143182666,0.003713647373499302,0.003713647373499302,0.8705035971223022,-1,True,False,0.742134437364105,0.8195186794254822,0.600803018541076,0.8195186794254822,-1,-0.5203534781332976,anti_bad_tangent_pressure
123,17,S2,4,17:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.5984801546379209,0.6442187137891078,0.6070609979596018,0.5484741296147171,0.42518493106982225,-0.004654863081831721,0.004654863081831721,0.9244604316546763,1,True,False,0.6772075528085392,0.7775832599116701,0.5505990982900923,0.7775832599116701,1,0.5198063688341629,anti_bad_tangent_pressure
137,19,S2,4,19:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,7,0.8140724397026187,0.864305619930475,0.9198653760720201,0.5700349982149544,0.4727888450524575,-0.002323975417350538,0.002323975417350538,0.7877697841726619,1,True,False,0.853302218831293,0.7681748073308122,0.7082013942841342,0.7681748073308122,1,0.5189625646116064,anti_bad_tangent_pressure
139,19,S4,6,19:S4,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.8011127363112125,0.864305619930475,0.8771570187924494,0.8,0.5930574050861404,-0.001705062678039797,0.001705062678039797,0.6384892086330936,1,True,False,0.8789467708668076,0.7654247435727979,0.7749761452544239,0.7654247435727979,1,0.43733462559147185,anti_bad_tangent_pressure
687,98,Q2,1,98:Q2,-1,public_loss_tomography,1,1,0.965159574468085,0.965159574468085,0.925531914893617,0.6380762463889581,0.6380762463889581,0.005463681761078992,0.005463681761078992,0.9460431654676259,-1,True,False,0.7652529347028614,0.7598370583826409,0.5533048322838428,0.7598370583826409,-1,-0.5725387083216772,anti_bad_tangent_pressure
309,44,Q2,1,44:Q2,-1,public_loss_tomography,1,1,0.9800531914893615,0.9800531914893615,0.9680851063829787,0.7869065731646545,0.7869065731646545,0.003915241747203547,0.003915241747203547,0.89568345323741,-1,True,False,0.7789976155539251,0.753306010598711,0.5772401391872561,0.753306010598711,-1,-0.5506122414980709,anti_bad_tangent_pressure
1107,158,Q2,1,158:Q2,-1,public_loss_tomography,1,1,0.9127659574468086,0.9127659574468086,0.851063829787234,0.701155550588088,0.701155550588088,0.005087024738327678,0.005087024738327678,0.9388489208633094,-1,True,False,0.725928466617755,0.7496833147363253,0.5256699065223243,0.7496833147363253,-1,-0.5500671399050973,anti_bad_tangent_pressure
638,91,Q2,1,91:Q2,-1,public_loss_tomography,1,1,0.9202127659574468,0.9202127659574468,0.8723404255319149,0.6422547847011684,0.6422547847011684,0.0050018024979435445,0.0050018024979435445,0.935251798561151,-1,True,False,0.732800807043287,0.7464326754883693,0.5328893585351823,0.7464326754883693,-1,-0.5513457011353501,anti_bad_tangent_pressure
1177,168,Q2,1,168:Q2,-1,public_loss_tomography,1,1,0.8486702127659573,0.8486702127659573,0.7340425531914894,0.6684366948237215,0.6684366948237215,0.005618888736260793,0.005618888736260793,0.9496402877697842,-1,True,False,0.674710381511372,0.7396600380561288,0.4820364441007722,0.7396600380561288,-1,-0.5315531307895723,anti_bad_tangent_pressure
351,50,Q2,1,50:Q2,-1,public_loss_tomography,1,1,0.9164893617021277,0.9164893617021277,0.8617021276595744,0.8,0.8,0.0031086400071981117,0.0031086400071981117,0.8489208633093526,-1,True,False,0.7293646368305209,0.737652388563104,0.5486681217373863,0.737652388563104,-1,-0.5031475796618757,anti_bad_tangent_pressure
771,110,Q2,1,110:Q2,-1,public_loss_tomography,1,1,0.9069148936170212,0.9069148936170212,0.9574468085106383,0.8,0.8,0.003065600585652728,0.003065600585652728,0.8453237410071942,-1,True,False,0.7353008070432867,0.7375878975176424,0.5673905524736483,0.7375878975176424,-1,-0.503715269163979,anti_bad_tangent_pressure
1044,149,Q2,1,149:Q2,1,public_loss_tomography,1,1,0.9143617021276597,0.9143617021276597,0.7553191489361702,0.7313297859314397,0.7313297859314397,-0.004609369213589489,0.004609369213589489,0.9100719424460432,1,True,False,0.7153646368305211,0.7363607686176811,0.5120336077315698,0.7363607686176811,1,0.5297792322268378,anti_bad_tangent_pressure
190,27,Q2,1,27:Q2,-1,public_loss_tomography,1,1,0.9425531914893617,0.9425531914893617,0.9361702127659575,0.8,0.8,0.0028319807320073376,0.0028319807320073376,0.8237410071942446,-1,True,False,0.7534178283198827,0.7323009512448735,0.5767059879550506,0.7323009512448735,-1,-0.4994652566281531,anti_bad_tangent_pressure
731,104,S1,3,104:S1,-1,public_loss_tomography,1,1,0.8755319148936169,0.8755319148936169,0.7446808510638298,0.8,0.8,0.003267494828569331,0.003267494828569331,0.8561151079136691,-1,True,False,0.6915667644900954,0.7305222217178569,0.5117309198393303,0.7305222217178569,-1,-0.4908505214903645,anti_bad_tangent_pressure
1116,159,S1,3,159:S1,1,public_loss_tomography,1,1,0.7811170212765957,0.7811170212765957,0.6595744680851063,0.7797533759561264,0.7797533759561264,-0.004477272639958102,0.004477272639958102,0.9064748201438849,1,True,False,0.6265933602347762,0.7149506062589399,0.45844646399974665,0.7149506062589399,1,0.4876286452862654,anti_bad_tangent_pressure
645,92,Q2,1,92:Q2,-1,public_loss_tomography,1,1,0.885904255319149,0.885904255319149,0.8404255319148937,0.8,0.8,0.0026126970283073068,0.0026126970283073068,0.8129496402877698,-1,True,False,0.7090720836390316,0.7147042866191273,0.5442488120787303,0.7147042866191273,-1,-0.47548613471658485,anti_bad_tangent_pressure
946,135,Q2,1,135:Q2,1,public_loss_tomography,1,1,0.7513297872340425,0.7513297872340425,0.574468085106383,0.645963121454503,0.645963121454503,-0.005436779027335611,0.005436779027335611,0.9424460431654677,1,True,False,0.5991039985326486,0.7141749444464971,0.4248204545094666,0.7141749444464971,1,0.49223965398480923,anti_bad_tangent_pressure
393,56,Q2,1,56:Q2,-1,public_loss_tomography,1,1,0.8585106382978723,0.8585106382978723,0.8191489361702128,0.8,0.8,0.0027828930309710814,0.0027828930309710814,0.8165467625899281,-1,True,False,0.6906305942773294,0.7112672883028867,0.5319389345339576,0.7112672883028867,-1,-0.46986177140459306,anti_bad_tangent_pressure
1037,148,Q2,1,148:Q2,1,public_loss_tomography,1,1,0.8609042553191488,0.8609042553191488,0.6276595744680851,0.4033936534267977,0.4033936534267977,-0.011624626253662198,0.011624626253662198,0.960431654676259,1,True,False,0.6690401687454145,0.7079074070105618,0.4601461731685818,0.7079074070105618,1,0.5343592177248663,anti_bad_tangent_pressure
71,10,Q2,1,10:Q2,-1,public_loss_tomography,1,1,0.9539893617021276,0.9539893617021276,0.8936170212765957,0.6198789591592778,0.6198789591592778,0.0030337917837352643,0.0030337917837352643,0.841726618705036,-1,True,False,0.7549444240645634,0.7051545950268399,0.566612344912038,0.7051545950268399,-1,-0.5100305669624242,anti_bad_tangent_pressure
953,136,Q2,1,136:Q2,1,public_loss_tomography,1,1,0.7664893617021276,0.7664893617021276,0.7021276595744681,0.8,0.8,-0.00289211579812718,0.00289211579812718,0.8309352517985612,1,True,False,0.6232157006603081,0.6992975929102645,0.48038750946124975,0.6992975929102645,1,0.4493396166412431,anti_bad_tangent_pressure
722,103,Q2,1,103:Q2,-1,public_loss_tomography,1,1,0.7773936170212766,0.7773936170212766,0.776595744680851,0.8,0.8,0.0027906314098175393,0.0027906314098175393,0.8201438848920863,-1,True,False,0.6384763389581805,0.6983907155185609,0.5013911846487593,0.6983907155185609,-1,-0.4503464123785344,anti_bad_tangent_pressure
167,23,S4,6,23:S4,1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.47363994654576214,0.7369629179331307,0.34875591016548463,0.8,0.5979750271069766,-0.0018527604913341625,0.0018527604913341625,0.6654676258992805,1,True,False,0.636616768605508,0.6875909487446452,0.5483887564598869,0.6875909487446452,1,0.37328075933816357,anti_bad_tangent_pressure
1725,246,S1,3,246:S1,-1,public_loss_tomography,1,1,0.851063829787234,0.851063829787234,0.7978723404255319,0.8,0.8,0.0022287573128787785,0.0022287573128787785,0.762589928057554,-1,True,False,0.6837582538517974,0.6834437524081981,0.5373813530246968,0.6834437524081981,-1,-0.4391668162168724,anti_bad_tangent_pressure
789,112,S3,5,112:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4622262923811535,0.5087491986961834,0.35837071954339406,0.5175749935185845,0.3454399006604978,-0.0024643512943980867,0.0024643512943980867,0.8057553956834532,1,True,False,0.5531026028893422,0.6806830428750044,0.48231758369272154,0.6806830428750044,1,0.4088398975669292,anti_bad_tangent_pressure
1413,201,S4,6,201:S4,-1,public_loss_tomography,1,1,0.6489203647416413,0.6489203647416413,0.5638297872340425,0.8,0.8,0.00289455336690409,0.00289455336690409,0.8345323741007195,-1,True,False,0.538429937742375,0.6772841979982792,0.4201627472964163,0.6772841979982792,-1,-0.4157117725831493,anti_bad_tangent_pressure
769,109,S4,6,109:S4,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,7,0.7743122515987226,0.8302090816917729,0.7048271197546939,0.285793395908811,0.236810078433334,0.0019929363799890474,0.0019929363799890474,0.6870503597122302,-1,True,False,0.8064756329244239,0.6748214878117437,0.6753498488556345,0.6748214878117437,-1,-0.44227849979957723,anti_bad_tangent_pressure
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,0.6604210964493263,1,0.4513939686841869,anti_bad_tangent_pressure
970,138,S2,4,138:S2,1,public_loss_tomography,1,1,0.6374231003039514,0.6374231003039514,0.35106382978723405,0.5624687671757662,0.5624687671757662,-0.004080553762244692,0.004080553762244692,0.8992805755395683,1,True,False,0.5062296094748978,0.6579679324292055,0.3577074453506902,0.6579679324292055,1,0.4299953280013029,anti_bad_tangent_pressure
1301,185,S4,6,185:S4,1,public_loss_tomography,1,1,0.5218279635258358,0.5218279635258358,0.30851063829787234,0.75084262983035,0.75084262983035,-0.004132988915648073,0.004132988915648073,0.9028776978417267,1,True,False,0.43407804716486736,0.657595561963295,0.31836088038950405,0.657595561963295,1,0.39896329107622613,anti_bad_tangent_pressure
908,129,S3,5,129:S3,-1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.5006904402343323,0.5429112462006078,0.2901665716323116,0.8,0.4926903564877339,0.001490044065037626,0.001490044065037626,0.5665467625899281,-1,True,False,0.6168854513210286,0.6575151999992603,0.5815780312381555,0.6575151999992603,-1,-0.3188929111206151,anti_bad_tangent_pressure
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,0.6564602491858311,1,0.45809408929202927,anti_bad_tangent_pressure
1065,152,Q2,1,152:Q2,1,public_loss_tomography,1,1,0.6170212765957447,0.6170212765957447,0.2978723404255319,0.4211447977253777,0.4211447977253777,-0.007017736522183853,0.007017736522183853,0.9532374100719424,1,True,False,0.4880135730007337,0.6546287917574963,0.3293112474070634,0.6546287917574963,1,0.444412943966177,anti_bad_tangent_pressure
257,36,S3,5,36:S3,1,public_loss_tomography,1,1,0.5910164133738602,0.5910164133738602,0.2765957446808511,0.5522750394061875,0.5522750394061875,-0.0046542199046029605,0.0046542199046029605,0.9136690647482014,1,True,False,0.470377560842679,0.6522496267357765,0.3268521827095934,0.6522496267357765,1,0.41977679937777057,anti_bad_tangent_pressure
413,59,Q1,0,59:Q1,1,public_loss_tomography,1,1,0.5867021276595744,0.5867021276595744,0.0425531914893617,0.2007412191957964,0.2007412191957964,-0.14657500841349408,0.14657500841349408,0.9964028776978417,1,True,False,0.4397901687454145,0.6489146285436801,0.2577454828272378,0.6489146285436801,1,0.43847459845769754,anti_bad_tangent_pressure
553,79,Q1,0,79:Q1,1,public_loss_tomography,1,1,0.5829787234042553,0.5829787234042553,0.031914893617021274,0.2002641865733934,0.2002641865733934,-0.1505280720888165,0.1505280720888165,1.0,1,True,False,0.4363539985326485,0.6488170506236244,0.2537400733675715,0.6488170506236244,1,0.4381769992663242,anti_bad_tangent_pressure
1061,151,S2,4,151:S2,1,public_loss_tomography,1,1,0.6446808510638298,0.6446808510638298,0.0851063829787234,0.217668613116836,0.217668613116836,-0.06309472319907664,0.06309472319907664,0.9640287769784173,1,True,False,0.478524211298606,0.6476688679753189,0.28871927434721334,0.6476688679753189,1,0.44436059105760145,anti_bad_tangent_pressure
664,94,S4,6,94:S4,1,public_loss_tomography,1,1,0.5881367781155015,0.5881367781155015,0.3829787234042553,0.7388417080208454,0.7388417080208454,-0.0031278146498203573,0.0031278146498203573,0.8525179856115108,1,True,False,0.4814733298396394,0.6449694413106932,0.3622088350740726,0.6449694413106932,1,0.3994229841222923,anti_bad_tangent_pressure
654,93,S1,3,93:S1,1,public_loss_tomography,1,1,0.5941489361702127,0.5941489361702127,0.06382978723404255,0.2135801883938399,0.2135801883938399,-0.07406131989085513,0.07406131989085513,0.9748201438848921,1,True,False,0.44666250917094646,0.6422033095636476,0.2689217693724697,0.6422033095636476,1,0.43330133090886064,anti_bad_tangent_pressure
1054,150,S2,4,150:S2,1,public_loss_tomography,1,1,0.5904255319148936,0.5904255319148936,0.05319148936170213,0.2181246213021687,0.2181246213021687,-0.06367560505765317,0.06367560505765317,0.9676258992805755,1,True,False,0.4432263389581805,0.640374151390553,0.26729046063222794,0.640374151390553,1,0.42877317478372395,anti_bad_tangent_pressure
1131,161,S2,4,161:S2,1,"listener_dropout,route_toxicity_fusion",2,5,0.48934289800869113,0.5381201477404403,0.3085909090909091,0.5109702704704882,0.4075952644762749,-0.0021324745226719067,0.0021324745226719067,0.7482014388489209,1,True,False,0.5574613239773106,0.6356568958438876,0.46720838387159264,0.6356568958438876,1,0.38448193414978526,anti_bad_tangent_pressure
1003,143,Q3,2,143:Q3,1,public_loss_tomography,1,1,0.4900401215805471,0.4900401215805471,0.24468085106382978,0.7227250554790722,0.7227250554790722,-0.003271107988023429,0.003271107988023429,0.8597122302158273,1,True,False,0.4079815243685148,0.6243966973267812,0.30616204727936003,0.6243966973267812,1,0.3708229933886242,anti_bad_tangent_pressure
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,0.617907809704999,1,0.3611207787982799,anti_bad_tangent_pressure
1477,211,Q1,0,211:Q1,-1,public_loss_tomography,1,1,0.5095896656534954,0.5095896656534954,0.3191489361702128,0.7339482893472176,0.7339482893472176,0.002883792859295339,0.002883792859295339,0.8273381294964028,-1,True,False,0.42825643014359077,0.6171203094950304,0.33412020159568817,0.6171203094950304,-1,-0.36694060959177316,anti_bad_tangent_pressure
670,95,S3,5,95:S3,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,3,0.3996895446419528,0.6841495440729484,0.21666102514506771,0.8,0.43184178239196425,-0.0012819794359609853,0.0012819794359609853,0.539568345323741,1,True,False,0.5854834793945544,0.6128419730893192,0.5324527693304193,0.6128419730893192,1,0.2973786365273078,anti_bad_tangent_pressure
1359,194,Q2,1,194:Q2,-1,public_loss_tomography,1,1,0.9082446808510638,0.9082446808510638,0.9042553191489362,0.4828356824577603,0.4828356824577603,0.0020854407480480047,0.0020854407480480047,0.7050359712230215,-1,True,False,0.7296891049156273,0.6109198707358398,0.5872740745921239,0.6109198707358398,-1,-0.4256098283515521,anti_bad_tangent_pressure
242,34,S2,4,34:S2,-1,public_loss_tomography,1,1,0.6577768996960486,0.6577768996960486,0.648936170212766,0.8,0.8,0.0019043039932750444,0.0019043039932750444,0.6726618705035972,-1,True,False,0.553779493973378,0.6038842320163414,0.4761450841060203,0.6038842320163414,-1,-0.34896900246946344,anti_bad_tangent_pressure
