flat_idx,direction,row,target,target_idx,tomography_score,public_inclusion_score,label_direction_confidence,private_safety_score,prototype_predicted_loss_delta,sector_selection_score,sector_joint_safety,sector_hardworld_toxic,sector_broad_toxic,sector_listener_benefit,sector_human_state_responsibility,cross_listener_transport_score,cross_listener_score,cross_row_s2_score,teacher_has_action,lrj_has_cell,sources,cell_key,public_loss_gradient,sign_stability,feature_std,public_release_agrees,public_gradient_strength,base_probability,cross_listener_transport_same,cross_listener_transport_inverse,cross_listener_transport_move,target_listener_lift_same,target_listener_lift_inverse,target_listener_lift_move,h088_hardworld_same,h088_hardworld_inverse,h088_hardworld_move,h010_objective_tail_same,h010_objective_tail_inverse,h010_objective_tail_move,e216_maskfam_jepa_same,e216_maskfam_jepa_inverse,e216_maskfam_jepa_move,listener_toxic_same_weight,listener_inverse_weight,hardworld_toxic_same_weight,broad_toxic_same_weight,toxic_anchor_same_count,listener_toxicity_rank,listener_inverse_rank,listener_safety_rank,hardworld_toxicity_rank_from_anchor,broad_toxicity_rank_from_anchor,broad_safety_rank_from_anchor,merged_private_safety,public_gain_rank,listener_transport_rank,anti_listener_equation_score,preview_step,preview_predicted_public_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta,target_cap,released_step,released_abs_step,released_predicted_public_delta,variant,submission_file
1117,-1,159,S2,4,,,,,,0.2620857473928157,0.9264194669756662,0.0735805330243337,0.4356894553881807,0.1660989643268124,0.3908428246013668,,,,False,True,hardworld_sector,159:S2,0.001283456639622007,0.9615384615384616,0.054696464290102775,True,0.0651621237987688,0.6370854152283782,False,False,0.0,False,True,0.6386000000000001,False,False,0.0,False,True,0.10228901265658075,False,True,0.16793426385002042,0.0,0.3366506354719978,0.0,0.0,0.0,0.4728144989339019,0.970682302771855,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.47547974413646055,0.47707889125799574,0.6338067739502541,-0.02989599701135327,-0.0007015118136124943,0.34435308118625324,0.3465294416783551,0.0021763604921018476,0.018260059385475643,0.01896421693943328,0.0007041575539576371,8,-0.12746301175192729,0.12746301175192729,-0.002990929137056321,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
733,-1,104,S3,5,,,,,,0.4471378910776361,0.902665121668598,0.0735805330243337,0.4820393974507532,0.3620886075949368,0.3845558086560364,,,,False,True,hardworld_sector,104:S3,0.0021994394012135586,1.0,0.03480704991706608,True,0.11166730384594628,0.512384197859817,False,False,0.0,False,False,0.0,False,False,0.0,False,True,1.6083055026649973e-10,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.902665121668598,0.55863539445629,0.47707889125799574,0.538390929625584,-0.0336268673205681,-0.002124864276072273,0.3606031021135461,0.37001192375753916,0.009408821643993037,0.043010564879450354,0.04339355930052485,0.00038299442107449927,3,-0.10366124939887823,0.10366124939887823,-0.006550300495162911,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
715,-1,102,Q2,1,,,,,,0.963499420625724,0.899188876013905,0.0735805330243337,0.4866743916570104,0.9800632911392404,0.4872892938496583,,,,True,True,hardworld_sector,102:Q2,0.00430523727210118,0.9615384615384616,0.029189657779607775,True,0.21858035203304776,0.4597383530095764,False,False,0.0,False,False,0.0,False,False,0.0,True,False,-3.855574193245559e-11,False,False,0.0,0.0,0.0,0.0,1.2448325160913789e-10,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.7452025586353944,0.2547974413646056,0.899188876013905,0.7665245202558635,0.47707889125799574,0.5879809003683134,-0.053028774473705645,-0.007821313222710654,0.9465422680896723,0.9632529328695579,0.016710664779885587,0.08497657301962233,0.08555711689832822,0.0005805438787058886,9,-0.13415829312324423,0.13415829312324423,-0.019787257811538055,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1525,-1,217,S4,6,,,,,,0.8916570104287369,0.8528389339513326,0.1471610660486674,0.4009269988412514,0.6068527042577675,0.8144305239179954,,,,True,True,hardworld_sector,217:S4,0.005002702095717756,1.0,0.05852509796020807,True,0.25399120096922595,0.6195970810272577,False,False,0.0,False,False,0.0,True,False,-4.5134558919135426e-05,False,True,0.09657895976872477,False,True,0.08059236158533944,0.0,0.0,3.8999184184493175e-05,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.20362473347547974,0.3656716417910448,0.6343283582089552,0.8528389339513326,0.7953091684434968,0.47707889125799574,0.6097771291099234,-0.059766767948984736,-0.005108839552493416,0.25034985491549544,0.24681675971672104,-0.0035330951987743997,0.03168774111556553,0.031241379229324816,-0.00044636188624071205,6,-0.1375947035201537,0.1375947035201537,-0.011761540529636544,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1057,1,151,Q1,0,,,,,,0.4195596755504056,0.828505214368482,0.1575898030127462,0.5330243337195828,0.5409666283084004,0.6196583143507973,,,,False,True,hardworld_sector,151:Q1,-0.05251020046423678,1.0,0.08339453020770629,True,1.0,0.2931200235617892,False,False,0.0,False,False,0.0,True,False,0.004804555147771783,False,True,-0.15242400807110612,False,True,-0.15242400787499544,0.0,0.0,0.004151447042347563,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.21641791044776118,0.3656716417910448,0.6343283582089552,0.828505214368482,0.976545842217484,0.47707889125799574,0.6242711758839782,0.1973260234170976,-0.12424830526217154,1.4702842370874012,1.4011127853567606,-0.06917145173064054,0.1730170559147817,0.18119999327735034,0.008182937362568643,5,0.16332940064382953,0.16332940064382953,-0.10284199153290034,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1448,-1,206,S4,6,0.441093030931338,0.5812173913043479,0.7798260869565217,0.5757276044024189,-0.0802464711569188,0.7061413673232907,0.8169177288528389,0.183082271147161,0.4171494785631518,0.6108515535097814,0.5904214123006833,,,,True,True,"hardworld_sector,subset_tomography",206:S4,0.008976187880884879,1.0,0.051455982626558934,True,0.4557282637203005,0.607805760468041,False,False,0.0,False,False,0.0,True,False,-0.011441734432461048,False,True,0.1274729329270649,False,True,0.10230663403283019,0.0,0.0,0.009886400115730951,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.24520255863539445,0.3656716417910448,0.6343283582089552,0.8169177288528389,0.9243070362473348,0.47707889125799574,0.6502418237826679,-0.09586398664912901,-0.016722898120870387,0.36834400416447777,0.37193124333782435,0.003587239173346579,0.08653478251485679,0.08624306807415671,-0.00029171444070007213,6,-0.15424587024494277,0.15424587024494277,-0.02690726793067923,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
164,1,23,S1,3,0.5202026315479653,0.5867826086956522,0.7203478260869566,0.7946432197464779,-0.0649822204301864,0.8176129779837775,0.4762456546929317,0.2236384704519119,0.6651216685979142,0.7502301495972383,0.2982346241457858,,,,True,True,"hardworld_sector,subset_tomography",23:S1,2.5324870438879358e-06,0.5,0.07042372810639486,False,0.000128576399995254,0.5226845176938223,False,False,0.0,False,False,0.0,True,False,0.024526175607717582,False,True,-0.08664152906563008,False,False,0.0,0.0,0.0,0.021192205324977266,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.2857142857142857,0.3656716417910448,0.6343283582089552,0.7946432197464779,0.3646055437100213,0.47707889125799574,0.4318558696629965,0.012014586593415106,4.3205302677991186e-07,0.5704707713256755,0.5681655606328959,-0.002305210692779558,0.0497784841853689,0.04934421239993301,-0.0004342717854358899,6,0.053506191317046856,0.053506191317046856,1.9241204622608703e-06,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
909,-1,129,S4,6,0.6762056484034762,0.8058260869565218,0.916,0.7823274166174816,-0.3177409177294843,0.4816685979142526,0.4101969872537659,0.5249130938586327,0.6616454229432214,0.6304085155350977,0.4563667425968109,,,,False,True,"hardworld_sector,subset_tomography",129:S4,0.004920160998113533,1.0,0.0780314018341237,True,0.24980052318975945,0.896942120189294,False,False,0.0,False,False,0.0,True,False,-0.07008393165313365,False,True,0.16618694882109208,False,True,0.12894331043204943,0.0,0.0,0.06055705925499153,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.5628997867803838,0.3656716417910448,0.6343283582089552,0.7823274166174816,0.7921108742004265,0.47707889125799574,0.5659927402895673,-0.056996306827803406,-0.0035938224778634675,1.2892885239257372,1.279123768703686,-0.01016475522205118,0.07068016592381174,0.07042970519228206,-0.00025046073152967807,6,-0.1313854186832537,0.1313854186832537,-0.008284323971269091,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
372,-1,53,Q2,1,0.6062558012671646,0.682695652173913,0.8601739130434783,0.6856507642755523,-0.0765693674776585,0.6573580533024334,0.7705677867902665,0.2294322132097334,0.4843568945538818,0.6141426927502878,0.7685876993166287,,,,True,True,"hardworld_sector,subset_tomography",53:Q2,0.0023328970603806627,0.9615384615384616,0.07233312559165554,True,0.11844305632567316,0.7124645921500611,False,False,0.0,False,False,0.0,True,False,-0.026055313615900744,False,True,0.07576382710487162,False,True,0.07576382721042352,0.0,0.0,0.02251347967112715,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.291044776119403,0.3656716417910448,0.6343283582089552,0.7705677867902665,0.5682302771855011,0.47707889125799574,0.5642337253945111,-0.03256735466421129,-0.0010503664170331073,1.248438754240626,1.2420943886390297,-0.006344365601596236,0.056342127905549946,0.05601118686046348,-0.0003309410450864636,9,-0.09575757374309082,0.09575757374309082,-0.0030883853071076474,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1003,1,143,Q3,2,0.3933735019263425,0.4576521739130435,0.6657391304347825,0.4664230224227703,-0.0030881005966249,0.2895480880648899,0.7601390498261877,0.2398609501738123,0.455388180764774,0.5887399309551208,0.2140774487471526,,,,True,True,"hardworld_sector,subset_tomography",143:Q3,-0.0020429974574394404,1.0,0.12770675180139696,True,0.10372462078769246,0.7974211568605402,False,False,0.0,False,False,0.0,True,False,0.02800623506122002,False,True,-0.1353813953524292,False,True,-0.1509805240731057,0.0,0.0,0.02419920224375269,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.3006396588486141,0.3656716417910448,0.6343283582089552,0.7601390498261877,0.5415778251599147,0.47707889125799574,0.5143980016528122,0.030424787851837536,-0.0004867226152702017,2.077364062764539,2.08376893753806,0.00640487477352103,0.14703468404796277,0.14877327703429116,0.001738592986328391,5,0.09302914444914528,0.09302914444914528,-0.0014882400726387534,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
38,-1,5,S1,3,,,,,,0.2129548088064889,0.7566628041714948,0.1946697566628041,0.5480880648899189,0.4720080552359034,0.2694646924829157,,,,False,True,hardworld_sector,5:S1,0.0034964604693682754,1.0,0.0360838574050652,True,0.1775181045692182,0.452157785185675,False,False,0.0,False,False,0.0,True,False,-0.016187170304342302,False,True,0.05858164887356154,False,True,0.058581649011197834,0.0,0.0,0.013986764272047892,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.25692963752665243,0.3656716417910448,0.6343283582089552,0.7566628041714948,0.6897654584221748,0.47707889125799574,0.5208921908088335,-0.04346340390513613,-0.004211525167959537,0.695677207160895,0.7100396180357664,0.014362410874871445,0.08541775452034846,0.08807026867648164,0.0026525141561331844,6,-0.11440803081925253,0.11440803081925253,-0.0110859311034089,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1298,-1,185,S1,3,,,,,,0.2274391657010429,0.7381228273464658,0.2618771726535341,0.2004634994206257,0.2679861910241657,0.6860706150341687,,,,False,True,hardworld_sector,185:S1,0.0004803452176391389,0.9230769230769231,0.0740076162269338,True,0.024387512263107248,0.4548656428207808,False,False,0.0,False,True,0.03934049338062309,True,False,-0.03129417610056462,False,True,0.22360872906736304,False,True,0.10716368615728647,0.0,0.020739120100796565,0.027040196401043333,0.0,1.0,0.4728144989339019,0.94136460554371,0.5271855010660981,0.3208955223880597,0.3656716417910448,0.6343283582089552,0.7381228273464658,0.4051172707889126,0.47707889125799574,0.595286590828368,-0.01769356831599201,-0.00011483981456039765,0.6596082724881113,0.6666690033175957,0.007060730829484441,0.022298565851531314,0.02226248528342163,-3.608056810968513e-05,6,-0.09578368191895266,0.09578368191895266,-0.0006216824143687673,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1622,-1,231,S3,5,,,,,,0.3596523754345306,0.7334878331402086,0.2329084588644264,0.5422943221320974,0.3734119677790564,0.5749430523917995,,,,False,True,hardworld_sector,231:S3,0.006149126378201768,1.0,0.04502445055250035,True,0.3121960820029467,0.4559865862316916,False,False,0.0,False,False,0.0,True,False,-0.02636518972677898,True,False,-1.2775638880135887e-10,False,False,0.0,0.0,0.0,0.022781232714735408,4.1248151104692064e-10,2.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.2942430703624733,0.7761194029850746,0.22388059701492535,0.7334878331402086,0.8571428571428571,0.47707889125799574,0.5706493279445812,-0.06651952407183867,-0.00908477405312513,1.0086757200518073,1.0285433041473637,0.019867584095556445,0.036960758677149416,0.03773983582515034,0.000779077148000927,3,-0.13674130506217466,0.13674130506217466,-0.018675176612474143,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
1263,-1,180,S1,3,,,,,,0.2029895712630359,0.727694090382387,0.272305909617613,0.436848203939745,0.3911219792865362,0.4079498861047836,,,,False,True,hardworld_sector,180:S1,0.0006613082467088853,0.9615384615384616,0.08779052890415504,True,0.033575150504408395,0.8294219962134007,False,False,0.0,False,False,0.0,True,False,-0.03347599404954793,False,True,0.17268405171144785,False,True,0.11865962112361372,0.0,0.0,0.02892542851778744,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.3304904051172708,0.3656716417910448,0.6343283582089552,0.727694090382387,0.4168443496801706,0.47707889125799574,0.45946848832822196,-0.01767291104028554,-0.00013312645407402468,0.46341447957902454,0.46022115779425177,-0.0031933217847727735,0.04051363749351982,0.04040675870878623,-0.00010687878473358836,6,-0.07218688056384513,0.07218688056384513,-0.0005437691288222863,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
150,-1,21,S1,3,,,,,,0.1287137891077636,0.7207415990730012,0.2630359212050985,0.5388180764774044,0.2439067894131185,0.3658542141230068,,,,False,True,hardworld_sector,21:S1,0.0014455817865275783,0.9615384615384616,0.082003456320566,True,0.07339334764180083,0.2859099096964376,False,False,0.0,False,False,0.0,True,False,-0.03143772503133102,False,True,0.0987268107558511,False,True,0.1042827312207919,0.0,0.0,0.027164231980973917,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.32196162046908317,0.3656716417910448,0.6343283582089552,0.7207415990730012,0.4925373134328358,0.47707889125799574,0.46600914010116545,-0.024344885939037463,-0.0004291590292364032,0.9551547413928039,0.9703510975502372,0.01519635615743331,0.11434851265421578,0.11663379552189121,0.002285282867675431,6,-0.08240997303825212,0.08240997303825212,-0.0014527479864583324,private_safe_anti_listener_bridge,submission_hsjepa_anti_listener_toxicity_private_safe_anti_listener_bridge_0b72cf91_uploadsafe.csv
