flat_idx,direction,row,target,target_idx,tomography_score,public_inclusion_score,label_direction_confidence,private_safety_score,prototype_predicted_loss_delta,sector_selection_score,sector_joint_safety,sector_hardworld_toxic,sector_broad_toxic,sector_listener_benefit,sector_human_state_responsibility,cross_listener_transport_score,cross_listener_score,cross_row_s2_score,teacher_has_action,lrj_has_cell,sources,cell_key,public_loss_gradient,sign_stability,feature_std,public_release_agrees,public_gradient_strength,base_probability,cross_listener_transport_same,cross_listener_transport_inverse,cross_listener_transport_move,target_listener_lift_same,target_listener_lift_inverse,target_listener_lift_move,h088_hardworld_same,h088_hardworld_inverse,h088_hardworld_move,h010_objective_tail_same,h010_objective_tail_inverse,h010_objective_tail_move,e216_maskfam_jepa_same,e216_maskfam_jepa_inverse,e216_maskfam_jepa_move,listener_toxic_same_weight,listener_inverse_weight,hardworld_toxic_same_weight,broad_toxic_same_weight,toxic_anchor_same_count,listener_toxicity_rank,listener_inverse_rank,listener_safety_rank,hardworld_toxicity_rank_from_anchor,broad_toxicity_rank_from_anchor,broad_safety_rank_from_anchor,merged_private_safety,public_gain_rank,listener_transport_rank,anti_listener_equation_score,preview_step,preview_predicted_public_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta
1117,-1,159,S2,4,,,,,,0.2620857473928157,0.9264194669756662,0.0735805330243337,0.4356894553881807,0.1660989643268124,0.3908428246013668,,,,False,True,hardworld_sector,159:S2,0.001283456639622007,0.9615384615384616,0.054696464290102775,True,0.0651621237987688,0.6370854152283782,False,False,0.0,False,True,0.6386000000000001,False,False,0.0,False,True,0.10228901265658075,False,True,0.16793426385002042,0.0,0.3366506354719978,0.0,0.0,0.0,0.4728144989339019,0.970682302771855,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.47547974413646055,0.47707889125799574,0.6338067739502541,-0.02989599701135327,-0.0007015118136124943,0.34435308118625324,0.3465294416783551,0.0021763604921018476,0.018260059385475643,0.01896421693943328,0.0007041575539576371
70,-1,10,Q1,0,,,,,,0.3482966396292005,0.8389339513325609,0.1610660486674391,0.2004634994206257,0.5579746835443038,0.2319931662870159,,,,False,True,hardworld_sector,10:Q1,0.10948315263145805,1.0,0.14169272765768964,True,1.0,0.0845240805884701,False,False,0.0,False,False,0.0,True,False,-0.004985536010292613,False,True,0.08940858763502257,False,True,0.08940858706622556,0.0,0.0,0.004307826237366702,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.21961620469083157,0.3656716417910448,0.6343283582089552,0.8389339513325609,0.9861407249466951,0.47707889125799574,0.6311439301205699,-0.198499723283928,-0.15337678835641402,1.415832162158669,1.4494788186251188,0.03364665646644993,0.16707622375354966,0.17292249863308265,0.005846274879532987
1057,1,151,Q1,0,,,,,,0.4195596755504056,0.828505214368482,0.1575898030127462,0.5330243337195828,0.5409666283084004,0.6196583143507973,,,,False,True,hardworld_sector,151:Q1,-0.05251020046423678,1.0,0.08339453020770629,True,1.0,0.2931200235617892,False,False,0.0,False,False,0.0,True,False,0.004804555147771783,False,True,-0.15242400807110612,False,True,-0.15242400787499544,0.0,0.0,0.004151447042347563,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.21641791044776118,0.3656716417910448,0.6343283582089552,0.828505214368482,0.976545842217484,0.47707889125799574,0.6242711758839782,0.1973260234170976,-0.12424830526217154,1.4702842370874012,1.4011127853567606,-0.06917145173064054,0.1730170559147817,0.18119999327735034,0.008182937362568643
553,1,79,Q1,0,,,,,,0.7962920046349942,0.9264194669756662,0.0735805330243337,0.2004634994206257,0.6702991944764096,0.515375854214123,,,,True,True,hardworld_sector,79:Q1,-0.0045072987446333306,1.0,3.829078487209452,True,0.22883917518423677,0.999965092483008,False,False,0.0,False,False,0.0,False,False,0.0,False,True,-8.289717567946024,False,True,-8.289717568315384,0.0,0.0,0.0,0.0,0.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.7750533049040512,0.47707889125799574,0.6223430188535956,0.05693160201090118,-6.70155336671381e-05,1.7530360680044355,1.7530426032680193,6.5352635838511475e-06,0.014291028129787381,0.014291362585932004,3.3445614462321305e-07
1045,1,149,Q3,2,,,,,,0.1783082271147161,0.8041714947856315,0.1958285052143684,0.2004634994206257,0.4626582278481012,0.2033257403189066,,,,False,True,hardworld_sector,149:Q3,-0.17825961584389302,1.0,0.13696204081125046,True,1.0,0.777022604386795,False,False,0.0,False,False,0.0,True,False,0.01667095726298129,False,True,-0.061999146596950494,False,True,-0.06162409185303952,0.0,0.0,0.014404787559698071,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.2579957356076759,0.3656716417910448,0.6343283582089552,0.8041714947856315,0.9936034115138592,0.47707889125799574,0.6221020637707294,0.19458739039449335,-0.2532604892153354,1.3828842405951387,1.4249495507959244,0.042065310200785744,0.14816934811821805,0.15929315697717636,0.011123808858958306
1151,1,164,S1,3,0.4767785917445532,0.7598260869565218,0.7895652173913043,0.4529017944751028,-1.1184613285165657,0.677172653534183,0.9264194669756662,0.0735805330243337,0.2004634994206257,0.5427387802071347,0.2050911161731207,,,,True,True,"hardworld_sector,subset_tomography",164:S1,-0.27332832821474523,1.0,0.2689013311490242,True,1.0,0.9223507042282848,False,False,0.0,True,False,0.32664780977752894,False,True,-0.0035709979341165266,False,True,-0.6124537557749163,False,True,-0.5584293251201355,0.17219886116057215,0.0,0.0,0.0,1.0,0.9541577825159915,0.4701492537313433,0.04584221748400852,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.9968017057569296,0.47707889125799574,0.6136758409399128,0.20834576105567185,-0.2117758150048571,0.7905543891928581,0.8170548844949307,0.026500495302072546,0.043374705252440526,0.04577550687274912,0.0024008016203085902
1525,-1,217,S4,6,,,,,,0.8916570104287369,0.8528389339513326,0.1471610660486674,0.4009269988412514,0.6068527042577675,0.8144305239179954,,,,True,True,hardworld_sector,217:S4,0.005002702095717756,1.0,0.05852509796020807,True,0.25399120096922595,0.6195970810272577,False,False,0.0,False,False,0.0,True,False,-4.5134558919135426e-05,False,True,0.09657895976872477,False,True,0.08059236158533944,0.0,0.0,3.8999184184493175e-05,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.20362473347547974,0.3656716417910448,0.6343283582089552,0.8528389339513326,0.7953091684434968,0.47707889125799574,0.6097771291099234,-0.059766767948984736,-0.005108839552493416,0.25034985491549544,0.24681675971672104,-0.0035330951987743997,0.03168774111556553,0.031241379229324816,-0.00044636188624071205
397,1,56,S3,5,0.474500162327347,0.7219565217391305,0.7753043478260869,0.5248921413761205,-0.2902657009045938,0.8413673232908458,0.9200463499420626,0.0735805330243337,0.4658169177288528,0.6649021864211737,0.5743166287015945,,,,True,True,"hardworld_sector,subset_tomography",56:S3,-0.12119705386668567,1.0,0.08114198816650613,True,1.0,0.8958213060093945,False,False,0.0,True,False,1.0039320363248452,False,False,0.0,False,True,-0.04975888476010981,False,True,-0.049758884894167466,0.5271698018665797,0.0,0.0,0.0,1.0,0.9781449893390192,0.4701492537313433,0.021855010660980834,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9200463499420626,0.9872068230277186,0.47707889125799574,0.6047847053326794,0.20762850002594213,-0.3101225773549688,0.8296055741876619,0.8571133659184997,0.02750779173083784,0.017288876608498916,0.017492008108841578,0.0002031315003426619
1397,-1,199,S2,4,,,,,,0.5472769409038238,0.3673232908458864,0.6095017381228274,0.6685979142526072,0.4532278481012657,0.7978018223234623,,,,False,True,hardworld_sector,199:S2,0.014391569905741433,1.0,0.03851688617453201,True,0.7306715559418879,0.5088591102595905,False,False,0.0,False,True,0.0445598668398872,True,False,-0.0858989312473952,False,True,1.6168853755882395e-10,False,True,0.04320459206588103,0.0,0.023490616173184507,0.07422224391225872,0.0,1.0,0.4728144989339019,0.9424307036247335,0.5271855010660981,0.6407249466950959,0.3656716417910448,0.6343283582089552,0.3673232908458864,0.9552238805970149,0.47707889125799574,0.6041314664489107,-0.14998858169264132,-0.05604220311869187,0.9858712589087879,1.0119838851338159,0.02611262622502797,0.05741859823864103,0.06293252365445465,0.0055139254158136156
1298,-1,185,S1,3,,,,,,0.2274391657010429,0.7381228273464658,0.2618771726535341,0.2004634994206257,0.2679861910241657,0.6860706150341687,,,,False,True,hardworld_sector,185:S1,0.0004803452176391389,0.9230769230769231,0.0740076162269338,True,0.024387512263107248,0.4548656428207808,False,False,0.0,False,True,0.03934049338062309,True,False,-0.03129417610056462,False,True,0.22360872906736304,False,True,0.10716368615728647,0.0,0.020739120100796565,0.027040196401043333,0.0,1.0,0.4728144989339019,0.94136460554371,0.5271855010660981,0.3208955223880597,0.3656716417910448,0.6343283582089552,0.7381228273464658,0.4051172707889126,0.47707889125799574,0.595286590828368,-0.01769356831599201,-0.00011483981456039765,0.6596082724881113,0.6666690033175957,0.007060730829484441,0.022298565851531314,0.02226248528342163,-3.608056810968513e-05
715,-1,102,Q2,1,,,,,,0.963499420625724,0.899188876013905,0.0735805330243337,0.4866743916570104,0.9800632911392404,0.4872892938496583,,,,True,True,hardworld_sector,102:Q2,0.00430523727210118,0.9615384615384616,0.029189657779607775,True,0.21858035203304776,0.4597383530095764,False,False,0.0,False,False,0.0,False,False,0.0,True,False,-3.855574193245559e-11,False,False,0.0,0.0,0.0,0.0,1.2448325160913789e-10,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.7452025586353944,0.2547974413646056,0.899188876013905,0.7665245202558635,0.47707889125799574,0.5879809003683134,-0.053028774473705645,-0.007821313222710654,0.9465422680896723,0.9632529328695579,0.016710664779885587,0.08497657301962233,0.08555711689832822,0.0005805438787058886
1279,1,182,S3,5,0.3599868528888701,0.4452173913043478,0.6234782608695653,0.7167052883948728,-0.0066084132957398,0.9555040556199303,0.9264194669756662,0.0735805330243337,0.4530706836616454,0.7647295742232452,0.5387243735763099,,,,True,True,"hardworld_sector,subset_tomography",182:S3,-0.023208425370686958,1.0,0.22332626368597522,True,1.0,0.6511595117472858,True,False,1.1317469119494996,True,False,1.4934999999999996,False,False,0.0,False,True,-2.081693706301735e-10,False,False,0.0,1.3865013444041523,0.0,0.0,0.0,2.0,1.0,0.4701492537313433,0.0,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.9744136460554371,0.47707889125799574,0.5812078870272273,0.20834576105567185,-0.021651627385656194,0.7879396085046387,0.8046830595956022,0.016743451090963424,0.061363445317254885,0.062140487523924405,0.0007770422066695204
787,1,112,S1,3,0.6871868763139858,0.7730434782608697,0.8928695652173914,0.8225187593781353,-0.0433037559392961,0.1816685979142526,0.7195828505214368,0.2804171494785631,0.2004634994206257,0.3454487917146145,0.4894760820045558,,,,True,True,"hardworld_sector,subset_tomography",112:S1,-0.019762441849192715,1.0,0.11071861392511796,True,1.0,0.2783128243770914,True,False,0.45212957574780843,True,False,1.0330956696028766,True,False,0.03421340915089455,False,True,-0.14880195491910764,False,True,-0.062335789999640956,0.9156990076208023,0.0,0.029562602958981565,0.0,3.0,0.9925373134328358,0.4701492537313433,0.007462686567164201,0.337953091684435,0.3656716417910448,0.6343283582089552,0.8225187593781353,0.9680170575692963,0.47707889125799574,0.5806954228588441,0.19665227918046016,-0.03510095632558665,2.2701151337105965,2.162256317262369,-0.10785881644822748,0.03245572569474915,0.02277946606777781,-0.009676259626971342
613,1,87,S2,4,,,,,,0.5454229432213209,0.9264194669756662,0.0735805330243337,0.4275782155272306,0.239994246260069,0.4761845102505695,,,,False,True,hardworld_sector,87:S2,-0.0034290401402783627,1.0,0.02191653017516882,True,0.17409512034436392,0.6773982515353408,False,False,0.0,False,False,0.0,False,False,0.0,False,True,-1.6172096994893082e-10,False,True,-0.08987359235767034,0.0,0.0,0.0,0.0,0.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.9264194669756662,0.6823027718550106,0.47707889125799574,0.5804897383259746,0.04618283890009291,-0.0072257244698273855,0.6202839821383981,0.625959415922952,0.005675433784553929,0.08061546115705633,0.0803718575767853,-0.0002436035802710207
767,-1,109,S2,4,0.4221448871006157,0.5076521739130435,0.6554782608695652,0.6685789111270652,-0.0029883325369516,0.5361993047508691,0.7902665121668597,0.2097334878331402,0.2004634994206257,0.59012082853855,0.6660136674259681,,,,True,True,"hardworld_sector,subset_tomography",109:S2,0.018962315183405454,1.0,0.19744851246771356,True,0.9627319625353651,0.1631436021357547,True,False,-0.7925980200673945,True,False,-1.127331551482771,True,False,-0.02046321402429707,False,True,0.12188205403393715,False,True,0.23247217194317038,1.2082742810633198,0.0,0.017681543186676,0.0,3.0,0.9957356076759062,0.4701492537313433,0.004264392324093813,0.27185501066098083,0.3656716417910448,0.6343283582089552,0.7902665121668597,0.964818763326226,0.47707889125799574,0.5759609056943387,-0.18627610552040666,-0.01788935343127909,2.410332131986048,2.464755223553494,0.0544230915674464,0.08212018183429297,0.0850854709724932,0.002965289138200225
769,-1,109,S4,6,0.4593219346294364,0.526695652173913,0.6965217391304348,0.6640314906473067,-0.0065610412764529,0.1442410196987253,0.7821552723059096,0.2178447276940903,0.2004634994206257,0.1828423475258918,0.685239179954442,,,,False,True,"hardworld_sector,subset_tomography",109:S4,0.010211922926759372,1.0,0.10957010771859199,True,0.5184675238993324,0.3417779993614293,True,False,-0.2389341087055994,True,False,-0.3193000000000005,True,False,-0.023314891116365755,False,True,0.21305437485828072,False,True,0.1161782376539916,0.3736489339348219,0.0,0.02014557701821381,0.0,3.0,0.9744136460554371,0.4701492537313433,0.02558635394456288,0.28038379530916846,0.3656716417910448,0.6343283582089552,0.7821552723059096,0.9360341151385928,0.47707889125799574,0.573365606786381,-0.10538096774736548,-0.009821495506304137,2.410332131986048,2.4279927380369974,0.017660606050949657,0.08212018183429297,0.0842532686237826,0.0021330867894896327
177,-1,25,Q3,2,,,,,,0.599837775202781,0.6628041714947857,0.0735805330243337,0.6071842410196987,0.5812025316455698,0.333006833712984,,,,True,True,hardworld_sector,25:Q3,0.010022396079315305,1.0,0.056445652360596225,True,0.50884509372516,0.5568442417683024,False,False,0.0,False,False,0.0,False,True,0.006860480557385029,False,True,1.284506667698082e-10,False,True,0.04343073480188156,0.0,0.0,0.0,0.0,0.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.10181236673773987,0.3656716417910448,0.6343283582089552,0.6628041714947857,0.9339019189765458,0.47707889125799574,0.5732199522553343,-0.09681289410203087,-0.017189936331619235,0.41527701075141504,0.4286418098403238,0.013364799088908752,0.0751316623967979,0.07628965711790903,0.0011579947211111247
1278,1,182,S2,4,0.4042492910195697,0.328,0.6293645484949831,0.7692180998394156,-0.0053928068154996,0.9750869061413674,0.9096176129779838,0.0735805330243337,0.4774044032444959,0.9141714614499424,0.6264692482915719,,,,False,True,"hardworld_sector,subset_tomography",182:S2,-0.021194043178939897,0.9615384615384616,0.10209890111407682,True,1.0,0.546729165180283,True,False,0.5054755723083074,True,False,0.6385999999999997,False,False,0.0,True,False,7.956307834788845e-11,True,False,0.00953312215462443,0.7710217387387578,0.0,0.0,0.029443175587022967,4.0,0.988272921108742,0.4701492537313433,0.011727078891258014,0.10181236673773987,0.8283582089552238,0.17164179104477617,0.9096176129779838,0.9722814498933902,0.47707889125799574,0.5729634724472421,0.2008455270775989,-0.041692209482484616,0.7879396085046387,0.7559967522051741,-0.031942856299464584,0.061363445317254885,0.05914802801394196,-0.0022154173033129276
662,-1,94,S2,4,,,,,,0.8600231749710313,0.5955967555040556,0.4044032444959444,0.2004634994206257,0.7865247410817031,0.3762870159453303,,,,False,True,hardworld_sector,94:S2,0.0014204509288250188,1.0,0.06865604362121505,True,0.07211743382420141,0.6523945331552778,False,False,0.0,False,True,0.6385999999999994,True,False,-0.05181584645218629,False,True,0.12025079055773402,False,True,0.1757309723268099,0.0,0.3366506354719975,0.04477224964322171,0.0,1.0,0.4728144989339019,0.9658848614072495,0.5271855010660981,0.4520255863539446,0.3656716417910448,0.6343283582089552,0.5955967555040556,0.48933901918976547,0.47707889125799574,0.5713313315492627,-0.028478730552252633,-0.0005892072588378021,0.26050418724237157,0.2597011027707285,-0.0008030844716430674,0.017595701813681808,0.018024819102020664,0.00042911728833885596
1622,-1,231,S3,5,,,,,,0.3596523754345306,0.7334878331402086,0.2329084588644264,0.5422943221320974,0.3734119677790564,0.5749430523917995,,,,False,True,hardworld_sector,231:S3,0.006149126378201768,1.0,0.04502445055250035,True,0.3121960820029467,0.4559865862316916,False,False,0.0,False,False,0.0,True,False,-0.02636518972677898,True,False,-1.2775638880135887e-10,False,False,0.0,0.0,0.0,0.022781232714735408,4.1248151104692064e-10,2.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.2942430703624733,0.7761194029850746,0.22388059701492535,0.7334878331402086,0.8571428571428571,0.47707889125799574,0.5706493279445812,-0.06651952407183867,-0.00908477405312513,1.0086757200518073,1.0285433041473637,0.019867584095556445,0.036960758677149416,0.03773983582515034,0.000779077148000927
1404,1,200,S2,4,0.6092772957313803,0.6757391304347826,0.7888695652173913,0.7812040965276346,-0.0281685489950795,0.5554345307068366,0.7022016222479721,0.2977983777520278,0.2004634994206257,0.5325604142692751,0.555113895216401,,,,False,True,"hardworld_sector,subset_tomography",200:S2,-0.015725334356889924,0.9615384615384616,0.12498659093137678,True,0.7983878477129377,0.5589778589474749,True,False,0.4923289192089725,True,False,0.6386000000000002,True,False,0.03584004453643996,False,True,-0.07190919935488196,False,True,-0.10933130139224911,0.7597244050517001,0.0,0.03096812135820989,0.0,3.0,0.9861407249466951,0.4701492537313433,0.013859275053304865,0.35394456289978676,0.3656716417910448,0.6343283582089552,0.7812040965276346,0.9594882729211087,0.47707889125799574,0.5661751888954467,0.15156629864650595,-0.01906949142057286,0.8199949710002574,0.8043191428325589,-0.015675828167698524,0.07640755771573948,0.07502757714758768,-0.0013799805681518063
909,-1,129,S4,6,0.6762056484034762,0.8058260869565218,0.916,0.7823274166174816,-0.3177409177294843,0.4816685979142526,0.4101969872537659,0.5249130938586327,0.6616454229432214,0.6304085155350977,0.4563667425968109,,,,False,True,"hardworld_sector,subset_tomography",129:S4,0.004920160998113533,1.0,0.0780314018341237,True,0.24980052318975945,0.896942120189294,False,False,0.0,False,False,0.0,True,False,-0.07008393165313365,False,True,0.16618694882109208,False,True,0.12894331043204943,0.0,0.0,0.06055705925499153,0.0,1.0,0.4728144989339019,0.4701492537313433,0.5271855010660981,0.5628997867803838,0.3656716417910448,0.6343283582089552,0.7823274166174816,0.7921108742004265,0.47707889125799574,0.5659927402895673,-0.056996306827803406,-0.0035938224778634675,1.2892885239257372,1.279123768703686,-0.01016475522205118,0.07068016592381174,0.07042970519228206,-0.00025046073152967807
