source_file,row,target,target_idx,subject_id,sleep_date,flat_idx,move,semantic_benefit,base_benefit,semantic_positive_variants,base_positive_variants,h088_alignment,score
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,158,Q2,1,id07,2024-07-20,1107,-0.10970747083978127,3.80971334180477e-05,4.332966217005005e-05,10,10,0.0,15.098795177959621
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,8,Q2,1,id01,2024-08-10,57,-0.019014723079576232,1.1867890744217577e-05,2.0344229979893314e-05,10,10,0.0,15.073343904151054
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.37520701953641966,0.00010508270695035951,8.133211171130668e-05,10,9,0.0,15.065784071741865
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.21762007133112338,6.094797003120851e-05,4.7172624792557875e-05,10,9,0.0,15.062726518955012
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.11496963014734027,1.3073301371988917e-05,1.3948346975891579e-05,10,10,0.0,15.0597014987926
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,128,Q1,0,id06,2024-07-07,896,0.026790754478901363,2.6912742400931125e-05,6.579023521126281e-05,10,10,0.0,15.052392377425985
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,128,Q1,0,id06,2024-07-07,896,0.041860553873283496,4.2051160001455e-05,0.00010279724251759844,10,10,0.0,15.051663880268373
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,128,Q1,0,id06,2024-07-07,896,0.028465176633833134,2.8594788800989757e-05,6.990212491196781e-05,10,10,0.0,15.045453764300344
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.22512421172185104,6.30496241702155e-05,4.879926702678385e-05,10,9,0.0,15.044133602476698
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,102,Q2,1,id04,2024-10-25,715,-0.15706609365283022,3.5781612565213027e-05,4.1810079106346996e-05,10,10,0.0,15.03956276427694
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,79,Q1,0,id03,2024-10-10,553,0.007936233543109239,2.696406247554021e-07,1.3113484549782184e-07,10,9,0.0,15.033319040350575
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.37520701953641966,0.00010508270695035951,8.133211171130668e-05,10,9,0.0,15.03149835745615
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.37520701953641966,0.00010508270695035951,8.133211171130668e-05,10,9,0.0,15.029212643170437
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.2401324925033077,6.725293244822983e-05,5.205255149523609e-05,10,9,0.0,15.025239088864899
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.2551407732847666,7.145624072624481e-05,5.530583596368881e-05,10,9,0.0,15.017780470330797
submission_h075_antibad_transport_f6863945_uploadsafe.csv,78,Q2,1,id03,2024-10-06,547,0.3344888935978072,9.367894669858809e-05,7.25058078441616e-05,10,9,0.0,15.014715438777438
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,102,Q2,1,id04,2024-10-25,715,-0.09423965619169836,2.146896753912787e-05,2.5086047463808257e-05,10,10,0.0,14.992068441362962
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,128,Q1,0,id06,2024-07-07,896,0.01707910598029938,1.7156873280593353e-05,4.194127494717946e-05,10,10,0.0,14.977438969400737
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,102,Q2,1,id04,2024-10-25,715,-0.10052229993781128,2.2900232041736324e-05,2.675845062806206e-05,10,10,0.0,14.97578218430947
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,8,Q2,1,id01,2024-08-10,57,-0.030855534409049173,1.92582405585684e-05,3.301294925743393e-05,10,10,0.0,14.969909117758464
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,102,Q2,1,id04,2024-10-25,715,-0.15706609365283022,3.5781612565213027e-05,4.1810079106346996e-05,10,10,0.0,14.96413419284837
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,102,Q2,1,id04,2024-10-25,715,-0.10680494368392443,2.433149654434483e-05,2.8430853792315924e-05,10,10,0.0,14.957211842507373
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,Q2,1,id01,2024-08-10,57,-0.04821177251413944,3.0091000872763193e-05,5.1582733214740627e-05,10,10,0.0,14.937074289503846
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,8,Q2,1,id01,2024-08-10,57,-0.03278400530961442,2.0461880593478723e-05,3.50762585860232e-05,10,10,0.0,14.935529953457626
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.014218926893688033,7.043414571823201e-06,4.58741192394311e-06,10,10,0.0,14.931865489266457
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,93,S1,3,id04,2024-09-27,654,0.0280699869555745,2.289910175475912e-07,2.216099568341203e-07,9,10,0.0,14.916901552015132
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,194,Q2,1,id08,2024-09-09,1359,-0.19245358646506505,0.00010416678210515252,0.0002504478382544205,9,9,0.0,14.866627920337592
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,194,Q2,1,id08,2024-09-09,1359,-0.11162308014973732,6.0416733620988243e-05,0.00014525974618756336,9,9,0.0,14.865566083773658
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,194,Q2,1,id08,2024-09-09,1359,-0.11547215187903936,6.25000692630917e-05,0.00015026870295265274,9,9,0.0,14.860821825791689
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,194,Q2,1,id08,2024-09-09,1359,-0.1811327872612375,9.80393243342611e-05,0.00023571561247474844,9,9,0.0,14.860247730212077
submission_h075_antibad_transport_f6863945_uploadsafe.csv,194,Q2,1,id08,2024-09-09,1359,-0.2830199800956832,0.00015318644427228273,0.00036830564449179395,9,9,0.0,14.856110595648286
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.28675983896991464,0.0001358438613264132,0.00017285053587158292,9,9,0.0,14.853679348991012
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.19499669049954216,9.237382570196107e-05,0.00011753836439267651,9,9,0.0,14.852807114918127
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.28675983896991464,0.0001358438613264132,0.00017285053587158292,9,9,0.0,14.851393634705298
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.11309808048973435,5.3576818907137376e-05,6.817225134775231e-05,9,9,0.0,14.849499783304987
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,8,Q2,1,id01,2024-08-10,57,-0.01967040318576889,1.2277128356087382e-05,2.1045755151614176e-05,10,10,0.0,14.84931174223844
submission_h075_antibad_transport_f6863945_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.2838786392724898,0.00013447897950210813,0.00017111383203801306,9,9,0.0,14.846934287273566
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,128,Q3,2,id06,2024-07-07,898,-0.04678375869084528,1.0914651289475033e-05,1.6055940845931587e-05,10,8,0.0,14.846856738325078
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,164,S1,3,id07,2024-07-26,1151,0.07643484474678175,7.030840981131645e-07,1.6976765623975993e-06,9,9,0.0,14.844317274454687
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,59,Q1,0,id03,2024-08-17,413,0.016589744640421955,5.133631136013832e-07,2.992757721737683e-07,9,9,0.0,14.84032017523889
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.1169980142997254,5.5424295421176694e-05,7.052301863560597e-05,9,9,0.0,14.837896334309717
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.13403881940009768,4.728280744117081e-05,6.964957327212325e-05,9,9,0.0,14.837139299578828
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.2311014127587892,8.152208179512212e-05,0.00012008547115883323,9,9,0.0,14.835318824402842
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.1982235002540357,2.254017477929132e-05,2.4048874096364883e-05,10,10,0.0,14.829815140685152
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.2311014127587892,8.152208179512212e-05,0.00012008547115883323,9,9,0.0,14.828461681545699
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,12,S4,6,id01,2024-08-15,90,0.04577947291283893,3.7631702102860815e-06,7.827071647670123e-06,10,9,0.0,14.825761874277003
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.1386608476552738,4.891324907707337e-05,7.205128269530009e-05,9,9,0.0,14.825507356156393
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.1479049041656255,5.2174132348878295e-05,7.685470154165347e-05,9,9,0.0,14.815960219938463
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.10576861236740187,3.54440118155068e-05,6.158012381498295e-05,9,9,0.0,14.81554439507286
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.15714896067597695,5.543501562068314e-05,8.165812038800674e-05,9,9,0.0,14.810987754922346
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.11893410015242131,1.3524104867574781e-05,1.4429324457818916e-05,10,10,0.0,14.810381173206796
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,148,S4,6,id06,2024-08-22,1042,0.027188570347971286,1.1807956947984207e-07,2.7922380684631093e-07,9,9,0.0,14.810087295083873
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,150,S2,4,id06,2024-08-24,1054,0.031123801462464407,2.176079895880938e-07,1.507261274902673e-07,9,9,0.0,14.807610393300909
submission_h075_antibad_transport_f6863945_uploadsafe.csv,10,Q2,1,id01,2024-08-13,71,-0.21414150796770465,7.553939770370392e-05,0.000111272724696863,9,9,0.0,14.801726708966351
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.18235967649552037,6.111036519914962e-05,0.00010617262726721194,9,9,0.0,14.800767248766304
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.11797091347090904,3.95331124930002e-05,6.868449245481645e-05,9,9,0.0,14.792138517823235
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.10941580589731259,3.66662191194899e-05,6.370357636032737e-05,9,9,0.0,14.78566546406785
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.12686304016258318,1.4425711858746484e-05,1.5391279421673566e-05,10,10,0.0,14.780313829203648
submission_h075_antibad_transport_f6863945_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.18432955229829517,6.177048827031274e-05,0.00010731951946065058,9,9,0.0,14.780112586780293
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,27,Q2,1,id02,2024-08-26,190,-0.12400458001695369,4.155504833542169e-05,7.219738654170403e-05,9,9,0.0,14.769012251546576
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.13479198017274432,1.5327318849918105e-05,1.6353234385528124e-05,10,10,0.0,14.74567753216224
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,44,Q2,1,id02,2024-09-30,309,-0.07487872915182447,3.547154906955319e-05,4.5134731926787955e-05,9,9,0.0,14.743818179172333
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,56,Q2,1,id02,2024-10-14,393,-0.0650925350169328,1.2513854541286206e-05,1.5242948714159369e-05,9,9,0.0,14.737418344435092
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,62,Q3,2,id03,2024-08-20,436,0.017306884018189805,1.3657322019269106e-05,7.668790102746997e-06,9,9,0.0,14.714570630141342
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,182,S2,4,id08,2024-08-01,1278,0.1982235002540357,2.254017477929132e-05,2.4048874096364883e-05,10,10,0.0,14.708672283542295
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,182,S3,5,id08,2024-08-01,1279,0.0953323464926974,7.128931379622492e-06,1.848243002537075e-05,9,9,0.0,14.694875679928746
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,56,Q2,1,id02,2024-10-14,393,-0.10562683167047898,2.0306457673486706e-05,2.473500805543098e-05,9,9,0.0,14.63040794929788
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,87,S4,6,id04,2024-09-20,615,0.021348449480033338,1.3926748466395245e-06,6.872691593564578e-06,9,10,0.0,14.613229526110441
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,56,Q2,1,id02,2024-10-14,393,-0.11222850864988415,2.157561127807967e-05,2.6280946058895468e-05,9,9,0.0,14.600396002308901
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,151,S2,4,id06,2024-08-25,1061,0.04521816602411821,3.241496807369706e-07,3.712642371445689e-08,8,9,0.0,14.589217289681471
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.023073309360955085,1.1429475978618202e-05,7.444076144329872e-06,10,10,0.0,14.581716585579326
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.024515391196014674,1.2143818227281789e-05,7.909330903350455e-06,10,10,0.0,14.579360442985763
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,128,Q3,2,id06,2024-07-07,898,-0.048396991749150686,1.1291018575319091e-05,1.6609593978550054e-05,10,8,0.0,14.574779740988365
submission_h075_antibad_transport_f6863945_uploadsafe.csv,56,Q2,1,id02,2024-10-14,393,-0.16504192448512367,3.172884011482303e-05,3.8648450086610966e-05,9,9,0.0,14.572933574918796
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.036052045876491995,1.785855621659078e-05,1.1631368975515319e-05,10,10,0.0,14.571943416718886
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,110,Q2,1,id05,2024-10-02,771,-0.12718674088879006,1.2567285249258094e-05,6.47783640032613e-05,8,9,0.0,14.567156611209883
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,128,Q3,2,id06,2024-07-07,898,-0.08066165291525129,1.881836429219852e-05,2.768265663091681e-05,10,8,0.0,14.561835610957482
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,79,Q1,0,id03,2024-10-10,553,0.004603015457323778,1.5639156243697155e-07,7.605821042707826e-08,10,9,0.0,14.546627520158193
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,164,S4,6,id07,2024-07-26,1154,-0.0757476466117527,5.804250660220931e-06,1.3468911144521979e-05,8,8,0.0,14.544920633318325
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,128,Q3,2,id06,2024-07-07,898,-0.05162345786576106,1.2043753147007108e-05,1.771690024378684e-05,10,8,0.0,14.533483243977104
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,181,S3,5,id07,2024-09-02,1272,0.04419558370982868,2.0799305724641102e-06,4.864086983136012e-06,9,9,0.0,14.528123373654084
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,172,S3,5,id07,2024-08-21,1209,0.09728680675699009,2.060779723923266e-06,3.7590120649524213e-06,9,9,0.0,14.505072256035628
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,56,Q2,1,id02,2024-10-14,393,-0.06733710518993075,1.2945366766847852e-05,1.5768567635337343e-05,9,9,0.0,14.488170228438221
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,8,S2,4,id01,2024-08-10,60,0.007049512415442993,9.303428274116867e-07,2.351230805733847e-06,9,9,0.0,14.447648760961728
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,84,Q2,1,id04,2024-09-15,589,-0.018793166019364385,2.9317142881282535e-06,3.70084131907954e-06,9,8,0.0,14.43849763361717
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,128,Q3,2,id06,2024-07-07,898,-0.08066165291525129,1.881836429219852e-05,2.768265663091681e-05,10,8,0.0,14.436121325243198
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,93,S1,3,id04,2024-09-27,654,0.016280592434108954,1.3281479017658924e-07,1.2853377496280878e-07,9,10,0.0,14.428335382908708
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,62,Q3,2,id03,2024-08-20,436,0.01790367312226515,1.4128264157864463e-05,7.933231140772683e-06,9,9,0.0,14.417398449785752
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.036052045876491995,1.785855621659078e-05,1.1631368975515319e-05,10,10,0.0,14.405086273861743
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,92,Q2,1,id04,2024-09-26,645,-0.014709234717608682,7.286290936369013e-06,4.745598542010234e-06,10,10,0.0,14.403841323411662
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,164,S1,3,id07,2024-07-26,1151,0.04433220995313425,4.077887769056431e-07,9.846524061906263e-07,9,9,0.0,14.400116831905208
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,102,S3,5,id04,2024-10-25,719,0.011486872995281894,4.197512987740399e-07,6.688291289777008e-07,9,9,0.0,14.399428930010952
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,62,Q3,2,id03,2024-08-20,436,0.019097251330416176,1.5070148435055439e-05,8.4621132168242e-06,9,9,0.0,14.389911283472397
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,133,S3,5,id06,2024-07-12,936,0.02721252075623415,3.9313621824787755e-07,5.576921600964401e-07,9,9,0.0,14.378086129274124
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,110,Q2,1,id05,2024-10-02,771,-0.14034398994625152,1.3867349240560697e-05,7.14795740725644e-05,8,9,0.0,14.376862073305707
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,110,Q2,1,id05,2024-10-02,771,-0.2192874842910177,2.1667733188376058e-05,0.00011168683448838172,8,9,0.0,14.375800952771087
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,182,S3,5,id08,2024-08-01,1279,0.09861966878554895,7.374756599609469e-06,1.911975519865938e-05,9,9,0.0,14.363297272736673
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,56,S3,5,id02,2024-10-14,397,0.01889796166851765,3.035168061939318e-07,4.2891450734152145e-07,9,9,0.0,14.360206776469134
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,62,Q3,2,id03,2024-08-20,436,0.020290829538567423,1.601203271224659e-05,8.990995292875818e-06,9,9,0.0,14.353281328603027
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,59,Q1,0,id03,2024-08-17,413,0.009622051894121242,2.977506059716257e-07,1.7357994790906929e-07,9,9,0.0,14.35152119726124
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,150,S2,4,id06,2024-08-24,1054,0.01805180484817903,1.2621263396074255e-07,8.742115394411133e-08,9,9,0.0,14.319105459715878
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,148,S4,6,id06,2024-08-22,1042,0.015769370801822724,6.848615029830569e-08,1.6194980797085395e-07,9,9,0.0,14.316931969406976
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,182,S3,5,id08,2024-08-01,1279,0.10519431337125196,7.866407039583414e-06,2.0394405545236622e-05,9,9,0.0,14.305856084421404
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,182,S3,5,id08,2024-08-01,1279,0.1117689579569553,8.358057479557384e-06,2.166905589181393e-05,9,9,0.0,14.296416665583315
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,Q3,2,id03,2024-08-20,436,0.029839455203775178,2.3547106929774046e-05,1.3222051901287772e-05,9,9,0.0,14.28424413964636
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,162,S1,3,id07,2024-07-24,1137,-0.04271752437973442,4.000289988924527e-06,6.9735259441204865e-06,8,8,0.0,14.28133705595835
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,164,S4,6,id07,2024-07-26,1154,-0.04393363503481673,3.3664653829281523e-06,7.811968463822777e-06,8,8,0.0,14.278993061169578
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,12,S4,6,id01,2024-08-15,90,0.04735807542707415,3.892934700295897e-06,8.096970670003473e-06,10,9,0.0,14.27711502768946
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,182,S3,5,id08,2024-08-01,1279,0.16436611464258122,1.2291260999349088e-05,3.186625866443223e-05,9,9,0.0,14.27124830129042
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,12,S4,6,id01,2024-08-15,90,0.05367248548401766,4.411992660335374e-06,9.176566759337317e-06,10,9,0.0,14.224243059507334
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,12,S4,6,id01,2024-08-15,90,0.05051528045554559,4.1524636803156096e-06,8.636768714670342e-06,10,9,0.0,14.208393103502877
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,204,S4,6,id09,2024-08-09,1434,-0.010202363232431733,6.589407254554964e-07,5.739908097064936e-07,9,7,0.0,14.201778180764718
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,188,Q3,2,id08,2024-08-10,1318,0.16999999999999993,4.828455940354855e-07,3.868596032609857e-06,7,7,0.0,14.197864098273802
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,5,S2,4,id01,2024-08-06,39,0.013138141792849334,1.7335948826833763e-06,4.309673034374694e-06,8,8,0.0,14.175347370751748
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,201,S2,4,id09,2024-08-06,1411,0.019358632748015858,1.0777086702011495e-06,2.2562646168385947e-06,8,8,0.0,14.133898460952121
