source_file,flat_idx,row,target,target_idx,subject_id,sleep_date,lifelog_date,source_move,sign,sem_mean_benefit,base_mean_benefit,sem_min_benefit,base_min_benefit,sem_pos,base_pos,h088_alignment,source_support,support_sem_mean,support_base_mean,sem_mean_benefit_rank,base_mean_benefit_rank,sem_min_benefit_rank,base_min_benefit_rank,source_support_rank,support_sem_mean_rank,support_base_mean_rank,score
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.05412892870191072,1,1.0229727890921983e-05,1.3635906326075317e-05,1.0703902486479617e-06,1.0703902486479617e-06,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.8077464788732395,0.8387323943661972,0.9809859154929578,0.964319248826291,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.8112511737089205
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.05412892870191072,1,1.0229727890921983e-05,1.3635906326075317e-05,1.0703902486479617e-06,1.0703902486479617e-06,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.8077464788732395,0.8387323943661972,0.9809859154929578,0.964319248826291,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.8112511737089205
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.06446853363659083,1,1.2417464779829811e-05,1.7817319834627392e-05,-3.682505444056865e-08,1.9718092714969302e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.8396713615023474,0.8769953051643192,0.9375586854460094,0.9103286384976526,0.759037558685446,0.7717136150234741,0.8163145539906104,4.709089201877935
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.06446853363659083,1,1.2417464779829811e-05,1.7817319834627392e-05,-3.682505444056865e-08,1.9718092714969302e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.8396713615023474,0.8769953051643192,0.9375586854460094,0.9103286384976526,0.759037558685446,0.7717136150234741,0.8163145539906104,4.709089201877935
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.1732400415354212,-1,2.4342487837809738e-05,7.132749156456132e-05,-1.371181232690471e-05,2.256337438192622e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.9335680751173709,0.984037558685446,0.2800469483568075,0.9974178403755869,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.700816901408451
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.16746537348424054,-1,2.353107157654942e-05,6.89499085124093e-05,-1.325475191600789e-05,2.1811261902528688e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.92981220657277,0.9828638497652582,0.284037558685446,0.9971830985915493,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.694971830985915
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.036052045876491995,-1,1.0999563209682087e-05,1.0722901873399402e-05,5.469426438096087e-06,7.123509272694623e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.8181924882629108,0.7984741784037559,0.9975352112676056,0.9907276995305164,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.690917840375587
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.036052045876491995,-1,1.0999563209682087e-05,1.0722901873399402e-05,5.469426438096087e-06,7.123509272694623e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.8181924882629108,0.7984741784037559,0.9975352112676056,0.9907276995305164,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.690917840375587
submission_bigbet1_public_listener_tomography_2687b6b6_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.15180207752724822,-1,5.783053590078897e-05,9.132428658116405e-05,-1.8621697774463427e-05,-1.4442817921692782e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9856807511737089,0.9910798122065728,0.23450704225352112,0.23169014084507042,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.478892018779343
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.14034398994625152,-1,5.34654616145805e-05,8.443108926157406e-05,-1.721612383580403e-05,-1.335266767237594e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9828638497652582,0.9894366197183099,0.24530516431924881,0.24107981220657276,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.478868544600939
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.10941580589731259,-1,2.7876923634473685e-05,4.607148644484142e-05,-1.9935196991521715e-05,-1.9935196991521715e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.9448356807511737,0.9683098591549296,0.22347417840375586,0.18685446009389672,0.759037558685446,0.95481220657277,0.975,4.467868544600939
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.10576861236740187,-1,2.694769284665783e-05,4.453577023001325e-05,-1.92706904251376e-05,-1.92706904251376e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.9429577464788732,0.9671361502347418,0.2284037558685446,0.1936619718309859,0.759037558685446,0.95481220657277,0.975,4.467117370892018
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1548,221,Q2,1,id09,2024-09-13,2024-09-12,0.0773809876979758,1,9.428027197060654e-06,2.5942649548649893e-05,-2.6293022645572847e-06,2.4545576243925813e-06,9,10,0.0,6,5.675672372630536e-06,1.56174750282873e-05,0.7929577464788733,0.9211267605633803,0.5349765258215963,0.9800469483568075,0.4710093896713615,0.7057511737089202,0.8557511737089202,4.462835680751175
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,1042,148,S4,6,id06,2024-08-22,2024-08-21,0.9209858198562522,1,1.0965220030447458e-05,9.385106899352437e-06,-7.87443267481478e-07,-1.9476881486958602e-06,9,9,0.0,9,3.075415128902781e-06,2.632240818195468e-06,0.8171361502347417,0.7767605633802817,0.7511737089201878,0.5713615023474179,0.9240610328638498,0.5842723004694835,0.5023474178403756,4.405629107981221
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1548,221,Q2,1,id09,2024-09-13,2024-09-12,0.052619071634623815,1,6.411058494001277e-06,1.7641001693082018e-05,-1.7879255398989627e-06,1.6690991845869638e-06,9,10,0.0,6,5.675672372630536e-06,1.56174750282873e-05,0.7291079812206572,0.8760563380281691,0.5995305164319249,0.9734741784037558,0.4710093896713615,0.7057511737089202,0.8557511737089202,4.336556338028169
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1279,182,S3,5,id08,2024-08-01,2024-07-31,0.16436611464258122,1,1.3016900590064214e-05,2.3950275609512574e-05,-3.1078810432286395e-06,-6.189015443880707e-06,9,9,0.0,6,9.762675442548166e-06,1.796270670713444e-05,0.8454225352112676,0.9134976525821596,0.5012910798122066,0.35269953051643194,0.4710093896713615,0.7893192488262911,0.8801643192488263,4.300523474178403
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1279,182,S3,5,id08,2024-08-01,2024-07-31,0.16436611464258122,1,1.3016900590064214e-05,2.3950275609512574e-05,-3.1078810432286395e-06,-6.189015443880707e-06,9,9,0.0,6,9.762675442548166e-06,1.796270670713444e-05,0.8454225352112676,0.9134976525821596,0.5012910798122066,0.35269953051643194,0.4710093896713615,0.7893192488262911,0.8801643192488263,4.300523474178403
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,1107,158,Q2,1,id07,2024-07-20,2024-07-19,-0.10970747083978127,-1,2.7001358107743967e-05,3.448122790811158e-05,-1.4560741808520914e-05,2.713429743298337e-06,5,10,0.0,8,3.933273425588238e-05,5.022862067583553e-05,0.9431924882629108,0.9516431924882629,0.2704225352112676,0.9812206572769953,0.759037558685446,0.9649061032863849,0.9688967136150235,4.293596244131456
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,1107,158,Q2,1,id07,2024-07-20,2024-07-19,-0.10605055514512207,-1,2.6101312837485876e-05,3.333185364450792e-05,-1.4075383748236906e-05,2.6229820851883965e-06,5,10,0.0,8,3.933273425588238e-05,5.022862067583553e-05,0.9396713615023474,0.9497652582159625,0.2765258215962441,0.9809859154929578,0.759037558685446,0.9649061032863849,0.9688967136150235,4.288161971830987
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,898,128,Q3,2,id06,2024-07-07,2024-07-06,-0.08066165291525129,-1,8.70175647199373e-06,2.0642148597190637e-05,-4.385595947504251e-06,-2.0295914182762285e-06,9,8,0.0,6,6.103992106554525e-06,1.4479779169309303e-05,0.7796948356807512,0.8982394366197183,0.4482394366197183,0.561150234741784,0.4710093896713615,0.7142018779342723,0.8411971830985916,4.143645539906103
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,898,128,Q3,2,id06,2024-07-07,2024-07-06,-0.08066165291525129,-1,8.70175647199373e-06,2.0642148597190637e-05,-4.385595947504251e-06,-2.0295914182762285e-06,9,8,0.0,6,6.103992106554525e-06,1.4479779169309303e-05,0.7796948356807512,0.8982394366197183,0.4482394366197183,0.561150234741784,0.4710093896713615,0.7142018779342723,0.8411971830985916,4.143645539906103
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1042,148,S4,6,id06,2024-08-22,2024-08-21,0.39465321560672706,1,4.698725269762367e-06,4.0216282778603675e-06,-3.37428667107967e-07,-8.346071940628872e-07,9,9,0.0,9,3.075415128902781e-06,2.632240818195468e-06,0.668661971830986,0.5928403755868544,0.8637323943661972,0.7104460093896714,0.9240610328638498,0.5842723004694835,0.5023474178403756,4.058316901408451
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,1309,187,Q1,0,id08,2024-08-09,2024-08-08,-0.04839150193602082,-1,1.8645127333942244e-05,2.8809585194461467e-06,-1.3993455494829305e-05,-9.157166405605172e-07,8,9,0.0,8,1.3313455307861113e-05,2.057133309174257e-06,0.8994131455399061,0.5292253521126761,0.27711267605633805,0.6963615023474179,0.759037558685446,0.8419014084507043,0.46748826291079815,3.9922582159624422
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1309,187,Q1,0,id08,2024-08-09,2024-08-08,-0.04839150193602082,-1,1.8645127333942244e-05,2.8809585194461467e-06,-1.3993455494829305e-05,-9.157166405605172e-07,8,9,0.0,8,1.3313455307861113e-05,2.057133309174257e-06,0.8994131455399061,0.5292253521126761,0.27711267605633805,0.6963615023474179,0.759037558685446,0.8419014084507043,0.46748826291079815,3.9922582159624422
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1209,172,S3,5,id07,2024-08-21,2024-08-20,0.1677358737189485,1,3.2834315229678317e-06,5.2113217987405135e-06,-8.409464987238092e-07,-8.145874761211858e-07,9,9,0.0,8,2.4169339440566233e-06,3.836053976052896e-06,0.6030516431924883,0.6532863849765258,0.7389671361502348,0.7150234741784037,0.759037558685446,0.543075117370892,0.5710093896713615,3.918455399061033
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1209,172,S3,5,id07,2024-08-21,2024-08-20,0.1677358737189485,1,3.2834315229678317e-06,5.2113217987405135e-06,-8.409464987238092e-07,-8.145874761211858e-07,9,9,0.0,8,2.4169339440566233e-06,3.836053976052896e-06,0.6030516431924883,0.6532863849765258,0.7389671361502348,0.7150234741784037,0.759037558685446,0.543075117370892,0.5710093896713615,3.918455399061033
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,90,12,S4,6,id01,2024-08-15,2024-08-14,0.0789301257117907,1,4.705994246526903e-06,9.625808344986098e-06,-2.5551620225249523e-06,-1.1757515450812945e-06,8,9,0.0,6,3.050111737648961e-06,6.238807248663639e-06,0.6692488262910798,0.77981220657277,0.5392018779342723,0.6586854460093897,0.4710093896713615,0.5815727699530516,0.6907276995305164,3.8647253521126768
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,90,12,S4,6,id01,2024-08-15,2024-08-14,0.05367248548401766,1,3.200076087638292e-06,6.5455496745905436e-06,-1.737510175316967e-06,-7.9951105065528e-07,8,9,0.0,6,3.050111737648961e-06,6.238807248663639e-06,0.5981220657276995,0.7056338028169014,0.603755868544601,0.7161971830985916,0.4710093896713615,0.5815727699530516,0.6907276995305164,3.7137159624413147
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1137,162,S1,3,id07,2024-07-24,2024-07-23,-0.07365090410298958,-1,4.014761067176936e-06,6.856326145723905e-06,-6.074256661063228e-07,-1.0727091121753878e-06,7,8,0.0,7,2.803909129316362e-06,4.788458180173558e-06,0.6407276995305164,0.7139671361502348,0.79518779342723,0.6717136150234742,0.5828638497652582,0.5610328638497653,0.6253521126760564,3.701892018779343
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1137,162,S1,3,id07,2024-07-24,2024-07-23,-0.07365090410298958,-1,4.014761067176936e-06,6.856326145723905e-06,-6.074256661063228e-07,-1.0727091121753878e-06,7,8,0.0,7,2.803909129316362e-06,4.788458180173558e-06,0.6407276995305164,0.7139671361502348,0.79518779342723,0.6717136150234742,0.5828638497652582,0.5610328638497653,0.6253521126760564,3.701892018779343
submission_h075_antibad_transport_f6863945_uploadsafe.csv,39,5,S2,4,id01,2024-08-06,2024-08-05,0.022651968608361134,1,2.523078603445219e-06,4.301113083447269e-06,-8.550751899659654e-07,-8.550751899659654e-07,8,8,0.0,9,1.0436481940898935e-06,1.7791157580214547e-06,0.5575117370892019,0.607981220657277,0.7338028169014085,0.705868544600939,0.9240610328638498,0.4166666666666667,0.44178403755868545,3.6689976525821595
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,60,8,S2,4,id01,2024-08-10,2024-08-09,0.012154331750764524,1,1.31939432954325e-06,2.408369695284216e-06,-1.535301805758358e-07,-4.0116801630352673e-07,9,9,0.0,8,9.712061659767803e-07,1.7728009326987003e-06,0.4624413145539906,0.4964788732394366,0.9129107981220658,0.8,0.759037558685446,0.40575117370892017,0.4397887323943662,3.6187957746478876
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,60,8,S2,4,id01,2024-08-10,2024-08-09,0.012154331750764524,1,1.31939432954325e-06,2.408369695284216e-06,-1.535301805758358e-07,-4.0116801630352673e-07,9,9,0.0,8,9.712061659767803e-07,1.7728009326987003e-06,0.4624413145539906,0.4964788732394366,0.9129107981220658,0.8,0.759037558685446,0.40575117370892017,0.4397887323943662,3.6187957746478876
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,39,5,S2,4,id01,2024-08-06,2024-08-05,0.015403338653685511,1,1.7156934503427427e-06,2.9247568967441314e-06,-5.814511291768543e-07,-5.814511291768543e-07,8,8,0.0,9,1.0436481940898935e-06,1.7791157580214547e-06,0.4924882629107981,0.5316901408450704,0.8021126760563381,0.755868544600939,0.9240610328638498,0.4166666666666667,0.44178403755868545,3.5250774647887324
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,37,5,Q3,2,id01,2024-08-06,2024-08-05,0.05715220982791122,1,1.0223804520629285e-05,1.759474995294904e-05,-7.2071794020503636e-06,-4.157496478419175e-06,5,6,0.0,5,9.557253479510507e-06,1.64476428387922e-05,0.8068075117370892,0.8753521126760564,0.38215962441314555,0.4157276995305164,0.3381455399061033,0.786150234741784,0.8598591549295774,3.482138497652582
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,37,5,Q3,2,id01,2024-08-06,2024-08-05,0.05715220982791122,1,1.0223804520629285e-05,1.759474995294904e-05,-7.2071794020503636e-06,-4.157496478419175e-06,5,6,0.0,5,9.557253479510507e-06,1.64476428387922e-05,0.8068075117370892,0.8753521126760564,0.38215962441314555,0.4157276995305164,0.3381455399061033,0.786150234741784,0.8598591549295774,3.482138497652582
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,936,133,S3,5,id06,2024-07-12,2024-07-11,0.046918139234888745,1,8.388333145369233e-07,8.842045724966103e-07,-4.272938099921514e-07,-3.584580317630877e-07,9,9,0.0,9,5.769544817372452e-07,6.081610995101088e-07,0.40821596244131453,0.37253521126760564,0.8368544600938967,0.8117370892018779,0.9240610328638498,0.3673708920187793,0.3286384976525822,3.437213615023474
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,936,133,S3,5,id06,2024-07-12,2024-07-11,0.046918139234888745,1,8.388333145369233e-07,8.842045724966103e-07,-4.272938099921514e-07,-3.584580317630877e-07,9,9,0.0,9,5.769544817372452e-07,6.081610995101088e-07,0.40821596244131453,0.37253521126760564,0.8368544600938967,0.8117370892018779,0.9240610328638498,0.3673708920187793,0.3286384976525822,3.437213615023474
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1708,244,Q1,0,id10,2024-09-21,2024-09-20,-0.03413706886755652,-1,7.227084954114439e-06,1.2217607983895813e-05,-1.5168878795594277e-05,-1.702208077361827e-05,6,7,0.0,5,4.5131700121453774e-06,7.629651833783245e-06,0.7497652582159624,0.82018779342723,0.2631455399061033,0.20774647887323944,0.3381455399061033,0.6629107981220658,0.7323943661971831,3.42205633802817
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,654,93,S1,3,id04,2024-09-27,2024-09-26,0.0280699869555745,1,1.9724919994796616e-07,2.4964674629932447e-07,1.8544428316319823e-08,1.0614672523413466e-08,10,10,0.0,6,1.2784378145911548e-07,1.6180437783417824e-07,0.3307511737089202,0.3039906103286385,0.9561032863849765,0.9063380281690141,0.4710093896713615,0.31772300469483566,0.29307511737089204,3.345136150234742
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,654,93,S1,3,id04,2024-09-27,2024-09-26,0.019087591129708592,1,1.341294559640403e-07,1.697597874828108e-07,1.2610211255043263e-08,7.217977315890123e-09,10,10,0.0,6,1.2784378145911548e-07,1.6180437783417824e-07,0.32230046948356805,0.2953051643192488,0.9544600938967136,0.9039906103286385,0.4710093896713615,0.31772300469483566,0.29307511737089204,3.321767605633803
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,719,102,S3,5,id04,2024-10-25,2024-10-24,0.01980495344014141,1,7.182560756490921e-07,1.1087332439705524e-06,-2.589938072590939e-07,-4.631255920344467e-07,9,9,0.0,6,4.655257044973653e-07,7.186069731921148e-07,0.39624413145539905,0.3976525821596244,0.888262910798122,0.781924882629108,0.4710093896713615,0.3562206572769953,0.3416666666666667,3.3087394366197183
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,1054,150,S2,4,id06,2024-08-24,2024-08-23,0.031123801462464407,1,2.82932973697674e-07,1.8407122838362846e-07,2.5485346319045393e-08,-1.04961706846491e-08,10,9,0.0,6,1.833782913526222e-07,1.1930269882306613e-07,0.34131455399061034,0.2962441314553991,0.9572769953051643,0.8964788732394366,0.4710093896713615,0.3210093896713615,0.2853286384976526,3.282237089201878
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1708,244,Q1,0,id10,2024-09-21,2024-09-20,-0.023213206829938215,-1,4.914417768797772e-06,8.307973429049075e-06,-1.0314837581004011e-05,-1.1575014926060317e-05,6,7,0.0,5,4.5131700121453774e-06,7.629651833783245e-06,0.6762910798122066,0.7556338028169014,0.3204225352112676,0.2650234741784038,0.3381455399061033,0.6629107981220658,0.7323943661971831,3.2743098591549304
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1054,150,S2,4,id06,2024-08-24,2024-08-23,0.021164184994398205,1,1.9239442211371297e-07,1.2516843530040848e-07,1.7330035496887333e-08,-7.137396065535221e-09,10,9,0.0,6,1.833782913526222e-07,1.1930269882306613e-07,0.33004694835680753,0.2875586854460094,0.955868544600939,0.8983568075117371,0.4710093896713615,0.3210093896713615,0.2853286384976526,3.2555000000000005
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,553,79,Q1,0,id03,2024-10-10,2024-10-09,0.007936233543109239,1,1.4698919096356498e-07,1.4695815614139388e-07,1.0927519612291157e-08,-5.880736879324176e-08,10,9,0.0,6,9.526859433566816e-08,9.524847963291814e-08,0.32300469483568073,0.29107981220657275,0.9535211267605633,0.8863849765258216,0.4710093896713615,0.3097417840375587,0.2822769953051643,3.2439389671361507
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,719,102,S3,5,id04,2024-10-25,2024-10-24,0.013467368339296515,1,4.884141314413955e-07,7.539386058999959e-07,-1.7611578893618852e-07,-3.149254025834321e-07,9,9,0.0,6,4.655257044973653e-07,7.186069731921148e-07,0.3685446009389671,0.3598591549295775,0.9053990610328638,0.826056338028169,0.4710093896713615,0.3562206572769953,0.3416666666666667,3.2436572769953056
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1411,201,S2,4,id09,2024-08-06,2024-08-05,0.03337695301382049,1,1.5555234355953557e-06,2.1598089587984774e-06,-1.2599260105032658e-06,-1.2599260105032658e-06,8,8,0.0,6,1.0081865893905327e-06,1.399844179829248e-06,0.4793427230046948,0.4800469483568075,0.6673708920187793,0.647887323943662,0.4710093896713615,0.4113849765258216,0.4153755868544601,3.233269953051643
submission_h075_antibad_transport_f6863945_uploadsafe.csv,397,56,S3,5,id02,2024-10-14,2024-10-13,0.03258269253192703,1,5.221689150595236e-07,6.149312793550104e-07,-2.3556615502797621e-07,-3.404854105399338e-07,9,9,0.0,6,3.3843507948057997e-07,3.9855745985929485e-07,0.373943661971831,0.3431924882629108,0.896244131455399,0.8171361502347417,0.4710093896713615,0.33556338028169014,0.306924882629108,3.2301948356807513
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,553,79,Q1,0,id03,2024-10-10,2024-10-09,0.005396638811179244,1,9.995264988976566e-08,9.993154621068202e-08,7.43071333892588e-09,-3.9989010793223735e-08,10,9,0.0,6,9.526859433566816e-08,9.524847963291814e-08,0.3145539906103286,0.2830985915492958,0.9525821596244132,0.8875586854460094,0.4710093896713615,0.3097417840375587,0.2822769953051643,3.222401408450704
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1547,221,Q1,0,id09,2024-09-13,2024-09-12,-0.016685050097464127,-1,4.850895678581679e-06,3.8390647307695947e-07,-1.541629624769127e-06,-3.873802711473959e-06,9,7,0.0,2,3.832207586079524e-06,3.0328611373079784e-07,0.673943661971831,0.3173708920187793,0.6298122065727699,0.4335680751173709,0.04284037558685446,0.6336854460093897,0.29988262910798125,3.218215962441315
