score,flat_idx,logit_delta,target,row,source_support,sem_mean,base_mean
0.14666525581507509,499,0.06210444775442914,Q3,71,5.0,1.5079053251388958e-05,2.0565736947649755e-05
0.14241425913998634,999,0.06918686456120682,S3,142,6.0,7.687206915147306e-07,1.028613275151355e-06
0.1272291972948123,436,0.029839455203775178,Q3,62,5.0,-8.672054005789398e-07,8.852193245066329e-06
0.11407022353092258,177,-0.04117563021125753,Q3,25,2.0,3.163900254269371e-06,-6.165848593694772e-07
0.112308487669594,719,0.01980495344014141,S3,102,6.0,4.655257044973653e-07,7.186069731921148e-07
0.10860460760672673,923,0.08506618669243271,S4,131,4.0,-1.4136996098191629e-06,1.1267774194332681e-07
0.10503372792762584,1204,0.06634030525631895,Q1,172,4.0,3.9121072630223515e-06,9.498889699343696e-06
0.10402886668169686,510,-0.04909318885602665,S4,72,6.0,1.6758785516457704e-06,6.669188499809601e-08
0.10171152477034859,28,-0.04766745323996163,Q1,4,6.0,8.576166045114857e-06,5.825885475210743e-06
0.10013460844665611,41,-0.062273031116130736,S4,5,1.0,7.745439216584424e-08,-1.984287189492586e-06
0.09988084481816575,1434,-0.01759028143522745,S4,204,7.0,5.617392096826131e-07,4.23321261112299e-07
0.09939741699868213,1119,0.044294749108147125,S4,159,2.0,-1.6614482437568634e-06,-4.464254696054711e-06
0.09738804427460315,1664,0.0382779294968229,S3,237,8.0,7.153484539437327e-07,1.24241736240178e-06
0.09738437434269591,446,-0.06618034274053408,S3,63,1.0,-1.2126021413115604e-06,-1.8502880682203777e-06
0.09217105380614966,1336,-0.051239866824250024,S4,190,1.0,7.863472276611749e-07,-4.598042441148241e-06
0.08671907674491433,482,-0.035467282791047605,S4,68,8.0,3.442460938967115e-06,6.973248819235687e-08
0.08562128109467071,60,0.012154331750764524,S2,8,8.0,9.712061659767803e-07,1.7728009326987003e-06
0.08496741914790204,1403,0.04198466417858737,S1,200,6.0,1.1599547889326794e-06,2.308908941478985e-06
0.08404171209273952,1672,-0.0708219538545114,S4,238,4.0,2.1837733068735918e-06,-2.691713250934237e-06
0.07926860673467634,1073,-0.042580340584710386,Q3,153,4.0,1.345159071477439e-05,2.0898319701293644e-06
0.07785281516843574,516,-0.052907111905155096,S3,73,1.0,-1.098427247590726e-06,-1.5805367847843745e-06
0.07724884478667045,916,-0.038985249327395,S4,130,5.0,7.5623934140545886e-06,4.811907810935742e-06
0.07596646390874508,1643,0.02784028350723426,S3,234,8.0,6.68838772488223e-07,9.98839761773555e-07
0.07437762946155317,1665,-0.046787272884560194,S4,237,4.0,8.47873171250064e-06,4.978258327166636e-06
0.0728468282646862,1614,0.06771643502847036,S2,230,2.0,1.0041618905706042e-05,-3.602952595330459e-06
0.0718131199175912,750,-0.05366933198380236,Q2,107,3.0,2.355563522764949e-07,2.9488347721910233e-06
0.07141003365177374,670,0.028219275529588445,S3,95,8.0,6.418942041073362e-07,7.710210254089011e-07
0.07072053021914708,1237,0.03429325839425279,S3,176,6.0,1.809175935549124e-06,2.882258984725273e-06
0.07041059675093038,181,0.021731665663867403,S4,25,4.0,-1.02795547523023e-06,-1.6163678940623174e-06
0.06923203014445797,1498,0.040064832259524286,Q1,214,1.0,-8.02360159365258e-07,-3.96461879241588e-06
0.06589762681156364,965,-0.020091056842732158,S4,137,4.0,1.6570339438653428e-06,-2.2175865589687415e-07
0.06177093731511643,597,0.06632733698635285,Q3,85,2.0,-1.5923057170146586e-06,-7.14797556788581e-07
0.06136207526892753,167,0.02513999206846536,S4,23,8.0,1.980630601214501e-06,3.50753276862042e-06
0.05750670377851916,1622,-0.059893395285272905,S3,231,4.0,-1.211748410168499e-06,-1.9957908642488027e-06
0.05710074937426197,16,-0.026593293919569022,Q3,2,5.0,2.847670428341058e-06,3.6641927575944497e-06
0.056637791082975945,766,-0.029731445997639883,S1,109,6.0,2.9286468430259395e-06,4.3392425433539104e-06
0.0559142416339448,1441,-0.025108116250686263,S4,205,7.0,1.6099606426551575e-06,2.4347667347561917e-07
0.05523666658747574,1291,0.02918575611124874,S1,184,6.0,3.8375689971091223e-07,1.1541265146083741e-06
0.05512998315530134,45,0.023743312985626597,S1,6,7.0,4.998698370636659e-07,1.8666467642702546e-06
0.05342519981167093,1295,-0.03062146008057287,Q1,185,5.0,1.2709046931866426e-06,1.1667158192264791e-06
0.04755012551818319,397,0.008416688472207667,S3,56,6.0,3.3843507948057997e-07,3.9855745985929485e-07
0.04704970710223144,1342,0.022415143031343898,S3,191,6.0,1.079344365431451e-06,2.151939968721086e-06
0.04672626178307196,922,0.017723121392683172,S3,131,8.0,3.1617116904322e-07,2.578849865951592e-07
0.044987429379085356,1747,0.04168126659007121,S2,249,4.0,-1.8153292931638148e-06,-2.7535091826106638e-06
0.043061943532802946,1675,-0.01954213512278806,Q3,239,6.0,4.775173761565886e-07,8.368363487787034e-07
0.04303727877081744,1644,-0.03136533666856145,S4,234,4.0,3.237536743638705e-06,-1.8924150607976843e-06
0.04216005095563531,1684,0.03806576779196469,S2,240,4.0,-1.4562152966985948e-06,-2.537257620930616e-06
0.041966590275039024,529,0.031063460629650708,S2,75,4.0,8.268068719322444e-06,-4.0984550415273065e-06
0.03853229091309962,1328,0.016424108340614196,S3,189,7.0,2.382215008350941e-06,4.678892181510995e-06
0.03729096422824358,1442,-0.03287726593343543,Q1,206,3.0,1.1010275376396062e-06,5.440565444760571e-07
0.034810676630132445,908,-0.03776099173115721,S3,129,4.0,-7.197549332350879e-07,-4.229924468003957e-07
0.033775634554444336,1292,0.017206726507398296,S2,184,5.0,1.190621002087758e-06,1.8104222150613882e-06
0.031834674567155045,1413,-0.016172183647690408,S4,201,6.0,1.86258925087043e-06,1.7644059696430491e-06
0.031008923251744716,664,0.01454485512203596,S4,94,6.0,1.495590684792637e-06,4.618767680585675e-06
0.03069234875327844,257,0.01231746603720385,S3,36,8.0,1.0480429676759745e-06,7.814574354265662e-07
0.030006054415413656,1530,0.012269428456833875,S2,218,8.0,5.979978371271614e-07,4.315967246857952e-07
0.029475515392675816,704,-0.0136898074616576,S2,100,6.0,1.1495335822008215e-07,3.2931997608602525e-07
0.029158141081311272,1607,0.026211714751572468,S2,229,4.0,-1.013406813624648e-06,-1.522381028832479e-06
0.02892300753284537,577,-0.015626466578111176,S1,82,5.0,5.334266287845743e-07,9.62168601279595e-07
0.028850703022476346,1477,-0.017761823380089803,Q1,211,3.0,2.1867808094921947e-05,5.340686828625182e-06
0.02843728365932953,1512,-0.0193148918215047,Q1,216,5.0,-4.997496737945464e-07,9.371128336748586e-07
0.025147668412564456,1395,-0.03491347627210861,Q3,199,1.0,2.1230966906270565e-06,-7.723302896506593e-07
0.024611986515844023,372,-0.01350469081547756,Q2,53,5.0,1.12476361832924e-06,6.63093599473661e-07
0.024576254054766038,122,0.011362908340076139,S1,17,6.0,1.8640312302437575e-06,4.643612351574796e-06
0.023907018873812073,1725,-0.004465008502899881,S1,246,6.0,1.3357504331572118e-07,3.6803817217487704e-07
0.02373598620867635,102,-0.028960834080639403,S2,14,3.0,-1.834020855585911e-06,-5.906262902649131e-06
0.023674643497762722,787,0.026482658350745147,S1,112,3.0,-1.7488320872858854e-06,-2.5228747837361323e-06
0.02266024671363983,124,-0.030362739024212493,S3,17,2.0,-8.121490652343291e-07,-1.1146398110253314e-06
0.02122687708364624,970,0.007684532250833875,S2,138,8.0,4.637672235591935e-07,7.526658061432005e-08
0.019691231799662715,980,0.007578052228456755,Q1,140,6.0,3.756897001308966e-06,6.7674704036435505e-06
0.01910858150480675,242,-0.018749617326254242,S2,34,4.0,-3.643991012048529e-07,-4.0195756322404893e-07
0.01831601583403995,1448,-0.0072086061215518304,S4,206,8.0,8.396078243194664e-07,3.620489258598386e-07
0.018267444959170865,1474,-0.03182282727511887,S2,210,1.0,-4.402984335423235e-07,-6.232510327514386e-07
0.018115067790171357,951,0.008642758452167776,S4,135,5.0,1.0538557415582909e-07,3.0092390450690714e-08
0.01782075611503635,486,0.025223927366288423,S1,69,1.0,-1.2132275735421833e-06,-2.180759191288528e-06
0.017759503142771697,1231,-0.00996605114633653,S4,175,1.0,-1.125218588545923e-07,-1.5349108181573395e-06
0.017619714193930245,1509,-0.020080146007127153,S2,215,3.0,-3.6554463539298285e-07,-4.0951803112587014e-07
0.016433907801599944,139,0.005391555462198883,S4,19,9.0,6.890503712144923e-06,3.8206601608933555e-06
0.015873864928082418,1301,0.010620944740253213,S4,185,4.0,1.0759832245819782e-06,9.968655019271057e-06
0.015450843659690763,1130,0.014720341462358566,S1,161,3.0,-9.436539932813841e-07,-1.797457079735154e-06
0.015302074463226484,252,-0.015437053634947337,Q1,36,1.0,5.870582679605464e-06,9.890876303620803e-07
0.014747966696072472,600,-0.024557752028642785,S3,85,1.0,-5.686452462308946e-07,-7.323453195326158e-07
0.014675414421260677,1677,0.012473588413028813,S2,239,4.0,-1.6244857442505308e-06,-1.1071804288663088e-06
0.014374575843668929,210,-0.022347480529036012,Q1,30,1.0,-3.896318645360154e-07,-7.497912686862348e-07
0.011620452791873912,266,-0.01743319901884388,Q1,38,1.0,-1.3765736531227365e-06,-2.6498859108019214e-06
