source_file,flat_idx,row,target,target_idx,subject_id,sleep_date,lifelog_date,source_move,sign,sem_mean_benefit,base_mean_benefit,sem_min_benefit,base_min_benefit,sem_pos,base_pos,h088_alignment,source_support,support_sem_mean,support_base_mean,sem_mean_benefit_rank,base_mean_benefit_rank,sem_min_benefit_rank,base_min_benefit_rank,source_support_rank,support_sem_mean_rank,support_base_mean_rank,score
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.030855534409049173,-1,1.749895847489626e-05,2.505738481253883e-05,1.0356216250303882e-06,3.382723940003804e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.8873239436619719,0.9166666666666666,0.9805164319248826,0.9847417840375586,0.4710093896713615,0.8653755868544601,0.9050469483568075,4.876474178403757
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,896,128,Q1,0,id06,2024-07-07,2024-07-06,0.041860553873283496,1,4.5621835888821365e-05,6.987890206418126e-05,-1.7702986960594943e-06,1.5501898262508938e-06,9,10,0.0,7,2.859044853252957e-05,4.37919499303881e-05,0.9752347417840376,0.9836854460093897,0.6012910798122065,0.9721830985915493,0.5828638497652582,0.9469483568075118,0.9631455399061033,4.874075117370892
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,896,128,Q1,0,id06,2024-07-07,2024-07-06,0.041860553873283496,1,4.5621835888821365e-05,6.987890206418126e-05,-1.7702986960594943e-06,1.5501898262508938e-06,9,10,0.0,7,2.859044853252957e-05,4.37919499303881e-05,0.9752347417840376,0.9836854460093897,0.6012910798122065,0.9721830985915493,0.5828638497652582,0.9469483568075118,0.9631455399061033,4.874075117370892
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1278,182,S2,4,id08,2024-08-01,2024-07-31,0.1982235002540357,1,1.5400772160631782e-05,2.110078273965531e-05,1.2368835996753577e-06,1.2231840445935072e-06,10,10,0.0,7,1.0755899276985234e-05,1.4736786665375262e-05,0.8651408450704225,0.9019953051643192,0.9827464788732394,0.9674882629107981,0.5828638497652582,0.8014084507042254,0.8453051643192488,4.8585704225352115
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,1278,182,S2,4,id08,2024-08-01,2024-07-31,0.1982235002540357,1,1.5400772160631782e-05,2.110078273965531e-05,1.2368835996753577e-06,1.2231840445935072e-06,10,10,0.0,7,1.0755899276985234e-05,1.4736786665375262e-05,0.8651408450704225,0.9019953051643192,0.9827464788732394,0.9674882629107981,0.5828638497652582,0.8014084507042254,0.8453051643192488,4.8585704225352115
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,896,128,Q1,0,id06,2024-07-07,2024-07-06,0.028465176633833134,1,3.102284840439893e-05,4.751765340364385e-05,-1.203803113320471e-06,1.0541290818506211e-06,9,10,0.0,7,2.859044853252957e-05,4.37919499303881e-05,0.9551643192488263,0.969718309859155,0.6758215962441314,0.963849765258216,0.5828638497652582,0.9469483568075118,0.9631455399061033,4.85199765258216
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,896,128,Q1,0,id06,2024-07-07,2024-07-06,0.026790754478901363,1,2.91979749688456e-05,4.472249732107588e-05,-1.1329911654780733e-06,9.921214888005694e-07,9,10,0.0,7,2.859044853252957e-05,4.37919499303881e-05,0.9511737089201878,0.9673708920187793,0.6870892018779343,0.9626760563380282,0.5828638497652582,0.9469483568075118,0.9631455399061033,4.846915492957747
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.05412892870191072,1,1.0229727890921983e-05,1.3635906326075317e-05,1.0703902486479617e-06,1.0703902486479617e-06,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.8077464788732395,0.8387323943661972,0.9809859154929578,0.964319248826291,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.8112511737089205
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.05412892870191072,1,1.0229727890921983e-05,1.3635906326075317e-05,1.0703902486479617e-06,1.0703902486479617e-06,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.8077464788732395,0.8387323943661972,0.9809859154929578,0.964319248826291,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.8112511737089205
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.05412892870191072,1,1.0229727890921983e-05,1.3635906326075317e-05,1.0703902486479617e-06,1.0703902486479617e-06,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.8077464788732395,0.8387323943661972,0.9809859154929578,0.964319248826291,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.8112511737089205
submission_h075_antibad_transport_f6863945_uploadsafe.csv,615,87,S4,6,id04,2024-09-20,2024-09-19,0.049922986805235825,1,9.434854573458862e-06,1.2576365132644124e-05,9.872184715493731e-07,9.872184715493731e-07,10,10,0.0,9,7.427120833034747e-06,9.90011904828649e-06,0.7934272300469484,0.8234741784037559,0.9795774647887324,0.9624413145539906,0.9240610328638498,0.7446009389671362,0.7762910798122066,4.77211971830986
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.4246079449397575,-1,5.966296038678854e-05,0.00017482228324647368,-3.3607383154178184e-05,5.5302388190995604e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.9869718309859155,0.9977699530516432,0.16044600938967135,0.9998826291079812,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.75875117370892
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.4246079449397575,-1,5.966296038678854e-05,0.00017482228324647368,-3.3607383154178184e-05,5.5302388190995604e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.9869718309859155,0.9977699530516432,0.16044600938967135,0.9998826291079812,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.75875117370892
submission_h075_antibad_transport_f6863945_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.40957008930469996,-1,5.7549945320186375e-05,0.00016863080169606464,-3.2417148769335716e-05,5.334380653984893e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.9854460093896713,0.9971830985915493,0.16314553990610328,0.9995305164319249,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.756579812206573
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,687,98,Q2,1,id04,2024-10-19,2024-10-18,-0.31874127763164606,-1,4.478731132473124e-05,0.0001312341857578016,-2.522812013312379e-05,4.1513952054241704e-05,8,10,0.0,9,4.04517529624795e-05,0.00011853028693810726,0.9741784037558685,0.996244131455399,0.1892018779342723,0.9988262910798122,0.9240610328638498,0.9669014084507043,0.9948356807511737,4.74655633802817
submission_h150_robust_bundle_listener_5e12f9bd_uploadsafe.csv,57,8,Q2,1,id01,2024-08-10,2024-08-09,-0.01967040318576889,-1,1.115558602774639e-05,1.5974082817993538e-05,6.602087859568738e-07,2.1564865117524294e-06,10,10,0.0,6,1.5433643900896567e-05,2.209998697003885e-05,0.8208920187793427,0.8650234741784038,0.9765258215962441,0.9786384976525822,0.4710093896713615,0.8653755868544601,0.9050469483568075,4.71561737089202
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1278,182,S2,4,id08,2024-08-01,2024-07-31,0.13479198017274432,1,1.0472525069229617e-05,1.4348532262965611e-05,8.410808477792436e-07,8.317651503235852e-07,10,10,0.0,7,1.0755899276985234e-05,1.4736786665375262e-05,0.8093896713615023,0.8471830985915493,0.9781690140845071,0.957981220657277,0.5828638497652582,0.8014084507042254,0.8453051643192488,4.7105774647887335
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.06446853363659083,1,1.2417464779829811e-05,1.7817319834627392e-05,-3.682505444056865e-08,1.9718092714969302e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.8396713615023474,0.8769953051643192,0.9375586854460094,0.9103286384976526,0.759037558685446,0.7717136150234741,0.8163145539906104,4.709089201877935
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.06446853363659083,1,1.2417464779829811e-05,1.7817319834627392e-05,-3.682505444056865e-08,1.9718092714969302e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.8396713615023474,0.8769953051643192,0.9375586854460094,0.9103286384976526,0.759037558685446,0.7717136150234741,0.8163145539906104,4.709089201877935
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.06446853363659083,1,1.2417464779829811e-05,1.7817319834627392e-05,-3.682505444056865e-08,1.9718092714969302e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.8396713615023474,0.8769953051643192,0.9375586854460094,0.9103286384976526,0.759037558685446,0.7717136150234741,0.8163145539906104,4.709089201877935
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.036052045876491995,-1,1.0999563209682087e-05,1.0722901873399402e-05,5.469426438096087e-06,7.123509272694623e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.8181924882629108,0.7984741784037559,0.9975352112676056,0.9907276995305164,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.690917840375587
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.036052045876491995,-1,1.0999563209682087e-05,1.0722901873399402e-05,5.469426438096087e-06,7.123509272694623e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.8181924882629108,0.7984741784037559,0.9975352112676056,0.9907276995305164,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.690917840375587
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,1278,182,S2,4,id08,2024-08-01,2024-07-31,0.12686304016258318,1,9.856494182804365e-06,1.350450095337943e-05,7.91605503792231e-07,7.828377885398467e-07,10,10,0.0,7,1.0755899276985234e-05,1.4736786665375262e-05,0.7990610328638498,0.8361502347417841,0.9779342723004695,0.9565727699530516,0.5828638497652582,0.8014084507042254,0.8453051643192488,4.682584507042254
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,722,103,Q2,1,id04,2024-10-26,2024-10-25,-0.12964677267470137,-1,5.459582027513538e-05,6.762582347244033e-05,-2.6055630348800494e-05,1.4928657464200487e-05,9,10,0.0,1,5.459582027513538e-05,6.762582347244033e-05,0.984037558685446,0.9823943661971831,0.18708920187793426,0.9960093896713615,0.011971830985915493,0.9838028169014085,0.9826291079812206,4.565169014084507
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,734,104,S4,6,id04,2024-10-28,2024-10-27,0.0438386028728818,1,8.443876050284277e-06,1.2115777487546639e-05,-2.50410370195867e-08,1.3408303046179137e-08,9,10,0.0,8,8.710851543050608e-06,1.249884986399111e-05,0.7746478873239436,0.8173708920187793,0.9384976525821597,0.907981220657277,0.759037558685446,0.7717136150234741,0.8163145539906104,4.545169014084507
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,71,10,Q2,1,id01,2024-08-13,2024-08-12,-0.2311014127587892,-1,7.874178110288024e-05,8.989006111227295e-05,-0.0001328363759124159,-0.0001328363759124159,9,9,0.0,9,5.744711158601174e-05,6.558048724403659e-05,0.9928403755868545,0.9907276995305164,0.04424882629107981,0.03931924882629108,0.9240610328638498,0.9852112676056338,0.9814553990610329,4.520288732394366
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,71,10,Q2,1,id01,2024-08-13,2024-08-12,-0.2311014127587892,-1,7.874178110288024e-05,8.989006111227295e-05,-0.0001328363759124159,-0.0001328363759124159,9,9,0.0,9,5.744711158601174e-05,6.558048724403659e-05,0.9928403755868545,0.9907276995305164,0.04424882629107981,0.03931924882629108,0.9240610328638498,0.9852112676056338,0.9814553990610329,4.520288732394366
submission_h075_antibad_transport_f6863945_uploadsafe.csv,71,10,Q2,1,id01,2024-08-13,2024-08-12,-0.21414150796770465,-1,7.296313572532413e-05,8.329327375416128e-05,-0.00012308787519416743,-0.00012308787519416743,9,9,0.0,9,5.744711158601174e-05,6.558048724403659e-05,0.9913145539906103,0.9889671361502348,0.046009389671361506,0.04037558685446009,0.9240610328638498,0.9852112676056338,0.9814553990610329,4.516967136150234
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.024515391196014674,-1,7.4797029825838545e-06,7.291573273911628e-06,3.7192099779053567e-06,4.843986305432367e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.7532863849765258,0.7272300469483568,0.9955399061032864,0.9884976525821596,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.514568075117371
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,71,10,Q2,1,id01,2024-08-13,2024-08-12,-0.1734778342512397,-1,5.910804909302029e-05,6.747658067648757e-05,-9.971452155128828e-05,-9.971452155128828e-05,9,9,0.0,9,5.744711158601174e-05,6.558048724403659e-05,0.9866197183098592,0.9821596244131455,0.06431924882629109,0.054929577464788736,0.9240610328638498,0.9852112676056338,0.9814553990610329,4.512694835680751
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,309,44,Q2,1,id02,2024-09-30,2024-09-29,-0.28675983896991464,-1,0.00010654661455236567,0.0001020177342314786,-0.00041422956462626193,-0.00041422956462626193,9,9,0.0,9,6.805381711506465e-05,6.516111522689546e-05,0.9977699530516432,0.9935446009389671,0.008098591549295774,0.005046948356807511,0.9240610328638498,0.9910798122065728,0.9793427230046948,4.509772300469484
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,309,44,Q2,1,id02,2024-09-30,2024-09-29,-0.28675983896991464,-1,0.00010654661455236567,0.0001020177342314786,-0.00041422956462626193,-0.00041422956462626193,9,9,0.0,9,6.805381711506465e-05,6.516111522689546e-05,0.9977699530516432,0.9935446009389671,0.008098591549295774,0.005046948356807511,0.9240610328638498,0.9910798122065728,0.9793427230046948,4.509772300469484
submission_h075_antibad_transport_f6863945_uploadsafe.csv,309,44,Q2,1,id02,2024-09-30,2024-09-29,-0.2838786392724898,-1,0.00010547609479369708,0.00010099271808536982,-0.00041006762165491436,-0.00041006762165491436,9,9,0.0,9,6.805381711506465e-05,6.516111522689546e-05,0.9974178403755869,0.9929577464788732,0.008450704225352112,0.00539906103286385,0.9240610328638498,0.9910798122065728,0.9793427230046948,4.5088333333333335
submission_h075_antibad_transport_f6863945_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.18432955229829517,-1,4.696342371063693e-05,7.761526225986679e-05,-3.3584233157997265e-05,-3.3584233157997265e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.9767605633802817,0.9875586854460094,0.1607981220657277,0.12582159624413145,0.759037558685446,0.95481220657277,0.975,4.50100234741784
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.18235967649552037,-1,4.6461539390789325e-05,7.678581074140212e-05,-3.3225328319202745e-05,-3.3225328319202745e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.976056338028169,0.9873239436619718,0.1619718309859155,0.12629107981220658,0.759037558685446,0.95481220657277,0.975,4.500169014084507
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,309,44,Q2,1,id02,2024-09-30,2024-09-29,-0.21525745835530163,-1,7.997965659099998e-05,7.658003385940899e-05,-0.0003109431347756725,-0.0003109431347756725,9,9,0.0,9,6.805381711506465e-05,6.516111522689546e-05,0.9934272300469483,0.9870892018779343,0.014084507042253521,0.010093896713615023,0.9240610328638498,0.9910798122065728,0.9793427230046948,4.499725352112676
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,645,92,Q2,1,id04,2024-09-26,2024-09-25,-0.023073309360955085,-1,7.039720454196599e-06,6.862657198975679e-06,3.500432920381527e-06,4.5590459345245996e-06,10,10,0.0,7,7.247140789007683e-06,7.064860491445433e-06,0.7469483568075117,0.714319248826291,0.9950704225352113,0.9882629107981221,0.5828638497652582,0.7406103286384976,0.7204225352112676,4.491293427230047
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.13691329844507705,-1,3.488272589135188e-05,5.7649798598118485e-05,-2.4945148946973596e-05,-2.4945148946973596e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.9615023474178404,0.9781690140845071,0.19201877934272302,0.15422535211267605,0.759037558685446,0.95481220657277,0.975,4.485227699530516
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,190,27,Q2,1,id02,2024-08-26,2024-08-25,-0.12400458001695369,-1,3.15938467857367e-05,5.221435130415337e-05,-2.259322325705784e-05,-2.259322325705784e-05,9,9,0.0,8,3.2855873743699133e-05,5.430007133012095e-05,0.9556338028169014,0.973943661971831,0.2084507042253521,0.16854460093896714,0.759037558685446,0.95481220657277,0.975,4.480943661971831
submission_bigbet1_public_listener_tomography_2687b6b6_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.15180207752724822,-1,5.783053590078897e-05,9.132428658116405e-05,-1.8621697774463427e-05,-1.4442817921692782e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9856807511737089,0.9910798122065728,0.23450704225352112,0.23169014084507042,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.478892018779343
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.14034398994625152,-1,5.34654616145805e-05,8.443108926157406e-05,-1.721612383580403e-05,-1.335266767237594e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9828638497652582,0.9894366197183099,0.24530516431924881,0.24107981220657276,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.478868544600939
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.12718674088879006,-1,4.8453074588213446e-05,7.651567464330126e-05,-1.5602112226197357e-05,-1.2100855078090657e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9779342723004695,0.9868544600938968,0.25892018779342724,0.257981220657277,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.477389671361502
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,771,110,Q2,1,id05,2024-10-02,2024-10-01,-0.16462816574405714,-1,6.271676385742358e-05,9.904047449576553e-05,-2.0195085585042965e-05,-1.5663123070215466e-05,9,9,0.0,6,6.438763474748074e-05,0.00010167906481188299,0.9887323943661972,0.9927230046948357,0.22042253521126762,0.21854460093896713,0.4710093896713615,0.9893192488262911,0.9916666666666667,4.477201877934273
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,1548,221,Q2,1,id09,2024-09-13,2024-09-12,0.0773809876979758,1,9.428027197060654e-06,2.5942649548649893e-05,-2.6293022645572847e-06,2.4545576243925813e-06,9,10,0.0,6,5.675672372630536e-06,1.56174750282873e-05,0.7929577464788733,0.9211267605633803,0.5349765258215963,0.9800469483568075,0.4710093896713615,0.7057511737089202,0.8557511737089202,4.462835680751175
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1359,194,Q2,1,id08,2024-09-09,2024-09-08,-0.19245358646506505,-1,9.546331467312735e-05,0.00017462523542976694,-0.00014646045065521579,-0.00014646045065521579,9,9,0.0,7,8.64120679792025e-05,0.0001580683403515736,0.9967136150234742,0.9974178403755869,0.039671361502347416,0.033568075117370894,0.5828638497652582,0.9967136150234742,0.9967136150234742,4.420953051643193
submission_h152_source_route_route_responsibility_upside_1e8b9fcc_uploadsafe.csv,1359,194,Q2,1,id08,2024-09-09,2024-09-08,-0.1811327872612375,-1,8.984782557470801e-05,0.00016435316275742757,-0.00013784513002843823,-0.00013784513002843823,9,9,0.0,7,8.64120679792025e-05,0.0001580683403515736,0.9953051643192489,0.9969483568075117,0.04225352112676056,0.03755868544600939,0.5828638497652582,0.9967136150234742,0.9967136150234742,4.420131455399061
submission_h151_h088_hardveto_bundle_efaa9c93_uploadsafe.csv,1359,194,Q2,1,id08,2024-09-09,2024-09-08,-0.11162308014973732,-1,5.536872251041368e-05,0.00010128263654926447,-8.494706138002484e-05,-8.494706138002484e-05,9,9,0.0,7,8.64120679792025e-05,0.0001580683403515736,0.9849765258215962,0.9931924882629108,0.0744131455399061,0.06150234741784037,0.5828638497652582,0.9967136150234742,0.9967136150234742,4.417091549295775
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,1359,194,Q2,1,id08,2024-09-09,2024-09-08,-0.2609166742325162,-1,0.00012942326008689867,0.00023674609812312158,-0.00019856202419221323,-0.00019856202419221323,9,9,0.0,7,8.64120679792025e-05,0.0001580683403515736,0.9985915492957746,0.9985915492957746,0.025821596244131457,0.020187793427230045,0.5828638497652582,0.9967136150234742,0.9967136150234742,4.41693896713615
submission_h085_aug_public_equation_f154e2bb_uploadsafe.csv,1042,148,S4,6,id06,2024-08-22,2024-08-21,0.9209858198562522,1,1.0965220030447458e-05,9.385106899352437e-06,-7.87443267481478e-07,-1.9476881486958602e-06,9,9,0.0,9,3.075415128902781e-06,2.632240818195468e-06,0.8171361502347417,0.7767605633802817,0.7511737089201878,0.5713615023474179,0.9240610328638498,0.5842723004694835,0.5023474178403756,4.405629107981221
submission_h075_antibad_transport_f6863945_uploadsafe.csv,351,50,Q2,1,id02,2024-10-07,2024-10-06,-0.19925134129059519,-1,2.9931567255896e-05,2.6695263797741024e-05,-0.0001542029821955714,-0.0001542029821955714,9,9,0.0,8,1.9402537652154624e-05,1.730466889827969e-05,0.9535211267605633,0.927699530516432,0.03732394366197183,0.03169014084507042,0.759037558685446,0.9088028169014084,0.8752347417840376,4.337211267605634
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,1548,221,Q2,1,id09,2024-09-13,2024-09-12,0.052619071634623815,1,6.411058494001277e-06,1.7641001693082018e-05,-1.7879255398989627e-06,1.6690991845869638e-06,9,10,0.0,6,5.675672372630536e-06,1.56174750282873e-05,0.7291079812206572,0.8760563380281691,0.5995305164319249,0.9734741784037558,0.4710093896713615,0.7057511737089202,0.8557511737089202,4.336556338028169
