row,cluster_k8,cluster_k12,cluster_k16,gemini2_pc0,gemini2_pc1,gemini2_pc2,gemini2_pc3,gemini2_pc4,gemini2_pc5,gemini2_pc6,gemini2_pc7
21,0,4,12,0.09482264751490761,-0.012608943149825642,-0.012395471456841292,-0.00798679626672396,-0.0660988414650281,0.14219919248074195,0.03257691432573982,-0.2165790139445006
22,1,2,10,-0.019729173256899542,-0.00026080586807800474,0.016229925967962223,-0.05476550596605467,0.06304315660821515,0.02383240544190526,-0.019207844678630997,-0.019156941950163337
23,3,11,1,0.26546015236449444,0.07699948920593443,-0.014462079429375907,-0.06566906076843056,-0.15444373861475813,-0.2004679209035793,0.17174964436955006,0.1345217956260105
24,0,4,12,0.15657360206332874,0.017504361105982847,-0.02702196120161873,0.14441361397865957,-0.16134190662950176,0.08124570555747251,0.11378330818290686,-0.2689415939482439
25,0,2,1,0.13610991153661234,0.05007702558675907,-0.05454618970394997,0.08091306082934716,-0.06233300437110903,-0.06286186275620469,0.08804899123494928,0.009177088616123154
26,0,2,14,0.07186558845361747,-0.018598733774694367,0.013303082594430098,0.11073067551088431,0.008974940679033299,0.03746655703377273,0.08905662962108858,0.08735839860148636
27,1,5,3,-0.1262218015119865,0.09184649174414783,0.08247349152636756,0.14197002963413652,0.047299903049759354,-0.08146802898289449,0.04125793961705302,-0.0024836258261133155
28,1,2,10,-0.023795963389998353,0.016607839519715135,-0.025551121575728367,0.013224404816617035,0.0439207742966774,0.024498593106712235,0.05725755324978764,-0.017326231371529943
29,1,5,3,-0.1433143692791365,0.022938999280085953,-0.0008963087272528545,-0.010116846020906133,0.0270721071992306,-0.019876653070189376,0.002567842527974053,-0.01239026953227069
30,0,1,10,0.029876808532524935,0.049568617696368104,-0.0031212223338810577,-0.035791651287114236,0.0976177344153871,0.06668214041531964,-0.09549363048814616,0.04475309933643681
31,3,11,6,0.18953730520790785,-0.1560499443929588,0.02252705638064504,-0.16261805724538575,0.10776658339246908,-0.05009139460588464,0.12552086446728228,0.27128393575637777
32,0,2,10,0.10526571831547475,0.04954610548967836,0.05685536213072304,-0.1700684708557887,0.041721453216980495,0.04824148688725884,0.04104821978387157,-0.035130409106978656
33,1,5,3,-0.13431355647927132,0.009286284376884845,0.015751442359467818,0.022945897275792024,-0.002670412903110536,-0.0019598673950995873,0.0109548417542219,-0.002072748849647948
34,0,2,10,0.06556643711724965,0.026061406446699895,0.028977627970434388,0.044594674114356,0.09081430313125441,0.10553380235616935,0.0337082237869509,-0.022371124822430467
35,1,5,3,-0.14696880583356603,0.02750057938438076,0.052722651095940765,-0.05637989225335602,0.01232653164966996,0.01350074847426209,-0.0029678437406485607,0.009615687494699359
36,0,4,11,0.16946645793489915,0.015685317461766726,0.1033634496671509,0.17076938037215073,-0.1612307355277545,-0.37447940202641367,0.10823001509593982,-0.11958433100271526
37,1,5,3,-0.03089588772046172,0.11103876063809967,-0.004790408245050231,-0.035272363922292944,-0.05182799186403824,-0.03628406942512511,0.040766038208942215,0.04254653826578546
38,0,0,14,0.08774000877385077,0.025864786941307893,0.010601180663975977,-0.08418179755375577,-0.18359962797702484,0.00783146310210512,-0.06631462341230052,0.03549543510934143
39,1,5,3,-0.13714493984380258,0.058483362479056646,0.014241426793701282,0.02461192338831119,-0.003888323400600274,0.00870833422113371,0.006084320812293761,0.010939598094076408
40,0,2,1,0.11620045941576841,0.06789793405020526,-0.11342615600430801,0.07903853327636516,0.1300739501739203,-0.055454896351520344,0.0207671304948999,0.08490688003996957
41,1,5,3,-0.12315379336462412,0.012336317631624108,0.006459805364409529,-0.034270393456303914,0.024134908845064706,-0.013816729204083968,0.019345642810777,-0.004179025570061965
42,1,5,3,-0.14114111759237824,0.0529837104145979,-0.004051173506325145,-0.008166104394970328,-0.016179040874814598,-0.01410320377020502,-0.011027177777349396,0.022068035937204973
43,1,5,3,-0.165479592522018,0.03594180903645764,0.007833651268279257,-0.09823521378024852,0.017507652329400505,0.014285597410402116,0.02291998521006976,-0.028524993400843267
44,1,5,3,-0.14820191655629134,0.07215759425891737,0.018458563318360127,0.04681299283408709,-0.04781315729193175,-0.07324032427518366,0.02976192611412891,0.03838833495613724
45,1,5,3,-0.12646919242177682,0.03580013172420465,0.009989701111655919,0.011252035057380302,-0.004653103766011443,-0.01237242654075457,0.002375538149001676,-0.01705258698353333
46,1,5,3,-0.1824137526979326,0.05148665067176302,0.018551094603300174,0.022666125959026645,-0.01901163932965815,-0.04681216854337297,-0.004846827032389101,0.056859054909011324
47,1,5,3,-0.16920511075389372,0.052036500393416785,-0.0018419696429227347,-0.013904851640085064,0.0025149839980183344,-0.004923376036080647,0.08229153086362888,0.016087561668182773
48,1,5,3,-0.175674793991199,0.05811163973247256,0.013436823562617871,-0.04623245102867006,0.04308847144681689,0.03339536179809583,-0.022668836122103676,0.010922324986858942
49,1,5,3,-0.14243346381810806,0.04158828036548528,0.045296012641856204,0.05774576183794712,0.006954881053903679,-0.015689928410751584,-0.002896947284520098,0.018534222963363312
50,1,5,3,-0.11841125969518336,0.07648270611776824,0.08337717720868407,0.04798137646572909,0.20539626397772823,-0.09405981297615164,0.04581406673850212,-0.04190840812390127
51,1,5,3,-0.13026966731536785,0.044302178155024345,-0.0159330488499629,0.04215999232962818,0.022431996446453717,0.014385663278591735,0.04536866194356561,-0.02445129799191345
52,1,5,3,-0.13178563330749632,0.08714367326035695,-0.02938489192737109,-0.0587835242882059,0.013717534337051555,0.034650531002465006,0.03553378520496077,-0.020825097485207042
53,4,2,1,0.20816262463587648,0.033274334338400276,-0.12016620445352837,-0.005392719072456126,0.159842398836699,-0.24208314868748257,0.33249768769574495,-0.053379821190881145
54,0,1,7,0.20025481148889396,-0.16964364749050326,-0.066419289484436,-0.06676857696772688,0.08446318309541753,-0.002820922908696236,-0.1267802988047551,-0.053121732530057794
55,3,0,14,0.13629366519203281,0.04873722973667493,-0.09331548378038042,-0.042350524482049796,-0.02653449656899402,0.01835169999440557,-0.041812974808910566,0.16988181425175086
56,0,2,10,0.02190175282937585,0.0033805757355941657,-0.027273483870529084,-0.059666558443527355,0.03853294430566704,-0.005155104952444956,0.11287169044392668,0.06184291639376059
57,0,0,14,0.09035079237526593,0.06519276389113486,-0.024040757142667762,0.03069006540807289,-0.13614861035072065,0.13993046870808742,-0.00281566907887058,0.1230635841089014
58,1,5,3,-0.13156019597667667,0.048315768140131235,0.02608542340715987,-0.005552070088713282,-0.011378014048312731,0.0056385887570435745,0.025139685796319856,0.0028783745831722518
59,2,6,0,-0.2032180280048965,-0.2765427057806617,-0.5568684846953647,0.10354334369146471,0.23196876534580904,0.007744432737732052,-0.23183010953600716,-0.11259151986436608
60,0,2,14,0.12286350445142961,0.0574445090739201,-0.10021439564652213,-0.014225862876992082,-0.08366864244087323,0.1521337484691657,0.053421433444830954,0.11297933996764523
61,1,5,3,-0.1423450164725267,0.07092576330150098,0.0020050624073802235,-0.03408164342241344,0.0032408765433023425,-0.02065958384976131,0.01862201977333356,0.011135155510555822
62,0,4,12,0.11105636253949051,0.035498266101373833,-0.07739523538808107,-0.016247926949253515,-0.03311789644390616,0.23199093011379512,0.019197567227155845,-0.20626958941377216
63,0,2,14,0.030990951138081976,-0.0909893312801457,0.1374069591556194,0.04171179629062172,-0.026919702875359247,0.06057193010597456,0.01688307606630055,0.02092609452164591
64,1,5,3,-0.12557499059113728,0.06794458105871005,-0.025150234933543743,-0.01919301157170147,0.0008977999352275364,-0.01051849662912885,0.007334284163247206,-0.010460181194946561
65,1,5,3,-0.13753823762670167,0.040898907126892696,-0.0004442905200406764,0.08698264939739378,0.049499606739449614,0.014088854314614176,0.026512974803123954,-0.0011960051453516855
66,0,4,12,0.14703567531921258,0.004158990545003946,-0.017671395416665393,0.3400068967916502,0.015034355468856075,0.07269208576993323,0.2306392243263192,-0.11807119612490352
67,1,5,3,-0.13240848276565348,0.048110706389092935,0.021677619008470816,-0.042609199235365824,-0.006894207936249617,-0.007840600874356295,-0.019663529493151536,-0.01281128195844199
68,0,2,1,0.04874586551929196,0.02216617569559471,-0.026757645117476275,0.026948820127240047,-0.05697439352662824,-0.031106567601172978,0.07223182820634197,0.03663874635997378
69,0,2,14,0.008983227830810382,0.03600258359476935,-0.013835257228587323,0.15452189935170435,-0.024827132105326173,0.027657824740909973,-0.042701979213365604,0.008403159742988952
70,2,6,0,-0.11975240480417672,-0.2634614825159119,-0.38926340839938767,0.23949904148495557,0.08059121799701986,0.055148779505000856,0.018801328158481838,-0.01949852899369226
71,0,1,7,0.11056739402614488,0.016034623703226236,-0.014202931749294621,-0.05045738904395629,-0.024561038864096687,0.17737048846383752,-0.04327283389433408,-0.013880960893492474
72,0,2,10,0.008715462356925578,0.012660351916137775,0.01858451391237164,-0.0861550081628508,0.01399618793203486,0.0009987606780959626,-0.07144426263303072,-0.016326083783424674
73,0,2,10,0.015600841869404948,0.020894641734263877,-0.023472821412427566,-0.018339492216677022,0.0020548477016578168,0.07070584406390513,0.0589099534619088,0.0057588200103911935
74,0,1,7,0.15211482287432312,-0.09395049414885724,0.04918870142480639,-0.09163697999660649,0.07355738701442617,0.42658680030341734,-0.2878763996094601,0.00013055834465303963
75,4,10,13,0.16310150350011737,0.014836012136248838,-0.06872941330509053,-0.21893802071072482,0.23036225906286206,-0.3425593815600058,-0.08558918973133711,-0.27415232727216704
76,1,5,3,-0.15962665801064962,0.05793708731499303,0.018426933459587458,0.013360220899958197,0.009258485402721485,-0.014182954423005286,0.004801436942898281,0.007644517392505466
77,1,5,3,-0.14894767761645542,0.047756019431228834,0.0227268728931733,-0.018189502631200827,0.015367468325707729,0.0008446112778181913,0.012440577280116074,-0.017471098315905917
78,1,5,3,-0.10990822933169032,-0.20758814378653703,0.08859024512695961,0.03797640659531693,0.12435196540654771,0.10923778031816991,-0.0855079327089429,-0.03866355175129582
79,2,6,0,-0.1985649982148065,-0.22020075293254937,-0.5108463577007868,0.19636649772442988,0.22634905407732436,-0.02493286239704043,-0.2100096732558518,-0.09249402508297043
80,0,2,1,0.051677385121003915,0.052173379888146465,-0.04751920616635053,0.027164350706444435,-0.025430999191568958,-0.06811711251742293,0.01354874225667557,0.0023194311584086116
81,1,5,3,-0.12171349424604945,0.033755923512084056,0.012827781463991359,-0.023314481215852036,0.017868598021073153,0.010967349224388766,0.013472356361396725,-0.02039918147643925
82,0,2,10,0.04111698869700889,0.06216717727850648,-0.008971488260830471,-0.08330975471445962,0.0017860275229586865,0.06887252939194692,0.04096211194923165,0.05316153062072934
83,0,2,10,0.075266249205078,0.022161991547998375,-0.0359594707365455,-0.04691477835658303,-0.03779354286256718,0.10188855026434283,0.023706710080289677,-0.008882736099322726
84,0,2,1,0.06634379718550583,0.0779444614663126,-0.03712580306550711,0.0029325254277549886,-0.033192937202838536,-0.05604551091846086,-0.0315614526169584,-0.01729850796964132
85,1,2,3,-0.027645260210552056,-0.010627095569285754,-0.017308301852041904,0.09789405841683123,-0.018596778678283847,-0.001638660617824597,0.05345954401995871,0.04056088239933796
86,1,2,10,-0.025811706604980392,0.0019927805172249824,0.018575362481191997,-0.023884571979714213,-0.03777628225004838,0.02867103561644639,0.029805877983616155,-0.06204166060988725
87,0,0,14,0.06715599218467609,0.017255617019309586,-0.00011296872719991364,0.025748318331490664,-0.05875426566916362,0.037894470397998356,-0.054391346606475,0.06694364557388895
88,1,5,3,-0.12419417986014109,0.03903123321696982,-0.012059114227706155,4.329752410039248e-05,0.0030270948244049863,-0.0025762767906124225,-0.0011912523334352018,0.03132787909652022
89,4,10,13,0.16046897369768012,0.07392799016427638,-0.15299802234739407,0.04473071354624841,0.345772695863867,-0.24159436131344872,-0.037715994468405685,0.01219569804104071
90,1,5,3,-0.1307680351099057,0.0065604334282337706,0.04056605547674953,0.013778361978712227,-0.015302623506049157,-0.006848315889762637,0.030814065175625214,0.008043139370799693
91,1,5,3,-0.0903560816780971,0.04798862007908905,0.059955822809905815,0.12946235832672187,0.06710964608338725,-0.12630845660457873,0.03789992629695027,-0.012702511384089104
92,0,1,7,0.11302662974067533,0.042534099492899644,-0.028215741072092557,-0.07733500663903914,-0.012872060855270463,0.05753684554053507,-0.17343069680272927,-0.012180486358999364
93,5,9,2,-0.18059411291622518,-0.29161195708356935,-0.41324913406958147,-0.19120000944993049,-0.36962894397229556,-0.2919214742654508,-0.23955410939049632,0.07019469192052713
94,0,0,14,0.0623075942071219,0.07787671064006628,0.07324025879344094,0.02832681484037112,-0.1519800811363297,-0.03341407923059194,-0.06761366264847442,0.15003141421857558
95,3,0,14,0.21111109595819777,0.018295455171066156,0.05589288261404494,0.25696983912092836,-0.024446740654912858,0.02024384054583687,-0.00784568449661605,0.298556401770208
96,1,5,3,-0.12092003329229309,0.03461414283830743,0.013161176633053029,-0.02596680595697774,0.011118659680597847,-0.014510737320832185,-0.004373928742309705,-0.015134995394435826
97,5,9,2,-0.17736278891004964,-0.19933392807200617,-0.3549531822303199,-0.24672515065039322,-0.3847048007712342,-0.24950716507054296,-0.1135974740440508,-0.0076681606513932495
98,1,5,3,-0.1598589327204108,0.1813712816866737,0.06443908831620952,-0.021909593928731916,0.013109287093576692,-0.16045578118519818,-0.0026353125956915914,0.027851783275152257
99,3,0,7,0.1817172964102544,0.00448709137985908,0.11180496231996012,-0.1464922902267393,-0.08078148596363256,0.12014771283509429,-0.45764138219809203,0.208806315407119
100,0,2,10,0.059342631829671914,0.021419954390934214,0.028084293695720106,-0.09181303671390734,-0.030176724732310964,0.01983729973528737,0.08218329934410747,0.046753985510611405
101,1,5,3,-0.11614357836195933,0.06951187742332081,-0.07222723206832853,-0.0844005044423051,-0.02502301221973014,-0.054385643361700695,-0.07249119484815265,0.017947185156364967
102,0,2,10,0.1270478111195629,0.027465289531423964,0.02013415302808443,-0.079576879272656,-0.054395716168517544,-0.027484368914290448,0.015024364796766797,0.01118167436065454
103,5,9,2,-0.1743567915363801,-0.05561376932071142,-0.322282309740617,-0.22742854371629992,-0.38348155699118863,-0.2534582683753135,-0.10005771456905331,-0.0009614794843468209
104,0,1,10,0.05356407503956849,0.03782855955699072,0.06882325711569424,-0.0724786773223068,0.0676633240385069,0.044313710842248825,-0.08403700420036606,-0.006026797654882891
105,1,5,3,-0.13729776989947184,0.02413333896768296,0.048732454410502626,-0.019704570387640837,0.00843001500814441,0.0021126432190123876,0.025310778251079562,0.023747789644308737
106,1,5,3,-0.12872498525679518,0.03922450042789622,-0.0002953145454741207,0.003739185808999322,-0.007189753117409963,-0.011167556392702794,-0.0078238104756914,-0.008083902002013702
107,0,4,12,0.12801877279351748,0.050197113994168846,-0.0937191467807394,-0.025991225086445007,-0.1901529585197897,0.0102380828023287,-0.027796243262703125,-0.12349173681445388
108,1,5,3,-0.14343275990537846,0.04702911342739537,-0.0077613303433907285,-0.01064052137984003,0.009070135779862508,0.004034447082411567,0.021573037029476647,0.015628552834039227
109,0,4,12,0.14123832145302245,0.00937954992084551,0.08361224401676662,0.06661379565234314,0.0970397517071259,0.10972489284519382,0.2401835272549457,-0.07803987575796703
110,1,5,3,-0.12099611264528388,0.00914122522602395,0.057552614660019784,0.010209897243212532,0.05577201673587646,0.033518129852809296,-0.03507357730594641,-0.0008889062595569679
111,1,5,3,-0.15617990310877655,0.02719321812466108,0.041516579401653646,-0.0011837258563939777,0.004807155485932123,-0.02692869105101023,0.00084777562921914,-0.007029063626864018
112,0,4,10,0.10519207531250303,0.026976529538484655,-0.038172958438128735,-0.08581613659780635,0.03341194510693791,0.01162210201316503,0.006236408443321719,-0.21874341883395684
113,0,2,10,0.10891092416142242,-0.03858553740389714,0.08580591784904666,-0.04669025398301836,0.03141580546092352,-0.025024393758036275,0.028213129950367403,-0.01718462548648996
114,1,5,3,-0.15700423482778048,0.06862472626413847,-0.010697981806451885,-0.008649435412846585,-0.017327916510536428,0.01672971044950986,0.02458978240206917,0.024935880693545697
115,1,5,3,-0.14150817525659148,0.051150455653144536,0.007240289880546577,-0.004264464554897355,0.0054213910381006505,-0.012001658291542358,-0.002027362345088677,0.014088595293148579
116,1,5,3,-0.14977855653471364,0.05894136317237962,0.038871290060103446,0.0025878745525278746,-0.01956393123592469,-0.026771871198636433,0.0447679307700919,-0.0346186845031633
117,1,5,3,-0.14640408826645532,0.04102698873200823,0.029336507102130576,-0.0037901969899585782,0.018886167791401374,-0.010127871082716141,-0.004693913783162862,0.015067592848991939
118,1,5,3,-0.15300261807492196,0.03477820784658692,0.02718663559946249,0.013728381670439287,0.010973703216283725,-0.0025957289658833475,0.01626298899797359,-0.00016716474846379702
119,0,2,10,-0.02588226867669901,0.036855118310372484,0.006344845195890381,0.041912446383340164,-0.07869108409058503,0.07452645355105739,0.039066803956735036,-0.07364684579418129
120,1,5,3,-0.17241463308866095,0.0520870868674389,0.08735065517295613,0.018913481097761704,0.050903042010166814,0.030423945933928463,0.050490528742197255,0.01101778817225083
121,1,5,3,-0.11767311458831553,0.011876059906581514,0.004441337629656148,-0.013803568302267118,0.016785592142385546,0.026179265896704842,0.02398214198159829,0.018132425036648595
122,0,1,7,0.19008008921399952,-0.048895234060933164,0.09490965794522753,-0.10063985308238427,0.1213176619924172,0.0499461382280691,-0.18350761694272333,-0.06454114086514696
123,1,5,3,-0.15876656187741792,0.04030659682140352,-0.023478000439603734,0.053586189201881726,0.022726882810851824,-0.049128285440897125,-0.032465007145477724,0.003981444547413491
124,0,2,10,0.03310245888917583,-0.006998543586136761,0.050425489199805926,-0.09770333456533775,-0.031987560952141655,0.1083379533740554,-0.006936428364709627,-0.015005180480429108
125,0,2,10,0.025606482333657272,0.007709590882165067,0.00372873980290106,-0.06770672417461301,-0.048401254353367014,-0.046945382236133384,-0.02117344508749265,-0.012585347497296147
126,0,2,10,0.06389400073642072,0.007596406561158134,-0.005024694560399643,-0.11215394390899282,0.08910226820146806,0.004869967600377055,0.06300590188195869,0.07861870500348067
127,1,5,3,-0.17458088466928195,0.07173771705126523,0.018481773696350297,-0.03779668128703701,-0.01860591900723356,0.011883180973895796,0.06025344215003133,0.00968229429244749
128,3,11,6,0.23770800144990797,-0.04911927536378402,-0.17735037780328186,0.11556106300809373,0.03950432076308944,-0.19524080218170192,0.20070226927817267,0.5544114579377579
129,3,11,6,0.05008282896772887,-0.08368710772987092,-0.09237078386278169,0.12279905596766288,0.07205690499815323,0.005577396682726614,0.1511311056713689,0.329952969853626
130,0,2,10,0.06380346131633166,0.0014067785192711775,0.008212096703659457,-0.1320614618356583,-0.025568158853386473,0.10126322975509655,0.07035328805353872,0.09114972920293296
131,0,2,1,0.08436140858052174,0.08661555284092037,-0.008141812566495463,0.11106290427939494,0.10608712446573536,-0.023259511965070857,0.0003307526896010877,0.01402790836480398
132,0,2,12,0.1340980310653221,0.03887187908574212,0.012321266410395703,0.13393746127648445,-0.010565883931639038,0.2265738589354572,0.31767409128508717,0.14995081851446698
133,0,0,14,0.077249955714986,-0.007895128717469264,0.22581470735770376,0.09438783843099034,-0.11446994564617416,-0.13322050027851143,-0.1246022103522083,0.04043404663043484
134,1,5,3,-0.1459949206873627,0.028140448367327382,-0.015505556948714395,-0.030972153786883005,0.006300051832657175,0.011230718921456892,0.042240408872729125,-0.014886949678383674
135,7,3,8,-0.013346290859956022,-0.30336535819623056,0.514730613302826,0.00653850236182974,-0.04184398898997948,-0.272119803672243,-0.058814257525578124,-0.1691914585851814
136,1,5,3,-0.08776364938524775,0.054343706386563786,0.03531787693849547,-0.02100593458895101,0.014516375042828752,0.0269292727565016,0.011679885419097593,0.03633935726324424
137,0,2,10,0.1302898773929798,-0.05195469342053824,-0.07647633883609933,0.036454111649387444,0.00598589822735732,0.08757507772185276,0.09409824133085602,0.03130477637350131
138,0,2,10,0.1047756959958662,-0.0076825294379844885,-0.0695340054535051,0.014295321001367205,-0.010502737611220241,0.04636963184905198,0.018859850451964862,0.0011644107485935366
139,6,7,4,-0.06629220569078631,-0.34797190652553833,0.06608901216609833,-0.33773434924854495,0.05916867950159408,0.21735133035287788,0.16421836811472426,0.020874034920625343
140,0,2,10,0.05117722922742575,0.03770142017876407,0.13251412436604365,0.00044885240284446516,-0.07683719601565718,-0.03609983725613763,0.0576632473637256,-0.05339614984497832
141,1,5,3,-0.12988043961649667,0.035758844333900246,0.08582135902716696,-0.0595685296780383,0.043356028163700565,0.032687942725606794,0.04652447489008665,0.0016986442271030773
142,6,7,4,0.1447578745301357,-0.449815577227086,-0.19926256593904332,-0.48904612498872535,0.15183674802438957,-0.06556128052968224,0.24986435640467133,0.010105156420421283
143,6,7,4,-0.0601716955889752,-0.6712651301273259,-0.047234665562496,-0.38562276025012643,-0.03673405790731141,0.3589089076589085,0.14726962166534105,-0.11005124139672462
144,7,3,8,-0.050701732337711136,-0.40901669826697046,0.6270848436883469,-0.17444678530999713,-0.1080781546289351,-0.14849003008307624,-0.01964815269170783,-0.061093681231377976
145,3,0,14,0.10976033699003061,-0.12152312890184991,0.1436377652667183,-0.09371674766556017,-0.32402240772707164,0.16608153370207,-0.2582994650467449,0.3202451522847545
146,1,5,3,-0.12187287720235103,-0.015600131513049802,0.02608219152030979,0.04562855439485937,0.008119285950948041,-0.0430376011459366,0.0026457497035238474,0.02422561139891
147,3,2,14,0.14313284130072285,-0.23245661142256768,0.10186078605741601,-0.02270720453387357,-0.02079871416404086,0.014478257017095859,0.02689218538990565,0.13897128513261023
148,7,3,8,-0.03960510292546575,-0.69824297923302,0.4214296137463991,0.10151160205585162,0.0797830430363485,-0.11314744540990047,-0.14230052234958313,0.10640642395758777
149,7,3,8,-0.0696604258815488,-0.09259324091769626,0.4130760379177335,0.1680402983198313,0.012189359421424266,-0.15853178106289223,0.06032206712694974,0.06115195651853148
150,2,8,5,-0.08311506026260677,-0.6175052149330962,-0.15599560298031012,0.4233102103912642,0.022429747328693083,-0.07139848131873856,0.03602711388851639,0.058113776080051575
151,2,8,5,-0.05071999120098303,-0.7148931933794628,-0.013458860019740565,0.4393761361439659,0.004553092125389545,-0.11108815434150762,0.05787827946626558,-0.02619463792720938
152,1,5,3,-0.09632615990560038,0.0424109582914112,0.015567821117871769,-0.030500457819716418,0.012533071004641124,0.015341695853950106,-0.009100737045650526,-0.007576897986023859
153,0,4,12,0.07214232088030426,-0.005397512066769752,-0.0020722158504645548,0.0276978202667824,-0.0935850375106644,0.018146722220344302,0.0003450900904272178,-0.17243969732911607
154,0,1,7,0.0793264950997023,0.06801584967424322,0.012793063262269956,0.09262495664320898,0.12582676787628863,0.1618872960995714,-0.1300302793188587,0.04325542376959803
155,0,1,7,0.1392998211947993,0.05376123834915836,-0.0895663970053562,0.06889385628312134,0.009649576295513183,0.10363331896934772,-0.15821611390839208,-0.14808509392647046
156,0,1,7,0.16398923158202974,0.09624426861168582,-0.053775632360593656,0.06516318443676503,-0.06628658811549769,0.1022740666342463,-0.21997982322518342,-0.07911067877834561
157,1,5,3,-0.12020989324248803,0.03548938658876878,0.02159336167331474,0.0012079820206297937,0.01758431551414018,0.00019890923603691987,0.017227984965960366,0.0025875571273343036
158,1,5,3,-0.16008561714888572,0.10968538258563167,0.03867721433417015,0.08032734864537237,0.1836327277907904,0.055450620452842526,-0.13142487250820487,0.024908203933011214
159,0,2,10,-0.0015937077422291663,0.045960802670507596,-0.03792767972915001,-0.012308993597251067,0.016142321883327516,0.030122488115032243,-0.024909514811412722,-0.004450661020287275
160,1,5,3,-0.024723325877703387,0.025713293922965026,0.03700663044144748,0.026122172486996147,0.02442442557598021,0.006125988159292994,-0.04420174721363638,0.017748024505093326
161,0,4,12,0.15494110216331616,0.023273814140522823,-0.1189979580425413,-0.12713454322834528,-0.02084603666607433,0.01644389698069607,0.2398832364698626,-0.3225734087571606
162,0,2,10,0.07705370116641792,-0.00461980435595766,0.034991850495499945,0.013968266432172803,0.0675888207012858,0.028218155047328206,0.016568721003745308,0.01379373288002514
163,1,5,3,-0.12888029241662863,0.031160643907497693,-0.01582473959177815,0.06289614631469204,0.01006901695206336,-0.04763789204358346,-0.004922842704076908,0.0025124293266352454
