variant,null_type,iteration,mean_route_gain,mean_route_quality_rank,mean_row_support_rank,mean_bundle_joint_safety,mean_route_frontier_score
seed_route_frontier,broad,69,0.02474871473500986,0.7032786885245901,0.8687999999999999,0.4889942062572422,0.6232359067294874
seed_route_frontier,broad,70,0.02026634866379398,0.6202185792349726,0.8016,0.5038331402085747,0.5639009536802424
seed_route_frontier,broad,71,0.021089997165764398,0.6475409836065574,0.8400000000000001,0.5278192352259559,0.5860267613545951
seed_route_frontier,broad,72,0.02163835342183778,0.6431693989071039,0.8036000000000001,0.5047601390498262,0.5825053854299413
seed_route_frontier,broad,73,0.02183890693305416,0.6502732240437157,0.8864000000000001,0.5348783314020856,0.6147498287162108
seed_route_frontier,broad,74,0.02190427527929221,0.6535519125683059,0.8211999999999999,0.5265492468134415,0.5739014696535166
seed_route_frontier,broad,75,0.01822951536371453,0.5781420765027322,0.8176,0.5224843568945539,0.5815225108896758
seed_route_frontier,broad,76,0.02207065088118943,0.6437158469945354,0.7300000000000001,0.5350057937427579,0.567453555039344
seed_route_frontier,broad,77,0.01852078361924401,0.5770491803278689,0.7460000000000001,0.5384797219003477,0.5547461448374995
seed_route_frontier,broad,78,0.019115045920423582,0.5961748633879781,0.8092,0.5445075318655851,0.5862082502726029
seed_route_frontier,broad,79,0.02110102779683517,0.6316939890710381,0.8019999999999999,0.4733557358053303,0.5445039684465582
seed_route_frontier,broad,80,0.020360470494383897,0.6147540983606558,0.7372,0.5387137891077636,0.5806004486660942
seed_route_frontier,broad,81,0.017950975909798172,0.5628415300546448,0.7552,0.5153093858632677,0.5421629294347715
seed_route_frontier,broad,82,0.02101610869663226,0.6163934426229509,0.7736,0.5230683661645423,0.5795317728467032
seed_route_frontier,broad,83,0.0218677610641022,0.6519125683060109,0.808,0.5068482039397451,0.5871631708212889
seed_route_frontier,broad,84,0.02364806166916522,0.6715846994535519,0.784,0.5049942062572421,0.5898751102592665
seed_route_frontier,broad,85,0.02465455228609541,0.7032786885245901,0.7724,0.4969965237543453,0.5887521698703876
seed_route_frontier,broad,86,0.02167776380572934,0.6366120218579234,0.7764,0.4895805330243338,0.5627109343130501
seed_route_frontier,broad,87,0.01715787048386077,0.5688524590163935,0.7932,0.5208667439165702,0.5320769356170996
seed_route_frontier,broad,88,0.02508949422436213,0.7147540983606557,0.8644000000000001,0.5064959443800695,0.623911186181356
seed_route_frontier,broad,89,0.021293048440953248,0.6453551912568305,0.8603999999999999,0.49502201622247977,0.5924501405682527
seed_route_frontier,broad,90,0.02277410358957673,0.6704918032786885,0.7876,0.5303661645422943,0.6202703346105732
seed_route_frontier,broad,91,0.02133773356386679,0.6322404371584699,0.8140000000000001,0.44670451911935116,0.5456046488671996
seed_route_frontier,broad,92,0.02262090214523652,0.6453551912568305,0.8131999999999999,0.5097427578215529,0.6005178717304747
seed_route_frontier,broad,93,0.01884872909078637,0.5950819672131148,0.8780000000000001,0.5326882966396292,0.5712564691564888
seed_route_frontier,broad,94,0.021716529697936783,0.6393442622950819,0.8236000000000001,0.49177983777520284,0.5700664792627385
seed_route_frontier,broad,95,0.01894582766637412,0.605464480874317,0.8304,0.530252607184241,0.586114830537995
seed_route_frontier,broad,96,0.02312713892365509,0.6710382513661202,0.8523999999999999,0.5192421784472769,0.617796844543865
seed_route_frontier,broad,97,0.023085814002308778,0.6830601092896174,0.8356,0.4862178447276941,0.5773775192992981
seed_route_frontier,broad,98,0.01926621403834867,0.5972677595628416,0.9048,0.5413742757821554,0.5841705100424409
seed_route_frontier,broad,99,0.02458051622620761,0.7092896174863388,0.8515999999999998,0.4720764774044032,0.6079018997353695
seed_route_frontier,broad,100,0.02062012814934349,0.6262295081967213,0.8216000000000001,0.500125144843569,0.5513498988661902
seed_route_frontier,broad,101,0.019154293561219057,0.5879781420765028,0.8019999999999999,0.5064959443800695,0.562201718156264
seed_route_frontier,broad,102,0.02289403953812834,0.6737704918032786,0.7888,0.5403337195828505,0.6056731028636799
seed_route_frontier,broad,103,0.02039960313298016,0.619672131147541,0.7744,0.5391772885283894,0.5636093732932875
seed_route_frontier,broad,104,0.02318962230061563,0.6759562841530055,0.8475999999999999,0.5391726535341831,0.6266261972085319
seed_route_frontier,broad,105,0.027126312391943568,0.7306010928961749,0.7664000000000001,0.5185538818076478,0.6155384622327918
seed_route_frontier,broad,106,0.023014277969100428,0.6699453551912569,0.8404,0.5032491309385863,0.597539827436042
seed_route_frontier,broad,107,0.027168794443475343,0.7404371584699454,0.8151999999999999,0.4533047508690614,0.6271936652511453
seed_route_frontier,broad,108,0.01999315113960375,0.6060109289617486,0.8395999999999999,0.5256176129779838,0.5786067610647961
seed_route_frontier,broad,109,0.021576664451448423,0.644808743169399,0.7896,0.5157705677867903,0.5475898795604979
seed_route_frontier,broad,110,0.01880492176270097,0.594535519125683,0.8103999999999999,0.5111309385863267,0.5656800447549262
seed_route_frontier,broad,111,0.025597849804019378,0.7136612021857922,0.8036,0.5630428736964079,0.6432507117210592
seed_route_frontier,broad,112,0.023985614236540352,0.7010928961748633,0.8699999999999999,0.5494855156431054,0.6434834970085379
seed_route_frontier,broad,113,0.014991562704729833,0.5136612021857923,0.8168,0.545314020857474,0.5509130297622744
seed_route_frontier,broad,114,0.024956993384498083,0.7038251366120218,0.8027999999999998,0.5353557358053302,0.6026391732815617
seed_route_frontier,broad,115,0.03004579073228944,0.7874316939890711,0.8211999999999999,0.5472838933951333,0.662592269127022
seed_route_frontier,broad,116,0.015792678843228342,0.5344262295081967,0.8099999999999999,0.5577126303592121,0.5715670655899217
seed_route_frontier,broad,117,0.024948824067065712,0.7262295081967213,0.8919999999999998,0.5201645422943221,0.6296286396456513
seed_route_frontier,broad,118,0.01806387463447319,0.5956284153005464,0.8468,0.546702201622248,0.5649013469403663
seed_route_frontier,broad,119,0.024112596393712542,0.7043715846994536,0.8768,0.4907323290845887,0.6099061419541569
seed_route_frontier,broad,120,0.027209437415571597,0.7502732240437159,0.8452,0.5366210892236385,0.6300964963442823
seed_route_frontier,broad,121,0.01944599283930757,0.5956284153005464,0.7459999999999999,0.5034878331402086,0.5339686521469851
seed_route_frontier,broad,122,0.02347602992389228,0.6918032786885246,0.8128,0.5033673232908459,0.5953590248062884
seed_route_frontier,broad,123,0.019391358076149542,0.6081967213114754,0.7691999999999999,0.5071935110081112,0.5614526760404759
seed_route_frontier,broad,124,0.02103180718073195,0.6409836065573771,0.8664,0.5769478563151796,0.6039830360774168
seed_route_frontier,broad,125,0.02271102642914241,0.6704918032786885,0.8076000000000001,0.5148412514484357,0.6038791096641223
seed_route_frontier,broad,126,0.017729182408879513,0.566120218579235,0.8380000000000001,0.5266628041714948,0.5626235285535327
seed_route_frontier,broad,127,0.02311764831851578,0.674863387978142,0.8211999999999999,0.5331494785631519,0.6078725285282162
seed_route_frontier,broad,128,0.025735390501838356,0.7081967213114753,0.8128,0.47717728852838937,0.5995517618671999
seed_route_frontier,broad,129,0.0232140992061235,0.666120218579235,0.8036,0.5220278099652375,0.5767265259609407
seed_route_frontier,broad,130,0.02161960918138969,0.6459016393442623,0.8524,0.4910822711471611,0.597200633837111
seed_route_frontier,broad,131,0.01387479156313306,0.5038251366120219,0.7788,0.5566767091541136,0.5414950523912416
seed_route_frontier,broad,132,0.023337929437898423,0.6754098360655737,0.9100000000000001,0.5417242178447277,0.626318005822593
seed_route_frontier,broad,133,0.0250158140942185,0.6852459016393443,0.7916000000000001,0.5260811123986096,0.606294298530816
seed_route_frontier,broad,134,0.02664923503785946,0.7327868852459016,0.7876000000000001,0.5272375434530707,0.6374486790716359
seed_route_frontier,broad,135,0.021372679923595,0.6273224043715846,0.7939999999999999,0.5429965237543453,0.5954261297640702
seed_route_frontier,broad,136,0.02352662137263348,0.6699453551912569,0.8267999999999999,0.43302665121668593,0.553779709427061
seed_route_frontier,broad,137,0.01960946575106813,0.6092896174863387,0.8347999999999999,0.5285098493626883,0.5809763759381664
seed_route_frontier,broad,138,0.02172453272805883,0.6453551912568305,0.8804000000000001,0.5221390498261878,0.6004273730700627
seed_route_frontier,broad,139,0.02303494819781625,0.6655737704918033,0.7832,0.493638470451912,0.549488623381808
seed_route_frontier,broad,140,0.024880858156494233,0.7125683060109289,0.7956000000000001,0.5354669756662804,0.6220628193115865
seed_route_frontier,broad,141,0.018488727352346853,0.5699453551912568,0.8408,0.5318748551564311,0.5829093162566701
seed_route_frontier,broad,142,0.017510795088458368,0.5612021857923498,0.7976,0.5421900347624566,0.5586350286626315
seed_route_frontier,broad,143,0.024593675321486208,0.7027322404371584,0.8304,0.5188991888760139,0.6075990362185788
seed_route_frontier,broad,144,0.02499941121878458,0.6989071038251365,0.8664,0.5046396292004636,0.6302029359868629
seed_route_frontier,broad,145,0.022765524386294637,0.660655737704918,0.8232000000000002,0.4859837775202781,0.583666890373981
seed_route_frontier,broad,146,0.02336082315823327,0.6786885245901639,0.8200000000000001,0.5085840092699885,0.6033784218572256
seed_route_frontier,broad,147,0.014117720580765412,0.5103825136612021,0.7992,0.47185168018539975,0.49029259767617284
seed_route_frontier,broad,148,0.019313147338798818,0.5999999999999999,0.806,0.5672166859791425,0.5762867733865114
seed_route_frontier,broad,149,0.02331815205944315,0.6699453551912569,0.8472,0.4785677867902665,0.5883775054268792
seed_route_frontier,broad,150,0.02688448195399339,0.733879781420765,0.7948000000000001,0.4856384704519119,0.6052286827149278
seed_route_frontier,broad,151,0.02385621012115863,0.6901639344262296,0.7836000000000001,0.48610660486674384,0.5679824319038315
seed_route_frontier,broad,152,0.023731226915948263,0.6907103825136611,0.8612,0.4737033603707995,0.5930402168716833
seed_route_frontier,broad,153,0.024122943113502583,0.6956284153005463,0.7968,0.49989571263035926,0.6136390133490395
seed_route_frontier,broad,154,0.018655269211433154,0.5983606557377048,0.8796000000000002,0.5316407879490151,0.5925771213413622
seed_route_frontier,broad,155,0.022724396568088064,0.6622950819672132,0.8160000000000001,0.4525005793742758,0.5388396354223721
seed_route_frontier,broad,156,0.02116784634515345,0.63551912568306,0.8244000000000001,0.5337288528389339,0.5928091514786313
seed_route_frontier,broad,157,0.01705421014304819,0.5601092896174864,0.8596,0.4785701042873697,0.5542476113446174
seed_route_frontier,broad,158,0.02614804583094359,0.7043715846994535,0.812,0.5011633835457706,0.603160206712366
seed_route_frontier,broad,159,0.01597990058614673,0.5366120218579236,0.85,0.5242247972190036,0.561035666316403
seed_route_frontier,broad,160,0.02261725481734366,0.6557377049180328,0.8235999999999999,0.5498354577056779,0.6093509611517527
seed_route_frontier,broad,161,0.02117393326650992,0.6475409836065573,0.8495999999999999,0.5275898030127462,0.5798105893854509
seed_route_frontier,broad,162,0.02196166524106068,0.6595628415300545,0.8284,0.4997728852838935,0.6108977039118116
seed_route_frontier,broad,163,0.02291193140493726,0.660655737704918,0.8204,0.46350637311703363,0.5632137656407987
seed_route_frontier,broad,164,0.0236829068558346,0.694535519125683,0.7684,0.5392908458864426,0.6014209081947144
seed_route_frontier,broad,165,0.022536934467886863,0.6579234972677596,0.8272,0.4586373117033604,0.5668325498229791
seed_route_frontier,broad,166,0.021394559794130383,0.648087431693989,0.8196,0.4782224797219004,0.5722512541120626
seed_route_frontier,broad,167,0.020567258453104132,0.6295081967213115,0.8108000000000001,0.5276987253765933,0.5925692473359073
seed_route_frontier,broad,168,0.023832519798985652,0.6666666666666667,0.8072000000000001,0.4529594438006953,0.5781423345119615
seed_route_frontier,broad,169,0.02119742145870689,0.6486338797814206,0.8196,0.505800695249131,0.5880134499949143
seed_route_frontier,broad,170,0.026513631647849735,0.7453551912568306,0.836,0.5793789107763615,0.6560825135619385
seed_route_frontier,broad,171,0.02088961172456184,0.6202185792349726,0.8576,0.5009339513325608,0.5928817520690454
seed_route_frontier,broad,172,0.022009244756309797,0.6387978142076502,0.8148,0.47613441483198143,0.592596985935764
seed_route_frontier,broad,173,0.024857923409062947,0.7049180327868854,0.7787999999999998,0.5343105446118193,0.6048354376884565
seed_route_frontier,broad,174,0.027920941328677683,0.7404371584699453,0.8268000000000001,0.5593395133256084,0.6332708610730392
seed_route_frontier,broad,175,0.020015270894547982,0.6196721311475409,0.8152000000000001,0.5742804171494786,0.6161041523074853
seed_route_frontier,broad,176,0.022502685743587384,0.6644808743169399,0.8648,0.5566697566628042,0.6173090427321206
seed_route_frontier,broad,177,0.021579312200461602,0.6333333333333333,0.776,0.5330336037079955,0.5882228586070115
seed_route_frontier,broad,178,0.017910741186956687,0.5819672131147542,0.8712,0.5241112398609502,0.5716096591511732
seed_route_frontier,broad,179,0.024120831711406138,0.6721311475409836,0.7964,0.509279258400927,0.5897827867295461
seed_route_frontier,broad,180,0.017304365313115792,0.5841530054644808,0.8248000000000001,0.5409154113557358,0.5607235723453229
seed_route_frontier,broad,181,0.023970459044387903,0.6950819672131147,0.7724,0.5314090382387022,0.6046140865798499
seed_route_frontier,broad,182,0.025809582177245,0.7234972677595628,0.8404,0.49699420625724217,0.624033893750122
seed_route_frontier,broad,183,0.02636264481784336,0.7349726775956285,0.7948,0.5038331402085747,0.609058890055542
seed_route_frontier,broad,184,0.024287004918529052,0.6918032786885245,0.8768,0.46767323290845886,0.5920791102947662
seed_route_frontier,broad,185,0.025037407892250868,0.6994535519125684,0.8688,0.49977983777520285,0.598348076467711
seed_route_frontier,broad,186,0.021670161542528193,0.6360655737704918,0.8059999999999998,0.4355828505214368,0.5353614928000721
seed_route_frontier,broad,187,0.018610830032729807,0.5759562841530055,0.7919999999999999,0.5526141367323292,0.5907924730417473
seed_route_frontier,broad,188,0.01838315859484633,0.5907103825136611,0.8072000000000001,0.5134507531865585,0.5715759097092777
seed_route_frontier,broad,189,0.018912226480299173,0.5775956284153005,0.7708000000000002,0.526199304750869,0.5642680430639095
seed_route_frontier,broad,190,0.027348823655748276,0.7486338797814207,0.8388,0.5132190034762456,0.6178873530114515
seed_route_frontier,broad,191,0.02214208420248405,0.6459016393442623,0.8540000000000001,0.516577056778679,0.6061319253614881
seed_route_frontier,broad,192,0.020605707956728798,0.63551912568306,0.8656,0.48517497103128615,0.5778596064036098
seed_route_frontier,broad,193,0.024180333982842687,0.7021857923497268,0.8284,0.5146048667439167,0.6159958362710563
seed_route_frontier,broad,194,0.02601222220921458,0.7218579234972677,0.8108000000000001,0.4711517960602549,0.6003672751723319
seed_route_frontier,broad,195,0.02208674117269039,0.6633879781420765,0.8472,0.5499490150637312,0.6322114782518595
seed_route_frontier,broad,196,0.023707418568715322,0.6885245901639344,0.8076000000000001,0.49236152954808815,0.6093068728963619
seed_route_frontier,broad,197,0.021288252728607876,0.6420765027322404,0.7708000000000002,0.4961830822711472,0.5693394944005788
seed_route_frontier,broad,198,0.028513746031959542,0.7442622950819671,0.7664000000000001,0.481351100811124,0.6053559807154366
seed_route_frontier,broad,199,0.02504405542591387,0.7131147540983606,0.8404,0.5292074159907301,0.6367048594099634
seed_route_frontier,broad,200,0.02256311510439063,0.6557377049180327,0.7952,0.45771726535341833,0.5416642036513252
seed_route_frontier,broad,201,0.023782134132939618,0.6857923497267759,0.7788,0.47520973348783324,0.59023742697839
seed_route_frontier,broad,202,0.027169062813097,0.7344262295081966,0.7812,0.4943314020857475,0.6285044758643555
seed_route_frontier,broad,203,0.02443457727204258,0.6961748633879782,0.8004,0.5054530706836616,0.5936680249674658
seed_route_frontier,broad,204,0.02064243401716053,0.6306010928961748,0.79,0.5112491309385864,0.5571651508664137
seed_route_frontier,broad,205,0.02492440096111961,0.7131147540983607,0.8276,0.474396292004635,0.6191683842620459
seed_route_frontier,broad,206,0.02617087324954696,0.7333333333333333,0.8188000000000001,0.5052213209733488,0.6223028856608745
seed_route_frontier,broad,207,0.02891068795583256,0.7683060109289619,0.8088,0.495135573580533,0.6504816815410999
seed_route_frontier,broad,208,0.01497326011043026,0.5240437158469945,0.7812000000000001,0.5552815758980301,0.5386232806518363
seed_route_frontier,broad,209,0.02660630420805659,0.7480874316939891,0.8492,0.45979837775202786,0.5941865267911972
seed_route_frontier,broad,210,0.02381528124560826,0.6863387978142077,0.7867999999999999,0.5224889918887602,0.6080399298961086
seed_route_frontier,broad,211,0.019466836442518475,0.5912568306010929,0.7136,0.48784704519119354,0.5132547304811463
seed_route_frontier,broad,212,0.023051938376313454,0.6540983606557377,0.8516,0.4839026651216686,0.5858751527878528
seed_route_frontier,broad,213,0.02560304775255612,0.7224043715846995,0.8160000000000001,0.4745144843568946,0.6111353801605478
seed_route_frontier,broad,214,0.02123283007647143,0.6311475409836065,0.8408,0.4979212050984937,0.5780881933946558
seed_route_frontier,broad,215,0.01941537179857256,0.6169398907103825,0.8088,0.5465909617612978,0.5881602626943823
seed_route_frontier,broad,216,0.026032571376360746,0.7092896174863388,0.7556,0.5658285052143686,0.6237413535661376
seed_route_frontier,broad,217,0.016930187647081832,0.5437158469945355,0.868,0.5046465816917729,0.5496716228938252
seed_route_frontier,broad,218,0.02420776382957074,0.6961748633879783,0.8008000000000001,0.473819235225956,0.5899021167352576
seed_route_frontier,broad,219,0.018841437519301972,0.5852459016393443,0.8211999999999999,0.49607184241019703,0.5584236121331696
seed_route_frontier,broad,220,0.021386577128676858,0.6387978142076502,0.7732,0.5049965237543453,0.5536966174037018
seed_route_frontier,broad,221,0.0191042429375878,0.5999999999999999,0.8708,0.4994252607184241,0.5760182476115105
seed_route_frontier,broad,222,0.01977486758783905,0.6202185792349727,0.8915999999999998,0.5344217844727693,0.5909463339727181
seed_route_frontier,broad,223,0.02274651978439507,0.6612021857923496,0.7888,0.45956662804171494,0.5570329619451705
seed_route_frontier,broad,224,0.018951919596614908,0.5961748633879781,0.7867999999999999,0.5480996523754346,0.567937418244632
seed_route_frontier,broad,225,0.02238166211421349,0.6486338797814206,0.8276,0.5731263035921205,0.6194046149688787
seed_route_frontier,broad,226,0.024445559969755802,0.6901639344262294,0.8220000000000001,0.5425330243337195,0.597855604990344
seed_route_frontier,broad,227,0.021340496632463794,0.6415300546448087,0.8132000000000001,0.5023267670915412,0.5579285986824926
seed_route_frontier,broad,228,0.019292533130659442,0.5967213114754097,0.8632,0.4724287369640788,0.5687943814062366
seed_route_frontier,broad,229,0.021337286080605443,0.6311475409836065,0.7356,0.5023290845886443,0.5595244106602204
seed_route_frontier,broad,230,0.019891374189924087,0.6114754098360655,0.858,0.5345353418308227,0.5902830473559347
seed_route_frontier,broad,231,0.02207956291140904,0.6382513661202186,0.8424000000000001,0.508236384704519,0.5870113705586256
seed_route_frontier,broad,232,0.019186357823148082,0.5885245901639344,0.8108000000000001,0.531529548088065,0.5657222914062138
seed_route_frontier,broad,233,0.02332397998246715,0.6639344262295082,0.7455999999999999,0.5566720741599073,0.6186431992444363
seed_route_frontier,broad,234,0.024632535185352366,0.6972677595628414,0.8276,0.5062618771726535,0.6098890077037044
seed_route_frontier,broad,235,0.01522180963970816,0.533879781420765,0.806,0.5302572421784474,0.5147742053343582
seed_route_frontier,broad,236,0.02665901255606501,0.7377049180327868,0.8528,0.5491378910776362,0.6611548455621687
seed_route_frontier,broad,237,0.022235528718280006,0.6480874316939891,0.7692000000000001,0.5874994206257242,0.6143814793033279
seed_route_frontier,broad,238,0.021408972782578636,0.6366120218579235,0.7672,0.5783453070683662,0.5944687905756519
seed_route_frontier,broad,239,0.02214470940325424,0.63224043715847,0.8536000000000001,0.5217891077636153,0.5990461148436244
seed_route_frontier,broad,240,0.023725783517979902,0.6978142076502731,0.8388000000000002,0.5333765932792585,0.6144617607834679
seed_route_frontier,broad,241,0.01953768308341844,0.5983606557377049,0.7936,0.5344217844727694,0.5725226325761114
seed_route_frontier,broad,242,0.02701949751209302,0.7273224043715847,0.7323999999999999,0.4908597914252607,0.601946210289824
seed_route_frontier,broad,243,0.02171560942882872,0.6415300546448087,0.826,0.49733951332560833,0.5893174055267412
seed_route_frontier,broad,244,0.01747116899492156,0.5693989071038251,0.804,0.5752143684820394,0.572064645391813
