row,target,h042_prob,h057_prob,q055,q061,q061_minus_h057
4,S1,0.7815781459655472,0.7815781459655472,0.7547452215988463,0.7545566712665177,-0.02702147469902949
4,S2,0.6868186532777408,0.6868186532777408,0.7164580494875096,0.71704153215778,0.03022287888003916
4,S3,0.8598191584284451,0.8598191584284451,0.8720138621192446,0.8718690873858523,0.012049928957407197
4,S4,0.6844363334065584,0.6844363334065584,0.688231211890839,0.6878183453201413,0.003382011913582894
5,Q1,0.1250884806363739,0.1250884806363739,0.0964201095576012,0.09634799884814287,-0.028740481788231034
5,Q2,0.5429948329009698,0.5429948329009698,0.5375392540093037,0.5376453665115685,-0.005349466389401369
5,Q3,0.5251374051887717,0.5251374051887717,0.5392384036913974,0.5393650310295239,0.014227625840752212
5,S1,0.452157785185675,0.452157785185675,0.4518557005360845,0.4520686735910804,-8.911159459462636e-05
5,S2,0.5497473648760006,0.5497473648760006,0.5498664446240075,0.5498198184660895,7.245359008889452e-05
5,S3,0.789998902831536,0.789998902831536,0.7684544482521214,0.7686165806451899,-0.02138232218634606
5,S4,0.539318589457077,0.539318589457077,0.52373666267362,0.5238136493727557,-0.01550494008432135
6,Q1,0.5712427809308589,0.5712427809308589,0.5846347146634971,0.58503469914409,0.013791918213231114
6,Q2,0.5953821937104642,0.5953821937104642,0.5989591038556893,0.5989967308179304,0.003614537107466176
6,Q3,0.6207118969909945,0.6207118969909945,0.6262136330236017,0.6262374788190724,0.005525581828077941
6,S1,0.7886821487526844,0.7886821487526844,0.7927219213678378,0.7926121495174145,0.003930000764730157
6,S2,0.5542707137333157,0.5542707137333157,0.5084179358161659,0.5079000114409025,-0.046370702292413246
6,S3,0.8503035903764421,0.8503035903764421,0.8620174564148373,0.8623054733238247,0.01200188294738258
6,S4,0.6328214697458728,0.6328214697458728,0.6518642813389972,0.6515798395043015,0.018758369758428706
7,Q1,0.1466324541766752,0.1466324541766752,0.1816249515641152,0.18202488474597545,0.03539243056930025
7,Q2,0.5470612653540049,0.5470612653540049,0.5574573586329621,0.5574998525324135,0.01043858717840862
7,Q3,0.4917108437508115,0.4917108437508115,0.4659656190596288,0.4658511296229177,-0.025859714127893785
7,S1,0.3813671038213733,0.3813671038213733,0.3865495590914423,0.3868616670398229,0.0054945632184496
7,S2,0.5701058542186728,0.5701058542186728,0.5979576023536158,0.598322739869447,0.02821688565077418
7,S3,0.7965533146411341,0.7965533146411341,0.8204857817153997,0.8207088153271018,0.024155500685967723
7,S4,0.433144784944163,0.433144784944163,0.4191044851221365,0.4190454720413644,-0.014099312902798589
8,Q1,0.4871969586270964,0.4871969586270964,0.4878020972339585,0.4876846669858097,0.0004877083587133124
8,Q2,0.5298229073435359,0.5298229073435359,0.5177271993318203,0.5177978834146032,-0.012025023928932677
8,Q3,0.5265629473409531,0.5265629473409531,0.5302456128854715,0.5302956039281199,0.003732656587166816
8,S1,0.7833614458734801,0.7833614458734801,0.7646989372701106,0.7645589762848545,-0.018802469588625637
8,S2,0.571821952388274,0.571821952388274,0.5748203305422466,0.5747952064097684,0.002973254021494398
8,S3,0.8319663663360969,0.8319663663360969,0.809231778827906,0.8089803247188759,-0.022986041617220954
8,S4,0.6856607309200997,0.6856607309200997,0.6830440844239369,0.6829460746984335,-0.002714656221666223
9,Q1,0.1092143052792624,0.1092143052792624,0.1300074112403844,0.13003357954123262,0.020819274261970222
9,Q2,0.6502796130241703,0.6502796130241703,0.6174762164715684,0.6175369512263127,-0.032742661797857564
9,Q3,0.6597490444502253,0.6597490444502253,0.6994542752692208,0.699211564983398,0.039462520533172674
9,S1,0.3424435747342945,0.3424435747342945,0.3312814479719921,0.33150769346676406,-0.010935881267530423
9,S2,0.5962785506935936,0.5962785506935936,0.6063114583188967,0.6067352777071243,0.010456727013530731
9,S3,0.8487076691316686,0.8487076691316686,0.8557805112927032,0.8558290386946956,0.007121369563027002
9,S4,0.4972880481774325,0.4972880481774325,0.4946171045350937,0.49426191269182046,-0.003026135485612036
10,Q1,0.0767046561552893,0.0845240805884701,0.0834645477651648,0.08420136511065765,-0.0003227154778124436
10,Q2,0.5036388558656353,0.5036388558656353,0.4627243466912825,0.446074126997159,-0.0575647288684763
10,Q3,0.6561743656712474,0.6540271650616462,0.654307593192862,0.6541952273622312,0.0001680623005850812
10,S1,0.3104271131734202,0.294329746408273,0.2964016877780824,0.2965364541585241,0.0022067077502511134
10,S2,0.5615081354310529,0.5656371225347944,0.5650990626665242,0.5654412658497484,-0.00019585668504595866
10,S3,0.8646190282324883,0.8812128441878617,0.8791526876963147,0.8790877038705285,-0.0021251403173332406
10,S4,0.3868343067969694,0.3339594637695455,0.3406562616341799,0.3407136447201931,0.006754180950647615
11,Q1,0.5153668089923147,0.5153668089923147,0.5395955628609098,0.5395009360470635,0.024134127054748822
11,Q2,0.6125929875115891,0.6125929875115891,0.624640476348303,0.6247561640368786,0.012163176525289532
11,Q3,0.5055049252394067,0.5055049252394067,0.4799761826805531,0.48044260981207626,-0.02506231542733045
11,S1,0.7980148542708336,0.7980148542708336,0.7914477431019977,0.7912539991464957,-0.006760855124337883
11,S2,0.5784757864191358,0.5784757864191358,0.5800750137458859,0.5800047199482414,0.0015289335291056583
11,S3,0.8422241438292339,0.8422241438292339,0.8468132008425884,0.846554626394485,0.004330482565251037
11,S4,0.512018681523908,0.512018681523908,0.5047263716858331,0.5047205401821859,-0.00729814134172202
12,Q1,0.453770481429502,0.453770481429502,0.4374998913739169,0.43750299165358053,-0.016267489775921462
12,Q2,0.5263864276333604,0.5263864276333604,0.5558230104730773,0.5557981027179145,0.029411675084554112
12,Q3,0.5423068588055675,0.5423068588055675,0.5395186117332468,0.5398202060572195,-0.0024866527483480283
12,S1,0.8086601946030273,0.8086601946030273,0.7881026156699817,0.7879397299661993,-0.020720464636827973
12,S2,0.558780265236678,0.558780265236678,0.5769518059904752,0.5769233398374067,0.018143074600728726
12,S3,0.8372632240978997,0.8372632240978997,0.8074473544846792,0.8071090995988844,-0.030154124499015222
12,S4,0.4779634589053493,0.4779634589053493,0.497966671814416,0.49768172209941575,0.019718263194066443
13,Q1,0.5508859927350321,0.5508859927350321,0.575668696458099,0.5755199494113264,0.02463395667629431
13,Q2,0.5561424946634292,0.5561424946634292,0.5470686643950082,0.5471230724077953,-0.009019422255633902
13,Q3,0.5429551762694034,0.5429551762694034,0.5005529403197063,0.500998241389899,-0.04195693487950436
13,S1,0.8245065451156727,0.8245065451156727,0.8191408999310076,0.8189123369275051,-0.005594208188167582
13,S2,0.6077603086730755,0.6077603086730755,0.6150588233603598,0.615532578898739,0.0077722702256635134
13,S3,0.8355998643992115,0.8355998643992115,0.8354719158622425,0.8352142586846016,-0.00038560571460988236
13,S4,0.5481392328790934,0.5481392328790934,0.5805307263825848,0.5805275274432325,0.032388294564139164
14,Q1,0.2549100024552317,0.2549100024552317,0.2337650086677722,0.23391495102704654,-0.02099505142818517
14,Q2,0.5814373972533974,0.5814373972533974,0.5688730879379942,0.5692756840747311,-0.012161713178666322
14,Q3,0.5883167242663031,0.5883167242663031,0.560851467976932,0.5607349584951048,-0.027581765771198308
14,S1,0.3955642474423337,0.3955642474423337,0.3601048056393633,0.3602314307109965,-0.0353328167313372
14,S2,0.5626228819694493,0.5626228819694493,0.5556385572546174,0.5554837984438739,-0.0071390835255754626
14,S3,0.8398878980738034,0.8398878980738034,0.8626105561575179,0.8625539935079293,0.0226660954341259
14,S4,0.4778937733632078,0.4778937733632078,0.4525858517251346,0.4522789122204407,-0.02561486114276712
15,Q1,0.2078686409692959,0.2078686409692959,0.1888571417393564,0.18902423267303164,-0.018844408296264242
15,Q2,0.5652561050524169,0.5652561050524169,0.5390946518575161,0.5394127873036048,-0.0258433177488121
15,Q3,0.6877183982299708,0.6877183982299708,0.6905837399295601,0.6903254454619192,0.0026070472319483784
15,S1,0.269178670642593,0.269178670642593,0.2397188837145793,0.23990601795059424,-0.029272652691998746
15,S2,0.5379127009426687,0.5379127009426687,0.5530810469681546,0.5528320147066689,0.01491931376400013
15,S3,0.8158236710866215,0.8158236710866215,0.8305594533879603,0.8303840114399501,0.014560340353328649
15,S4,0.4449383613390002,0.4449383613390002,0.4122754843492241,0.4119911538682753,-0.03294720747072494
16,Q1,0.4910111852448078,0.4910111852448078,0.4546425256959984,0.4547979110221665,-0.03621327422264131
16,Q2,0.5465171347107587,0.5465171347107587,0.5663587010384235,0.5665594088263445,0.02004227411558579
16,Q3,0.5653221271098943,0.5653221271098943,0.5404633685595007,0.5406139024105908,-0.02470822469930345
16,S1,0.5131757405147508,0.5131757405147508,0.4699478568994235,0.4696318889706907,-0.0435438515440601
16,S2,0.6528140558846129,0.6528140558846129,0.6752311460108369,0.675941827338002,0.023127771453389068
16,S3,0.8648513448032461,0.8648513448032461,0.8769052950497902,0.8767732679951863,0.011921923191940187
16,S4,0.3605393040371446,0.3605393040371446,0.3409527094399217,0.3410458588881379,-0.01949344514900675
17,Q1,0.6344447465080856,0.6344447465080856,0.6408478665748952,0.6409275526052017,0.006482806097116156
17,Q2,0.4948380178478446,0.4948380178478446,0.5461021257080517,0.5464110271799009,0.051573009332056274
17,Q3,0.5464306526144613,0.5464306526144613,0.5459612014475531,0.5464143004769888,-1.6352137472530615e-05
17,S1,0.814314102085822,0.814314102085822,0.8158290839741007,0.8160261164179418,0.00171201433211976
17,S2,0.7084335074084024,0.7084335074084024,0.719542428777578,0.7202345281272128,0.011801020718810395
17,S3,0.8526018134825624,0.8526018134825624,0.8487745580982698,0.8487450747336407,-0.003856738748921673
17,S4,0.609726364074453,0.609726364074453,0.5826863406453039,0.5824160929353963,-0.027310271139056708
18,Q1,0.7960307666545564,0.7960307666545564,0.8141846146715453,0.8143306169187585,0.01829985026420211
18,Q2,0.5514539851946705,0.5514539851946705,0.5414239299407011,0.5417353809921402,-0.009718604202530234
18,Q3,0.5789288095039751,0.5789288095039751,0.5614204024609124,0.5614273785431521,-0.017501430960823017
18,S1,0.95752041923042,0.95752041923042,0.9824759257856208,0.9830602671543948,0.02553984792397479
18,S2,0.6129949268232571,0.6129949268232571,0.6248500845345945,0.624690284483743,0.011695357660485906
18,S3,0.8056351431520742,0.8056351431520742,0.8219131111006954,0.8215818423148614,0.015946699162787237
18,S4,0.6605953438456083,0.6605953438456083,0.6881969980549748,0.6884068750004843,0.027811531154876
19,Q1,0.7315851909902511,0.7315851909902511,0.7666673736636735,0.7666496613762859,0.035064470386034774
19,Q2,0.6149202666875613,0.6149202666875613,0.6140431073751271,0.614197445254756,-0.0007228214328053317
19,Q3,0.703281669603358,0.703281669603358,0.6748831462408683,0.6747769485563994,-0.02850472104695867
19,S1,0.8184923672159972,0.8184923672159972,0.8412129989029866,0.8416148373655009,0.02312247014950375
19,S2,0.6171953440673071,0.6171953440673071,0.6224556396003185,0.6226801443858518,0.0054848003185447025
19,S3,0.8538176563848481,0.8538176563848481,0.8729348068360054,0.872985937083067,0.019168280698218965
19,S4,0.6116864391533945,0.6116864391533945,0.6128582428274726,0.6129663007207709,0.0012798615673763614
20,Q1,0.5259771718986309,0.5259771718986309,0.5059289309588663,0.5060525908904,-0.019924581008230913
20,Q2,0.6500590395790464,0.6500590395790464,0.6407807979767389,0.6410511986108485,-0.009007840968197955
20,Q3,0.6853935154141062,0.6853935154141062,0.6839316639527858,0.6838005836489168,-0.001592931765189376
20,S1,0.6306623826994678,0.6306623826994678,0.6438945528107295,0.6439201007671168,0.013257718067648971
20,S2,0.6753635006783996,0.6753635006783996,0.7056477044143245,0.706082356860875,0.030718856182475385
20,S3,0.8338010215542011,0.8338010215542011,0.8455669781880663,0.8455538185314728,0.011752796977271718
20,S4,0.6161402133460594,0.6161402133460594,0.6042823380854013,0.6044505964281646,-0.01168961691789483
21,Q1,0.2288550606198644,0.2288550606198644,0.21637920497765,0.21668725158696284,-0.012167809032901572
21,Q2,0.5109468880355982,0.5109468880355982,0.5187698503278434,0.5189731362222596,0.008026248186661422
21,Q3,0.6870578659259869,0.6870578659259869,0.701370211011308,0.701254854111291,0.014196988185304016
21,S1,0.2859099096964376,0.2859099096964376,0.2797672085279991,0.28002585701281923,-0.005884052683618357
21,S2,0.5668451081622936,0.5668451081622936,0.5545293120372059,0.5543277805235246,-0.012517327638769005
21,S3,0.8122051519129903,0.8122051519129903,0.8198909892396239,0.8196838117653563,0.007478659852366065
21,S4,0.4660459888230039,0.4660459888230039,0.4588495232780498,0.4589316357024249,-0.007114353120579009
22,Q1,0.7110520940671557,0.7110520940671557,0.696914980548478,0.6969565575932222,-0.014095536473933579
22,Q2,0.5576313621271282,0.5576313621271282,0.5525439402049356,0.5529163267757462,-0.004715035351381958
22,Q3,0.6109737378148364,0.6109737378148364,0.61473259570976,0.6148411774177656,0.0038674396029291236
22,S1,0.8592644779110615,0.8592644779110615,0.85997023053885,0.8603155460100806,0.0010510680990191146
22,S2,0.5832368069138312,0.5832368069138312,0.5795299398150671,0.5796497951745885,-0.003587011739242696
22,S3,0.8296461292397953,0.8296461292397953,0.8271070437492781,0.8270229165539795,-0.002623212685815779
22,S4,0.5468883897300478,0.5468883897300478,0.5860891979450461,0.586029971154042,0.039141581423994154
23,Q1,0.1788346145584556,0.1788346145584556,0.1768131690098057,0.17700718229353943,-0.0018274322649161623
23,Q2,0.4991022200048435,0.4991022200048435,0.5099844015865368,0.5102084313583737,0.011106211353530182
23,Q3,0.5989945577777649,0.5989945577777649,0.5820597049876053,0.5820064717736558,-0.01698808600410906
23,S1,0.5226845176938223,0.5226845176938223,0.5361558025527533,0.536564282047684,0.013879764353861734
23,S2,0.5580241924177816,0.5580241924177816,0.5296299041068452,0.5294959801604286,-0.028528212257352914
23,S3,0.8417120183530551,0.8417120183530551,0.853962268391702,0.8540703097802822,0.012358291427227108
23,S4,0.4919517385756492,0.4919517385756492,0.4981335884658266,0.4982360487065697,0.006284310130920456
24,Q1,0.2168806805340705,0.2168806805340705,0.2103323486973399,0.21041013470980774,-0.006470545824262763
24,Q2,0.5171593626592287,0.5171593626592287,0.5090032400431223,0.5093110304142777,-0.007848332244950962
24,Q3,0.5824800986330636,0.5824800986330636,0.5918652451862947,0.591935011457885,0.00945491282482136
24,S1,0.3546630738985135,0.3546630738985135,0.3685893406234907,0.36900777597299517,0.014344702074481686
24,S2,0.6071819349888968,0.6071819349888968,0.6450799883864433,0.6453464794211782,0.038164544432281344
24,S3,0.8268819743830486,0.8268819743830486,0.82912108225345,0.8290599571440753,0.0021779827610267644
24,S4,0.2857725149935417,0.2857725149935417,0.2848191171317413,0.28493731394730365,-0.0008352010462380766
25,Q1,0.739760845576286,0.739760845576286,0.7188888501688954,0.7188541814177714,-0.02090666415851461
25,Q2,0.5835482687582741,0.5835482687582741,0.5844805537421932,0.5847624947694324,0.0012142260111582814
25,Q3,0.5568442417683024,0.5568442417683024,0.5465601276383831,0.5466609875162727,-0.010183254252029705
25,S1,0.8085923759278174,0.8085923759278174,0.8230987675560683,0.8231417051576765,0.014549329229859076
25,S2,0.6409082270461411,0.6409082270461411,0.6492577835431957,0.6496734586041758,0.008765231558034658
25,S3,0.8285697884365608,0.8285697884365608,0.8564249020376031,0.856461952689745,0.027892164253184193
25,S4,0.5094418267160243,0.5094418267160243,0.5147629867453831,0.5148714780190207,0.00542965130299633
26,Q1,0.664911218361336,0.664911218361336,0.6456215331290696,0.645695258936699,-0.019215959424637052
26,Q2,0.6442685949054477,0.6442685949054477,0.6492488160754285,0.6495614925731928,0.0052928976677451
26,Q3,0.653339368530268,0.653339368530268,0.6367522214006179,0.6365963395909989,-0.016743028939269045
26,S1,0.6915696871312007,0.6915696871312007,0.673948342376383,0.6738966619601012,-0.017673025171099477
26,S2,0.6685569600261898,0.6685569600261898,0.7220801475903577,0.7225620829407688,0.05400512291457904
26,S3,0.8387659320609161,0.8387659320609161,0.8552635012506337,0.8551829429346597,0.016417010873743587
26,S4,0.5016021338009496,0.5016021338009496,0.4835133002175326,0.48350676367534584,-0.018095370125603805
27,Q1,0.220682023693454,0.2125574864602274,0.2136047025457305,0.21382725636572358,0.001269769905496182
27,Q2,0.6544527640464474,0.6544527640464474,0.6239458311095737,0.6121385324575492,-0.04231423158889813
27,Q3,0.639256832383777,0.6167163155949944,0.6196873766994262,0.6199983982635027,0.0032820826685082682
27,S1,0.9192000353965896,0.9120146030203348,0.9129835808422022,0.9128395189992012,0.0008249159788664695
27,S2,0.9026343295521656,0.8982606085913746,0.8988408214142997,0.8983002637419946,3.9655150619988255e-05
27,S3,0.9029911445224352,0.8884641346794834,0.8904616104209698,0.8902988482682203,0.0018347135887368804
27,S4,0.7973265267897968,0.8101818196782207,0.8085411187128045,0.8087174651080588,-0.0014643545701619187
28,Q1,0.4397078991649268,0.4397078991649268,0.4201298927471611,0.42019521280256733,-0.019512686362359477
28,Q2,0.633122381587263,0.633122381587263,0.647168383225907,0.6474242762513847,0.014301894664121684
28,Q3,0.6741076586824011,0.6741076586824011,0.6461261055136901,0.6462659287870366,-0.027841729895364487
28,S1,0.9040746555877932,0.9040746555877932,0.8898010060560199,0.8897324546528076,-0.014342200934985616
28,S2,0.9191874851562508,0.9191874851562508,0.9169366119797416,0.9165731975997234,-0.0026142875565273727
28,S3,0.8945979780703285,0.8945979780703285,0.8960924408921773,0.896204100213629,0.0016061221433004702
28,S4,0.7206945558895387,0.7206945558895387,0.674312214304405,0.6737516215022326,-0.04694293438730612
29,Q1,0.3729641942606268,0.3729641942606268,0.3552131400427394,0.35541789478506525,-0.017546299475561578
29,Q2,0.615741020607377,0.615741020607377,0.6328150688609709,0.6331110624158229,0.017370041808445924
29,Q3,0.6734196402328044,0.6734196402328044,0.6765684495071179,0.6767052260015038,0.003285585768699417
29,S1,0.9417319771575912,0.9417319771575912,0.9408726194496304,0.9414824778929946,-0.00024949926459660876
29,S2,0.9634548795958066,0.9634548795958066,0.9788193988533608,0.9795816257804796,0.016126746184673024
29,S3,0.8975701003136788,0.8975701003136788,0.8997153461228625,0.8998302330208867,0.002260132707207929
29,S4,0.764221389143161,0.764221389143161,0.7633428774346152,0.7632994305286789,-0.0009219586144820768
30,Q1,0.3647736144742344,0.3647736144742344,0.3595404968899738,0.35961120976102967,-0.005162404713204727
30,Q2,0.7519435603225075,0.7519435603225075,0.7506441226901929,0.7509874550915845,-0.0009561052309230433
30,Q3,0.7548091415692942,0.7548091415692942,0.74717480525594,0.747138907164038,-0.007670234405256271
30,S1,0.8584733563433176,0.8584733563433176,0.8358746530875909,0.8356992529569285,-0.022774103386389077
30,S2,0.8887884944807397,0.8887884944807397,0.8760823485606559,0.875376870781486,-0.01341162369925375
30,S3,0.8598852237511999,0.8598852237511999,0.891508785842372,0.8916879268873098,0.03180270313610989
30,S4,0.633093864093695,0.633093864093695,0.6201172180112143,0.6202189338840922,-0.01287493020960273
31,Q1,0.4727978533753843,0.4727978533753843,0.4699920332650435,0.46997372778813673,-0.0028241255872475945
31,Q2,0.66672049715759,0.66672049715759,0.7087342629956163,0.7090367532054624,0.04231625604787248
31,Q3,0.6689781238053767,0.6689781238053767,0.6779530427517811,0.6777741232365089,0.008795999431132184
31,S1,0.9042222823169216,0.9042222823169216,0.887163912343009,0.8870496469371113,-0.017172635379810286
31,S2,0.9999670949632326,0.9999670949632326,0.999999,0.999999,3.190503676742118e-05
31,S3,0.9388626524625228,0.9388626524625228,0.9640926231220004,0.9644562205261924,0.025593568063669636
31,S4,0.7214700895929349,0.7214700895929349,0.7314257051327268,0.7314529246362973,0.009982835043362392
32,Q1,0.6748774953077482,0.6748774953077482,0.6756405288084384,0.6756054201326727,0.000727924824924453
32,Q2,0.6372486051411439,0.6372486051411439,0.682486027641125,0.6827467385973801,0.04549813345623621
32,Q3,0.6564871216856286,0.6564871216856286,0.6320340472268494,0.6322200448317845,-0.024267076853844105
32,S1,0.9818631015384331,0.9818631015384331,0.990263529437084,0.9905046419304431,0.008641540392009928
32,S2,0.9999671167436616,0.9999671167436616,0.999999,0.999999,3.1883256338405275e-05
32,S3,0.8699324663054512,0.8699324663054512,0.884549729149922,0.8843102113639962,0.014377745058545055
32,S4,0.6766718019047666,0.6766718019047666,0.6623699509337183,0.6624318103815139,-0.014239991523252726
33,Q1,0.3270271008491797,0.3270271008491797,0.3210957105482818,0.3211317132877944,-0.005895387561385301
33,Q2,0.7328123555726709,0.7328123555726709,0.7251269301046652,0.7255018708063692,-0.007310484766301695
33,Q3,0.7162079145651026,0.7162079145651026,0.6846245653360321,0.6845013902943716,-0.03170652427073095
33,S1,0.8700481714605331,0.8700481714605331,0.8463294673414891,0.846179890102573,-0.023868281357960153
33,S2,0.9309852769493672,0.9309852769493672,0.9331920761996992,0.9330640136839219,0.0020787367345547203
33,S3,0.9359815346982728,0.9359815346982728,0.9548631317034848,0.9551431101113242,0.019161575413051413
33,S4,0.7067423805588384,0.7067423805588384,0.6988707308359965,0.6989900605075983,-0.007752320051240158
34,Q1,0.2688514858550227,0.2688514858550227,0.2579538812129452,0.25802741161618903,-0.010824074238833692
34,Q2,0.6578756061853807,0.6578756061853807,0.6794199073821068,0.6797197937444677,0.021844187559087014
34,Q3,0.684030898133628,0.684030898133628,0.7006028201469777,0.7003869539721368,0.016356055838508743
34,S1,0.8788313989155574,0.8788313989155574,0.8944533352466593,0.8943669793211623,0.015535580405604876
34,S2,0.8984507302522194,0.8984507302522194,0.8969836779443838,0.8967272458094423,-0.0017234844427771456
34,S3,0.8800644664728577,0.8800644664728577,0.8845331343452406,0.8842896637248383,0.004225197251980561
34,S4,0.6355768472084675,0.6355768472084675,0.6331481835370104,0.6329044604549143,-0.002672386753553191
35,Q1,0.2570187060349652,0.2328595934961838,0.2359190933501461,0.23605834174315607,0.0031987482469722772
35,Q2,0.7048062828120967,0.7048062828120967,0.7026607314934389,0.6983338686162194,-0.006472414195877296
35,Q3,0.6778649996388983,0.6783313627495755,0.6782705529106161,0.678418939877536,8.75771279604809e-05
35,S1,0.8766669290684354,0.8670677603417359,0.8683547932677436,0.8683155449463007,0.0012477846045647611
35,S2,0.880586967760273,0.8823122084998396,0.8820884082364469,0.881625272331127,-0.0006869361687126263
35,S3,0.9269030803105992,0.9675101967434528,0.9638215555345908,0.9639374796752495,-0.0035727170682033904
35,S4,0.7500241882597567,0.732103728049675,0.7344867924819588,0.734465843500356,0.0023621154506809905
36,Q1,0.4739815525917726,0.4739815525917726,0.4702049836202054,0.4701343610615556,-0.003847191530217009
36,Q2,0.6707658439296472,0.6707658439296472,0.690718524336769,0.6910695697774193,0.02030372584777207
36,Q3,0.517732624294653,0.517732624294653,0.5233802850150474,0.5236477804862644,0.005915156191611315
36,S1,0.982714851520107,0.982714851520107,0.9923764523302492,0.9927184606757891,0.010003609155682103
36,S2,0.948772238755665,0.948772238755665,0.9660186104613392,0.9666350532395495,0.017862814483884493
36,S3,0.8929273399075288,0.8929273399075288,0.8941722868741685,0.8940993025372943,0.0011719626297654884
36,S4,0.7080821306066887,0.7080821306066887,0.6999048096615402,0.6997867690181386,-0.008295361588550043
37,Q1,0.1504577157161814,0.1504577157161814,0.1425541272361139,0.1427139812702612,-0.0077437344459202195
37,Q2,0.5812102598175389,0.5812102598175389,0.5931818470613269,0.593441902876549,0.012231643059010033
37,Q3,0.5581804333277891,0.5581804333277891,0.5485420891075071,0.5487768450474338,-0.009403588280355257
37,S1,0.6106167539817798,0.6106167539817798,0.5980594492770275,0.5981703275334794,-0.012446426448300407
37,S2,0.8641153859291978,0.8641153859291978,0.8646575610700936,0.8643593460096967,0.00024396008049887286
37,S3,0.8804527336392504,0.8804527336392504,0.874667445478566,0.8743330470656409,-0.006119686573609506
37,S4,0.645559299998286,0.645559299998286,0.6398627314624751,0.6397608508483938,-0.0057984491498921376
38,Q1,0.5321733181983741,0.5321733181983741,0.5278776537788089,0.5278307382367565,-0.004342579961617576
38,Q2,0.5888834835977815,0.5888834835977815,0.6007888843991759,0.6010814272927407,0.01219794369495919
38,Q3,0.7067638332215068,0.7067638332215068,0.7136251562215837,0.7137160725749547,0.006952239353447909
38,S1,0.9559452234744652,0.9559452234744652,0.9614587755268352,0.9617783125717637,0.005833089097298516
38,S2,0.8910259890242211,0.8910259890242211,0.8646652334884452,0.8645675278697675,-0.026458461154453605
38,S3,0.9381766551384754,0.9381766551384754,0.9647991840656456,0.9649408082535323,0.026764153115056977
38,S4,0.6859713092796756,0.6859713092796756,0.6978143578730558,0.6977068547287092,0.011735545449033546
39,Q1,0.7724843006345128,0.7724843006345128,0.7646189261509422,0.7640124213707269,-0.008471879263785898
39,Q2,0.6048410594274781,0.6048410594274781,0.6120987190262418,0.6123660008222164,0.007524941394738249
