row,subject_id,sleep_date,lifelog_date,target,h042_prob,h057_prob,q061,q055,gain061_h057_vs_h042,gain055_h057_vs_h042,feedback_lift,direction_agreement,abs_h057_move,abs_q061_move,support_score
98,id04,2024-10-19,2024-10-18,S2,0.5880969742873238,0.5481259411184685,0.5532361713422869,0.5533864109134344,0.0024367728240142217,0.0024122834224303835,2.4489401583838166e-05,1.0,0.03997103316885531,0.034860802945036906,0.8651851851851852
152,id07,2024-07-14,2024-07-13,S2,0.5953940841268264,0.5602844611870553,0.5646349622199118,0.5649062710431028,0.0019107833790932283,0.00187171670994013,3.906666915309831e-05,1.0,0.035109622939771046,0.030759121906914544,0.8650000000000001
121,id05,2024-11-13,2024-11-12,S3,0.0833735462628775,0.0602490214537012,0.06269541425219205,0.0628844444953064,0.002986566550208458,0.0029204514026020256,6.611514760643256e-05,1.0,0.023124524809176303,0.020678132010685454,0.862962962962963
148,id06,2024-08-22,2024-08-21,S1,0.9654942383386128,0.9799938645497156,0.9790786881463135,0.9785104497179022,0.003190378181305728,0.0028721683592521224,0.0003182098220536056,1.0,0.01449962621110279,0.013584449807700683,0.8607407407407407
91,id04,2024-09-25,2024-09-24,S2,0.704172102284786,0.7334736914721672,0.7302654061424355,0.729758193069115,0.0016375064223136393,0.0015639230734338927,7.35833488797466e-05,1.0,0.02930158918738124,0.02609330385764952,0.8509259259259259
150,id06,2024-08-24,2024-08-23,S4,0.9621549563228784,0.9781684854468268,0.9766506148027567,0.976533066495233,0.003275442429289524,0.0032088334583095512,6.660897097997276e-05,1.0,0.016013529123948378,0.014495658479878326,0.8490740740740741
56,id02,2024-10-14,2024-10-13,S4,0.8277314481047854,0.8588011512019125,0.8551087000459963,0.8550313113798262,0.0026928257217391227,0.002674582575863338,1.8243145875784794e-05,1.0,0.031069703097127088,0.02737725194121088,0.8485185185185186
101,id04,2024-10-24,2024-10-23,S4,0.4642315705405406,0.4969967095149356,0.4931054746183945,0.4927154967497726,0.001642003737343689,0.0015907976057394357,5.120613160425336e-05,1.0,0.03276513897439498,0.028873904077853896,0.8477777777777777
48,id02,2024-10-05,2024-10-04,S2,0.8880885416257817,0.8658417502855728,0.8685434608443959,0.8689424686770866,0.0018003239640133617,0.0017178564847582511,8.246747925511055e-05,1.0,0.022246791340208905,0.019545080781385726,0.8374074074074074
139,id06,2024-07-19,2024-07-18,Q3,0.7114952391401234,0.7439595438752091,0.7399677023608381,0.7398637786414233,0.0019741797586352305,0.0019571368864954586,1.704287213977196e-05,1.0,0.03246430473508577,0.028472463220714728,0.827037037037037
158,id07,2024-07-20,2024-07-19,Q3,0.5079180896104872,0.4629441071163506,0.4687766239024657,0.4687917972923689,0.0029971020941749194,0.0029943682915986036,2.7338025763157248e-06,1.0,0.044973982494136644,0.03914146570802152,0.8238888888888889
101,id04,2024-10-24,2024-10-23,S3,0.5683992077358286,0.5985678443948091,0.5949757787867281,0.5946697762587854,0.0014206134998679953,0.001382614595298981,3.7998904569014336e-05,1.0,0.030168636658980508,0.0265765710508995,0.8188888888888889
168,id07,2024-08-16,2024-08-15,S4,0.6299786715196535,0.6608021779332724,0.657041181037364,0.656851689090326,0.0015563212245189861,0.0015307879957876525,2.553322873133368e-05,1.0,0.030823506413618973,0.027062509517710498,0.8185185185185185
143,id06,2024-08-13,2024-08-12,S4,0.9865016542469776,0.9950664304036774,0.994587849082666,0.9943718810984477,0.0031503579972641943,0.002931118345189096,0.00021923965207509832,1.0,0.008564776156699816,0.008086194835688398,0.8185185185185185
150,id06,2024-08-24,2024-08-23,S1,0.9271102412272332,0.9080005243149074,0.910482259613929,0.91072735515854,0.0018797470441030972,0.001817575555059625,6.217148904347214e-05,1.0,0.01910971691232577,0.016627981613304144,0.8146296296296297
48,id02,2024-10-05,2024-10-04,S4,0.8388201911877434,0.8630998671986894,0.8602622846224575,0.860116863552648,0.001731936130959566,0.0017040439481258995,2.7892182833666457e-05,1.0,0.02427967601094594,0.021442093434714038,0.8140740740740741
150,id06,2024-08-24,2024-08-23,Q3,0.8138508605796733,0.8358827983208474,0.8336826260114977,0.8331325526890223,0.0013181683201162753,0.0012341838739472477,8.398444616902756e-05,1.0,0.02203193774117418,0.01983176543182441,0.8066666666666666
164,id07,2024-07-26,2024-07-25,S2,0.7234742593659501,0.7538345402841149,0.7500709494352068,0.7500047310858159,0.0017671181646168321,0.0017566948710022734,1.0423293614558737e-05,1.0,0.030360280918164784,0.02659669006925669,0.7992592592592592
103,id04,2024-10-26,2024-10-25,Q1,0.8147140506633062,0.8396585392561969,0.8366908806629645,0.8365659483747996,0.0016193973857273058,0.0015975651250941802,2.18322606331256e-05,1.0,0.02494448859289078,0.02197682999965833,0.797962962962963
146,id06,2024-08-20,2024-08-19,S4,0.9556603412692432,0.9700909772287578,0.9686310696731895,0.968504855365945,0.002166610603830471,0.0021150259825099826,5.1584621320488466e-05,1.0,0.01443063595951466,0.012970728403946308,0.7977777777777778
196,id08,2024-09-11,2024-09-10,S4,0.3057759139426538,0.275109141731654,0.27892488379911423,0.2789994599561557,0.0016913396712976425,0.0016802344662033564,1.1105205094286141e-05,1.0,0.030666772210999782,0.026851030143539567,0.7942592592592592
216,id09,2024-09-07,2024-09-06,S4,0.7242283652650949,0.7510442145596277,0.747810039355176,0.7476473138916617,0.0013902196073586337,0.0013676568169831427,2.2562790375491026e-05,1.0,0.026815849294532734,0.02358167409008105,0.7912962962962963
158,id07,2024-07-20,2024-07-19,S2,0.6383422202475048,0.6733265374263789,0.6688698337676154,0.66886138459359,0.0019998393380253887,0.001998528928654708,1.3104093706806097e-06,1.0,0.03498431717887418,0.030527613520110686,0.7781481481481481
121,id05,2024-11-13,2024-11-12,Q1,0.7634031891761485,0.7349774449575134,0.7387529064648731,0.7388062463135254,0.001607340760229281,0.001599264895397079,8.075864832202129e-06,1.0,0.028425744218635085,0.02465028271127534,0.7733333333333333
135,id06,2024-07-14,2024-07-13,Q1,0.373167655697431,0.3265168623517541,0.33246722483524305,0.3324334968694452,0.0035183347267506715,0.0035252600917142773,-6.925364963605851e-06,1.0,0.0466507933456769,0.04070043086218794,0.7705555555555555
44,id02,2024-09-30,2024-09-29,S2,0.9656938132151311,0.97577767715483,0.9752479353168134,0.9746477147906276,0.0015158444013855799,0.0013007019434262551,0.00021514245795932474,1.0,0.010083863939698845,0.009554122101682272,0.7694444444444444
10,id01,2024-08-13,2024-08-12,S4,0.3868343067969694,0.3339594637695455,0.3407136447201931,0.3406562616341799,0.004456079386871092,0.004469259832390549,-1.3180445519456185e-05,1.0,0.0528748430274239,0.046120662076776286,0.7646296296296297
121,id05,2024-11-13,2024-11-12,S1,0.2040702760383521,0.1809913980991527,0.1837501519279108,0.1838823078442466,0.0012786740355361648,0.0012590358500196852,1.9638185516479556e-05,1.0,0.023078877939199383,0.02032012411044129,0.7627777777777778
93,id04,2024-09-27,2024-09-26,S3,0.560606612346237,0.6085935417162255,0.602382071042427,0.6024314981614665,0.003490418175657428,0.0035001938587995163,-9.775683142088099e-06,1.0,0.047986929369988496,0.04177545869619004,0.7590740740740741
158,id07,2024-07-20,2024-07-19,Q1,0.4707032396788568,0.4082810360977568,0.4163933312766156,0.4163008210806966,0.005820809033554308,0.005844283923229776,-2.3474889675467736e-05,1.0,0.06242220358110001,0.0543099084022412,0.7577777777777778
226,id09,2024-09-21,2024-09-20,S3,0.6969514982777963,0.7224372020437904,0.7192979238101204,0.7191886560016757,0.0011748938274678267,0.0011613708069392326,1.352302052859411e-05,1.0,0.025485703765994017,0.02234642553232402,0.7575925925925926
151,id06,2024-08-25,2024-08-24,S3,0.947386976956453,0.9590082337127792,0.9580431342415807,0.9576446742309936,0.0012083605074496573,0.0011040498657695075,0.00010431064168014981,1.0,0.011621256756326193,0.010656157285127699,0.7557407407407407
148,id06,2024-08-22,2024-08-21,Q1,0.1335145856616744,0.1524053285679352,0.15007062107233496,0.1498223737131528,0.0011245080765819315,0.0010861847376673062,3.832333891462536e-05,1.0,0.018890742906260805,0.016556035410660558,0.7537037037037037
194,id08,2024-09-09,2024-09-08,Q3,0.2830375850778328,0.2596252746825754,0.2623881226160227,0.2626066749469666,0.001047015898942627,0.0010211232650699786,2.5892633872648396e-05,1.0,0.023412310395257374,0.020649462461810097,0.7488888888888889
168,id07,2024-08-16,2024-08-15,S1,0.890280101446078,0.8741951130670589,0.8757769725265523,0.8764022925350161,0.0010262499693953764,0.0009293041130944979,9.694585630087849e-05,1.0,0.01608498837901917,0.014503128919525765,0.7481481481481481
174,id07,2024-08-25,2024-08-24,S4,0.4948639701236854,0.5483453137677258,0.5412950284294922,0.5414061682120949,0.0042153442585921574,0.004239187314647119,-2.3843056054961842e-05,1.0,0.05348134364404039,0.046431058305806794,0.7477777777777778
242,id10,2024-09-19,2024-09-18,S4,0.7276485102151402,0.7514569022531574,0.748590395454125,0.7484318721447313,0.0011031740427627224,0.0010835689967377826,1.9605046024939732e-05,1.0,0.023808392038017212,0.02094188523898477,0.7472222222222222
136,id06,2024-07-16,2024-07-15,S3,0.9593768682343452,0.9698829882809477,0.9689371885394849,0.968678631567787,0.0012576685953018252,0.0011774800147580922,8.018858054373301e-05,1.0,0.010506120046602452,0.009560320305139647,0.7457407407407407
3,id01,2024-08-03,2024-08-02,Q3,0.5574422325902662,0.5825405612758282,0.5795370659761659,0.5792881428578803,0.0009746288930525537,0.0009491333026683257,2.5495590384227995e-05,1.0,0.025098328685562055,0.022094833385899793,0.7412962962962962
103,id04,2024-10-26,2024-10-25,S2,0.5727943211728995,0.5476055168499279,0.5506891227915583,0.5509077242086036,0.0009752225230754696,0.0009528682323585169,2.2354290716952718e-05,1.0,0.02518880432297166,0.022105198381341173,0.7353703703703703
194,id08,2024-09-09,2024-09-08,S2,0.5733920315997659,0.5986670711790083,0.5955675184332713,0.5953969060087755,0.0009900158944791126,0.0009722363507363996,1.7779543742713066e-05,1.0,0.025275039579242375,0.022175486833505342,0.7311111111111112
167,id07,2024-08-15,2024-08-14,S4,0.3922106409455375,0.4187952550026659,0.41537389050658213,0.4152972677136901,0.0010939442992439208,0.0010854921629861458,8.452136257774967e-06,1.0,0.02658461405712842,0.023163249561044652,0.7290740740740741
98,id04,2024-10-19,2024-10-18,Q3,0.7219810598549985,0.6981825756891072,0.7011993785201208,0.7013517975440084,0.001038414538248933,0.0010207870791908435,1.762745905808938e-05,1.0,0.023798484165891254,0.020781681334877677,0.7275925925925927
146,id06,2024-08-20,2024-08-19,Q3,0.7470921278780218,0.7736009880946799,0.7702676426237776,0.7702576695549487,0.0014200577789995616,0.0014186057598963853,1.452019103176383e-06,1.0,0.026508860216658103,0.023175514745755743,0.7266666666666667
174,id07,2024-08-25,2024-08-24,S1,0.5098322246481489,0.5353054485117837,0.532135180073956,0.5319904365991429,0.0009759463135793345,0.0009611646416275432,1.4781671951791253e-05,1.0,0.02547322386363482,0.02230295542580707,0.7246296296296296
152,id07,2024-07-14,2024-07-13,S3,0.8360580771019774,0.8550275428828948,0.8528334698861717,0.8526607698328866,0.0010369898042886239,0.001011878514618758,2.5111289669865755e-05,1.0,0.018969465780917405,0.016775392784194265,0.7238888888888889
225,id09,2024-09-20,2024-09-19,Q1,0.801538070136574,0.7813414165635846,0.7837699302088841,0.7840575339714538,0.0009537590230250803,0.0009185463992668064,3.521262375827394e-05,1.0,0.020196653572989387,0.017768139927689885,0.7216666666666667
78,id03,2024-10-06,2024-10-05,S1,0.817373566203107,0.8379039413529227,0.8354290916007897,0.8353355600928565,0.0010990103056407463,0.0010855360779767897,1.3474227663956562e-05,1.0,0.020530375149815705,0.018055525397682737,0.7174074074074074
163,id07,2024-07-25,2024-07-24,S2,0.6884516199867275,0.7078980877158999,0.7060777767171492,0.705402250442937,0.0007240209519711049,0.0006616651646522698,6.235578731883518e-05,1.0,0.019446467729172356,0.01762615673042167,0.7057407407407407
149,id06,2024-08-23,2024-08-22,S4,0.9366031277609728,0.960075198326776,0.95753129276235,0.957567032579744,0.004062548607283917,0.00407995993039989,-1.7411323115973376e-05,1.0,0.02347207056580325,0.020928165001377286,0.7018518518518518
194,id08,2024-09-09,2024-09-08,S3,0.6276774707219318,0.6517929537819953,0.6488135254732135,0.6486881726271723,0.0009440157864557541,0.0009308958896934172,1.3119896762336936e-05,1.0,0.024115483060063503,0.021136054751281663,0.7018518518518518
44,id02,2024-09-30,2024-09-29,Q3,0.547112421124043,0.5050045946248339,0.5106676664571073,0.510513798699562,0.0026061463966977616,0.0026321487141366395,-2.600231743887793e-05,1.0,0.04210782649920908,0.03644475466693575,0.695925925925926
70,id03,2024-09-16,2024-09-15,S2,0.5798762215659398,0.6038522001352224,0.6009127863770622,0.6007504454240482,0.000894694519847139,0.0008785778293006752,1.6116690546463808e-05,1.0,0.023975978569282685,0.021036564811122482,0.6944444444444444
174,id07,2024-08-25,2024-08-24,Q1,0.2761947411835408,0.2955163044726127,0.2933704335803414,0.2929519365228725,0.0007176566469645485,0.0006780354383754128,3.962120858913565e-05,1.0,0.019321563289071864,0.017175692396800613,0.6933333333333332
163,id07,2024-07-25,2024-07-24,S4,0.3500736574526448,0.313170502559186,0.31798807794302686,0.3178641190554212,0.0022429622192724485,0.0022636166015724823,-2.0654382300033802e-05,1.0,0.0369031548934588,0.032085579509617934,0.6925925925925925
235,id10,2024-08-18,2024-08-17,Q1,0.4355529727548952,0.4029933931220585,0.40723781813677823,0.4071985244841515,0.0016022213581700084,0.0016074779804637895,-5.256622293781099e-06,1.0,0.03255957963283668,0.028315154618116956,0.6911111111111111
48,id02,2024-10-05,2024-10-04,Q3,0.7256330799614498,0.7040229849443821,0.7067273970288581,0.706897163773405,0.0008677680194943971,0.0008497644349058087,1.8003584588588417e-05,1.0,0.021610095017067676,0.01890568293259165,0.6853703703703704
167,id07,2024-08-15,2024-08-14,Q1,0.2002852563682795,0.1647731313648371,0.16955528225438005,0.1691013909090997,0.002988781386553452,0.0030970895562740797,-0.00010830816972062784,1.0,0.03551212500344242,0.030729974113899466,0.6811111111111111
216,id09,2024-09-07,2024-09-06,Q1,0.6941527606483747,0.7242336572718125,0.7203594422654565,0.7204153253087335,0.0016074013044919955,0.0016155576501162283,-8.156345624232841e-06,1.0,0.030080896623437825,0.02620668161708173,0.6798148148148148
70,id03,2024-09-16,2024-09-15,Q1,0.9816512441781002,0.9972051395458154,0.9976602147671274,0.999999,0.011280666354198984,0.015718511333574617,-0.0044378449793756325,1.0,0.01555389536771512,0.01600897058902717,0.6733333333333333
226,id09,2024-09-21,2024-09-20,Q1,0.815328434022721,0.8353229572294302,0.832849540881513,0.8328170428253567,0.0010235638917628354,0.0010190525085010949,4.511383261740498e-06,1.0,0.019994523206709136,0.017521106858791935,0.6716666666666666
148,id06,2024-08-22,2024-08-21,S4,0.9835202055233006,0.9974938621405658,0.9983096980148298,0.9983390333157672,0.010900465359930792,0.01095612909345952,-5.5663733528728276e-05,1.0,0.01397365661726524,0.014789492491529277,0.6699999999999999
27,id02,2024-08-26,2024-08-25,S3,0.9029911445224352,0.8884641346794834,0.8902988482682203,0.8904616104209698,0.0008688485987453642,0.000843496375313002,2.535222343236221e-05,1.0,0.014527009842951855,0.012692296254214974,0.667037037037037
203,id09,2024-08-08,2024-08-07,S1,0.3140670277201526,0.2961012735142818,0.29809937431681394,0.2984107192397235,0.0005878322138169745,0.000561442783902466,2.6389429914508433e-05,1.0,0.01796575420587082,0.015967653403338666,0.6592592592592593
149,id06,2024-08-23,2024-08-22,S3,0.965868950088562,0.9751919971702124,0.9741697890671819,0.974133534170124,0.0011171765668787498,0.0011052614878486883,1.1915079030061504e-05,1.0,0.009323047081650437,0.008300838978619884,0.6574074074074073
103,id04,2024-10-26,2024-10-25,S3,0.5689991208087246,0.5411460084992773,0.5448461371194715,0.5447974621952506,0.0011569155251230923,0.0011624066255063736,-5.491100383281378e-06,1.0,0.027853112309447314,0.024152983689253116,0.6570370370370371
136,id06,2024-07-16,2024-07-15,S2,0.936756600325567,0.947767570450601,0.9465819374173217,0.9464413147835546,0.0008433841634160888,0.0008148415625947314,2.85426008213574e-05,1.0,0.011010970125034047,0.009825337091754704,0.6537037037037037
101,id04,2024-10-24,2024-10-23,S2,0.6637690189495149,0.6305675213766556,0.6351957309635454,0.634976991810771,0.0017590552111163005,0.001790878171314625,-3.1822960198324424e-05,1.0,0.033201497572859284,0.028573287985969475,0.6531481481481481
3,id01,2024-08-03,2024-08-02,S4,0.5920179317962512,0.6214483717332009,0.6175512074460789,0.6176549412028199,0.0013268296710845506,0.001339629033848544,-1.2799362763993294e-05,1.0,0.029430439936949715,0.02553327564982777,0.645
163,id07,2024-07-25,2024-07-24,S1,0.4888291037769172,0.4612644182844033,0.46491782031491236,0.4648500166505466,0.00111847811354715,0.001125974649595074,-7.496536047923996e-06,1.0,0.027564685492513896,0.02391128346200483,0.6424074074074074
149,id06,2024-08-23,2024-08-22,S1,0.7747969450344336,0.7606704027818425,0.7618872091044131,0.7625469465246002,0.00046723260717684845,0.00041495498546673115,5.2277621710117295e-05,1.0,0.014126542252591134,0.012909735930020538,0.6412962962962964
168,id07,2024-08-16,2024-08-15,Q3,0.7673581196036096,0.7963151305670723,0.7924641971256944,0.7926956365387141,0.0017670289428630692,0.001806366152222294,-3.93372093592248e-05,1.0,0.028957010963462704,0.025106077522084824,0.6411111111111111
152,id07,2024-07-14,2024-07-13,S1,0.8561133215699359,0.8806639569460768,0.8775567942412621,0.8776801397103813,0.001904488480456934,0.0019310516669232003,-2.656318646626632e-05,1.0,0.024550635376140884,0.02144347267132618,0.6405555555555555
196,id08,2024-09-11,2024-09-10,S2,0.4931376115584038,0.4751583790512055,0.4772289553104747,0.4775008442053672,0.0004979044569002333,0.0004783292484421553,1.957520845807803e-05,1.0,0.017979232507198295,0.015908656247929087,0.6327777777777778
203,id09,2024-08-08,2024-08-07,S3,0.7462152274232368,0.7738912129526796,0.7702399370302193,0.7704057403948971,0.0015195497741121722,0.0015447332423552673,-2.5183468243095142e-05,1.0,0.027675985529442837,0.024024709606982553,0.6325925925925926
163,id07,2024-07-25,2024-07-24,S3,0.8207002475890581,0.8358944959500607,0.8341228637964013,0.8339729414758544,0.0006132089395389784,0.0005971831536252248,1.6025785913753587e-05,1.0,0.015194248361002582,0.013422616207343196,0.6292592592592593
56,id02,2024-10-14,2024-10-13,S2,0.9017420474120608,0.889610424536573,0.8910753160799928,0.8912641994830572,0.0006114692679542455,0.0005869211548261144,2.45481131281311e-05,1.0,0.012131622875487746,0.010666731332067969,0.6281481481481481
44,id02,2024-09-30,2024-09-29,S1,0.9594561973443236,0.9666035013995145,0.9660632061315926,0.9657452157799196,0.0005884235326234222,0.0005243950326226376,6.402850000078453e-05,1.0,0.007147304055190817,0.006607008787268942,0.6251851851851852
242,id10,2024-09-19,2024-09-18,S1,0.0738893679630276,0.0849014734008791,0.08354095081149322,0.0833848644501616,0.0006430697242353345,0.0006195187175125905,2.3551006722744017e-05,1.0,0.0110121054378515,0.009651582848465623,0.6251851851851852
163,id07,2024-07-25,2024-07-24,Q1,0.1084030374368598,0.0861474989311425,0.08898082303126453,0.0887964935472272,0.002013801205627719,0.0020607038731670357,-4.6902667539316933e-05,1.0,0.022255538505717307,0.019422214405595273,0.6235185185185185
196,id08,2024-09-11,2024-09-10,Q1,0.5129531600950491,0.4882210432658963,0.49145529802037785,0.4914462888502438,0.000903604552266124,0.0009044959986783674,-8.914464122433685e-07,1.0,0.024732116829152773,0.021497862074671248,0.6203703703703703
135,id06,2024-07-14,2024-07-13,S4,0.8446701651707132,0.8326790220313127,0.833879711711521,0.8342840488698277,0.0004304407170521163,0.0003945917225705031,3.584899448161316e-05,1.0,0.011991143139400529,0.010790453459192273,0.6140740740740741
149,id06,2024-08-23,2024-08-22,S2,0.9028835649949486,0.8922456047461428,0.8933867731516711,0.8936891588980462,0.000493225915382145,0.0004582108354748149,3.5015079907330104e-05,1.0,0.010637960248805811,0.009496791843277452,0.6125925925925926
0,id01,2024-07-31,2024-07-30,S1,0.5454902757586634,0.5202725253271271,0.5236101888857627,0.52357043643751,0.0009408814936463505,0.000944909652560888,-4.02815891453745e-06,1.0,0.02521775043153629,0.02188008687290066,0.6053703703703704
98,id04,2024-10-19,2024-10-18,S3,0.4591710052782132,0.4837648594166399,0.4805268957026338,0.4805499359709883,0.0008954140961869861,0.0008976885632133724,-2.27446702638634e-06,1.0,0.024593854138426685,0.021355890424420598,0.6001851851851852
35,id02,2024-09-03,2024-09-02,Q1,0.2570187060349652,0.2328595934961838,0.23605834174315607,0.2359190933501461,0.0011432765365884112,0.001161477996955096,-1.8201460366684685e-05,1.0,0.02415911253878139,0.020960364291809114,0.5990740740740741
101,id04,2024-10-24,2024-10-23,Q1,0.8202008421683051,0.8415673408907071,0.8388028768279249,0.8389019465163282,0.001178145252735352,0.0011932263930640175,-1.5081140328665477e-05,1.0,0.021366498722401928,0.018602034659619737,0.5985185185185186
203,id09,2024-08-08,2024-08-07,Q3,0.512369232683463,0.4851038722023089,0.48884926957316754,0.4886586641123624,0.0010785271970605859,0.00109932018987835,-2.0792992817764144e-05,1.0,0.027265360481154133,0.023519963110295472,0.5975925925925926
10,id01,2024-08-13,2024-08-12,Q1,0.0767046561552893,0.0845240805884701,0.08420136511065765,0.0834645477651648,0.0003848044620896607,0.0003070119028766305,7.779255921303019e-05,1.0,0.007819424433180788,0.007496708955368345,0.5968518518518519
35,id02,2024-09-03,2024-09-02,S4,0.7500241882597567,0.732103728049675,0.734465843500356,0.7344867924819588,0.0006226736025716217,0.0006207165707361462,1.9570318354755756e-06,1.0,0.017920460210081646,0.015558344759400655,0.5957407407407408
