row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score,story_route_up,story_route_down,story_route_no_direct,story_route_direct,story_route_balance,dow,is_weekend,day_of_month,month_start_prox,month_end_prox,payday_25_prox,h069_selected_cell,h068_selected_cell,outside_h069_cell,outside_h068_cell,h068_h069_disagree,subject_num,ctx_to_public_oof,ctx_to_public_full,ctx_to_private_oof,ctx_to_private_full,ctx_to_action_oof,ctx_to_action_full,route_to_private_oof,route_to_private_full,public_to_invariant_oof,public_to_invariant_full,shortcut_pred_oof,shortcut_pred_full,linear_ctx_public_oof,linear_ctx_public_full,linear_ctx_private_oof,linear_ctx_private_full,latent_agreement,latent_public_residual,latent_private_residual,latent_residual_energy,latent_context_energy,latent_shortcut_energy,latent_hsjepa_score
247,id10,2024-09-25,2024-09-24,S2,4,1733,0.3180565517565907,0.3180565517565907,0.3623482625174261,0,0,0,0.0022579769182511,0.304,0.0,0.56732,0.4,0,0,1,0,0.0,0.0107074816080643,-0.0016530057568279,-0.0044205719923038,0.0044205719923038,0.0003177319194183,-1.4045568240416168e-06,0.0442917107608353,0.1975310634726712,1,0.7731428571428571,0.9462857142857144,0.3022857142857142,0.7262857142857143,0.884,0.25,1.05,0.687438,0.47242,0.3029850134971609,0.392,0.072,0.0,0.530784972119317,0.4972859369743581,0.3820872319409523,0.3309085297600388,0.4017916034091941,0.5982083965908058,0.0022579769182511,0.304,0.0,0.56732,0.4,0.59784,0.832,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.72132,0.4559771428571428,0.0707171428571428,0.2653428571428571,0.582771942857143,0.7553657142857143,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,1.0,0.0,24.0,0.0,0.4,0.9,0.0,1.0,1.0,0.0,1.0,10.0,0.7606965712151962,0.7487990289629564,0.6411514332017522,0.6004040314411792,0.8059432665679017,0.7617676708312672,0.6835566074859152,0.6795297656456717,0.5216021116322214,0.48479745972704197,0.10617230913998545,0.11583022952641242,0.7455601213768221,0.7157753283960202,0.5917351796360142,0.5785431921549632,0.6759999999999999,0.03937657121519622,0.05837949034460921,0.4085714285714286,0.8495657142857143,0.07155714285714286,0.8093314284035964
85,id04,2024-09-16,2024-09-15,S2,4,599,0.6440818296441913,0.6440818296441913,0.6068406390590956,0,0,0,9.515440385558644e-05,0.004,0.0,0.41576,0.0,0,0,0,0,0.0,0.0075814660753511,-0.001083681930255,-0.0029817680274811,0.0029817680274811,0.0006435538277693,-1.918928227605651e-06,0.0372411905850956,0.1590737470995396,-1,0.844,0.8937142857142857,0.0022857142857142,0.5742857142857143,0.8245714285714286,0.0,1.05,0.6237360000000001,0.47282,0.4029090570604114,0.2,0.352,0.0,0.5121646530778532,0.5857967014152496,0.6491165575149015,0.2408249214505047,0.104044607446693,0.8959553925533069,9.515440385558644e-05,0.004,0.0,0.41576,0.0,0.5171200000000001,0.676,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6999028571428572,0.4877171428571429,0.0717685714285714,0.2121857142857142,0.5869488571428572,0.7441714285714286,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,6.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.723096089398213,0.7112311663636769,0.5554914441163042,0.5618311065754539,0.6952776018798235,0.7066922016749386,0.6491441509711103,0.6453158986462377,0.49174187910681594,0.5512647535662019,0.13963963705810004,0.11714386941780675,0.6699461243339135,0.6313887787442978,0.577202114714868,0.5572493934675045,0.9342857142857143,0.023193232255355856,0.031457413026552916,0.16457142857142856,0.8658628571428572,0.07961428571428572,0.8089828569750249
19,id01,2024-09-08,2024-09-07,S1,3,136,0.8184923672159972,0.8184923672159972,0.8416148373655009,0,0,0,0.0005666142241903,0.02,0.0,0.39168,0.2,0,0,0,0,0.0,0.0085968898610904,-0.0012282846892468,-0.0018632292572067,0.0018632292572067,0.0006739774968806,-1.2557745908870483e-06,0.0231224701495037,0.1641263023123109,1,0.7468571428571429,0.8148571428571428,0.0182857142857142,0.5542857142857143,0.8354285714285714,0.0,1.02,0.5581206857142857,0.6187799999999999,0.6693884389835242,0.5830000000000001,0.592,0.0,0.451652415089017,0.4703041920678376,0.3651870794030262,0.5857523348232986,0.6689800839656156,0.3310199160343844,0.0005666142241903,0.02,0.0,0.39168,0.2,0.3988,0.76,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6304285714285714,0.5559771428571428,0.0733457142857142,0.0744514285714286,0.5851989142857144,0.74424,0.2797118840823244,0.6662665050029616,0.05402160851375364,0.945978389085286,-0.3865546209206372,5.0,1.0,7.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7087989130427519,0.6937456945003111,0.5850016392176013,0.5914191666297238,0.7279197067689651,0.7428289040084249,0.6338846532244236,0.621954898673568,0.5201318087903238,0.5557170724604686,0.13926305145482046,0.12465806650399816,0.6536314265879124,0.6383341691431933,0.5838152449615144,0.576554034133459,0.9359999999999999,0.07837034161418044,0.0001972750681130675,0.3,0.8623885714285715,0.09281428571428572,0.80441584620226
53,id02,2024-10-10,2024-10-09,Q1,0,371,0.8001149887434231,0.8001149887434231,0.8160606347594641,0,0,0,0.0046261248709398,0.716,0.0,0.8548800000000001,0.8,1,1,1,1,0.0,0.0080096824687164,-0.0011469192101982,-0.0008114930157543,0.0008114930157543,0.0007873943613851,-6.389650249084055e-07,0.0159456460160409,0.1028692971623315,1,0.6394285714285715,0.6548571428571428,0.7142857142857143,0.9462857142857144,0.6731428571428572,1.0,0.92,0.6282180571428572,0.7095800000000001,0.6970622731080703,0.496,0.952,1.0,0.6601560729210234,0.7085371459237981,0.7324314961085636,0.576637529386913,0.417631985290401,0.582368014709599,0.0046261248709398,0.716,0.0,0.8548800000000001,0.8,0.8236399999999998,0.7,0,0,0.0966755496357738,0.5651428571428572,0.0,0.25,0.0,0.0,0.0,0.0966755496357738,0.0,0.0,0,0,0.0,0.0,1.0,0.71932,0.7900571428571428,0.2623085714285715,-0.0707371428571428,0.6003926857142856,0.8376457142857142,0.3549319023071135,0.6264960787234864,0.01857201814397687,0.9814279810306,-0.2715641764163729,2.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.6837812737886614,0.7117773920328145,0.5121614831515184,0.5688430430771454,0.7606140268186496,0.8131832730119269,0.39120336842539977,0.43006706500787495,0.5563107776215546,0.5599072884036913,0.2414394205408642,0.23591705057430565,0.6966704837969975,0.7112905651475173,0.5830404245826862,0.5910793265592207,0.40914285714285714,0.03553872621133858,0.08823120256276717,0.5291428571428571,0.7947771428571427,0.3492285714285714,0.8027142502904074
121,id05,2024-11-13,2024-11-12,Q2,1,848,0.4463584382757546,0.4463584382757546,0.3766482036181832,0,1,0,0.0087977423240187,0.912,0.93736,0.00436,0.0,0,0,0,0,0.6339197530864197,0.0001504063754006,-0.0014452890237572,-0.0099666167908999,0.0099666167908999,0.0015501844558787,-1.5450094426953642e-05,0.0697102346575714,0.2884042613689785,-1,0.9965714285714286,0.988,0.9102857142857144,0.2382857142857143,0.9354285714285714,0.0,0.62,0.4061850285714284,0.5029800000000001,0.766897142325235,0.4905,0.894,1.0,0.4094087588264223,0.912,0.3226761764837382,0.5824597290245925,0.7090492373281007,0.2909507626718993,0.0087977423240187,0.912,0.93736,0.00436,0.0,-0.2706,0.104,1,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.8302685714285715,0.4832571428571429,0.1098828571428571,0.3470114285714285,0.5491790285714286,0.7019199999999999,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.783227351415345,0.8024109881266452,0.518140291301887,0.542086909128071,0.6650921558602917,0.6942924408249652,0.5004160826713113,0.5190153264715349,0.49531805468186507,0.46285356114806986,0.17136870667472465,0.1535780067759956,0.7703545628476047,0.7755976663617652,0.5331986663435977,0.5365848750057356,0.4611428571428572,0.047041220013226415,0.03103873726954165,0.2965714285714286,0.8209028571428572,0.1677,0.8008857142215432
183,id08,2024-08-03,2024-08-02,Q1,0,1281,0.6394601628728124,0.6394601628728124,0.663215943858165,0,0,0,0.0031611734119597,0.556,0.0,0.48308,0.0,0,0,0,0,0.0,0.0061353161638314,-0.0014236583056492,-0.0012363023053516,0.0012363023053516,0.0010981987354452,-1.3577056283652036e-06,0.0237557809853525,0.1046368332571672,1,0.7645714285714286,0.7382857142857143,0.5542857142857143,0.6142857142857143,0.6834285714285714,0.0,0.92,0.5592338285714286,0.5236999999999999,0.5202464860839616,0.451,0.58,0.0,0.4979355538584797,0.5878517887088228,0.6700000783901495,0.4888348683232216,0.3328455502364818,0.6671544497635182,0.0031611734119597,0.556,0.0,0.48308,0.0,0.40532,0.576,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.6891771428571429,0.5767371428571428,0.0748771428571428,0.1124400000000001,0.6222297714285714,0.7612228571428571,0.3549319023071135,0.6264960787234864,0.01857201814397687,0.9814279810306,-0.2715641764163729,4.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.6573849051748113,0.664489394452628,0.5530788738474542,0.5814664668915638,0.7037674209843806,0.7325812999063094,0.5979040871966944,0.5987586438907193,0.5745621068142277,0.5565049858229114,0.22211328661189653,0.17961008970869136,0.6525931512549866,0.6550411403659386,0.5948748185641592,0.5979009916714928,0.9571428571428572,0.03179223768233164,0.06915089758111714,0.42457142857142854,0.8359428571428572,0.15375714285714284,0.7998913931475504
195,id08,2024-09-10,2024-09-09,Q3,2,1367,0.245948057641614,0.245948057641614,0.2583477290020563,0,0,0,0.0027334758961107,0.448,0.0,0.87832,1.0,1,1,1,1,0.0,0.0154427240702144,-0.0022874323144881,-0.0004099593794101,0.0004099593794101,0.000679474952084,-2.785571296811213e-07,0.0123996713604423,0.0657668573139342,1,0.5325714285714286,0.5308571428571428,0.4462857142857143,0.9582857142857144,0.5091428571428571,1.0,0.95,0.5520042857142857,0.71902,0.5333314716559621,0.517,0.504,1.0,0.731413868669742,0.5507775123649438,0.6518209770920851,0.5239491777785692,0.3369230312217472,0.6630769687782527,0.0027334758961107,0.448,0.0,0.87832,1.0,0.97752,0.948,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.6101771428571429,0.7628571428571429,0.0790257142857142,-0.15268,0.6705774285714285,0.8620114285714285,0.9487179466907736,0.0,0.05128205117247425,0.9487179466907736,0.9487179466907736,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.6801255604248523,0.6509157819267335,0.6907634039878947,0.6974392448223881,0.8764201924573201,0.8817808988740958,0.5594466614051636,0.5952532391581802,0.5411822189983128,0.6548751436070057,0.2507201209928614,0.2244790782929725,0.6197450676708147,0.6443940884621044,0.668066485125548,0.6826718537546719,0.7125714285714286,0.06994841756770942,0.020185975416466162,0.356,0.8476342857142858,0.2163857142857143,0.7995459339443035
245,id10,2024-09-22,2024-09-21,Q3,2,1717,0.5903689371198216,0.5903689371198216,0.5563714297958406,0,0,0,0.0027113841044836,0.436,0.0,0.7095600000000002,0.4,0,0,1,1,0.0,0.0065037384529959,-0.0011022698587614,-0.0023715880854436,0.0023715880854436,0.0008160942833009,-1.9354394788752493e-06,0.0339975073239809,0.1390422989819683,-1,0.8457142857142858,0.8525714285714285,0.4342857142857143,0.8622857142857143,0.78,0.5,0.95,0.6748365714285715,0.62598,0.7082781345992739,0.7949999999999999,0.456,1.0,0.5540016904266845,0.5274961586316383,0.7651492856236044,0.7390201783948965,0.5106403872730245,0.4893596127269755,0.0027113841044836,0.436,0.0,0.7095600000000002,0.4,0.68688,0.624,0,0,0.125537548852793,0.6171428571428571,0.0,0.25,0.0,0.0,0.0,0.0,0.0122975576042207,0.125537548852793,0,0,0.0,0.0,1.0,0.7876799999999999,0.7474171428571429,0.2786342857142857,0.040262857142857,0.6006572571428572,0.8122628571428573,0.9487179466907736,0.0,0.05128205117247425,0.9487179466907736,0.9487179466907736,5.0,1.0,21.0,0.0,0.09999999999999998,0.6,0.0,1.0,1.0,0.0,1.0,10.0,0.6725879916756411,0.7216450550724165,0.4312936832220688,0.481903136737179,0.6538578605259503,0.7097078110357856,0.4072229549697483,0.4548960589458706,0.5362720253124433,0.6509799423313389,0.2474943396535271,0.243793078453817,0.6927505730746023,0.6789576279781809,0.5427790010916712,0.5359914402148757,0.5640000000000001,0.11509200832435884,0.16936357392078843,0.8662857142857143,0.7544457142857143,0.39162857142857144,0.7990316482300178
190,id08,2024-08-13,2024-08-12,S1,3,1333,0.1076109048155312,0.1076109048155312,0.083534267151332,0,0,0,0.0028954190865068,0.492,0.0,0.37556,0.0,0,0,0,0,0.0,0.0043607031376363,-0.0006308795661933,-0.0032422382110968,0.0032422382110968,0.0017816090384603,-5.776400901731754e-06,0.0240766376641992,0.27988749034597,-1,0.9742857142857144,0.9114285714285716,0.4902857142857142,0.5382857142857143,0.9308571428571428,0.0,1.02,0.7241883428571428,0.4562199999999999,0.5396198454807781,0.39,0.688,0.0,0.3795660418732272,0.5113176078452748,0.5226852705438398,0.45571254278924,0.4237029479417626,0.5762970520582373,0.0028954190865068,0.492,0.0,0.37556,0.0,0.32588,0.436,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.8365485714285716,0.4378571428571429,0.0714142857142857,0.3986914285714287,0.6288681714285715,0.7639542857142857,0.2797118840823244,0.6662665050029616,0.05402160851375364,0.945978389085286,-0.3865546209206372,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.7149608373266705,0.7316088403700391,0.49675168376336554,0.5387974108056913,0.6452349945349336,0.681836901063703,0.6059647690779782,0.6231123034663631,0.47062554898860964,0.4678645696408202,0.15692845762647714,0.13993006160011362,0.7055790897581784,0.7375068248087875,0.571393001834457,0.5880935239921686,0.7445714285714286,0.12158773410190116,0.132116487665206,0.8325714285714285,0.7889371428571429,0.09687142857142858,0.7985187033451172
204,id09,2024-08-09,2024-08-08,S2,4,1432,0.8219580161611524,0.8219580161611524,0.8402677818079846,0,0,0,0.0021569892349567,0.272,0.0,0.5845600000000002,0.2,0,0,1,1,0.0,0.0043733255593806,-0.0006247755663521,-0.0011779625637882,0.0011779625637882,0.0029277170121825,-3.448741037716937e-06,0.0183097656468321,0.1305519202834932,1,0.9325714285714286,0.7245714285714285,0.2702857142857143,0.7422857142857143,0.7582857142857143,0.5,1.05,0.7208460000000002,0.37282,0.2641511682025504,0.453,0.36,1.0,0.4988853407172493,0.6222914921217335,0.587717695821497,0.4369677016660049,0.3359604973316035,0.6640395026683965,0.0021569892349567,0.272,0.0,0.5845600000000002,0.2,0.5838400000000001,0.44,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.8170742857142858,0.4888771428571428,0.0751514285714285,0.3281971428571429,0.6412446285714286,0.8093142857142858,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,3.0,0.0,8.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.6699922808258635,0.7010337611666919,0.575372746949803,0.5921405394051724,0.7336547201665289,0.7588291758023458,0.5767884147100423,0.5842961250216934,0.46737345975647954,0.4921076157615139,0.16413523280565473,0.1484918878788994,0.6537280502255562,0.65959812890167,0.5546463212378521,0.5589134323558489,0.7571428571428571,0.14708200488842227,0.0658718816216256,0.7754285714285715,0.8087885714285714,0.12241428571428573,0.797559999832168
5,id01,2024-08-06,2024-08-05,S3,5,40,0.789998902831536,0.789998902831536,0.7686165806451899,0,0,0,0.0023870923567123,0.34,0.0,0.6373200000000001,0.4,0,0,1,1,0.0,0.006290205161372,-0.0009068329433905,-0.0013454180836122,0.0013454180836122,0.0004657635769517,-6.266467391187301e-07,0.021382322186346,0.1244027094804709,-1,0.6354285714285715,0.7554285714285714,0.3382857142857143,0.8062857142857143,0.7394285714285714,0.5,1.08,0.6464818285714288,0.68662,0.9466394861770456,0.949,0.964,1.0,0.4666900224132949,0.46585323206259,0.5047002399750811,0.9517461049271972,0.9405956899560632,0.0594043100439367,0.0023870923567123,0.34,0.0,0.6373200000000001,0.4,0.6132399999999999,0.62,0,0,0.0378159990504944,0.448,0.0,0.25,1.9008949969645528e-10,0.0,0.0,0.0,0.0,0.0378159990504944,0,0,0.0,1.0,1.0,0.6481257142857144,0.6886171428571428,0.2146114285714286,-0.0404914285714284,0.5528241142857142,0.7922285714285715,0.36937680530798445,0.6120511757226156,0.01857201814397687,0.9814279810306,-0.2426743704146311,0.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6716274228933252,0.669953608751188,0.4754044808071535,0.5071009399384236,0.6664844319747765,0.7204993513163354,0.43813546358614647,0.46515309091936724,0.45604793921037523,0.6296272157007656,0.1452293895469155,0.13879671231925142,0.6157030081068846,0.628442536615785,0.5380730848588846,0.5425597588872454,0.724,0.023501708607610805,0.07741963347856073,0.424,0.7926742857142857,0.21265714285714288,0.7972856788618361
133,id06,2024-07-12,2024-07-11,S2,4,935,0.9260960338443308,0.9260960338443308,0.918915311519669,0,0,0,0.0030133688904779,0.524,0.0,0.8291600000000001,0.8,1,1,1,1,0.0,0.0088229991399743,-0.0012654336205776,-0.000365981266428,0.000365981266428,0.0030495543674392,-1.116079769436646e-06,0.0071807223246618,0.1005116218123878,-1,0.724,0.5114285714285715,0.5222857142857142,0.9342857142857144,0.6628571428571428,1.0,1.05,0.6967439999999999,0.6099800000000001,0.4926947779949734,0.346,0.884,1.0,0.6642493837179604,0.7372579021411659,0.6235091503436844,0.44665004878482,0.4058206113665467,0.5941793886334532,0.0030133688904779,0.524,0.0,0.8291600000000001,0.8,0.85644,0.748,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.746,0.6680171428571429,0.0794142857142857,0.0779828571428571,0.6899616571428571,0.8948571428571429,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,3.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.6357884706808583,0.7161073099154533,0.6346155667246948,0.685210768509003,0.841594839509339,0.8826725115749925,0.5544619648446348,0.6618627354525055,0.525574556667538,0.6695055296534702,0.13751104907430464,0.13491534604268954,0.6555587102490357,0.6862329611570783,0.6465453692327277,0.6592862232705146,0.8542857142857143,0.11021152931914169,0.0553460904181623,0.6697142857142857,0.8703542857142859,0.12452857142857143,0.796942856975025
137,id06,2024-07-17,2024-07-16,Q2,1,960,0.5663821927532503,0.5663821927532503,0.5880177151993246,0,0,0,0.0046529490931253,0.72,0.0,0.69584,0.2,0,0,1,1,0.0,0.0051283910683559,-0.00086934642542,-0.0009570339095844,0.0009570339095844,0.0031858030888039,-3.0489215852443004e-06,0.0216355224460742,0.0886711400847742,1,0.92,0.6834285714285714,0.7182857142857143,0.8502857142857143,0.6148571428571429,0.5,0.62,0.3942243428571429,0.50866,0.5108610257842315,0.69,0.708,1.0,0.504670942630492,0.7190112503467255,0.5410343978476102,0.6732594250165483,0.6596172800595947,0.3403827199404052,0.0046529490931253,0.72,0.0,0.69584,0.2,0.6195599999999999,0.516,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.7790057142857143,0.600277142857143,0.1159742857142857,0.1787285714285713,0.5762347999999999,0.7756,0.505347593042409,0.4946524058880723,0.0,0.9999999989304813,0.010695187154336698,1.0,0.0,16.0,0.0,0.0,0.09999999999999998,0.0,1.0,1.0,0.0,1.0,6.0,0.640198380850503,0.6831857753541426,0.5098693274656896,0.5638605976002797,0.7114080335740496,0.7538826440031232,0.4710357151392139,0.6106805040621223,0.4679280723580639,0.6294059621587482,0.2628866707341309,0.2091794008478361,0.6432970490931851,0.678157208892467,0.50518068181932,0.5181035395338366,0.9531428571428572,0.13880733343521134,0.06636547253431035,0.7645714285714286,0.8166057142857143,0.2324142857142857,0.7963257142215432
16,id01,2024-09-04,2024-09-03,S3,5,117,0.8648513448032461,0.8648513448032461,0.8767732679951863,0,0,0,0.001733208069801,0.192,0.0,0.60388,0.6,1,0,0,1,0.0,0.0103069577183232,-0.0015885169486979,-0.0006238155100601,0.0006238155100601,0.0010384823128619,-6.47821373686374e-07,0.0119219231919401,0.1060401052429826,1,0.6422857142857142,0.5994285714285714,0.1902857142857142,0.7742857142857142,0.688,0.5,1.08,0.5946233142857144,0.63406,0.5215384901796518,0.793,0.76,0.0,0.6206202711640847,0.4821594288454871,0.4843292841383571,0.769240927515724,0.8000779784037254,0.1999220215962746,0.001733208069801,0.192,0.0,0.60388,0.6,0.69548,0.772,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6191142857142857,0.6416371428571429,0.0776542857142857,-0.0225228571428571,0.6176965142857143,0.8139657142857143,0.36937680530798445,0.6120511757226156,0.01857201814397687,0.9814279810306,-0.2426743704146311,1.0,0.0,3.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6678625863538501,0.6405626022379587,0.6595089504810262,0.6336541871969656,0.8168868198413625,0.8127569350397895,0.5975017354795742,0.5982459262842679,0.454017622850281,0.6213313014296922,0.17802600407231686,0.16022610353196848,0.6071348337680076,0.6125011413710733,0.6120003457816707,0.6131430255515432,0.8845714285714286,0.04874830063956437,0.04181243619531194,0.3605714285714286,0.8419542857142857,0.14241428571428572,0.7957942502904076
8,id01,2024-08-10,2024-08-09,S1,3,59,0.7833614458734801,0.7833614458734801,0.7645589762848545,0,0,0,0.0022292829377307,0.3,0.0,0.57992,0.4,0,0,1,0,0.0,0.002909885154548,-0.0004571242773685,-0.0010207974685764,0.0010207974685764,0.0014733812678596,-1.5040238684790898e-06,0.0188024695886256,0.1075251765693907,-1,0.7897142857142857,0.6925714285714286,0.2982857142857142,0.7302857142857143,0.6914285714285714,0.25,1.02,0.6205679999999999,0.61638,0.8657093921623382,0.8959999999999999,0.856,1.0,0.4716830641616703,0.4832654358678609,0.6771065154605095,0.8895408017475855,0.7736000408681669,0.226399959131833,0.0022292829377307,0.3,0.0,0.57992,0.4,0.5461199999999999,0.328,0,0,0.0683870367358625,0.5125714285714286,0.0,0.125,0.0,0.0,0.0,0.0,0.0683870367358625,0.0,0,0,0.0,1.0,1.0,0.7040685714285715,0.695977142857143,0.2235514285714286,0.0080914285714285,0.5765938857142858,0.7839599999999999,0.2797118840823244,0.6662665050029616,0.05402160851375364,0.945978389085286,-0.3865546209206372,4.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.670124568723066,0.6772681087082238,0.4650153472226313,0.5052341161464317,0.6639475340276488,0.71791662829149,0.42712952357097206,0.47389267619673864,0.5138183166150183,0.5716848415245736,0.13498466583553811,0.14538497837882333,0.6308508550590473,0.6315036488683252,0.5403816013185784,0.538900277506188,0.7485714285714286,0.03394400270550546,0.1115785384916545,0.6154285714285714,0.7829257142857142,0.23145714285714286,0.795032989059403
124,id05,2024-11-17,2024-11-16,S2,4,872,0.2121070703905375,0.2121070703905375,0.1910784098806867,0,0,0,0.0022154562537607,0.296,0.0,0.7573600000000003,0.8,1,1,1,1,0.0,0.009444352933357,-0.0016937939480149,-0.0013568349920305,0.0013568349920305,0.0014188936472721,-1.925204550588659e-06,0.0210286605098508,0.1307471153358745,-1,0.8445714285714285,0.7582857142857143,0.2942857142857142,0.8942857142857142,0.7588571428571429,1.0,1.05,0.754518,0.48182,0.2385758168109466,0.3379999999999999,0.124,1.0,0.573279671711028,0.3769030890597622,0.613039749968633,0.2962278540689726,0.2398870559349654,0.7601129440650346,0.0022154562537607,0.296,0.0,0.7573600000000003,0.8,0.77044,0.8,0,0,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.8151714285714285,0.5087771428571428,0.0744771428571428,0.3063942857142857,0.6503822285714285,0.8525142857142857,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,5.0,1.0,16.0,0.0,0.0,0.09999999999999998,1.0,1.0,0.0,0.0,0.0,5.0,0.7416494171588521,0.7571727002428266,0.6705051482727171,0.6360010571468024,0.8684795846582922,0.8445524062814173,0.6165178420553205,0.6171912355036568,0.5836920539047188,0.5707843297953266,0.12616720284512237,0.11206367073136062,0.7278319168751413,0.7399770506886048,0.6073529674786383,0.615241840701119,0.6902857142857143,0.07352201141257642,0.020122919701288655,0.37714285714285717,0.8767542857142857,0.08712857142857143,0.7939771426893107
