flat_idx,row,target,target_idx,candidate_sign,teacher_has_action,teacher_logit_move,teacher_sign,lrj_has_cell,lrj_sign,lrj_teacher_sign_match,responsibility_score,selection_score,source_consensus_rank,listener_benefit_rank,human_state_responsibility,h088_safe_rank,source_support,source_move_abs_mean,sign_margin,base_prob,toxic_same_weight,toxic_opp_weight,toxic_abs_weight,toxic_same_rank,toxic_opp_rank,toxic_safety_rank,hardworld_same_weight,hardworld_active,hardworld_toxic_rank,hardworld_safe_rank,broad_same_weight_ex_hardworld,broad_toxic_rank_ex_hardworld,broad_safe_rank_ex_hardworld,joint_safety_min_rank,broad_safe_hardworld_toxic,broad_toxic_hardworld_safe,hardworld_top_toxic,broad_top_toxic,selected_by_existing_decoder,amp,decoded_logit_move,action_source,factorized_expansion_score
181,25,S4,6,1,True,1.4814788903706897,1,True,1,True,0.387989265848678,0.4187485515643105,0.3740678941311852,0.3863636363636363,0.4726993166287015,0.9234752589182968,4.0,0.0233887166316685,0.387989265848678,0.5094418267160243,0.1103442656967602,0.467363014259663,0.5777072799564233,0.3001158748551564,0.216685979142526,0.6998841251448435,0.0,False,0.0735805330243337,0.9264194669756662,0.1103442656967602,0.5921205098493627,0.4078794901506373,0.6998841251448435,False,False,False,False,True,1.0245191193511005,1.5178034480998246,teacher_factorized_toxicity,
190,27,Q2,1,-1,True,-0.9205827069099282,-1,True,-1,True,0.7528812206397997,0.9651216685979142,0.8740736478711161,0.7142002301495972,0.6184054669703872,0.9234752589182968,8.0,0.128957985151616,0.7528812206397997,0.6544527640464474,0.0367087853140454,2.925801553494568,2.962510338808613,0.0776361529548088,0.6152954808806489,0.9223638470451913,0.0,False,0.0735805330243337,0.9264194669756662,0.0367087853140454,0.4623406720741599,0.5376593279258401,0.9223638470451913,False,False,False,False,True,1.18,-1.0862875941537151,teacher_factorized_toxicity,
210,30,Q1,0,-1,True,-0.4902386708218792,-1,True,-1,True,0.3465582213986325,0.3306836616454229,0.1907710011507479,0.4684177215189873,0.6632346241457859,0.7698504027617952,1.0,0.022347480529036,0.3465582213986325,0.3647736144742344,0.0723457552566977,1.1084976495669403,1.180843404823638,0.1726535341830822,0.3464658169177289,0.8273464658169177,0.024623394842538,True,0.2247972190034762,0.7752027809965237,0.0477223604141596,0.4901506373117034,0.5098493626882966,0.7752027809965237,False,False,False,False,True,1.0995596755504056,-0.5390466738311676,teacher_factorized_toxicity,
242,34,S2,4,-1,True,-1.7329295518000791,-1,True,-1,True,0.3799599095008474,0.3951100811123986,0.2731242807825086,0.4487744533947065,0.6547266514806378,0.8020713463751439,4.0,0.0270083937830915,0.3799599095008474,0.8984507302522194,0.0140569528760061,1.9666772826169887,1.9807342354929949,0.048667439165701,0.4634994206257242,0.951332560834299,0.0140569528760061,True,0.1923522595596755,0.8076477404403244,0.0,0.2004634994206257,0.7995365005793743,0.8076477404403244,False,False,False,False,True,1.18,-2.044856871124093,teacher_factorized_toxicity,
252,36,Q1,0,-1,True,-0.7873006825955612,-1,True,-1,True,0.447092685163841,0.5090845886442642,0.3471231300345224,0.578325661680092,0.597642369020501,0.8400460299194477,1.0,0.0154370536349477,0.447092685163841,0.4739815525917726,0.0580618072137849,0.695094317933788,0.753156125147573,0.1413673232908459,0.2804171494785631,0.8586326767091541,0.0042561309803667,True,0.1541135573580533,0.8458864426419467,0.0538056762334181,0.5098493626882966,0.4901506373117034,0.8458864426419467,False,False,False,False,True,1.1285631517960601,-0.8885185397612361,teacher_factorized_toxicity,
257,36,S3,5,1,True,0.552275039406187,1,True,1,True,0.5777401935518833,0.8201622247972189,0.6406329113924052,0.6601035673187572,0.5789066059225512,0.7203682393555811,8.0,0.040771163365367,0.5777401935518833,0.8929273399075288,0.1043725656312255,4.811563919168498,4.915936484799724,0.2815758980301274,0.7983777520278099,0.7184241019698725,0.0336404817830531,True,0.2746234067207416,0.7253765932792584,0.0707320838481724,0.5365005793742758,0.4634994206257242,0.7184241019698725,False,False,False,False,True,0.960973348783314,0.5307215940676002,teacher_factorized_toxicity,
266,38,Q1,0,-1,True,-0.9679659331752586,-1,True,-1,True,0.2910402286055135,0.2058864426419467,0.1538665132336018,0.3360701956271577,0.6350911161731208,0.8239355581127733,1.0,0.0174331990188438,0.2910402286055135,0.5321733181983741,0.0881682420325876,0.3739428996700912,0.4621111417026788,0.2190034762456547,0.1923522595596755,0.7809965237543453,0.0076780516476752,True,0.1703360370799536,0.8296639629200464,0.0804901903849123,0.5527230590961761,0.4472769409038238,0.7809965237543453,False,False,False,False,True,1.1022711471610662,-1.0669609195739242,teacher_factorized_toxicity,
309,44,Q2,1,-1,True,-0.7869065731646545,-1,True,-1,True,0.7802247467652351,0.981228273464658,0.9426409666283084,0.6546375143843498,0.6892938496583144,0.9234752589182968,9.0,0.1831602225860742,0.7802247467652351,0.6205899898125083,0.0,3.964984353110123,3.964984353110123,0.0220162224797219,0.7265353418308227,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.9285497563342923,teacher_factorized_toxicity,
351,50,Q2,1,-1,True,-0.9482045788409168,-1,True,-1,True,0.7114204624913443,0.9527230590961762,0.8757307249712313,0.6324280782508631,0.532756264236902,0.9234752589182968,8.0,0.1291606823853018,0.7114204624913443,0.6835694225546829,0.0,3.1544654780786736,3.1544654780786736,0.0220162224797219,0.645422943221321,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.1188814030322818,teacher_factorized_toxicity,
372,53,Q2,1,-1,True,-1.149098503652461,-1,True,-1,True,0.5116015882623036,0.6573580533024334,0.4227330264672037,0.6141426927502878,0.7685876993166287,0.7652474108170311,5.0,0.0078823003903489,0.5116015882623036,0.7124645921500611,0.0719631947188325,1.82549750077052,1.897460695489353,0.1703360370799536,0.4380069524913094,0.8296639629200464,0.0260553136159007,True,0.2294322132097334,0.7705677867902665,0.0459078811029317,0.4843568945538818,0.5156431054461181,0.7705677867902665,False,False,False,False,True,1.1233490217308688,-1.2908386799503972,teacher_factorized_toxicity,
393,56,Q2,1,-1,True,-1.0250412777182194,-1,True,-1,True,0.7020011507612346,0.9389339513325607,0.7940103567318757,0.6280092059838895,0.6876765375854215,0.9234752589182968,6.0,0.0993552385400444,0.7020011507612346,0.6413264507944202,0.0,2.815917952846418,2.815917952846418,0.0220162224797219,0.6013904982618772,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.209548707707499,teacher_factorized_toxicity,
397,56,S3,5,1,True,1.293004323517617,1,True,1,True,0.6012165496808373,0.8413673232908458,0.601409666283084,0.6649021864211737,0.5743166287015945,0.9234752589182968,6.0,0.0211179291196929,0.6012165496808373,0.8958213060093945,0.0370777691797932,1.528307118288647,1.5653848874684402,0.0799536500579374,0.3986095017381228,0.9200463499420626,0.0,False,0.0735805330243337,0.9264194669756662,0.0370777691797932,0.4658169177288528,0.5341830822711471,0.9200463499420626,False,False,False,False,True,1.0913209733487832,1.4110827368854306,teacher_factorized_toxicity,
413,59,Q1,0,1,True,0.2007412191952173,1,True,1,True,0.5615037346062658,0.7719582850521437,0.5747238204833142,0.665512082853855,0.4338382687927107,0.9234752589182968,6.0,0.0107523664934134,0.5615037346062658,0.9999686570433794,0.0,153.52420794342413,153.52420794342413,0.0220162224797219,0.984936268829664,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.2368746386503564,teacher_factorized_toxicity,
482,68,S4,6,-1,True,-0.8970239889964517,-1,True,-1,True,0.5309849607891397,0.7171494785631518,0.5927502876869967,0.6907940161104719,0.4141457858769932,0.6950517836593786,8.0,0.0242478176508365,0.5309849607891397,0.1972551728460799,0.8945376145494011,0.5222401200499416,1.4167777345993426,0.8818076477404403,0.2375434530706836,0.1181923522595597,0.0360320642219162,True,0.3001158748551564,0.6998841251448435,0.8585055503274848,0.9200463499420626,0.0799536500579374,0.1181923522595597,False,True,False,True,True,0.7588528389339513,-0.6807092006418148,teacher_factorized_toxicity,
529,75,S2,4,1,True,0.5087948798937294,1,True,1,True,0.4016914193095042,0.4488760139049825,0.3627790563866513,0.4894418872266973,0.5169476082004557,0.766398158803222,4.0,0.0343210721817671,0.4016914193095042,0.5886170540054882,0.0505918395788448,0.7518225518578021,0.8024143914366471,0.1135573580533024,0.283893395133256,0.8864426419466975,0.0251464292485405,True,0.2282734646581691,0.7717265353418308,0.0254454103303043,0.4495944380069525,0.5504055619930475,0.7717265353418308,False,False,False,False,True,1.1080301274623408,0.5637600556208353,teacher_factorized_toxicity,
553,79,Q1,0,1,True,0.2002641865801884,1,True,1,True,0.5768533244454601,0.7962920046349942,0.5703394706559264,0.6702991944764096,0.515375854214123,0.9234752589182968,6.0,0.0051437375021609,0.5768533244454601,0.999965092483008,0.0,157.6422233086887,157.6422233086887,0.0220162224797219,0.9907300115874856,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.2363117401646223,teacher_factorized_toxicity,
597,85,Q3,2,1,True,0.36771816699174,1,True,1,True,0.3478313777706785,0.3569872537659327,0.2986996547756042,0.3599252013808975,0.5705922551252846,0.7917146144994246,2.0,0.0556468420870409,0.3478313777706785,0.7887204466768212,0.2435888212029984,0.9700757632646496,1.213664584467648,0.5909617612977984,0.3256083429895712,0.4090382387022016,0.018258369386692,True,0.2027809965237543,0.7972190034762456,0.2253304518163064,0.7172653534183082,0.2827346465816918,0.4090382387022016,False,True,False,False,True,0.9912398609501739,0.36449690471774515,teacher_factorized_toxicity,
612,87,S1,3,-1,True,-1.8638086502559512,-1,True,-1,True,0.6125271756688406,0.8687137891077636,0.7179689298043728,0.6110414269275029,0.4387243735763098,0.9234752589182968,9.0,0.0449556370820063,0.6125271756688406,0.8996670226222974,0.3174284633942852,0.9730756241791024,1.2905040875733875,0.6801853997682503,0.3267670915411356,0.3198146002317497,0.0,False,0.0735805330243337,0.9264194669756662,0.3174284633942852,0.7902665121668598,0.2097334878331401,0.3198146002317497,False,True,False,True,True,0.9141714947856313,-1.7038407397988728,teacher_factorized_toxicity,
625,89,Q3,2,-1,True,-0.2532752501144071,-1,True,-1,True,0.5542556187925942,0.7850521436848203,0.4988147295742232,0.647571921749137,0.6075740318906606,0.9234752589182968,1.0,0.0471692584996896,0.5542556187925942,0.8278811022976053,0.7873579099444799,1.0858783471253506,1.8732362570698304,0.86558516801854,0.3441483198146002,0.1344148319814599,0.0,False,0.0735805330243337,0.9264194669756662,0.7873579099444799,0.9142526071842412,0.0857473928157589,0.1344148319814599,False,True,False,True,True,0.9393974507531864,-0.2379261242963497,teacher_factorized_toxicity,
638,91,Q2,1,-1,True,-0.6422547847011687,-1,True,-1,True,0.7835068575016991,0.9826187717265352,0.925132336018412,0.8995224395857309,0.3563211845102506,0.9234752589182968,8.0,0.185295686643937,0.7835068575016991,0.517487560784734,0.0,5.14821961741253,5.14821961741253,0.0220162224797219,0.8111239860950173,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.757860645947379,teacher_factorized_toxicity,
645,92,Q2,1,-1,True,-1.1276783682788845,-1,True,-1,True,0.650913050260745,0.8764774044032444,0.6468814729574223,0.8815707710011509,0.3732346241457858,0.9234752589182968,7.0,0.02375314794034,0.650913050260745,0.4572885450824042,0.0,2.722666426795322,2.722666426795322,0.0220162224797219,0.5851680185399768,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.3306604745690835,teacher_factorized_toxicity,
654,93,S1,3,1,True,0.2135801883939203,1,True,1,True,0.5889364438178262,0.8237543453070684,0.6002704257767548,0.68987917146145,0.4741457858769932,0.9234752589182968,6.0,0.0181930942120694,0.5889364438178262,0.998429958276754,0.0,75.35669389423245,75.35669389423245,0.0220162224797219,0.9640787949015064,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.2520246223048259,teacher_factorized_toxicity,
664,94,S4,6,1,True,0.7388417080208447,1,True,1,True,0.4591319357402459,0.5467439165701042,0.5326409666283084,0.5313924050632911,0.3714692482915718,0.7445339470655926,6.0,0.0286548683932408,0.4591319357402459,0.6210667210297325,0.2258715139354479,3.4293734239869047,3.655244937922352,0.5608342989571263,0.6743916570104287,0.4391657010428736,0.0298450769888178,True,0.250289687137891,0.749710312862109,0.19602643694663,0.6813441483198146,0.3186558516801854,0.4391657010428736,False,True,False,False,True,0.8898146002317494,0.6574321390571108,teacher_factorized_toxicity,
670,95,S3,5,1,True,0.8958877501970084,1,True,1,True,0.557903410023705,0.7778679026651216,0.5964787111622554,0.6792520138089759,0.5134282460136674,0.7502876869965478,8.0,0.0289419482554897,0.557903410023705,0.5184440313613685,0.2019142279308355,1.501456238992017,1.7033704669228522,0.5272305909617613,0.3951332560834299,0.4727694090382387,0.0289788528283974,True,0.2444959443800695,0.7555040556199305,0.172935375102438,0.6628041714947857,0.3371958285052143,0.4727694090382387,False,True,False,False,True,0.9021436848203939,0.8082194761481817,teacher_factorized_toxicity,
687,98,Q2,1,-1,True,-0.6380762463889581,-1,True,-1,True,0.8389761636021084,0.9935110081112396,0.9679113924050632,0.8358400460299196,0.6398519362186788,0.9234752589182968,9.0,0.2878860784523284,0.8389761636021084,0.4631417001415242,0.0,5.587800017603551,5.587800017603551,0.0220162224797219,0.8331402085747392,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.7529299707389705,teacher_factorized_toxicity,
704,100,S2,4,-1,True,-0.49904177442224,-1,True,-1,True,0.4368200159350413,0.4857473928157589,0.4300402761795167,0.5924626006904488,0.3201025056947608,0.8423475258918297,6.0,0.0095827191985473,0.4368200159350413,0.6676900384440582,0.0291454050446949,0.3199407294140216,0.3490861344587166,0.0625724217844727,0.1796060254924681,0.9374275782155272,0.0037703097930931,True,0.1517960602549246,0.8482039397450754,0.0253750952516018,0.4484356894553882,0.5515643105446117,0.8482039397450754,False,False,False,False,True,1.145028968713789,-0.5714172883117967,teacher_factorized_toxicity,
715,102,Q2,1,-1,True,-1.8999999999999997,-1,True,-1,True,0.8037299946364709,0.963499420625724,0.8600575373993096,0.9800632911392404,0.4872892938496583,0.9234752589182968,8.0,0.1107091487880319,0.8037299946364709,0.4597383530095764,0.0468536953213924,0.2416045924041531,0.2884582877255455,0.100811123986095,0.1448435689455388,0.899188876013905,0.0,False,0.0735805330243337,0.9264194669756662,0.0468536953213924,0.4866743916570104,0.5133256083429896,0.899188876013905,False,False,False,False,True,1.18,-2.2419999999999995,teacher_factorized_toxicity,
722,103,Q2,1,-1,True,-1.0895520604314144,-1,True,-1,True,0.6299797829003195,0.928041714947856,0.6533026467203683,0.8487514384349829,0.3030410022779043,0.9234752589182968,1.0,0.1296467726747013,0.6299797829003195,0.4785400070354418,0.0,2.8441756359690604,2.8441756359690604,0.0220162224797219,0.6037079953650057,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.285671431309069,teacher_factorized_toxicity,
731,104,S1,3,-1,True,-0.9670793324711356,-1,True,-1,True,0.5494341213447103,0.758632676709154,0.6616915995397008,0.6077215189873418,0.2557175398633257,0.9234752589182968,8.0,0.0321277660220226,0.5494341213447103,0.5661595078781306,0.0,3.3366323313742288,3.3366323313742288,0.0220162224797219,0.6628041714947857,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-1.14115361231594,teacher_factorized_toxicity,
766,109,S1,3,-1,True,-0.7905199475958276,-1,True,-1,True,0.5556459070647817,0.7887601390498262,0.5840794016110472,0.6476121979286535,0.6256833712984055,0.7088607594936709,6.0,0.0493049543572897,0.5556459070647817,0.1835054750871709,0.0348099050720871,3.780507846305235,3.815317751377322,0.0706836616454229,0.7103128621089224,0.929316338354577,0.0348099050720871,True,0.2862108922363847,0.7137891077636154,0.0,0.2004634994206257,0.7995365005793743,0.7137891077636154,False,False,False,False,True,1.1596060254924683,-0.9166916945041119,teacher_factorized_toxicity,
767,109,S2,4,-1,True,-1.184334029834423,-1,True,-1,True,0.4538228812737391,0.5361993047508691,0.3444649021864212,0.59012082853855,0.6660136674259681,0.7848101265822784,3.0,0.0260135935253072,0.4538228812737391,0.1631436021357547,0.020463214024297,2.479246338620163,2.49970955264446,0.0556199304750869,0.5480880648899189,0.944380069524913,0.020463214024297,True,0.2097334878331402,0.7902665121668597,0.0,0.2004634994206257,0.7995365005793743,0.7902665121668597,False,False,False,False,True,1.18,-1.397514155204619,teacher_factorized_toxicity,
771,110,Q2,1,-1,True,-0.8164618825223382,-1,True,-1,True,0.7224790889691344,0.9677867902665122,0.8569447640966628,0.7386651323360185,0.4645444191343963,0.9234752589182968,6.0,0.1690141128642016,0.7224790889691344,0.4201425908624313,0.0,3.1746060127771454,3.1746060127771454,0.0220162224797219,0.6477404403244496,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,-0.963425021376359,teacher_factorized_toxicity,
787,112,S1,3,1,True,1.3301295950202965,1,True,1,True,0.2784533878628407,0.1816685979142526,0.2041657077100115,0.3454487917146145,0.4894760820045558,0.714614499424626,3.0,0.0264826583507451,0.2784533878628407,0.2783128243770914,0.0342134091508945,1.503936884450178,1.5381502936010725,0.0695249130938586,0.3962920046349942,0.9304750869061412,0.0342134091508945,True,0.2804171494785631,0.7195828505214368,0.0,0.2004634994206257,0.7995365005793743,0.7195828505214368,False,False,False,False,True,1.162850521436848,1.5467418931479353,teacher_factorized_toxicity,
908,129,S3,5,-1,True,-0.9236031002420036,-1,True,-1,True,0.3420369819506003,0.3368250289687137,0.2940448791714614,0.4590276179516686,0.4495671981776765,0.7031070195627158,4.0,0.0454319114359902,0.3420369819506003,0.9302673749700684,0.0354225889017714,2.589398110913005,2.6248206998147765,0.0741599073001158,0.5619930475086906,0.925840092699884,0.0354225889017714,True,0.2920046349942062,0.7079953650057937,0.0,0.2004634994206257,0.7995365005793743,0.7079953650057937,False,False,False,False,True,1.1563615295480878,-1.0680190936911993,teacher_factorized_toxicity,
916,130,S4,6,-1,True,-0.8197496008650111,-1,True,-1,True,0.529617999559146,0.7227114716106604,0.569349827387802,0.7270713463751438,0.2819248291571753,0.8181818181818181,5.0,0.0379358851760619,0.529617999559146,0.9088018490295834,0.3453334449747038,1.6222607165642882,1.967594161538992,0.7068366164542295,0.4113557358053302,0.2931633835457705,0.0084432733297852,True,0.1761297798377752,0.8238702201622248,0.3368901716449186,0.8030127462340672,0.1969872537659328,0.2931633835457705,False,True,False,True,True,0.8657010428736962,-0.7096580843641364,teacher_factorized_toxicity,
922,131,S3,5,1,True,1.6939867374488649,1,True,1,True,0.5060254050948825,0.6483198146002317,0.5541196777905639,0.6636018411967779,0.3180865603644647,0.7928653624856157,8.0,0.0136840320487094,0.5060254050948825,0.9517175149417152,0.3024328395764484,0.9070113451368012,1.2094441847132495,0.6732329084588644,0.3174971031286211,0.3267670915411356,0.0178393958592923,True,0.20162224797219,0.7983777520278099,0.284593443717156,0.7705677867902665,0.2294322132097335,0.3267670915411356,False,True,False,True,True,0.8689918887601391,1.472060734510315,teacher_factorized_toxicity,
936,133,S3,5,1,True,1.6153871145682523,1,True,1,True,0.629376251171879,0.8726535341830822,0.7090276179516685,0.6718296892980438,0.4492824601366743,0.9234752589182968,9.0,0.0322705718016038,0.629376251171879,0.943247383559343,0.3258600178747639,0.1029332517703931,0.428793269645157,0.6871378910776361,0.082271147161066,0.3128621089223639,0.0,False,0.0735805330243337,0.9264194669756662,0.3258600178747639,0.7972190034762456,0.2027809965237543,0.3128621089223639,False,True,False,True,True,0.9113209733487833,1.4721361575834222,teacher_factorized_toxicity,
946,135,Q2,1,1,True,0.6459631214545031,1,True,1,True,0.6092205949833462,0.9339513325608342,0.7785212888377445,0.3785270425776755,0.6484738041002278,0.9234752589182968,5.0,0.2859464590413234,0.6092205949833462,0.6690357346201358,0.0,5.582412152192366,5.582412152192366,0.0220162224797219,0.831981460023175,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,0.7622364833163136,teacher_factorized_toxicity,
953,136,Q2,1,1,True,1.0986353588935749,1,True,1,True,0.6045132466487536,0.9180764774044032,0.7115074798619102,0.5066858457997699,0.580125284738041,0.9234752589182968,3.0,0.1622783956161949,0.6045132466487536,0.5593206571344809,0.0,2.9401224443724185,2.9401224443724185,0.0220162224797219,0.6176129779837776,0.977983777520278,0.0,False,0.0735805330243337,0.9264194669756662,0.0,0.2004634994206257,0.7995365005793743,0.9264194669756662,False,False,False,False,True,1.18,1.2963897234944184,teacher_factorized_toxicity,
