hidden_block_id,subject_id,start,end,n_rows,target,raw_rate,raw_expected_count,count_band,count_lower,count_upper,scenario
id02_b4,id02,2024-09-28,2024-10-15,16,S1,0.8183668004052886,13.093868806484618,,,,mixhard_gap_rawobj
id02_b4,id02,2024-09-28,2024-10-15,16,S2,0.8413235120405339,13.461176192648542,,,,mixhard_gap_rawobj
id02_b4,id02,2024-09-28,2024-10-15,16,S3,0.8391587589160534,13.426540142656854,,,,mixhard_gap_rawobj
id02_b4,id02,2024-09-28,2024-10-15,16,S4,0.6882290353222855,11.011664565156568,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,Q1,0.7644522014352367,8.408974215787604,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,Q2,0.7284689127059052,8.013158039764956,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,Q3,0.7349879475896807,8.084867423486488,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,S1,0.8378234883749971,9.216058372124968,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,S2,0.5848923688765801,6.433816057642382,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,S3,0.4875013276264753,5.362514603891229,,,,mixhard_gap_rawobj
id03_b2,id03,2024-08-16,2024-08-28,11,S4,0.26934710044013854,2.962818104841524,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,Q1,0.782962390699249,7.82962390699249,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,Q2,0.7754152281496531,7.754152281496531,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,Q3,0.6800054918666303,6.800054918666303,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,S1,0.762177977785004,7.62177977785004,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,S2,0.539359498111497,5.39359498111497,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,S3,0.5262931487787796,5.262931487787796,,,,mixhard_gap_rawobj
id03_b4,id03,2024-09-15,2024-10-09,10,S4,0.23961841862851374,2.3961841862851374,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,Q1,0.4820332898841933,0.4820332898841933,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,Q2,0.4759459694326444,0.4759459694326444,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,Q3,0.671141142443082,0.671141142443082,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,S1,0.6277421409372302,0.6277421409372302,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,S2,0.6355244949876762,0.6355244949876762,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,S3,0.501845823211024,0.501845823211024,,,,mixhard_gap_rawobj
id04_b2,id04,2024-09-09,2024-09-09,1,S4,0.5364437483284111,0.5364437483284111,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,Q1,0.5165060288226715,2.5825301441133575,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,Q2,0.4836452212933871,2.4182261064669355,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,Q3,0.6503674589235215,3.2518372946176077,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,S1,0.668296825302043,3.341484126510215,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,S2,0.6655813621666089,3.3279068108330447,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,S3,0.5460868951392192,2.7304344756960957,,,,mixhard_gap_rawobj
id04_b4,id04,2024-09-11,2024-09-15,5,S4,0.5044469100474162,2.522234550237081,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,Q1,0.5780992602197246,4.624794081757797,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,Q2,0.5658773760160768,4.527019008128614,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,Q3,0.745754988373956,5.966039906991648,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,S1,0.7649718414133971,6.119774731307177,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,S2,0.7110051766957453,5.688041413565962,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,S3,0.5780182188231235,4.624145750584988,,,,mixhard_gap_rawobj
id04_b6,id04,2024-09-18,2024-09-26,8,S4,0.5127314982634368,4.101851986107494,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,Q1,0.5845607283829535,3.507364370297721,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,Q2,0.5561818398482965,3.337091039089779,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,Q3,0.7615300802447397,4.569180481468438,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,S1,0.7584023720672828,4.550414232403696,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,S2,0.7255571864134185,4.353343118480511,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,S3,0.5747441016781519,3.4484646100689114,,,,mixhard_gap_rawobj
id04_b8,id04,2024-10-14,2024-10-19,6,S4,0.5032005310687823,3.0192031864126934,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,Q1,0.4981033283280531,0.4981033283280531,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,Q2,0.4763366677008467,0.4763366677008467,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,Q3,0.6716535598253648,0.6716535598253648,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,S1,0.6270128553998922,0.6270128553998922,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,S2,0.6650458943539963,0.6650458943539963,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,S3,0.5465585623368594,0.5465585623368594,,,,mixhard_gap_rawobj
id04_b10,id04,2024-10-21,2024-10-21,1,S4,0.4742950941980072,0.4742950941980072,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,Q1,0.5951720476102419,1.7855161428307258,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,Q2,0.4870440931254003,1.461132279376201,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,Q3,0.7245515040537768,2.17365451216133,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,S1,0.7341463885672387,2.202439165701716,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,S2,0.6418135949903087,1.925440784970926,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,S3,0.5775647432207026,1.732694229662108,,,,mixhard_gap_rawobj
id04_b12,id04,2024-10-23,2024-10-25,3,S4,0.3960248017593805,1.1880744052781416,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,Q1,0.5705931464293965,1.7117794392881895,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,Q2,0.553799423702739,1.6613982711082171,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,Q3,0.7106257688952504,2.1318773066857513,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,S1,0.7247373747333647,2.1742121242000945,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,S2,0.6649122429980363,1.994736728994109,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,S3,0.5495539668388493,1.6486619005165477,,,,mixhard_gap_rawobj
id04_b14,id04,2024-10-27,2024-10-29,3,S4,0.4803463742478933,1.4410391227436798,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,Q1,0.5768191409166273,4.0377339864163915,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,Q2,0.46706213531323826,3.269434947192668,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,Q3,0.6712406387456509,4.698684471219556,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,S1,0.49880529980970423,3.4916370986679297,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,S2,0.32913830019265483,2.303968101348584,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,S3,0.23661430017349813,1.656300101214487,,,,mixhard_gap_rawobj
id05_b2,id05,2024-09-28,2024-10-06,7,S4,0.45155798272565034,3.1609058790795523,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,Q1,0.5732776201307014,2.866388100653507,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,Q2,0.45481628575104055,2.2740814287552027,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,Q3,0.6799025817487895,3.3995129087439473,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,S1,0.5295970560164094,2.6479852800820467,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,S2,0.36076576614909617,1.8038288307454808,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,S3,0.2639108132264789,1.3195540661323946,,,,mixhard_gap_rawobj
id05_b4,id05,2024-10-10,2024-10-17,5,S4,0.41682863135503373,2.0841431567751685,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,Q1,0.5960286140930217,1.1920572281860433,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,Q2,0.5019074799076698,1.0038149598153396,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,Q3,0.6679915568876633,1.3359831137753266,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,S1,0.4527371005230115,0.905474201046023,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,S2,0.33851869416716573,0.6770373883343315,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,S3,0.25831058981615174,0.5166211796323035,,,,mixhard_gap_rawobj
id05_b6,id05,2024-11-06,2024-11-07,2,S4,0.40242415498489165,0.8048483099697833,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,Q1,0.5902272174701946,1.1804544349403892,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,Q2,0.5058659296545894,1.0117318593091789,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,Q3,0.7550754636118492,1.5101509272236984,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,S1,0.539317531620807,1.078635063241614,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,S2,0.3831259714084484,0.7662519428168968,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,S3,0.22215454422878833,0.44430908845757666,,,,mixhard_gap_rawobj
id05_b8,id05,2024-11-12,2024-11-13,2,S4,0.49583711852366535,0.9916742370473307,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,Q1,0.6307253424950263,3.1536267124751314,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,Q2,0.5104997223826893,2.552498611913446,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,Q3,0.6414306337425397,3.207153168712699,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,S1,0.5155612136626853,2.5778060683134263,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,S2,0.31364208223034823,1.5682104111517412,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,S3,0.23724292290563115,1.1862146145281558,,,,mixhard_gap_rawobj
id05_b10,id05,2024-11-15,2024-11-19,5,S4,0.40891148679735206,2.0445574339867605,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,Q1,0.2560639641037241,2.048511712829793,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,Q2,0.4836730869231183,3.8693846953849462,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,Q3,0.5799590862451393,4.639672689961114,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,S1,0.881267583642682,7.050140669141456,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,S2,0.8554389949678912,6.84351195974313,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,S3,0.8529370004612452,6.823496003689962,,,,mixhard_gap_rawobj
id06_b2,id06,2024-07-06,2024-07-13,8,S4,0.7741227894994235,6.192982315995388,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,Q1,0.2572480183763437,1.2862400918817185,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,Q2,0.44825250429661617,2.241262521483081,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,Q3,0.5400913401143151,2.700456700571576,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,S1,0.8463603524536385,4.2318017622681925,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,S2,0.8667265151084089,4.333632575542045,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,S3,0.8858524514080233,4.429262257040117,,,,mixhard_gap_rawobj
id06_b4,id06,2024-07-15,2024-07-20,5,S4,0.7789055289316538,3.894527644658269,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,Q1,0.18778728865164196,0.18778728865164196,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,Q2,0.4681736781312016,0.4681736781312016,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,Q3,0.49962615015881445,0.49962615015881445,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,S1,0.7970298930398362,0.7970298930398362,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,S2,0.8108912202604281,0.8108912202604281,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,S3,0.8281008544668769,0.8281008544668769,,,,mixhard_gap_rawobj
id06_b6,id06,2024-08-09,2024-08-09,1,S4,0.7796658820370737,0.7796658820370737,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,Q1,0.2804669618492307,1.1218678473969228,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,Q2,0.4730121343231969,1.8920485372927875,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,Q3,0.595532741088197,2.382130964352788,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,S1,0.9236946627771285,3.694778651108514,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,S2,0.8650193758536848,3.4600775034147393,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,S3,0.838954797349144,3.355819189396576,,,,mixhard_gap_rawobj
id06_b8,id06,2024-08-11,2024-08-14,4,S4,0.7937589316773908,3.175035726709563,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,Q1,0.250029763961126,1.5001785837667558,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,Q2,0.4556203948952785,2.7337223693716712,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,Q3,0.5047617497627069,3.028570498576242,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,S1,0.8496439592058893,5.097863755235336,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,S2,0.8442341035717598,5.065404621430559,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,S3,0.8798216375801338,5.278929825480803,,,,mixhard_gap_rawobj
id06_b10,id06,2024-08-19,2024-08-24,6,S4,0.7738930426730972,4.643358256038583,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,Q1,0.4985020854557559,7.477531281836339,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,Q2,0.5270086827765237,7.905130241647855,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,Q3,0.5332425197270694,7.99863779590604,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,S1,0.758408682438513,11.376130236577694,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,S2,0.7129795229064111,10.694692843596167,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,S3,0.7896237752911865,11.844356629367798,,,,mixhard_gap_rawobj
id07_b2,id07,2024-07-13,2024-07-27,15,S4,0.47847182550104483,7.177077382515672,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,Q1,0.5319873322740236,7.9798099841103545,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,Q2,0.5559621908225842,8.339432862338764,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,Q3,0.5144353033073227,7.71652954960984,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,S1,0.7540560893357318,11.310841340035976,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,S2,0.6886805636278732,10.330208454418099,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,S3,0.7536749148830759,11.305123723246139,,,,mixhard_gap_rawobj
id07_b4,id07,2024-08-14,2024-09-01,15,S4,0.47206224372859634,7.080933655928945,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,Q1,0.4219350823830238,0.8438701647660476,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,Q2,0.662312438430174,1.324624876860348,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,Q3,0.5347947883190379,1.0695895766380759,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,S1,0.5027815049982052,1.0055630099964104,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,S2,0.6026474225244443,1.2052948450488885,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,S3,0.6532705509519342,1.3065411019038684,,,,mixhard_gap_rawobj
id08_b2,id08,2024-07-31,2024-08-02,2,S4,0.590551182651611,1.181102365303222,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,Q1,0.4193527616607072,2.516116569964243,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,Q2,0.6906435176996026,4.143861106197615,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,Q3,0.49100455116962216,2.946027307017733,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,S1,0.5232691484966958,3.139614890980175,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,S2,0.6254286961135583,3.7525721766813502,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,S3,0.6316107262207223,3.789664357324334,,,,mixhard_gap_rawobj
id08_b4,id08,2024-08-05,2024-08-10,6,S4,0.5619027320875187,3.3714163925251124,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,Q1,0.37462207124867697,0.7492441424973539,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,Q2,0.6873677865435838,1.3747355730871675,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,Q3,0.4958727909478928,0.9917455818957857,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,S1,0.5028599520801353,1.0057199041602707,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,S2,0.570945379998451,1.141890759996902,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,S3,0.6279754816510502,1.2559509633021004,,,,mixhard_gap_rawobj
id08_b6,id08,2024-08-12,2024-08-13,2,S4,0.5932943721934427,1.1865887443868854,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,Q1,0.3772301813933858,0.3772301813933858,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,Q2,0.7649471592313956,0.7649471592313956,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,Q3,0.5530262086845019,0.5530262086845019,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,S1,0.47190688458844493,0.47190688458844493,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,S2,0.5986204743888449,0.5986204743888449,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,S3,0.646424174479961,0.646424174479961,,,,mixhard_gap_rawobj
id08_b8,id08,2024-09-04,2024-09-04,1,S4,0.5228459927857055,0.5228459927857055,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,Q1,0.4196620722897009,1.6786482891588037,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,Q2,0.7364185793501765,2.945674317400706,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,Q3,0.533618656066849,2.134474624267396,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,S1,0.508906446842559,2.035625787370236,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,S2,0.6099119488280716,2.4396477953122866,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,S3,0.662003359762836,2.648013439051344,,,,mixhard_gap_rawobj
id08_b10,id08,2024-09-06,2024-09-10,4,S4,0.5717542701552033,2.287017080620813,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,Q1,0.4543188495347845,0.908637699069569,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,Q2,0.7683823566256628,1.5367647132513256,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,Q3,0.5396934525077227,1.0793869050154454,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,S1,0.5332772372313626,1.066554474462725,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,S2,0.5878619816873324,1.1757239633746648,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,S3,0.6071500604375041,1.2143001208750082,,,,mixhard_gap_rawobj
id08_b12,id08,2024-09-13,2024-09-14,2,S4,0.5902568919119178,1.1805137838238355,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,Q1,0.501305778931841,1.002611557863682,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,Q2,0.7763380407911347,1.5526760815822693,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,Q3,0.5138446506895202,1.0276893013790405,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,S1,0.483743620648993,0.967487241297986,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,S2,0.5904644394520615,1.180928878904123,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,S3,0.6154966059866218,1.2309932119732436,,,,mixhard_gap_rawobj
id08_b14,id08,2024-09-17,2024-09-19,2,S4,0.5493651199279624,1.0987302398559249,,,,mixhard_gap_rawobj
