variant,source_family,source_file,operation,beta,guard_factor,guard_group,badclean_count,badclean_max_poscos,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,opposite_only,support_actual_p90,support_actual_mean,support_source_transfer_auc,label,total_q3_abs,q3_nonzero_rows,e247_body_n,e247_body_q3_abs,e247_body_q3_aligned_abs,e247_body_q3_opposite_abs,e247_body_alignment_ratio,e247_common_n,e247_common_q3_abs,e247_common_q3_aligned_abs,e247_common_q3_opposite_abs,e247_common_alignment_ratio,e247_only_n,e247_only_q3_abs,e247_only_q3_aligned_abs,e247_only_q3_opposite_abs,e247_only_alignment_ratio,e256_only_n,e256_only_q3_abs,e256_only_q3_aligned_abs,e256_only_q3_opposite_abs,e256_only_alignment_ratio,support_high_n,support_high_q3_abs,support_high_q3_aligned_abs,support_high_q3_opposite_abs,support_high_alignment_ratio,support_interference_l1,support_alignment_score
graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top5_27ab2576.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_8be24b3c.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_8be24b3c.csv,248,630,4.895731161573176,0.4628850497089587,2.241007611389761,1.0298561624943101,0.49163262918554235,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.897806541310514e-06,-6.227485215777583e-06,0.4615384615384615,graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,0.4916326291855432,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_add_low_preserve_top3_67c7d752.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_5356af02.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_5356af02.csv,248,628,4.743535641062128,0.44855964466800907,2.241007611389761,1.0298561624943101,0.3394371086744949,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.2351964156467454e-06,-4.857012616218415e-06,0.4615384615384615,graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,0.33943710867449617,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top3_f89fbfd6.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_a8fe5859.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3_00_a8fe5859.csv,248,628,4.748144892368136,0.4488568180828208,2.241007611389761,1.0298561624943101,0.34404635998050204,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.9830515524425585e-06,-4.319278459338452e-06,0.4615384615384615,graft_raw_e247_body_vs_clean_cell_geometry_lr_l2_c0p3__b3.00,0.3440463599805028,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_4d6262b1.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b0_50_6fa84658.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b0_50_6fa84658.csv,248,628,4.6613798402055675,0.4442101906483408,2.241007611389761,1.0298561624943101,0.2572813078179341,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.8508459616272267e-06,-5.761689502603243e-06,0.4807692307692308,graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b0.50,0.2572813078179348,17,34,0.16195909180155693,0.1341011730229355,0.027857918778621427,0.8279941035187157,21,0.09920507490645519,0.084396600798257,0.014808474108198189,0.8507286636075649,13,0.06275401689510172,0.04970457222467849,0.013049444670423238,0.792054033891784,4,0.0,0.0,0.0,0.0,26,0.1407942254271703,0.1341011730229355,0.006693052404234789,0.9524621667974802,0.03120444498073882,1.0661096452180858
graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_4d6262b1.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1_00_b538c7e4.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1_00_b538c7e4.csv,248,628,4.68923775898419,0.44523720443316195,2.241007611389761,1.0298561624943101,0.28513922659655544,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.8508459616272267e-06,-5.761689502603243e-06,0.4807692307692308,graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1.00,0.285139226596556,17,34,0.18981701058017814,0.1341011730229355,0.05571583755724263,0.706476056139824,21,0.11401354901465338,0.084396600798257,0.029616948216396377,0.7402330821875397,13,0.07580346156552474,0.04970457222467849,0.026098889340846254,0.6557031987479055,4,0.0,0.0,0.0,0.0,26,0.14748727783140464,0.1341011730229355,0.013386104808469135,0.9092389187373094,0.0624088899614772,0.9337857858241514
graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_4d6262b1.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1_50_cddb4e32.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1_50_cddb4e32.csv,248,628,4.717095677762811,0.4469436498085196,2.241007611389761,1.0298561624943101,0.31299714537517676,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.8508459616272267e-06,-5.761689502603243e-06,0.4807692307692308,graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b1.50,0.31299714537517764,17,34,0.21767492935879978,0.1341011730229355,0.08357375633586428,0.6160616356599006,21,0.1288220231228518,0.084396600798257,0.04442542232459479,0.6551410911919288,13,0.08885290623594798,0.04970457222467849,0.03914833401126949,0.5594028865267333,4,0.0,0.0,0.0,0.0,26,0.15418033023563965,0.1341011730229355,0.020079157212704146,0.869768360321862,0.09361333494221635,0.8335037257403661
graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_4d6262b1.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b2_00_09e6c116.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b2_00_09e6c116.csv,248,628,4.744953596541432,0.44932178575487,2.241007611389761,1.0298561624943101,0.34085506415379807,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.8508459616272267e-06,-5.761689502603243e-06,0.4807692307692308,graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b2.00,0.34085506415379985,17,34,0.245532848137422,0.1341011730229355,0.11143167511448648,0.5461638800682204,21,0.14363049723104987,0.084396600798257,0.059233896432792865,0.5875952699829006,13,0.1019023509063721,0.04970457222467849,0.05219777868169362,0.4877666882322181,4,0.0,0.0,0.0,0.0,26,0.16087338263987422,0.1341011730229355,0.026772209616938714,0.833582105519158,0.12481777992295584,0.7545594064480099
graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_4d6262b1.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b3_00_d16f2c84.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b3_00_d16f2c84.csv,248,628,4.800669434098674,0.4560481320263889,2.241007611389761,1.0298561624943101,0.39657090171104076,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-2.8508459616272267e-06,-5.761689502603243e-06,0.4807692307692308,graft_raw_e247_body_vs_clean_human_plus_geometr_lr_l2__b3.00,0.39657090171104253,17,34,0.3012486856946646,0.1341011730229355,0.16714751267172911,0.44515106419038747,21,0.17324744544744647,0.084396600798257,0.08885084464918946,0.4871448498434465,13,0.12800124024721815,0.04970457222467849,0.07829666802253965,0.3883132079711135,4,0.0,0.0,0.0,0.0,26,0.17425948744834358,0.1341011730229355,0.04015831442540807,0.7695487630920964,0.18722666988443315,0.6375382549634115
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_add_low_preserve_top5_36eee8bc.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0_50_758e75d5.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0_50_758e75d5.csv,248,630,4.660686799228432,0.44404363789027096,2.241007611389761,1.0298561624943101,0.25658826684079833,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-4.041416215693369e-06,-5.921966616302087e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0.50,0.2565882668407979,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_2bbef3bb.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0_50_acdc5d55.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0_50_acdc5d55.csv,248,630,4.688212151072187,0.44465209795309624,2.241007611389761,1.0298561624943101,0.2841136186845531,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.538267241933191e-06,-7.191957583573359e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b0.50,0.2841136186845527,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_add_low_preserve_top5_36eee8bc.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_00_c39a5d33.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_00_c39a5d33.csv,248,630,4.687851677029918,0.4445721580479604,2.241007611389761,1.0298561624943101,0.28375314464228385,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-4.041416215693369e-06,-5.921966616302087e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.00,0.28375314464228507,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_2bbef3bb.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_00_3d07860d.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_00_3d07860d.csv,248,630,4.742902380717427,0.4469981511868655,2.241007611389761,1.0298561624943101,0.3388038483297934,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.538267241933191e-06,-7.191957583573359e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.00,0.33880384832979527,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_add_low_preserve_top5_36eee8bc.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_50_3540af78.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_50_3540af78.csv,248,630,4.715016554831403,0.44545163146976835,2.241007611389761,1.0298561624943101,0.3109180224437694,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-4.041416215693369e-06,-5.921966616302087e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.50,0.3109180224437694,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_2bbef3bb.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_50_0621d998.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1_50_0621d998.csv,248,630,4.797592610362668,0.4508811137633206,2.241007611389761,1.0298561624943101,0.3934940779750337,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.538267241933191e-06,-7.191957583573359e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b1.50,0.39349407797503455,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_add_low_preserve_top5_36eee8bc.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2_00_76bfb2f5.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2_00_76bfb2f5.csv,248,630,4.742181432632889,0.44667998517260543,2.241007611389761,1.0298561624943101,0.3380829002452549,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-4.041416215693369e-06,-5.921966616302087e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2.00,0.33808290024525445,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_2bbef3bb.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2_00_be5bf474.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2_00_be5bf474.csv,248,630,4.852282840007907,0.45626174830465427,2.241007611389761,1.0298561624943101,0.44818430762027395,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.538267241933191e-06,-7.191957583573359e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b2.00,0.4481843076202743,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_add_low_preserve_top5_36eee8bc.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3_00_9e9ebd7f.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3_00_9e9ebd7f.csv,248,630,4.7965111882358595,0.45017109883290995,2.241007611389761,1.0298561624943101,0.39241265584822593,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-4.041416215693369e-06,-5.921966616302087e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3.00,0.3924126558482268,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_2bbef3bb.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3_00_b59edb9c.csv,submission_e354_e247support_graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3_00_b59edb9c.csv,248,630,4.9616632992983885,0.47129662559997826,2.241007611389761,1.0298561624943101,0.5575647669107546,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.538267241933191e-06,-7.191957583573359e-06,0.5192307692307693,graft_raw_e247_body_vs_clean_human_plus_oldlaw__lr_l1__b3.00,0.5575647669107551,19,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.0,0.0,0.0,0.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b0.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_raw,0.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b0_50_b277dadf.csv,submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b0_50_b277dadf.csv,248,628,4.662969707534284,0.4442874475350864,2.241007611389761,1.0298561624943101,0.25887117514665015,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308,graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b0.50,0.25887117514665114,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.017160903316322917,0.017160903316322917,0.0,1.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_raw,1.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1_00_9f071a48.csv,submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1_00_9f071a48.csv,248,628,4.692417493641621,0.4455454392731285,2.241007611389761,1.0298561624943101,0.2883189612539874,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308,graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1.00,0.288318961253988,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.03432180663264539,0.03432180663264539,0.0,1.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1.50,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_raw,1.5,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1_50_9ad769c4.csv,submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1_50_9ad769c4.csv,248,628,4.721865279748958,0.44763423590787055,2.241007611389761,1.0298561624943101,0.3177667473613247,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308,graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b1.50,0.31776674736132493,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.051482709948967864,0.051482709948967864,0.0,1.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b2.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_raw,2.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b2_00_2de7b2b0.csv,submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b2_00_2de7b2b0.csv,248,628,4.751313065856296,0.4505422822959643,2.241007611389761,1.0298561624943101,0.34721453346866205,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308,graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b2.00,0.34721453346866227,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.06864361326529034,0.06864361326529034,0.0,1.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b3.00,e286_support_graft,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_anti_amp_add_high_preserve_top3_eaa52596.csv,graft_raw,3.0,1.0,none,0,0.0,analysis_outputs/submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b3_00_824c95f1.csv,submission_e354_e247support_graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b3_00_824c95f1.csv,248,628,4.8102086380709705,0.45874942063768176,2.241007611389761,1.0298561624943101,0.4061101056833366,1.1240588133850626,0.0,0.009175945118500346,0.0,False,-3.162831074790456e-06,-4.906552396210426e-06,0.4807692307692308,graft_raw_e247_common_vs_e28_human_plus_geometr_lr_l2__b3.00,0.4061101056833373,17,34,0.1341011730229355,0.1341011730229355,0.0,1.0,21,0.084396600798257,0.084396600798257,0.0,1.0,13,0.04970457222467849,0.04970457222467849,0.0,1.0,4,0.1029654198979364,0.1029654198979364,0.0,1.0,26,0.1341011730229355,0.1341011730229355,0.0,1.0,0.0,1.25
