source,story_id,family,mapped_family,anchor,phase,human_story,best_label_target,best_label_abs_effect,best_dateblock_target,best_dateblock_delta,subject_best_delta,e247_only_d,e256_only_d,e247_vs_e256_d,e267_moved_d,train_test_gap,public_align_score,verdict,score_col,feature_available,score_train_mean,score_test_mean,score_train_sd,score_train_test_z_gap,score_high_train_rate,score_high_test_rate,e275_qsleep_selected_any_d,e275_qsleep_selected_q3_d,cv_delta_min,cv_delta_mean,cv_negative_rate,cv_dateblock_min,cv_subject_min,cv_best_target,label_best_variant,label_best_target,label_best_signed_effect,label_best_abs_effect,label_abs_effect_mean_top5,e278_only_gate_count,e278_leaveout_gate_count,e278_only_actual_delta_mean,e278_leaveout_actual_delta_mean,e278_only_min_dominance,e278_leaveout_min_dominance,e278_any_train_gate,e278_best_actual_delta,e278_best_dominance,jepa_context_oof_r2_mean,jepa_context_oof_r2_min,jepa_resid_train_mean,jepa_resid_test_mean,jepa_resid_gap_ratio,label_score,cv_score,stability_score,family_support_score,jepa_context_score,e275_row_alignment_score,public_sensor_score,transfer_survival_score,e280_verdict,next_public_free_test
human_social,weekday_routine_pressure,calendar_social,routine_calendar,,,Weekday plus commute/work/study signal.,S3,0.079646017699115,S2,-0.0083184099863171,-0.0392090805581649,-0.2086624952689223,0.2485456295048997,-0.4699506725396463,0.1370067284196527,0.0229661158927689,0.6043682746255501,promising_for_direct_e247_gate,weekday_routine_pressure_subj_z,True,-4.934324553889585e-18,-0.02296611589276899,0.9999999999999999,0.02296611589276899,0.2,0.188,-0.005328944612774688,-0.0009134174090778436,-0.0392090805581649,-0.0006522183484901119,0.42857142857142855,-0.0083184099863171,-0.0392090805581649,S2,score,S2,0.2109398840402807,0.2109398840402807,0.19014342386328956,0.0,2.0,-0.00027823811296885,-0.00152249442154125,0.8216666666666667,0.955,True,-0.0018115086423491,0.9566666666666668,0.09994776741066597,-0.0556617830841384,2.445966251923653,2.357234314685152,0.03627684444489643,0.36202735317779544,1.0,0.93438252602066,0.25,0.1904264451530152,0.0011417717613473044,0.4029121830837001,0.5612853534774965,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
human_social,phone_in_bed,sleep_fragment,bedtime_phone,,,Screen use while phone is charging at presleep.,Q2,0.0707964601769911,Q3,-0.0010912666547139,-0.01178875982597,0.4766886424512589,-0.3190163387897037,1.1643090050992713,-0.2595469356201451,0.031162770393435,1.503433487142099,promising_for_direct_e247_gate,phone_in_bed_subj_z,True,-2.3684757858670008e-17,-0.03116277039343504,1.0,0.031162770393435017,0.2,0.176,-0.036756355910926214,-0.1203488860415365,-0.01178875982597,0.006236415272140478,0.21428571428571427,-0.0010912666547139,-0.01178875982597,Q2,score,Q1,0.079646017699115,0.079646017699115,0.0725663716814159,2.0,2.0,-0.00032714809447300004,-0.0015636856283582998,0.9983333333333332,0.9166666666666666,True,-0.0018696773049331,1.0,0.5880664515873499,0.4409206664301632,3.0229661484084898,2.951957860768274,0.023489607277805462,0.32180209171359586,0.2812446404658125,0.9109635131616143,1.0,0.6553013824641427,0.1504361075519206,1.0,0.5547653138671974,public_anchor_diagnostic_only,"Use to interpret old public-boundary behavior, not to create a submission."
cashflow,paymonth_start_post7_spend_outing,post_pay_spend,cognitive_money,month_start,post7,First week after anchor month_start: broader spending/social state.,S2,0.1020804222946747,S2,-0.0151168786538699,-0.0215042414149897,0.0409699514818836,0.1523799239627712,-0.0647176260074509,0.022430668150462,0.0554915115946325,0.0828424323304916,real_but_not_public_action_safe,paymonth_start_post7_spend_outing_subj_z,True,1.973729821555834e-17,0.05549151159463257,1.0,0.05549151159463255,0.23333333333333334,0.284,-0.10579737331541669,0.15779014984437809,-0.0215042414149897,0.008411142625011664,0.14285714285714285,-0.0151168786538699,-0.0215042414149897,S2,score_active,S2,-0.1492424242424243,0.1492424242424243,0.0861736602165107,0.0,2.0,-9.344667109543694e-05,-0.00162358816745635,0.5216666666666666,0.96,True,-0.0019253567978809,0.9666666666666668,-0.1060065763009554,-0.1369468767764928,6.066994761375689,5.981438453448279,0.014101925465979855,0.46400191952124864,1.0,0.8414528240153356,0.25,0.0,0.1972376873054726,0.055228288220327736,0.553285455765853,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
cashflow,monthstart_spending_reset,bill_cycle,cognitive_money,month_start,post7,Month-start spending reset: finance/shopping/social usage after new month starts.,S3,0.1217391304347825,S2,-0.0145158033091842,-0.0209940401515745,0.2006144912517513,-0.0924809054553983,0.3205618708719433,0.0904411336065256,0.1065025272002041,0.4583742768810334,real_but_not_public_action_safe,monthstart_spending_reset_subj_z,True,2.3684757858670008e-17,0.10650252720020416,1.0,0.10650252720020413,0.25555555555555554,0.304,-0.07019026451044172,0.11046195250828515,-0.0209940401515745,0.007357078810714786,0.14285714285714285,-0.0145158033091842,-0.0209940401515745,S2,score_active,S2,-0.1492424242424243,0.1492424242424243,0.10474308300395255,0.0,2.0,-9.344667109543694e-05,-0.00162358816745635,0.5216666666666666,0.96,True,-0.0019253567978809,0.9666666666666668,-0.1060065763009554,-0.1369468767764928,6.066994761375689,5.981438453448279,0.014101925465979855,0.5533596837944659,1.0,0.6957070651422739,0.25,0.0,0.13807744063535643,0.30558285125402224,0.5518665022183769,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
cashflow,paymonth_start_post3_late_shopping,post_pay_spend,cognitive_money,month_start,post3,After anchor month_start: late shopping or finance phone use.,S2,0.2387561186294269,S2,-0.0080613974483318,-0.0021873324417485,0.651014339230652,-0.5050801754743147,0.8999929792518974,0.1770520194077109,0.0683981298806938,1.4630869782492917,promising_cashflow_gate,paymonth_start_post3_late_shopping_subj_z,True,-4.934324553889585e-18,-0.06839812988069388,0.9999999999999999,0.0683981298806939,0.24888888888888888,0.192,-0.06380241196749656,-0.128882718033042,-0.0080613974483318,0.0036413471994850427,0.42857142857142855,-0.0080613974483318,-0.0021873324417485,S2,score_subj_z,S2,-0.2387561186294269,0.2387561186294269,0.1686746514235356,0.0,2.0,-9.344667109543694e-05,-0.00162358816745635,0.5216666666666666,0.96,True,-0.0019253567978809,0.9666666666666668,-0.1060065763009554,-0.1369468767764928,6.066994761375689,5.981438453448279,0.014101925465979855,1.0,0.3796382091821283,0.804576771769446,0.25,0.0,0.16110339754130248,0.9753913188328611,0.551475966515088,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
human_social,weekend_ritual_rest,calendar_social,routine_calendar,,,Weekend routine/religion/charge and low mobility.,Q3,0.2212389380530973,Q3,-0.0051060218686039,-0.0025386245162682,-0.405218030602587,-1.0675354178735368,1.0333083808825871,-0.3768243931999517,0.0435666897465435,1.2392225424485623,promising_for_direct_e247_gate,weekend_ritual_rest_subj_z,True,-5.723816482511918e-17,-0.0435666897465436,0.9999999999999999,0.043566689746543555,0.2,0.204,-0.13581328803729623,-0.126383890233302,-0.0051060218686039,0.007113051906038307,0.21428571428571427,-0.0051060218686039,-0.0025386245162682,Q3,score_subj_z,Q3,0.2212389380530973,0.2212389380530973,0.16460176991150438,0.0,2.0,-0.00027823811296885,-0.00152249442154125,0.8216666666666667,0.955,True,-0.0018115086423491,0.9566666666666668,0.09994776741066597,-0.0556617830841384,2.445966251923653,2.357234314685152,0.03627684444489643,1.0,0.26352340151719317,0.8755237435813041,0.25,0.1904264451530152,0.15797986279162748,0.8261483616323749,0.5507255759684478,public_anchor_diagnostic_only,"Use to interpret old public-boundary behavior, not to create a submission."
human_social,low_hr_recovery,physiology_recovery,physiology_activity,,,Low presleep heart rate and quiet charging.,Q3,0.1946902654867257,Q3,-0.0061060269460208,-0.0018933629896014,0.2281148166041366,-0.4387066591828572,0.7369791764720082,-0.3329476916525411,0.0587745716144182,0.7839265043462698,promising_for_direct_e247_gate,low_hr_recovery_subj_z,True,2.1711028037114173e-17,-0.05877457161441822,1.0,0.05877457161441824,0.2,0.176,-0.08515008412700939,-0.1150741236385798,-0.0061060269460208,0.008238882283458043,0.21428571428571427,-0.0061060269460208,-0.0018933629896014,Q3,score_subj_z,Q3,0.1946902654867257,0.1946902654867257,0.1433628318584071,,,,,,,,,,0.8614787168084691,0.8315833453849268,2.512302325181048,2.472826737210118,0.015712913042058067,0.8849557522123895,0.29228504920956133,0.8320726525302335,0.0,0.9156940160080658,0.14384265454822473,0.5226176695641799,0.549627787302818,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
human_social,ritual_anchor,routine_anchor,routine_calendar,,,Religious/routine app use and charging before sleep.,Q3,0.177375913813005,Q3,-0.0091015301996233,0.0056021955187415,0.089870250176691,-0.7499226770044758,0.908263861820648,-0.1677572383234175,0.0145986737318953,0.9106058244026564,promising_for_direct_e247_gate,ritual_anchor_subj_z,True,-9.375216652390211e-18,-0.014598673731895372,1.0,0.014598673731895363,0.20222222222222222,0.212,-0.1577723396695192,-0.193411137593888,-0.0091015301996233,0.01772733901288554,0.07142857142857142,-0.0091015301996233,0.0056021955187415,Q3,score_subj_z,Q3,0.177375913813005,0.177375913813005,0.13636013851481332,0.0,2.0,-0.00027823811296885,-0.00152249442154125,0.8216666666666667,0.955,True,-0.0018115086423491,0.9566666666666668,0.09994776741066597,-0.0556617830841384,2.445966251923653,2.357234314685152,0.03627684444489643,0.8062541536954773,0.3792304249843042,0.9582895036231561,0.25,0.1904264451530152,0.24176392199236,0.6070705496017709,0.5461866450781355,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
human_social,sedentary_screen_day,sedentary_screen,media_game,,,Low movement but high screen/media/social day.,Q2,0.1681415929203539,Q3,-0.0021759599039673,-0.011899150499968,0.2971134995559364,0.1880525910520533,0.1163938945476061,-0.2463574061340005,0.0475796341903695,0.2784337824889499,real_but_action_unproven,sedentary_screen_day_subj_z,True,-2.1711028037114173e-17,0.0475796341903695,1.0,0.04757963419036952,0.2,0.144,-0.15683819019076456,-0.11493272705086427,-0.011899150499968,0.005140429478951499,0.21428571428571427,-0.0021759599039673,-0.011899150499968,S1,score_subj_z,Q2,0.1681415929203539,0.1681415929203539,0.1469026548672566,0.0,2.0,-0.00015468853087,-0.00155876806670015,0.5733333333333334,0.9883333333333332,True,-0.001841265733498,0.99,0.5613276218521478,0.4902595781607725,1.8513722714760203,1.6231667710175386,0.1232628920581938,0.7642799678197905,0.3286480059979975,0.8640581880275157,0.25,0.6298358303353788,0.14366590881358032,0.18562252165929993,0.5314420598614895,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
human_social,afterwork_recovery,workday_commute,mobility_context,,,Commute signal followed by quiet/charging at night.,Q2,0.1415929203539823,S2,0.0006451671754779,-0.0058536149520622,0.0531512961364302,-0.2224260614950127,0.2569563402805843,-0.0852433270350095,0.1380141196820754,0.2329824429789909,real_but_action_unproven,afterwork_recovery_subj_z,True,-1.7763568394002505e-17,-0.13801411968207547,1.0,0.13801411968207544,0.2,0.184,-0.16150036320315578,-0.2519757056569391,-0.0058536149520622,0.01057920828874195,0.14285714285714285,0.0006451671754779,-0.0058536149520622,Q3,score,Q2,-0.1858407079646017,0.1858407079646017,0.16637168141592917,2.0,2.0,-0.0006183738876994001,-0.00121585735976215,0.895,0.9133333333333332,True,-0.0014605603801005,0.92,0.6381806400681596,0.5303449285131125,3.6537607201728006,3.5921730340378852,0.016855971381728212,0.6436041834271923,0.117072299041244,0.6056739437654988,1.0,0.7030291810172947,0.31496963207117384,0.1553216286526606,0.528594106876506,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
human_social,screen_fragmentation,sleep_fragment,bedtime_phone,,,Many short screen sessions late.,S4,0.0884955752212389,S1,0.0005279519758644,-0.0056553673999063,0.4173322464381218,-0.0990550910729074,0.4727363387225622,0.0072063152553609,0.004906372471778,0.885238834415059,public_anchor_diagnostic_only,screen_fragmentation_subj_z,True,7.894919286223335e-18,0.004906372471778105,1.0,0.0049063724717780975,0.2,0.2,0.025637678705468615,0.022941021519603737,-0.0056553673999063,0.007799077515388086,0.07142857142857142,0.0005279519758644,-0.0056553673999063,S1,score,S3,0.1238938053097346,0.1238938053097346,0.10265486725663715,2.0,2.0,-0.00032714809447300004,-0.0015636856283582998,0.9983333333333332,0.9166666666666666,True,-0.0018696773049331,1.0,0.5880664515873499,0.4409206664301632,3.0229661484084898,2.951957860768274,0.023489607277805462,0.40225261464199497,0.11310734799812598,0.9859817929377769,1.0,0.6553013824641427,0.02867627689950467,0.5901592229433726,0.5264053680801097,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
human_social,charge_bed_anchor,routine_anchor,routine_calendar,,,Phone is on charger near bedtime with low mobility.,Q3,0.1504424778761062,Q3,-0.0105716635345913,0.0050858518073799,-0.3513021425575832,-0.714725161299612,0.2074679057185382,-0.7722806946139859,0.0003540130877341,0.1725411976971949,real_but_action_unproven,charge_bed_anchor_subj_z,True,-1.8750433304780422e-17,-0.0003540130877341241,1.0,0.0003540130877341053,0.2,0.22,-0.04060370972584767,-0.1704755833336496,-0.0105716635345913,0.009835546267531406,0.14285714285714285,-0.0105716635345913,0.0050858518073799,Q3,score,S1,-0.1592920353982301,0.1592920353982301,0.1345132743362832,0.0,2.0,-0.00027823811296885,-0.00152249442154125,0.8216666666666667,0.955,True,-0.0018115086423491,0.9566666666666668,0.09994776741066597,-0.0556617830841384,2.445966251923653,2.357234314685152,0.03627684444489643,0.6838294448913919,0.44048598060797084,0.9989885340350454,0.25,0.1904264451530152,0.21309447916706198,0.11502746513146327,0.5220637202570951,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
human_social,overtraining_arousal,physical_fatigue,physiology_activity,,,Physical load plus high evening/presleep heart rate.,S4,0.1238938053097344,S3,-0.005063024480998,-0.0140191241360421,0.003065906136766,0.4073409402219752,-0.4285709095048987,0.2942246084603581,0.0295980666176118,0.2771249947570827,real_but_action_unproven,overtraining_arousal_subj_z,True,-2.1711028037114173e-17,-0.029598066617611836,1.0,0.029598066617611815,0.2,0.228,0.06937499484224477,0.04977681607687246,-0.0140191241360421,0.008267665554310036,0.2857142857142857,-0.005063024480998,-0.0140191241360421,Q1,score_subj_z,S4,0.1238938053097344,0.1238938053097344,0.09734513274336276,,,,,,,,,,0.8614787168084691,0.8315833453849268,2.512302325181048,2.472826737210118,0.015712913042058067,0.5631536604987927,0.49134183609575866,0.9154340953782519,0.0,0.9156940160080658,0.062221020096090575,0.1847499965047218,0.5193244292534522,alive_but_needs_transfer_test,Run a masked context->story-state test before any materialization.
human_social,deepnight_phone_awake,sleep_fragment,bedtime_phone,,,Phone activity after midnight when the day should be winding down.,Q3,0.1047697615119244,Q1,-0.0033136329147631,-0.0051664831567509,0.2240930854390709,-0.2947581470994014,0.5464006303124735,0.1306449214929299,0.1173747714842244,0.6758275621340235,promising_for_direct_e247_gate,deepnight_phone_awake_subj_z,True,-5.625129991434127e-17,0.11737477148422443,1.0,0.11737477148422448,0.2,0.232,-0.16262858638615135,-0.054890343511162315,-0.0051664831567509,0.012061432374253472,0.21428571428571427,-0.0033136329147631,-0.0051664831567509,Q1,score,S1,-0.2212389380530973,0.2212389380530973,0.14623505666821918,2.0,2.0,-0.00032714809447300004,-0.0015636856283582998,0.9983333333333332,0.9166666666666666,True,-0.0018696773049331,1.0,0.5880664515873499,0.4409206664301632,3.0229661484084898,2.951957860768274,0.023489607277805462,0.47622618869056543,0.24139770125014715,0.6646435100450729,1.0,0.6553013824641427,0.06861292938895289,0.450551708089349,0.5157151599402057,diagnostic_story_only,Use for hypothesis graph and slice analysis only.
