subject_id,lifelog_date,mACStatus__rows,mACStatus__active_hours,mACStatus__night_rows,mACStatus__night_share,mACStatus__m_charging__mean,mACStatus__m_charging__std,mACStatus__m_charging__sum,mACStatus__m_charging__max,mActivity__rows,mActivity__active_hours,mActivity__night_rows,mActivity__night_share,mActivity__m_activity__mean,mActivity__m_activity__std,mActivity__m_activity__sum,mActivity__m_activity__max,mAmbience__rows,mAmbience__active_hours,mAmbience__night_rows,mAmbience__night_share,mAmbience__m_ambience__len_mean,mAmbience__m_ambience__len_sum,mAmbience__m_ambience__len_max,mBle__rows,mBle__active_hours,mBle__night_rows,mBle__night_share,mBle__m_ble__len_mean,mBle__m_ble__len_sum,mBle__m_ble__len_max,mGps__rows,mGps__active_hours,mGps__night_rows,mGps__night_share,mGps__m_gps__len_mean,mGps__m_gps__len_sum,mGps__m_gps__len_max,mLight__rows,mLight__active_hours,mLight__night_rows,mLight__night_share,mLight__m_light__mean,mLight__m_light__std,mLight__m_light__sum,mLight__m_light__max,mScreenStatus__rows,mScreenStatus__active_hours,mScreenStatus__night_rows,mScreenStatus__night_share,mScreenStatus__m_screen_use__mean,mScreenStatus__m_screen_use__std,mScreenStatus__m_screen_use__sum,mScreenStatus__m_screen_use__max,mUsageStats__rows,mUsageStats__active_hours,mUsageStats__night_rows,mUsageStats__night_share,mUsageStats__m_usage_stats__len_mean,mUsageStats__m_usage_stats__len_sum,mUsageStats__m_usage_stats__len_max,mWifi__rows,mWifi__active_hours,mWifi__night_rows,mWifi__night_share,mWifi__m_wifi__len_mean,mWifi__m_wifi__len_sum,mWifi__m_wifi__len_max,wHr__rows,wHr__active_hours,wHr__night_rows,wHr__night_share,wHr__heart_rate__len_mean,wHr__heart_rate__len_sum,wHr__heart_rate__len_max,wLight__rows,wLight__active_hours,wLight__night_rows,wLight__night_share,wLight__w_light__mean,wLight__w_light__std,wLight__w_light__sum,wLight__w_light__max,wPedo__rows,wPedo__active_hours,wPedo__night_rows,wPedo__night_share,wPedo__step__mean,wPedo__step__std,wPedo__step__sum,wPedo__step__max,wPedo__step_frequency__mean,wPedo__step_frequency__std,wPedo__step_frequency__sum,wPedo__step_frequency__max,wPedo__running_step__mean,wPedo__running_step__std,wPedo__running_step__sum,wPedo__running_step__max,wPedo__walking_step__mean,wPedo__walking_step__std,wPedo__walking_step__sum,wPedo__walking_step__max,wPedo__distance__mean,wPedo__distance__std,wPedo__distance__sum,wPedo__distance__max,wPedo__speed__mean,wPedo__speed__std,wPedo__speed__sum,wPedo__speed__max,wPedo__burned_calories__mean,wPedo__burned_calories__std,wPedo__burned_calories__sum,wPedo__burned_calories__max
id03,2024-09-15,1132,20,442,0.39045936395759717,0.07420494699646643,0.26221997307876754,84,1,1172,20,452,0.3856655290102389,2.8609215017064846,1.2543111666566034,3353,7,563,19,203,0.3605683836589698,0.0,0,0,16.0,9.0,11.0,0.6875,0.0,0.0,0.0,997.0,19.0,452.0,0.45336008024072216,0.0,0.0,0.0,118,20,46,0.3898305084745763,178.35593220338984,658.1170436705287,21046.0,5047.0,1172,20,452,0.3856655290102389,0.128839590443686,0.33516533239093144,151,1,79.0,18.0,32.0,0.4050632911392405,0.0,0.0,0.0,90.0,16.0,39.0,0.43333333333333335,0.0,0.0,0.0,174.0,5.0,174.0,1.0,0.0,0.0,0.0,285.0,6.0,285.0,1.0,31.828070175438597,44.98640543630449,9071.0,322.0,307.0,6.0,307.0,1.0,3.49185667752443,10.446053393928423,1072.0,63.0,0.058197611292073834,0.1741008898988069,17.866666666666667,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451033502137622,7.326454276140058,752.46728515625,43.7568359375,0.04085055836896037,0.12210757126900103,12.541121419270834,0.7292805989583333,0.14462156016197578,0.45906984234485537,44.39881896972656,2.9299774169921875
id03,2024-09-16,1423,24,720,0.5059732958538299,0.16303583977512298,0.3695282326810261,232,1,1423,24,720,0.5059732958538299,2.9564300773014756,0.45570200924787896,4207,7,695,24,360,0.5179856115107914,0.0,0,0,28.0,12.0,14.0,0.5,0.0,0.0,0.0,1398.0,24.0,694.0,0.49642346208869814,0.0,0.0,0.0,143,24,72,0.5034965034965035,52.41958041958042,97.48596233993813,7496.0,570.0,1413,24,710,0.502476999292286,0.1967445152158528,0.39767830534196247,278,1,88.0,20.0,38.0,0.4318181818181818,0.0,0.0,0.0,114.0,23.0,60.0,0.5263157894736842,0.0,0.0,0.0,823.0,16.0,361.0,0.43863912515188336,0.0,0.0,0.0,1269.0,24.0,655.0,0.5161544523246651,40.062253743104804,199.9751602909781,50839.0,4394.0,1266.0,23.0,556.0,0.4391785150078989,1.8104265402843602,6.747770960876578,2292.0,81.0,0.030173775671406007,0.11246284934794301,38.2,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2667069759037446,4.823375259932931,1603.6510314941406,67.4503173828125,0.021111782931729075,0.08038958766554886,26.72751719156901,1.1241719563802084,0.07354684651933764,0.3177315598618295,93.11030769348145,6.560035705566406
id03,2024-09-17,1213,22,681,0.5614179719703215,0.1393239901071723,0.34642712632629247,169,1,1252,22,720,0.5750798722044729,2.8538338658146967,1.2524162410327597,3573,7,615,21,360,0.5853658536585366,0.0,0,0,30.0,15.0,19.0,0.6333333333333333,0.0,0.0,0.0,1037.0,20.0,587.0,0.5660559305689489,0.0,0.0,0.0,126,22,72,0.5714285714285714,107.46031746031746,247.42454690814006,13540.0,2166.0,1223,22,701,0.5731807031888798,0.21995094031071136,0.4143825855592209,269,1,77.0,19.0,41.0,0.5324675324675324,0.0,0.0,0.0,100.0,20.0,57.0,0.57,0.0,0.0,0.0,1006.0,19.0,496.0,0.49304174950298213,0.0,0.0,0.0,1198.0,21.0,673.0,0.5617696160267112,856.8096828046745,4872.329719042772,1026458.0,86492.0,770.0,13.0,350.0,0.45454545454545453,5.2727272727272725,16.221994063060187,4060.0,117.0,0.08787878787878789,0.27036656771766987,67.66666666666667,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6774664544439934,11.392036740946235,2831.649169921875,83.766845703125,0.061291107574066556,0.18986727901577052,47.19415283203125,1.3961140950520834,0.21228582828075854,0.6801404659724359,163.46008777618408,5.469993591308594
id03,2024-09-18,1419,24,719,0.5066948555320648,0.09090909090909091,0.2875811374717887,129,1,1440,24,720,0.5,2.875,0.7312635309059776,4140,7,720,24,360,0.5,0.0,0,0,34.0,17.0,16.0,0.47058823529411764,0.0,0.0,0.0,1277.0,23.0,570.0,0.4463586530931872,0.0,0.0,0.0,144,24,72,0.5,98.24305555555556,253.869914558364,14147.0,2434.0,1429,24,709,0.49615115465360393,0.20223932820153953,0.4018103589140539,289,1,83.0,19.0,39.0,0.46987951807228917,0.0,0.0,0.0,120.0,23.0,58.0,0.48333333333333334,0.0,0.0,0.0,402.0,9.0,40.0,0.09950248756218906,0.0,0.0,0.0,1183.0,24.0,562.0,0.4750633981403212,72.07945900253593,443.84504251924665,85270.0,8640.0,1293.0,24.0,640.0,0.49497293116782676,2.869296210363496,9.59476569197307,3710.0,92.0,0.04782160350605826,0.15991276153288447,61.833333333333336,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9992879703813806,6.716792625901428,2585.079345703125,68.670166015625,0.03332146617302301,0.11194654376502376,43.08465576171875,1.1445027669270833,0.11318606843527951,0.38541391626677024,146.3495864868164,3.3600616455078125
id03,2024-09-20,1430,24,720,0.5034965034965035,0.13916083916083916,0.3462353699804041,199,1,1440,24,720,0.5,2.9625,0.9975560824312341,4266,7,720,24,360,0.5,0.0,0,0,32.0,14.0,16.0,0.5,0.0,0.0,0.0,1430.0,24.0,710.0,0.4965034965034965,0.0,0.0,0.0,144,24,72,0.5,109.09027777777777,218.0114166893911,15709.0,2181.0,1440,24,720,0.5,0.22430555555555556,0.4172690803847557,323,1,99.0,23.0,44.0,0.4444444444444444,0.0,0.0,0.0,142.0,24.0,70.0,0.49295774647887325,0.0,0.0,0.0,625.0,13.0,84.0,0.1344,0.0,0.0,0.0,1197.0,24.0,532.0,0.4444444444444444,89.7109440267335,252.24144347870723,107384.0,4538.0,1379.0,24.0,700.0,0.5076142131979695,5.034807831762146,12.709958874414772,6943.0,89.0,0.08391346386270244,0.21183264790691278,115.71666666666667,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5111771999190386,8.880797722258029,4841.9133586883545,63.8299560546875,0.05851961999865064,0.14801329537096716,80.69855597813924,1.0638326009114583,0.20238382782600686,0.5185226061542927,279.08729857206345,3.6800575256347656
id03,2024-09-21,1228,22,710,0.5781758957654723,0.13599348534201955,0.342921301033387,167,1,1248,22,720,0.5769230769230769,3.0184294871794872,0.8200456310747622,3767,7,620,21,360,0.5806451612903226,0.0,0,0,19.0,10.0,16.0,0.8421052631578947,0.0,0.0,0.0,1240.0,22.0,719.0,0.5798387096774194,0.0,0.0,0.0,126,22,72,0.5714285714285714,56.42857142857143,96.61564499159984,7110.0,486.0,1248,22,720,0.5769230769230769,0.1482371794871795,0.355477385282624,185,1,82.0,21.0,49.0,0.5975609756097561,0.0,0.0,0.0,103.0,21.0,69.0,0.6699029126213593,0.0,0.0,0.0,612.0,11.0,348.0,0.5686274509803921,0.0,0.0,0.0,1221.0,24.0,614.0,0.5028665028665029,28.54954954954955,59.79944796781948,34859.0,599.0,1300.0,24.0,660.0,0.5076923076923077,1.0338461538461539,5.244925754068361,1344.0,73.0,0.01723076923076923,0.08741542923447271,22.4,1.2166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257230788010818,3.7843929485100127,943.4400024414062,62.16998291015625,0.012095384646684696,0.06307321580850023,15.724000040690104,1.0361663818359375,0.04416168469649095,0.2585206859061279,57.41019010543823,5.48004150390625
id03,2024-10-03,1421,24,720,0.5066854327938072,0.10063335679099226,0.3009485356533458,143,1,1431,24,720,0.5031446540880503,2.96785464709993,1.2257497530815324,4247,7,700,24,360,0.5142857142857142,0.0,0,0,24.0,11.0,10.0,0.4166666666666667,0.0,0.0,0.0,1429.0,24.0,720.0,0.5038488453463961,0.0,0.0,0.0,144,24,72,0.5,56.13194444444444,119.85698042097196,8083.0,657.0,1421,24,710,0.4996481351161154,0.17311752287121746,0.3784820398493267,246,1,90.0,22.0,46.0,0.5111111111111111,0.0,0.0,0.0,104.0,21.0,61.0,0.5865384615384616,0.0,0.0,0.0,599.0,13.0,347.0,0.5792988313856428,0.0,0.0,0.0,623.0,13.0,386.0,0.6195826645264848,49.274478330658106,163.34010670047314,30698.0,1768.0,1335.0,24.0,625.0,0.4681647940074906,2.143071161048689,8.874760524599811,2861.0,89.0,0.03571785268414482,0.14791267540999697,47.68333333333334,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4917445722144196,6.21718858025871,1991.47900390625,63.6392822265625,0.02486240953690699,0.10361980967097847,33.19131673177083,1.0606547037760417,0.17166354294573324,3.102926511462703,229.17082983255386,112.67068484425545
id03,2024-10-04,1400,24,690,0.4928571428571429,0.10642857142857143,0.30849555723355176,149,1,1440,24,720,0.5,2.95,0.9715909021638055,4248,7,720,24,360,0.5,0.0,0,0,42.0,16.0,22.0,0.5238095238095238,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,139.54861111111111,173.8932567792732,20095.0,806.0,1420,24,710,0.5,0.2584507042253521,0.4379372105531803,367,1,103.0,23.0,45.0,0.4368932038834951,0.0,0.0,0.0,136.0,24.0,64.0,0.47058823529411764,0.0,0.0,0.0,650.0,13.0,182.0,0.28,0.0,0.0,0.0,1314.0,24.0,641.0,0.4878234398782344,134.84703196347033,788.4210431260948,177189.0,25643.0,1379.0,24.0,720.0,0.5221174764321972,5.464104423495287,14.79891763313976,7535.0,110.0,0.09106840705825477,0.246648627218996,125.58333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800717160872915,10.327828494390628,5241.18896484375,76.17626953125,0.06334528601454859,0.17213047490651037,87.3531494140625,1.2696044921875,0.3588998447387784,5.236805846407771,494.9228858947754,193.3486785888672
id03,2024-10-05,1160,20,647,0.5577586206896552,0.125,0.33086155737208,145,1,1160,20,647,0.5577586206896552,3.8129310344827587,0.7960244372155372,4423,7,565,19,325,0.5752212389380531,0.0,0,0,36.0,12.0,13.0,0.3611111111111111,0.0,0.0,0.0,1127.0,20.0,645.0,0.5723158828748891,0.0,0.0,0.0,117,20,65,0.5555555555555556,130.34188034188034,254.49439945037344,15250.0,1393.0,1160,20,647,0.5577586206896552,0.29224137931034483,0.4549888092886531,339,1,78.0,18.0,38.0,0.48717948717948717,0.0,0.0,0.0,105.0,19.0,55.0,0.5238095238095238,0.0,0.0,0.0,381.0,7.0,359.0,0.9422572178477691,0.0,0.0,0.0,1140.0,24.0,604.0,0.5298245614035088,60.31842105263158,218.1729533841762,68763.0,967.0,1280.0,24.0,680.0,0.53125,0.66171875,4.620933790900138,847.0,76.0,0.011028645833333333,0.07701556318166898,14.116666666666667,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467515754699707,3.261648609410594,598.420166015625,52.7501220703125,0.0077919292449951175,0.05436081015684327,9.97366943359375,0.879168701171875,0.02772665023803711,0.19518223910946425,35.4901123046875,2.720043182373047
id03,2024-10-09,1088,21,597,0.5487132352941176,0.0,0.0,0,0,1088,21,597,0.5487132352941176,3.604779411764706,0.4891228533277625,3922,4,543,19,294,0.5414364640883977,0.0,0,0,12.0,7.0,4.0,0.3333333333333333,0.0,0.0,0.0,1049.0,21.0,595.0,0.567206863679695,0.0,0.0,0.0,111,21,60,0.5405405405405406,95.09009009009009,203.87039330059,10555.0,823.0,1068,21,587,0.549625468164794,0.10955056179775281,0.31247505507887247,117,1,46.0,14.0,15.0,0.32608695652173914,0.0,0.0,0.0,79.0,20.0,35.0,0.4430379746835443,0.0,0.0,0.0,342.0,7.0,342.0,1.0,0.0,0.0,0.0,357.0,7.0,357.0,1.0,45.061624649859944,51.49169902168324,16087.0,547.0,197.0,4.0,197.0,1.0,3.030456852791878,10.198993862662574,597.0,89.0,0.050507614213197966,0.16998323104437618,9.95,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117717428255807,7.052614961490739,417.19033336639404,60.840179443359375,0.03529529047093012,0.11754358269151234,6.953172222773234,1.0140029907226562,0.1261424146932999,0.4269256851008234,24.850055694580078,3.4800071716308594
id04,2024-07-31,672,13,332,0.49404761904761907,0.13095238095238096,0.3375995530739835,88,1,722,13,360,0.4986149584487535,3.0069252077562325,1.2863118982308004,2171,7,360,12,180,0.5,0.0,0,0,23.0,8.0,9.0,0.391304347826087,0.0,0.0,0.0,722.0,13.0,360.0,0.4986149584487535,0.0,0.0,0.0,73,13,36,0.4931506849315068,338.53285813984803,470.3114739479097,24712.898644208908,1543.9951171875,702,13,352,0.5014245014245015,0.28347578347578345,0.4510066709533158,199,1,49.0,12.0,20.0,0.40816326530612246,0.0,0.0,0.0,69.0,13.0,34.0,0.4927536231884058,0.0,0.0,0.0,267.0,6.0,11.0,0.04119850187265917,0.0,0.0,0.0,359.0,8.0,23.0,0.06406685236768803,398.16991643454037,2067.592619932052,142943.0,35712.0,267.0,5.0,0.0,0.0,6.213483146067416,17.911943285366153,1659.0,115.0,0.10355805243445693,0.2985323880894358,27.65,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3603081292427435,12.720382086950968,1164.2022705078125,90.47003173828125,0.07267180215404571,0.21200636811584944,19.403371175130207,1.5078338623046874,0.14618079939138576,0.45960100590891756,39.0302734375,4.710046768188477
id04,2024-08-01,1287,22,658,0.5112665112665112,0.1926961926961927,0.3945698133979613,248,1,1297,22,658,0.5073245952197378,2.9876638396299153,0.9110952833288477,3875,7,633,22,333,0.5260663507109005,0.0,0,0,44.0,18.0,11.0,0.25,0.0,0.0,0.0,1293.0,22.0,655.0,0.5065738592420727,0.0,0.0,0.0,132,22,66,0.5,87.79500356045637,180.26251071056265,11588.94046998024,1623.9825439453125,1217,22,628,0.5160230073952342,0.30813475760065734,0.461912380885086,375,1,83.0,20.0,38.0,0.4578313253012048,0.0,0.0,0.0,116.0,20.0,51.0,0.4396551724137931,0.0,0.0,0.0,713.0,13.0,105.0,0.14726507713884993,0.0,0.0,0.0,906.0,17.0,298.0,0.32891832229580575,167.79580573951435,920.1751738249775,152023.0,21657.0,982.0,18.0,329.0,0.335030549898167,5.396130346232179,14.009131480110721,5299.0,95.0,0.08993550577053631,0.23348552466851205,88.31666666666666,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.799549110552444,9.935213619087044,3731.1572265625,72.8299560546875,0.06332581850920739,0.16558689365145082,62.185953776041664,1.2138326009114584,0.46371236206800537,6.052562744440755,455.36553955078125,117.85877990722656
id04,2024-08-02,1410,24,710,0.5035460992907801,0.18156028368794327,0.38561847622914486,256,1,1440,24,720,0.5,2.890972222222222,0.8393893338077025,4163,7,720,24,360,0.5,0.0,0,0,39.0,14.0,11.0,0.28205128205128205,0.0,0.0,0.0,1432.0,24.0,712.0,0.4972067039106145,0.0,0.0,0.0,144,24,72,0.5,117.77391175925732,172.53408842682362,16959.443293333054,883.9800415039062,1340,24,657,0.49029850746268655,0.2917910447761194,0.4547563763506989,391,1,85.0,19.0,30.0,0.35294117647058826,0.0,0.0,0.0,120.0,23.0,49.0,0.4083333333333333,0.0,0.0,0.0,746.0,16.0,122.0,0.16353887399463807,0.0,0.0,0.0,1203.0,24.0,504.0,0.41895261845386533,180.43557772236076,777.4925425418653,217064.0,13777.0,1336.0,24.0,680.0,0.5089820359281437,3.029940119760479,11.192721096296593,4048.0,114.0,0.050499001996007986,0.18654535160494312,67.46666666666667,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090949418302068,7.762015056070337,2793.5084228515625,80.03466796875,0.03484915697170113,0.12936691760117228,46.55847371419271,1.3339111328125,0.16203504265425447,2.423236206804244,216.47881698608398,64.2103271484375
id04,2024-08-03,1414,24,710,0.5021216407355021,0.12942008486562942,0.33578306243377204,183,1,1434,24,720,0.502092050209205,3.096931659693166,0.8208409297985538,4441,7,697,24,360,0.5164992826398852,0.0,0,0,20.0,10.0,8.0,0.4,0.0,0.0,0.0,1427.0,24.0,720.0,0.5045550105115627,0.0,0.0,0.0,144,24,72,0.5,219.6365712053246,825.5475173795501,31627.666253566742,6362.01025390625,1374,24,670,0.487627365356623,0.16739446870451238,0.37346361374623654,230,1,66.0,20.0,27.0,0.4090909090909091,0.0,0.0,0.0,117.0,23.0,50.0,0.42735042735042733,0.0,0.0,0.0,508.0,19.0,73.0,0.1437007874015748,0.0,0.0,0.0,561.0,18.0,81.0,0.1443850267379679,325.9732620320856,1404.1685494823012,182871.0,20067.0,887.0,17.0,268.0,0.30214205186020293,3.4949267192784665,11.096627066199753,3100.0,100.0,0.058248778654641106,0.18494378443666246,51.666666666666664,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.690755850567221,8.56999316550091,2386.700439453125,78.8409423828125,0.04484593084278702,0.14283321942501515,39.778340657552086,1.3140157063802083,0.1312286824223154,0.40801299896816223,116.39984130859375,3.3400630950927734
id04,2024-08-04,1430,24,720,0.5034965034965035,0.11818181818181818,0.32293622368467845,169,1,1440,24,720,0.5,2.588888888888889,1.1048639139714276,3728,7,720,24,360,0.5,0.0,0,0,13.0,9.0,6.0,0.46153846153846156,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,52.80703282025125,189.6137438860566,7604.21272611618,1978.02001953125,1440,24,720,0.5,0.10902777777777778,0.31178233940350986,157,1,58.0,21.0,23.0,0.39655172413793105,0.0,0.0,0.0,120.0,23.0,48.0,0.4,0.0,0.0,0.0,662.0,14.0,130.0,0.19637462235649547,0.0,0.0,0.0,829.0,17.0,294.0,0.3546441495778046,183.35826296743065,963.3226972708426,152004.0,22510.0,948.0,17.0,316.0,0.3333333333333333,3.0727848101265822,9.646879216341388,2913.0,100.0,0.05121308016877637,0.16078132027235653,48.55,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1694509449890393,6.809885601143185,2056.6394958496094,68.3800048828125,0.03615751574981732,0.11349809335238632,34.27732493082682,1.139666748046875,0.11789003253486086,1.4886700852625012,111.7597508430481,45.300018310546875
id04,2024-08-08,1311,24,661,0.5041952707856598,0.12051868802440885,0.3256913343354074,158,1,1411,24,691,0.4897236002834869,3.0411055988660523,0.9436671621681271,4291,7,699,24,339,0.48497854077253216,0.0,0,0,16.0,9.0,11.0,0.6875,0.0,0.0,0.0,1416.0,24.0,696.0,0.4915254237288136,0.0,0.0,0.0,142,24,70,0.49295774647887325,38.25348711853296,94.63226545899968,5431.99517083168,412.02001953125,1351,24,631,0.4670614359733531,0.12953367875647667,0.33591401701605744,175,1,56.0,19.0,26.0,0.4642857142857143,0.0,0.0,0.0,120.0,23.0,51.0,0.425,0.0,0.0,0.0,634.0,12.0,140.0,0.22082018927444794,0.0,0.0,0.0,1281.0,24.0,590.0,0.4605776736924278,75.22950819672131,506.7232221315063,96369.0,15598.0,1411.0,24.0,694.0,0.49184975194897235,4.001417434443657,14.736359173058922,5646.0,106.0,0.06669029057406095,0.2456059862176489,94.1,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7308887830446325,10.024687135336576,3853.2840728759766,73.905029296875,0.045514813050743876,0.1670781189222763,64.22140121459961,1.23175048828125,0.08961277460899866,0.32112237935658156,126.44362497329712,2.209869384765625
id04,2024-08-12,1430,24,720,0.5034965034965035,0.19090909090909092,0.3931550603220514,273,1,1440,24,720,0.5,2.8194444444444446,0.905951120442315,4060,7,720,24,360,0.5,0.0,0,0,39.0,13.0,4.0,0.10256410256410256,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,79.66547215812736,205.24169325437515,11471.82799077034,1433.0250244140625,1430,24,720,0.5034965034965035,0.25594405594405595,0.43654319589081797,366,1,83.0,20.0,24.0,0.2891566265060241,0.0,0.0,0.0,127.0,23.0,55.0,0.4330708661417323,0.0,0.0,0.0,488.0,10.0,0.0,0.0,0.0,0.0,0.0,1162.0,24.0,567.0,0.4879518072289157,166.85886402753871,1685.6833972631168,193890.0,54927.0,1149.0,24.0,604.0,0.525674499564839,1.8294168842471714,8.37838629389007,2102.0,101.0,0.030490281404119524,0.13963977156483456,35.03333333333333,1.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2976011536866296,5.946085724024037,1490.9437255859375,71.13070678710938,0.021626685894777162,0.099101428733734,24.849062093098958,1.1855117797851562,0.04268954669630351,0.19730187740527041,49.050289154052734,2.490039825439453
id04,2024-08-13,1430,24,710,0.4965034965034965,0.16223776223776223,0.3687977547076774,232,1,1440,24,720,0.5,2.8833333333333333,1.0915048807930257,4152,7,720,24,360,0.5,0.0,0,0,13.0,8.0,6.0,0.46153846153846156,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,29.628282321823967,102.66471573559919,4266.472654342651,543.9825439453125,1430,24,710,0.4965034965034965,0.0958041958041958,0.29442549432898013,137,1,58.0,18.0,22.0,0.3793103448275862,0.0,0.0,0.0,114.0,22.0,46.0,0.40350877192982454,0.0,0.0,0.0,498.0,11.0,161.0,0.3232931726907631,0.0,0.0,0.0,1116.0,24.0,568.0,0.5089605734767025,145.14247311827958,1443.6449286897523,161979.0,45388.0,1072.0,21.0,457.0,0.42630597014925375,4.289179104477612,14.58278644761242,4598.0,114.0,0.0714863184079602,0.24304644079354035,76.63333333333334,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.946547607877361,10.03403337533529,3158.6990356445312,80.8560791015625,0.04910912679795602,0.16723388958892155,52.64498392740885,1.347601318359375,0.16104090035851323,1.6561484452923863,172.63584518432617,43.520111083984375
id04,2024-08-14,1348,24,647,0.47997032640949555,0.13724035608308605,0.34422862144122146,185,1,1418,24,707,0.498589562764457,2.670662905500705,1.4903120636935157,3787,7,695,24,348,0.5007194244604316,0.0,0,0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1432.0,24.0,712.0,0.4972067039106145,0.0,0.0,0.0,145,24,73,0.503448275862069,67.5712264356942,180.44572316884074,9797.82783317566,1661.985107421875,1408,24,697,0.4950284090909091,0.10582386363636363,0.30772134580716753,149,1,62.0,18.0,16.0,0.25806451612903225,0.0,0.0,0.0,110.0,23.0,44.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3.0,132.0,1.0,0.03787878787878788,0.4351941398892446,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id04,2024-08-15,1410,24,700,0.49645390070921985,0.20921985815602837,0.40689597026792723,295,1,1440,24,720,0.5,2.484027777777778,1.3079201295361753,3577,7,720,24,360,0.5,0.0,0,0,10.0,9.0,1.0,0.1,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,59.54906369580163,190.12000903550407,8575.065172195435,1578.0150146484375,1410,24,710,0.5035460992907801,0.09007092198581561,0.2863849133601226,127,1,63.0,18.0,20.0,0.31746031746031744,0.0,0.0,0.0,110.0,22.0,43.0,0.39090909090909093,0.0,0.0,0.0,520.0,13.0,187.0,0.3596153846153846,0.0,0.0,0.0,646.0,14.0,293.0,0.4535603715170279,96.0123839009288,546.1860232003604,62024.0,8870.0,622.0,13.0,250.0,0.40192926045016075,5.446945337620579,17.660319213196093,3388.0,154.0,0.09078242229367632,0.29433865355326816,56.46666666666667,2.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9173302359136355,12.720068176268242,2436.5794067382812,107.62998962402344,0.06528883726522726,0.2120011362711374,40.609656778971356,1.7938331604003905,0.2786976739141335,2.108298787586672,173.34995317459106,42.510135650634766
id04,2024-08-16,1365,24,655,0.47985347985347987,0.15311355311355312,0.3602288977818363,209,1,1440,24,720,0.5,2.7055555555555557,1.005597798467767,3896,7,720,24,360,0.5,0.0,0,0,22.0,14.0,8.0,0.36363636363636365,0.0,0.0,0.0,1440.0,24.0,720.0,0.5,0.0,0.0,0.0,144,24,72,0.5,149.97938060429362,398.98841030638994,21597.03080701828,2158.987548828125,1390,24,680,0.4892086330935252,0.14892086330935253,0.3561385794285052,207,1,76.0,19.0,29.0,0.3815789473684211,0.0,0.0,0.0,119.0,23.0,51.0,0.42857142857142855,0.0,0.0,0.0,703.0,13.0,200.0,0.2844950213371266,0.0,0.0,0.0,1244.0,24.0,606.0,0.4871382636655949,362.23151125401927,4810.658583886396,450616.0,121144.0,1391.0,24.0,720.0,0.5176132278936018,3.99784327821711,12.57807254766284,5561.0,115.0,0.06663072130361851,0.20963454246104737,92.68333333333334,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7511438277880123,8.674684576381607,3826.841064453125,80.78466796875,0.0458523971298002,0.1445780762730268,63.78068440755208,1.3464111328125,0.13194614447422973,1.1729199179825416,183.53708696365356,33.4901123046875
