target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate
S2,e215_prectx_resid_norm,subject_z,-0.11745005018653977,0.2,0.5389534496173579,0.5512390094823368,0.2,0.5385446493303381,-0.0004088002870198393,-0.00012221012466097827,-0.00032066137453079513,-0.0004801196854721246,2.110311176828361e-05,0.7192307692307692,0.19046153846153846,0.011538461538461539
Q3,e215_prectx_resid_z01,subject_z,-0.10715453164921186,0.1,0.6303484889503163,0.6340948822019198,0.2,0.6299479109818504,-0.0004005779684658206,0.00029266328610260214,-9.402355912035976e-05,-0.0004253417940748294,0.0009906016305772924,0.5269230769230769,0.2207692307692308,0.15384615384615385
S1,e215_deep_resid_norm,subject_z,-0.11252920158625841,0.1,0.47894327588040597,0.4810239705134329,0.3,0.4785559979474809,-0.0003872779329250897,0.0009342433574748312,0.0,0.0,0.001797717530635387,0.2230769230769231,0.24000000000000002,0.3346153846153846
Q3,e215_proxy_pred_z01,subject_rank,0.11002749643004459,0.05,0.6303484889503163,0.6357012656857375,0.2,0.629980007239711,-0.0003684817106052174,0.0007607999711453808,0.0,-0.00018928365356929433,0.001722922881137623,0.2846153846153846,0.2007307692307692,0.2692307692307692
S4,e215_deep_resid_norm,global_z,0.11823025338275174,0.1,0.6034040622125061,0.6065291721795549,0.2,0.6030399845929438,-0.00036407761956225304,0.0006564437909719022,0.0,-0.0002449871280577609,0.001309184156450316,0.36923076923076925,0.22653846153846155,0.26153846153846155
Q3,e215_pred_pc01,subject_rank,0.10780339397579947,0.1,0.6303484889503163,0.634451212482979,0.2,0.6300207151975863,-0.0003277737527299651,0.0008657357022597175,0.0,0.0,0.0018561433089373525,0.21923076923076923,0.2282307692307692,0.3153846153846154
S2,e215_quiet_pred_z04,subject_z,0.10643402268903329,0.2,0.5389534496173579,0.5427640245718917,0.2,0.538626276988698,-0.0003271726286598886,0.0006333036336471702,0.0,-7.0672188242082434e-06,0.0012874743687731893,0.25769230769230766,0.21276923076923077,0.3230769230769231
Q3,e215_prectx_resid_z00,subject_rank,0.1179792040210955,0.2,0.6303484889503163,0.6350726524035829,0.2,0.6300373593294217,-0.00031112962089452356,0.0005989573389876652,0.0,-0.00021016140084717527,0.000670745726970845,0.3423076923076923,0.19588461538461538,0.2692307692307692
S2,e215_resid_pc10,subject_center,0.11049458521011661,0.05,0.5389534496173579,0.5435713751122064,0.2,0.5386501519495693,-0.00030329766778858236,0.000705919206748773,0.0,-0.00022991765949398335,0.0017161362934169366,0.36923076923076925,0.20130769230769233,0.25384615384615383
Q3,e215_resid_pc05,subject_z,0.10400613071621947,0.1,0.6303484889503163,0.6336855143046785,0.2,0.6300664051077632,-0.0002820838425530159,0.0009756121762829105,0.0002824806928786172,0.0,0.0016288424327416395,0.10384615384615385,0.23792307692307696,0.36153846153846153
Q3,e215_pred_pc08,subject_rank,-0.12306886552078089,0.05,0.6303484889503163,0.6364201793830248,0.15,0.6300715466270796,-0.0002769423232366064,0.0008007840825129615,0.0,-0.00018817457533437665,0.0009715353788393166,0.3423076923076923,0.19434615384615386,0.24615384615384617
S4,e215_presleep_pred_z05,subject_z,0.11841703207953308,0.05,0.6034040622125061,0.6090770390192122,0.15,0.6031298144228523,-0.00027424778965379204,0.000718358902952699,0.0,-0.00016522479056330086,0.000896244347971753,0.3384615384615385,0.1895,0.25384615384615383
S1,e215_deep_resid_abs_mean,subject_center,-0.0998830363127127,0.2,0.47894327588040597,0.4811429983463927,0.2,0.478671637523153,-0.0002716383572529679,0.001379180441887812,0.0,0.0,0.0027015648789542324,0.15,0.2298846153846154,0.38846153846153847
Q1,e215_pred_pc12,subject_z,-0.12719983219426484,0.05,0.5746308240745168,0.579882873246655,0.15,0.5743592109975778,-0.0002716130769390146,0.0013520825827636786,0.0,0.0,0.002638158473103752,0.23846153846153847,0.21434615384615385,0.29615384615384616
S1,e215_deep_resid_abs_mean,subject_z,-0.10936721815345905,0.1,0.47894327588040597,0.48136601873922336,0.2,0.4786751885328091,-0.00026808734759686814,0.0011063997779914205,0.0,0.0,0.001985200836953166,0.19615384615384615,0.22742307692307692,0.35384615384615387
Q3,e215_prectx_resid_z01,global_z,-0.11551935341733295,0.05,0.6303484889503163,0.6360534336020017,0.15,0.6300806290373879,-0.00026785991292832545,0.00047357102735067044,0.0,-0.0002513509079154208,0.0004266869858028377,0.4,0.1833076923076923,0.25384615384615383
S2,e215_prectx_resid_norm,subject_z,-0.11745005018653977,0.1,0.5389534496173579,0.5507446433130991,0.15,0.5386860611260008,-0.0002673884913571012,-8.84130062511526e-05,-0.00017978425748621518,-0.0002943061285861637,0.0,0.7230769230769231,0.1445769230769231,0.04230769230769231
Q1,e215_pred_pc12,subject_center,-0.11677285463808804,0.2,0.5746308240745168,0.5791135695304159,0.2,0.574364024924659,-0.0002667991498578326,0.0014138931926916147,0.0,0.0,0.002859175843133388,0.19615384615384615,0.221,0.3269230769230769
S3,e215_hidden_z08,subject_z,0.10958978535363582,0.1,0.5034376794790675,0.507122097233761,0.2,0.5031784776969608,-0.0002592017821066994,0.0001868798041387772,-8.280048465081347e-05,-0.0002964393073162097,0.0002557825482395054,0.5423076923076923,0.21423076923076925,0.11538461538461539
S3,e215_quiet_pred_z01,subject_z,0.10959826478743498,0.1,0.5034376794790675,0.5064900193827628,0.2,0.5031868094199157,-0.0002508700591518087,0.0013134202891668788,0.0,0.0,0.002788613589370492,0.11923076923076924,0.21150000000000002,0.4346153846153846
S1,e215_deep_resid_norm,subject_center,-0.10883509149288625,0.1,0.47894327588040597,0.48111648322888234,0.2,0.47869415395630793,-0.0002491219240980391,0.0011902022232189915,0.0,0.0,0.002353013618593358,0.16923076923076924,0.22865384615384615,0.38076923076923075
S2,e215_quiet_pred_z04,subject_center,0.10267979085200836,0.2,0.5389534496173579,0.542514578015696,0.2,0.5387056596543369,-0.00024778996302099454,0.0006460473169467304,0.0,0.0,0.0014146293160413048,0.20384615384615384,0.20784615384615387,0.3423076923076923
S3,e215_quiet_pred_z01,subject_rank,0.11015161777167749,0.2,0.5034376794790675,0.5066938831881083,0.2,0.5031927263489145,-0.0002449531301529362,0.0011980594848324086,0.0,0.0,0.0021966248016563883,0.18846153846153846,0.21507692307692308,0.38076923076923075
S2,e215_resid_pc13,subject_rank,-0.09609698412234763,0.2,0.5389534496173579,0.541122898764136,0.2,0.5387139698174722,-0.00023947979988570012,0.0010743835287882317,0.0,0.0,0.002236697734790183,0.16923076923076924,0.22938461538461538,0.3769230769230769
S4,e215_deep_resid_abs_mean,global_z,0.12098364812075121,0.05,0.6034040622125061,0.6087959949679964,0.15,0.6031660376746996,-0.00023802453780652488,0.0005002183904236478,0.0,-0.00022161111155361013,0.0006585120125445487,0.46923076923076923,0.18096153846153845,0.17307692307692307
Q3,e215_hidden_z09,subject_rank,-0.12463099712186479,0.2,0.6303484889503163,0.6353207285976905,0.2,0.6301204190676771,-0.00022806988263912586,0.00063425729662492,0.0,-0.00013598312687723713,0.0006707263329227553,0.33076923076923076,0.18007692307692308,0.2923076923076923
S3,e215_prectx_pred_z04,subject_rank,-0.1277109074737129,0.05,0.5034376794790675,0.5095938987409689,0.15,0.5032127994628675,-0.00022488001620002418,0.0006510614091906137,0.0,-0.00011878867921023828,0.0007945607939939814,0.3,0.1586153846153846,0.3346153846153846
S3,e215_quiet_pred_z02,subject_z,-0.1208965432008715,0.05,0.5034376794790675,0.5086912645181528,0.15,0.5032298174700514,-0.00020786200901612428,0.0007112245515775979,0.0,0.0,0.0007821733733385516,0.24615384615384617,0.17838461538461536,0.31153846153846154
S4,e215_proxy_pred_z01,subject_rank,-0.11877301348933787,0.05,0.6034040622125061,0.609924681552206,0.15,0.6032068350745625,-0.0001972271379435675,0.0005729234638809985,0.0,-0.00013742762079194115,0.000834735425288613,0.3423076923076923,0.16203846153846152,0.24615384615384617
S4,e215_deep_resid_norm,global_z,0.11823025338275174,0.05,0.6034040622125061,0.609031065354551,0.15,0.6032158509109737,-0.00018821130153234833,0.0006434057133788631,0.0,-9.567021216314031e-05,0.0008181179457889265,0.28846153846153844,0.16873076923076924,0.3038461538461538
Q3,e215_proxy_pred_z01,subject_center,0.10210437176521202,0.2,0.6303484889503163,0.6339488493871424,0.2,0.6301611417316095,-0.00018734721870672377,0.001242428664291665,0.0,0.0,0.0025658006639754094,0.15384615384615385,0.20334615384615387,0.4153846153846154
Q3,e215_prectx_resid_z01,subject_center,-0.11427463881658811,0.05,0.6303484889503163,0.6366090238673364,0.15,0.6301651149283601,-0.00018337402195611752,0.0004973377057034024,0.0,-0.00017524676376504122,0.00026758007472993395,0.36538461538461536,0.1583846153846154,0.2692307692307692
S3,e215_prectx_pred_z04,subject_z,-0.12747160879169292,0.05,0.5034376794790675,0.5103094013689198,0.15,0.50325823870812,-0.0001794407709474477,0.0008004244070475876,0.0,0.0,0.00104945202501322,0.21153846153846154,0.14815384615384616,0.4153846153846154
Q1,e215_pred_pc06,subject_z,0.11468056765092718,0.2,0.5746308240745168,0.5811939638350544,0.15,0.5744586085949295,-0.0001722154795873454,0.0012889282679804104,0.0,0.0,0.0027067593234841314,0.2,0.1921923076923077,0.3576923076923077
S2,e215_quiet_pred_z04,subject_z,0.10643402268903329,0.1,0.5389534496173579,0.5433876786540521,0.15,0.5387832088710749,-0.00017024074628302355,0.0006729462577771231,0.0,0.0,0.0006281795741989449,0.24615384615384617,0.18138461538461537,0.3384615384615385
Q3,e215_prectx_resid_z01,subject_rank,-0.11162916698182296,0.05,0.6303484889503163,0.636640440594098,0.15,0.6301882180767522,-0.00016027087356407232,0.0004549531960546958,0.0,-0.00011188540711515316,0.00027386053943018185,0.31153846153846154,0.15046153846153848,0.3038461538461538
S3,e215_quiet_pred_z02,subject_center,-0.1169415153181797,0.05,0.5034376794790675,0.5085070265643693,0.15,0.5032783265813439,-0.00015935289772361916,0.0005874793005749779,0.0,-0.00010435322463391017,0.0008513738222059725,0.3192307692307692,0.17603846153846156,0.25384615384615383
S3,e215_hidden_z08,subject_center,0.10483338497069751,0.2,0.5034376794790675,0.5073889566889006,0.15,0.5032816485961025,-0.0001560308829650081,0.0003208541105291842,0.0,-0.00014502959577944452,0.0004561763908133565,0.4653846153846154,0.1925769230769231,0.17307692307692307
Q3,e215_prectx_resid_z00,subject_rank,0.1179792040210955,0.1,0.6303484889503163,0.6361814164657913,0.15,0.6302059737319587,-0.00014251521835750847,0.0006476018921956646,0.0,-5.1781480301049676e-05,0.000736551528568552,0.27307692307692305,0.15780769230769232,0.33076923076923076
S4,e215_proxy_pred_z01,subject_rank,-0.11877301348933787,0.1,0.6034040622125061,0.6082694097514278,0.15,0.6032621691459334,-0.00014189306657264034,0.0005423692828819659,0.0,-7.182229204383273e-05,0.0008860081318196045,0.27307692307692305,0.18180769230769228,0.24615384615384617
S2,e215_resid_pc10,global_z,0.1111056320767072,0.05,0.5389534496173579,0.5441302610442255,0.15,0.5388172134855216,-0.00013623613183633143,0.0008015716541583186,0.0,0.0,0.0010878489311420825,0.23846153846153847,0.17096153846153847,0.36153846153846153
Q1,e215_pred_pc12,subject_center,-0.11677285463808804,0.1,0.5746308240745168,0.5793755490200511,0.15,0.574501790411436,-0.0001290336630808131,0.0014428097210115334,0.0,0.0,0.0027306152613622015,0.16153846153846155,0.2047692307692308,0.36538461538461536
S2,e215_resid_pc13,subject_z,-0.09376654768126752,0.2,0.5389534496173579,0.5417486858760866,0.15,0.5388257320423641,-0.0001277175749938575,0.0012043526434376854,0.0,0.0,0.0022590820456785676,0.11538461538461539,0.2175769230769231,0.4076923076923077
Q3,e215_pred_pc01,subject_rank,0.10780339397579947,0.05,0.6303484889503163,0.6377369421832643,0.1,0.6302209724754948,-0.00012751647482145412,0.0007449532524132214,0.0,0.0,0.0012138735346645668,0.1576923076923077,0.15,0.3730769230769231
Q3,e215_hidden_z09,subject_rank,-0.12463099712186479,0.1,0.6303484889503163,0.6360070761443558,0.15,0.6302230965547282,-0.00012539239558806425,0.0006040982501281878,0.0,-2.4052684636372e-05,0.0005864566963609263,0.25384615384615383,0.14903846153846154,0.3346153846153846
Q3,e215_proxy_pred_z01,subject_center,0.10210437176521202,0.1,0.6303484889503163,0.6348708658285197,0.15,0.6302234669878308,-0.00012502196248542763,0.0012377229982941905,0.0,0.0,0.002753869945435028,0.14615384615384616,0.18830769230769231,0.41923076923076924
S2,e215_hidden_norm,subject_rank,0.10180729777077667,0.2,0.5389534496173579,0.5421253175806925,0.15,0.538840560268715,-0.00011288934864295275,0.000841785540533465,0.0,0.0,0.0015499538485945208,0.15384615384615385,0.2009230769230769,0.36923076923076925
Q3,e215_prectx_resid_z01,subject_z,-0.10715453164921186,0.05,0.6303484889503163,0.6376061789163942,0.1,0.6302391493611592,-0.00010933958915704256,0.00043675852038273466,0.0,-7.552898791451934e-05,0.0003737071527043778,0.2923076923076923,0.1265,0.3038461538461538
S2,e215_quiet_pred_z04,subject_center,0.10267979085200836,0.1,0.5389534496173579,0.5432346027680386,0.15,0.5388447064679044,-0.00010874314945352737,0.0006601149700478692,0.0,0.0,0.0008417449242393849,0.19230769230769232,0.17180769230769233,0.36923076923076925
S2,e215_resid_pc13,subject_rank,-0.09609698412234763,0.1,0.5389534496173579,0.5421156722517294,0.15,0.5388501086621924,-0.00010334095516550956,0.001101258031491561,0.0,0.0,0.0022733532340802054,0.1423076923076923,0.20696153846153847,0.4
Q3,e215_prectx_resid_z00,subject_z,0.11089873232515109,0.2,0.6303484889503163,0.6362695164554436,0.1,0.6302488321863621,-9.965676395418122e-05,0.0008467387355577261,0.0,0.0,0.0011191238107149393,0.1576923076923077,0.15215384615384614,0.43846153846153846
S3,e215_quiet_pred_z01,subject_rank,0.11015161777167749,0.1,0.5034376794790675,0.5072706229519871,0.15,0.5033451027040602,-9.257677500729145e-05,0.001286243401635595,0.0,0.0,0.002612284693260289,0.14615384615384616,0.19446153846153846,0.4115384615384615
Q3,e215_resid_pc05,subject_center,0.1043627297791932,0.2,0.6303484889503163,0.6339069237470818,0.15,0.6302562349175878,-9.225403272850041e-05,0.001146536053869363,0.00024494729446666863,0.0,0.002154183291007916,0.04230769230769231,0.223,0.43846153846153846
S2,e215_quiet_pred_z04,subject_rank,0.10038976532206889,0.2,0.5389534496173579,0.5433201047474315,0.15,0.5388621996093672,-9.125000799070637e-05,0.0008029540378173931,0.0,0.0,0.0017680936003600656,0.19615384615384615,0.18353846153846154,0.40384615384615385
S4,e215_proxy_pred_z01,subject_rank,-0.11877301348933787,0.2,0.6034040622125061,0.6085860957907067,0.1,0.6033129579211373,-9.110429136882647e-05,0.000674512616369217,0.0,0.0,0.0009077150376302634,0.2,0.174,0.3153846153846154
Q3,e215_pred_pc08,subject_z,-0.11327492297667362,0.05,0.6303484889503163,0.6371388046347745,0.1,0.6302611331889059,-8.735576141039036e-05,0.0009653353636948739,0.0,0.0,0.0012699030347798346,0.17307692307692307,0.1650769230769231,0.33076923076923076
S2,e215_prectx_resid_norm,subject_z,-0.11745005018653977,0.05,0.5389534496173579,0.5519458917736136,0.08,0.5388734218273792,-8.002778997873161e-05,7.274133848972417e-05,0.0,-7.00155174628847e-05,0.00010788614055157186,0.4230769230769231,0.07642307692307693,0.20384615384615384
S2,e215_pred_pc08,subject_center,0.10136238122492315,0.2,0.5389534496173579,0.5434038546365892,0.1,0.5388796292256858,-7.382039167214138e-05,0.0015507219516430006,0.00010478319595996766,0.0,0.002746658968866153,0.04230769230769231,0.20884615384615388,0.4423076923076923
Q1,e215_pred_pc06,subject_z,0.11468056765092718,0.1,0.5746308240745168,0.5811734858508203,0.1,0.5745588405320198,-7.198354249704497e-05,0.0012804381374811372,0.0,0.0,0.0026754509018133144,0.11153846153846154,0.1715,0.4076923076923077
S3,e215_hidden_z08,subject_center,0.10483338497069751,0.1,0.5034376794790675,0.5079657076372396,0.1,0.5033670483386469,-7.063114042060725e-05,0.0003078804631607127,0.0,-4.871245528322021e-05,0.00024210102098952413,0.36538461538461536,0.14311538461538464,0.23461538461538461
S3,e215_hidden_z08,subject_z,0.10958978535363582,0.05,0.5034376794790675,0.5097553424751216,0.08,0.503376923437361,-6.075604170652227e-05,0.00024750356219822536,0.0,-4.7505136564929273e-05,0.00025829402107591104,0.3153846153846154,0.10746153846153848,0.25
Q3,e215_resid_pc05,global_z,0.10036978312315284,0.2,0.6303484889503163,0.633631488334501,0.1,0.6302877512558526,-6.0737694463686154e-05,0.0010844400741406293,0.0002909639861080615,0.0,0.001983071695159405,0.015384615384615385,0.2188846153846154,0.45
S2,e215_prectx_resid_abs_mean,subject_z,-0.10568522487982286,0.2,0.5389534496173579,0.5494165667813843,0.08,0.5389010281219868,-5.242149537110219e-05,0.000124904742282765,0.0,-1.8050780810061062e-05,0.00024542074424138693,0.2692307692307692,0.08092307692307692,0.2923076923076923
S3,e215_hidden_z08,subject_rank,0.10231663357521405,0.2,0.5034376794790675,0.5077154089033771,0.1,0.5033878625290765,-4.9816949990955095e-05,0.0005162974014873662,0.0,0.0,0.0007539732974834179,0.2230769230769231,0.16196153846153846,0.3038461538461538
Q3,e215_resid_pc05,subject_rank,0.108391631289759,0.2,0.6303484889503163,0.6350107377454389,0.1,0.6302990595279524,-4.9429422363855835e-05,0.0012093027047564097,0.0,0.0,0.002573894499944218,0.10384615384615385,0.18884615384615386,0.41923076923076924
S1,e215_deep_resid_abs_mean,subject_center,-0.0998830363127127,0.1,0.47894327588040597,0.4818693865475556,0.1,0.4788948228158721,-4.8453064533882095e-05,0.0013827179953848328,0.0,0.0,0.0027133534342263788,0.08846153846153847,0.19838461538461538,0.4423076923076923
Q3,e215_resid_pc05,subject_z,0.10400613071621947,0.05,0.6303484889503163,0.637411751151639,0.08,0.6303001175134392,-4.8371436877081564e-05,0.0007154479022550879,0.0,0.0,0.0011414516295631671,0.1,0.1388461538461538,0.40384615384615385
S2,e215_prectx_resid_z03,global_z,0.1279533347251204,0.2,0.5389534496173579,0.5445818147142756,0.08,0.5389129776012531,-4.047201610479778e-05,0.0017956766818224299,0.0,0.0,0.0032912571755365494,0.04230769230769231,0.19284615384615386,0.47307692307692306
S3,e215_pred_pc02,subject_rank,0.12284422473099094,0.2,0.5034376794790675,0.5099578225911962,0.08,0.5033981984883954,-3.948099067208055e-05,0.0010744259210947451,0.0,0.0,0.0015289921564072828,0.046153846153846156,0.15934615384615383,0.46923076923076923
S2,e215_resid_pc13,subject_z,-0.09376654768126752,0.1,0.5389534496173579,0.5426570109374454,0.1,0.5389144013540704,-3.9048263287488894e-05,0.0012055084250554983,0.0,0.0,0.0024114445878502533,0.08076923076923077,0.1973846153846154,0.4307692307692308
S2,e215_hidden_norm,subject_rank,0.10180729777077667,0.1,0.5389534496173579,0.5429628930428883,0.08,0.5389217931331832,-3.165648417469136e-05,0.0008638160512419741,0.0,0.0,0.0017929951711404546,0.07307692307692308,0.17065384615384618,0.45384615384615384
Q3,e215_proxy_pred_z01,subject_center,0.10210437176521202,0.05,0.6303484889503163,0.6380929889590814,0.05,0.6303219068359704,-2.6582114345807817e-05,0.0011029857529474974,0.0,0.0,0.0018862236673093669,0.11153846153846154,0.13849999999999998,0.4346153846153846
Q3,e215_prectx_resid_z00,subject_z,0.11089873232515109,0.1,0.6303484889503163,0.6373335068696417,0.05,0.6303232263895845,-2.5262560731764694e-05,0.0007408644773725902,0.0,0.0,0.0007120211668222021,0.08076923076923077,0.1161153846153846,0.5192307692307693
S3,e215_hidden_z08,global_z,0.10053020304699396,0.2,0.5034376794790675,0.5077357018751996,0.08,0.5034127078759038,-2.497160316372593e-05,0.00038780069396683836,0.0,0.0,0.0003593097068340101,0.2,0.13434615384615384,0.35384615384615387
S2,e215_quiet_pred_z04,subject_rank,0.10038976532206889,0.1,0.5389534496173579,0.543976445748902,0.05,0.5389301283584566,-2.3321258901365383e-05,0.000705162075232326,0.0,0.0,0.0009982881728813897,0.15,0.1428846153846154,0.4230769230769231
S3,e215_quiet_pred_z01,subject_z,0.10959826478743498,0.05,0.5034376794790675,0.5091187312468468,0.05,0.5034145457223028,-2.3133756764659452e-05,0.0015262535778509593,0.0,0.0,0.0036018218052905615,0.038461538461538464,0.16734615384615387,0.4846153846153846
Q3,e215_resid_pc05,subject_center,0.1043627297791932,0.1,0.6303484889503163,0.6349740293030866,0.05,0.6303266395106625,-2.184943965377606e-05,0.0009623351922568182,0.0003548059209882437,0.0,0.0012263078628407253,0.0,0.1821153846153846,0.4653846153846154
S1,e215_deep_resid_norm,global_z,-0.09458454111867996,0.2,0.47894327588040597,0.48234389488176815,0.08,0.4789238290984695,-1.9446781936494073e-05,0.0015608932374567503,6.463964373501496e-05,0.0,0.0029496680204506437,0.038461538461538464,0.2015,0.45384615384615384
Q1,e215_resid_pc13,subject_z,-0.11664769728215088,0.2,0.5746308240745168,0.5814087233584374,0.05,0.5746118509349502,-1.897313956666924e-05,0.0013008113991714156,3.2481509368409434e-05,0.0,0.001813516123766179,0.046153846153846156,0.16699999999999998,0.4307692307692308
Q1,e215_pred_pc12,subject_rank,-0.11025153333490798,0.2,0.5746308240745168,0.5803901864088026,0.05,0.5746140679672406,-1.67561072762501e-05,0.0016270517547079119,1.2713594222391045e-06,0.0,0.003394955771043512,0.057692307692307696,0.17903846153846156,0.4423076923076923
Q3,e215_hidden_z09,subject_rank,-0.12463099712186479,0.05,0.6303484889503163,0.6390658138078168,0.03,0.6303344457130237,-1.4043237292593602e-05,0.00048537461573037094,0.0,0.0,0.00044740730755929436,0.06923076923076923,0.08634615384615385,0.5153846153846153
S2,e215_quiet_pred_z04,subject_z,0.10643402268903329,0.05,0.5389534496173579,0.54612480150894,0.05,0.5389398497430629,-1.3599874295056047e-05,0.0005899009695455628,0.0,0.0,0.0003995089756704956,0.08846153846153847,0.10123076923076924,0.4461538461538462
S2,e215_prectx_resid_abs_mean,subject_z,-0.10568522487982286,0.1,0.5389534496173579,0.5492586844741841,0.03,0.5389406613800042,-1.2788237353733578e-05,0.00013831733238276424,0.0,0.0,0.00021345328680244524,0.08846153846153847,0.056846153846153845,0.4346153846153846
S3,e215_quiet_pred_z02,subject_rank,-0.0993275560777675,0.2,0.5034376794790675,0.508458753522128,0.05,0.5034257242856595,-1.195519340801976e-05,0.0011252489503696347,0.0,0.0,0.002796344546651286,0.023076923076923078,0.16838461538461538,0.5038461538461538
S2,e215_pred_pc08,subject_center,0.10136238122492315,0.1,0.5389534496173579,0.5440440971707899,0.05,0.5389433341479253,-1.0115469432636637e-05,0.001538427088907295,0.00010401717977548408,0.0,0.0030997549845563077,0.03076923076923077,0.18419230769230768,0.4653846153846154
S2,e215_deep_resid_z00,subject_z,-0.09514599962674612,0.2,0.5389534496173579,0.5435168612273905,0.05,0.5389439235891227,-9.526028235229411e-06,0.001083058010806874,2.1823825233302507e-05,0.0,0.0024155311356405806,0.03076923076923077,0.17665384615384616,0.45384615384615384
S3,e215_hidden_z08,subject_rank,0.10231663357521405,0.1,0.5034376794790675,0.5082815333515821,0.05,0.5034285357081463,-9.143770921204997e-06,0.0004417166087382268,5.182839659556571e-06,0.0,0.0004846544756967469,0.08846153846153847,0.11776923076923078,0.4076923076923077
Q3,e215_prectx_resid_z00,subject_rank,0.1179792040210955,0.05,0.6303484889503163,0.6398052404350338,0.03,0.630340143725822,-8.345224494221704e-06,0.0005142958601886951,0.0,0.0,0.0004862522453657758,0.10384615384615385,0.08053846153846154,0.47692307692307695
S1,e215_deep_resid_norm,subject_z,-0.11252920158625841,0.05,0.47894327588040597,0.484078521909228,0.03,0.47893503864881903,-8.237231586938343e-06,0.0011351225469199225,3.092584763275674e-07,0.0,0.0025518576574348195,0.015384615384615385,0.16138461538461538,0.4846153846153846
Q3,e215_resid_pc05,subject_rank,0.108391631289759,0.1,0.6303484889503163,0.6360888863406864,0.03,0.6303412468069375,-7.242143378771715e-06,0.001057634985227382,0.0,0.0,0.0015051049153168572,0.03461538461538462,0.15434615384615386,0.47307692307692306
Q3,e215_resid_pc05,global_z,0.10036978312315284,0.1,0.6303484889503163,0.6347980477966916,0.03,0.630341255192136,-7.233758180236194e-06,0.0009349060626428954,0.00020637277129442744,0.0,0.0012506014181952463,0.0,0.17669230769230768,0.4653846153846154
S3,e215_pred_pc02,subject_rank,0.12284422473099094,0.1,0.5034376794790675,0.5100253311037454,0.03,0.5034314573751585,-6.222103908992693e-06,0.0010334629745807863,0.0,0.0,0.001604981976906672,0.026923076923076925,0.14184615384615382,0.4807692307692308
S3,e215_quiet_pred_z02,global_z,-0.09996842698625355,0.2,0.5034376794790675,0.5083434657788114,0.03,0.5034338102458846,-3.869233182851595e-06,0.0007097621398357279,0.0,0.0,0.0011594732823528575,0.057692307692307696,0.13257692307692306,0.49615384615384617
Q3,e215_prectx_resid_z00,subject_center,0.10555457185295142,0.2,0.6303484889503163,0.6361723635832726,0.02,0.6303448468031277,-3.642147188509526e-06,0.0008629032567619509,0.0,0.0,0.0013065412698271273,0.0,0.1288076923076923,0.573076923076923
S3,e215_hidden_z08,subject_center,0.10483338497069751,0.05,0.5034376794790675,0.5105494479593802,0.02,0.5034344515886282,-3.2278904392724073e-06,0.000194335518029455,1.9852731316105654e-06,0.0,0.0002108543778240879,0.0038461538461538464,0.058,0.49230769230769234
S1,e215_proxy_resid_z00,subject_rank,0.08580073943283308,0.2,0.47894327588040597,0.48292957025785466,0.02,0.478940962468442,-2.313411963994483e-06,0.0010031354207927854,0.0,0.0,0.002232341725417364,0.011538461538461539,0.16611538461538466,0.5269230769230769
S2,e215_prectx_resid_z03,subject_center,0.13008685675994194,0.2,0.5389534496173579,0.5459477211147697,0.02,0.5389511837737171,-2.2658436408251603e-06,0.002006741142139799,0.0,0.0,0.004060239579735003,0.011538461538461539,0.17826923076923074,0.5
S2,e215_prectx_resid_norm,subject_center,-0.09736821991990992,0.2,0.5389534496173579,0.549763809802631,0.02,0.5389512489896124,-2.2006277454744705e-06,0.00012844764793673856,0.0,0.0,0.00017147530705238778,0.03461538461538462,0.04688461538461539,0.49230769230769234
S2,e215_quiet_pred_z04,subject_center,0.10267979085200836,0.05,0.5389534496173579,0.5460962581406013,0.02,0.5389514768705554,-1.972746802469949e-06,0.0005145259037508879,0.0,0.0,0.0004256676762723899,0.026923076923076925,0.08715384615384617,0.4846153846153846
Q1,e215_pred_pc12,subject_center,-0.11677285463808804,0.05,0.5746308240745168,0.581738341257359,0.02,0.5746297532756941,-1.0707988227220966e-06,0.0014044756308061943,3.574085303476027e-05,0.0,0.0019468375125672732,0.038461538461538464,0.14615384615384616,0.4423076923076923
S2,e215_resid_pc13,subject_rank,-0.09609698412234763,0.05,0.5389534496173579,0.5453332810793259,0.02,0.5389524159040905,-1.0337132674287375e-06,0.0009460041045758683,4.0560170951331465e-06,0.0,0.0016503538347747426,0.0,0.12946153846153846,0.5
Q1,e215_resid_pc13,subject_z,-0.11664769728215088,0.05,0.5746308240745168,0.5837161022333827,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_resid_pc13,subject_z,-0.11664769728215088,0.1,0.5746308240745168,0.5814923185138421,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_pc06,subject_z,0.11468056765092718,0.05,0.5746308240745168,0.5830038482307595,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q1,e215_pred_pc12,subject_rank,-0.11025153333490798,0.05,0.5746308240745168,0.5827633602395873,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
