hidden_block_id,subject_id,block_id,n_rows,start,end,prev_train_gap_days,next_train_gap_days,prev_Q1,next_Q1,prev_Q2,next_Q2,prev_Q3,next_Q3,prev_S1,next_S1,prev_S2,next_S2,prev_S3,next_S3,prev_S4,next_S4,stage2_rate_Q1,stage2_rate_Q2,stage2_rate_Q3,stage2_rate_S1,stage2_rate_S2,stage2_rate_S3,stage2_rate_S4,raw05_rate_Q1,raw05_rate_Q2,raw05_rate_Q3,raw05_rate_S1,raw05_rate_S2,raw05_rate_S3,raw05_rate_S4,raw10_rate_Q1,raw10_rate_Q2,raw10_rate_Q3,raw10_rate_S1,raw10_rate_S2,raw10_rate_S3,raw10_rate_S4,anchor578_rate_Q1,anchor578_rate_Q2,anchor578_rate_Q3,anchor578_rate_S1,anchor578_rate_S2,anchor578_rate_S3,anchor578_rate_S4,posterior_rate_Q1,posterior_count_Q1,prior_rate_Q1,posterior_minus_prior_Q1,endpoint_rate_Q1,posterior_rate_Q2,posterior_count_Q2,prior_rate_Q2,posterior_minus_prior_Q2,endpoint_rate_Q2,posterior_rate_Q3,posterior_count_Q3,prior_rate_Q3,posterior_minus_prior_Q3,endpoint_rate_Q3,posterior_rate_S1,posterior_count_S1,prior_rate_S1,posterior_minus_prior_S1,endpoint_rate_S1,posterior_rate_S2,posterior_count_S2,prior_rate_S2,posterior_minus_prior_S2,endpoint_rate_S2,posterior_rate_S3,posterior_count_S3,prior_rate_S3,posterior_minus_prior_S3,endpoint_rate_S3,posterior_rate_S4,posterior_count_S4,prior_rate_S4,posterior_minus_prior_S4,endpoint_rate_S4,posterior_mean_abs_shift,raw05_mean_abs_shift_vs_stage2
id05_b4,id05,4,5,2024-10-10,2024-10-17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115075106216841,0.40573878938133356,0.633171603732347,0.4965701981500569,0.27493440738122926,0.10037870827456638,0.402162803284657,0.6117513482369387,0.40573878938133356,0.6268765510214258,0.5014247274874097,0.2741635427536332,0.09934164198561875,0.39606873040863466,0.6108105273429816,0.40573878938133356,0.6236974019275352,0.5037477139163311,0.2750518231877256,0.10084041951825622,0.3950506904499608,0.6486677186924019,0.4304856685824596,0.6476196819646917,0.5096461632454037,0.25648959389844195,0.13292774410848587,0.4031769333934892,0.654062965863873,3.270314829319365,0.6117513482369387,0.04231161762693436,0.6269351119894597,0.3835052562357597,1.9175262811787985,0.40573878938133356,-0.02223353314557386,0.5511089152393501,0.5275534098807204,2.6377670494036023,0.6268765510214258,-0.0993231411407054,0.47486036838978013,0.3552533989644266,1.776266994822133,0.5014247274874097,-0.14617132852298315,0.5981205181586862,0.24335111338577717,1.2167555669288859,0.2741635427536332,-0.030812429367856026,0.43954802259887005,0.038878403114194084,0.1943920155709704,0.09934164198561875,-0.060463238871424664,0.3741923365890308,0.35910653207652005,1.7955326603826003,0.39606873040863466,-0.036962198332114615,0.4465042582689641,0.09439790607292353,0.006400850994220302
id01_b4,id01,4,13,2024-09-01,2024-09-14,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0.5121245113467592,0.5688364532332196,0.6129762856259879,0.621976779324258,0.6014264519425591,0.8024503087758658,0.5091102756909488,0.5089276244846617,0.5688364532332196,0.6113140001218671,0.6221097173408504,0.5967461819813445,0.7982119900030502,0.5102688408096241,0.5071025880424669,0.5688364532332196,0.6104960586187123,0.6220917683033834,0.5955488101784454,0.7965648725825585,0.5119010482045446,0.47544118585058803,0.5769415778013252,0.6132186449829425,0.6257883322785224,0.6067136785344146,0.8253471817518302,0.5161707375532232,0.5203002946865337,6.763903830924939,0.5089276244846617,0.011372670201872048,0.6353658536585366,0.5483551563680756,7.128617032784983,0.5688364532332196,-0.020481296865143994,0.7146341463414634,0.6877677749766076,8.940981074695898,0.6113140001218671,0.07645377485474047,0.7304878048780488,0.657408519195947,8.546310749547311,0.6221097173408504,0.035298801855096595,0.7621951219512195,0.589772550962193,7.667043162508509,0.5967461819813445,-0.006973631019151494,0.7304878048780488,0.8291051616144893,10.778367100988362,0.7982119900030502,0.03089317161143912,0.9048780487804878,0.568533719458774,7.390938352964062,0.5102688408096241,0.058264878649149865,0.6670731707317072,0.09390354254668944,0.007291404504946127
id05_b2,id05,2,7,2024-09-28,2024-10-06,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6398927648707904,0.4888930082256289,0.6817602551722518,0.37705638001120256,0.2157102531882142,0.1084035038303526,0.4547320175652024,0.6162695029446074,0.4888930082256289,0.6755490222481261,0.3735291098378104,0.21716647565413946,0.10556458161228992,0.4436556144110245,0.6048772159915564,0.4888930082256289,0.6718627379974453,0.3724407849261663,0.21908327994259855,0.10631050130518328,0.4397969015266169,0.6059266904850779,0.5032140008108866,0.6633583063114509,0.3981562975338247,0.24591109278384657,0.1337567908381612,0.4561934455591234,0.6411520758579378,4.4880645310055645,0.6162695029446074,0.024882572913330403,0.5054117130227066,0.4954576972588178,3.4682038808117244,0.4888930082256289,0.006564689033188853,0.6688973160173161,0.6883577813300229,4.81850446931016,0.6755490222481261,0.012808759081896826,0.6157966023875115,0.28242205763635125,1.9769544034544588,0.3735291098378104,-0.09110705220145915,0.5326754944402003,0.14633495334965105,1.0243446734475574,0.21716647565413946,-0.07083152230448841,0.43027551737994774,0.04109931109655094,0.28769517767585656,0.10556458161228992,-0.06446527051573897,0.3643566903182288,0.2808544110033766,1.9659808770236362,0.4436556144110245,-0.16280120340764792,0.5292684913652654,0.09217100302066548,0.010448183115620704
id08_b10,id08,10,4,2024-09-06,2024-09-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.41060845685662745,0.706206245307972,0.2493634394834864,0.3798687998768807,0.5797877633373105,0.6172212030612156,0.4273998134554744,0.40005010136586655,0.706206245307972,0.2476980095382677,0.3761501495128218,0.5811356442733017,0.6097564750202934,0.43141277059165406,0.3956358392155297,0.706206245307972,0.2506244992690705,0.3749621050406574,0.5826675607990357,0.6080723883449864,0.4352838496506662,0.31831773780043826,0.7163966031166576,0.2974193628942352,0.39933094772012234,0.5726226446654799,0.6554061439466178,0.4174040624139663,0.4179515355364613,1.6718061421458452,0.40005010136586655,0.017901434170594754,0.37235484272037794,0.7377449341477006,2.9509797365908024,0.706206245307972,0.031538688839728546,0.7207871510673235,0.08854996464763704,0.35419985859054814,0.2476980095382677,-0.15914804489063067,0.43793650793650796,0.24591535929438557,0.9836614371775423,0.3761501495128218,-0.1302347902184362,0.5631012203876525,0.6004198388122486,2.4016793552489943,0.5811356442733017,0.01928419453894692,0.771223185759927,0.6614821810778349,2.6459287243113394,0.6097564750202934,0.051725706057541454,0.6231098153547132,0.4927009512669597,1.9708038050678387,0.43141277059165406,0.061288180675305615,0.6639426076107299,0.09193320740613505,0.008235266075511963
id05_b8,id05,8,2,2024-11-12,2024-11-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6239529082673309,0.49143725818016526,0.6191342994787596,0.19708240910732966,0.21066682009996612,0.09798532999898166,0.48256225753089554,0.6372613770482246,0.49143725818016526,0.6074024094639019,0.19776912273723565,0.19933410407035262,0.10251225823052121,0.475843796112843,0.6418604672848647,0.49143725818016526,0.6020294159137848,0.19898728236063623,0.1951583812722958,0.10648975393348564,0.47385979714088006,0.6044516635152073,0.4932752650988118,0.6567099987191263,0.22629050934112033,0.2550807903086584,0.13555400577004106,0.49408447415159384,0.7686413784037941,1.5372827568075882,0.6372613770482246,0.1313800013555695,0.6803141711229947,0.5108796447010747,1.0217592894021494,0.49143725818016526,0.01944238652090946,0.7050649350649351,0.4546498235844172,0.9092996471688344,0.6074024094639019,-0.1527525858794847,0.7466283716283716,0.13311635617446585,0.2662327123489317,0.19776912273723565,-0.0646527665627698,0.7546672077922079,0.08510521586081153,0.17021043172162306,0.19933410407035262,-0.1142288882095411,0.5130208333333334,0.06161365036437718,0.12322730072875436,0.10251225823052121,-0.04089860786614403,0.5023798191337457,0.3891314008695576,0.7782628017391152,0.475843796112843,-0.08671239524328539,0.5489811912225705,0.0900759704264946,0.008976791161943776
id09_b2,id09,2,14,2024-08-05,2024-08-20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3815739522988304,0.41497079388183183,0.4495067898842852,0.4904785169888313,0.7639616959797628,0.6656624688160413,0.5908152873605024,0.38215314897861025,0.41497079388183183,0.44882090260066043,0.48821224926731205,0.7620543508054639,0.6666700266490337,0.592755332376116,0.3827623390966509,0.41497079388183183,0.4506222632406987,0.4873551299427404,0.7615906682465524,0.6680906447040983,0.5940086476452916,0.3839779576692654,0.40167455129058266,0.4197688615533796,0.5072427104706045,0.7978273202853234,0.7131416740314951,0.5947810493313612,0.29567331419196485,4.139426398687508,0.38215314897861025,-0.0864798347866454,0.410089599854492,0.4279714479612197,5.991600271457076,0.41497079388183183,0.013000654079387886,0.4442018176598088,0.5034802980902715,7.0487241732638015,0.44882090260066043,0.05465939548961107,0.4967958053904628,0.4229620447560586,5.92146862658482,0.48821224926731205,-0.06525020451125346,0.5648704003467004,0.7695285612132803,10.773399856985924,0.7620543508054639,0.007474210407816373,0.7937902568887457,0.6859536928011531,9.603351699216145,0.6666700266490337,0.019283666152119405,0.7847168374109039,0.6030570681765546,8.442798954471764,0.592755332376116,0.010301735800438583,0.5561236061650012,0.088857066490264,0.007963505122851761
id04_b2,id04,2,1,2024-09-09,2024-09-09,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2688742672611156,0.4871565127033814,0.763606588241009,0.6203380248787493,0.6095257546906796,0.5015307667083068,0.4097222626063367,0.2594569564801698,0.4871565127033814,0.7559706485113955,0.640025965020254,0.6300090613124305,0.4893187394778327,0.4146522202375691,0.256733092841494,0.4871565127033814,0.7505223014535306,0.6488809170335506,0.640346790267682,0.4865065888301771,0.4191847467194659,0.3056468262256046,0.4757065822335352,0.7732808848836482,0.616695675525359,0.6857399104934655,0.5438072563707288,0.4425174811569629,0.1433807790834163,0.1433807790834163,0.2594569564801698,-0.11607617739675352,0.36461259911344196,0.47811520094836807,0.47811520094836807,0.4871565127033814,-0.009041311755013326,0.563484292125663,0.7904483144076838,0.7904483144076838,0.7559706485113955,0.03447766589628831,0.7565307499518025,0.7576612020045116,0.7576612020045116,0.640025965020254,0.1176352369842576,0.7794094611528822,0.7128901591827544,0.7128901591827544,0.6300090613124305,0.08288109787032394,0.775553443427983,0.3701623410938056,0.3701623410938056,0.4893187394778327,-0.11915639838402714,0.7740796191792391,0.2795036746280803,0.2795036746280803,0.4146522202375691,-0.1351485456094888,0.5596021303258146,0.08777377627087894,0.010623783162217324
id04_b14,id04,14,3,2024-10-27,2024-10-29,1.0,,1.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.7210913710530525,0.6332748482171505,0.7542812749012775,0.8007273921696205,0.6540551828615152,0.5160787617920747,0.5836178861311283,0.7111705508950438,0.6332748482171505,0.7536581198275503,0.7999227540934211,0.6480156925700605,0.5104226409815077,0.5815759057317286,0.7055453727573594,0.6332748482171505,0.7517734122901748,0.7990905756547336,0.6460821300759845,0.510184818757336,0.5808882107602669,0.696814189895694,0.6153676310409798,0.7683489601329678,0.7962034049716982,0.6273612330194341,0.5417255446221422,0.5219100373878067,0.7239819234936368,2.17194577048091,0.7111705508950438,0.012811372598592996,0.7149122807017543,0.663189499492308,1.989568498476924,0.6332748482171505,0.029914651275157467,0.6692982456140351,0.7262929734684386,2.1788789204053156,0.7536581198275503,-0.02736514635911169,0.8517543859649123,0.8590161641196662,2.5770484923589985,0.7999227540934211,0.05909341002624513,0.4903508771929825,0.6518922069287744,1.9556766207863232,0.6480156925700605,0.003876514358713834,0.45614035087719296,0.45782934312194734,1.373488029365842,0.5104226409815077,-0.05259329785956035,0.3535087719298246,0.8023756323193206,2.407126896957962,0.5815759057317286,0.22079972658759206,0.33070175438596494,0.08752588652270839,0.009086993932146374
id10_b2,id10,2,11,2024-08-04,2024-08-22,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.40398760441609943,0.4432685122107875,0.5668374576299491,0.36023815717575736,0.3319657293598656,0.4476688887020302,0.7342079425816951,0.40627341862152555,0.4432685122107875,0.5647886842859934,0.35309576516798624,0.32860078045167423,0.45189339613716545,0.7383168088466512,0.4076025647197611,0.4432685122107875,0.5645816972488535,0.3503615652039899,0.32844026102066753,0.4560329609986797,0.7397108708620993,0.40207731568887706,0.44114171033647465,0.5574970526074773,0.39272848699969304,0.34679186243113347,0.48009366441599055,0.7003247445915853,0.38941422603445547,4.28355648637901,0.40627341862152555,-0.016859192587070082,0.4893691321474431,0.4486543592727378,4.935197952000116,0.4432685122107875,0.005385847061950277,0.5457498697883314,0.5185859725641836,5.70444569820602,0.5647886842859934,-0.046202711721809786,0.5868557819299345,0.20863566965743513,2.2949923662317864,0.35309576516798624,-0.1444600955105511,0.6114402584594891,0.25402651135423027,2.794291624896533,0.32860078045167423,-0.07457426909744397,0.4508306493716589,0.4561773896392334,5.017951286031567,0.45189339613716545,0.004283993502067929,0.5955511004604661,0.8273473423803769,9.100820766184146,0.7383168088466512,0.0890305335337257,0.5631322969415642,0.08592312282958016,0.009375919295882156
id09_b4,id09,4,13,2024-09-04,2024-09-21,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0.5965807032643338,0.5387818957098545,0.5331776292886634,0.6112708047803105,0.7781263626568745,0.6551324150896684,0.6828704734210251,0.5940072709687384,0.5387818957098545,0.5357656364654194,0.6084075753837179,0.7777357387716118,0.6491203986869434,0.6841246787063398,0.5919459662530361,0.5387818957098545,0.538108992478685,0.6070824673367385,0.7779289302038397,0.6478773225704646,0.68419334819861,0.5796952832902045,0.5378276201235316,0.5274695891558798,0.6490667198841908,0.7629061200850948,0.7041757581694827,0.6692440740153546,0.6496491556356688,8.445439023263695,0.5940072709687384,0.05564188466693043,0.6829268292682926,0.5659837556464653,7.357788823404049,0.5387818957098545,0.02720185993661084,0.6353658536585366,0.5388836658193991,7.005487655652188,0.5357656364654194,0.0031180293539796455,0.6353658536585366,0.42986589317833246,5.588256611318322,0.6084075753837179,-0.17854168220538547,0.7146341463414634,0.8235689257955433,10.706396035342063,0.7777357387716118,0.045833187023931465,0.8573170731707317,0.591149842346396,7.684947950503148,0.6491203986869434,-0.057970556340547374,0.8097560975609756,0.7387554177752976,9.60382043107887,0.6841246787063398,0.05463073906895788,0.7304878048780488,0.0858496010420479,0.0091073990335443
id04_b6,id04,6,8,2024-09-18,2024-09-26,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5997513688292136,0.5318541584108717,0.8092987643918144,0.7855930096273152,0.6470291747864303,0.5123914849564513,0.44939203046012344,0.599283411718005,0.5318541584108717,0.8092784768384005,0.7882874987840103,0.646741847173278,0.5142671179974342,0.4490740898352835,0.5980713684800195,0.5318541584108717,0.8069518581416864,0.7891189721201564,0.6473985699640976,0.5171344668843726,0.4504041563021184,0.5652085756105325,0.5148636280750254,0.7872722748153516,0.7814044572568803,0.6585620051592938,0.5437567118246338,0.49159731380591515,0.6350682547284262,5.08054603782741,0.599283411718005,0.035784843010421175,0.4961890167185031,0.5391705231185275,4.31336418494822,0.5318541584108717,0.0073163647076558425,0.5443070373562364,0.9037047976948771,7.229638381559017,0.8092784768384005,0.09442632085647662,0.6882642292845762,0.8709570582959446,6.967656466367557,0.7882874987840103,0.08266955951193433,0.646810004612225,0.6574045575527012,5.25923646042161,0.646741847173278,0.010662710379423235,0.6192845051224551,0.4903569239583679,3.922855391666943,0.5142671179974342,-0.0239101940390663,0.6198967738982157,0.3759407400857552,3.0075259206860414,0.4490740898352835,-0.07313334974952834,0.44506544138123083,0.08560856060087137,0.00683684659558509
id04_b10,id04,10,1,2024-10-21,2024-10-21,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.617294204108442,0.4622226687081469,0.6965517746854266,0.7591938424012669,0.6742720319840878,0.4142255357798323,0.4252154314345811,0.6154646345667832,0.4622226687081469,0.7000993984532065,0.7679320352451009,0.6670600075314614,0.3915274560054743,0.4278301488242076,0.6133684186301496,0.4622226687081469,0.7004298528186809,0.7712882649098214,0.6644389476319792,0.3843013272468338,0.4310881201080473,0.6073541472552315,0.4650763853182785,0.7317577446415564,0.7528371953060634,0.6908215508936423,0.535407114099021,0.4218445822261641,0.6345432851864026,0.6345432851864026,0.6154646345667832,0.01907865061961933,0.6726328689370485,0.43375004240456383,0.43375004240456383,0.4622226687081469,-0.02847262630358305,0.571459135643988,0.7597710615317135,0.7597710615317135,0.7000993984532065,0.05967166307850702,0.6177553258145363,0.8505746916409633,0.8505746916409633,0.7679320352451009,0.08264265639586243,0.7794094611528822,0.6228971950187878,0.6228971950187878,0.6670600075314614,-0.04416281251267362,0.775553443427983,0.20015002935074386,0.20015002935074386,0.3915274560054743,-0.19137742665473043,0.587719298245614,0.5898936688516161,0.5898936688516161,0.4278301488242076,0.16206352002740848,0.5596021303258146,0.08392419365605493,0.006662886824269076
id08_b6,id08,6,2,2024-08-12,2024-08-13,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2158553965822374,0.6780858518524078,0.25086108819358105,0.2644572075938742,0.6053266241290214,0.5879125379566967,0.5795931434600253,0.21307900566336882,0.6780858518524078,0.25766203763653284,0.2513692614936082,0.6034588244459613,0.5884911797653851,0.5833038558630975,0.21306819177810526,0.6780858518524078,0.26507288917798383,0.2459903184454856,0.6034851854675464,0.5902166166732226,0.5854727899865992,0.2330044550290514,0.689260385338266,0.3100936423089997,0.279343971932907,0.5567910352915626,0.656484010963641,0.5439527477852029,0.12919043897502908,0.25838087795005815,0.21307900566336882,-0.08388856668833974,0.34316217590238945,0.724147215510723,1.448294431021446,0.6780858518524078,0.04606136365831526,0.6289198606271776,0.16206531298751017,0.32413062597502035,0.25766203763653284,-0.09559672464902266,0.5596301020408163,0.0431720488527304,0.0863440977054608,0.2513692614936082,-0.20819721264087782,0.4690831556503199,0.6431091714899153,1.2862183429798306,0.6034588244459613,0.03965034704395398,0.5874255952380952,0.5948901047822331,1.1897802095644663,0.5884911797653851,0.006398925016848023,0.6121914734480179,0.6297734928148262,1.2595469856296524,0.5833038558630975,0.04646963695172868,0.583128078817734,0.08243107897869606,0.006206323580711699
id07_b2,id07,2,15,2024-07-13,2024-07-27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42831573837002923,0.3729462552293731,0.5173509839572302,0.7634955554803787,0.6732501718464389,0.7966221013814503,0.45404716898647174,0.4299512501550412,0.3729462552293731,0.521072626303106,0.763668892719455,0.6763476646453912,0.7993920430728247,0.45875782894004646,0.43054349276907194,0.3729462552293731,0.5239908073424547,0.7632233018525356,0.6784808320502321,0.8007103914073569,0.4626911481568764,0.4788168183609006,0.3661593404206369,0.5077273626672129,0.76872282511301,0.6571196437686233,0.8039524194700451,0.44651599625686106,0.3161650588162708,4.7424758822440625,0.4299512501550412,-0.11378619133877038,0.4099364429069099,0.3401989022433553,5.102983533650329,0.3729462552293731,-0.032747352986017775,0.4513555554878239,0.5292903234919899,7.939354852379848,0.521072626303106,0.008217697188883877,0.596705916000236,0.8428183737201028,12.642275605801542,0.763668892719455,0.07914948100064778,0.7632003037587733,0.7506256017355784,11.259384026033675,0.6763476646453912,0.07427793709018715,0.7909119051238616,0.8607375066916472,12.911062600374708,0.7993920430728247,0.06134546361882243,0.7885032175039043,0.4920178315355343,7.3802674730330144,0.45875782894004646,0.033260002595487836,0.6465655040112948,0.08214464757792514,0.008791870132907149
id07_b4,id07,4,15,2024-08-14,2024-09-01,1.0,,0.0,,0.0,,1.0,,1.0,,0.0,,1.0,,0.0,,0.4126482235336119,0.369900956648415,0.58625952193144,0.6620982913404365,0.5892086145248476,0.7763999089905796,0.5105270147862272,0.4149874080021382,0.369900956648415,0.5849669080720067,0.6649052972472629,0.5893753125745539,0.7794294707551498,0.5065125230477243,0.41616595001036527,0.369900956648415,0.5847116878538201,0.665947246870552,0.590339958963995,0.780992765158721,0.50562131968832,0.44718214279980123,0.37467902329014163,0.5576645847200141,0.6702254998160574,0.581956138503669,0.8078592023756233,0.5036141955619937,0.3458810248024501,5.188215372036751,0.4149874080021382,-0.06910638319968809,0.3316326530612245,0.3277802913536834,4.9167043703052515,0.369900956648415,-0.042120665294731574,0.3316326530612245,0.6025208807043254,9.037813210564881,0.5849669080720067,0.017553972632318726,0.6816326530612244,0.7216569653277847,10.82485447991677,0.6649052972472629,0.05675166808052179,0.8673469387755102,0.6312423623603809,9.468635435405714,0.5893753125745539,0.041867049785827004,0.4642857142857143,0.8095787250229165,12.143680875343748,0.7794294707551498,0.030149254267766712,0.8673469387755102,0.5070526788064746,7.605790182097119,0.5065125230477243,0.000540155758750327,0.3051020408163266,0.0818273182061079,0.0072053618397077395
id03_b2,id03,2,11,2024-08-16,2024-08-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8546403218601558,0.7343026303954779,0.7326329982654877,0.7631879571300999,0.4776964247103124,0.434739176417315,0.14811725461551042,0.8542308413449452,0.7343026303954779,0.7233591117196517,0.765059434329818,0.47178925038579805,0.44072936667527324,0.1458857826832819,0.8523814987500183,0.7343026303954779,0.7178928075942835,0.7655243210710725,0.47031125771938154,0.445684474401082,0.14755854619256079,0.8595668209482796,0.7260814994440707,0.7098756688872346,0.7575633269563661,0.4890235325356779,0.4961923017389966,0.15081505487172753,0.9018463896160624,9.920310285776686,0.8542308413449452,0.04761554827111725,0.6197762813446043,0.8147931468327055,8.962724615159761,0.7343026303954779,0.0804905164372276,0.6515499497991967,0.791476049663341,8.70623654629675,0.7233591117196517,0.06811693794368923,0.6176281950980744,0.8415603591350316,9.257163950485348,0.765059434329818,0.07650092480521353,0.6456282926475233,0.40638231649219725,4.47020548141417,0.47178925038579805,-0.0654069338936008,0.46994928047767165,0.4176408444455031,4.594049288900534,0.44072936667527324,-0.023088522229770148,0.7752096327817481,0.07442446011804428,0.818669061298487,0.1458857826832819,-0.07146132256523761,0.40679136421682294,0.07404408250264344,0.00697675501917833
id03_b4,id03,4,10,2024-09-15,2024-10-09,3.0,,0.0,,1.0,,1.0,,0.0,,1.0,,1.0,,1.0,,0.8398770662626676,0.7617908257260744,0.7554466909799391,0.7486375665088866,0.53776579551215,0.42465114905626333,0.20542600574206676,0.834374373807085,0.7617908257260744,0.7547490908881046,0.750032823138634,0.5382354894679438,0.43035602773474124,0.20699369629639414,0.8302273826517237,0.7617908257260744,0.7529036710375557,0.7502652207812208,0.5395555356072329,0.4351607400315916,0.2107452742563794,0.8120707417660779,0.7495297701554989,0.766296983768141,0.746465080392834,0.5591279942349281,0.49499306615848343,0.20225121817137276,0.8768622138962165,8.768622138962165,0.834374373807085,0.042487840089131534,0.5515151515151515,0.8442304864221295,8.442304864221295,0.7617908257260744,0.08243966069605513,0.8818181818181818,0.8202462430741905,8.202462430741905,0.7547490908881046,0.06549715218608587,0.8227272727272728,0.7962612303741882,7.9626123037418814,0.750032823138634,0.046228407235554214,0.5318181818181819,0.550211924827124,5.50211924827124,0.5382354894679438,0.011976435359180249,0.6848484848484848,0.35650463797387555,3.5650463797387557,0.43035602773474124,-0.0738513897608657,0.6651515151515152,0.1409460223101318,1.409460223101318,0.20699369629639414,-0.06604767398626232,0.4484848484848485,0.07152977564781732,0.008344130566124406
id08_b2,id08,2,2,2024-07-31,2024-08-02,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5466511829293841,0.617931750180805,0.2599823844529528,0.623997433809807,0.5995485994739028,0.592330642235815,0.6038104663727093,0.5403208556135474,0.617931750180805,0.24884888587137005,0.6218936056685924,0.5961374909757349,0.5977579777387692,0.5951066575976742,0.537008569531997,0.617931750180805,0.24741341890760782,0.6207444095423889,0.5955615489558801,0.6013866552703622,0.5909919609279957,0.577434602516683,0.6516108311198089,0.3204710636811448,0.6321084450416989,0.5425338837602756,0.6528524893546319,0.5342676462937707,0.47942311114938196,0.9588462222987639,0.5403208556135474,-0.060897744464165404,0.4744897959183674,0.6106082518719825,1.221216503743965,0.617931750180805,-0.007323498308822507,0.3267857142857143,0.06940540161578111,0.13881080323156222,0.24884888587137005,-0.17944348425558893,0.3290273556231003,0.6396203752653813,1.2792407505307626,0.6218936056685924,0.01772676959678887,0.5875888817065288,0.6403688984852584,1.2807377969705167,0.5961374909757349,0.04423140750952348,0.5884861407249466,0.5883765191711126,1.176753038342225,0.5977579777387692,-0.009381458567656598,0.6044546850998465,0.592647919034259,1.185295838068518,0.5951066575976742,-0.0024587385634152747,0.6635111876075731,0.07056070595554374,0.007126088371004406
id02_b4,id02,4,16,2024-09-28,2024-10-15,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0.0,,0.6525771950176713,0.6805576054368743,0.6782031910678071,0.9172006786504123,0.9208322294550307,0.866159382618009,0.8044390746259555,0.653000208746044,0.6805576054368743,0.678102498329414,0.9167112291608794,0.9205671628432934,0.8695099185578957,0.8037055849878478,0.65210270454172,0.6805576054368743,0.6771759308448467,0.9161301681458373,0.9203534081866411,0.8706011150214039,0.8020476644841409,0.6251699346152313,0.6780829365767924,0.6542567396964317,0.9133750470776265,0.9194785911959029,0.8911024701211732,0.779978412763935,0.7209295274488483,11.534872439181573,0.653000208746044,0.06792931870280428,0.7020833333333333,0.740427816359732,11.846845061755712,0.6805576054368743,0.059870210922857714,0.7833333333333333,0.6661986916495102,10.659179066392163,0.678102498329414,-0.011903806679903872,0.8239583333333333,0.9611653319731095,15.378645311569752,0.9167112291608794,0.044454102812230056,0.91875,0.9503665511099595,15.205864817759352,0.9205671628432934,0.02979938826666606,0.9458333333333333,0.9243512579151704,14.789620126642726,0.8695099185578957,0.05484133935727464,0.9322916666666667,0.866186227379697,13.858979638075152,0.8037055849878478,0.06248064239184914,0.48750000000000004,0.06951933830590099,0.004891951646067792
