feature_set,candidate,scenario,n_diff_cells,motif_prob_support_public_mean,min_branch_prob_mean,max_branch_prob_mean,min_minus_max_ce,motif_prefers_favorable_min,between_train_runs_rate,e72_active_rate,e101_active_rate,top_targets
meta_public_axis,e154,global_t010,292,0.6119087409547174,0.6119087409547174,0.38809125904528263,-0.4704014835545799,True,0.4726027397260274,0.3116438356164384,0.017123287671232876,"Q3,Q1,S3,S2"
meta_public_axis,e154,global_t010_subject_t010,271,0.610389364087421,0.610389364087421,0.3896106359125789,-0.46299255600848244,True,0.4870848708487085,0.30996309963099633,0.014760147601476014,"Q3,Q1,S3,S4"
meta_public_axis,e154,global_t010_subject_t020,285,0.6125098288077628,0.6125098288077628,0.38749017119223694,-0.4730245512414274,True,0.47017543859649125,0.312280701754386,0.014035087719298246,"Q3,Q1,S3,S2"
meta_public_axis,e144,global_t010,143,0.6116824471423211,0.610713368779417,0.3892866312205831,-0.46434218632588065,True,0.48951048951048953,0.23776223776223776,0.02097902097902098,"Q3,Q1,S3,S2"
meta_public_axis,e144,global_t010_subject_t010,171,0.6056599212604555,0.6056599212604555,0.39434007873954435,-0.44385203337465595,True,0.5087719298245614,0.24561403508771928,0.017543859649122806,"Q3,Q1,S3,S2"
meta_public_axis,e144,global_t010_subject_t020,178,0.6089479722795181,0.6089479722795181,0.3910520277204818,-0.4575171473859194,True,0.4943820224719101,0.2303370786516854,0.016853932584269662,"Q3,Q1,S3,S2"
meta_public_axis_plus_support_label,e176,global_t010,605,0.6276003573860017,0.6276003573860017,0.37239964261399827,-0.5417312503196408,True,0.8264462809917356,0.2727272727272727,0.011570247933884297,"Q2,S1,S3,S4"
meta_public_axis_plus_support_label,e176,global_t010_subject_t010,587,0.6262425701768652,0.6248374752498872,0.3751625247501126,-0.5305738183610618,True,0.8228279386712095,0.28620102214650767,0.010221465076660987,"Q2,S2,S4,S1"
meta_public_axis_plus_support_label,e176,global_t010_subject_t020,613,0.6271164951534653,0.627037914568387,0.3729620854316131,-0.5393246439218585,True,0.831973898858075,0.28548123980424145,0.011419249592169658,"Q2,S1,S4,Q3"
meta_public_axis_plus_support_label,e154,global_t010,292,0.6118735359307658,0.6118735359307658,0.3881264640692341,-0.47032858474453,True,0.4726027397260274,0.3116438356164384,0.017123287671232876,"Q3,Q1,S3,S2"
meta_public_axis_plus_support_label,e154,global_t010_subject_t010,271,0.6103844987728263,0.6103844987728263,0.38961550122717375,-0.46309726427348696,True,0.4870848708487085,0.30996309963099633,0.014760147601476014,"Q3,Q1,S3,S4"
meta_public_axis_plus_support_label,e154,global_t010_subject_t020,285,0.6125082299492666,0.6125082299492666,0.38749177005073326,-0.47310537962881816,True,0.47017543859649125,0.312280701754386,0.014035087719298246,"Q3,Q1,S3,S2"
meta_public_axis_plus_support_label,e144,global_t010,143,0.6116060899481861,0.610558207255018,0.3894417927449821,-0.4638276630535577,True,0.48951048951048953,0.23776223776223776,0.02097902097902098,"Q3,Q1,S3,S2"
meta_public_axis_plus_support_label,e144,global_t010_subject_t010,171,0.6055816087903957,0.6055816087903957,0.39441839120960437,-0.44363574203781575,True,0.5087719298245614,0.24561403508771928,0.017543859649122806,"Q3,Q1,S3,S2"
meta_public_axis_plus_support_label,e144,global_t010_subject_t020,178,0.6088877194607422,0.6088877194607422,0.3911122805392576,-0.45735616606511753,True,0.4943820224719101,0.2303370786516854,0.016853932584269662,"Q3,Q1,S3,S2"
meta_public_axis_plus_swing,e176,global_t010,605,0.18301529486708257,0.18301529486708257,0.8169847051329174,1.6103238185295987,False,0.8264462809917356,0.2727272727272727,0.011570247933884297,"Q2,S1,S3,S4"
meta_public_axis_plus_swing,e176,global_t010_subject_t010,587,0.17899969874644106,0.18378765121739885,0.816212348782601,1.6120776250878395,False,0.8228279386712095,0.28620102214650767,0.010221465076660987,"Q2,S2,S4,S1"
meta_public_axis_plus_swing,e176,global_t010_subject_t020,613,0.1818938475577633,0.18226516808759657,0.8177348319124034,1.6191088303995744,False,0.831973898858075,0.28548123980424145,0.011419249592169658,"Q2,S1,S4,Q3"
meta_public_axis_plus_swing,e154,global_t010,292,0.4683013111916246,0.4683013111916246,0.5316986888083753,0.16722552339926833,False,0.4726027397260274,0.3116438356164384,0.017123287671232876,"Q3,Q1,S3,S2"
meta_public_axis_plus_swing,e154,global_t010_subject_t010,271,0.4693620244281187,0.4693620244281187,0.5306379755718813,0.15965706278415825,False,0.4870848708487085,0.30996309963099633,0.014760147601476014,"Q3,Q1,S3,S4"
meta_public_axis_plus_swing,e154,global_t010_subject_t020,285,0.4681668162366316,0.4681668162366316,0.5318331837633683,0.16795561105965195,False,0.47017543859649125,0.312280701754386,0.014035087719298246,"Q3,Q1,S3,S2"
meta_public_axis_plus_swing,e144,global_t010,143,0.4926723015767875,0.49712484325231227,0.5028751567476878,0.018335613557604047,False,0.48951048951048953,0.23776223776223776,0.02097902097902098,"Q3,Q1,S3,S2"
meta_public_axis_plus_swing,e144,global_t010_subject_t010,171,0.4867029645514363,0.4867029645514363,0.5132970354485638,0.060237420103625317,False,0.5087719298245614,0.24561403508771928,0.017543859649122806,"Q3,Q1,S3,S2"
meta_public_axis_plus_swing,e144,global_t010_subject_t020,178,0.48853183961581786,0.48853183961581786,0.5114681603841822,0.05390271289642257,False,0.4943820224719101,0.2303370786516854,0.016853932584269662,"Q3,Q1,S3,S2"
