row_idx,target,subject_id,sleep_date,lifelog_date,mixmin,e73,prob_delta,logit_delta,direction,beneficial_label,loss_delta_if_y0,loss_delta_if_y1,beneficial_loss_delta,adverse_loss_delta,subject_sub_frac,sub_block_pos,sub_block_n,sub_block_frac,near_any_train_gap,flank_q2_mean,flank_s3_mean,subject_q2_rate,subject_s3_rate
2,S1,id01,2024-08-02 00:00:00,2024-08-01 00:00:00,0.2940918490917169,0.2970034174296294,0.002911568337912507,0.01398461538461504,increase,1,0.004133100575886949,-0.009851514808728085,-0.009851514808728085,0.004133100575886949,0.07692307692307693,2,14,0.15384615384615385,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
2,S2,id01,2024-08-02 00:00:00,2024-08-01 00:00:00,0.4952005542082472,0.4986965635939583,0.0034960093857110963,0.013984615384615266,increase,1,0.006949634114450304,-0.007034981270164858,-0.007034981270164858,0.006949634114450304,0.07692307692307693,2,14,0.15384615384615385,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
3,Q2,id01,2024-08-03 00:00:00,2024-08-02 00:00:00,0.6162514356140033,0.6098229260626774,-0.0064285095513259005,-0.027099539004289352,decrease,0,-0.016613113936660567,0.010486425067628737,-0.016613113936660567,0.010486425067628737,0.11538461538461539,3,14,0.23076923076923078,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
3,S1,id01,2024-08-03 00:00:00,2024-08-02 00:00:00,0.8647318103106287,0.8630876605573916,-0.001644149753237123,-0.013984615384615928,decrease,0,-0.012081464879351848,0.001903150505264056,-0.012081464879351848,0.001903150505264056,0.11538461538461539,3,14,0.23076923076923078,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
3,S4,id01,2024-08-03 00:00:00,2024-08-02 00:00:00,0.5754529674858175,0.5720328770820711,-0.0034200904037464674,-0.013984615384615318,decrease,0,-0.008023582318517866,0.005961033066097483,-0.008023582318517866,0.005961033066097483,0.11538461538461539,3,14,0.23076923076923078,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
4,Q3,id01,2024-08-04 00:00:00,2024-08-03 00:00:00,0.5373601334582971,0.540834895785388,0.0034747623270908745,0.013984615384615123,increase,1,0.007539075824984707,-0.006445539559630427,-0.006445539559630427,0.007539075824984707,0.15384615384615385,4,14,0.3076923076923077,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
4,S1,id01,2024-08-04 00:00:00,2024-08-03 00:00:00,0.7849277859011059,0.7836706962303954,-0.0012570896707104762,-0.007430769230768686,decrease,0,-0.005827949957187098,0.0016028192735814608,-0.005827949957187098,0.0016028192735814608,0.15384615384615385,4,14,0.3076923076923077,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
4,S2,id01,2024-08-04 00:00:00,2024-08-03 00:00:00,0.6258057855101541,0.6239131854202975,-0.0018926000898565887,-0.008073897281880682,decrease,0,-0.0050450538686721115,0.0030288434132084998,-0.0050450538686721115,0.0030288434132084998,0.15384615384615385,4,14,0.3076923076923077,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
4,S4,id01,2024-08-04 00:00:00,2024-08-03 00:00:00,0.6651296442512695,0.6620076614570131,-0.0031219827942564615,-0.013984615384614929,decrease,0,-0.009279769036412418,0.004704846348202439,-0.009279769036412418,0.004704846348202439,0.15384615384615385,4,14,0.3076923076923077,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
5,Q1,id01,2024-08-06 00:00:00,2024-08-05 00:00:00,0.1503007231884336,0.1520954519438024,0.0017947287553687907,0.013984615384615262,increase,1,0.002114426696893986,-0.011870188687721175,-0.011870188687721175,0.002114426696893986,0.19230769230769232,5,14,0.38461538461538464,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
5,Q3,id01,2024-08-06 00:00:00,2024-08-05 00:00:00,0.5301780749547913,0.533659966580818,0.003481891626026745,0.013984615384615387,increase,1,0.007438686543774275,-0.006545928840841055,-0.006545928840841055,0.007438686543774275,0.19230769230769232,5,14,0.38461538461538464,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
5,S1,id01,2024-08-06 00:00:00,2024-08-05 00:00:00,0.4644406303754284,0.4668668455348068,0.0024262151593784087,0.009750891302020476,increase,1,0.004540537662652123,-0.005210353639368271,-0.005210353639368271,0.004540537662652123,0.19230769230769232,5,14,0.38461538461538464,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
5,S2,id01,2024-08-06 00:00:00,2024-08-05 00:00:00,0.5547878673587687,0.558239342712844,0.0034514753540753063,0.013984615384615345,increase,1,0.0077826350805827605,-0.006201980304032433,-0.006201980304032433,0.0077826350805827605,0.19230769230769232,5,14,0.38461538461538464,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
5,S4,id01,2024-08-06 00:00:00,2024-08-05 00:00:00,0.5012174046671868,0.5008600479023246,-0.00035735676486214896,-0.0014294332894590304,decrease,0,-0.0007162014347860864,0.0007132318546729986,-0.0007162014347860864,0.0007132318546729986,0.19230769230769232,5,14,0.38461538461538464,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
6,Q1,id01,2024-08-07 00:00:00,2024-08-06 00:00:00,0.5666241810032658,0.5631869553172029,-0.0034372256860629724,-0.013984615384615207,decrease,0,-0.00789999437115907,0.006084621013456044,-0.00789999437115907,0.006084621013456044,0.23076923076923078,6,14,0.46153846153846156,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
6,S1,id01,2024-08-07 00:00:00,2024-08-06 00:00:00,0.7902906187227435,0.787963520273002,-0.0023270984497415492,-0.013984615384615484,decrease,0,-0.011035660487329004,0.002948954897286289,-0.011035660487329004,0.002948954897286289,0.23076923076923078,6,14,0.46153846153846156,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
6,S4,id01,2024-08-07 00:00:00,2024-08-06 00:00:00,0.6342555610560132,0.6310054244855666,-0.0032501365704465934,-0.013984615384614929,decrease,0,-0.008847108172658531,0.005137507211956455,-0.008847108172658531,0.005137507211956455,0.23076923076923078,6,14,0.46153846153846156,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
7,Q1,id01,2024-08-09 00:00:00,2024-08-08 00:00:00,0.0939948299763649,0.0951925379102585,0.0011977079338936075,0.01398461538461504,increase,1,0.0013228404610280044,-0.01266177492358722,-0.01266177492358722,0.0013228404610280044,0.2692307692307692,7,14,0.5384615384615384,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
7,S1,id01,2024-08-09 00:00:00,2024-08-08 00:00:00,0.3776523639734765,0.3809447624802064,0.00329239850672991,0.013984615384615207,increase,1,0.005304331569460044,-0.008680283815155143,-0.008680283815155143,0.005304331569460044,0.2692307692307692,7,14,0.5384615384615384,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
7,S2,id01,2024-08-09 00:00:00,2024-08-08 00:00:00,0.5221349450364855,0.5256231104342611,0.0034881653977756333,0.013984615384615748,increase,1,0.007326249425923715,-0.006658365958692041,-0.006658365958692041,0.007326249425923715,0.2692307692307692,7,14,0.5384615384615384,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
7,S4,id01,2024-08-09 00:00:00,2024-08-08 00:00:00,0.4499719353468342,0.4513904280847244,0.0014184927378901868,0.005729721603513788,increase,1,0.0025822773203879813,-0.00314744428312578,-0.00314744428312578,0.0025822773203879813,0.2692307692307692,7,14,0.5384615384615384,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
8,Q3,id01,2024-08-10 00:00:00,2024-08-09 00:00:00,0.5212985830404903,0.5247519463338856,0.003453363293395295,0.013842864558349141,increase,1,0.0072401704391719226,-0.006602694119177221,-0.006602694119177221,0.0072401704391719226,0.3076923076923077,8,14,0.6153846153846154,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
8,S1,id01,2024-08-10 00:00:00,2024-08-09 00:00:00,0.7853173322116264,0.7829502032944763,-0.0023671289171500742,-0.013984615384615484,decrease,0,-0.010965831074916119,0.003018784309699576,-0.010965831074916119,0.003018784309699576,0.3076923076923077,8,14,0.6153846153846154,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
8,S3,id01,2024-08-10 00:00:00,2024-08-09 00:00:00,0.863904208510249,0.858698013849559,-0.0052061946606899445,-0.04358494704575122,decrease,0,-0.03754035887016018,0.006044588175591069,-0.03754035887016018,0.006044588175591069,0.3076923076923077,8,14,0.6153846153846154,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
8,S4,id01,2024-08-10 00:00:00,2024-08-09 00:00:00,0.6526184339492463,0.6494412859281737,-0.0031771480210726066,-0.013984615384615706,decrease,0,-0.009104417835710843,0.004880197548904829,-0.009104417835710843,0.004880197548904829,0.3076923076923077,8,14,0.6153846153846154,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
9,Q1,id01,2024-08-12 00:00:00,2024-08-11 00:00:00,0.1474992541446053,0.1492664073077421,0.0017671531631368032,0.013984615384615262,increase,1,0.0020750565641324196,-0.01190955882048274,-0.01190955882048274,0.0020750565641324196,0.34615384615384615,9,14,0.6923076923076923,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
9,Q3,id01,2024-08-12 00:00:00,2024-08-11 00:00:00,0.6367822389645533,0.6335415825486844,-0.0032406564158689033,-0.013984615384615373,decrease,0,-0.008882509305976723,0.005102106078638725,-0.008882509305976723,0.005102106078638725,0.34615384615384615,9,14,0.6923076923076923,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
9,S1,id01,2024-08-12 00:00:00,2024-08-11 00:00:00,0.3397578484125741,0.3429019059946996,0.0031440575821254924,0.013984615384615262,increase,1,0.00477335079132261,-0.009211264593292709,-0.009211264593292709,0.00477335079132261,0.34615384615384615,9,14,0.6923076923076923,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
9,S4,id01,2024-08-12 00:00:00,2024-08-11 00:00:00,0.5164102198555515,0.5150435412760135,-0.0013666785795379832,-0.005472131532244302,decrease,0,-0.0028221254324381937,0.0026500060998060283,-0.0028221254324381937,0.0026500060998060283,0.34615384615384615,9,14,0.6923076923076923,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
10,Q1,id01,2024-08-13 00:00:00,2024-08-12 00:00:00,0.0917044427526222,0.0928759577156423,0.0011715149630201066,0.013984615384615484,increase,1,0.0012906273854707045,-0.012693987999144942,-0.012693987999144942,0.0012906273854707045,0.38461538461538464,10,14,0.7692307692307693,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
10,Q3,id01,2024-08-13 00:00:00,2024-08-12 00:00:00,0.6572241177848387,0.655178333765683,-0.002045784019155672,-0.009068164344950502,decrease,0,-0.005950544938270947,0.003117619406679517,-0.005950544938270947,0.003117619406679517,0.38461538461538464,10,14,0.7692307692307693,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
10,S1,id01,2024-08-13 00:00:00,2024-08-12 00:00:00,0.3233524248879691,0.3264197249910546,0.0030673001030854796,0.013984615384615151,increase,1,0.004543389294147473,-0.009441226090467629,-0.009441226090467629,0.004543389294147473,0.38461538461538464,10,14,0.7692307692307693,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
10,S2,id01,2024-08-13 00:00:00,2024-08-12 00:00:00,0.5183198994908206,0.521810408694955,0.0034905092041344066,0.013984615384614985,increase,1,0.007272913437814075,-0.006711701946801187,-0.006711701946801187,0.007272913437814075,0.38461538461538464,10,14,0.7692307692307693,5.0,1.0,1.0,0.5609756097560976,0.8536585365853658
11,Q2,id01,2024-08-14 00:00:00,2024-08-13 00:00:00,0.580610586719341,0.5743609132935911,-0.006249673425749891,-0.025614215256818895,decrease,0,-0.014791897262461063,0.010822317994357906,-0.014791897262461063,0.010822317994357906,0.4230769230769231,11,14,0.8461538461538461,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
11,S1,id01,2024-08-14 00:00:00,2024-08-13 00:00:00,0.8012236541118425,0.7989870186203184,-0.002236635491524086,-0.013984615384615706,decrease,0,-0.011189187274883718,0.0027954281097320186,-0.011189187274883718,0.0027954281097320186,0.4230769230769231,11,14,0.8461538461538461,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
11,S4,id01,2024-08-14 00:00:00,2024-08-13 00:00:00,0.512018681523908,0.5085240173198813,-0.003494664204026665,-0.013984615384615318,decrease,0,-0.00713594973345309,0.006848665651162116,-0.00713594973345309,0.006848665651162116,0.4230769230769231,11,14,0.8461538461538461,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
12,Q3,id01,2024-08-15 00:00:00,2024-08-14 00:00:00,0.570647509459212,0.5740704275494778,0.0034229180902657363,0.013984615384615706,increase,1,0.008004228109588838,-0.005980387275026944,-0.005980387275026944,0.008004228109588838,0.46153846153846156,12,14,0.9230769230769231,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
12,S1,id01,2024-08-15 00:00:00,2024-08-14 00:00:00,0.8120103944368524,0.8098663293444378,-0.0021440650924146043,-0.013984615384615484,decrease,0,-0.011340682821847824,0.0026439325627677147,-0.011340682821847824,0.0026439325627677147,0.46153846153846156,12,14,0.9230769230769231,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
12,S3,id01,2024-08-15 00:00:00,2024-08-14 00:00:00,0.8732600121342564,0.8684798143304826,-0.004780197803773811,-0.042511700445050815,decrease,0,-0.037022694873622156,0.005489005571428601,-0.037022694873622156,0.005489005571428601,0.46153846153846156,12,14,0.9230769230769231,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
12,S4,id01,2024-08-15 00:00:00,2024-08-14 00:00:00,0.521437467885241,0.5193640053834965,-0.0020734625017445607,-0.008307692307692127,decrease,0,-0.0043233296832328755,0.003984362624459324,-0.0043233296832328755,0.003984362624459324,0.46153846153846156,12,14,0.9230769230769231,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
13,S4,id01,2024-08-17 00:00:00,2024-08-16 00:00:00,0.526820448241447,0.523333102862093,-0.0034873453793540232,-0.013984615384615692,decrease,0,-0.007342999603974148,0.006641615780641739,-0.007342999603974148,0.006641615780641739,0.5,13,14,1.0,1.0,1.0,1.0,0.5609756097560976,0.8536585365853658
14,Q3,id01,2024-09-02 00:00:00,2024-09-01 00:00:00,0.5871315091440583,0.5905173124070194,0.003385803262961118,0.01398461538461554,increase,1,0.008234492716487811,-0.005750122668127618,-0.005750122668127618,0.008234492716487811,0.5384615384615384,0,13,0.0,1.0,1.0,1.0,0.5609756097560976,0.8536585365853658
14,S1,id01,2024-09-02 00:00:00,2024-09-01 00:00:00,0.4329546670854162,0.436391125041895,0.003436457956478789,0.013984615384615706,increase,1,0.006078725952163883,-0.007905889432451817,-0.007905889432451817,0.006078725952163883,0.5384615384615384,0,13,0.0,1.0,1.0,1.0,0.5609756097560976,0.8536585365853658
14,S2,id01,2024-09-02 00:00:00,2024-09-01 00:00:00,0.5858696410021881,0.5892585531360003,0.0033889121338122052,0.013984615384615373,increase,1,0.008216867583823268,-0.0057677478007919815,-0.0057677478007919815,0.008216867583823268,0.5384615384615384,0,13,0.0,1.0,1.0,1.0,0.5609756097560976,0.8536585365853658
14,S4,id01,2024-09-02 00:00:00,2024-09-01 00:00:00,0.5276996061488854,0.5311836236661218,0.0034840175172363708,0.013984615384615179,increase,1,0.007404040696539004,-0.006580574688076202,-0.006580574688076202,0.007404040696539004,0.5384615384615384,0,13,0.0,1.0,1.0,1.0,0.5609756097560976,0.8536585365853658
15,Q3,id01,2024-09-03 00:00:00,2024-09-02 00:00:00,0.6655064465011766,0.6635600416053082,-0.0019464048958683922,-0.008731078667151615,decrease,0,-0.005802096099622239,0.0029289825675292524,-0.005802096099622239,0.0029289825675292524,0.5769230769230769,1,13,0.08333333333333333,2.0,1.0,1.0,0.5609756097560976,0.8536585365853658
15,S1,id01,2024-09-03 00:00:00,2024-09-02 00:00:00,0.2986518360830149,0.3015892617366633,0.0029374256536484067,0.013984615384615484,increase,1,0.004197051307945342,-0.009787564076670132,-0.009787564076670132,0.004197051307945342,0.5769230769230769,1,13,0.08333333333333333,2.0,1.0,1.0,0.5609756097560976,0.8536585365853658
15,S2,id01,2024-09-03 00:00:00,2024-09-02 00:00:00,0.5685238668914655,0.5719510156702298,0.0034271487787642663,0.013984615384615706,increase,1,0.007974559140326404,-0.006010056244289405,-0.006010056244289405,0.007974559140326404,0.5769230769230769,1,13,0.08333333333333333,2.0,1.0,1.0,0.5609756097560976,0.8536585365853658
15,S3,id01,2024-09-03 00:00:00,2024-09-02 00:00:00,0.7785853694945429,0.7817110322006825,0.0031256627061395648,0.018223878468436094,increase,1,0.014217374468482405,-0.004006503999953587,-0.004006503999953587,0.014217374468482405,0.5769230769230769,1,13,0.08333333333333333,2.0,1.0,1.0,0.5609756097560976,0.8536585365853658
15,S4,id01,2024-09-03 00:00:00,2024-09-02 00:00:00,0.4920240009024823,0.4955195980297135,0.0034955971272312425,0.013984615384615477,increase,1,0.006905207993665353,-0.0070794073909502585,-0.0070794073909502585,0.006905207993665353,0.5769230769230769,1,13,0.08333333333333333,2.0,1.0,1.0,0.5609756097560976,0.8536585365853658
16,Q1,id01,2024-09-04 00:00:00,2024-09-03 00:00:00,0.490834891018012,0.4897968194118657,-0.0010380716061462736,-0.004153846153846494,decrease,0,-0.0020366966004452887,0.0021171495534012706,-0.0020366966004452887,0.0021171495534012706,0.6153846153846154,2,13,0.16666666666666666,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
16,S1,id01,2024-09-04 00:00:00,2024-09-03 00:00:00,0.6144018321221102,0.617709612497678,0.0033077803755677815,0.013984615384615151,increase,1,0.008615314844827606,-0.005369300539787607,-0.005369300539787607,0.008615314844827606,0.6153846153846154,2,13,0.16666666666666666,3.0,1.0,1.0,0.5609756097560976,0.8536585365853658
17,Q1,id01,2024-09-05 00:00:00,2024-09-04 00:00:00,0.6344447465080856,0.6311953135468119,-0.0032494329612736683,-0.013984615384615817,decrease,0,-0.00884975879532765,0.005134856589288236,-0.00884975879532765,0.005134856589288236,0.6538461538461539,3,13,0.25,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
17,Q3,id01,2024-09-05 00:00:00,2024-09-04 00:00:00,0.53577352641573,0.5392499876597101,0.0034764612439801557,0.013984615384615373,increase,1,0.007516899437551539,-0.0064677159470638195,-0.0064677159470638195,0.007516899437551539,0.6538461538461539,3,13,0.25,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
17,S1,id01,2024-09-05 00:00:00,2024-09-04 00:00:00,0.8063683892816594,0.8041754940719337,-0.002192895209725765,-0.013984615384615484,decrease,0,-0.01126144020442629,0.002723175180189106,-0.01126144020442629,0.002723175180189106,0.6538461538461539,3,13,0.25,4.0,1.0,1.0,0.5609756097560976,0.8536585365853658
18,Q1,id01,2024-09-07 00:00:00,2024-09-06 00:00:00,0.7960307666545564,0.7937507417340913,-0.0022800249204650846,-0.01398461538461615,decrease,0,-0.011116263385721487,0.002868351998894651,-0.011116263385721487,0.002868351998894651,0.6923076923076923,4,13,0.3333333333333333,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
18,S1,id01,2024-09-07 00:00:00,2024-09-06 00:00:00,0.8955986393939115,0.8942838012066787,-0.0013148381872327697,-0.013984615384616372,decrease,0,-0.01251542568375539,0.0014691897008611123,-0.01251542568375539,0.0014691897008611123,0.6923076923076923,4,13,0.3333333333333333,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
18,S2,id01,2024-09-07 00:00:00,2024-09-06 00:00:00,0.6190656548765165,0.6223580182725346,0.0032923633960180165,0.013984615384615429,increase,1,0.00868042925335544,-0.005304186131260024,-0.005304186131260024,0.00868042925335544,0.6923076923076923,4,13,0.3333333333333333,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
18,S4,id01,2024-09-07 00:00:00,2024-09-06 00:00:00,0.6155242381192102,0.6122094195745251,-0.003314818544685072,-0.013984615384615207,decrease,0,-0.008584703801750967,0.0053999115828644185,-0.008584703801750967,0.0053999115828644185,0.6923076923076923,4,13,0.3333333333333333,6.0,1.0,1.0,0.5609756097560976,0.8536585365853658
19,Q1,id01,2024-09-08 00:00:00,2024-09-07 00:00:00,0.7315851909902511,0.728830178283846,-0.002755012706405102,-0.013984615384615484,decrease,0,-0.010211694293142356,0.0037729210914731917,-0.010211694293142356,0.0037729210914731917,0.7307692307692307,5,13,0.4166666666666667,7.0,1.0,1.0,0.5609756097560976,0.8536585365853658
19,Q3,id01,2024-09-08 00:00:00,2024-09-07 00:00:00,0.69170631682601,0.6887161482138221,-0.0029901686121879267,-0.013984615384615373,decrease,0,-0.009652357159827988,0.004332258224787549,-0.009652357159827988,0.004332258224787549,0.7307692307692307,5,13,0.4166666666666667,7.0,1.0,1.0,0.5609756097560976,0.8536585365853658
19,S1,id01,2024-09-08 00:00:00,2024-09-07 00:00:00,0.7769618960466239,0.7745290894534475,-0.002432806593176462,-0.013984615384615706,decrease,0,-0.010848524218357898,0.0031360911662576953,-0.010848524218357898,0.0031360911662576953,0.7307692307692307,5,13,0.4166666666666667,7.0,1.0,1.0,0.5609756097560976,0.8536585365853658
19,S2,id01,2024-09-08 00:00:00,2024-09-07 00:00:00,0.584659472638958,0.5880513245876182,0.0033918519486602072,0.013984615384615318,increase,1,0.008199964275562693,-0.005784651109052729,-0.005784651109052729,0.008199964275562693,0.7307692307692307,5,13,0.4166666666666667,7.0,1.0,1.0,0.5609756097560976,0.8536585365853658
19,S4,id01,2024-09-08 00:00:00,2024-09-07 00:00:00,0.5794466463261856,0.5774208340673758,-0.0020258122588098226,-0.008307692307692405,decrease,0,-0.004805451361675086,0.0035022409460173285,-0.004805451361675086,0.0035022409460173285,0.7307692307692307,5,13,0.4166666666666667,7.0,1.0,1.0,0.5609756097560976,0.8536585365853658
20,Q1,id01,2024-09-09 00:00:00,2024-09-08 00:00:00,0.5403020756192581,0.5386738349683137,-0.001628240650944468,-0.006553846153846216,decrease,0,-0.00353572152113176,0.0030181246327145774,-0.00353572152113176,0.0030181246327145774,0.7692307692307693,6,13,0.5,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
20,Q3,id01,2024-09-09 00:00:00,2024-09-08 00:00:00,0.6890551100146327,0.6874607746059394,-0.0015943354086933592,-0.00743076923076913,decrease,0,-0.0051142887027187086,0.002316480528050496,-0.0051142887027187086,0.002316480528050496,0.7692307692307693,6,13,0.5,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
20,S1,id01,2024-09-09 00:00:00,2024-09-08 00:00:00,0.6460611306236992,0.647010397315574,0.0009492666918747839,0.004153846153846508,increase,1,0.002685610496509473,-0.0014682356573370483,-0.0014682356573370483,0.002685610496509473,0.7692307692307693,6,13,0.5,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
20,S4,id01,2024-09-09 00:00:00,2024-09-08 00:00:00,0.592040959436553,0.5915966414416081,-0.0004443179949449316,-0.0018392983500958304,decrease,0,-0.001088531366205948,0.0007507669838898493,-0.001088531366205948,0.0007507669838898493,0.7692307692307693,6,13,0.5,8.0,1.0,1.0,0.5609756097560976,0.8536585365853658
21,Q3,id01,2024-09-10 00:00:00,2024-09-09 00:00:00,0.6716155977772982,0.6706988227375944,-0.0009167750397037766,-0.004153846153846286,decrease,0,-0.002787884247694435,0.0013659619061520759,-0.002787884247694435,0.0013659619061520759,0.8076923076923077,7,13,0.5833333333333334,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
21,S1,id01,2024-09-10 00:00:00,2024-09-09 00:00:00,0.3037905141289458,0.3067563757155464,0.0029658615866006155,0.013984615384615484,increase,1,0.004269112889674855,-0.009715502494940756,-0.009715502494940756,0.004269112889674855,0.8076923076923077,7,13,0.5833333333333334,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
21,S2,id01,2024-09-10 00:00:00,2024-09-09 00:00:00,0.5942829487507771,0.5976502947520661,0.0033673460012889622,0.013984615384615484,increase,1,0.008334374520464696,-0.005650240864150948,-0.005650240864150948,0.008334374520464696,0.8076923076923077,7,13,0.5833333333333334,9.0,1.0,1.0,0.5609756097560976,0.8536585365853658
