candidate_id,family,status,pair_kind,candidate_file,base_file,row_idx,target_idx,target,subject_id,sleep_date,lifelog_date,p_base,p_new,prob_delta,abs_prob_delta,logit_delta,abs_logit_delta,loss_delta_y1,loss_delta_y0,support_label,support_delta,adverse_delta,swing,py_focus,py_global,py_subject,py_nearest_hard085,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_prob_focus
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,150,2,Q3,id06,2024-08-24,2024-08-23,0.7344636289873309,0.7081875726862621,-0.026276056301068773,0.026276056301068773,-0.13079088626780067,0.13079088626780067,2.0817991173331813e-05,-5.391965812255441e-05,0,-5.391965812255441e-05,2.0817991173331813e-05,7.473764929588622e-05,0.6,0.6,0.6,0.6,-9.077068545022676e-06,-9.077068545022676e-06,-9.077068545022676e-06,-9.077068545022676e-06,2.0817991173331813e-05,0.4
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,79,6,S4,id03,2024-10-10,2024-10-09,0.188427438172422,0.2092217381019075,0.020794299929485505,0.020794299929485505,0.1306378457202797,0.1306378457202797,-5.9818084581394516e-05,1.4832112973051014e-05,1,-5.9818084581394516e-05,1.4832112973051014e-05,7.465019755444552e-05,0.56,0.56,0.56,0.56,-2.697199765743849e-05,-2.697199765743849e-05,-2.697199765743849e-05,-2.697199765743849e-05,-5.9818084581394516e-05,0.56
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,238,6,S4,id10,2024-08-23,2024-08-22,0.7554964614005225,0.7306259968373535,-0.024870464563168992,0.024870464563168992,-0.13034438001420834,0.13034438001420834,1.91276579023084e-05,-5.535484496295354e-05,0,-5.535484496295354e-05,1.91276579023084e-05,7.448250286526195e-05,0.56,0.56,0.56,0.56,-1.364464335840685e-05,-1.364464335840685e-05,-1.364464335840685e-05,-1.364464335840685e-05,1.91276579023084e-05,0.43999999999999995
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.3657125187031476,0.029437663754766974,0.029437663754766974,0.1292845438988578,0.1292845438988578,-4.7953548850971216e-05,2.5923333376947615e-05,1,-4.7953548850971216e-05,2.5923333376947615e-05,7.387688222791883e-05,0.6321428571428571,0.6,0.4464285714285714,0.85,-2.0777410031415357e-05,-1.840279595980368e-05,-7.057417617659005e-06,-3.6872016516783386e-05,-4.7953548850971216e-05,0.6321428571428571
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,235,2,Q3,id10,2024-08-18,2024-08-17,0.7052866282842567,0.6782259527061134,-0.02706067557814329,0.02706067557814329,-0.12697010917083074,0.12697010917083074,2.235645093176137e-05,-5.019789716585623e-05,0,-5.019789716585623e-05,2.235645093176137e-05,7.25543480976176e-05,0.6,0.6,0.6,0.6,-6.665288307285672e-06,-6.665288307285672e-06,-6.665288307285672e-06,-6.665288307285672e-06,2.235645093176137e-05,0.4
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,69,6,S4,id03,2024-08-29,2024-08-28,0.1567326374322122,0.1740737832465874,0.01734114581437521,0.01734114581437521,0.1257164638086412,0.1257164638086412,-5.996448204914476e-05,1.187349727007882e-05,1,-5.996448204914476e-05,1.187349727007882e-05,7.183797931922359e-05,0.2871717171717172,0.56,0.1515151515151515,0.15,-8.756338609168925e-06,-2.8355771148686386e-05,9.889549489843393e-07,1.0978003721952826e-06,1.187349727007882e-05,0.2871717171717172
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,96,2,Q3,id04,2024-10-17,2024-10-16,0.7922389334979886,0.8110532326067973,0.01881429910880872,0.01881429910880872,0.11839403946191585,0.11839403946191585,-1.3411805809992382e-05,5.4241931025388164e-05,1,-1.3411805809992382e-05,5.4241931025388164e-05,6.765373683538055e-05,0.6,0.6,0.6,0.6,1.3649688924159837e-05,1.3649688924159837e-05,1.3649688924159837e-05,1.3649688924159837e-05,-1.3411805809992382e-05,0.6
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,223,6,S4,id09,2024-09-16,2024-09-15,0.7525200998092647,0.7305979890387009,-0.02192211077056383,0.02192211077056383,-0.11443970627893141,0.11443970627893141,1.6893911484624237e-05,-4.850020638905076e-05,0,-4.850020638905076e-05,1.6893911484624237e-05,6.539411787367499e-05,0.56,0.56,0.56,0.56,-1.1879500379792757e-05,-1.1879500379792757e-05,-1.1879500379792757e-05,-1.1879500379792757e-05,1.6893911484624237e-05,0.43999999999999995
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,160,6,S4,id07,2024-07-22,2024-07-21,0.57263019032164,0.6001110938525364,0.027480903530896383,0.027480903530896383,0.11333760757709888,0.11333760757709888,-2.6785530426820653e-05,3.797881676009305e-05,1,-2.6785530426820653e-05,3.797881676009305e-05,6.47643471869137e-05,0.6264625850340136,0.56,0.4693877551020408,0.85,-2.5936235966612563e-06,1.710782335421374e-06,7.579225223378457e-06,-1.7070878348783596e-05,-2.6785530426820653e-05,0.6264625850340136
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,78,6,S4,id03,2024-10-06,2024-10-05,0.2404795856181225,0.2616637613119392,0.021184175693816698,0.021184175693816698,0.11271299449354655,0.11271299449354655,-4.824292738735395e-05,1.6164498037529792e-05,1,-4.824292738735395e-05,1.6164498037529792e-05,6.440742542488374e-05,0.56,0.56,0.56,0.56,-1.990366020040511e-05,-1.990366020040511e-05,-1.990366020040511e-05,-1.990366020040511e-05,-4.824292738735395e-05,0.56
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,178,2,Q3,id07,2024-08-29,2024-08-28,0.5244284647112875,0.4972014485933341,-0.027227016117953362,0.027227016117953362,-0.10898604055587119,0.10898604055587119,3.0465004465372544e-05,-3.181273299512531e-05,0,-3.181273299512531e-05,3.0465004465372544e-05,6.227773746049785e-05,0.6534013605442177,0.6,0.5102040816326531,0.85,8.879625393179583e-06,5.553909481173399e-06,-3.837714793252539e-08,2.1123343846297864e-05,3.0465004465372544e-05,0.3465986394557823
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,7,2,Q3,id01,2024-08-09,2024-08-08,0.6040030025434762,0.5780399045937697,-0.025963097949706415,0.025963097949706415,-0.10744038351296131,0.10744038351296131,2.5106436366899005e-05,-3.628806849765028e-05,0,-3.628806849765028e-05,2.5106436366899005e-05,6.139450486454928e-05,0.6784552845528454,0.6,0.5853658536585366,0.85,5.365357770208557e-06,5.486344210792886e-07,-3.4982174767021294e-07,1.589726063721661e-05,2.5106436366899005e-05,0.32154471544715457
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,243,6,S4,id10,2024-09-20,2024-09-19,0.777682592976296,0.7586584681100634,-0.019024124866232617,0.019024124866232617,-0.10687371572213711,0.10687371572213711,1.4152435866669208e-05,-4.691825883169479e-05,0,-4.691825883169479e-05,1.4152435866669208e-05,6.1070694698364e-05,0.6922222222222222,0.56,0.6666666666666666,0.85,-4.6437668349383805e-06,-1.2718669800610948e-05,-6.204462366118794e-06,4.9918316619146065e-06,1.4152435866669208e-05,0.3077777777777778
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,200,6,S4,id08,2024-09-20,2024-09-19,0.4678777475641957,0.4943586336637796,0.026480886099583878,0.026480886099583878,0.10609979916796304,0.10609979916796304,-3.145953955974498e-05,2.91689171076625e-05,1,-3.145953955974498e-05,2.91689171076625e-05,6.062845666740748e-05,0.56,0.56,0.56,0.56,-4.783018626085691e-06,-4.783018626085691e-06,-4.783018626085691e-06,-4.783018626085691e-06,-3.145953955974498e-05,0.56
e224_body_vs_e95,e258_e247_body_rollback_attribution,diagnostic,component_pair,e224_body_vs_e95,submission_e95_hardtail_541e3973.csv,235,6,S4,id10,2024-08-18,2024-08-17,0.7068176583848749,0.6850138996476511,-0.021803758737223733,0.021803758737223733,-0.1030673643899539,0.1030673643899539,1.790491096415917e-05,-4.0990725830100266e-05,0,-4.0990725830100266e-05,1.790491096415917e-05,5.889563679425944e-05,0.56,0.56,0.56,0.56,-8.009169225314978e-06,-8.009169225314978e-06,-8.009169225314978e-06,-8.009169225314978e-06,1.790491096415917e-05,0.43999999999999995
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.4715633872857087,0.5126687631135441,0.041105375827835466,0.041105375827835466,0.16455523039988984,0.16455523039988984,-4.775795436586432e-05,4.6273605862644094e-05,1,-4.775795436586432e-05,4.6273605862644094e-05,9.403156022850842e-05,0.6296747967479676,0.6,0.4390243902439024,0.85,-1.2935697712136212e-05,-1.0145330274460953e-05,4.991457469640403e-06,-3.3653220331588055e-05,-4.775795436586432e-05,0.6296747967479676
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,150,2,Q3,id06,2024-08-24,2024-08-23,0.7081875726862621,0.7344636289873309,0.026276056301068773,0.026276056301068773,0.13079088626780067,0.13079088626780067,-2.0817991173331813e-05,5.391965812255441e-05,1,-2.0817991173331813e-05,5.391965812255441e-05,7.473764929588622e-05,0.6,0.6,0.6,0.6,9.077068545022676e-06,9.077068545022676e-06,9.077068545022676e-06,9.077068545022676e-06,-2.0817991173331813e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,235,2,Q3,id10,2024-08-18,2024-08-17,0.6782259527061134,0.7052866282842567,0.02706067557814329,0.02706067557814329,0.12697010917083074,0.12697010917083074,-2.235645093176137e-05,5.019789716585623e-05,1,-2.235645093176137e-05,5.019789716585623e-05,7.25543480976176e-05,0.6,0.6,0.6,0.6,6.665288307285672e-06,6.665288307285672e-06,6.665288307285672e-06,6.665288307285672e-06,-2.235645093176137e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,237,2,Q3,id10,2024-08-20,2024-08-19,0.4912612942897662,0.5225588242343959,0.0312975299446297,0.0312975299446297,0.1252549821431368,0.1252549821431368,-3.529223195943836e-05,3.6282043550925455e-05,1,-3.529223195943836e-05,3.6282043550925455e-05,7.157427551036382e-05,0.6954545454545454,0.6,0.6363636363636364,0.85,-1.3494611690373012e-05,-6.662521755292833e-06,-9.265222682942427e-06,-2.4556090632883783e-05,-3.529223195943836e-05,0.6954545454545454
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,158,2,Q3,id07,2024-07-20,2024-07-19,0.5846043905188709,0.5631803758195201,-0.021424014699350846,0.021424014699350846,-0.08762441134299442,0.08762441134299442,2.1334515873338296e-05,-2.8736576322658614e-05,0,-2.8736576322658614e-05,2.1334515873338296e-05,5.0071092195996906e-05,0.6,0.6,0.6,0.6,1.3060789949395322e-06,1.3060789949395322e-06,1.3060789949395322e-06,1.3060789949395322e-06,2.1334515873338296e-05,0.4
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,222,2,Q3,id09,2024-09-14,2024-09-13,0.4376230850911599,0.4591574118481634,0.021534326757003508,0.021534326757003508,0.08707911317601075,0.08707911317601075,-2.744862450873737e-05,2.231086873469731e-05,1,-2.744862450873737e-05,2.231086873469731e-05,4.975949324343468e-05,0.6,0.6,0.6,0.6,-7.544827211363497e-06,-7.544827211363497e-06,-7.544827211363497e-06,-7.544827211363497e-06,-2.744862450873737e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,51,2,Q3,id02,2024-10-08,2024-10-07,0.4984571578836247,0.5200321641461036,0.021575006262478935,0.021575006262478935,0.08634295882306535,0.08634295882306535,-2.4213154365698548e-05,2.5125679247481626e-05,1,-2.4213154365698548e-05,2.5125679247481626e-05,4.9338833613180174e-05,0.7263888888888889,0.6,0.7291666666666666,0.85,-1.0713501279870085e-05,-4.4776209204264775e-06,-1.0850553595462248e-05,-1.6812329323721523e-05,-2.4213154365698548e-05,0.7263888888888889
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,105,2,Q3,id04,2024-10-29,2024-10-28,0.6412761301525783,0.6605053244076691,0.01922919425509073,0.01922919425509073,0.08463970464558312,0.08463970464558312,-1.6882880386607012e-05,3.148266512515477e-05,1,-1.6882880386607012e-05,3.148266512515477e-05,4.836554551176178e-05,0.6,0.6,0.6,0.6,2.4633378180977022e-06,2.4633378180977022e-06,2.4633378180977022e-06,2.4633378180977022e-06,-1.6882880386607012e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,196,2,Q3,id08,2024-09-11,2024-09-10,0.2842003739702775,0.3010967663332897,0.016896392363012214,0.016896392363012214,0.08164014300104161,0.08164014300104161,-3.30012367925566e-05,1.3650273493752886e-05,1,-3.30012367925566e-05,1.3650273493752886e-05,4.665151028630949e-05,0.6,0.6,0.6,0.6,-1.4340632678032805e-05,-1.4340632678032805e-05,-1.4340632678032805e-05,-1.4340632678032805e-05,-3.30012367925566e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,230,2,Q3,id10,2024-08-07,2024-08-06,0.444996637994566,0.464699329255029,0.01970269126046298,0.01970269126046298,0.07946944659775523,0.07946944659775523,-2.4756494644032336e-05,2.0654617697542146e-05,1,-2.4756494644032336e-05,2.0654617697542146e-05,4.541111234157448e-05,0.6,0.6,0.6,0.6,-6.592049707402542e-06,-6.592049707402542e-06,-6.592049707402542e-06,-6.592049707402542e-06,-2.4756494644032336e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,52,2,Q3,id02,2024-10-09,2024-10-08,0.6016783887867377,0.6198465277318532,0.018168138945115486,0.018168138945115486,0.07643354859658669,0.07643354859658669,-1.699934104204218e-05,2.6676972441721515e-05,1,-1.699934104204218e-05,2.6676972441721515e-05,4.3676313483763694e-05,0.7263888888888889,0.6,0.7291666666666666,0.85,-5.04901638051239e-06,4.7118435146329856e-07,-5.1703394735228444e-06,-1.0447894019477623e-05,-1.699934104204218e-05,0.7263888888888889
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,236,2,Q3,id10,2024-08-19,2024-08-18,0.7228283829422766,0.7078611688470502,-0.014967214095226389,0.014967214095226389,-0.07351610864993163,0.07351610864993163,1.1956480414038881e-05,-3.0052724528779098e-05,0,-3.0052724528779098e-05,1.1956480414038881e-05,4.2009204942817976e-05,0.6,0.6,0.6,0.6,-4.847201563088312e-06,-4.847201563088312e-06,-4.847201563088312e-06,-4.847201563088312e-06,1.1956480414038881e-05,0.4
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,5,2,Q3,id01,2024-08-06,2024-08-05,0.5068647681832803,0.5251374051887717,0.01827263700549142,0.01827263700549142,0.0731736661368184,0.0731736661368184,-2.0237550814794755e-05,2.157597269195869e-05,1,-2.0237550814794755e-05,2.157597269195869e-05,4.1813523506753444e-05,0.6784552845528454,0.6,0.5853658536585366,0.85,-6.79263329697281e-06,-3.5121414120933774e-06,-2.9002361900433257e-06,-1.3965522288781737e-05,-2.0237550814794755e-05,0.6784552845528454
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,164,2,Q3,id07,2024-07-26,2024-07-25,0.3786901317708287,0.3959727729485107,0.017282641177681968,0.017282641177681968,0.07283784263253235,0.07283784263253235,-2.5501244178562795e-05,1.6120380182884355e-05,1,-2.5501244178562795e-05,1.6120380182884355e-05,4.1621624361447146e-05,0.4200680272108843,0.6,0.5102040816326531,0.15,-1.3635334519412324e-06,-8.852594433983935e-06,-5.1151424505070475e-06,9.877136528667282e-06,1.6120380182884355e-05,0.4200680272108843
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,166,2,Q3,id07,2024-07-28,2024-07-27,0.4649711642931008,0.4817115516883634,0.016740387395262568,0.016740387395262568,0.06715880970403165,0.06715880970403165,-2.0211487452248925e-05,1.8164975235769227e-05,1,-2.0211487452248925e-05,1.8164975235769227e-05,3.837646268801815e-05,0.6,0.6,0.6,0.6,-4.860902377041664e-06,-4.860902377041664e-06,-4.860902377041664e-06,-4.860902377041664e-06,-2.0211487452248925e-05,0.6
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,212,2,Q3,id09,2024-08-17,2024-08-16,0.3648239159530363,0.3792367792615607,0.01441286330852437,0.01441286330852437,0.06169847826304431,0.06169847826304431,-2.2140538438821037e-05,1.3115734854347138e-05,1,-2.2140538438821037e-05,1.3115734854347138e-05,3.5256273293168175e-05,0.3963414634146341,0.6,0.4390243902439024,0.15,-8.577880972134167e-07,-8.038029121553766e-06,-2.362629030458401e-06,7.827293860371912e-06,1.3115734854347138e-05,0.3963414634146341
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,247,2,Q3,id10,2024-09-25,2024-09-24,0.624081940371611,0.6096324827512001,-0.014449457620410944,0.014449457620410944,-0.06114284032931222,0.06114284032931222,1.3385934937520526e-05,-2.1552830964943505e-05,0,-2.1552830964943505e-05,1.3385934937520526e-05,3.493876590246403e-05,0.4621212121212121,0.6,0.6363636363636364,0.15,-5.406886116077551e-06,-5.895714234650868e-07,6.809291548063332e-07,-1.63120160795739e-05,-2.1552830964943505e-05,0.5378787878787878
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,231,2,Q3,id10,2024-08-08,2024-08-07,0.5070233808051997,0.5219291610512993,0.014905780246099565,0.014905780246099565,0.05967758056203379,0.05967758056203379,-1.6557001920514187e-05,1.7544472686362247e-05,1,-1.6557001920514187e-05,1.7544472686362247e-05,3.4101474606876434e-05,0.4621212121212121,0.6,0.6363636363636364,0.15,1.7854579059117736e-06,-2.916412077763614e-06,-4.156465699831848e-06,1.2429251495330782e-05,1.7544472686362247e-05,0.4621212121212121
e247_rollback_vs_e224,e258_e247_body_rollback_attribution,diagnostic,component_pair,e247_rollback_vs_e224,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv,116,2,Q3,id05,2024-10-16,2024-10-15,0.6526694516696923,0.6391230566602422,-0.013546395009450096,0.013546395009450096,-0.059233896432792865,0.059233896432792865,1.1985022146919416e-05,-2.1862918671819364e-05,0,-2.1862918671819364e-05,1.1985022146919416e-05,3.384794081873878e-05,0.6,0.6,0.6,0.6,-1.5541541805760956e-06,-1.5541541805760956e-06,-1.5541541805760956e-06,-1.5541541805760956e-06,1.1985022146919416e-05,0.4
