candidate_id,family,status,pair_kind,candidate_file,base_file,row_idx,target_idx,target,subject_id,sleep_date,lifelog_date,p_base,p_new,prob_delta,abs_prob_delta,logit_delta,abs_logit_delta,loss_delta_y1,loss_delta_y0,support_label,support_delta,adverse_delta,swing,py_focus,py_global,py_subject,py_nearest_hard085,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_prob_focus
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5126687631135441,0.4470486821053867,-0.06562008100815747,0.06562008100815747,-0.2632883686398232,0.2632883686398232,7.826425913753278e-05,-7.21862372280804e-05,0,-7.21862372280804e-05,7.826425913753278e-05,0.0001504504963656132,0.6296747967479676,0.6,0.4390243902439024,0.85,2.254864849156791e-05,1.8084060591287506e-05,-6.134799799274619e-06,5.56966846826908e-05,7.826425913753278e-05,0.37032520325203244
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5132603796777254,0.4476341302368096,-0.06562624944091583,0.06562624944091583,-0.26328836863982297,0.26328836863982297,7.817545940119715e-05,-7.227503696441603e-05,0,-7.227503696441603e-05,7.817545940119715e-05,0.0001504504963656132,0.6296747967479676,0.6,0.4390243902439024,0.85,2.2459848755232285e-05,1.7995260854951876e-05,-6.223599535610256e-06,5.560788494635518e-05,7.817545940119715e-05,0.37032520325203244
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,223,2,Q3,id09,2024-09-16,2024-09-15,0.5132603796777254,0.4476341302368096,-0.06562624944091583,0.06562624944091583,-0.26328836863982297,0.26328836863982297,7.817545940119715e-05,-7.227503696441603e-05,0,-7.227503696441603e-05,7.817545940119715e-05,0.0001504504963656132,0.6296747967479676,0.6,0.4390243902439024,0.85,2.2459848755232285e-05,1.7995260854951876e-05,-6.223599535610256e-06,5.560788494635518e-05,7.817545940119715e-05,0.37032520325203244
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,43,4,S2,id02,2024-09-29,2024-09-28,0.951615084322421,0.9387158396425064,-0.012899244679914657,0.012899244679914657,-0.24998112510607706,0.24998112510607706,7.798752353977807e-06,-0.00013504760484949483,0,-0.00013504760484949483,7.798752353977807e-06,0.00014284635720347263,0.8059259259259259,0.6511111111111111,0.9166666666666666,0.85,-1.9924022155140584e-05,-4.203875449256709e-05,-4.105110746311584e-06,-1.362820122654309e-05,7.798752353977807e-06,0.19407407407407407
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5330271994258958,0.4714018135471511,-0.06162538587874472,0.06162538587874472,-0.2468191742595351,0.2468191742595351,7.020663773465253e-05,-7.083289041365313e-05,0,-7.083289041365313e-05,7.020663773465253e-05,0.00014103952814830566,0.6534013605442177,0.6,0.5102040816326531,0.85,2.1322529168964283e-05,1.3790826475330266e-05,1.1260525191558832e-06,4.905070851240668e-05,7.020663773465253e-05,0.3465986394557823
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5330271994258958,0.4714018135471511,-0.06162538587874472,0.06162538587874472,-0.2468191742595351,0.2468191742595351,7.020663773465253e-05,-7.083289041365313e-05,0,-7.083289041365313e-05,7.020663773465253e-05,0.00014103952814830566,0.6534013605442177,0.6,0.5102040816326531,0.85,2.1322529168964283e-05,1.3790826475330266e-05,1.1260525191558832e-06,4.905070851240668e-05,7.020663773465253e-05,0.3465986394557823
e211_e95_closer,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5330271994258958,0.4714018135471511,-0.06162538587874472,0.06162538587874472,-0.2468191742595351,0.2468191742595351,7.020663773465253e-05,-7.083289041365313e-05,0,-7.083289041365313e-05,7.020663773465253e-05,0.00014103952814830566,0.6534013605442177,0.6,0.5102040816326531,0.85,2.1322529168964283e-05,1.3790826475330266e-05,1.1260525191558832e-06,4.905070851240668e-05,7.020663773465253e-05,0.3465986394557823
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5373147287317764,0.475698605418545,-0.06161612331323146,0.06161612331323146,-0.24681917425953498,0.24681917425953498,6.959973603282351e-05,-7.143979211548215e-05,0,-7.143979211548215e-05,6.959973603282351e-05,0.00014103952814830566,0.6534013605442177,0.6,0.5102040816326531,0.85,2.071562746713526e-05,1.3183924773501245e-05,5.191508173268614e-07,4.8443806810577654e-05,6.959973603282351e-05,0.3465986394557823
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,171,2,Q3,id07,2024-08-20,2024-08-19,0.5330271994258958,0.4714018135471511,-0.06162538587874472,0.06162538587874472,-0.2468191742595351,0.2468191742595351,7.020663773465253e-05,-7.083289041365313e-05,0,-7.083289041365313e-05,7.020663773465253e-05,0.00014103952814830566,0.6534013605442177,0.6,0.5102040816326531,0.85,2.1322529168964283e-05,1.3790826475330266e-05,1.1260525191558832e-06,4.905070851240668e-05,7.020663773465253e-05,0.3465986394557823
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,53,4,S2,id02,2024-10-10,2024-10-09,0.9297686935494428,0.911937972502378,-0.017830721047064846,0.017830721047064846,-0.24561111509947953,0.24561111509947953,1.1065064825351665e-05,-0.00012928414380292225,0,-0.00012928414380292225,1.1065064825351665e-05,0.00014034920862827393,0.8059259259259259,0.6511111111111111,0.9166666666666666,0.85,-1.617307788620964e-05,-3.790121462940168e-05,-6.30702560337832e-07,-9.987316468889427e-06,1.1065064825351665e-05,0.19407407407407407
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.3910377894025359,0.05476293445415531,0.05476293445415531,0.23698726854181063,0.23698726854181063,-8.621448980412883e-05,4.9206806505477246e-05,1,-8.621448980412883e-05,4.9206806505477246e-05,0.00013542129630960607,0.6321428571428571,0.6,0.4464285714285714,0.85,-3.6398798661666586e-05,-3.20459712802864e-05,-1.1249129347025458e-05,-6.590129535768791e-05,-8.621448980412883e-05,0.6321428571428571
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.3910377894025359,0.05476293445415531,0.05476293445415531,0.23698726854181063,0.23698726854181063,-8.621448980412883e-05,4.9206806505477246e-05,1,-8.621448980412883e-05,4.9206806505477246e-05,0.00013542129630960607,0.6321428571428571,0.6,0.4464285714285714,0.85,-3.6398798661666586e-05,-3.20459712802864e-05,-1.1249129347025458e-05,-6.590129535768791e-05,-8.621448980412883e-05,0.6321428571428571
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.3910377894025359,0.05476293445415531,0.05476293445415531,0.23698726854181063,0.23698726854181063,-8.621448980412883e-05,4.9206806505477246e-05,1,-8.621448980412883e-05,4.9206806505477246e-05,0.00013542129630960607,0.6321428571428571,0.6,0.4464285714285714,0.85,-3.6398798661666586e-05,-3.20459712802864e-05,-1.1249129347025458e-05,-6.590129535768791e-05,-8.621448980412883e-05,0.6321428571428571
e211_e95_closer,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3362748549483806,0.3910377894025359,0.05476293445415531,0.05476293445415531,0.23698726854181063,0.23698726854181063,-8.621448980412883e-05,4.9206806505477246e-05,1,-8.621448980412883e-05,4.9206806505477246e-05,0.00013542129630960607,0.6321428571428571,0.6,0.4464285714285714,0.85,-3.6398798661666586e-05,-3.20459712802864e-05,-1.1249129347025458e-05,-6.590129535768791e-05,-8.621448980412883e-05,0.6321428571428571
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,188,2,Q3,id08,2024-08-10,2024-08-09,0.3320845966237976,0.38656257401534,0.05447797739154242,0.05447797739154242,0.23698726854181046,0.23698726854181046,-8.680229056649567e-05,4.8619005743110275e-05,1,-8.680229056649567e-05,4.8619005743110275e-05,0.00013542129630960594,0.6321428571428571,0.6,0.4464285714285714,0.85,-3.698659942403348e-05,-3.263377204265329e-05,-1.1836930109392374e-05,-6.648909612005478e-05,-8.680229056649567e-05,0.6321428571428571
e210_e95_dependency_gate,e210_q3s4_dependency,control,actual_vs_e95,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,87,2,Q3,id04,2024-09-20,2024-09-19,0.7702497083335461,0.7259901110685584,-0.04425959726498774,0.04425959726498774,-0.23534953119528224,0.23534953119528224,3.3816208684403765e-05,-0.00010066923771290044,0,-0.00010066923771290044,3.3816208684403765e-05,0.0001344854463973042,0.6,0.6,0.6,0.6,-1.997796987451792e-05,-1.997796987451792e-05,-1.997796987451792e-05,-1.997796987451792e-05,3.3816208684403765e-05,0.4
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,87,2,Q3,id04,2024-09-20,2024-09-19,0.7702497083335461,0.7259901110685584,-0.04425959726498774,0.04425959726498774,-0.23534953119528224,0.23534953119528224,3.3816208684403765e-05,-0.00010066923771290044,0,-0.00010066923771290044,3.3816208684403765e-05,0.0001344854463973042,0.6,0.6,0.6,0.6,-1.997796987451792e-05,-1.997796987451792e-05,-1.997796987451792e-05,-1.997796987451792e-05,3.3816208684403765e-05,0.4
e211_e154_closer,e211_q3s4,live_primary,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e95_hardtail_541e3973.csv,44,2,Q3,id02,2024-09-30,2024-09-29,0.6137150197082571,0.5579127584443915,-0.05580226126386567,0.05580226126386567,-0.23025993354779345,0.23025993354779345,5.447318847720609e-05,-7.710391640724731e-05,0,-7.710391640724731e-05,5.447318847720609e-05,0.0001315771048844534,0.7263888888888889,0.6,0.7291666666666666,0.85,1.8472230612987587e-05,1.8423465234247282e-06,1.8837722570999958e-05,3.473662274453808e-05,5.447318847720609e-05,0.27361111111111114
e216_e95_s2_negative,e216_s2_maskfam,negative_unsubmitted_control,graft_vs_anchor,submission_e216_maskfam_jepa_s2_rank_e95_s0p75_4f8dc44d.csv,submission_e95_hardtail_541e3973.csv,43,4,S2,id02,2024-09-29,2024-09-28,0.951615084322421,0.9398581620057636,-0.011756922316657481,0.011756922316657481,-0.22994929087140603,0.22994929087140603,7.103804253952251e-06,-0.00012429579052970828,0,-0.00012429579052970828,7.103804253952251e-06,0.00013139959478366054,0.8059259259259259,0.6511111111111111,0.9166666666666666,0.85,-1.83974504373952e-05,-3.874005437056932e-05,-3.846161978019465e-06,-1.2606134963596831e-05,7.103804253952251e-06,0.19407407407407407
e216_e95_s2_negative,e216_s2_maskfam,negative_unsubmitted_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e95_s0p75_4f8dc44d.csv,submission_e95_hardtail_541e3973.csv,43,4,S2,id02,2024-09-29,2024-09-28,0.951615084322421,0.9398581620057636,-0.011756922316657481,0.011756922316657481,-0.22994929087140603,0.22994929087140603,7.103804253952251e-06,-0.00012429579052970828,0,-0.00012429579052970828,7.103804253952251e-06,0.00013139959478366054,0.8059259259259259,0.6511111111111111,0.9166666666666666,0.85,-1.83974504373952e-05,-3.874005437056932e-05,-3.846161978019465e-06,-1.2606134963596831e-05,7.103804253952251e-06,0.19407407407407407
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,graft_vs_anchor,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e154_s3repair_9f2e2e73.csv,43,4,S2,id02,2024-09-29,2024-09-28,0.9506843533395624,0.9387158396425064,-0.011968513697055982,0.011968513697055982,-0.2299492908714047,0.2299492908714047,7.239590838363876e-06,-0.00012416000394529597,0,-0.00012416000394529597,7.239590838363876e-06,0.00013139959478365986,0.8059259259259259,0.6511111111111111,0.9166666666666666,0.85,-1.8261663852983442e-05,-3.860426778615745e-05,-3.710375393607782e-06,-1.2470348379185103e-05,7.239590838363876e-06,0.19407407407407407
