sub_idx,target_idx,target,target_group,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,e72_active,e101_active,all_veto_null,all_safe_density,broad_low_alpha_mass,e101_plausible_mass,benefit_rank,swing_rank,between_train_runs,context_high,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,p_y1_focus_mean,p_y1_flank_mean,p_y1_visible_mean,support_probability_focus_mean,expected_delta_focus_mean,support_probability_flank_mean,expected_delta_flank_mean,support_probability_visible_mean,expected_delta_visible_mean,support_prob_min,support_prob_max,support_prob_range,n_priors_support_ge_05,all_prior_support,all_prior_adverse,prior_split,ambiguous_visible_mean,expected_rank_focus
146,4,S2,S,4.824713143719969e-08,-7.962788086786076e-07,8.445259401158073e-07,0,-7.962788086786076e-07,4.824713143719969e-08,id06_b10,id06,2024-08-19,2024-08-20,417,66,0.9295774647887324,0,0,6,6-10,0,0.0,0,left_edge,2024-08-19,2024-08-24,after_train_run,True,False,1.0,,1.0,,True,True,False,True,0.4213716935597223,0.0006476221117619,4.047638198512171e-05,463,507,False,True,0.6511111111111111,0.9166666666666666,48,1.0,,True,False,False,True,False,False,False,1.0,0.6511111111111111,0.3488888888888889,-2.4639858544764864e-07,0.9166666666666666,0.08333333333333337,-2.2130030239117623e-08,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.9166666666666666,0.08333333333333337,-2.2130030239117623e-08,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.85,0.15000000000000002,-7.843175958017143e-08,0.9444444444444443,0.05555555555555569,1.3290236529880576e-09,0.8059259259259259,0.9444444444444443,0.885079365079365,0.19407407407407407,-1.1565345842231254e-07,0.05555555555555569,1.3290236529880576e-09,0.11492063492063498,-4.880632580785505e-08,0.05555555555555569,0.3488888888888889,0.2933333333333332,0,False,True,False,False,225
129,6,S4,S,7.742981242360645e-08,-7.660731144013714e-07,8.435029268249778e-07,0,-7.660731144013714e-07,7.742981242360645e-08,id06_b2,id06,2024-07-07,2024-07-08,382,31,0.43661971830985913,6,1,8,6-10,1,0.14285714285714285,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,2.0,7.0,2.0,7.0,True,False,False,True,0.4210136533641106,0.0,0.0,397,508,True,True,0.56,0.8541666666666666,48,1.0,1.0,True,True,True,False,False,False,True,2.0,0.56,0.43999999999999995,-2.9371147537938373e-07,0.8541666666666666,0.14583333333333337,-4.5581031071702844e-08,0.8833333333333332,0.11666666666666681,-2.0978862372641075e-08,0.8638888888888888,0.13611111111111118,-3.7380308172015597e-08,0.9027777777777777,0.09722222222222232,-4.5774165732664745e-09,0.9270833333333333,0.07291666666666674,1.5924390675951757e-08,0.8896396396396397,0.11036036036036034,-1.5659474545816762e-08,0.9027777777777777,0.09722222222222232,-4.5774165732664745e-09,0.85,0.15000000000000002,-4.9095626600140245e-08,0.8896396396396397,0.11036036036036034,-1.5659474545816762e-08,0.7547222222222222,0.8962087087087087,0.835571643071643,0.24527777777777782,-1.2946271101707564e-07,0.10379129129129128,-1.0118445559541572e-08,0.164428356928357,-6.126598789848479e-08,0.09722222222222232,0.43999999999999995,0.3427777777777776,0,False,True,False,False,208
237,2,Q3,Q,-3.9483579184126533e-07,4.4111678636055933e-07,8.359525782018247e-07,1,-3.9483579184126533e-07,4.4111678636055933e-07,id10_b2,id10,2024-08-19,2024-08-20,676,31,0.5740740740740741,0,0,11,11-16,9,0.9,1,near_edge,2024-08-04,2024-08-22,between_train_runs,True,True,10.0,2.0,17.0,8.0,True,True,False,True,0.4697016253334197,0.083249272233069,0.0074012403988453,661,509,True,True,0.6,0.6363636363636364,33,0.0,1.0,True,True,True,False,False,True,False,8.0,0.6,0.6,-6.045476056053546e-08,0.6363636363636364,0.6363636363636364,-9.085303613151092e-08,0.6181818181818183,0.6181818181818183,-7.565389834602325e-08,0.6577540106951871,0.6577540106951871,-1.0873437470267292e-07,0.7575757575757575,0.7575757575757575,-1.9218062136809563e-07,0.5681818181818181,0.5681818181818181,-3.385626943593192e-08,0.6400367309458219,0.6400367309458219,-9.392356901746808e-08,0.7575757575757575,0.7575757575757575,-1.9218062136809563e-07,0.85,0.85,-2.694429051109916e-07,0.5,0.5,2.3140497259647002e-08,0.6954545454545454,0.6637970615243342,0.6773645546372818,0.6954545454545454,-1.4025023393434598e-07,0.6637970615243342,-1.1378607862350305e-07,0.6773645546372818,-1.2512785947100717e-07,0.5,0.85,0.35,10,True,False,False,False,193
85,6,S4,S,-4.853397824976671e-07,3.4355868850908876e-07,8.288984710067559e-07,1,-4.853397824976671e-07,3.4355868850908876e-07,id04_b4,id04,2024-09-15,2024-09-16,242,40,0.4819277108433735,6,1,5,3-5,4,1.0,0,right_edge,2024-09-11,2024-09-15,between_train_runs,True,True,5.0,1.0,5.0,1.0,True,False,False,True,0.4210136533641106,0.0,0.0,710,510,True,True,0.56,0.5087719298245614,57,0.0,1.0,True,True,True,False,False,True,False,1.0,0.56,0.56,-1.206244552546946e-07,0.5087719298245614,0.5087719298245614,-7.816158621364674e-08,0.4625199362041467,0.4625199362041467,-3.982337942067076e-08,0.672514619883041,0.672514619883041,-2.1388765164165355e-07,0.672514619883041,0.672514619883041,-2.1388765164165355e-07,0.5043859649122807,0.5043859649122807,-7.452606660396797e-08,0.6304824561403508,0.6304824561403508,-1.7904725538223204e-07,0.672514619883041,0.672514619883041,-2.1388765164165355e-07,0.85,0.85,-3.610050118466538e-07,0.5,0.5,-7.089054699428919e-08,0.6395906432748538,0.6188779239766082,0.6277548036758562,0.6395906432748538,-1.8659701777166504e-07,0.6188779239766082,-1.6942827641495712e-07,0.6277548036758562,-1.767863084249747e-07,0.5,0.85,0.35,10,True,False,False,False,157
240,0,Q1,Q,-3.11456933349552e-07,5.139898602585394e-07,8.254467936080914e-07,1,-3.11456933349552e-07,5.139898602585394e-07,id10_b4,id10,2024-09-16,2024-09-17,690,45,0.8333333333333334,0,0,11,11-16,1,0.1,1,near_edge,2024-09-15,2024-09-26,after_train_run,True,False,2.0,,2.0,,True,False,False,True,0.4210136533641106,0.0,0.0,1727,511,False,True,0.4955555555555556,0.48484848484848486,33,1.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.4955555555555556,1.0493511587052967e-07,0.48484848484848486,0.48484848484848486,1.1377323305461625e-07,0.5878787878787879,0.5878787878787879,2.872719977378262e-08,0.48484848484848486,0.48484848484848486,1.1377323305461625e-07,0.6565656565656566,0.6565656565656566,-2.7970155746773163e-08,0.6565656565656566,0.6565656565656566,-2.7970155746773163e-08,0.5878787878787879,0.5878787878787879,2.872719977378262e-08,0.6565656565656566,0.6565656565656566,-2.7970155746773163e-08,0.85,0.85,-1.876399143083383e-07,0.5878787878787879,0.5878787878787879,2.872719977378262e-08,0.6101346801346801,0.6222222222222222,0.617041847041847,0.6101346801346801,1.0356144872269245e-08,0.6222222222222222,3.7852201350471557e-10,0.617041847041847,4.6546460958324315e-09,0.48484848484848486,0.85,0.3651515151515151,8,False,False,True,False,599
191,3,S1,S,5.046264170120678e-07,-3.193070223012232e-07,8.239334393132909e-07,0,-3.193070223012232e-07,5.046264170120678e-07,id08_b6,id08,2024-08-13,2024-08-14,546,44,0.5945945945945946,1,0,2,1-2,1,1.0,0,right_edge,2024-08-12,2024-08-13,between_train_runs,True,True,2.0,1.0,2.0,2.0,True,False,False,True,0.4210136533641106,0.0,0.0,1646,512,True,True,0.6822222222222222,0.44642857142857145,56,0.0,0.0,True,True,True,False,False,False,True,2.0,0.6822222222222222,0.3177777777777778,2.427986796302886e-07,0.44642857142857145,0.5535714285714286,4.8520405963638865e-08,0.35714285714285715,0.6428571428571428,-2.5045079689333537e-08,0.35714285714285715,0.6428571428571428,-2.5045079689333537e-08,0.2976190476190476,0.7023809523809523,-7.408873679131514e-08,0.22321428571428573,0.7767857142857143,-1.3539330816879215e-07,0.2976190476190476,0.7023809523809523,-7.408873679131514e-08,0.2976190476190476,0.7023809523809523,-7.408873679131514e-08,0.15,0.85,-1.9571700640422953e-07,0.2976190476190476,0.7023809523809523,-7.408873679131514e-08,0.4262169312169312,0.2976190476190476,0.3527324263038549,0.5737830687830687,3.186735972989934e-08,0.7023809523809523,-7.408873679131514e-08,0.6472675736961451,-2.8678981139366088e-08,0.3177777777777778,0.85,0.5322222222222222,9,False,False,True,False,675
41,5,S3,S,1.018784562722181e-07,-7.218423639745452e-07,8.237208202467633e-07,0,-7.218423639745452e-07,1.018784562722181e-07,id02_b2,id02,2024-09-08,2024-09-09,114,46,0.5822784810126582,6,1,16,11-16,14,0.9333333333333333,1,near_edge,2024-08-25,2024-09-09,between_train_runs,True,True,15.0,2.0,15.0,2.0,True,False,False,True,0.1848158755156593,0.0,0.0,583,513,True,True,0.6622222222222223,0.8958333333333334,48,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.33777777777777773,-1.763561319000219e-07,0.8958333333333334,0.10416666666666663,1.607420416318029e-08,0.8991935483870968,0.10080645161290325,1.8842083263471783e-08,0.9166666666666667,0.08333333333333326,3.323505458498789e-08,0.9305555555555557,0.06944444444444431,4.4675621532859656e-08,0.9479166666666667,0.05208333333333326,5.897633021769925e-08,0.9188311688311689,0.08116883116883111,3.5018000083357495e-08,0.9305555555555557,0.06944444444444431,4.4675621532859656e-08,0.85,0.15000000000000002,-2.1679666764796423e-08,0.9188311688311689,0.08116883116883111,3.5018000083357495e-08,0.8026851851851853,0.9246933621933623,0.872404143475572,0.19731481481481472,-6.065386483387928e-08,0.07530663780663771,3.984681080810858e-08,0.12759585652442795,-3.2249073241720135e-09,0.06944444444444431,0.33777777777777773,0.2683333333333334,0,False,True,False,False,342
97,5,S3,S,-4.3532490452730904e-07,3.8747090045797097e-07,8.2279580498528e-07,1,-4.3532490452730904e-07,3.8747090045797097e-07,id04_b8,id04,2024-10-17,2024-10-18,273,71,0.8554216867469879,3,0,6,6-10,3,0.6,2,interior,2024-10-14,2024-10-19,between_train_runs,True,True,4.0,3.0,4.0,3.0,False,False,False,True,0.1848158755156593,0.0,0.0,625,514,True,True,0.6622222222222223,0.543859649122807,57,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.6622222222222223,-1.574027659545034e-07,0.543859649122807,0.543859649122807,-6.0014537341041e-08,0.594541910331384,0.594541910331384,-1.0171568925062632e-07,0.6090225563909774,0.6090225563909774,-1.1363030408193631e-07,0.6959064327485379,0.6959064327485379,-1.8511799306979692e-07,0.7719298245614035,0.7719298245614035,-2.47669720934175e-07,0.6468590831918507,0.6468590831918507,-1.4476203960890805e-07,0.6959064327485379,0.6959064327485379,-1.8511799306979692e-07,0.85,0.85,-3.11905533779517e-07,0.6468590831918507,0.6468590831918507,-1.4476203960890805e-07,0.6853606237816764,0.6713827579701943,0.6773732718894009,0.6853606237816764,-1.7644094569168713e-07,0.6713827579701943,-1.6494001633935247e-07,0.6773732718894009,-1.6986898606178158e-07,0.543859649122807,0.85,0.30614035087719293,10,True,False,False,False,163
147,0,Q1,Q,-7.0203169347925e-07,1.1962802071871107e-07,8.21659714197961e-07,1,-7.0203169347925e-07,1.1962802071871107e-07,id06_b10,id06,2024-08-20,2024-08-21,418,67,0.9436619718309859,1,0,6,6-10,1,0.2,1,near_edge,2024-08-19,2024-08-24,after_train_run,True,False,2.0,,2.0,,True,False,False,True,0.4210136533641106,0.0,0.0,406,515,False,True,0.4955555555555556,0.14583333333333334,48,0.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.4955555555555556,-2.8755001542827855e-07,0.14583333333333334,0.14583333333333334,-1.9735426849160239e-10,0.11666666666666667,0.11666666666666667,2.376772072894894e-08,0.14583333333333334,0.14583333333333334,-1.9735426849160239e-10,0.09722222222222222,0.09722222222222222,3.9744437393909296e-08,0.09722222222222222,0.09722222222222222,3.9744437393909296e-08,0.11666666666666667,0.11666666666666667,2.376772072894894e-08,0.09722222222222222,0.09722222222222222,3.9744437393909296e-08,0.15,0.15,-3.620936410983082e-09,0.11666666666666667,0.11666666666666667,2.376772072894894e-08,0.2637962962962963,0.10694444444444445,0.17416666666666664,0.2637962962962963,-9.71227687025844e-08,0.10694444444444445,3.175607906142911e-08,0.17416666666666664,-2.347771283743377e-08,0.09722222222222222,0.4955555555555556,0.3983333333333334,0,False,True,False,False,256
212,6,S4,S,2.5798498058124e-07,-5.634962951141124e-07,8.214812756953524e-07,0,-5.634962951141124e-07,2.5798498058124e-07,id09_b2,id09,2024-08-16,2024-08-17,616,39,0.582089552238806,4,0,14,11-16,11,0.8461538461538461,2,interior,2024-08-05,2024-08-20,between_train_runs,True,True,12.0,3.0,12.0,5.0,False,True,False,True,0.454559249628324,0.0485185617319535,0.008821556678537,756,516,True,True,0.56,0.5853658536585366,41,1.0,0.0,True,True,True,False,False,True,False,5.0,0.56,0.43999999999999995,-1.0346678072471502e-07,0.5853658536585366,0.41463414634146345,-8.262920690219882e-08,0.601951219512195,0.398048780487805,-6.900463940286135e-08,0.532150776053215,0.46784922394678496,-1.263443967396455e-07,0.39024390243902435,0.6097560975609757,-2.4291823630617e-07,0.5426829268292683,0.45731707317073167,-1.1769243208431744e-07,0.5492255652483532,0.4507744347516468,-1.1231777712939423e-07,0.39024390243902435,0.6097560975609757,-2.4291823630617e-07,0.15,0.85,-4.4027410375980954e-07,0.5,0.5,-1.527556572664362e-07,0.4317886178861789,0.4574283425316005,0.44643988911213406,0.568211382113821,-2.0879003046224105e-07,0.5425716574683995,-1.8772747675204263e-07,0.5535601108878659,-1.9675428548498485e-07,0.41463414634146345,0.85,0.43536585365853653,7,False,False,True,False,145
90,5,S3,S,3.2859427478586817e-07,-4.924478426784975e-07,8.210421174643656e-07,0,-4.924478426784975e-07,3.2859427478586817e-07,id04_b6,id04,2024-09-23,2024-09-24,249,47,0.5662650602409639,0,0,8,6-10,4,0.5714285714285714,3,interior,2024-09-18,2024-09-26,between_train_runs,True,True,5.0,4.0,6.0,4.0,False,False,False,True,0.1848158755156593,0.0,0.0,1432,517,True,True,0.6622222222222223,0.543859649122807,57,1.0,0.0,True,True,True,False,False,True,False,4.0,0.6622222222222223,0.33777777777777773,5.1264492886793587e-08,0.543859649122807,0.45614035087719296,-4.591616475928106e-08,0.5789473684210528,0.42105263157894723,-1.7107669409654105e-08,0.48343079922027293,0.5165692007797271,-9.553079563919405e-08,0.3625730994152047,0.6374269005847952,-1.947600573990198e-07,0.5219298245614035,0.47807017543859653,-6.392147435279788e-08,0.5190562613430127,0.48094373865698725,-6.628079078229312e-08,0.3625730994152047,0.6374269005847952,-1.947600573990198e-07,0.15,0.85,-3.692915250588426e-07,0.5,0.5,-8.192678394631466e-08,0.45202729044834306,0.43605061504335557,0.44289776164549305,0.5479727095516569,-1.2131439897711006e-07,0.5639493849566444,-1.344319223816618e-07,0.557102238354507,-1.28810126636854e-07,0.33777777777777773,0.85,0.5122222222222222,7,False,False,True,False,220
110,3,S1,S,4.755510533542839e-07,-3.446441593299987e-07,8.201952126842825e-07,0,-3.446441593299987e-07,4.755510533542839e-07,id05_b2,id05,2024-10-01,2024-10-02,315,29,0.453125,1,0,7,6-10,3,0.5,3,interior,2024-09-28,2024-10-06,between_train_runs,True,True,4.0,4.0,4.0,8.0,False,True,False,True,0.460087243736277,0.0469308191409707,0.0082819092601713,1482,518,True,True,0.6822222222222222,0.4772727272727273,44,0.0,0.0,True,True,True,False,False,False,True,4.0,0.6822222222222222,0.3177777777777778,2.1491124132350074e-07,0.4772727272727273,0.5227272727272727,4.6812646723863474e-08,0.42424242424242425,0.5757575757575757,3.317446051212147e-09,0.44919786096256686,0.5508021390374331,2.3785775779518654e-08,0.3181818181818182,0.6818181818181819,-8.367295529409061e-08,0.23863636363636365,0.7613636363636364,-1.489157563030676e-07,0.40191387559808617,0.5980861244019138,-1.49963226530621e-08,0.3181818181818182,0.6818181818181819,-8.367295529409061e-08,0.15,0.85,-2.2161487742735628e-07,0.40191387559808617,0.5980861244019138,-1.49963226530621e-08,0.43649831649831644,0.36004784688995217,0.39281233386496545,0.5635016835016835,1.3369670206669303e-08,0.6399521531100478,-4.9334638973576356e-08,0.6071876661350346,-2.2461363610613927e-08,0.3177777777777778,0.85,0.5322222222222222,9,False,False,True,False,611
35,5,S3,S,1.2405803399579655e-07,-6.877304621345662e-07,8.117884961303627e-07,0,-6.877304621345662e-07,1.2405803399579655e-07,id02_b2,id02,2024-09-02,2024-09-03,108,40,0.5063291139240507,0,0,16,11-16,8,0.5333333333333333,7,interior,2024-08-25,2024-09-09,between_train_runs,True,True,9.0,8.0,9.0,8.0,False,False,False,True,0.1848158755156593,0.0,0.0,640,519,True,True,0.6622222222222223,0.8958333333333334,48,1.0,1.0,True,True,True,False,False,False,True,8.0,0.6622222222222223,0.33777777777777773,-1.501460802526815e-07,0.8958333333333334,0.10416666666666663,3.949673231555046e-08,0.9013157894736843,0.09868421052631571,4.39473271408266e-08,0.9019607843137255,0.0980392156862745,4.4470926532035514e-08,0.9305555555555557,0.06944444444444431,6.768383287563258e-08,0.9479166666666667,0.05208333333333326,8.177738315567356e-08,0.9068322981366459,0.0931677018633541,4.842556541222232e-08,0.9305555555555557,0.06944444444444431,6.768383287563258e-08,0.85,0.15000000000000002,2.2897595762421143e-09,0.9068322981366459,0.0931677018633541,4.842556541222232e-08,0.8026851851851853,0.9186939268461007,0.8689758947057084,0.19731481481481472,-3.6119862786962917e-08,0.08130607315389926,5.805469914392741e-08,0.13102410529429165,1.7694172602117237e-08,0.06944444444444431,0.33777777777777773,0.2683333333333334,0,False,True,False,False,406
115,6,S4,S,-4.4924517082778336e-07,3.602445224553108e-07,8.094896932830941e-07,1,-4.4924517082778336e-07,3.602445224553108e-07,id05_b4,id05,2024-10-13,2024-10-14,321,35,0.546875,6,1,5,3-5,1,0.25,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,2.0,4.0,4.0,5.0,True,False,False,True,0.4210136533641106,0.0,0.0,793,520,True,True,0.56,0.4090909090909091,44,0.0,0.0,True,True,True,False,False,False,True,4.0,0.56,0.56,-9.306970578322195e-08,0.4090909090909091,0.4090909090909091,2.9089647930408618e-08,0.36363636363636365,0.36363636363636365,6.58846339887311e-08,0.371900826446281,0.371900826446281,5.919463652358158e-08,0.27272727272727276,0.27272727272727276,1.3947460610537603e-07,0.20454545454545456,0.20454545454545456,1.946670851928597e-07,0.3339517625231911,0.3339517625231911,8.991401263906416e-08,0.27272727272727276,0.27272727272727276,1.3947460610537603e-07,0.15,0.15,2.388210684628467e-07,0.3339517625231911,0.3339517625231911,8.991401263906416e-08,0.37303030303030305,0.3033395176252319,0.3332069970845481,0.37303030303030305,5.8280336870011116e-08,0.3033395176252319,1.146943093722201e-07,0.3332069970845481,9.051689258555906e-08,0.15,0.56,0.41000000000000003,1,False,False,True,False,738
32,1,Q2,Q,2.932529969541837e-07,-5.147960274079567e-07,8.080490243621404e-07,0,-5.147960274079567e-07,2.932529969541837e-07,id02_b2,id02,2024-08-30,2024-08-31,105,37,0.46835443037974683,4,0,16,11-16,5,0.3333333333333333,5,interior,2024-08-25,2024-09-09,between_train_runs,True,True,6.0,11.0,6.0,11.0,False,False,False,True,0.1848158755156593,0.0,0.0,902,521,True,True,0.5622222222222222,0.6666666666666666,48,1.0,1.0,True,True,True,False,False,False,True,6.0,0.5622222222222222,0.4377777777777778,-6.049290926657559e-08,0.6666666666666666,0.33333333333333337,2.3903322166803554e-08,0.6923076923076924,0.3076923076923076,4.462252791967904e-08,0.681159420289855,0.318840579710145,3.561417759234176e-08,0.7777777777777777,0.22222222222222232,1.136865470959302e-07,0.8333333333333333,0.16666666666666674,1.5857815956049356e-07,0.7046979865771811,0.2953020134228189,5.4634493115699195e-08,0.7777777777777777,0.22222222222222232,1.136865470959302e-07,0.85,0.15000000000000002,1.720456432998626e-07,0.7046979865771811,0.2953020134228189,5.4634493115699195e-08,0.6929629629629629,0.7412378821774794,0.7205486310855437,0.3070370370370371,4.51520187333635e-08,0.25876211782252057,8.416052010581473e-08,0.2794513689144563,6.744259094619271e-08,0.15000000000000002,0.4377777777777778,0.2877777777777778,0,False,True,False,False,707
215,3,S1,S,2.4778838236121686e-07,-5.597607557763189e-07,8.075491381375358e-07,0,-5.597607557763189e-07,2.4778838236121686e-07,id09_b4,id09,2024-09-04,2024-09-05,632,55,0.8208955223880597,2,0,13,11-16,0,0.0,0,left_edge,2024-09-04,2024-09-21,after_train_run,True,False,1.0,,1.0,,True,True,False,True,0.4238756537155487,0.0042015181595064,0.0003501265132922,1181,522,False,True,0.6822222222222222,0.5609756097560976,41,1.0,,True,False,False,True,False,False,False,1.0,0.6822222222222222,0.3177777777777778,-8.832788202488979e-09,0.5609756097560976,0.4390243902439024,-1.0674538560160366e-07,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.5609756097560976,0.4390243902439024,-1.0674538560160366e-07,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.85,0.15000000000000002,1.2665601164058649e-07,0.7073170731707318,0.2926829268292682,1.1432537052669894e-08,0.69773261065944,0.7073170731707318,0.7032094463801781,0.30226738934055997,3.692612612164688e-09,0.2926829268292682,1.1432537052669894e-08,0.2967905536198219,8.115426578167617e-09,0.15000000000000002,0.4390243902439024,0.28902439024390236,0,False,True,False,False,566
118,6,S4,S,-5.550016689186421e-07,2.5026469078803793e-07,8.0526635970668e-07,1,-5.550016689186421e-07,2.5026469078803793e-07,id05_b4,id05,2024-10-17,2024-10-18,324,38,0.59375,3,0,5,3-5,4,1.0,0,right_edge,2024-10-10,2024-10-17,between_train_runs,True,True,5.0,1.0,8.0,1.0,True,False,False,True,0.4210136533641106,0.0,0.0,533,523,True,True,0.56,0.4090909090909091,44,0.0,0.0,True,True,True,False,False,False,True,1.0,0.56,0.56,-2.006844706477029e-07,0.4090909090909091,0.4090909090909091,-7.916245636469482e-08,0.3850267379679145,0.3850267379679145,-5.97843888851223e-08,0.27272727272727276,0.27272727272727276,3.064659268621612e-08,0.27272727272727276,0.27272727272727276,3.064659268621612e-08,0.20454545454545456,0.20454545454545456,8.555111721167157e-08,0.26181818181818184,0.26181818181818184,3.943131661028897e-08,0.27272727272727276,0.27272727272727276,3.064659268621612e-08,0.15,0.15,1.2947473683203595e-07,0.26181818181818184,0.26181818181818184,3.943131661028897e-08,0.37303030303030305,0.26727272727272733,0.31259740259740265,0.37303030303030305,-5.0124063393453894e-08,0.26727272727272733,3.503895464825252e-08,0.31259740259740265,-1.4594816553359822e-09,0.15,0.56,0.41000000000000003,1,False,False,True,False,373
249,1,Q2,Q,-5.5443698321397e-07,2.497844351214378e-07,8.042214183354077e-07,1,-5.5443698321397e-07,2.497844351214378e-07,id10_b4,id10,2024-09-26,2024-09-27,699,54,1.0,3,0,11,11-16,10,1.0,0,right_edge,2024-09-15,2024-09-26,after_train_run,True,False,11.0,,12.0,,True,False,False,True,0.1848158755156593,0.0,0.0,531,524,False,True,0.5622222222222222,0.5454545454545454,33,0.0,,True,False,False,True,False,False,False,12.0,0.5622222222222222,0.5622222222222222,-2.0236671785380255e-07,0.5454545454545454,0.5454545454545454,-1.8888179306151188e-07,0.5236363636363636,0.5236363636363636,-1.7133514393419386e-07,0.5454545454545454,0.5454545454545454,-1.8888179306151188e-07,0.3636363636363636,0.3636363636363636,-4.265971700052862e-08,0.3636363636363636,0.3636363636363636,-4.265971700052862e-08,0.5236363636363636,0.5236363636363636,-1.7133514393419386e-07,0.3636363636363636,0.3636363636363636,-4.265971700052862e-08,0.15,0.15,1.2915122237112659e-07,0.5236363636363636,0.5236363636363636,-1.7133514393419386e-07,0.41922558922558917,0.4436363636363636,0.43317460317460316,0.41922558922558917,-8.736576284806257e-08,0.4436363636363636,-1.0699743046736124e-07,0.43317460317460316,-9.858385863051896e-08,0.15,0.5622222222222222,0.41222222222222216,4,False,False,True,False,276
127,1,Q2,Q,-3.8079438500997803e-07,4.2323437257264985e-07,8.040287575826279e-07,1,-3.8079438500997803e-07,4.2323437257264985e-07,id05_b10,id05,2024-11-19,2024-11-20,350,64,1.0,1,0,5,3-5,4,1.0,0,right_edge,2024-11-15,2024-11-19,after_train_run,True,False,5.0,,5.0,,True,False,False,True,0.1848158755156593,0.0,0.0,1051,525,False,True,0.5622222222222222,0.4318181818181818,44,1.0,,True,False,False,True,False,False,False,5.0,0.5622222222222222,0.5622222222222222,-2.880846224602756e-08,0.4318181818181818,0.4318181818181818,7.60401363437878e-08,0.4834710743801653,0.4834710743801653,3.450972531162725e-08,0.4318181818181818,0.4318181818181818,7.60401363437878e-08,0.6212121212121212,0.6212121212121212,-7.623803744080082e-08,0.6212121212121212,0.6212121212121212,-7.623803744080082e-08,0.4834710743801653,0.4834710743801653,3.450972531162725e-08,0.6212121212121212,0.6212121212121212,-7.623803744080082e-08,0.85,0.85,-2.601900713725838e-07,0.4834710743801653,0.4834710743801653,3.450972531162725e-08,0.6146801346801346,0.5523415977961432,0.5790581136035682,0.6146801346801346,-7.098613242494113e-08,0.5523415977961432,-2.0864156064586716e-08,0.5790581136035682,-4.234500307616725e-08,0.4318181818181818,0.85,0.41818181818181815,7,False,False,True,False,310
