sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,delta_e101_minus_e95_y1,delta_e101_minus_e95_y0,support_label,support_delta,adverse_delta,flip_benefit,support_delta_per_all_cells,adverse_delta_per_all_cells,flip_benefit_per_all_cells,move_direction,support_meaning,flip_rank,cum_flip_benefit,global_prior_y1,subject_prior_y1,global_support_probability,global_expected_delta,global_expected_delta_per_all_cells,subject_support_probability,subject_expected_delta,subject_expected_delta_per_all_cells
57,S3,True,0.9014402187876016,0.9000106870069393,0.9056201027050216,0.901912669518205,0.9000106870069393,0.0014295317806622,0.0159871199576908,0.0159871199576908,-0.0639484798307647,0.0639484798307647,0.2499999999999947,0.0,-0.042632319887176,True,id02_b4,id02,2024-10-14,2024-10-15,146,78,0.9873417721518988,0,0,16,11-16,14,0.9333333333333332,1,near_edge,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,-0.0015870896910142043,0.014400030266676852,1,-0.0015870896910142043,0.014400030266676852,0.015987119957691056,-9.069083948652596e-07,8.228588723815344e-06,9.135497118680603e-06,up,label_1_supports_e101,11,0.20103281337524193,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.0038130041613614407,2.178859520777966e-06,0.8958333333333334,7.823530457861348e-05,4.4705888330636274e-08
12,S3,True,0.8678716501628237,0.8660328418721388,0.8732600121342564,0.8684798143304826,0.8660328418721388,0.0018388082906849,0.0159418876668939,0.0159418876668939,-0.063767550667577,0.063767550667577,0.2499999999999956,0.0,-0.0425117004450508,True,id01_b2,id01,2024-08-14,2024-08-15,40,40,0.5970149253731343,2,0,14,11-16,12,0.9230769230769232,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,1.0,2.0,1.0,-0.0021210037674844772,0.013820883899409555,1,-0.0021210037674844772,0.013820883899409555,0.01594188766689403,-1.2120021528482728e-06,7.897647942519746e-06,9.109650095368017e-06,up,label_1_supports_e101,12,0.21697470104213595,0.6622222222222223,0.8536585365853658,0.6622222222222223,0.0032638116222219503,1.8650352126982573e-06,0.8536585365853658,0.00021195540328050318,1.2111737330314466e-07
129,S3,True,0.9386410168924748,0.9377402577883684,0.9412707069443564,0.9391157143775564,0.9380106858405626,0.0009007591041063,0.0155335426296066,0.0155335426296066,-0.0621341705184304,0.0621341705184304,0.2499999999999839,0.0046413476772775,-0.038328548560766,True,id06_b2,id06,2024-07-07,2024-07-08,382,31,0.4366197183098591,6,1,8,6-10,1,0.1428571428571428,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009601024967089309,0.014573440132897693,1,-0.0009601024967089309,0.014573440132897693,0.015533542629606625,-5.486299981193891e-07,8.327680075941539e-06,8.876310074060928e-06,up,label_1_supports_e101,13,0.23250824367174258,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.004286783013735972,2.4495902935634125e-06,0.9583333333333334,-0.00031287155380865556,-1.7878374503351746e-07
86,S3,True,0.5085228093312917,0.5123759521423337,0.496959135738496,0.5072381807122792,0.5123759521423337,-0.0038531428110419,-0.015419382228982,0.015419382228982,0.0616775289159286,0.0616775289159286,0.2499999999999977,0.0,0.0411183526106193,True,id04_b6,id04,2024-09-18,2024-09-19,245,43,0.5180722891566265,2,0,8,6-10,0,0.0,0,left_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0075485665233725385,-0.007870815705609744,0,-0.007870815705609744,0.0075485665233725385,0.015419382228982283,-4.497608974634139e-06,4.313466584784308e-06,8.811075559418447e-06,down,label_0_supports_e101,14,0.24792762590072487,0.6622222222222223,0.543859649122807,0.33777777777777773,0.002340241859360746,1.3372810624918549e-06,0.45614035087719296,0.0005151641031350069,2.9437948750571823e-07
144,S3,True,0.9368495015436676,0.9359498276908262,0.9394782679617408,0.9373237829379882,0.9362198895076856,0.0008996738528413,0.0151067564332048,0.0151067564332048,-0.0604270257328214,0.0604270257328214,0.2499999999999908,0.0045138260186017,-0.0372754664761472,True,id06_b8,id06,2024-08-13,2024-08-14,413,62,0.8732394366197183,1,0,4,3-5,2,0.6666666666666666,1,near_edge,2024-08-11,2024-08-14,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009607798422444028,0.014145976590960448,1,-0.0009607798422444028,0.014145976590960448,0.015106756433204851,-5.490170527110873e-07,8.083415194834541e-06,8.63243224754563e-06,up,label_1_supports_e101,15,0.26303438233392973,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.00414194677519368,2.366826728682103e-06,0.9583333333333334,-0.0003313316575275345,-1.8933237573001971e-07
180,S3,True,0.7930785713233506,0.7906177909037694,0.8003323161063589,0.7938940664454424,0.7906177909037694,0.0024607804195811,0.0149298280822647,0.0149298280822647,-0.0597193123290582,0.0597193123290582,0.2500000000000028,0.0,-0.0398128748860386,True,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,-0.0031076441907413725,0.011822183891523303,1,-0.0031076441907413725,0.011822183891523303,0.014929828082264675,-1.7757966804236414e-06,6.75553365229903e-06,8.531330332722671e-06,up,label_1_supports_e101,16,0.2779642104161944,0.6622222222222223,0.7959183673469388,0.6622222222222223,0.0019353199614902507,1.1058971208515718e-06,0.7959183673469388,-6.074050048327515e-05,-3.470885741901437e-08
25,S3,True,0.8165549672263493,0.8187438752841659,0.8098654222313214,0.8158207913555935,0.8187438752841659,-0.0021889080578165,-0.0146810646652211,0.0146810646652211,0.058724258660886,0.058724258660886,0.2499999999999934,0.0,0.0391495057739241,True,id01_b4,id01,2024-09-13,2024-09-14,66,66,0.9850746268656716,4,0,13,11-16,11,0.9166666666666666,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.0026770756612690405,-0.012003989003952033,0,-0.012003989003952033,0.0026770756612690405,0.014681064665221073,-6.85942228797259e-06,1.529757520725166e-06,8.389179808697756e-06,down,label_0_supports_e101,17,0.29264527508141547,0.6622222222222223,0.8536585365853658,0.33777777777777773,-0.0022818617367611877,-1.3039209924349644e-06,0.14634146341463417,0.0005286271736757123,3.020726706718356e-07
115,S3,True,0.106166963184599,0.1075233881669986,0.1021878277751709,0.1057181832521765,0.1075233881669986,-0.0013564249823996,-0.0142140988965646,0.0142140988965646,0.0568563955862568,0.0568563955862568,0.2500000000000078,0.0,0.0379042637241719,True,id05_b4,id05,2024-10-13,2024-10-14,321,35,0.546875,6,1,5,3-5,1,0.25,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.012695408960435422,-0.0015186899361295328,0,-0.0015186899361295328,0.012695408960435422,0.014214098896564956,-8.678228206454473e-07,7.254519405963098e-06,8.122342226608546e-06,down,label_0_supports_e101,18,0.3068593739779804,0.6622222222222223,0.13636363636363635,0.33777777777777773,0.00789420222204015,4.510972698308657e-06,0.8636363636363636,0.0004195962770384154,2.397693011648088e-07
47,S3,True,0.9062891808414828,0.9051008436341392,0.9097744864900325,0.9066823190084724,0.9051008436341392,0.0011883372073435,0.0139132396855474,0.0139132396855474,-0.0556529587421845,0.0556529587421845,0.2500000000000239,0.0,-0.0371019724947889,True,id02_b4,id02,2024-10-03,2024-10-04,136,68,0.8607594936708861,3,0,16,11-16,4,0.2666666666666666,4,interior,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,-0.0013120723441853253,0.012601167341362162,1,-0.0013120723441853253,0.012601167341362162,0.013913239685547488,-7.497556252487573e-07,7.20066705220695e-06,7.950422677455707e-06,up,label_1_supports_e101,19,0.3207726136635279,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.0033875108384884924,1.9357204791362815e-06,0.8958333333333334,0.0001372234563925376,7.841340365287863e-08
22,S3,True,0.8088340452349165,0.8109500615889363,0.8023776556464033,0.8081246992278072,0.8109500615889363,-0.0021160163540198,-0.0137434348998359,0.0137434348998359,0.0549737395993439,0.0549737395993439,0.25,0.0,0.0366491597328957,True,id01_b4,id01,2024-09-10,2024-09-11,63,63,0.9402985074626866,1,0,13,11-16,8,0.6666666666666666,4,interior,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.0026127155450107937,-0.011130719354825167,0,-0.011130719354825167,0.0026127155450107937,0.01374343489983596,-6.360411059900095e-06,1.4929803114347392e-06,7.853391371334835e-06,down,label_0_supports_e101,20,0.33451604856336387,0.6622222222222223,0.8536585365853658,0.33777777777777773,-0.0020295113544893523,-1.1597207739939156e-06,0.14634146341463417,0.0006014811694250429,3.4370352538573877e-07
158,S3,True,0.8338943185839955,0.8320539104903535,0.8393186499527415,0.8345041884117951,0.8320539104903535,0.001840408093642,0.0132282543216242,0.0132282543216242,-0.0529130172864944,0.0529130172864944,0.2500000000000115,0.0,-0.0352753448576623,True,id07_b2,id07,2024-07-19,2024-07-20,462,39,0.5,4,0,15,11-16,6,0.4285714285714285,6,interior,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.002209443018944803,0.011018811302679201,1,-0.002209443018944803,0.011018811302679201,0.013228254321624004,-1.2625388679684588e-06,6.296463601530972e-06,7.5590024694994305e-06,up,label_1_supports_e101,21,0.34774430288498787,0.6622222222222223,0.7959183673469388,0.6622222222222223,0.002258767329692638,1.2907241883957931e-06,0.7959183673469388,0.0004902007201621368,2.8011469723550674e-07
49,S3,True,0.7989914754276976,0.801085346274143,0.7926111036092247,0.7982898630107815,0.801085346274143,-0.0020938708464454,-0.0130886753760051,0.0130886753760051,0.0523547015040182,0.0523547015040182,0.2500000000000106,0.0,0.0349031343360117,True,id02_b4,id02,2024-10-05,2024-10-06,138,70,0.8860759493670886,5,1,16,11-16,6,0.4,6,interior,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,0.0026172143902897732,-0.010471460985715214,0,-0.010471460985715214,0.0026172143902897732,0.013088675376004989,-5.983691991837265e-06,1.4955510801655847e-06,7.479243072002851e-06,down,label_0_supports_e101,22,0.36083297826099286,0.6622222222222223,0.8958333333333334,0.33777777777777773,-0.0018038492922719108,-1.0307710241553777e-06,0.10416666666666663,0.0012538107052892543,7.164632601652882e-07
147,S3,True,0.9545312029714796,0.9539606544469824,0.9562027068171166,0.9548322832874298,0.9541318416948168,0.0005705485244972,0.0130679630311272,0.0130679630311272,-0.0522718521245026,0.0522718521245026,0.2500000000000297,0.0039046443755683,-0.0322448051659574,True,id06_b10,id06,2024-08-20,2024-08-21,418,67,0.943661971830986,1,0,6,6-10,1,0.2,1,near_edge,2024-08-19,2024-08-24,after_train_run,True,False,1.0,,1.0,,-0.0005979051356982326,0.012470057895428887,1,-0.0005979051356982326,0.012470057895428887,0.01306796303112712,-3.416600775418472e-07,7.125747368816507e-06,7.467407446358354e-06,up,label_1_supports_e101,23,0.37390094129212,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.0038161623770380385,2.1806642154503077e-06,0.9583333333333334,-5.3406676067936426e-05,-3.051810061024939e-08
91,S3,True,0.4855870964643209,0.488847942056729,0.475813025821146,0.4845004068317346,0.488847942056729,-0.003260845592408,-0.013051959084849,0.013051959084849,0.0522078363393973,0.0522078363393973,0.2499999999999949,0.0,0.034805224226265,True,id04_b6,id04,2024-09-24,2024-09-25,250,48,0.5783132530120482,1,0,8,6-10,5,0.7142857142857143,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.00669281714148391,-0.006359141943365233,0,-0.006359141943365233,0.00669281714148391,0.013051959084849143,-3.6337953962087043e-06,3.824466937990806e-06,7.45826233419951e-06,down,label_0_supports_e101,24,0.3869529003769691,0.6622222222222223,0.543859649122807,0.33777777777777773,0.0022841554061570893,1.3052316606611938e-06,0.45614035087719296,0.0007392919448860557,4.22452539934889e-07
103,S3,True,0.5720332578284405,0.5689991208087246,0.581102354743281,0.5730434458389219,0.5689991208087246,0.0030341370197158,0.012382886405422,0.012382886405422,-0.0495315456216886,0.0495315456216886,0.2499999999999983,0.0,-0.0330210304144591,True,id04_b12,id04,2024-10-25,2024-10-26,281,79,0.9518072289156626,4,0,3,3-5,2,1.0,0,right_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.005318243772759169,0.007064642632663018,1,-0.005318243772759169,0.007064642632663018,0.012382886405422188,-3.0389964415766682e-06,4.03693864723601e-06,7.075935088812679e-06,up,label_1_supports_e101,25,0.3993357867823913,0.6622222222222223,0.543859649122807,0.6622222222222223,-0.0011355799202610092,-6.489028115777195e-07,0.543859649122807,0.00033009037708253003,1.886230726185886e-07
27,S3,True,0.9039612979836492,0.9029911445224352,0.9068199037898113,0.9044743880716464,0.9032819344704834,0.0009701534612139,0.0111248125617895,0.0111248125617895,-0.0444992502471577,0.0444992502471577,0.2500000000000025,0.0033240403799075,-0.0274501399114992,True,id02_b2,id02,2024-08-25,2024-08-26,100,32,0.4050632911392405,6,1,16,11-16,0,0.0,0,left_edge,2024-08-25,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0010738008722442492,0.010051011689544994,1,-0.0010738008722442492,0.010051011689544994,0.011124812561789243,-6.136004984252852e-07,5.743435251168568e-06,6.357035749593853e-06,up,label_1_supports_e101,26,0.41046059934418055,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.002683913593071228,1.533664910326416e-06,0.8958333333333334,8.50337696087966e-05,4.8590725490740916e-08
70,S3,True,0.3874699422856098,0.3897068014865162,0.3807881063246256,0.3867253705578081,0.3897068014865162,-0.0022368592009063,-0.0094149078800983,0.0094149078800983,0.0376596315203942,0.0376596315203942,0.2499999999999948,0.0,0.0251064210135961,True,id03_b4,id03,2024-09-15,2024-09-16,192,44,0.8301886792452831,6,1,10,6-10,0,0.0,0,left_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,,0.005756387837237855,-0.0036585200428603942,0,-0.0036585200428603942,0.005756387837237855,0.00941490788009825,-2.090582881634511e-06,3.2893644784216317e-06,5.379947360056143e-06,down,label_0_supports_e101,27,0.4198755072242788,0.6622222222222223,0.48484848484848486,0.33777777777777773,0.0025762411755157807,1.472137814580446e-06,0.5151515151515151,0.0009062837777933028,5.178764444533159e-07
43,S3,True,0.8104286892596902,0.8117690999194965,0.8063636248981564,0.8099802638189898,0.8117690999194965,-0.0013404106598062,-0.0087484489279774,0.0087484489279774,0.0349937957119095,0.0349937957119095,0.2500000000000016,0.0,0.0233291971412725,True,id02_b4,id02,2024-09-28,2024-09-29,132,64,0.810126582278481,5,1,16,11-16,0,0.0,0,left_edge,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,0.0016525863539047418,-0.007095862574072716,0,-0.007095862574072716,0.0016525863539047418,0.008748448927977458,-4.054778613755838e-06,9.443350593741382e-07,4.999113673129976e-06,down,label_0_supports_e101,28,0.42862395615225624,0.6622222222222223,0.8958333333333334,0.33777777777777773,-0.0013024452839898659,-7.442544479942091e-07,0.10416666666666663,0.000741289590573757,4.235940517564326e-07
246,S3,True,0.4471617035146087,0.4492857422112917,0.4408014503326262,0.4464541150676589,0.4492857422112917,-0.0021240386966829,-0.0085882613175964,0.0085882613175964,0.0343530452703848,0.0343530452703848,0.2500000000000075,0.0,0.0229020301802569,True,id10_b4,id10,2024-09-22,2024-09-23,696,51,0.9444444444444444,6,1,11,11-16,7,0.7,3,interior,2024-09-15,2024-09-26,after_train_run,True,False,1.0,,1.0,,0.00473880020883153,-0.003849461108765063,0,-0.003849461108765063,0.00473880020883153,0.008588261317596593,-2.199692062151465e-06,2.707885833618017e-06,4.907577895769481e-06,down,label_0_supports_e101,29,0.43721221746985284,0.6622222222222223,0.48484848484848486,0.33777777777777773,0.001837876385998903,1.0502150777136588e-06,0.5151515151515151,0.0003145443785544976,1.7973964488828432e-07
1,S3,True,0.8199874279011388,0.8211057303909638,0.8165998001884119,0.8196134499760149,0.8211057303909638,-0.001118302489825,-0.0075946099922701,0.0075946099922701,0.0303784399690836,0.0303784399690836,0.2499999999999744,0.0,0.0202522933127224,True,id01_b2,id01,2024-07-31,2024-08-01,29,29,0.4328358208955223,2,0,14,11-16,1,0.0769230769230769,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,1.0,2.0,1.0,0.0013628752972027832,-0.006231734695067743,0,-0.006231734695067743,0.0013628752972027832,0.007594609992270527,-3.5609912543244248e-06,7.787858841158761e-07,4.339777138440301e-06,down,label_0_supports_e101,30,0.44480682746212336,0.6622222222222223,0.8536585365853658,0.33777777777777773,-0.0012024151890752612,-6.870943937572921e-07,0.14634146341463417,0.0002514689568705108,1.4369654678314902e-07
30,S3,True,0.7918273965808058,0.7930747572799676,0.7880521106123121,0.7914103800279426,0.7930747572799676,-0.0012473606991617,-0.0075840321756504,0.0075840321756504,0.0303361287025989,0.0303361287025989,0.250000000000022,0.0,0.0202240858017326,True,id02_b2,id02,2024-08-28,2024-08-29,103,35,0.4430379746835443,2,0,16,11-16,3,0.2,3,interior,2024-08-25,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0015740542135885835,-0.0060099779620618994,0,-0.0060099779620618994,0.0015740542135885835,0.007584032175650483,-3.434273121178228e-06,8.994595506220477e-07,4.333732671800276e-06,down,label_0_supports_e101,31,0.4523908596377738,0.6622222222222223,0.8958333333333334,0.33777777777777773,-0.0009876633212978017,-5.64379040741601e-07,0.10416666666666663,0.0007840508619583252,4.4802906397618584e-07
