policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_focus_vs_e174,delta_p95_delta_norm_visible_mean_vs_e174,delta_worse_than_e101_norm_visible_mean_vs_e174,delta_bad_span_energy_vs_e174,delta_max_bad_cos_vs_e174,delta_q2s3_share_vs_e95_vs_e174,delta_mean_abs_logit_move_vs_e95_vs_e174,broad_retained,visible_tail_guard,geometry_guard,material_vs_e172,near_e174_edge,risk_reduced_vs_e174,e176_gate,dominance_score
ablate_safe_high_gt0p40_to0p75,364,-0.0001225410006310414,904,193,33,0.04759188945927456,1,4,0.4629000018287429,0.26540534265221205,0.9641369218589556,q2_bad,0.16423087969863373,0.0008171597401294824,0.010205926073456162,0.34449655238762045,0.08922431069796814,-0.026601384615816227,-0.004897788012537472,-7.783135591372999e-05,1.7713821598868e-05,-0.00010696799961779935,-4.8694712209660623e-05,0.9999944312155381,0.999791814826235,4.6966088129707373e-07,7.275311686427699e-08,-5.094973215990293e-05,1.6725817184942785e-05,-7.846125322028333e-05,-2.343821109952253e-05,0.998841127694931,0.9834463533263904,0.0001676195505717626,3.722986422527441e-05,-3.047018432894888e-05,1.6372531890882133e-05,-5.7400602792045e-05,-3.539765865852756e-06,0.968631803528648,0.8227535170711204,0.007911619217265353,0.0025853643546230876,-3.0788514344532627e-05,1.5727568814392486e-05,-5.665806295201497e-05,-4.918965737050282e-06,0.9748623586693783,0.8374717322551188,0.005668118986304815,0.001688772681678552,-7.516973183248537e-05,1.399977314319625e-05,-9.819730946356954e-05,-5.2142154201401204e-05,0.9999999604903159,0.9999904737334646,9.00506336165563e-10,5.132605451763084e-11,0.06965992727422685,0.0488929199858928,0.0835218468737074,-0.0735588668472306,0.05863978533584034,0.06654879126889804,0.16423087969863373,0.02014231862534888,0.12808495658346938,0.3695121951219512,75,0.9696655966970527,-9.845778855160933e-06,1.8260535823247132e-06,-7.287161053476822e-07,-5.239284508673503e-05,0.001409280561422921,0.0010023056923179063,0.004899890968558196,-1.179043873340347e-05,True,True,False,True,True,True,False,-0.00012062772315719478
ablate_s3s2_to0p65,371,-0.00012160918565287568,904,193,33,0.047956556282749106,1,4,0.46467860032027414,0.2675869970696651,0.9635337041324703,q2_bad,0.16307805089740265,0.0008089014822835812,0.010205926073456162,0.332449703999463,0.08280495167830991,-0.028121773238482986,-0.008475368487052689,-7.759593029039324e-05,1.7611489016173795e-05,-0.00010656425187466272,-4.862760870612376e-05,0.9999947347514093,0.9997973625780077,4.347839946960974e-07,6.625431403506354e-08,-5.1157430808616135e-05,1.6640590693577395e-05,-7.852876676556183e-05,-2.3786094851670442e-05,0.9989448576198595,0.9843867425337176,0.00014885915335849376,3.243773678485162e-05,-3.075580917815395e-05,1.6289494105350137e-05,-5.754964263854375e-05,-3.961975717764151e-06,0.9704921518301891,0.8284769721437475,0.007286864754154743,0.002342071235367671,-3.1328556197283294e-05,1.5658140792948048e-05,-5.708390587188069e-05,-5.573206522685898e-06,0.9772921590767729,0.8468397081619803,0.00497047322965638,0.0014478673482491988,-7.538321479321801e-05,1.3900307709750566e-05,-9.824718634534273e-05,-5.251924324109328e-05,0.9999999707182764,0.9999922572955595,6.269120778057413e-10,3.4092173528676994e-11,0.06522738256174032,0.04407841366526039,0.07990713671387709,-0.07605798343127058,0.06076779210822323,0.06424620752184479,0.16307805089740265,0.018260581440111025,0.1271811061379143,0.35646341463414627,75,0.9740098150136043,-8.913963876995201e-06,2.7578685604904445e-06,-1.0765998574955928e-06,-7.115324230000386e-05,0.0035909349788759704,-0.00015052310891316978,-0.007146957419599254,-2.0048696579304595e-05,True,True,True,True,False,True,False,-0.0001205426808561689
ablate_not_e72_to0p75,404,-0.00012092475497080965,904,193,33,0.04822798903061006,1,4,0.4642322211380018,0.263907572358551,0.9645479735356951,q2_bad,0.1579402705124574,0.0008043820136026252,0.010205926073456162,0.3318084689771022,0.08674878681437488,-0.02696823836347833,-0.005027209839549073,-7.757528493290908e-05,1.7491402319298928e-05,-0.00010634608147827531,-4.880448838754285e-05,0.9999953975040798,0.9998143784411647,3.679145844648346e-07,5.469858721518506e-08,-5.130419715090734e-05,1.6525296878340794e-05,-7.848589165769603e-05,-2.412250264411864e-05,0.999047270781054,0.9853001362025386,0.00013040953529319665,2.7759830876328273e-05,-3.062252658679924e-05,1.6164560968270726e-05,-5.721086332353755e-05,-4.034189850060937e-06,0.9709156001191848,0.8282434511092588,0.007074922690473828,0.002244384179211134,-3.160088131440601e-05,1.554701039027437e-05,-5.7173437743101034e-05,-6.028324885710989e-06,0.9789536152776813,0.8526349718749185,0.004476814226258785,0.0012747570216515847,-7.610511743413562e-05,1.3809331736724707e-05,-9.881944682706332e-05,-5.339078804120791e-05,0.9999999821738341,0.9999946473879537,3.5132274867066826e-10,1.7977175303940385e-11,0.06493486524183853,0.0438577223591093,0.0802509304913674,-0.07404839800005532,0.061514015401500706,0.0677121110922543,0.1579402705124574,0.016341175868085825,0.12301857582292068,0.34512195121951217,75,0.9788969064091323,-8.229533194929173e-06,3.442299242556473e-06,-1.4130076499437903e-06,-8.960286036530096e-05,-8.84897322381284e-05,-0.005288303493858421,-0.007788192441960051,-2.456816526026065e-05,True,True,True,True,False,True,False,-0.00012053399773495454
ablate_support_high_ge0p70_to0p75,384,-0.00012154841404859123,904,193,33,0.0479805335339874,1,4,0.465000718295068,0.2666767024455465,0.9637860428397834,q2_bad,0.1635332425226562,0.0008090038024544581,0.010205926073456162,0.3338326499543969,0.08633525198839084,-0.027800418518404896,-0.006438608687542785,-7.759417153379784e-05,1.7591866149236513e-05,-0.00010653021637421435,-4.865812669338134e-05,0.9999948504866543,0.9998002923583674,4.229767117669425e-07,6.419597986528913e-08,-5.1175661557081106e-05,1.663072573806163e-05,-7.853077110616698e-05,-2.382055200799523e-05,0.9989551388153022,0.9844795576023028,0.0001470062252674209,3.196659230131349e-05,-3.08830519269373e-05,1.6278764907349495e-05,-5.7659237427081466e-05,-4.106866426793139e-06,0.9710950895662718,0.8306167302934917,0.007098722871106133,0.0022722117435236555,-3.136177907454354e-05,1.5657202203904187e-05,-5.7115584907547924e-05,-5.6079732415391536e-06,0.9774127372833408,0.8473552718277155,0.0049378258307195555,0.0014370355991268902,-7.502965055432986e-05,1.3870979289853517e-05,-9.784538114861419e-05,-5.221391996004555e-05,0.9999999683306118,0.999991662627101,6.782578942932105e-10,3.6855851703876397e-11,0.06471781325397892,0.043726298063341586,0.08078927661072959,-0.07352550241317607,0.0604145944860394,0.0663539002663541,0.1635332425226562,0.01697863353624294,0.12487294164212527,0.3573170731707317,75,0.9758747233306838,-8.853192272710751e-06,2.8186401647748945e-06,-1.111057013820382e-06,-7.300617039107671e-05,0.0026806403547573465,0.0003046685163403673,-0.005764011464665375,-1.9946376408427717e-05,True,True,True,True,False,True,False,-0.00012052741955177095
ablate_top_focus50_to0p75,385,-0.00012092964270087926,904,193,33,0.04822603975343602,1,4,0.4642869377068245,0.2645816702625871,0.9643632820473097,q2_bad,0.15962532997039594,0.0008059683547339768,0.010205926073456162,0.3335276736484274,0.08656042682206244,-0.02791096039439021,-0.006315182180424493,-7.752004385947974e-05,1.7503852410622412e-05,-0.00010631131898271529,-4.87287687362442e-05,0.9999952607806306,0.9998103172768521,3.8075352426503173e-07,5.6818275973036236e-08,-5.124528062798469e-05,1.6541876311580872e-05,-7.845424587567113e-05,-2.4036315380298254e-05,0.9990255542456568,0.9850849888549378,0.0001341257926085193,2.8671696903348476e-05,-3.059587391715e-05,1.6183913247512834e-05,-5.721604232058946e-05,-3.975705513710534e-06,0.9706552071992105,0.8275345015641022,0.007165535442680504,0.002280150033365902,-3.15392082043634e-05,1.5568023518821345e-05,-5.7146328153762516e-05,-5.9320882549642906e-06,0.9786123166629268,0.8513928276082393,0.004575910802369965,0.0013089600432345527,-7.594233198526407e-05,1.381604301927067e-05,-9.8667700455629e-05,-5.321696351489914e-05,0.999999980649317,0.999994293105011,3.8567404825329277e-10,1.9894641489770493e-11,0.06469021128395355,0.04353684226911627,0.08009000666551712,-0.07372379400927913,0.061530146646790705,0.0664487494078008,0.15962532997039594,0.016609389921220127,0.12344172820963951,0.3567073170731707,75,0.9785662989963919,-8.234420924998784e-06,3.4374115124868616e-06,-1.3268203861234049e-06,-8.58866030499783e-05,0.00058560817179798,-0.0036032440359198836,-0.006068987770634859,-2.298182412890904e-05,True,True,True,True,False,True,False,-0.00012047147567462055
ablate_s2_to0p5,346,-0.00012258052244202997,904,193,33,0.04757654511563557,1,4,0.46242330370721035,0.26750182022409424,0.9635573548973598,q2_bad,0.16460199163931916,0.0008182944049991175,0.010205926073456162,0.3440188659543311,0.08639809389487173,-0.026558867613136753,-0.006549526274630532,-7.785008041317119e-05,1.773215852351271e-05,-0.00010701688567424954,-4.868327515209285e-05,0.9999943411391821,0.9997897646451613,4.79361614624807e-07,7.450624173177545e-08,-5.090698662058818e-05,1.6738867074214092e-05,-7.84399728386678e-05,-2.3374000402508556e-05,0.9988219876735513,0.9832718728541342,0.00017108981466495976,3.811969278899596e-05,-3.0429955986103664e-05,1.638657560070467e-05,-5.738347429623724e-05,-3.476437675970084e-06,0.9683447923660694,0.8219080799672451,0.008010333515328094,0.0026244398551464876,-3.069966627615091e-05,1.5735800747182328e-05,-5.658275520813945e-05,-4.816577344162369e-06,0.9744681469688907,0.8359526722229085,0.005781808936088595,0.0017282171235734056,-7.524429640941398e-05,1.4022184806257761e-05,-9.830873794577089e-05,-5.217985487305708e-05,0.999999959768951,0.9999904086809026,9.246972076937254e-10,5.3054671766972206e-11,0.07158866379907293,0.050929752653137095,0.08453481309232733,-0.07727054880075575,0.05668454999971441,0.06473674845671872,0.16460199163931916,0.020811471916583685,0.13094091230478283,0.37378048780487805,75,0.9678404787328522,-9.885300666149493e-06,1.7865317713361526e-06,-6.645054083337067e-07,-4.8922580993537856e-05,0.0035057581333051147,0.001373417633003332,0.00442220453526887,-1.0655773863768353e-05,True,True,False,True,True,False,False,-0.00012046825466025552
ablate_q2s3s2s1_to0p75,399,-0.0001209248415213807,904,193,33,0.04822795451197899,1,4,0.4643230986313393,0.2647126137563923,0.9643273469721052,q2_bad,0.15853708916035286,0.0008046541264786674,0.010205926073456162,0.33117367263726194,0.08542123414019895,-0.027940550202654124,-0.005591107007528211,-7.757394967134388e-05,1.748718262481023e-05,-0.00010633780543692575,-4.881009390576201e-05,0.999995418689984,0.9998149308234442,3.658053763233582e-07,5.4338053945279796e-08,-5.12943773141828e-05,1.6523029527496758e-05,-7.847234236071212e-05,-2.4116412267653488e-05,0.9990467286335886,0.9852891374761996,0.00013045690442936575,2.7764692320131346e-05,-3.066185042551656e-05,1.6161665979726275e-05,-5.724542532984754e-05,-4.078275521185576e-06,0.9710989724017212,0.8289056362565044,0.007018614146602542,0.0022237605879663613,-3.158469804631197e-05,1.5546391867247134e-05,-5.715623709516229e-05,-6.013158997461652e-06,0.9789050291833975,0.8524046046670855,0.004489105809545757,0.0012786355789229376,-7.594657240124959e-05,1.3801411451139722e-05,-9.864787408370634e-05,-5.324527071879284e-05,0.9999999813109518,0.9999944218210588,3.694129446785155e-10,1.893640799721652e-11,0.06569313558398361,0.04458110456819447,0.0812128832722991,-0.07486567190207985,0.06111464315031815,0.06738016986672053,0.15853708916035286,0.01685483972469834,0.12285698135137867,0.34817073170731705,75,0.9792875753477532,-8.229619745500231e-06,3.4422126919854147e-06,-1.4069172734786392e-06,-8.955549122913187e-05,0.0007165516656031934,-0.004691484845962962,-0.008422988781800311,-2.4296052384218422e-05,True,True,True,True,False,True,False,-0.00012045358014574147
ablate_not_top_swing20_to0p5,390,-0.00012041163295903807,904,193,32,0.04843350773463347,1,4,0.46349617638364404,0.260473955225299,0.9654808743052806,q2_bad,0.1561691434659514,0.000802803166922105,0.010205926073456162,0.32589017933411146,0.08466360258060955,-0.028527661609190715,-0.01193198174920395,-7.754407828182991e-05,1.768478095064709e-05,-0.00010663295437034408,-4.845520219331574e-05,0.9999941951554873,0.9997834409172506,4.896558311040522e-07,7.582399197403333e-08,-5.141636832475559e-05,1.6700745177565676e-05,-7.88866496028668e-05,-2.3946087046644375e-05,0.998960425273903,0.9846878130030438,0.00014744232393493206,3.228512200548206e-05,-3.072484138231544e-05,1.6353757852311157e-05,-5.7624379299975566e-05,-3.825303464655319e-06,0.9698615953496876,0.8270429812857487,0.00752218555367179,0.002438994868493638,-3.1820585856949816e-05,1.570659722545929e-05,-5.7655639270312456e-05,-5.985532443587173e-06,0.9786144101349611,0.853403630848346,0.004644237028615494,0.0013466583366180673,-7.63041128402186e-05,1.3980280423379748e-05,-9.929962780041343e-05,-5.3308597880023754e-05,0.999999975921118,0.9999935800991417,5.161483462856609e-10,2.8168800625394397e-11,0.06849617665404943,0.047112976915839364,0.08320874662854232,-0.07074217617675166,0.0625310038061796,0.06111959768561146,0.1561691434659514,0.0176477628972251,0.12343970061744412,0.3201219512195122,75,0.969684098993074,-7.716411183157596e-06,3.95542125432805e-06,-1.2365920524695262e-06,-7.257007172356555e-05,-0.003522106865490149,-0.007059430540364425,-0.013706482084950788,-2.614701194078085e-05,True,True,True,False,False,True,False,-0.00012036423743650817
ablate_q2s2_to0p5,367,-0.00012061280433955761,904,193,32,0.0483527249714125,1,4,0.4618006827331626,0.26250586964668615,0.9649303956250092,q2_bad,0.1539228267950153,0.0008062227243368376,0.010205926073456162,0.33419677271428594,0.08742751392403336,-0.026875312444733186,-0.0066275628750308724,-7.76843042669481e-05,1.7513556492431065e-05,-0.00010649154118434284,-4.8877067349553356e-05,0.9999954106174893,0.9998155917593666,3.6798807889759644e-07,5.484664111765625e-08,-5.128721932246345e-05,1.6531024915216383e-05,-7.847833561148227e-05,-2.4096103033444628e-05,0.9990404762792184,0.9852336947789075,0.0001315785839129946,2.8047546385967514e-05,-3.0344430503038443e-05,1.616653130536985e-05,-5.693600815590056e-05,-3.752852850176325e-06,0.9697403224930975,0.8237961440933355,0.007426662605485523,0.002371032042318477,-3.148940561409995e-05,1.5537857628267486e-05,-5.704690708901132e-05,-5.931904139188575e-06,0.9786495942706879,0.8511189086855417,0.004551188625272262,0.0012976414076839582,-7.680021155628227e-05,1.3857079826780583e-05,-9.959307956831839e-05,-5.400734354424615e-05,0.9999999850745122,0.9999954475610815,2.9252178457284117e-10,1.4935164216467456e-11,0.07111382187702904,0.050312189192439086,0.08470955243195637,-0.07733677234436946,0.05796848222894514,0.06550807687937157,0.1539228267950153,0.017278620963222267,0.12461501246899828,0.34817073170731705,75,0.9751874924182354,-7.917582563677134e-06,3.754249873808512e-06,-1.3866080392697788e-06,-8.843381174550302e-05,-0.001490192444102978,-0.009305747211300536,-0.005399888704776312,-2.2727454526048256e-05,True,True,True,False,False,True,False,-0.00012036221737488899
ablate_top_focus25_to0p65,360,-0.00012131769692465806,904,193,33,0.04807178098578016,1,4,0.4646059966706871,0.26514864041840747,0.9642075494852079,q2_bad,0.16365981184404238,0.0008094172400239495,0.010205926073456162,0.3362426744533318,0.0860154277557779,-0.02820150324233529,-0.006858883898313557,-7.74520055745361e-05,1.757605594308461e-05,-0.0001063620449400208,-4.85419662090514e-05,0.9999947515788083,0.9997965486966294,4.30962195707707e-07,6.537613284063326e-08,-5.1042520733420695e-05,1.6616286642692385e-05,-7.837388008411857e-05,-2.3711161382722826e-05,0.998936269954835,0.9842385814184997,0.000149795938432562,3.2584957677328497e-05,-3.070424275408021e-05,1.6263220482255364e-05,-5.7454859950229416e-05,-3.953625557931001e-06,0.9704840632024618,0.8280595298344592,0.007271219057036982,0.002331864139772599,-3.1235407102584135e-05,1.5644321803889337e-05,-5.696802656290751e-05,-5.502787642260762e-06,0.9770655143891409,0.8456426051224363,0.005023614454207959,0.0014636460049174405,-7.498819478682128e-05,1.3861009393709655e-05,-9.778752636127304e-05,-5.218886321236953e-05,0.9999999684893262,0.9999916666145301,6.725110468508433e-10,3.644240464950599e-11,0.06544747587831234,0.04453966873237309,0.08083242379354276,-0.07215722549990071,0.05961533722798651,0.06569646270893661,0.16365981184404238,0.017219246870482926,0.12519445593400302,0.36585365853658536,75,0.9758699003188352,-8.622475148777582e-06,3.0493572887080637e-06,-1.0016663885479767e-06,-7.021645722593561e-05,0.0011525783276183366,0.00043123783772655577,-0.003353986965730471,-1.9532938838936337e-05,True,True,True,True,False,True,False,-0.0001203125842530799
ablate_q2s3_to0p5,381,-0.0001202446569672457,904,193,32,0.048500764219819144,1,4,0.46486841707882853,0.259728275075521,0.9656817400812205,q2_bad,0.15039222646301567,0.0007988932769510813,0.010205926073456162,0.3147501907544067,0.08278744366079645,-0.028801758557500515,-0.011228563167276438,-7.747653294334633e-05,1.753804226762783e-05,-0.00010632404537688219,-4.862902050981047e-05,0.9999950104832596,0.9998034161074835,4.051681437022836e-07,6.094900428799122e-08,-5.1487200855145176e-05,1.6572035092198932e-05,-7.874577288251566e-05,-2.4228628827774688e-05,0.9990546105037618,0.985481535621717,0.00013003175221026897,2.7798361986408615e-05,-3.083664039430822e-05,1.6223450799898343e-05,-5.7521842284189776e-05,-4.15143850442667e-06,0.9713322788942383,0.830717896631721,0.006990938012486292,0.002224173503697635,-3.199520178899429e-05,1.5593957071451934e-05,-5.7644978636497556e-05,-6.3454249414910165e-06,0.9799039540416099,0.8576754467613746,0.0042537302851362035,0.00120825412690162,-7.626659853868151e-05,1.384723465143796e-05,-9.904327267834734e-05,-5.348992439901568e-05,0.99999998182376,0.9999946377855993,3.63089447397158e-10,1.8779644506139448e-11,0.06213553623962005,0.04075048647343864,0.07818338516788778,-0.07305788415233502,0.06273027036343817,0.06252622931196511,0.15039222646301567,0.013372338968103022,0.1187572123705608,0.3310975609756098,75,0.9756326953896148,-7.549435191365222e-06,4.122397246120424e-06,-1.5191338335998389e-06,-8.998064344822865e-05,-0.004267787015268143,-0.012836347543300153,-0.024846470664655562,-3.0056901911804557e-05,True,True,True,False,False,True,False,-0.0001202446569672457
ablate_safe_low_le0p20_to0p5,381,-0.0001202446569672457,904,193,32,0.048500764219819144,1,4,0.46486841707882853,0.259728275075521,0.9656817400812205,q2_bad,0.15039222646301567,0.0007988932769510813,0.010205926073456162,0.3147501907544067,0.08278744366079645,-0.028801758557500515,-0.011228563167276438,-7.747653294334633e-05,1.753804226762783e-05,-0.00010632404537688219,-4.862902050981047e-05,0.9999950104832596,0.9998034161074835,4.051681437022836e-07,6.094900428799122e-08,-5.1487200855145176e-05,1.6572035092198932e-05,-7.874577288251566e-05,-2.4228628827774688e-05,0.9990546105037618,0.985481535621717,0.00013003175221026897,2.7798361986408615e-05,-3.083664039430822e-05,1.6223450799898343e-05,-5.7521842284189776e-05,-4.15143850442667e-06,0.9713322788942383,0.830717896631721,0.006990938012486292,0.002224173503697635,-3.199520178899429e-05,1.5593957071451934e-05,-5.7644978636497556e-05,-6.3454249414910165e-06,0.9799039540416099,0.8576754467613746,0.0042537302851362035,0.00120825412690162,-7.626659853868151e-05,1.384723465143796e-05,-9.904327267834734e-05,-5.348992439901568e-05,0.99999998182376,0.9999946377855993,3.63089447397158e-10,1.8779644506139448e-11,0.06213553623962005,0.04075048647343864,0.07818338516788778,-0.07305788415233502,0.06273027036343817,0.06252622931196511,0.15039222646301567,0.013372338968103022,0.1187572123705608,0.3310975609756098,75,0.9756326953896148,-7.549435191365222e-06,4.122397246120424e-06,-1.5191338335998389e-06,-8.998064344822865e-05,-0.004267787015268143,-0.012836347543300153,-0.024846470664655562,-3.0056901911804557e-05,True,True,True,False,False,True,False,-0.0001202446569672457
ablate_q_targets_to0p25,365,-0.00012016621486753036,904,193,32,0.04853242454786888,1,4,0.4610288960139705,0.25283546614338415,0.967509290425708,q2_bad,0.14571504403724275,0.0008038328309185772,0.010205926073456162,0.32768155529321924,0.09346721190173271,-0.02665762063709795,-0.009898903499652358,-7.767670639379362e-05,1.7639253109990464e-05,-0.00010669069584847647,-4.866271693911077e-05,0.999994677225265,0.9997966038295496,4.4186446879201924e-07,6.761310566982814e-08,-5.1448620708605363e-05,1.6647277688401592e-05,-7.883095579324104e-05,-2.4066285623969686e-05,0.999000943215781,0.9850268764240138,0.00013990098867910916,3.0330522597266096e-05,-3.030392383140473e-05,1.6296420715342495e-05,-5.710915055136294e-05,-3.498697111446523e-06,0.9685250198880263,0.8212219058736805,0.007888481547385973,0.002562597960141133,-3.1777556444714156e-05,1.564606046271916e-05,-5.751303574431979e-05,-6.042077145108516e-06,0.9788738241519821,0.8537057768838301,0.004546144962696008,0.001307994730931239,-7.734427384588528e-05,1.3970239691912724e-05,-0.00010032327327250934,-5.436527441926122e-05,0.9999999845588612,0.9999955105903562,3.141197302269916e-10,1.6523560297798667e-11,0.06834170493909551,0.04735612353672328,0.08235839521457693,-0.0690260174482095,0.061202870932025866,0.06215605250687924,0.14571504403724275,0.014450302490844388,0.11919262299352033,0.3323170731707317,45,0.9687992873715102,-7.470993091649884e-06,4.200839345835762e-06,-1.3567906297948372e-06,-8.011140697938846e-05,-0.011160595947404983,-0.01751352996907307,-0.011915106125843011,-2.511734794430863e-05,True,True,True,False,False,True,False,-0.00012016621486753036
only_s_targets_reopened,365,-0.00012016621486753036,904,193,32,0.04853242454786888,1,4,0.4610288960139705,0.25283546614338415,0.967509290425708,q2_bad,0.14571504403724275,0.0008038328309185772,0.010205926073456162,0.32768155529321924,0.09346721190173271,-0.02665762063709795,-0.009898903499652358,-7.767670639379362e-05,1.7639253109990464e-05,-0.00010669069584847647,-4.866271693911077e-05,0.999994677225265,0.9997966038295496,4.4186446879201924e-07,6.761310566982814e-08,-5.1448620708605363e-05,1.6647277688401592e-05,-7.883095579324104e-05,-2.4066285623969686e-05,0.999000943215781,0.9850268764240138,0.00013990098867910916,3.0330522597266096e-05,-3.030392383140473e-05,1.6296420715342495e-05,-5.710915055136294e-05,-3.498697111446523e-06,0.9685250198880263,0.8212219058736805,0.007888481547385973,0.002562597960141133,-3.1777556444714156e-05,1.564606046271916e-05,-5.751303574431979e-05,-6.042077145108516e-06,0.9788738241519821,0.8537057768838301,0.004546144962696008,0.001307994730931239,-7.734427384588528e-05,1.3970239691912724e-05,-0.00010032327327250934,-5.436527441926122e-05,0.9999999845588612,0.9999955105903562,3.141197302269916e-10,1.6523560297798667e-11,0.06834170493909551,0.04735612353672328,0.08235839521457693,-0.0690260174482095,0.061202870932025866,0.06215605250687924,0.14571504403724275,0.014450302490844388,0.11919262299352033,0.3323170731707317,45,0.9687992873715102,-7.470993091649884e-06,4.200839345835762e-06,-1.3567906297948372e-06,-8.011140697938846e-05,-0.011160595947404983,-0.01751352996907307,-0.011915106125843011,-2.511734794430863e-05,True,True,True,False,False,True,False,-0.00012016621486753036
dampen_all_reopened_to0p75,410,-0.00012048088700945459,904,193,32,0.04840566749648649,1,4,0.46429105962389094,0.26385152992883726,0.9645633054155706,q2_bad,0.15820339940766223,0.0008021312891735799,0.010205926073456162,0.33221526932731615,0.08697656683924701,-0.02799784764240951,-0.005602572641333088,-7.750855558497166e-05,1.7448914872720807e-05,-0.00010620946649973396,-4.8807644670209355e-05,0.999995544236741,0.9998177724980414,3.526595891978346e-07,5.203045594370792e-08,-5.13777718225948e-05,1.6487520312521512e-05,-7.849732940808188e-05,-2.4258214237107723e-05,0.9990838897158205,0.9856483519336365,0.0001240446759708247,2.618560233202949e-05,-3.065002051972788e-05,1.6124405294061956e-05,-5.717230705010121e-05,-4.127733989354548e-06,0.9713389440016551,0.8292766809627994,0.006922659114660834,0.002183334970896178,-3.177968400081213e-05,1.5513791559325273e-05,-5.729760031493744e-05,-6.2617676866868165e-06,0.9797434806916763,0.8557846519358635,0.0042574297589637045,0.00120113026795865,-7.632130341874976e-05,1.3773166939230768e-05,-9.89761470133516e-05,-5.3666459824147926e-05,0.9999999849886154,0.9999952811606045,2.8705993138089525e-10,1.43651757156249e-11,0.06472524630112701,0.043493258608877705,0.08018737230074478,-0.07358883349197254,0.06265513621214895,0.06745057032043839,0.15820339940766223,0.016600909013274885,0.1222756603256138,0.34146341463414637,75,0.9806851978363482,-7.785665233574112e-06,3.8861672039115335e-06,-1.548719242932874e-06,-9.596771968767293e-05,-0.00014453216195187135,-0.005025174598653592,-0.007381392091746097,-2.681888968930591e-05,True,True,True,False,False,True,False,-0.00012009573401657087
only_q2s3s2_reopened,353,-0.00012156372868574124,904,193,32,0.04797448893113357,1,4,0.4640298135602009,0.26055692113648765,0.965458487376787,q2_bad,0.16246427075663206,0.0008095625234583276,0.010205926073456162,0.3477294280150325,0.09329007432636904,-0.026607099537895966,8.568163274662919e-05,-7.765183288187356e-05,1.7720439802805248e-05,-0.000106799362562693,-4.8504303201054116e-05,0.999994121578081,0.9997826227427433,4.991335585957657e-07,7.769214871444774e-08,-5.116710834481781e-05,1.6736551128931182e-05,-7.869628517189901e-05,-2.36379315177366e-05,0.9988829518951636,0.9839193969866155,0.0001608827829696624,3.563382819238292e-05,-3.052108756218811e-05,1.638429417968479e-05,-5.7470853268682534e-05,-3.571321855693688e-06,0.9687566176303735,0.8233874211955103,0.007881831759891766,0.0025765823051673298,-3.130356494202599e-05,1.5742013190278655e-05,-5.719687243357375e-05,-5.410257450478227e-06,0.97662379673894,0.8451698716675264,0.005195265637116142,0.0015325255433621399,-7.565497576113083e-05,1.3996766140778206e-05,-9.867760731338142e-05,-5.2632344208880244e-05,0.999999967627495,0.9999918851703371,7.207874297421313e-10,4.0414560587009873e-11,0.06472717236328497,0.04391436576513509,0.08027939264926023,-0.06730758166501837,0.06274769365887573,0.0712886288211228,0.16246427075663206,0.018740361558411765,0.12103494021406844,0.3542682926829268,57,0.9677644856278173,-8.868506909860764e-06,2.8033255276248823e-06,-9.284365235617522e-07,-5.912961268883521e-05,-0.0034391409543014784,-0.0007643032496837676,0.008132766595970231,-1.9387655404558258e-05,True,True,False,True,False,True,False,-0.00011998866669492602
