sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,delta_e101_minus_e95_y1,delta_e101_minus_e95_y0,support_label,support_delta,adverse_delta,flip_benefit,support_delta_per_all_cells,adverse_delta_per_all_cells,flip_benefit_per_all_cells,move_direction,support_meaning,flip_rank,cum_flip_benefit,global_prior_y1,subject_prior_y1,global_support_probability,global_expected_delta,global_expected_delta_per_all_cells,subject_support_probability,subject_expected_delta,subject_expected_delta_per_all_cells,raw_plus_prior_y1,full_subject_prior_y1,full_global_prior_y1,target_temporal_raw_delta,temporal_valid_raw_target,validation_gated_raw_y1,global_prior_y1_support_probability,global_prior_y1_expected_delta,global_prior_y1_expected_delta_per_all_cells,subject_prior_y1_support_probability,subject_prior_y1_expected_delta,subject_prior_y1_expected_delta_per_all_cells,full_global_prior_y1_support_probability,full_global_prior_y1_expected_delta,full_global_prior_y1_expected_delta_per_all_cells,full_subject_prior_y1_support_probability,full_subject_prior_y1_expected_delta,full_subject_prior_y1_expected_delta_per_all_cells,raw_plus_prior_y1_support_probability,raw_plus_prior_y1_expected_delta,raw_plus_prior_y1_expected_delta_per_all_cells,validation_gated_raw_y1_support_probability,validation_gated_raw_y1_expected_delta,validation_gated_raw_y1_expected_delta_per_all_cells,global_prior_y1_support_minus_subject_support,subject_prior_y1_support_minus_subject_support,full_global_prior_y1_support_minus_subject_support,full_subject_prior_y1_support_minus_subject_support,raw_plus_prior_y1_support_minus_subject_support,validation_gated_raw_y1_support_minus_subject_support
57,S3,True,0.9014402187876016,0.9000106870069393,0.9056201027050216,0.901912669518205,0.9000106870069393,0.0014295317806622,0.0159871199576908,0.0159871199576908,-0.0639484798307647,0.0639484798307647,0.2499999999999947,0.0,-0.042632319887176,True,id02_b4,id02,2024-10-14,2024-10-15,146,78,0.9873417721518988,0,0,16,11-16,14,0.9333333333333332,1,near_edge,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,-0.0015870896910142,0.0144000302666768,1,-0.0015870896910142,0.0144000302666768,0.015987119957691,-9.069083948652596e-07,8.228588723815344e-06,9.135497118680604e-06,up,label_1_supports_e101,11,0.2010328133752419,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.0038130041613614,2.178859520777966e-06,0.8958333333333334,7.823530457861348e-05,4.4705888330636274e-08,0.8240057668597194,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.8240057668597194,0.6622222222222223,0.0038130041613614256,1.0894297603889788e-06,0.8958333333333334,7.823530457861196e-05,2.2352944165317704e-08,0.6618625277161863,0.0038187546405775456,1.0910727544507273e-06,0.8877551020408163,0.00020738295729805538,5.9252273513730106e-08,0.8240057668597194,0.0012265512260613031,3.504432074460866e-07,0.8240057668597194,0.0012265512260613031,3.504432074460866e-07,-0.2336111111111111,0.0,-0.23397080561714712,-0.008078231292517057,-0.07182756647361399,-0.07182756647361399
12,S3,True,0.8678716501628237,0.8660328418721388,0.8732600121342564,0.8684798143304826,0.8660328418721388,0.0018388082906849,0.0159418876668939,0.0159418876668939,-0.063767550667577,0.063767550667577,0.2499999999999956,0.0,-0.0425117004450508,True,id01_b2,id01,2024-08-14,2024-08-15,40,40,0.5970149253731343,2,0,14,11-16,12,0.9230769230769232,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,1.0,1.0,2.0,1.0,-0.0021210037674844,0.0138208838994095,1,-0.0021210037674844,0.0138208838994095,0.015941887666894,-1.2120021528482728e-06,7.897647942519746e-06,9.109650095368016e-06,up,label_1_supports_e101,12,0.2169747010421359,0.6622222222222223,0.8536585365853658,0.6622222222222223,0.0032638116222219,1.8650352126982573e-06,0.8536585365853658,0.0002119554032805,1.2111737330314466e-07,0.7855613448213736,0.8452380952380952,0.6618625277161863,-0.0046425795225136,True,0.7855613448213736,0.6622222222222223,0.0032638116222219833,9.325176063491381e-07,0.8536585365853658,0.0002119554032805613,6.055868665158894e-08,0.6618625277161863,0.003269545831631608,9.341559518947452e-07,0.8452380952380952,0.00034619313334441804,9.891232381269087e-08,0.7855613448213736,0.0012975531848130576,3.707294813751593e-07,0.7855613448213736,0.0012975531848130576,3.707294813751593e-07,-0.19143631436314357,0.0,-0.19179600886917958,-0.008420441347270602,-0.0680971917639922,-0.0680971917639922
129,S3,True,0.9386410168924748,0.9377402577883684,0.9412707069443564,0.9391157143775564,0.9380106858405626,0.0009007591041063,0.0155335426296066,0.0155335426296066,-0.0621341705184304,0.0621341705184304,0.2499999999999839,0.0046413476772775,-0.038328548560766,True,id06_b2,id06,2024-07-07,2024-07-08,382,31,0.4366197183098591,6,1,8,6-10,1,0.1428571428571428,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009601024967089,0.0145734401328976,1,-0.0009601024967089,0.0145734401328976,0.0155335426296066,-5.486299981193891e-07,8.327680075941539e-06,8.876310074060928e-06,up,label_1_supports_e101,13,0.2325082436717425,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.0042867830137359,2.4495902935634125e-06,0.9583333333333334,-0.0003128715538086,-1.787837450335175e-07,0.8175463067332426,0.9489795918367347,0.6618625277161863,-0.0046425795225136,True,0.8175463067332426,0.6622222222222223,0.004286783013735961,1.224795146781703e-06,0.9583333333333334,-0.00031287155380862986,-8.939187251675138e-08,0.6618625277161863,0.004292370343679107,1.2263915267654592e-06,0.9489795918367347,-0.00016757481152489587,-4.787851757854168e-08,0.8175463067332426,0.0018740497255794245,5.354427787369784e-07,0.8175463067332426,0.0018740497255794245,5.354427787369784e-07,-0.2961111111111111,0.0,-0.2964708056171471,-0.009353741496598622,-0.1407870266000908,-0.1407870266000908
86,S3,True,0.5085228093312917,0.5123759521423337,0.496959135738496,0.5072381807122792,0.5123759521423337,-0.0038531428110419,-0.015419382228982,0.015419382228982,0.0616775289159286,0.0616775289159286,0.2499999999999977,0.0,0.0411183526106193,True,id04_b6,id04,2024-09-18,2024-09-19,245,43,0.5180722891566265,2,0,8,6-10,0,0.0,0,left_edge,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0075485665233725,-0.0078708157056097,0,-0.0078708157056097,0.0075485665233725,0.0154193822289822,-4.497608974634139e-06,4.313466584784308e-06,8.811075559418447e-06,down,label_0_supports_e101,14,0.2479276259007248,0.6622222222222223,0.543859649122807,0.3377777777777777,0.0023402418593607,1.3372810624918549e-06,0.4561403508771929,0.000515164103135,2.943794875057183e-07,0.43494832456987065,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.43494832456987065,0.33777777777777773,0.002340241859360735,6.686405312459244e-07,0.45614035087719296,0.0005151641031350056,1.4718974375285874e-07,0.33813747228381374,0.002334695592286501,6.670558835104288e-07,0.4568965517241379,0.0005035039532340817,1.4385827235259477e-07,0.5650516754301294,-0.0011641812392114547,-3.326232112032728e-07,0.5650516754301294,-0.0011641812392114547,-3.326232112032728e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,0.1089113245529364,0.1089113245529364
144,S3,True,0.9368495015436676,0.9359498276908262,0.9394782679617408,0.9373237829379882,0.9362198895076856,0.0008996738528413,0.0151067564332048,0.0151067564332048,-0.0604270257328214,0.0604270257328214,0.2499999999999908,0.0045138260186017,-0.0372754664761472,True,id06_b8,id06,2024-08-13,2024-08-14,413,62,0.8732394366197183,1,0,4,3-5,2,0.6666666666666666,1,near_edge,2024-08-11,2024-08-14,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0009607798422444,0.0141459765909604,1,-0.0009607798422444,0.0141459765909604,0.0151067564332048,-5.490170527110873e-07,8.083415194834541e-06,8.63243224754563e-06,up,label_1_supports_e101,15,0.2630343823339297,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.0041419467751936,2.366826728682103e-06,0.9583333333333334,-0.0003313316575275,-1.8933237573001974e-07,0.8795832949810699,0.9489795918367347,0.6618625277161863,-0.0046425795225136,True,0.8795832949810699,0.6622222222222223,0.004141946775193665,1.1834133643410472e-06,0.9583333333333334,-0.00033133165752753386,-9.466618786500967e-08,0.6618625277161863,0.004147380592486713,1.1849658835676325e-06,0.9489795918367347,-0.00019002696299925807,-5.429341799978802e-08,0.8795832949810699,0.0008583259909656468,2.4523599741875623e-07,0.8795832949810699,0.0008583259909656468,2.4523599741875623e-07,-0.2961111111111111,0.0,-0.2964708056171471,-0.009353741496598622,-0.07875003835226346,-0.07875003835226346
180,S3,True,0.7930785713233506,0.7906177909037694,0.8003323161063589,0.7938940664454424,0.7906177909037694,0.0024607804195811,0.0149298280822647,0.0149298280822647,-0.0597193123290582,0.0597193123290582,0.2500000000000028,0.0,-0.0398128748860386,True,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,1.0,,1.0,,-0.0031076441907413,0.0118221838915233,1,-0.0031076441907413,0.0118221838915233,0.0149298280822646,-1.7757966804236414e-06,6.75553365229903e-06,8.531330332722671e-06,up,label_1_supports_e101,16,0.2779642104161944,0.6622222222222223,0.7959183673469388,0.6622222222222223,0.0019353199614902,1.1058971208515718e-06,0.7959183673469388,-6.074050048327515e-05,-3.4708857419014375e-08,0.6279750316210386,0.79,0.6618625277161863,-0.0046425795225136,True,0.6279750316210386,0.6622222222222223,0.0019353199614902971,5.529485604257991e-07,0.7959183673469388,-6.0740500483218336e-05,-1.7354428709490952e-08,0.6618625277161863,0.00194069013862755,5.544828967507286e-07,0.79,2.7619706534265116e-05,7.891344724075747e-09,0.6279750316210386,0.0024466246294665168,6.990356084190047e-07,0.6279750316210386,0.0024466246294665168,6.990356084190047e-07,-0.1336961451247165,0.0,-0.13405583963075252,-0.0059183673469387355,-0.16794333572590014,-0.16794333572590014
25,S3,True,0.8165549672263493,0.8187438752841659,0.8098654222313214,0.8158207913555935,0.8187438752841659,-0.0021889080578165,-0.0146810646652211,0.0146810646652211,0.058724258660886,0.058724258660886,0.2499999999999934,0.0,0.0391495057739241,True,id01_b4,id01,2024-09-13,2024-09-14,66,66,0.9850746268656716,4,0,13,11-16,11,0.9166666666666666,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.002677075661269,-0.012003989003952,0,-0.012003989003952,0.002677075661269,0.014681064665221,-6.85942228797259e-06,1.529757520725166e-06,8.389179808697756e-06,down,label_0_supports_e101,17,0.2926452750814154,0.6622222222222223,0.8536585365853658,0.3377777777777777,-0.0022818617367611,-1.3039209924349644e-06,0.1463414634146341,0.0005286271736757,3.020726706718356e-07,0.8798968653063892,0.8452380952380952,0.6618625277161863,-0.0046425795225136,True,0.8798968653063892,0.33777777777777773,-0.0022818617367612033,-6.519604962174866e-07,0.14634146341463417,0.0005286271736756828,1.5103633533590937e-07,0.33813747228381374,-0.0022871424350640428,-6.534692671611551e-07,0.15476190476190477,0.0004050061297467024,1.1571603707048639e-07,0.12010313469361078,0.0009138337743363526,2.6109536409610075e-07,0.12010313469361078,0.0009138337743363526,2.6109536409610075e-07,0.19143631436314357,0.0,0.19179600886917958,0.008420441347270602,-0.026238328721023385,-0.026238328721023385
115,S3,True,0.106166963184599,0.1075233881669986,0.1021878277751709,0.1057181832521765,0.1075233881669986,-0.0013564249823996,-0.0142140988965646,0.0142140988965646,0.0568563955862568,0.0568563955862568,0.2500000000000078,0.0,0.0379042637241719,True,id05_b4,id05,2024-10-13,2024-10-14,321,35,0.546875,6,1,5,3-5,1,0.25,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0126954089604354,-0.0015186899361295,0,-0.0015186899361295,0.0126954089604354,0.0142140988965649,-8.678228206454473e-07,7.254519405963098e-06,8.122342226608546e-06,down,label_0_supports_e101,18,0.3068593739779804,0.6622222222222223,0.1363636363636363,0.3377777777777777,0.0078942022220401,4.510972698308657e-06,0.8636363636363636,0.0004195962770384,2.397693011648088e-07,0.10820292867159047,0.14444444444444443,0.6618625277161863,-0.0046425795225136,True,0.10820292867159047,0.33777777777777773,0.007894202222040146,2.2554863491543275e-06,0.8636363636363638,0.0004195962770384399,1.198846505824114e-07,0.33813747228381374,0.0078890894887588,2.2540255682167997e-06,0.8555555555555556,0.0005344576822632074,1.5270219493234497e-07,0.8917970713284096,1.931719290644454e-05,5.5191979732698685e-09,0.8917970713284096,1.931719290644454e-05,5.5191979732698685e-09,-0.525858585858586,0.0,-0.52549889135255,-0.008080808080808133,0.028160707692045817,0.028160707692045817
47,S3,True,0.9062891808414828,0.9051008436341392,0.9097744864900325,0.9066823190084724,0.9051008436341392,0.0011883372073435,0.0139132396855474,0.0139132396855474,-0.0556529587421845,0.0556529587421845,0.2500000000000239,0.0,-0.0371019724947889,True,id02_b4,id02,2024-10-03,2024-10-04,136,68,0.8607594936708861,3,0,16,11-16,4,0.2666666666666666,4,interior,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,-0.0013120723441853,0.0126011673413621,1,-0.0013120723441853,0.0126011673413621,0.0139132396855474,-7.497556252487573e-07,7.20066705220695e-06,7.950422677455707e-06,up,label_1_supports_e101,19,0.3207726136635279,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.0033875108384884,1.9357204791362815e-06,0.8958333333333334,0.0001372234563925,7.841340365287863e-08,0.9027826281560317,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.9027826281560317,0.6622222222222223,0.0033875108384884877,9.678602395681393e-07,0.8958333333333334,0.00013722345639255364,3.92067018264439e-08,0.6618625277161863,0.0033925153543645416,9.69290101247012e-07,0.8877551020408163,0.00024961782460063294,7.13193784573237e-08,0.9027826281560317,4.053625187881802e-05,1.1581786251090862e-08,0.9027826281560317,4.053625187881802e-05,1.1581786251090862e-08,-0.2336111111111111,0.0,-0.23397080561714712,-0.008078231292517057,0.006949294822698349,0.006949294822698349
22,S3,True,0.8088340452349165,0.8109500615889363,0.8023776556464033,0.8081246992278072,0.8109500615889363,-0.0021160163540198,-0.0137434348998359,0.0137434348998359,0.0549737395993439,0.0549737395993439,0.25,0.0,0.0366491597328957,True,id01_b4,id01,2024-09-10,2024-09-11,63,63,0.9402985074626866,1,0,13,11-16,8,0.6666666666666666,4,interior,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,0.0026127155450107,-0.0111307193548251,0,-0.0111307193548251,0.0026127155450107,0.0137434348998359,-6.360411059900095e-06,1.4929803114347392e-06,7.853391371334835e-06,down,label_0_supports_e101,20,0.3345160485633638,0.6622222222222223,0.8536585365853658,0.3377777777777777,-0.0020295113544893,-1.1597207739939156e-06,0.1463414634146341,0.000601481169425,3.4370352538573877e-07,0.607181354159158,0.8452380952380952,0.6618625277161863,-0.0046425795225136,True,0.607181354159158,0.33777777777777773,-0.002029511354489392,-5.798603869969692e-07,0.14634146341463417,0.0006014811694249728,1.7185176269284937e-07,0.33813747228381374,-0.0020344547925169264,-5.81272797861979e-07,0.15476190476190477,0.0004857553819408735,1.3878725198310672e-07,0.39281864584084203,-0.002785961941544567,-7.959891261555906e-07,0.39281864584084203,-0.002785961941544567,-7.959891261555906e-07,0.19143631436314357,0.0,0.19179600886917958,0.008420441347270602,0.24647718242620786,0.24647718242620786
158,S3,True,0.8338943185839955,0.8320539104903535,0.8393186499527415,0.8345041884117951,0.8320539104903535,0.001840408093642,0.0132282543216242,0.0132282543216242,-0.0529130172864944,0.0529130172864944,0.2500000000000115,0.0,-0.0352753448576623,True,id07_b2,id07,2024-07-19,2024-07-20,462,39,0.5,4,0,15,11-16,6,0.4285714285714285,6,interior,2024-07-13,2024-07-27,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0022094430189448,0.0110188113026792,1,-0.0022094430189448,0.0110188113026792,0.013228254321624,-1.2625388679684588e-06,6.296463601530972e-06,7.5590024694994305e-06,up,label_1_supports_e101,21,0.3477443028849878,0.6622222222222223,0.7959183673469388,0.6622222222222223,0.0022587673296926,1.2907241883957931e-06,0.7959183673469388,0.0004902007201621,2.8011469723550674e-07,0.842776440557734,0.79,0.6618625277161863,-0.0046425795225136,True,0.842776440557734,0.6622222222222223,0.002258767329692639,6.453620941978969e-07,0.7959183673469388,0.0004902007201621388,1.4005734861775393e-07,0.6618625277161863,0.0022635254600965743,6.467215600275927e-07,0.79,0.0005684903885962392,1.624258253132112e-07,0.842776440557734,-0.00012964978929153742,-3.7042796940439265e-08,0.842776440557734,-0.00012964978929153742,-3.7042796940439265e-08,-0.1336961451247165,0.0,-0.13405583963075252,-0.0059183673469387355,0.04685807321079527,0.04685807321079527
49,S3,True,0.7989914754276976,0.801085346274143,0.7926111036092247,0.7982898630107815,0.801085346274143,-0.0020938708464454,-0.0130886753760051,0.0130886753760051,0.0523547015040182,0.0523547015040182,0.2500000000000106,0.0,0.0349031343360117,True,id02_b4,id02,2024-10-05,2024-10-06,138,70,0.8860759493670886,5,1,16,11-16,6,0.4,6,interior,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,0.0026172143902897,-0.0104714609857152,0,-0.0104714609857152,0.0026172143902897,0.0130886753760049,-5.983691991837265e-06,1.495551080165585e-06,7.479243072002851e-06,down,label_0_supports_e101,22,0.3608329782609928,0.6622222222222223,0.8958333333333334,0.3377777777777777,-0.0018038492922719,-1.0307710241553777e-06,0.1041666666666666,0.0012538107052892,7.164632601652882e-07,0.8540431320204808,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.8540431320204808,0.33777777777777773,-0.0018038492922719546,-5.153855120777013e-07,0.10416666666666663,0.0012538107052891898,3.5823163008262566e-07,0.33813747228381374,-0.0018085572168959924,-5.16730633398855e-07,0.11224489795918369,0.0011480773582891498,3.280221023683285e-07,0.14595686797951923,0.0007068323264073685,2.0195209325924815e-07,0.14595686797951923,0.0007068323264073685,2.0195209325924815e-07,0.2336111111111111,0.0,0.23397080561714712,0.008078231292517057,0.041790201312852604,0.041790201312852604
147,S3,True,0.9545312029714796,0.9539606544469824,0.9562027068171166,0.9548322832874298,0.9541318416948168,0.0005705485244972,0.0130679630311272,0.0130679630311272,-0.0522718521245026,0.0522718521245026,0.2500000000000297,0.0039046443755683,-0.0322448051659574,True,id06_b10,id06,2024-08-20,2024-08-21,418,67,0.943661971830986,1,0,6,6-10,1,0.2,1,near_edge,2024-08-19,2024-08-24,after_train_run,True,False,1.0,,1.0,,-0.0005979051356982,0.0124700578954288,1,-0.0005979051356982,0.0124700578954288,0.0130679630311271,-3.416600775418472e-07,7.125747368816507e-06,7.467407446358354e-06,up,label_1_supports_e101,23,0.37390094129212,0.6622222222222223,0.9583333333333334,0.6622222222222223,0.003816162377038,2.1806642154503077e-06,0.9583333333333334,-5.3406676067936426e-05,-3.0518100610249394e-08,0.864418496682161,0.9489795918367347,0.6618625277161863,-0.0046425795225136,True,0.864418496682161,0.6622222222222223,0.0038161623770380307,1.0903321077251515e-06,0.9583333333333334,-5.340667606790889e-05,-1.5259050305116826e-08,0.6618625277161863,0.0038208628515454092,1.0916751004415455e-06,0.9489795918367347,6.882767201236051e-05,1.9665049146388717e-08,0.864418496682161,0.0011738689373639432,3.3539112496112663e-07,0.864418496682161,0.0011738689373639432,3.3539112496112663e-07,-0.2961111111111111,0.0,-0.2964708056171471,-0.009353741496598622,-0.0939148366511724,-0.0939148366511724
91,S3,True,0.4855870964643209,0.488847942056729,0.475813025821146,0.4845004068317346,0.488847942056729,-0.003260845592408,-0.013051959084849,0.013051959084849,0.0522078363393973,0.0522078363393973,0.2499999999999949,0.0,0.034805224226265,True,id04_b6,id04,2024-09-24,2024-09-25,250,48,0.5783132530120482,1,0,8,6-10,5,0.7142857142857143,2,interior,2024-09-18,2024-09-26,between_train_runs,True,True,1.0,1.0,1.0,1.0,0.0066928171414839,-0.0063591419433652,0,-0.0063591419433652,0.0066928171414839,0.0130519590848491,-3.633795396208704e-06,3.824466937990806e-06,7.45826233419951e-06,down,label_0_supports_e101,24,0.3869529003769691,0.6622222222222223,0.543859649122807,0.3377777777777777,0.002284155406157,1.3052316606611938e-06,0.4561403508771929,0.000739291944886,4.22452539934889e-07,0.34999819233603363,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.34999819233603363,0.33777777777777773,0.0022841554061570936,6.526158303305982e-07,0.45614035087719296,0.0007392919448860652,2.1122626996744722e-07,0.33813747228381374,0.0022794606881812664,6.512744823375047e-07,0.4568965517241379,0.0007294220423718122,2.0840629782051776e-07,0.6500018076639664,-0.001790979857224143,-5.117085306354695e-07,0.6500018076639664,-0.001790979857224143,-5.117085306354695e-07,-0.11836257309941522,0.0,-0.11800287859337921,0.0007562008469449433,0.19386145678677347,0.19386145678677347
103,S3,True,0.5720332578284405,0.5689991208087246,0.581102354743281,0.5730434458389219,0.5689991208087246,0.0030341370197158,0.012382886405422,0.012382886405422,-0.0495315456216886,0.0495315456216886,0.2499999999999983,0.0,-0.0330210304144591,True,id04_b12,id04,2024-10-25,2024-10-26,281,79,0.9518072289156626,4,0,3,3-5,2,1.0,0,right_edge,2024-10-23,2024-10-25,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0053182437727591,0.007064642632663,1,-0.0053182437727591,0.007064642632663,0.0123828864054221,-3.038996441576668e-06,4.03693864723601e-06,7.075935088812679e-06,up,label_1_supports_e101,25,0.3993357867823913,0.6622222222222223,0.543859649122807,0.6622222222222223,-0.001135579920261,-6.489028115777195e-07,0.543859649122807,0.0003300903770825,1.886230726185886e-07,0.5815443733358467,0.5431034482758621,0.6618625277161863,-0.0046425795225136,True,0.5815443733358467,0.6622222222222223,-0.0011355799202609688,-3.2445140578884823e-07,0.543859649122807,0.0003300903770825595,9.431153630930273e-08,0.6618625277161863,-0.0011311258640520705,-3.2317881830059157e-07,0.5431034482758621,0.00033945432626996275,9.69869503628465e-08,0.5815443733358467,-0.00013655528206717085,-3.901579487633453e-08,0.5815443733358467,-0.00013655528206717085,-3.901579487633453e-08,0.11836257309941522,0.0,0.11800287859337921,-0.0007562008469449433,0.0376847242130397,0.0376847242130397
27,S3,True,0.9039612979836492,0.9029911445224352,0.9068199037898113,0.9044743880716464,0.9032819344704834,0.0009701534612139,0.0111248125617895,0.0111248125617895,-0.0444992502471577,0.0444992502471577,0.2500000000000025,0.0033240403799075,-0.0274501399114992,True,id02_b2,id02,2024-08-25,2024-08-26,100,32,0.4050632911392405,6,1,16,11-16,0,0.0,0,left_edge,2024-08-25,2024-09-09,between_train_runs,True,True,1.0,1.0,1.0,1.0,-0.0010738008722442,0.0100510116895449,1,-0.0010738008722442,0.0100510116895449,0.0111248125617892,-6.136004984252852e-07,5.743435251168568e-06,6.357035749593853e-06,up,label_1_supports_e101,26,0.4104605993441805,0.6622222222222223,0.8958333333333334,0.6622222222222223,0.0026839135930712,1.533664910326416e-06,0.8958333333333334,8.50337696087966e-05,4.8590725490740916e-08,0.8844825137950173,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.8844825137950173,0.6622222222222223,0.002683913593071229,7.668324551632082e-07,0.8958333333333334,8.503376960883097e-05,2.4295362745380275e-08,0.6618625277161863,0.0026879151270303853,7.679757505801101e-07,0.8877551020408163,0.00017490257856886242,4.997216530538926e-08,0.8844825137950173,0.00021130950939529062,6.037414554151161e-08,0.8844825137950173,0.00021130950939529062,6.037414554151161e-08,-0.2336111111111111,0.0,-0.23397080561714712,-0.008078231292517057,-0.01135081953831607,-0.01135081953831607
70,S3,True,0.3874699422856098,0.3897068014865162,0.3807881063246256,0.3867253705578081,0.3897068014865162,-0.0022368592009063,-0.0094149078800983,0.0094149078800983,0.0376596315203942,0.0376596315203942,0.2499999999999948,0.0,0.0251064210135961,True,id03_b4,id03,2024-09-15,2024-09-16,192,44,0.8301886792452831,6,1,10,6-10,0,0.0,0,left_edge,2024-09-15,2024-10-09,after_train_run,True,False,1.0,,3.0,,0.0057563878372378,-0.0036585200428603,0,-0.0036585200428603,0.0057563878372378,0.0094149078800982,-2.090582881634511e-06,3.2893644784216317e-06,5.379947360056143e-06,down,label_0_supports_e101,27,0.4198755072242788,0.6622222222222223,0.4848484848484848,0.3377777777777777,0.0025762411755157,1.472137814580446e-06,0.5151515151515151,0.0009062837777933,5.178764444533159e-07,0.15342919894110374,0.4852941176470588,0.6618625277161863,-0.0046425795225136,True,0.15342919894110374,0.33777777777777773,0.0025762411755157755,7.360689072902216e-07,0.5151515151515151,0.000906283777793324,2.5893822222666403e-07,0.33813747228381374,0.002572854684876469,7.351013385361341e-07,0.5147058823529411,0.0009104793695402485,2.601369627257853e-07,0.8465708010588963,-0.0022139982687125635,-6.325709339178753e-07,0.8465708010588963,-0.0022139982687125635,-6.325709339178753e-07,-0.1773737373737374,0.0,-0.1770140428677014,-0.00044563279857401383,0.3314192859073811,0.3314192859073811
43,S3,True,0.8104286892596902,0.8117690999194965,0.8063636248981564,0.8099802638189898,0.8117690999194965,-0.0013404106598062,-0.0087484489279774,0.0087484489279774,0.0349937957119095,0.0349937957119095,0.2500000000000016,0.0,0.0233291971412725,True,id02_b4,id02,2024-09-28,2024-09-29,132,64,0.810126582278481,5,1,16,11-16,0,0.0,0,left_edge,2024-09-28,2024-10-15,after_train_run,True,False,1.0,,1.0,,0.0016525863539047,-0.0070958625740727,0,-0.0070958625740727,0.0016525863539047,0.0087484489279774,-4.054778613755838e-06,9.443350593741382e-07,4.999113673129976e-06,down,label_0_supports_e101,28,0.4286239561522562,0.6622222222222223,0.8958333333333334,0.3377777777777777,-0.0013024452839898,-7.442544479942091e-07,0.1041666666666666,0.0007412895905737,4.235940517564326e-07,0.8309573376170241,0.8877551020408163,0.6618625277161863,-0.0046425795225136,True,0.8309573376170241,0.33777777777777773,-0.001302445283989888,-3.7212722399711085e-07,0.10416666666666663,0.0007412895905737212,2.1179702587820607e-07,0.33813747228381374,-0.0013055920530056179,-3.7302630085874797e-07,0.11224489795918369,0.0006706175966827467,1.9160502762364192e-07,0.16904266238297594,0.00017372525539790856,4.96357872565453e-08,0.16904266238297594,0.00017372525539790856,4.96357872565453e-08,0.2336111111111111,0.0,0.23397080561714712,0.008078231292517057,0.06487599571630931,0.06487599571630931
