row,subject_id,sleep_date,lifelog_date,target,target_index,flat_index,h057_prob,h042_prob,q061,h057_support_cell,is_h057_seed,is_h050_null,public_weight,public_responsibility_rank,seed_responsibility_score,extension_score,context_overlap,h064_changed_row,h065_changed_row,h066_changed_row,h067_changed_row,h061_support_mean,row_q061_gain_from_h057_nonq2,row_loss_delta_to_q061,cell_loss_delta_to_q061,cell_q061_gain,action_beta,pred_cell_delta_to_q061,abs_prob_move_to_q061,abs_logit_move_to_q061,direction_to_q061,action_rank,q061_gain_rank,row_public_rank,extension_rank,move_rank,source_consensus,target_prior_weight,h068_cell_health,h063_row_score,context_consensus,human_social_context,raw_context,h063_episode_near,h064_row_score,graph_consensus,contrast_consensus,seed_context,null_context,null_avoidance,h067_public_weight,h067_public_responsibility_rank,h067_seed_responsibility_score,h067_extension_score,h067_context_overlap,h066_emission,row_top4_gain_rank,h067_is_h057_seed,h067_is_h050_null,bad_pressure_raw,bad_pressure_rank,bad_top90_rate,bad_same_direction_rate,bad_pressure_submission_h010_object,bad_pressure_submission_e216_maskfa,bad_pressure_submission_e323_5508f9,bad_pressure_submission_jepa_latent,bad_pressure_submission_lejepa_targ,bad_pressure_submission_ordinal_q_c,h050_route_cell,h057_support_cell_recalc,target_is_q2,target_is_s,target_is_nonq2,public_score,invariant_score,shortcut_score,public_only_gap,private_safe_score,factor_action_score,story_route_up,story_route_down,story_route_no_direct,story_route_direct,story_route_balance,dow_x,is_weekend_x,day_of_month_x,month_start_prox_x,month_end_prox_x,payday_25_prox_x,h069_selected_cell,h068_selected_cell,outside_h069_cell,outside_h068_cell,h068_h069_disagree,subject_num,ctx_to_public_oof,ctx_to_public_full,ctx_to_private_oof,ctx_to_private_full,ctx_to_action_oof,ctx_to_action_full,route_to_private_oof,route_to_private_full,public_to_invariant_oof,public_to_invariant_full,shortcut_pred_oof,shortcut_pred_full,linear_ctx_public_oof,linear_ctx_public_full,linear_ctx_private_oof,linear_ctx_private_full,latent_agreement,latent_public_residual,latent_private_residual,latent_residual_energy,latent_context_energy,latent_shortcut_energy,latent_hsjepa_score,h070_selected_cell,outside_h070_cell,score_latent_rank,score_context_rank,score_action_rank,score_public_rank,score_private_rank,score_invariant_rank,score_gain_rank,score_shortcut_rank,score_bad_rank,target_q2_penalty,target_s_bonus,cell_assignment_score,dow_y,is_weekend_y,day_of_month_y,month_start_prox_y,month_end_prox_y,payday_25_prox_y,family_max_score,family_mean_score,family_entropy,arousal_pressure,recovery_pressure,routine_calendar_pressure,objective_measure_pressure,family_badnight_aftereffect,family_nocturnal_awake,family_bedtime_arousal,family_social_load,family_routine_pressure,family_recovery_rest,family_cashflow_stress,family_measurement_confidence,family_weekend_rhythm,family_body_fatigue,family_isolation_cocoon,family_routine_anchor,h071_selected_cell,h071_selected_row,h073_target_q,h073_target_s,h073_target_q2,h073_target_nonq2,h073_abs_direction,story_to_h068_health_oof,story_to_h068_health_full,story_to_h068_selected_oof,story_to_h068_selected_full,story_to_shortcut_oof,story_to_shortcut_full,story_route_to_h068_health_oof,story_route_to_h068_health_full,story_route_to_h068_selected_oof,story_route_to_h068_selected_full,story_route_to_shortcut_oof,story_route_to_shortcut_full,h073_story_action_energy,h073_bridge_cell_score
41,id02,2024-09-09,2024-09-08,Q3,2,289,0.7289738970062223,0.7289738970062223,0.7250625853120306,0,0,1,0.0024002890155545,0.344,0.0,-0.12932,0.0,0,0,0,0,0.0,0.0048112564322667,-0.0007110605257783,-3.860013571888032e-05,3.860013571888032e-05,0.0055785477545015,-2.1533270043801613e-07,0.0039113116941916,0.0197083006559414,-1,0.4977142857142857,0.2577142857142857,0.3422857142857143,0.1142857142857142,0.2262857142857142,0.0,0.95,0.1614185714285714,0.43222,0.3498032207018524,0.333,0.348,1.0,0.1309760671883499,0.134,0.8098003054015911,0.3257220067043507,0.0598799705780819,0.940120029421918,0.0024002890155545,0.344,0.0,-0.12932,0.0,-0.2614,0.452,0,1,0.1128325805592936,0.5937142857142857,0.0,0.625,3.1493696539541816e-11,0.0,3.1493696539541816e-11,0.0,0.0885118686224796,0.1128325805592936,0,0,0.0,0.0,1.0,0.3547885714285714,0.3431771428571428,0.5338942857142857,0.0116114285714286,0.0099417714285715,0.2031085714285714,0.9487179466907736,0.0,0.0512820511724742,0.9487179466907736,0.9487179466907736,6.0,1.0,8.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2867971933035156,0.3166763152386863,-0.0092403302029348,-0.019517078159474,0.1913212744841979,0.1863464113857618,-0.0096327741966164,-0.0199987569274743,0.3675312642605082,0.3258705013605517,0.5067241827398163,0.5304495279526644,0.2172729261047568,0.2503862558287831,-0.0331912398958181,-0.0185000795627612,0.2771428571428571,0.0679913781250557,0.0191821016315063,0.3417142857142857,0.1980571428571428,0.8186,-0.2579169231985536,0.0,1.0,0.05542857142857143,0.10228571428571429,0.10457142857142857,0.3342857142857143,0.164,0.21657142857142858,0.25771428571428573,0.8485714285714285,0.5937142857142857,0.0,0.0,-0.48391428571428574,6.0,1.0,8.0,0.30000000000000004,0.0,0.0,0.7619224,0.5252462040000001,0.31687788054751437,0.40441649999999996,0.7302037333333334,0.5754523093333334,0.38832330666666665,0.37187200000000004,0.39664959999999994,0.4341476,0.41499680000000005,0.43641280000000005,0.7188632,0.65461568,0.32375232,0.6353284479999999,0.444568,0.7619224,0.7098256000000001,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4211894465594877,0.3677940746902968,0.404256352749815,0.4659535533219347,0.6136036241914108,0.7067306104313889,0.170595478762275,0.1508395585326633,0.4630116379326399,0.4699207234373003,0.7629976681993209,0.7914236825971642,0.07898285714285716,-0.38199428571428573
41,id02,2024-09-09,2024-09-08,S1,3,290,0.9584865373437632,0.9584865373437632,0.9671928085982836,0,0,1,0.0024002890155545,0.344,0.0,-0.12932,0.0,0,0,0,0,0.0,0.0048112564322667,-0.0007110605257783,-0.0010238633651381,0.0010238633651381,0.0015333703887929,-1.5699617662727103e-06,0.0087062712545203,0.2444123817277974,1,0.7994285714285714,0.6937142857142857,0.3422857142857143,0.1142857142857142,0.9177142857142856,0.0,1.02,0.3975726857142856,0.43222,0.3498032207018524,0.333,0.348,1.0,0.1309760671883499,0.134,0.8098003054015911,0.3257220067043507,0.0598799705780819,0.940120029421918,0.0024002890155545,0.344,0.0,-0.12932,0.0,-0.2614,0.452,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.6350457142857142,0.3431771428571428,0.2757685714285714,0.2918685714285713,0.3354782285714285,0.5040685714285714,0.2797118840823244,0.6662665050029616,0.0540216085137536,0.945978389085286,-0.3865546209206372,6.0,1.0,8.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5752065048375071,0.6148132927181031,0.2997219437926394,0.3052179784517187,0.4662334107546568,0.4733759422005557,0.3307613434291168,0.326808063252039,0.3733506717237403,0.3277768616510172,0.3510868646992829,0.3380625620212473,0.5522482292588693,0.6036062269250507,0.3166514167913672,0.3400118624469713,0.5114285714285715,0.059839209448207,0.0357562847787891,0.392,0.6007771428571429,0.4416714285714286,0.1606501319165457,0.0,1.0,0.3062857142857143,0.6291428571428571,0.5365714285714286,0.7102857142857143,0.5834285714285714,0.21657142857142858,0.6937142857142857,0.43714285714285717,0.17857142857142858,0.0,1.0,-0.001911428571428453,6.0,1.0,8.0,0.30000000000000004,0.0,0.0,0.7619224,0.5252462040000001,0.31687788054751437,0.40441649999999996,0.7302037333333334,0.5754523093333334,0.38832330666666665,0.37187200000000004,0.39664959999999994,0.4341476,0.41499680000000005,0.43641280000000005,0.7188632,0.65461568,0.32375232,0.6353284479999999,0.444568,0.7619224,0.7098256000000001,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47256198832382185,0.40486631321633254,0.38539056342861516,0.46161471591335146,0.40135208953368184,0.5581600732993462,0.3353000344917466,0.3617199745376915,0.413759843329123,0.5431949325800643,0.5478642782670455,0.5327053933094026,0.3263657142857142,0.024045714285714448
41,id02,2024-09-09,2024-09-08,S2,4,291,0.9152538423877782,0.9152538423877782,0.924461772280403,0,0,1,0.0024002890155545,0.344,0.0,-0.12932,0.0,0,0,0,0,0.0,0.0048112564322667,-0.0007110605257783,-0.0005655694512292,0.0005655694512292,0.0044354693043911,-2.5085659404287568e-06,0.0092079298926248,0.1250318019787855,1,0.8902857142857142,0.5788571428571428,0.3422857142857143,0.1142857142857142,0.7411428571428571,0.0,1.05,0.41319,0.43222,0.3498032207018524,0.333,0.348,1.0,0.1309760671883499,0.134,0.8098003054015911,0.3257220067043507,0.0598799705780819,0.940120029421918,0.0024002890155545,0.344,0.0,-0.12932,0.0,-0.2614,0.452,0,1,0.032775897766351,0.436,0.0,0.125,0.0,0.0,0.0,0.0,0.032775897766351,0.0,0,0,0.0,1.0,1.0,0.6871257142857143,0.3431771428571428,0.3959628571428571,0.3439485714285715,0.2715328571428571,0.4618285714285715,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,6.0,1.0,8.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5458170280184819,0.5759196585343209,0.1538990981475541,0.2031615263433822,0.3422468675971571,0.3652115181885221,0.1979457537656619,0.22309568113532,0.3696026131155911,0.3281711133391963,0.3773487799764046,0.3953059375569682,0.4697229772521185,0.509126356654702,0.1912275301778422,0.2082445099480464,0.4057142857142857,0.1413086862672324,0.1176337589953029,0.8377142857142857,0.4542742857142857,0.6308571428571429,0.0563485712607393,0.0,1.0,0.19428571428571428,0.4554285714285714,0.5828571428571429,0.7765714285714286,0.49542857142857144,0.21657142857142858,0.5788571428571428,0.6525714285714286,0.436,0.0,1.0,-0.12464571428571436,6.0,1.0,8.0,0.30000000000000004,0.0,0.0,0.7619224,0.5252462040000001,0.31687788054751437,0.40441649999999996,0.7302037333333334,0.5754523093333334,0.38832330666666665,0.37187200000000004,0.39664959999999994,0.4341476,0.41499680000000005,0.43641280000000005,0.7188632,0.65461568,0.32375232,0.6353284479999999,0.444568,0.7619224,0.7098256000000001,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47633521573482857,0.41223758990388915,0.3644474638947281,0.320447302975594,0.380290445743937,0.5046575797973765,0.308112131102089,0.329866852252269,0.4101370009432568,0.42531524078004945,0.5934075844277492,0.6118768067269896,0.08467428571428573,-0.14913714285714288
41,id02,2024-09-09,2024-09-08,S3,5,292,0.8862919638292364,0.8862919638292364,0.8956134297962703,0,0,1,0.0024002890155545,0.344,0.0,-0.12932,0.0,0,0,0,0,0.0,0.0048112564322667,-0.0007110605257783,-0.0004418122089431,0.0004418122089431,0.0023300138743921,-1.0294285767134696e-06,0.0093214659670339,0.0959955010180428,1,0.712,0.5382857142857143,0.3422857142857143,0.1142857142857142,0.6411428571428571,0.0,1.08,0.3421871999999999,0.43222,0.3498032207018524,0.333,0.348,1.0,0.1309760671883499,0.134,0.8098003054015911,0.3257220067043507,0.0598799705780819,0.940120029421918,0.0024002890155545,0.344,0.0,-0.12932,0.0,-0.2614,0.452,0,1,0.1825490662839808,0.7057142857142857,0.25,0.25,0.0,0.0,0.1825490662839808,0.0,0.0,0.0,0,1,0.0,1.0,1.0,0.5493371428571429,0.3431771428571428,0.5719628571428571,0.20616,0.0751543428571429,0.3066057142857142,0.3693768053079844,0.6120511757226156,0.0185720181439768,0.9814279810306,-0.2426743704146311,6.0,1.0,8.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.4890948911292382,0.5095925483320759,-0.0179338871608426,0.0099123133838765,0.2176130038919176,0.2368495489732727,0.0127455345388857,0.0275510545138329,0.3672853756177774,0.3267298197900122,0.3753044826076818,0.4009772587269951,0.4418664400066185,0.4830839868503155,0.0497551346574092,0.0679478509776138,0.1468571428571429,0.0602422517279045,0.0930882300179855,0.6411428571428571,0.29824,0.7412857142857143,-0.0920914639953068,0.0,1.0,0.11371428571428571,0.27085714285714285,0.3977142857142857,0.6142857142857143,0.24514285714285713,0.21657142857142858,0.5382857142857143,0.7731428571428571,0.7057142857142857,0.0,1.0,-0.30615428571428577,6.0,1.0,8.0,0.30000000000000004,0.0,0.0,0.7619224,0.5252462040000001,0.31687788054751437,0.40441649999999996,0.7302037333333334,0.5754523093333334,0.38832330666666665,0.37187200000000004,0.39664959999999994,0.4341476,0.41499680000000005,0.43641280000000005,0.7188632,0.65461568,0.32375232,0.6353284479999999,0.444568,0.7619224,0.7098256000000001,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4760823809930823,0.40647501136322206,0.38454176649913857,0.42320454857785444,0.4131641918238771,0.5824671515062211,0.2828435527279908,0.29712830814654595,0.38987477785838154,0.4152117763241915,0.6156447148644743,0.645330766840815,0.14541714285714294,-0.21803428571428576
41,id02,2024-09-09,2024-09-08,S4,6,293,0.6626918176094743,0.6626918176094743,0.6736676893246345,0,0,1,0.0024002890155545,0.344,0.0,-0.12932,0.0,0,0,0,0,0.0,0.0048112564322667,-0.0007110605257783,-0.000270940832643,0.000270940832643,-0.000431843869969,1.1700413770119085e-07,0.0109758717151602,0.0495076750093138,1,0.0748571428571428,0.4765714285714286,0.3422857142857143,0.1142857142857142,0.432,0.0,1.02,0.0663466285714285,0.43222,0.3498032207018524,0.333,0.348,1.0,0.1309760671883499,0.134,0.8098003054015911,0.3257220067043507,0.0598799705780819,0.940120029421918,0.0024002890155545,0.344,0.0,-0.12932,0.0,-0.2614,0.452,0,1,0.2791832032166452,0.8148571428571428,0.125,1.0,0.2791832032166452,0.0831242330205003,0.1297071316696666,0.2068457917819794,0.2211726364987072,0.1365632839215639,0,0,0.0,1.0,1.0,0.1178685714285714,0.3431771428571428,0.694512857142857,-0.2253085714285714,-0.2226375714285712,0.0841714285714285,0.8291925448670961,0.1242236022272803,0.0465838508352301,0.9534161470943764,0.7049689426398159,6.0,1.0,8.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.3256240034876244,0.2819744434487029,-0.1572348689168911,-0.1716289516242906,0.1321170699440652,0.1297473719677901,-0.1266828777464854,-0.1574148033547812,0.3677949739240845,0.3270354432240734,0.5070014118947799,0.5499890135714984,0.2799454954105373,0.2972626737134715,-0.1198244796274956,-0.1137146470622942,0.0822857142857143,0.207755432059053,0.0654027025116801,0.8537142857142858,0.0800685714285714,0.8995714285714286,-0.3467778883171944,0.0,1.0,0.019428571428571427,0.014857142857142857,0.04228571428571429,0.03371428571428572,0.018285714285714287,0.21657142857142858,0.4765714285714286,0.9182857142857143,0.8148571428571428,0.0,1.0,-0.5632228571428572,6.0,1.0,8.0,0.30000000000000004,0.0,0.0,0.7619224,0.5252462040000001,0.31687788054751437,0.40441649999999996,0.7302037333333334,0.5754523093333334,0.38832330666666665,0.37187200000000004,0.39664959999999994,0.4341476,0.41499680000000005,0.43641280000000005,0.7188632,0.65461568,0.32375232,0.6353284479999999,0.444568,0.7619224,0.7098256000000001,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4765694755726823,0.4006622895590121,0.409720072666298,0.4888072205311019,0.4022626537736088,0.5875823381479112,0.23821945449173337,0.21333489257284594,0.42092188834867855,0.5238316624967093,0.6643651320779907,0.7134668410804257,0.23088000000000003,-0.34115428571428563
42,id02,2024-09-10,2024-09-09,Q1,0,294,0.4592905746831262,0.4592905746831262,0.4533166718980032,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167,-7.190001239287813e-05,7.190001239287813e-05,0.0078979882239668,-5.678654511820208e-07,0.0059739027851229,0.0240798158449593,-1,0.6188571428571429,0.3102857142857143,0.2302857142857143,0.0462857142857142,0.2588571428571428,0.0,0.92,0.1863289142857142,0.39534,0.3061379502932142,0.472,0.244,1.0,-0.0062091371120283,0.134,0.212413013127144,0.4314505901082506,0.6763754957953789,0.3236245042046211,0.0019600652141616,0.232,0.0,-0.20256,0.0,-0.34272,0.456,0,1,0.1029672985246926,0.5782857142857143,0.0,0.75,0.0802663370606655,0.080266337115803,0.1029672985246926,0.0609432285149962,0.0,0.0,0,0,0.0,0.0,1.0,0.42064,0.1966571428571428,0.5443257142857143,0.2239828571428571,-0.0364983999999999,0.1651657142857142,0.3549319023071135,0.6264960787234864,0.0185720181439768,0.9814279810306,-0.2715641764163729,0.0,0.0,9.0,0.1999999999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.2929370342917426,0.3363330299827846,-0.0815511621825967,-0.0877610688394975,0.1484964946072006,0.1383106657750154,-0.057444712632548,-0.0526190612064538,0.3614491272474931,0.2825041742977736,0.4701401309781768,0.5141169153401135,0.2055785896060213,0.2300869898592945,-0.1333319515211066,-0.1226717497434662,0.1982857142857143,0.1277029657082574,0.0450527621825968,0.6851428571428572,0.1479085714285714,0.8040857142857143,-0.2795200354238782,0.0,1.0,0.04742857142857143,0.054285714285714284,0.12857142857142856,0.44057142857142856,0.12057142857142857,0.038285714285714284,0.3102857142857143,0.8331428571428572,0.5782857142857143,0.0,0.0,-0.4895028571428572,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.8246911360000001,0.5315420080000001,0.31453322104912224,0.5935190000000001,0.3815674666666667,0.46473818666666666,0.6379671786666667,0.6871312,0.4483904,0.6014584000000001,0.6370960000000001,0.6104208,0.3253648,0.43683008000000006,0.8246911360000001,0.34696368,0.6408200000000001,0.46347360000000004,0.355864,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3613246626053733,0.2810341742338863,0.4427995255053831,0.5185313780815871,0.6016597543371466,0.6990729382496836,0.15160819327136466,0.1476535975676875,0.4624815876704575,0.5813248283935641,0.7724716349496773,0.7938645390882089,0.12298285714285725,-0.35697142857142855
42,id02,2024-09-10,2024-09-09,Q2,1,295,0.6127008089114018,0.6127008089114018,0.6429467589743649,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167,-0.0019475804503374,0.0019475804503374,-0.0001430451092755,2.785918583413886e-07,0.0302459500629631,0.1294977726065891,1,0.0674285714285714,0.824,0.2302857142857143,0.0462857142857142,0.7565714285714286,0.0,0.62,0.0099660571428571,0.39534,0.3061379502932142,0.472,0.244,1.0,-0.0062091371120283,0.134,0.212413013127144,0.4314505901082506,0.6763754957953789,0.3236245042046211,0.0019600652141616,0.232,0.0,-0.20256,0.0,-0.34272,0.456,0,1,0.1053776300739894,0.5828571428571429,0.0,0.375,0.0,0.0,0.0,0.0505382482048765,0.0,0.0871403078202143,0,0,1.0,0.0,0.0,0.1216114285714285,0.1966571428571428,0.5233342857142858,-0.0750457142857143,-0.2344984571428571,0.0457257142857142,0.505347593042409,0.4946524058880723,0.0,0.9999999989304812,0.0106951871543366,0.0,0.0,9.0,0.1999999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.4777866556252607,0.3567253795181073,-0.0373405851789978,-0.0960295082875207,0.2089465257913004,0.1672391940914153,0.0008025256299129,-0.0766011752267834,0.3644390648222652,0.2818052704133602,0.5491039336084813,0.5504514997505661,0.4732257145851792,0.4890089996009577,-0.0611065434920942,-0.0559272264310461,0.1571428571428571,0.3561752270538322,0.1971578719638592,0.9794285714285714,0.1374514285714285,0.8319142857142857,-0.3700400000641711,0.0,1.0,0.009714285714285713,0.04342857142857143,0.013714285714285714,0.037714285714285714,0.01657142857142857,0.038285714285714284,0.824,0.8605714285714285,0.5828571428571429,1.0,0.0,-0.6349142857142858,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.8246911360000001,0.5315420080000001,0.31453322104912224,0.5935190000000001,0.3815674666666667,0.46473818666666666,0.6379671786666667,0.6871312,0.4483904,0.6014584000000001,0.6370960000000001,0.6104208,0.3253648,0.43683008000000006,0.8246911360000001,0.34696368,0.6408200000000001,0.46347360000000004,0.355864,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2281396202937378,0.1259369526144888,0.4839088981218625,0.6509007312660698,0.546296623521713,0.6828853852406228,0.15108831103008824,0.09659159100372153,0.46331285017453105,0.6471233384435002,0.7105017160205267,0.7557725172855243,0.13242285714285712,-0.4827542857142857
42,id02,2024-09-10,2024-09-09,Q3,2,296,0.6557904194399408,0.6557904194399408,0.6371936603395292,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167,-0.0007597669028707,0.0007597669028707,0.00110984437734,-8.432230252401611e-07,0.0185967591004115,0.081386101271397,-1,0.6771428571428572,0.6382857142857142,0.2302857142857143,0.0462857142857142,0.588,0.0,0.95,0.2809557142857142,0.39534,0.3061379502932142,0.472,0.244,1.0,-0.0062091371120283,0.134,0.212413013127144,0.4314505901082506,0.6763754957953789,0.3236245042046211,0.0019600652141616,0.232,0.0,-0.20256,0.0,-0.34272,0.456,0,1,0.0213396880528662,0.4108571428571428,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0213396880528662,0,0,0.0,0.0,1.0,0.5029485714285715,0.1966571428571428,0.3849685714285714,0.3062914285714286,0.120934,0.2948571428571429,0.9487179466907736,0.0,0.0512820511724742,0.9487179466907736,0.9487179466907736,0.0,0.0,9.0,0.1999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5572636821035647,0.5625204471274169,0.1447004312128472,0.1582047291129423,0.3303648970330003,0.3350154505062078,0.2282186709974327,0.2152141072639395,0.363337417875975,0.2822409048745687,0.4209817569829638,0.4089827394021781,0.456993378143453,0.4905951035156629,0.1045367267528941,0.1190564273863714,0.3651428571428571,0.0543151106749931,0.0237664312128472,0.2971428571428571,0.4611314285714284,0.6312571428571429,-0.0423512089128392,0.0,1.0,0.12857142857142856,0.4622857142857143,0.2737142857142857,0.56,0.3017142857142857,0.038285714285714284,0.6382857142857142,0.6537142857142857,0.41085714285714287,0.0,0.0,-0.2745314285714286,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.8246911360000001,0.5315420080000001,0.31453322104912224,0.5935190000000001,0.3815674666666667,0.46473818666666666,0.6379671786666667,0.6871312,0.4483904,0.6014584000000001,0.6370960000000001,0.6104208,0.3253648,0.43683008000000006,0.8246911360000001,0.34696368,0.6408200000000001,0.46347360000000004,0.355864,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.36102774865155357,0.2837712436419429,0.4142039317243817,0.4679020701002026,0.5891728534726943,0.6273903230747183,0.27504356078673303,0.2784492859549942,0.41135872133706664,0.46327011758555886,0.6908812119603565,0.6839246231622075,0.11577142857142861,-0.24656571428571425
42,id02,2024-09-10,2024-09-09,S1,3,297,0.879349476498513,0.879349476498513,0.8701105145920823,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167,-0.0003937494641236,0.0003937494641236,0.0018068309372051,-7.114387132866032e-07,0.0092389619064306,0.0843480165938364,-1,0.652,0.5245714285714286,0.2302857142857143,0.0462857142857142,0.5977142857142858,0.0,1.02,0.2744616,0.39534,0.3061379502932142,0.472,0.244,1.0,-0.0062091371120283,0.134,0.212413013127144,0.4314505901082506,0.6763754957953789,0.3236245042046211,0.0019600652141616,0.232,0.0,-0.20256,0.0,-0.34272,0.456,0,1,0.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.4788057142857144,0.1966571428571428,0.2791514285714285,0.2821485714285715,0.1876501142857143,0.3563657142857142,0.2797118840823244,0.6662665050029616,0.0540216085137536,0.945978389085286,-0.3865546209206372,0.0,0.0,9.0,0.1999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5062064393446406,0.5071141534589435,0.2239554766619527,0.217694354582989,0.3860021709844982,0.3826183545750686,0.2941536816321498,0.2891407161532221,0.3686677648888847,0.2824787847032241,0.4088313139013948,0.4047088496588629,0.4453472735144091,0.4887034620569374,0.175358952733008,0.1950568369924459,0.692,0.0274007250589262,0.0363053623762384,0.2137142857142857,0.5204685714285715,0.5407857142857143,-4.701094059711419e-05,0.0,1.0,0.15085714285714286,0.5354285714285715,0.2634285714285714,0.5342857142857143,0.3902857142857143,0.038285714285714284,0.5245714285714286,0.5411428571428571,0.17857142857142858,0.0,1.0,-0.18312285714285728,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.8246911360000001,0.5315420080000001,0.31453322104912224,0.5935190000000001,0.3815674666666667,0.46473818666666666,0.6379671786666667,0.6871312,0.4483904,0.6014584000000001,0.6370960000000001,0.6104208,0.3253648,0.43683008000000006,0.8246911360000001,0.34696368,0.6408200000000001,0.46347360000000004,0.355864,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4407813663490293,0.3689236866548135,0.3984506868326976,0.42606056015502075,0.47547528468437733,0.5215548249236427,0.24027602746544974,0.2580331675693746,0.37689695515856114,0.3938189086127964,0.6532027835658316,0.6569002206712481,0.13230857142857144,-0.17712000000000003
42,id02,2024-09-10,2024-09-09,S2,4,298,0.9167661538287092,0.9167661538287092,0.935970838252698,0,0,1,0.0019600652141616,0.232,0.0,-0.20256,0.0,0,0,0,0,0.0,0.0046345469554796,-0.0009403039151167,-0.0026086093946545,0.0026086093946545,0.0039001691951418,-1.0174018003189493e-05,0.0192046844239888,0.2830473308910028,1,0.9914285714285714,0.8685714285714285,0.2302857142857143,0.0462857142857142,0.9331428571428572,0.0,1.05,0.489762,0.39534,0.3061379502932142,0.472,0.244,1.0,-0.0062091371120283,0.134,0.212413013127144,0.4314505901082506,0.6763754957953789,0.3236245042046211,0.0019600652141616,0.232,0.0,-0.20256,0.0,-0.34272,0.456,0,1,0.0118203512266679,0.3914285714285714,0.0,0.125,0.0,0.0,0.0,0.0,0.0118203512266679,0.0,0,0,0.0,1.0,1.0,0.7789542857142857,0.1966571428571428,0.3727857142857143,0.5822971428571428,0.2624320571428571,0.4493142857142857,0.776223774052521,0.2237762231502763,0.0,0.9999999972027972,0.5524475509022446,0.0,0.0,9.0,0.1999999999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.6614963721953494,0.7044801880995745,0.1784801655300786,0.2137010818080929,0.36726700487473,0.4001350945171529,0.2860368691971577,0.2694218403821819,0.3727291804924635,0.2847686346637407,0.3660115271736172,0.3556363544260446,0.5898017089773759,0.6285488715763135,0.1775795337021271,0.1938221224619968,0.1834285714285713,0.1174579135189363,0.0839518916127785,0.7514285714285714,0.51368,0.5548857142857143,0.1159599998321678,0.0,1.0,0.248,0.5268571428571428,0.7222857142857143,0.8857142857142857,0.4828571428571429,0.038285714285714284,0.8685714285714285,0.5531428571428572,0.3914285714285714,0.0,1.0,-0.04154857142857138,0.0,0.0,9.0,0.19999999999999996,0.0,0.0,0.8246911360000001,0.5315420080000001,0.31453322104912224,0.5935190000000001,0.3815674666666667,0.46473818666666666,0.6379671786666667,0.6871312,0.4483904,0.6014584000000001,0.6370960000000001,0.6104208,0.3253648,0.43683008000000006,0.8246911360000001,0.34696368,0.6408200000000001,0.46347360000000004,0.355864,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.44139534190973334,0.36888237667525964,0.4078752340675811,0.5301172111641547,0.46334164197046446,0.4990188354743402,0.37771649455259654,0.4223742592697103,0.4114524113056836,0.6168437657429989,0.5148635753559475,0.5147163162316463,0.43913142857142856,0.06699428571428578
