row,target,target_i,subject_id,sleep_date,lifelog_date,e247_prob,h012_prob,h012_logit_delta,h012_support,abs_h012_logit_delta,h012post_posterior_minus_base,h012post_logit_delta_to_posterior,h012post_direction_consistency,h012post_cell_score,h014mem_memory_alignment_q,h014mem_private_safe_score,h014mem_posterior_gain,h014mem_row_full_reliability_q,h016_weight_score,h016_combined_score,h016_h015_cell_score,h016_public_weight_median,h019_inclusion_prob,h019_inclusion_lift,h019_row_weight,h019_row_score,h019_row_gain_to_proxy,h020cell_q_joint_vector,h020cell_joint_minus_h012,h020cell_row_weight,h020cell_row_score,h020cell_cell_gain,h020cell_gain_score,h020cell_shift_score,h020cell_move_score,h020cell_combined_score,h020row_row_weight,h020row_max_vector_prob,h020row_row_vector_entropy,h020row_row_gain_to_joint_vector,h020row_row_abs_shift_vs_h018,h020row_row_score,score_h012_support,score_h012_posterior,score_public_cell_weight,score_public_row_subset,score_joint_vector_cell,score_joint_vector_row,score_memory_state,score_identity_combo,score_no_h012_combo,score_memory_public_combo,score_exact_support_plus_identity
1,S1,3,id01,2024-08-01,2024-07-31,0.2378075063190286,0.2239016388290741,-0.07833483246620943,True,0.07833483246620943,-0.0196855601059867,-0.1119069035231556,1.0,0.1119069035231556,0.2852376980817347,0.6038686541530183,0.000993579959312,0.4618473895582329,0.6931428571428572,0.5434971428571429,0.1530438885707403,0.0005678715959975,0.5196860209210342,1.0393720418420684,0.0041574881673682,0.5716,0.0003981136925974,0.2022819536957725,-0.0216196851333015,0.0041574881673682,0.5319999999999999,0.0013774747342323,0.7542857142857143,0.8148571428571428,0.7491428571428571,0.7319542857142858,0.0041574881673682,0.0536847803846499,3.947235378532412,0.000701437900407,0.0116025060384373,0.5319999999999999,0.43542857142857144,0.43885714285714283,0.6817142857142857,0.6062857142857143,0.8285714285714286,0.5302857142857142,0.48742857142857143,0.6206114285714287,0.6676628571428572,0.5628285714285715,0.829275142857143
1,S2,4,id01,2024-08-01,2024-07-31,0.4840410685567564,0.467637104525372,-0.06577539711857776,True,0.06577539711857776,-0.0234149432570702,-0.0939648530265389,1.0,0.0939648530265389,0.4870725604670559,0.792667495955149,0.0010003527419601,0.4618473895582329,0.8234285714285714,0.5415942857142857,0.0049664175473199,0.0005768941369587,0.5196860209210342,1.0393720418420684,0.0041574881673682,0.5716,0.0003981136925974,0.4632458946007179,-0.004391209924654,0.0041574881673682,0.5319999999999999,3.874294339134554e-05,0.1862857142857142,0.1988571428571428,0.1457142857142857,0.2362285714285714,0.0041574881673682,0.0536847803846499,3.947235378532412,0.000701437900407,0.0116025060384373,0.5319999999999999,0.36857142857142855,0.3737142857142857,0.7462857142857143,0.6062857142857143,0.08742857142857142,0.5302857142857142,0.6268571428571429,0.4544114285714286,0.48604571428571436,0.6190685714285714,0.7544851428571429
1,S3,5,id01,2024-08-01,2024-07-31,0.8211057303909638,0.8477592475098434,0.19327659861977464,True,0.19327659861977464,0.0370391086446104,0.2761094265996793,1.0,0.2761094265996793,0.2143452877397831,0.5954119213410838,0.0045275226265522,0.4618473895582329,0.3897142857142857,0.40552,0.3187467747847912,0.0005612186364288,0.5196860209210342,1.0393720418420684,0.0041574881673682,0.5716,0.0003981136925974,0.8438819772748377,-0.0038772702350057,0.0041574881673682,0.5319999999999999,5.7839300414253e-05,0.2154285714285714,0.7268571428571429,0.2285714285714285,0.3911771428571429,0.0041574881673682,0.0536847803846499,3.947235378532412,0.000701437900407,0.0116025060384373,0.5319999999999999,0.7474285714285714,0.7508571428571429,0.38342857142857145,0.6062857142857143,0.35485714285714287,0.5302857142857142,0.45485714285714285,0.5249771428571429,0.45817142857142856,0.4987142857142858,0.7862397142857144
1,S4,6,id01,2024-08-01,2024-07-31,0.4221150574966743,0.3729978985430439,-0.2052802440647733,True,0.2052802440647733,-0.0694521160043094,-0.2932574915211047,1.0,0.2932574915211047,0.2527105921601334,0.6388086723023145,0.0091803700870478,0.4618473895582329,0.8845714285714286,0.83288,0.0949545197590819,0.0005869516712231,0.5196860209210342,1.0393720418420684,0.0041574881673682,0.5716,0.0003981136925974,0.3686329740127958,-0.004364924530248,0.0041574881673682,0.5319999999999999,4.079823693547979e-05,0.1925714285714285,0.6371428571428571,0.1525714285714285,0.3453028571428571,0.0041574881673682,0.0536847803846499,3.947235378532412,0.000701437900407,0.0116025060384373,0.5319999999999999,0.7708571428571429,0.776,0.9125714285714286,0.6062857142857143,0.26,0.5302857142857142,0.4828571428571429,0.6053371428571428,0.565857142857143,0.60292,0.8224017142857143
2,Q1,0,id01,2024-08-02,2024-08-01,0.1249960260090513,0.1032837510399468,-0.21531293044426336,True,0.21531293044426336,-0.0299511661016469,-0.3075899006346607,1.0,0.3075899006346607,0.1392827356130108,0.6260614112073264,0.004046663275402,0.6586345381526104,0.312,0.4339428571428572,0.3085914733792281,0.0005603773134428,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.098336410723645,-0.0049473403163017,0.0046264982639809,0.7450399999999999,0.0001340511717936,0.3051428571428571,0.0851428571428571,0.388,0.3618971428571428,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.784,0.7874285714285715,0.35714285714285715,0.8342857142857143,0.24514285714285713,0.8822857142857143,0.45771428571428574,0.5885600000000001,0.53088,0.6398971428571429,0.8148520000000001
2,Q2,1,id01,2024-08-02,2024-08-01,0.536621580933206,0.536621580933206,0.0,False,0.0,0.0011542503012806,0.0046427005439917,0.925925925925926,0.0042987967999923,0.0,0.3340056624439438,-0.0,0.6586345381526104,0.3805714285714285,0.3619942857142856,0.0081359704901944,0.0005611370791783,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.5560632633840944,0.0194416824508883,0.0046264982639809,0.7450399999999999,0.0007616842641078,0.6005714285714285,0.7817142857142857,0.5217142857142857,0.6739885714285715,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.15742857142857142,0.024,0.3502857142857143,0.8342857142857143,0.7097142857142857,0.8822857142857143,0.228,0.5147371428571429,0.6431657142857143,0.5651542857142857,0.180158
2,Q3,2,id01,2024-08-02,2024-08-01,0.5509717740384017,0.5682112561937659,0.06995899859586327,True,0.06995899859586327,0.0245800253229295,0.0999414265655189,0.9629629629629628,0.0962398922482774,0.6055045871559633,1.011437064922949,0.0011157273682508,0.6586345381526104,0.008,0.3187542857142857,0.0545650158403303,0.00054044338059,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.5623075434361192,-0.0059037127576466,0.0046264982639809,0.7450399999999999,7.095366733667063e-05,0.2394285714285714,0.6142857142857143,0.188,0.4226057142857143,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.3902857142857143,0.38342857142857145,0.045714285714285714,0.8342857142857143,0.3514285714285714,0.8822857142857143,0.7611428571428571,0.48324,0.5040228571428572,0.6809371428571429,0.7674580000000001
2,S1,3,id01,2024-08-02,2024-08-01,0.2969551179401048,0.2518576456277656,-0.22688951955605685,True,0.22688951955605685,-0.0629742166977317,-0.3241278850800814,1.0,0.3241278850800814,0.1759799833194328,0.6663035417039143,0.0090847255451955,0.6586345381526104,0.8811428571428571,0.8703885714285714,0.2119766008442198,0.000585831390254,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.2457392252553653,-0.0061184203724002,0.0046264982639809,0.7450399999999999,9.987788942744658e-05,0.2708571428571428,0.4308571428571429,0.2514285714285714,0.40384,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.8028571428571428,0.8051428571428572,0.9274285714285714,0.8342857142857143,0.316,0.8822857142857143,0.484,0.7127199999999999,0.6951314285714286,0.7509600000000001,0.870724
2,S2,4,id01,2024-08-02,2024-08-01,0.4891944697669016,0.4522512987540221,-0.14834975976084572,True,0.14834975976084572,-0.0526398940767719,-0.2119282282297796,1.0,0.2119282282297796,0.3894912427022519,0.8527136004006268,0.0050648902646841,0.6586345381526104,0.8971428571428571,0.75144,0.0464011957855328,0.0005914429359463,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.4491114281651112,-0.0031398705889109,0.0046264982639809,0.7450399999999999,1.9907214955150465e-05,0.1182857142857142,0.3662857142857142,0.0954285714285714,0.2961142857142857,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.6651428571428571,0.6697142857142857,0.888,0.8342857142857143,0.12457142857142857,0.8822857142857143,0.6291428571428571,0.6390571428571429,0.6418342857142857,0.7903085714285714,0.8375757142857143
2,S3,5,id01,2024-08-02,2024-08-01,0.8259044923772436,0.8949298069616637,0.5852415581259061,True,0.5852415581259061,0.0903824396296849,0.8360593687512934,1.0,0.8360593687512934,0.097581317764804,0.6158065342396226,0.0312737807018934,0.6586345381526104,0.9331428571428572,0.9529942857142856,0.5046894077711932,0.0006078282329399,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.9238302262292608,0.028900419267597,0.0046264982639809,0.7450399999999999,0.0048610556734146,0.9708571428571428,0.3794285714285714,0.9525714285714286,0.8117257142857144,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.944,0.9445714285714286,0.9822857142857143,0.8342857142857143,0.8891428571428571,0.8822857142857143,0.43485714285714283,0.8826342857142857,0.8658857142857144,0.7451085714285715,0.9471854285714286
2,S4,6,id01,2024-08-02,2024-08-01,0.440030597638695,0.4013011799248306,-0.15900857057962323,True,0.15900857057962323,-0.0549865675153266,-0.2271551008280334,1.0,0.2271551008280334,0.3244370308590492,0.7917760266363264,0.005651222681831,0.6586345381526104,0.1245714285714285,0.4618171428571428,0.0671935720453779,0.0005551031739997,0.5783122829976108,1.1566245659952217,0.0046264982639809,0.7912,0.0006500463098043,0.3586667196346971,-0.0426344602901335,0.0046264982639809,0.7450399999999999,0.0038327463732997,0.9502857142857144,0.9142857142857144,0.8685714285714285,0.9150628571428572,0.0046264982639809,0.0837684731740617,3.8131259857583144,0.0013971823220478,0.0103322603699116,0.7450399999999999,0.6862857142857143,0.6902857142857143,0.25771428571428573,0.8342857142857143,0.9777142857142858,0.8822857142857143,0.5862857142857143,0.7242114285714286,0.7201428571428572,0.6631428571428573,0.8758951428571429
3,Q1,0,id01,2024-08-03,2024-08-02,0.6376420060192886,0.6577389160188123,0.08808986918242523,True,0.08808986918242523,0.0285444523164528,0.125842670260608,1.0,0.125842670260608,0.3794829024186822,0.8626305874986246,0.0016254704366526,0.7751004016064257,0.1742857142857143,0.4241028571428571,0.0839900908662346,0.0005570030128195,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.6609753555557109,0.0032364395368985,0.0036925817358352,0.41736,2.3299945100085928e-05,0.1337142857142857,0.5097142857142857,0.112,0.2555428571428571,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.4714285714285714,0.47828571428571426,0.2622857142857143,0.2062857142857143,0.13714285714285715,0.35828571428571426,0.6451428571428571,0.29744571428571426,0.2544457142857143,0.3948,0.6838505714285714
3,Q2,1,id01,2024-08-03,2024-08-02,0.6162514356140033,0.6501384240276701,0.1459802241573634,True,0.1459802241573634,0.0479804826865353,0.2085431773676623,1.0,0.2085431773676623,0.4186822351959967,0.9383079076973226,0.0045147454771596,0.7751004016064257,0.7765714285714286,0.7175771428571429,0.060409939126868,0.0005725500293405,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.6658137589259477,0.0156753348982776,0.0036925817358352,0.41736,0.0005439986487008,0.528,0.2611428571428571,0.476,0.4264,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.656,0.6605714285714286,0.8205714285714286,0.2062857142857143,0.43657142857142855,0.35828571428571426,0.676,0.5084514285714287,0.4800171428571429,0.5051657142857142,0.7788031428571429
3,Q3,2,id01,2024-08-03,2024-08-02,0.5574422325902662,0.5574422325902662,0.0,False,0.0,0.0036729438512812,0.0149012967650997,0.8148148148148148,0.0121417973641553,0.0,0.3997857639821722,-0.0,0.7751004016064257,0.1537142857142857,0.29744,0.0141952308281679,0.0005564318398469,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.5786655131687602,0.021223280578494,0.0036925817358352,0.41736,0.0009162079882965,0.6485714285714286,0.8662857142857143,0.5702857142857143,0.6387200000000001,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.15742857142857142,0.061714285714285715,0.12742857142857142,0.2062857142857143,0.7234285714285714,0.35828571428571426,0.2822857142857143,0.2982285714285714,0.35949142857142863,0.2544114285714286,0.10437999999999999
3,S1,3,id01,2024-08-03,2024-08-02,0.8615693716719103,0.876117151296551,0.1277772104789392,True,0.1277772104789392,0.0203700109681839,0.1825388721127698,1.0,0.1825388721127698,0.2051709758131776,0.7133615425397752,0.0016587829863503,0.7751004016064257,0.4217142857142857,0.4579085714285714,0.2128090181828226,0.0005614549467288,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.8847839126573273,0.0086667613607762,0.0036925817358352,0.41736,0.0003532144233739,0.4405714285714285,0.1857142857142857,0.544,0.3869257142857143,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.5977142857142858,0.6034285714285714,0.4382857142857143,0.2062857142857143,0.38342857142857145,0.35828571428571426,0.5291428571428571,0.40750285714285717,0.3592857142857143,0.38936,0.7333762857142858
3,S2,4,id01,2024-08-03,2024-08-02,0.5961769881403864,0.5522444759551001,-0.17981742918705743,True,0.17981742918705743,-0.0630558495252138,-0.2568820416957963,1.0,0.2568820416957963,0.6438698915763136,1.177332042065061,0.0074062131001764,0.7751004016064257,0.7268571428571429,0.6444571428571428,0.025254322799129,0.0005699872902927,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.5728009808295799,0.0205565048744797,0.0036925817358352,0.41736,0.0008571998575084,0.6365714285714286,0.9942857142857144,0.5554285714285714,0.6616685714285714,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.7257142857142858,0.7297142857142858,0.7651428571428571,0.2062857142857143,0.7588571428571429,0.35828571428571426,0.8497142857142858,0.5964971428571428,0.56856,0.5507771428571429,0.8184237142857143
3,S3,5,id01,2024-08-03,2024-08-02,0.8345777914923951,0.8345777914923951,0.0,False,0.0,-0.0096670620464583,-0.0684457005179572,1.0,0.0684457005179572,0.0,0.4442683254458658,-0.0,0.7751004016064257,0.2702857142857143,0.2823314285714285,0.1835241846750095,0.0005595616389905,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.845272407378059,0.0106946158856638,0.0036925817358352,0.41736,0.0004216380450813,0.4731428571428571,0.8788571428571429,0.5274285714285715,0.5629942857142858,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.15742857142857142,0.284,0.19885714285714284,0.2062857142857143,0.6234285714285714,0.35828571428571426,0.3,0.33787428571428574,0.35058857142857147,0.2729371428571429,0.118256
3,S4,6,id01,2024-08-03,2024-08-02,0.5754529674858175,0.5920179317962512,0.06817899615448686,True,0.06817899615448686,0.0236030217615212,0.0973985659349813,1.0,0.0973985659349813,0.5871559633027523,1.0522361812586238,0.0010434642440266,0.7751004016064257,0.6285714285714286,0.5714057142857143,0.0457517396074629,0.000565546144693,0.4615727169794092,0.9231454339588184,0.0036925817358352,0.24176,0.0002894301237866,0.6176238793759022,0.025605947579651,0.0036925817358352,0.41736,0.0013668435166215,0.7525714285714286,0.7377142857142858,0.6725714285714286,0.6699200000000001,0.0036925817358352,0.0590330111023715,4.055617752819128,0.000640343203526,0.0157256688103951,0.41736,0.3777142857142857,0.388,0.664,0.2062857142857143,0.7731428571428571,0.35828571428571426,0.7794285714285715,0.5028857142857143,0.5423542857142858,0.51008,0.7762985714285715
4,Q1,0,id01,2024-08-04,2024-08-03,0.5445439902464404,0.5445439902464404,0.0,False,0.0,-0.007608960940786,-0.0306398637581686,1.0,0.0306398637581686,0.0,0.3360453822149662,-0.0,0.6144578313253012,0.3771428571428571,0.42584,0.0208849700381882,0.0005611237998192,0.4561523053713622,0.9123046107427244,0.0036492184429709,0.3127999999999999,0.0004306559153328,0.5329886165540589,-0.0115553736923814,0.0036492184429709,0.33768,0.0002688421591418,0.3965714285714286,0.5354285714285715,0.3354285714285714,0.3885028571428572,0.0036492184429709,0.0546312543060917,4.168467968975633,0.0007381011075647,0.0102120601031999,0.33768,0.15742857142857142,0.14457142857142857,0.3902857142857143,0.2782857142857143,0.39371428571428574,0.21428571428571427,0.22,0.28626285714285715,0.3249257142857143,0.26379428571428576,0.100192
4,Q2,1,id01,2024-08-04,2024-08-03,0.5590440908799454,0.5395147550620563,-0.07889413342825963,True,0.07889413342825963,-0.0279399202684772,-0.1127059048975138,1.0,0.1127059048975138,0.609674728940784,1.0048396080110962,0.0014349193582632,0.6144578313253012,0.104,0.3067314285714285,0.0174551945880424,0.000554077089239,0.4561523053713622,0.9123046107427244,0.0036492184429709,0.3127999999999999,0.0004306559153328,0.5517921058326669,0.0122773507706106,0.0036492184429709,0.33768,0.0003037879022139,0.416,0.772,0.3554285714285714,0.4570514285714286,0.0036492184429709,0.0546312543060917,4.168467968975633,0.0007381011075647,0.0102120601031999,0.33768,0.43714285714285717,0.44,0.09942857142857142,0.2782857142857143,0.48914285714285716,0.21428571428571427,0.7542857142857143,0.3475657142857143,0.3163314285714286,0.38241142857142857,0.7064045714285715
