source_file,row,subject_id,sleep_date,lifelog_date,target_index,target,flat_idx,h057_prob,source_prob,source_move,pos_frac,mean_benefit,min_benefit,allfull_benefit,frontier_benefit,no_pre_benefit,h088_same_direction,h088_penalty,score,passes_gate,hard_h088_veto,h151_score,amp,new_prob
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,93,id04,2024-09-27,2024-09-26,3,S1,654,0.998429958276754,0.9984733501920452,0.0280699869555745,1.0,2.496467462993245e-07,1.0614672523413466e-08,2.216099568341203e-07,1.0614672523413466e-08,3.621933982256307e-07,False,0.0,2.841171428571428,True,False,3.5427977777099353,0.58,0.9984552733695589
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,104,id04,2024-10-28,2024-10-27,6,S4,734,0.5342462178925947,0.545136361083944,0.0438386028728818,1.0,1.211577748754664e-05,1.3408303046179137e-08,1.7249725300236646e-05,9.95134626534087e-07,1.0405125674528662e-05,False,0.0,2.7390285714285714,True,False,3.5115052864806344,0.58,0.5405671506139187
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,10,id01,2024-08-13,2024-08-12,1,Q2,71,0.5036388558656353,0.446074126997159,-0.2311014127587892,0.9,8.989006111227295e-05,-0.0001328363759124,0.0001200854711588,2.958297436561069e-05,7.593037826140145e-05,False,0.0,2.294542857142857,True,False,3.494298002514039,0.58,0.47016470142755895
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,87,id04,2024-09-20,2024-09-19,6,S4,615,0.4057548178150629,0.4146596894496068,0.036807671517299,1.0,9.27241630173115e-06,7.278653690806088e-07,1.1849468264766566e-05,9.515551644302384e-07,1.07361819734712e-05,False,0.0,2.730228571428571,True,False,3.488754167657343,0.58,0.4109124912556817
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,1,Q2,645,0.4572885450824042,0.4512110879474991,-0.0245153911960146,1.0,7.291573273911628e-06,4.843986305432367e-06,7.909330903350455e-06,5.267859350720118e-06,4.843986305432367e-06,False,0.0,2.717428571428571,True,False,3.4666322131296416,0.58,0.453761953652056
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,44,id02,2024-09-30,2024-09-29,1,Q2,309,0.6205899898125083,0.5737227941682411,-0.1949966904995421,0.9,6.937205927740549e-05,-0.0002816761039458,0.0001175383643926,4.395697374450571e-05,8.57096425206273e-05,False,0.0,2.2972285714285716,True,False,3.425733970952985,0.58,0.593621061091426
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,27,id02,2024-08-26,2024-08-25,1,Q2,190,0.6544527640464474,0.6121385324575492,-0.1823596764955203,0.9,7.678581074140212e-05,-3.3225328319202745e-05,0.0001061726272672,2.4299283341963423e-05,7.038237095692904e-05,False,0.0,2.299142857142857,True,False,3.4199032068197415,0.58,0.6301595739883941
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,89,id04,2024-09-23,2024-09-22,0,Q1,623,0.7767914688115758,0.7845011520807462,0.045026994786649,1.0,1.362336076296686e-06,1.1091707749052025e-07,9.231594594538726e-07,5.351420988335899e-07,3.173375900273972e-06,False,0.0,2.6124,True,False,3.323187769430008,0.58,0.7812868201706896
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,50,id02,2024-10-07,2024-10-06,1,Q2,351,0.6835694225546829,0.6409308429491447,-0.1908177934308828,0.9,2.556535529420151e-05,-0.0001476761592289,4.468447631144447e-05,3.501610590869864e-05,2.9698967698903752e-05,False,0.0,2.260485714285714,True,False,3.1005356173186738,0.58,0.6591593010308958
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,56,id02,2024-10-14,2024-10-13,1,Q2,393,0.6413264507944202,0.6151227670531795,-0.1122285086498841,0.9,1.503613287935808e-05,-8.685497728185418e-05,2.6280946058895468e-05,2.0594543486758652e-05,1.7467295860416397e-05,False,0.0,2.2458285714285715,True,False,2.9993683469159165,0.58,0.6262197838965111
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,6,S4,90,0.4779634589053493,0.4976817220994156,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812943e-06,1.349495111667253e-05,5.119215977922569e-07,1.4512666817485852e-05,False,0.0,2.285657142857143,True,False,2.9790667337962478,0.58,0.4893956327011886
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,151,id06,2024-08-25,2024-08-24,4,S2,1061,0.9981439428441186,0.9982258555181424,0.0452181660241182,0.9,1.0360287351870849e-08,-2.2825572663047347e-06,3.7126423714456896e-08,2.4031549749666813e-08,6.66166622129441e-07,False,0.0,2.295857142857143,True,False,2.9266111582406555,0.58,0.9981919011410243
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,110,id05,2024-10-02,2024-10-01,1,Q2,771,0.4201425908624313,0.3678443972400591,-0.2192874842910177,0.9,0.0001319235769712,-2.0863543238087377e-05,0.0001116868344883,6.0805788559606466e-05,-2.0863543238087377e-05,False,0.0,1.521942857142857,False,False,2.8819058816001797,0.58,0.3895094203350577
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,148,id06,2024-08-22,2024-08-21,1,Q2,1037,0.8053003646868163,0.9628488305379768,1.8351438793570003,0.7,3.1092621298727926e-05,-5.849652786546621e-05,8.80979700812454e-06,1.6233138197480595e-05,9.609701645098318e-05,False,0.0,2.108371428571429,True,False,2.874281258812273,0.58,0.923022521493511
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,0,Q1,1309,0.2916653546167345,0.2817695282604741,-0.0483915019360208,0.9,2.8809585194461467e-06,-9.157166405605172e-07,2.3266932793084856e-06,3.279978867326132e-06,4.369249577346459e-06,False,0.0,2.1877142857142857,True,False,2.841408296189852,0.58,0.28590087632839467
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,131,id06,2024-07-10,2024-07-09,0,Q1,917,0.1393062550493462,0.1504687994986456,0.0901350428933605,1.0,0.0001396799244518,6.622026679383996e-06,0.0001983166250296,2.826110853741741e-05,5.825578628372777e-05,True,0.9508571428571428,2.183885714285714,True,False,2.82716135706314,0.58,0.14569341194885582
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,138,id06,2024-07-18,2024-07-17,0,Q1,966,0.3894243550190952,0.4091632576465266,0.0823070562815332,1.0,0.0001263697398004,2.736443194157847e-06,0.0001804083377898,2.6871495111498228e-05,5.22969704697205e-05,True,0.8954285714285715,2.196314285714286,True,False,2.8148814835675404,0.58,0.40083324297165607
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,149,id06,2024-08-23,2024-08-22,1,Q2,1044,0.7341328135155835,0.7796186282704696,0.2477522366459819,0.8,8.379304246021306e-06,-9.424705185919844e-06,7.160936510137075e-06,3.5474669406750127e-06,3.675098853131089e-05,False,0.0,2.1674857142857142,True,False,2.8114544244581445,0.58,0.7612217423358305
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,162,id07,2024-07-24,2024-07-23,3,S1,1137,0.801479635676805,0.7895004642294446,-0.0736509041029895,0.8,6.856326145723905e-06,-1.0727091121753878e-06,1.2023320593311054e-05,8.353732306408084e-06,1.5642273669029314e-06,False,0.0,2.1651428571428575,True,False,2.773519313697992,0.58,0.7945952354727068
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,140,id06,2024-07-21,2024-07-20,0,Q1,980,0.2300486672093805,0.2309626817396738,0.0051530755153503,1.0,7.945893089340528e-06,1.9082989828515025e-07,1.1301575790532945e-05,1.6586983951581505e-06,3.2894610286442783e-06,True,0.4937142857142857,2.3627999999999996,True,False,2.663964116925227,0.58,0.23057848643682086
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,84,id04,2024-09-15,2024-09-14,1,Q2,589,0.5261754441756927,0.5180909925247382,-0.0324020103782145,0.8,3.4238306494273436e-06,-2.4658480672116364e-05,6.380760894964742e-06,5.181204221581464e-06,1.8916526392173235e-06,False,0.0,2.028657142857143,True,False,2.6154397550758697,0.58,0.5214878609317523
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,104,id04,2024-10-28,2024-10-27,3,S1,731,0.5661595078781306,0.55540973361467,-0.0436459258552134,0.8,5.984201303540318e-07,-4.326589583343436e-07,1.0708537167750856e-06,3.373696980639454e-08,4.007943506987686e-07,False,0.0,2.0422571428571428,True,False,2.605700643314322,0.58,0.559931554817561
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,181,id07,2024-09-02,2024-09-01,6,S4,1273,0.6328348392769334,0.6570286726633198,0.1056831147869149,1.0,7.949080474769527e-05,1.1968692864688937e-05,0.0001080159554236,1.1968692864688937e-05,5.301015255309816e-05,True,0.8737142857142857,2.2165999999999997,True,False,2.598674358445751,0.58,0.6469578980968997
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,4,id01,2024-08-04,2024-08-03,6,S4,34,0.6844363334065584,0.6926084511485304,0.0381073244835512,1.0,2.7039540074174787e-05,5.489597586316071e-07,3.3958258545269716e-05,5.489597586316071e-07,2.520428349191281e-05,True,0.6508571428571429,2.3204571428571428,True,False,2.595911137786448,0.58,0.6891904749683918
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,181,id07,2024-09-02,2024-09-01,4,S2,1271,0.6993015587560818,0.7107339524804659,0.0549771701872224,1.0,1.3731957628443324e-05,4.190059619664546e-07,1.8584945502053465e-05,4.190059619664546e-07,6.818711254201641e-06,True,0.6274285714285714,2.3166571428571427,True,False,2.5280784369107963,0.58,0.7059637675836379
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,193,id08,2024-09-07,2024-09-06,4,S2,1355,0.6424380529855016,0.6526649100188557,0.0448120807169617,1.0,7.665535479473532e-06,7.298954801161153e-07,1.0584731923033936e-05,7.298954801161153e-07,4.374779542114212e-06,True,0.5994285714285714,2.305,True,False,2.5093115858739417,0.58,0.6483861283171062
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,1,Q2,99,0.5814373972533974,0.5731772688062475,-0.0338505807591045,1.0,3.371807770223366e-05,6.448765997173004e-06,4.0993524770542896e-05,6.448765997173004e-06,1.7179365016543232e-05,True,0.7445714285714286,2.2663142857142855,True,False,2.4916429025234708,0.58,0.5766517743585107
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,187,id08,2024-08-09,2024-08-08,3,S1,1312,0.487455721943728,0.4983029346825103,0.0433993566198423,1.0,5.929412844788317e-06,1.2651758290608278e-07,7.547681557041514e-06,1.575074085374487e-06,6.503699815006363e-06,True,0.5988571428571429,2.2885428571428568,True,False,2.4880848037384378,0.58,0.49374632184707545
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,6,S4,139,0.6116864391533945,0.6205853453729085,0.037626818411983,1.0,6.206808980804985e-06,7.836327448081727e-08,9.284016193946188e-06,7.836327448081727e-08,7.955986633187899e-06,True,0.6,2.285,True,False,2.4841075764489347,0.58,0.6168572951987631
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,95,id04,2024-10-16,2024-10-15,6,S4,671,0.6054738760011162,0.6145613821671689,0.0382008017840283,1.0,1.1397869227826757e-05,6.1456883267904e-07,1.5340473787622035e-05,8.517323602550602e-07,1.2341134748563406e-05,True,0.6434285714285715,2.287571428571429,True,False,2.479093793713795,0.58,0.610753952219251
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,239,id10,2024-09-16,2024-09-15,2,Q3,1675,0.5304341744929829,0.5271230295915529,-0.013288651883496,1.0,1.0306499507676252e-06,9.285252863853089e-08,9.78638266845022e-07,9.285252863853089e-08,1.2324569542498637e-06,True,0.5205714285714286,2.2224857142857144,True,False,2.460496414072474,0.58,0.5285140179773627
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,169,id07,2024-08-17,2024-08-16,1,Q2,1184,0.279365532705393,0.2727855120250252,-0.0329246983088747,1.0,1.0420101193018735e-05,9.546004174255054e-07,1.3374455989590268e-05,9.546004174255054e-07,2.452314403450142e-06,True,0.6571428571428571,2.2752285714285714,True,False,2.439784720994682,0.58,0.27553729817124856
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,89,id04,2024-09-23,2024-09-22,6,S4,629,0.6256073885710184,0.641856780840825,0.0700142465235056,1.0,1.948718132005566e-05,2.795551444773368e-07,2.5801036929832255e-05,1.3201464368272646e-06,2.1850692055926176e-05,True,0.7268571428571429,2.270657142857143,True,False,2.43775253259716,0.58,0.6350692069010218
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,212,id09,2024-08-17,2024-08-16,3,S1,1487,0.5485000505434013,0.5291589324870228,-0.0778438855266078,0.7,6.178906020520556e-07,-1.3294627348531969e-06,1.338326119767264e-06,3.634002678583368e-07,3.496513935547643e-08,False,0.0,1.943028571428571,True,False,2.436698089979974,0.58,0.5372962598103583
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,129,id06,2024-07-08,2024-07-07,2,Q3,905,0.706568915901757,0.6912382907930342,-0.0728631366054278,1.0,2.184448765146381e-05,1.2842653162495451e-06,2.7984318279050967e-05,9.921079775200764e-06,3.902823705098217e-06,True,0.74,2.2714285714285714,True,False,2.4334354530537903,0.58,0.6977312165620275
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,71,id03,2024-09-17,2024-09-16,1,Q2,498,0.8113615039135618,0.8168832490287875,0.0364910084781524,1.0,1.0063599211452436e-05,1.4263995365843797e-06,1.1343341792150516e-05,7.4607136216377325e-06,5.352292545376382e-06,True,0.6765714285714286,2.2629714285714284,True,False,2.4209185018922375,0.58,0.8145795325883636
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,92,id04,2024-09-26,2024-09-25,4,S2,648,0.5745069641600116,0.5638500536065552,-0.0434613826830379,1.0,7.078598214666404e-06,2.2430910068729064e-06,7.839642470156974e-06,2.2430910068729064e-06,1.130071641902519e-05,True,0.6628571428571428,2.2596571428571424,True,False,2.4131440582883803,0.58,0.5683337309951969
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,204,id09,2024-08-09,2024-08-08,6,S4,1434,0.6433469424421461,0.6393007250112879,-0.0175902814352274,0.7,6.061300989580479e-07,-7.857157838461878e-07,9.896393270801798e-07,2.2132306214915127e-07,3.58887675742615e-07,False,0.0,1.9148857142857143,True,False,2.408607237049471,0.58,0.641002585087716
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,180,id07,2024-09-01,2024-08-31,6,S4,1266,0.5674715971331263,0.5791956168472705,0.0479294924239229,1.0,2.6211934867381455e-05,1.4165026603891803e-06,3.1146716127229975e-05,7.65595953591333e-06,1.3497811544369644e-05,True,0.7697142857142857,2.2445142857142857,True,False,2.4078128537565755,0.58,0.5742816086776855
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,164,id07,2024-07-26,2024-07-25,1,Q2,1149,0.323009632976182,0.2803672548697334,-0.2026657397316965,1.0,4.054723095692131e-05,1.937381052713536e-06,4.498422584175158e-05,1.937381052713536e-06,7.02969481679824e-06,True,0.8548571428571429,2.233685714285714,True,False,2.3769862068947605,0.58,0.2978575342893839
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,192,id08,2024-09-05,2024-09-04,0,Q1,1344,0.2078446697905825,0.1988330421000731,-0.0556373983019085,1.0,3.1358847775246218e-06,7.355958218103562e-08,2.770965853295705e-06,3.7339658050823097e-06,4.928794577580888e-06,True,0.6451428571428571,2.208142857142857,True,False,2.353723452887113,0.58,0.20258169282235203
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,228,id10,2024-08-05,2024-08-04,2,Q3,1598,0.4443935374932595,0.4385654265623286,-0.0236365134539976,1.0,1.996131531704142e-06,2.766928565750958e-07,1.8890337486595552e-06,2.766928565750958e-07,2.5358858516700545e-06,True,0.6257142857142857,2.1852857142857145,True,False,2.335074439937911,0.58,0.4410112642418041
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,153,id07,2024-07-15,2024-07-14,4,S2,1075,0.7170134182095957,0.7227905771112151,0.0286511896900184,1.0,4.259521069166187e-06,3.004627906941809e-07,6.085764266527712e-06,3.004627906941809e-07,2.163264477540701e-06,True,0.6622857142857143,2.2036571428571428,True,False,2.3315115640094133,0.58,0.7203730405434442
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,156,id07,2024-07-18,2024-07-17,4,S2,1096,0.6791568476314843,0.6873337516945528,0.0377839452298514,1.0,5.547869227915257e-06,1.465581124406055e-07,7.971155742575702e-06,4.173596626549068e-07,2.7972645129561603e-06,True,0.7022857142857143,2.204085714285714,True,False,2.3031912215750863,0.58,0.6839132552799678
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,182,id08,2024-08-01,2024-07-31,5,S3,1279,0.6511595117472858,0.6875104473683105,0.1643661146425812,0.9,2.3950275609512574e-05,-6.189015443880707e-06,3.186625866443223e-05,-6.189015443880707e-06,2.2197422202052658e-05,False,0.0,1.5236857142857143,True,False,2.286350991369509,0.58,0.672490785817691
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,6,S4,48,0.6328214697458728,0.6456248734400954,0.0555224564118312,1.0,8.509783759514838e-06,1.5412668566902532e-08,1.233612107379032e-05,1.5412668566902532e-08,1.1615701210419033e-05,True,0.7565714285714286,2.2042571428571427,True,False,2.2775305961537002,0.58,0.6402716049458913
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,208,id09,2024-08-13,2024-08-12,6,S4,1462,0.4557339913399763,0.4337175513305401,-0.0891706339240375,1.0,1.809747033100861e-05,2.1888092248121725e-07,2.230636865607995e-05,2.1888092248121725e-07,6.973580689885552e-06,True,0.8188571428571428,2.2096285714285715,True,False,2.2704463965857933,0.58,0.44293773953149396
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,183,id08,2024-08-03,2024-08-02,4,S2,1285,0.6530086995036016,0.6957147777744463,0.1946835392121417,1.0,3.4681421887494126e-05,1.9515684178811016e-06,4.543678518945432e-05,1.9515684178811016e-06,2.0025031534203345e-05,True,0.9022857142857142,2.1841428571428567,True,False,2.2684452078842097,0.58,0.6781334754158587
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,193,id08,2024-09-07,2024-09-06,3,S1,1354,0.5627757872550664,0.5822383868978137,0.0795338308745045,1.0,1.1038370689741455e-05,9.964708883377478e-07,1.3964529913511313e-05,2.870738072338618e-06,1.2074851052765216e-05,True,0.7965714285714286,2.202028571428571,True,False,2.256687097324266,0.58,0.5740916299110828
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,74,id03,2024-09-21,2024-09-20,6,S4,524,0.2328017707114281,0.2529145012191088,0.1094297505564765,1.0,1.3132177254492202e-05,4.226015180264305e-07,1.6046077202360145e-05,1.272523812228198e-06,1.529454603673775e-05,True,0.8142857142857143,2.201028571428572,True,False,2.2510356465989707,0.58,0.24432932870075047
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,113,id05,2024-10-07,2024-10-06,6,S4,797,0.489620566427306,0.5033369697131572,0.0548717766227588,1.0,5.641652072126877e-06,1.6782866273672222e-08,6.28922883152013e-06,1.1765217868224748e-06,7.723239027981992e-06,True,0.7628571428571429,2.172485714285714,True,False,2.223610567783135,0.58,0.49757550171609066
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,99,id04,2024-10-20,2024-10-19,6,S4,699,0.5985686092028732,0.6163240414896048,0.0744700112065742,1.0,2.0581451646400216e-05,2.277710539739345e-08,2.9302649998765944e-05,1.6904664367368778e-06,1.7675513698163294e-05,True,0.864,2.1754,True,False,2.2209184715852697,0.58,0.6089015133237601
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,236,id10,2024-08-19,2024-08-18,2,Q3,1654,0.6553392000030569,0.6209444123707398,-0.1490335179185364,1.0,1.4399380076270524e-05,4.252192888910347e-06,1.9736968549040895e-05,4.252192888910347e-06,8.235276407920818e-06,True,0.8525714285714285,2.1677999999999997,True,False,2.187096180408353,0.58,0.6355619010832227
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,26,id01,2024-09-15,2024-09-14,2,Q3,184,0.653339368530268,0.6419925205578544,-0.0497276320445455,1.0,3.852656821012855e-06,1.4228668664431147e-06,4.905970782276735e-06,4.037254666371755e-06,1.4228668664431147e-06,True,0.7834285714285715,2.1274285714285712,True,False,2.1490848901139223,0.58,0.6467784617800479
submission_h075_antibad_transport_f6863945_uploadsafe.csv,176,id07,2024-08-27,2024-08-26,3,S1,1235,0.9254624398933742,0.9473636115837326,0.3712849187244029,1.0,3.0231282679168687e-05,8.75292406270625e-07,3.8925741425310406e-05,8.75292406270625e-07,3.261447417662326e-05,True,0.9674285714285714,2.133142857142857,True,False,2.1475409690390155,0.58,0.9390225654308038
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,172,id07,2024-08-21,2024-08-20,5,S3,1209,0.790695451601993,0.8171054486055089,0.1677358737189485,0.9,5.2113217987405135e-06,-8.145874761211858e-07,6.481055284400728e-06,-8.145874761211858e-07,5.974815824665787e-06,False,0.0,1.4839428571428572,True,False,2.144752400747044,0.58,0.8063412300601441
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,162,id07,2024-07-24,2024-07-23,4,S2,1138,0.7905694997447503,0.8137957341765479,0.1465034910139631,1.0,2.1511311342267737e-05,5.682645096574549e-07,3.090736387106319e-05,1.618270596556078e-06,1.0846115034958788e-05,True,0.9297142857142856,2.1550285714285717,True,False,2.139115791926846,0.58,0.804291215820596
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,148,id06,2024-08-22,2024-08-21,6,S4,1042,0.9974938621405658,0.9975609185366836,0.0271885703479712,0.9,2.7705924853012504e-07,-5.7498014741413253e-08,2.7922380684631093e-07,-5.7498014741413253e-08,3.159681738162902e-07,False,0.0,1.5025714285714284,True,False,2.1341864459657836,0.58,0.9975329756521436
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,59,id03,2024-08-17,2024-08-16,0,Q1,413,0.9999686570433794,0.999969172709783,0.0165897446404219,0.9,3.3003121196153713e-07,-1.544445857173496e-07,2.992757721737683e-07,-1.544445857173496e-07,4.494174104935222e-07,False,0.0,1.5008285714285712,True,False,2.1326964780202964,0.58,0.9999689571713335
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,150,id06,2024-08-24,2024-08-23,4,S2,1054,0.997425887183088,0.9975045725890468,0.0311238014624644,0.9,1.840712283836285e-07,-1.04961706846491e-08,1.507261274902673e-07,-1.04961706846491e-08,3.187329220935646e-07,False,0.0,1.5011999999999996,True,False,2.1324233448079846,0.58,0.9974718212437561
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,62,id03,2024-08-20,2024-08-19,2,Q3,436,0.71933771203656,0.7253224150899201,0.0298394552037751,0.9,1.2645990350094682e-05,-2.8221707705607963e-06,1.3222051901287772e-05,-2.8221707705607963e-06,6.600642234361953e-06,False,0.0,1.4338571428571425,True,False,2.1294544806861366,0.58,0.7228185154108044
submission_h126_coeffeq_3fe3eee4_uploadsafe.csv,79,id03,2024-10-10,2024-10-09,0,Q1,553,0.999965092483008,0.9999653684112574,0.0079362335431092,0.9,1.4695815614139388e-07,-5.8807368793241766e-08,1.3113484549782184e-07,-5.8807368793241766e-08,1.937896339824918e-07,False,0.0,1.4977999999999996,True,False,2.1286403693614995,0.58,0.9999652527880388
