source_file,row,subject_id,sleep_date,lifelog_date,target_index,target,flat_idx,h057_prob,source_prob,source_move,pos_frac,mean_benefit,min_benefit,allfull_benefit,frontier_benefit,no_pre_benefit,h088_same_direction,h088_penalty,score,passes_gate,hard_h088_veto,h151_score
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,3,S1,38,0.452157785185675,0.4520686735910804,-0.0003597461767859,0.1,-6.836994629365543e-08,-2.817535680723889e-07,-5.5497904884265956e-08,-2.038846008733643e-09,-9.342106778599725e-08,True,0.5331428571428571,-2.541314285714286,False,True,-4.451581186211125
submission_h075_antibad_transport_f6863945_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,4,S2,39,0.5497473648760006,0.5553477475272903,0.0226519686083611,0.8,4.301113083447269e-06,-8.550751899659654e-07,7.430470748921956e-06,-7.01058322666137e-07,1.327509039114003e-06,False,0.0,1.2917999999999996,True,False,1.8735814869723506
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,5,S3,40,0.789998902831536,0.7686165806451899,-0.1244027094804709,0.1,-5.528314491312185e-06,-7.783142848549951e-06,-6.930731031970887e-06,2.254092505315863e-06,-5.658862495997329e-06,True,0.7337142857142858,-1.9926,False,True,-4.112862153337441
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,5,id01,2024-08-06,2024-08-05,6,S4,41,0.539318589457077,0.5238136493727557,-0.0622730311161307,0.1,-1.984287189492586e-06,-2.039625514455713e-05,-6.739287395250056e-06,-4.255574988743502e-07,-1.1411643638685633e-05,False,0.0,-2.3259428571428575,False,False,-2.2779142729773176
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,0,Q1,42,0.5712427809308589,0.5850346991440899,0.0565527869184808,0.5,1.8278227250084977e-07,-8.239318267799575e-06,-7.798326466611435e-07,7.384962740436202e-06,-3.138689187808427e-06,True,0.5702857142857143,-0.7675142857142858,False,True,-2.4219187622860785
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,1,Q2,43,0.5953821937104642,0.5989967308179304,0.0150259521964126,0.1,-8.531646716239307e-06,-1.788634263839164e-05,-1.1290726879128464e-05,-1.4271677507383997e-06,-6.194511108650201e-06,True,0.6525714285714286,-2.8582285714285716,False,True,-4.926536353458812
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,2,Q3,44,0.6207118969909945,0.6262374788190723,0.0235380749285707,0.1,-1.9018757146672764e-06,-2.89756273979978e-06,-2.779251351058718e-06,-1.4832387920136296e-06,-1.9284668613659947e-06,True,0.6548571428571428,-2.722857142857143,False,True,-4.755891275051295
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,3,S1,45,0.7886821487526844,0.7926121495174145,0.0237433129856265,0.9,2.5128246482056502e-06,-2.97627555194896e-06,1.2493059943568821e-08,5.910012443371032e-07,4.99995392822548e-06,True,0.5045714285714286,1.782771428571429,True,True,0.4771077218929025
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,4,S2,46,0.5542707137333157,0.5079000114409025,-0.186338758365826,0.1,-3.603821111302449e-05,-7.725097312159583e-05,-6.140128572291433e-05,5.8215589043514715e-06,-1.0432018798847811e-05,True,0.9348571428571428,-2.2399142857142857,False,True,-4.693176450293158
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,5,S3,47,0.8503035903764421,0.8623054733238247,0.0975877849865429,0.9,3.503560891584514e-06,-1.7034044469950351e-06,4.655781428417029e-06,-1.7034044469950351e-06,3.9160056746528925e-06,True,0.7417142857142857,0.8884285714285713,True,True,-0.6302355822522029
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,6,id01,2024-08-07,2024-08-06,6,S4,48,0.6328214697458728,0.6456248734400954,0.0555224564118312,1.0,8.509783759514838e-06,1.5412668566902532e-08,1.233612107379032e-05,1.5412668566902532e-08,1.1615701210419033e-05,True,0.7565714285714286,2.2042571428571427,True,False,2.2775305961537002
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,0,Q1,56,0.4871969586270964,0.4876846669858096,0.001952065211853,0.5,1.4157932484056213e-07,-3.0418305743556656e-07,3.708554182804871e-07,-9.561168626423204e-08,-3.0418305743556656e-07,True,0.5754285714285714,-0.2723428571428572,False,True,-1.9399682753912006
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,1,Q2,57,0.5298229073435359,0.5216488044708875,-0.0327840053096144,1.0,2.6623471363322247e-05,3.594144186254006e-06,3.50762585860232e-05,3.594144186254006e-06,1.641165278042762e-05,False,0.0,2.7783999999999995,True,False,3.6333202258764197
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,2,Q3,58,0.5265629473409531,0.5302956039281199,0.0149791227469548,0.6,-2.948647008805944e-07,-4.660165940439304e-06,1.0164141325908707e-07,-4.660165940439304e-06,-8.142198126065755e-08,True,0.6668571428571428,-1.0364571428571427,False,True,-2.725174565824894
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,3,S1,59,0.7833614458734801,0.7645589762848545,-0.1075251765693907,0.1,-1.1746729291205418e-05,-8.141530502792792e-05,-3.839225656210309e-07,-2.5405606328389868e-06,-2.2993483282080497e-05,True,0.7537142857142857,-2.911657142857143,False,True,-5.105537970687366
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,4,S2,60,0.571821952388274,0.5747952064097684,0.0121543317507645,0.9,2.408369695284216e-06,-4.011680163035268e-07,4.053846216782743e-06,-4.011680163035268e-07,7.339213354198161e-07,False,0.0,1.3708285714285713,True,False,2.013002589215957
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,5,S3,61,0.8319663663360969,0.808980324718876,-0.1562296935984783,0.1,-8.064977139810911e-06,-1.1566493876790403e-05,-1.0254300627326271e-05,3.503315849542874e-06,-9.068219619111144e-06,True,0.8514285714285714,-2.0932571428571425,False,True,-4.333680988686708
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,8,id01,2024-08-10,2024-08-09,6,S4,62,0.6856607309200997,0.6829460746984335,-0.0125660345638841,0.2,-2.007704151743916e-06,-3.678853247610522e-06,-2.855714210238529e-06,8.785146277980765e-08,-2.834498534863653e-06,False,0.0,-1.4096285714285717,False,False,-1.282369813527985
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,10,id01,2024-08-13,2024-08-12,0,Q1,70,0.0845240805884701,0.0843045121451939,-0.0028408947197884,0.9,1.478115320095351e-07,-6.636669931134346e-07,9.631143798013785e-08,7.070366955281359e-09,4.177048807089747e-07,True,0.4725714285714286,1.754257142857143,True,True,0.46011022523404677
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,10,id01,2024-08-13,2024-08-12,1,Q2,71,0.5036388558656353,0.446074126997159,-0.2311014127587892,0.9,8.989006111227295e-05,-0.0001328363759124,0.0001200854711588,2.958297436561069e-05,7.593037826140145e-05,False,0.0,2.294542857142857,True,False,3.494298002514039
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,0,Q1,84,0.453770481429502,0.4375029916535805,-0.0658545433274948,0.5,-3.504903082386146e-06,-1.816506823721931e-05,-1.1388911252300932e-05,2.3294529807961856e-06,1.175467170731528e-05,False,0.0,-0.3443714285714285,False,False,0.0033529071951503096
submission_h074_antishortcut_inversion_816703df_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,1,Q2,85,0.5263864276333604,0.5557981027179145,0.1184820657322147,0.1,-6.509132709303986e-05,-0.0001408097994391,-8.615578417979238e-05,-8.40601573153135e-06,-4.493537097091948e-05,True,0.7725714285714286,-2.9687714285714284,False,True,-5.47708674431913
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,3,S1,87,0.8086601946030273,0.7879397299661993,-0.128776788994098,0.1,-1.3628826343528398e-05,-9.709554040985766e-05,-6.775870516542926e-08,-3.2054179879329098e-06,-2.711828852128119e-05,True,0.6182857142857143,-2.8263428571428575,False,True,-4.912870547220823
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,4,S2,88,0.558780265236678,0.5769233398374067,0.0739427111470445,0.9,1.430063749461632e-05,-2.310103664235382e-06,2.4365180781945476e-05,-2.310103664235382e-06,4.13962054641022e-06,True,0.9274285714285714,0.8415714285714284,True,True,-0.7909366331911472
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,5,S3,89,0.8372632240978997,0.8071090995988844,-0.2066703779741769,0.1,-7.419804167285532e-06,-1.2550168006810002e-05,-9.859964622711611e-06,3.6074519055013225e-06,-8.293275362701777e-06,True,0.9148571428571428,-2.1250857142857145,False,True,-4.418438261198021
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,12,id01,2024-08-15,2024-08-14,6,S4,90,0.4779634589053493,0.4976817220994156,0.0789301257117907,0.9,9.625808344986098e-06,-1.1757515450812943e-06,1.349495111667253e-05,5.119215977922569e-07,1.4512666817485852e-05,False,0.0,2.285657142857143,True,False,2.9790667337962478
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,0,Q1,98,0.2549100024552317,0.2339149510270465,-0.1137411395844776,0.9,3.29383929476054e-05,-4.293565532851631e-06,3.396083257050534e-05,1.2652618955363188e-05,1.1887901058678182e-05,True,0.8251428571428572,1.7551142857142854,True,True,0.33804450851546386
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,1,Q2,99,0.5814373972533974,0.5731772688062475,-0.0338505807591045,1.0,3.371807770223366e-05,6.448765997173004e-06,4.0993524770542896e-05,6.448765997173004e-06,1.7179365016543232e-05,True,0.7445714285714286,2.2663142857142855,True,False,2.4916429025234708
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,2,Q3,100,0.5883167242663031,0.5607349584951048,-0.1128657650538914,0.9,2.8738574932586756e-05,-4.629568709657187e-06,3.1881208632954786e-05,2.201981873724654e-05,7.496812364395444e-06,True,0.6702857142857143,1.8542571428571424,True,True,0.5652194151331987
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,3,S1,101,0.3955642474423337,0.3602314307109965,-0.1503776501715181,0.2,-2.8586315675833937e-05,-0.0001186696972278,-2.2415724416461243e-05,1.5731777749868055e-06,-3.9839698762658754e-05,True,0.8965714285714286,-2.132742857142857,False,True,-4.480068653336491
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,4,S2,102,0.5626228819694493,0.5554837984438739,-0.0289608340806394,0.1,-5.906262902649131e-06,-1.2302154393330858e-05,-9.529953546386312e-06,1.104882297650025e-06,-1.8540133327745424e-06,True,0.6171428571428571,-1.995542857142857,False,True,-4.0106994329709735
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,5,S3,103,0.8398878980738034,0.8625539935079293,0.1792723668683646,0.9,8.424427653824931e-06,-3.492111227753252e-06,1.0104099060203035e-05,-3.492111227753252e-06,9.853416636989786e-06,True,0.9188571428571428,0.8415428571428574,True,True,-0.8086911833640867
submission_h075_antibad_transport_f6863945_uploadsafe.csv,14,id01,2024-09-02,2024-09-01,6,S4,104,0.4778937733632078,0.4405135363709676,-0.1505955691561731,0.0,-0.000102263136636,-0.0002766487440459,-0.0001265565022657,-3.0978336344533753e-06,-9.5888286511033e-05,True,0.844,-3.1191142857142857,False,True,-5.990565005856999
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,0,Q1,112,0.4910111852448078,0.4547979110221665,-0.1453442294150085,0.7,2.3875924679746636e-05,-4.009120269925837e-05,5.442542988625689e-06,1.9760683229912093e-05,3.0051698424286484e-05,True,0.8708571428571429,1.4550285714285711,True,True,-0.15967051047496938
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,1,Q2,113,0.5465171347107587,0.5665594088263445,0.081219027581012,0.0,-8.837720255023758e-05,-0.0002064478028918,-0.0001011384642609,-1.6347904008614932e-05,-4.604441827833984e-05,True,0.6788571428571428,-3.0316285714285716,False,True,-5.65505228704245
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,2,Q3,114,0.5653221271098943,0.5406139024105908,-0.0999761480336427,0.9,1.961889167219827e-05,-1.0754820558575044e-05,1.9942067869721345e-05,1.319166528067579e-05,8.536800090567906e-06,True,0.7331428571428571,1.7529428571428571,True,True,0.34953304208685876
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,3,S1,115,0.5131757405147508,0.4696318889706906,-0.1743373078281844,0.2,-3.415034377177055e-05,-0.0001381594115921,-2.776354758429587e-05,1.955908722979095e-06,-4.68177152289865e-05,True,0.94,-2.1579714285714284,False,True,-4.578606999574799
submission_h075_antibad_transport_f6863945_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,4,S2,116,0.6528140558846129,0.6922183799495008,0.1790791414332945,0.9,4.776496151788179e-05,-8.645992495153463e-06,7.929991275614467e-05,-8.645992495153463e-06,1.4638932399297556e-05,True,0.8462857142857143,0.9288571428571426,True,True,-0.4623052487540239
submission_h075_antibad_transport_f6863945_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,5,S3,117,0.8648513448032461,0.8838627861229197,0.1733471467434055,0.9,7.705487624503616e-06,-3.1415283245246892e-06,9.395868550608851e-06,-3.1415283245246892e-06,9.086073681821524e-06,True,0.8828571428571429,0.8362571428571426,True,True,-0.7854130663967335
submission_h075_antibad_transport_f6863945_uploadsafe.csv,16,id01,2024-09-04,2024-09-03,6,S4,118,0.3605393040371446,0.3353759848623902,-0.1109450633311104,0.0,-7.759630443718121e-05,-0.0002055604662191,-9.67803539158136e-05,-1.9521318676757836e-06,-7.218731455715221e-05,True,0.7634285714285715,-3.0715142857142856,False,True,-5.721697034544572
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,0,Q1,119,0.6344447465080856,0.6409275526052016,0.028059495307418,0.4,5.08771798091853e-08,-3.993048121567422e-06,-4.3179002172612196e-07,3.81923740107199e-06,-1.4882551269366855e-06,True,0.6331428571428571,-0.8753428571428574,False,True,-2.660676441697712
submission_h075_antibad_transport_f6863945_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,3,S1,122,0.814314102085822,0.8209980999015335,0.0448347331741789,0.9,8.067953002373521e-06,-1.5918674786363423e-06,6.0114894416780745e-06,2.639172125052757e-07,1.1343364438624672e-05,True,0.5542857142857143,1.8366857142857145,True,True,0.5199075766978221
submission_h075_antibad_transport_f6863945_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,4,S2,123,0.7084335074084024,0.7391289801470066,0.153658210511388,0.9,3.229669442851485e-05,-5.4027188612731695e-06,5.451649676987624e-05,-5.4027188612731695e-06,1.0452197208870022e-05,True,0.776,0.9737999999999996,True,True,-0.43076840894046586
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,5,S3,124,0.8526018134825624,0.8487450747336407,-0.0303627390242124,0.1,-1.1146398110253314e-06,-1.8437933855639705e-06,-1.4625608458452691e-06,5.31297406516018e-07,-1.2385740797642302e-06,True,0.4942857142857143,-1.7904285714285717,False,True,-3.6713005413108313
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,17,id01,2024-09-05,2024-09-04,6,S4,125,0.609726364074453,0.5824160929353963,-0.1134625198666756,0.0,-1.92721300011374e-05,-3.716232312876195e-05,-2.852068403177247e-05,-3.257703570111069e-07,-2.4550862474426205e-05,True,0.824,-3.0620000000000003,False,True,-5.425000168015631
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,0,Q1,133,0.7315851909902511,0.7666496613762859,0.186808913014485,0.1,-1.219301206447562e-05,-2.072868050173933e-05,-1.4977547912372283e-05,-1.402412750008174e-06,-1.1829135159816353e-05,True,0.9154285714285716,-2.9661999999999997,False,True,-5.294983528892922
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,3,S1,136,0.8184923672159972,0.8416148373655009,0.1641263023123109,0.9,2.977820399618539e-05,-5.561424115908104e-06,2.2219046973017397e-05,8.509747284168894e-07,4.175569980623087e-05,True,0.9062857142857144,1.7045428571428567,True,True,0.21080889616549692
submission_h075_antibad_transport_f6863945_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,4,S2,137,0.6171953440673071,0.6378741594183301,0.0884884897796089,0.9,2.3066306297608444e-05,-3.7636344924195617e-06,3.952040295671307e-05,-3.7636344924195617e-06,6.84166459583256e-06,True,0.6302857142857143,1.043485714285714,True,True,-0.2772436842261834
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,5,S3,138,0.8538176563848481,0.872985937083067,0.1627587524667106,0.9,6.388594086450576e-06,-3.068806465465431e-06,8.191436650142215e-06,-3.068806465465431e-06,7.054041905263958e-06,True,0.82,0.8860857142857144,True,True,-0.6875204830749666
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,19,id01,2024-09-08,2024-09-07,6,S4,139,0.6116864391533945,0.6205853453729085,0.037626818411983,1.0,6.206808980804985e-06,7.836327448081727e-08,9.284016193946188e-06,7.836327448081727e-08,7.955986633187899e-06,True,0.6,2.285,True,False,2.4841075764489347
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,20,id01,2024-09-09,2024-09-08,0,Q1,140,0.5259771718986309,0.5060525908904,-0.0797907850526321,0.5,-4.295816637940309e-06,-2.2009188462130337e-05,-1.3783303111366315e-05,2.360219749142068e-06,1.374907397308795e-05,True,0.7348571428571429,-0.8645142857142856,False,True,-2.6800753938786146
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,20,id01,2024-09-09,2024-09-08,4,S2,144,0.6753635006783996,0.706082356860875,0.1438873080583579,0.9,3.750712356238266e-05,-6.1198833540791874e-06,6.426241886358187e-05,-6.1198833540791874e-06,1.1124935048438014e-05,True,0.9142857142857144,0.8975714285714282,True,True,-0.6058049864564825
submission_h075_antibad_transport_f6863945_uploadsafe.csv,20,id01,2024-09-09,2024-09-08,5,S3,145,0.8338010215542011,0.8586036653296447,0.1909315385665435,0.9,7.494430128742935e-06,-3.600002648915073e-06,9.60933638884898e-06,-3.600002648915073e-06,8.275063882419418e-06,True,0.8657142857142858,0.8456285714285714,True,True,-0.7631670751615244
submission_h073_humanaction_bridge_7a2cbf07_uploadsafe.csv,20,id01,2024-09-09,2024-09-08,6,S4,146,0.6161402133460594,0.6044505964281646,-0.0491529629591215,0.0,-8.10812778767099e-06,-1.6099045696934432e-05,-1.2127969447121554e-05,-1.0236813237136204e-07,-1.0393127370019924e-05,True,0.5182857142857142,-2.8441714285714284,False,True,-4.861715889935503
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,0,Q1,147,0.2288550606198644,0.2185074127699711,-0.0595982602263995,0.9,2.6050643395854033e-06,-1.5166850723840349e-05,1.6123400946351527e-06,3.003432952422879e-07,7.919703074003713e-06,True,0.7411428571428571,1.6082,True,True,0.09256696828622235
submission_h149_bundle_listener_route_d8e1d789_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,2,Q3,149,0.6870578659259869,0.6991259275315916,0.0567388462592404,0.7,1.5715282662524058e-05,-1.9273368276073997e-05,1.755577600898841e-05,-1.9273368276073997e-05,9.62551878356427e-07,True,0.684,0.7659999999999998,True,True,-0.8089710872231345
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,3,S1,150,0.2859099096964376,0.2800258570128192,-0.0290009823269908,0.1,-5.737078885707799e-06,-2.2863935503168703e-05,-4.755619597229358e-06,-2.1016758018076474e-07,-7.794009136905571e-06,True,0.596,-2.8018857142857145,False,True,-4.805080369221431
submission_h071_rowtarget_assignment_a52b6b57_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,4,S2,151,0.5668451081622936,0.5543277805235246,-0.0508182811920271,0.2,-9.813570246225898e-06,-2.1194085364499744e-05,-1.679767374006391e-05,1.6340139738236075e-06,-3.120033749892105e-06,True,0.6514285714285715,-1.950457142857143,False,True,-3.9464797211631435
submission_h075_antibad_transport_f6863945_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,5,S3,152,0.8122051519129903,0.8237681347210045,0.0776857310768457,0.9,4.453285302115989e-06,-1.7247862190190746e-06,5.333249488449131e-06,-1.7247862190190746e-06,4.237214170010665e-06,True,0.6674285714285715,0.9300571428571424,True,True,-0.5167121100765101
submission_h075_antibad_transport_f6863945_uploadsafe.csv,21,id01,2024-09-10,2024-09-09,6,S4,153,0.4660459888230039,0.4570485062506972,-0.0362050638354564,0.2,8.213732544709568e-07,-8.275938132280358e-06,-6.814544743586676e-07,-1.0332355864453563e-07,-5.743681617213289e-06,True,0.6685714285714286,-1.8545714285714283,False,True,-3.81807751496854
