row,target,target_i,e247_prob_check,h012_prob_check,h012_abs_logit_delta_check,subject_id,sleep_date,lifelog_date,base_prob,h012_prob,posterior_prob,memory_prob_full,memory_prob_date,memory_prob_state,h012_changed,h012_logit_delta,posterior_logit_delta,memory_logit_delta,memory_alignment,memory_agrees_h012,memory_disagrees_h012,posterior_cell_delta,posterior_gain,cell_score,row_full_reliability,row_full_reliability_q,row_full_ess,neighbor_count,min_day_gap,memory_alignment_q,private_safe_score,score_identity_combo,score_joint_vector_cell,score_public_row_subset,score_h012_posterior,gain_rank,abs_move_rank,anti_memory_rank,low_gain_rank,target_group_Q,target_group_S,target_group_S124,target_group_Q3S,public_conflict_core_score,public_conflict_s_route_score,rollback_cost_score,h031_cell_role
1,S3,5,0.8211057303909638,0.8477592475098434,0.19327659861977464,id01,2024-08-01,2024-07-31,0.8211057303909638,0.8477592475098434,0.8581448390355743,0.6362508050635006,0.8312321800398438,0.7351247143367292,True,0.1932765986197746,0.2761094265996793,-0.964728696920912,-0.1864594811317613,False,True,-0.0045275226265522,0.0045275226265522,0.2761094265996793,0.2547768296430849,0.4618473895582329,8.853862010732056,28,3.0,0.2143452877397831,0.5954119213410838,0.5249771428571429,0.3548571428571428,0.6062857142857143,0.7508571428571429,0.5458333333333333,0.7474285714285714,0.8531428571428571,0.3114285714285714,0.0,1.0,0.0,1.0,0.6932663047619048,0.4506230980952381,0.25913522607274897,other
1,S4,6,0.4221150574966743,0.3729978985430439,0.2052802440647733,id01,2024-08-01,2024-07-31,0.4221150574966743,0.3729978985430439,0.3526629414923649,0.5928068220935102,0.6732778219946995,0.6272397984952995,True,-0.2052802440647733,-0.2932574915211047,0.6896777332157888,-0.1415772134005767,False,True,-0.0091803700870478,0.0091803700870478,0.2932574915211047,0.2547768296430849,0.4618473895582329,8.853862010732056,28,3.0,0.2527105921601334,0.6388086723023145,0.6053371428571428,0.26,0.6062857142857143,0.776,0.7391666666666666,0.7708571428571429,0.8268571428571428,0.17885714285714283,0.0,1.0,1.0,1.0,0.7587228380952382,0.7587228380952382,0.23504684046839314,conflict_core
2,Q1,0,0.1249960260090513,0.1032837510399468,0.21531293044426336,id01,2024-08-02,2024-08-01,0.1249960260090513,0.1032837510399468,0.0950448599074043,0.4199643025825801,0.3743193275176402,0.4024688695112783,True,-0.2153129304442633,-0.3075899006346616,1.6230265480782142,-0.3494586022555574,False,True,-0.004046663275402,0.004046663275402,0.3075899006346607,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.1392827356130108,0.6260614112073264,0.5885600000000001,0.2451428571428571,0.8342857142857143,0.7874285714285715,0.51,0.784,0.9045714285714286,0.33599999999999997,1.0,0.0,0.0,0.0,0.6910900571428572,0.4492085371428572,0.27753073055057187,other
2,Q2,1,0.536621580933206,0.536621580933206,0.0,id01,2024-08-02,2024-08-01,0.536621580933206,0.536621580933206,0.5377758312344867,0.5633573072378911,0.6088181558357727,0.578026416122627,False,0.0,0.0046427005439917,0.1080497365852381,0.0,False,False,0.0,-0.0,0.0042987967999923,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.0,0.3340056624439438,0.5147371428571429,0.7097142857142857,0.8342857142857143,0.024,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,0.0,0.20076274285714288,0.1304957828571429,0.35188430318185265,other
2,Q3,2,0.5509717740384017,0.5682112561937659,0.06995899859586327,id01,2024-08-02,2024-08-01,0.5509717740384017,0.5682112561937659,0.5755517993613313,0.5628537116928587,0.5866140149189925,0.5672717982188658,True,0.0699589985958632,0.0999414265655189,0.0481540310851837,0.0033688077930735,True,False,-0.0011157273682508,0.0011157273682508,0.0962398922482774,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.6055045871559633,1.011437064922949,0.48324,0.3514285714285714,0.8342857142857143,0.3834285714285714,0.16,0.3902857142857143,0.27085714285714285,0.5760000000000001,1.0,0.0,0.0,1.0,0.2150630857142857,0.1397910057142857,0.7817947933702172,agree_cost
2,S1,3,0.2969551179401048,0.2518576456277656,0.22688951955605685,id01,2024-08-02,2024-08-01,0.2969551179401048,0.2518576456277656,0.233980901242373,0.5640506228887563,0.6706516249407236,0.6188930545158409,True,-0.2268895195560568,-0.3241278850800816,1.119457599349349,-0.2539931968797506,False,True,-0.0090847255451955,0.0090847255451955,0.3241278850800814,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.1759799833194328,0.6663035417039143,0.7127199999999999,0.316,0.8342857142857143,0.8051428571428572,0.7358333333333333,0.8028571428571428,0.8794285714285714,0.18114285714285716,0.0,1.0,1.0,1.0,0.7859268761904762,0.7859268761904762,0.24644558223515178,conflict_core
2,S2,4,0.4891944697669016,0.4522512987540221,0.14834975976084572,id01,2024-08-02,2024-08-01,0.4891944697669016,0.4522512987540221,0.4365545756901297,0.5995864995269543,0.6980135694289364,0.6420974267435956,True,-0.1483497597608457,-0.2119282282297796,0.4469713374468333,-0.0663080905302216,False,True,-0.0050648902646841,0.0050648902646841,0.2119282282297796,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.3894912427022519,0.8527136004006268,0.6390571428571429,0.1245714285714285,0.8342857142857143,0.6697142857142857,0.575,0.6651428571428571,0.7331428571428571,0.2914285714285715,0.0,1.0,1.0,1.0,0.6726668571428571,0.6726668571428571,0.3415840051347379,conflict_core
2,S3,5,0.8259044923772436,0.8949298069616637,0.5852415581259061,id01,2024-08-02,2024-08-01,0.8259044923772436,0.8949298069616637,0.9162869320069286,0.6166021219529975,0.8206123388182253,0.7240670572067948,True,0.5852415581259061,0.8360593687512934,-1.0817244363691747,-0.6330700946035633,False,True,-0.0312737807018934,0.0312737807018934,0.8360593687512934,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.097581317764804,0.6158065342396226,0.8826342857142857,0.8891428571428571,0.8342857142857143,0.9445714285714286,0.925,0.944,0.9331428571428572,0.05142857142857138,0.0,1.0,0.0,1.0,0.9363704000000002,0.6086407600000001,0.18922325797122108,conflict_core
2,S4,6,0.440030597638695,0.4013011799248306,0.15900857057962323,id01,2024-08-02,2024-08-01,0.440030597638695,0.4013011799248306,0.3850440301233684,0.5856277799352759,0.6677222538231825,0.6195145494679137,True,-0.1590085705796232,-0.2271551008280334,0.586957626774597,-0.0933312932242366,False,True,-0.005651222681831,0.005651222681831,0.2271551008280334,0.2954558105185546,0.6586345381526104,7.313702964646738,28,4.0,0.3244370308590492,0.7917760266363264,0.7242114285714286,0.9777142857142858,0.8342857142857143,0.6902857142857143,0.6083333333333333,0.6862857142857143,0.7777142857142857,0.26857142857142857,0.0,1.0,1.0,1.0,0.7712929904761906,0.7712929904761906,0.3149841530567484,conflict_core
3,Q1,0,0.6376420060192886,0.6577389160188123,0.08808986918242523,id01,2024-08-03,2024-08-02,0.6376420060192886,0.6577389160188123,0.6661864583357414,0.4415615573957847,0.3788018607865402,0.40083129764874,True,0.0880898691824252,0.125842670260608,-0.7999713050740065,-0.0704693676136632,False,True,-0.0016254704366526,0.0016254704366526,0.125842670260608,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.3794829024186822,0.8626305874986246,0.2974457142857142,0.1371428571428571,0.2062857142857143,0.4782857142857142,0.2708333333333333,0.4714285714285714,0.74,0.5,1.0,0.0,0.0,0.0,0.5148625333333333,0.3346606466666667,0.41141672169661225,other
3,Q2,1,0.6162514356140033,0.6501384240276701,0.1459802241573634,id01,2024-08-03,2024-08-02,0.6162514356140033,0.6501384240276701,0.6642319183005386,0.5202283579114012,0.6049370419448309,0.5855521475095445,True,0.1459802241573634,0.2085431773676623,-0.3927098771135185,-0.057327875889842,False,True,-0.0045147454771596,0.0045147454771596,0.2085431773676623,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.4186822351959967,0.9383079076973226,0.5084514285714287,0.4365714285714285,0.2062857142857143,0.6605714285714286,0.545,0.656,0.7131428571428572,0.31200000000000006,1.0,0.0,0.0,0.0,0.6678227428571429,0.4340847828571429,0.3767922062985604,other
3,Q3,2,0.5574422325902662,0.5574422325902662,0.0,id01,2024-08-03,2024-08-02,0.5574422325902662,0.5574422325902662,0.5611151764415474,0.5565212443183105,0.5835248350494155,0.5789646493471269,False,0.0,0.0149012967650997,-0.0037324297801448,-0.0,False,False,0.0,-0.0,0.0121417973641553,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.0,0.3997857639821722,0.2982285714285714,0.7234285714285714,0.2062857142857143,0.0617142857142857,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,1.0,0.17587885714285717,0.11432125714285717,0.3733979047579684,other
3,S1,3,0.8615693716719103,0.876117151296551,0.1277772104789392,id01,2024-08-03,2024-08-02,0.8615693716719103,0.876117151296551,0.8819393826400942,0.5604010440950405,0.6645651553899181,0.6060091290391992,True,0.1277772104789392,0.1825388721127698,-1.5855964252016588,-0.2026030881576459,False,True,-0.0016587829863503,0.0016587829863503,0.1825388721127698,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.2051709758131776,0.7133615425397752,0.4075028571428571,0.3834285714285714,0.2062857142857143,0.6034285714285714,0.27416666666666667,0.5977142857142858,0.8594285714285714,0.49771428571428566,0.0,1.0,1.0,1.0,0.5781170095238096,0.5781170095238096,0.35875333742984905,other
3,S2,4,0.5961769881403864,0.5522444759551001,0.17981742918705743,id01,2024-08-03,2024-08-02,0.5961769881403864,0.5522444759551001,0.5331211386151726,0.5794521103341972,0.690951207371768,0.6293367526086189,True,-0.1798174291870574,-0.2568820416957963,-0.0690362310603021,0.0124139175900272,True,False,-0.0074062131001764,0.0074062131001764,0.2568820416957963,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.6438698915763136,1.177332042065061,0.5964971428571428,0.7588571428571429,0.2062857142857143,0.7297142857142858,0.6816666666666666,0.7257142857142858,0.24457142857142858,0.2182857142857143,0.0,1.0,1.0,1.0,0.4612434666666667,0.4612434666666667,0.724687728038375,other
3,S3,5,0.8345777914923951,0.8345777914923951,0.0,id01,2024-08-03,2024-08-02,0.8345777914923951,0.8345777914923951,0.8249107294459367,0.5979041589897102,0.8091773628049147,0.713793712994007,False,0.0,-0.0684457005179572,-1.2216849117749928,-0.0,False,False,0.0,-0.0,0.0684457005179572,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.0,0.4442683254458658,0.3378742857142857,0.6234285714285714,0.2062857142857143,0.284,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,0.0,1.0,0.0,1.0,0.17263634285714285,0.11221362285714286,0.38007028897752243,other
3,S4,6,0.5754529674858175,0.5920179317962512,0.06817899615448686,id01,2024-08-03,2024-08-02,0.5754529674858175,0.5920179317962512,0.5990559892473388,0.5687075838606416,0.6617402633719235,0.6059741879983984,True,0.0681789961544868,0.0973985659349813,-0.0275546356272828,-0.0018786473964708,False,True,-0.0010434642440266,0.0010434642440266,0.0973985659349813,0.3300858619655585,0.7751004016064257,6.984620448169241,28,5.0,0.5871559633027523,1.0522361812586238,0.5028857142857143,0.7731428571428571,0.2062857142857143,0.388,0.14083333333333334,0.3777142857142857,0.5977142857142858,0.5891428571428572,0.0,1.0,1.0,1.0,0.5159324761904762,0.5159324761904762,0.5001219811109041,other
4,Q1,0,0.5445439902464404,0.5445439902464404,0.0,id01,2024-08-04,2024-08-03,0.5445439902464404,0.5445439902464404,0.5369350293056544,0.4399124056687542,0.3835912774188717,0.3990216352026914,False,0.0,-0.0306398637581686,-0.4201671538521229,-0.0,False,False,0.0,-0.0,0.0306398637581686,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3360453822149662,0.2862628571428571,0.3937142857142857,0.2782857142857143,0.1445714285714285,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,0.0,0.14806582857142858,0.09624278857142858,0.3477725904647751,other
4,Q2,1,0.5590440908799454,0.5395147550620563,0.07889413342825963,id01,2024-08-04,2024-08-03,0.5590440908799454,0.5395147550620563,0.5311041706114682,0.5464177575351747,0.6007902190868242,0.5617442090872606,True,-0.0788941334282596,-0.1127059048975138,-0.0510762502415221,0.0040296165015698,True,False,-0.0014349193582632,0.0014349193582632,0.1127059048975138,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.609674728940784,1.0048396080110962,0.3475657142857143,0.4891428571428571,0.2782857142857143,0.44,0.235,0.43714285714285717,0.268,0.5245714285714286,1.0,0.0,0.0,0.0,0.23859074285714285,0.15508398285714287,0.7626964282541278,agree_cost
4,Q3,2,0.5388232923930961,0.5388232923930961,0.0,id01,2024-08-04,2024-08-03,0.5388232923930961,0.5388232923930961,0.5371125579069205,0.5332424392038958,0.5802241636299158,0.5601211787815575,False,0.0,-0.0068826318135625,-0.0224401930595099,-0.0,False,False,0.0,-0.0,0.0048433334984329,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3128321174922675,0.2644571428571428,0.6257142857142857,0.2782857142857143,0.0285714285714285,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,1.0,0.16400914285714285,0.10660594285714285,0.3442906007563703,other
4,S1,3,0.7815781459655472,0.7815781459655472,0.0,id01,2024-08-04,2024-08-03,0.7815781459655472,0.7815781459655472,0.7705449373881617,0.5474298303676081,0.6580619937288422,0.6080477797928474,False,0.0,-0.0634960658580534,-1.0845953689386336,-0.0,False,False,0.0,-0.0,0.0611443597151625,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3577720831869502,0.4104,0.808,0.2782857142857143,0.2531428571428571,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,0.0,1.0,1.0,1.0,0.19610514285714287,0.19610514285714287,0.3510315956105727,other
4,S2,4,0.625764953638369,0.6868186532777408,0.27119712213496316,id01,2024-08-04,2024-08-03,0.625764953638369,0.6868186532777408,0.711260781480581,0.5589099918959963,0.6834053416143787,0.624838103720339,True,0.2711971221349631,0.3874244601928051,-0.2773512716772492,-0.0752168666993423,False,True,-0.0147902160672266,0.0147902160672266,0.3874244601928051,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.3669724770642202,0.8426405007886204,0.5934628571428572,0.5531428571428572,0.2782857142857143,0.8422857142857143,0.8275,0.8405714285714285,0.7485714285714286,0.11828571428571433,0.0,1.0,1.0,1.0,0.8038341142857143,0.8038341142857143,0.28334717935174064,conflict_core
4,S3,5,0.8287659956942706,0.8598191584284451,0.23688199664092036,id01,2024-08-04,2024-08-03,0.8287659956942706,0.8598191584284451,0.8716144826446961,0.5756767829732272,0.7969595250281296,0.6871053573141412,True,0.2368819966409203,0.338402852344172,-1.2718558816445615,-0.3012797606834618,False,True,-0.0063720262449946,0.0063720262449946,0.338402852344172,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.1559633027522936,0.6270572841668024,0.4724171428571428,0.4765714285714286,0.2782857142857143,0.8194285714285714,0.6416666666666667,0.8171428571428572,0.8931428571428571,0.24571428571428566,0.0,1.0,0.0,1.0,0.7412567238095238,0.4818168704761905,0.2508181372254404,conflict_core
4,S4,6,0.6546516733261522,0.6844363334065584,0.13468542358206437,id01,2024-08-04,2024-08-03,0.6546516733261522,0.6844363334065584,0.6967686727916064,0.5475666735007295,0.6553487336624874,0.604606199433512,True,0.1346854235820643,0.1924077479743781,-0.4487059226855578,-0.0604341472606853,False,True,-0.0036514910976019,0.0036514910976019,0.1924077479743781,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.4078398665554629,0.8405118925668842,0.4560514285714285,0.2371428571428571,0.2782857142857143,0.6274285714285714,0.4816666666666667,0.6251428571428571,0.7205714285714285,0.3554285714285714,0.0,1.0,1.0,1.0,0.6227671238095238,0.6227671238095238,0.3563753443319915,other
5,Q1,0,0.1503007231884336,0.1250884806363739,0.21285704200966205,id01,2024-08-06,2024-08-05,0.1503007231884336,0.1250884806363739,0.1154413843271495,0.4524595716140883,0.3939977119815848,0.4213982090321143,True,-0.212857042009662,-0.3040814885852316,1.5415065004025434,-0.3281205139143513,False,True,-0.0046677540250871,0.0046677540250871,0.292819211230223,0.1886334902569278,0.108433734939759,10.682705491623285,28,8.0,0.146788990825688,0.3560658926008849,0.6154742857142858,0.9565714285714284,0.0782857142857142,0.7754285714285715,0.5558333333333333,0.7822857142857143,0.8994285714285715,0.3045714285714286,1.0,0.0,0.0,0.0,0.7658573904761905,0.49780730380952387,0.17448738582447562,conflict_core
5,Q2,1,0.5429948329009698,0.5429948329009698,0.0,id01,2024-08-06,2024-08-05,0.5429948329009698,0.5429948329009698,0.5397788409957452,0.5468911432186617,0.5917800109492204,0.5605561204036162,False,0.0,-0.0129527590923688,0.0157122704841127,0.0,False,False,0.0,-0.0,0.0129527590923688,0.1886334902569278,0.108433734939759,10.682705491623285,28,8.0,0.0,0.0675959412263117,0.1390914285714286,0.0754285714285714,0.0782857142857142,0.0674285714285714,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,0.0,0.1049424,0.06821256,0.25690276467792267,other
5,Q3,2,0.5251374051887717,0.5251374051887717,0.0,id01,2024-08-06,2024-08-05,0.5251374051887717,0.5251374051887717,0.5192541769215546,0.5246242392917206,0.5730524715895596,0.5517459872385925,False,0.0,-0.023579653631047,-0.0020577592378029,-0.0,False,False,0.0,-0.0,0.0209596921164862,0.1886334902569278,0.108433734939759,10.682705491623285,28,8.0,0.0,0.0749144089221379,0.2904114285714286,0.5708571428571428,0.0782857142857142,0.104,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,1.0,0.0,0.0,1.0,0.16273508571428574,0.10577780571428573,0.25800053483229657,other
5,S1,3,0.4667057241342565,0.452157785185675,0.058581649011197834,id01,2024-08-06,2024-08-05,0.4667057241342565,0.452157785185675,0.4459464324680705,0.5233082668647947,0.6439319375086583,0.57129766967881,True,-0.0585816490111978,-0.0836880700159965,0.2266751567363304,-0.0132790044714859,False,True,-0.0007896548064899,0.0007896548064899,0.0836880700159965,0.1886334902569278,0.108433734939759,10.682705491623285,28,8.0,0.5479566305254379,0.6700980262972042,0.2170057142857143,0.032,0.0782857142857142,0.34,0.07583333333333334,0.3365714285714286,0.6245714285714286,0.6337142857142857,0.0,1.0,1.0,1.0,0.4012411619047619,0.4012411619047619,0.381950704627881,other
5,S2,4,0.5497473648760006,0.5497473648760006,0.0,id01,2024-08-06,2024-08-05,0.5497473648760006,0.5497473648760006,0.5466000854430871,0.544365623144338,0.667009700088187,0.5951252256063533,False,0.0,-0.012707119303821,-0.0217195597818316,-0.0,False,False,0.0,-0.0,0.0117658512072417,0.1886334902569278,0.108433734939759,10.682705491623285,28,8.0,0.0,0.0659950264178498,0.1601085714285714,0.0348571428571428,0.0782857142857142,0.0594285714285714,0.0,0.15742857142857142,0.43514285714285716,0.8425714285714285,0.0,1.0,1.0,1.0,0.10421874285714285,0.10421874285714285,0.25666262745665336,other
