row,target,h012_prob,h042_prob,posterior_prob,posterior_minus_h042,aux_score
3,Q2,0.6501384240276701,0.6600442750657125,0.6926705483094857,0.03262627324377321,0.6592571428571428
3,Q3,0.5574422325902662,0.5574422325902662,0.5792881428578803,0.021845910267614177,0.46334285714285717
3,S1,0.876117151296551,0.876117151296551,0.8844569257457948,0.00833977444924383,0.40514285714285714
3,S2,0.5522444759551001,0.5522444759551001,0.5695620616481524,0.017317585693052306,0.43628571428571433
3,S3,0.8345777914923951,0.8345777914923951,0.8455634161020195,0.010985624609624378,0.5615428571428571
3,S4,0.5920179317962512,0.5920179317962512,0.6176549412028199,0.025637009406568767,0.3555142857142857
4,Q1,0.5445439902464404,0.5445439902464404,0.5326634679936281,-0.011880522252812331,0.24440000000000003
4,Q2,0.5395147550620563,0.5395147550620563,0.5521281148030351,0.01261335974097888,0.3202857142857143
4,Q3,0.5388232923930961,0.5388232923930961,0.555674747689608,0.016851455296511886,0.23334285714285716
4,S1,0.7815781459655472,0.7815781459655472,0.7547452215988463,-0.026832924366700928,0.6057142857142858
4,S2,0.6868186532777408,0.6868186532777408,0.7164580494875096,0.029639396209768742,0.7743142857142857
4,S3,0.8598191584284451,0.8598191584284451,0.8720138621192446,0.012194703690799447,0.6753428571428572
4,S4,0.6844363334065584,0.6844363334065584,0.688231211890839,0.003794878484280617,0.3312
5,Q1,0.1250884806363739,0.1250884806363739,0.0964201095576012,-0.028668371078772695,0.6729999999999999
5,Q2,0.5429948329009698,0.5429948329009698,0.5375392540093037,-0.005455578891666146,0.2641142857142857
5,Q3,0.5251374051887717,0.5251374051887717,0.5392384036913974,0.014100998502625695,0.33440000000000003
5,S1,0.452157785185675,0.452157785185675,0.45185570053608454,-0.00030208464959047276,0.23245714285714286
5,S2,0.5497473648760006,0.5497473648760006,0.5498664446240075,0.00011907974800684507,0.03565714285714286
5,S3,0.789998902831536,0.789998902831536,0.7684544482521214,-0.021544454579414563,0.47200000000000003
5,S4,0.539318589457077,0.539318589457077,0.52373666267362,-0.015581926783457045,0.48388571428571425
6,Q1,0.5712427809308589,0.5712427809308589,0.5846347146634971,0.01339193373263825,0.2350857142857143
6,Q2,0.5953821937104642,0.5953821937104642,0.5989591038556893,0.0035769101452250984,0.4487714285714286
6,Q3,0.6207118969909945,0.6207118969909945,0.6262136330236017,0.005501736032607174,0.2698857142857143
6,S1,0.7886821487526844,0.7886821487526844,0.7927219213678378,0.004039772615153425,0.13371428571428573
6,S2,0.5542707137333157,0.5542707137333157,0.5084179358161659,-0.04585277791714981,0.6360285714285714
6,S3,0.8503035903764421,0.8503035903764421,0.8620174564148373,0.011713866038395193,0.39357142857142857
6,S4,0.6328214697458728,0.6328214697458728,0.6518642813389972,0.019042811593124376,0.3517714285714286
7,Q1,0.1466324541766752,0.1466324541766752,0.1816249515641152,0.03499249738744001,0.8687428571428571
7,Q2,0.5470612653540049,0.5470612653540049,0.5574573586329621,0.010396093278957186,0.5424
7,Q3,0.4917108437508116,0.4917108437508115,0.4659656190596288,-0.025745224691182678,0.6897428571428572
7,S1,0.3813671038213733,0.3813671038213733,0.38654955909144234,0.005182455270069053,0.17494285714285712
7,S2,0.5701058542186728,0.5701058542186728,0.5979576023536158,0.027851748134943066,0.6829714285714286
7,S3,0.7965533146411341,0.7965533146411341,0.8204857817153997,0.02393246707426555,0.7614857142857143
7,S4,0.433144784944163,0.433144784944163,0.4191044851221365,-0.01404029982202648,0.3495714285714286
8,Q1,0.4871969586270964,0.4871969586270964,0.48780209723395856,0.0006051386068621767,0.31279999999999997
8,Q2,0.5298229073435359,0.5298229073435359,0.5177271993318203,-0.012095708011715556,0.44857142857142857
8,Q3,0.5265629473409531,0.5265629473409531,0.5302456128854715,0.0036826655445183487,0.2644285714285714
8,S1,0.7833614458734801,0.7833614458734801,0.7646989372701106,-0.018662508603369488,0.35991428571428574
8,S2,0.571821952388274,0.571821952388274,0.5748203305422466,0.002998378153972525,0.2892285714285714
8,S3,0.8319663663360969,0.8319663663360969,0.809231778827906,-0.022734587508190907,0.8125142857142857
8,S4,0.6856607309200997,0.6856607309200997,0.6830440844239369,-0.0026166464961627778,0.43879999999999997
9,Q1,0.1092143052792624,0.1092143052792624,0.13000741124038442,0.02079310596112202,0.6994
9,Q2,0.6502796130241703,0.6502796130241703,0.6174762164715684,-0.03280339655260189,0.6106857142857143
9,Q3,0.6597490444502253,0.6597490444502253,0.6994542752692208,0.03970523081899546,0.7280571428571428
9,S1,0.3424435747342945,0.3424435747342945,0.3312814479719921,-0.011162126762302382,0.4030285714285714
9,S2,0.5962785506935936,0.5962785506935936,0.6063114583188967,0.010032907625303067,0.3988857142857143
9,S3,0.8487076691316686,0.8487076691316686,0.8557805112927032,0.007072842161034543,0.5424857142857142
9,S4,0.4972880481774325,0.4972880481774325,0.4946171045350937,-0.0026709436423387745,0.12968571428571427
10,Q1,0.0767046561552894,0.0767046561552893,0.08346454776516483,0.006759891609875529,0.7207428571428571
10,Q2,0.5342018668120326,0.5036388558656353,0.4627243466912825,-0.0409145091743528,0.6140857142857142
10,Q3,0.6561743656712474,0.6561743656712474,0.654307593192862,-0.0018667724783854034,0.22534285714285712
10,S1,0.3104271131734202,0.3104271131734202,0.2964016877780824,-0.014025425395337798,0.3087714285714286
10,S2,0.5615081354310529,0.5615081354310529,0.5650990626665242,0.003590927235471275,0.3513428571428571
10,S3,0.8646190282324883,0.8646190282324883,0.8791526876963147,0.014533659463826454,0.8259428571428571
10,S4,0.3868343067969694,0.3868343067969694,0.34065626163417995,-0.04617804516278945,0.8183428571428571
11,Q1,0.5153668089923147,0.5153668089923147,0.5395955628609098,0.024228753868595132,0.48154285714285716
11,Q2,0.6125929875115891,0.6125929875115891,0.624640476348303,0.012047488836713915,0.46822857142857144
11,Q3,0.5055049252394067,0.5055049252394067,0.47997618268055314,-0.025528742558853568,0.7266
11,S1,0.7980148542708336,0.7980148542708336,0.7914477431019977,-0.006567111168835904,0.27425714285714287
11,S2,0.5784757864191358,0.5784757864191358,0.5800750137458859,0.0015992273267501078,0.42705714285714286
11,S3,0.8422241438292339,0.8422241438292339,0.8468132008425884,0.004589057013354436,0.5443142857142858
11,S4,0.512018681523908,0.512018681523908,0.5047263716858331,-0.007292309838074829,0.119
12,Q1,0.4537704814295021,0.453770481429502,0.4374998913739169,-0.016270590055585066,0.48728571428571427
12,Q2,0.5263864276333604,0.5263864276333604,0.5558230104730773,0.02943658283971684,0.5161428571428572
12,Q3,0.5423068588055675,0.5423068588055675,0.5395186117332468,-0.0027882470723207264,0.2571428571428571
12,S1,0.8086601946030273,0.8086601946030273,0.7881026156699817,-0.02055757893304555,0.5130571428571429
12,S2,0.558780265236678,0.558780265236678,0.5769518059904752,0.018171540753797233,0.44857142857142857
12,S3,0.8372632240978997,0.8372632240978997,0.8074473544846792,-0.02981586961322047,0.7175142857142858
12,S4,0.4779634589053494,0.4779634589053493,0.497966671814416,0.020003212909066703,0.5614285714285715
13,Q1,0.5508859927350321,0.5508859927350321,0.575668696458099,0.0247827037230669,0.45814285714285713
13,Q2,0.5561424946634292,0.5561424946634292,0.5470686643950082,-0.009073830268421013,0.21860000000000002
13,Q3,0.5429551762694034,0.5429551762694034,0.5005529403197063,-0.042402235949697054,0.7756000000000001
13,S1,0.8245065451156727,0.8245065451156727,0.8191408999310076,-0.005365645184665091,0.44334285714285715
13,S2,0.6077603086730755,0.6077603086730755,0.6150588233603598,0.007298514687284263,0.5530857142857143
13,S3,0.8355998643992115,0.8355998643992115,0.8354719158622425,-0.00012794853696906916,0.3014285714285714
13,S4,0.5481392328790934,0.5481392328790934,0.5805307263825848,0.032391493503491464,0.44074285714285716
14,Q1,0.2549100024552317,0.2549100024552317,0.23376500866777225,-0.02114499378745946,0.5341142857142857
14,Q2,0.5814373972533974,0.5814373972533974,0.5688730879379942,-0.0125643093154032,0.4021428571428572
14,Q3,0.5883167242663031,0.5883167242663031,0.560851467976932,-0.02746525628937113,0.33917142857142857
14,S1,0.3955642474423337,0.3955642474423337,0.3601048056393633,-0.03545944180297039,0.7626285714285714
14,S2,0.5626228819694493,0.5626228819694493,0.5556385572546174,-0.006984324714831902,0.3066
14,S3,0.8398878980738034,0.8398878980738034,0.8626105561575179,0.022722658083714542,0.7434571428571428
14,S4,0.4778937733632078,0.4778937733632078,0.4525858517251346,-0.025307921638073216,0.5172
15,Q1,0.207868640969296,0.2078686409692959,0.18885714173935642,-0.01901149922993947,0.6585142857142856
15,Q2,0.5652561050524169,0.5652561050524169,0.5390946518575161,-0.026161453194900708,0.6824285714285714
15,Q3,0.6877183982299708,0.6877183982299708,0.6905837399295601,0.0028653416995892966,0.3584857142857143
15,S1,0.269178670642593,0.269178670642593,0.23971888371457933,-0.029459786928013654,0.7314857142857142
15,S2,0.5379127009426687,0.5379127009426687,0.5530810469681546,0.01516834602548589,0.4544571428571429
15,S3,0.8158236710866215,0.8158236710866215,0.8305594533879603,0.014735782301338873,0.6421428571428571
15,S4,0.4449383613390002,0.4449383613390002,0.4122754843492241,-0.0326628769897761,0.6244571428571428
16,Q1,0.4910111852448078,0.4910111852448078,0.4546425256959984,-0.03636865954880941,0.5267714285714287
16,Q2,0.5465171347107587,0.5465171347107587,0.5663587010384235,0.01984156632766476,0.37194285714285713
16,Q3,0.5653221271098943,0.5653221271098943,0.5404633685595007,-0.024858758550393545,0.42597142857142856
16,S1,0.5131757405147508,0.5131757405147508,0.46994785689942353,-0.043227883615327256,0.7630571428571429
16,S2,0.6528140558846129,0.6528140558846129,0.6752311460108369,0.02241709012622395,0.5179428571428571
16,S3,0.8648513448032461,0.8648513448032461,0.8769052950497902,0.012053950246544098,0.7188000000000001
16,S4,0.3605393040371446,0.3605393040371446,0.34095270943992173,-0.019586594597222895,0.48805714285714286
17,Q1,0.6344447465080856,0.6344447465080856,0.6408478665748952,0.006403120066809653,0.2420857142857143
17,Q2,0.4948380178478446,0.4948380178478446,0.5461021257080517,0.05126410786020713,0.6756
17,Q3,0.5464306526144613,0.5464306526144613,0.5459612014475531,-0.0004694511669082191,0.19805714285714285
17,S1,0.814314102085822,0.814314102085822,0.8158290839741007,0.0015149818882786992,0.14091428571428571
17,S2,0.7084335074084024,0.7084335074084024,0.719542428777578,0.011108921369175628,0.44345714285714277
17,S3,0.8526018134825624,0.8526018134825624,0.8487745580982698,-0.003827255384292516,0.36837142857142857
17,S4,0.609726364074453,0.609726364074453,0.5826863406453039,-0.02704002342914913,0.4792857142857143
18,Q1,0.7960307666545564,0.7960307666545564,0.8141846146715453,0.018153848016988938,0.5033428571428572
18,Q2,0.5514539851946705,0.5514539851946705,0.5414239299407011,-0.010030055253969383,0.30482857142857145
18,Q3,0.5789288095039751,0.5789288095039751,0.5614204024609124,-0.017508407043062668,0.41754285714285716
18,S1,0.95752041923042,0.95752041923042,0.9824759257856207,0.024955506555200735,0.9672857142857142
18,S2,0.6129949268232571,0.6129949268232571,0.6248500845345945,0.011855157711337383,0.5042285714285714
18,S3,0.8056351431520742,0.8056351431520742,0.8219131111006954,0.01627796794862124,0.5386571428571428
18,S4,0.6605953438456084,0.6605953438456083,0.6881969980549748,0.027601654209366555,0.6743428571428571
19,Q1,0.7315851909902511,0.7315851909902511,0.7666673736636735,0.035082182673422446,0.7065428571428571
19,Q2,0.6149202666875613,0.6149202666875613,0.6140431073751271,-0.0008771593124341504,0.2141714285714286
19,Q3,0.703281669603358,0.703281669603358,0.6748831462408683,-0.028398523362489714,0.44122857142857147
19,S1,0.8184923672159972,0.8184923672159972,0.8412129989029866,0.022720631686989456,0.8329714285714285
19,S2,0.6171953440673071,0.6171953440673071,0.6224556396003185,0.005260295533011328,0.3778285714285714
19,S3,0.8538176563848481,0.8538176563848481,0.8729348068360054,0.01911715045115736,0.6683142857142859
19,S4,0.6116864391533945,0.6116864391533945,0.6128582428274726,0.001171803674078098,0.18731428571428568
20,Q1,0.5259771718986309,0.5259771718986309,0.5059289309588663,-0.02004824093976465,0.29771428571428576
20,Q2,0.6500590395790464,0.6500590395790464,0.6407807979767389,-0.009278241602307502,0.4234285714285715
20,Q3,0.6853935154141062,0.6853935154141062,0.6839316639527858,-0.0014618514613203848,0.3898
20,S1,0.6306623826994678,0.6306623826994678,0.6438945528107295,0.013232170111261654,0.24465714285714285
20,S2,0.6753635006783996,0.6753635006783996,0.7056477044143245,0.030284203735924886,0.5886571428571429
20,S3,0.8338010215542011,0.8338010215542011,0.8455669781880663,0.011765956633865149,0.7416285714285714
20,S4,0.6161402133460594,0.6161402133460594,0.6042823380854013,-0.011857875260658068,0.5051714285714286
21,Q1,0.2288550606198645,0.2288550606198644,0.21637920497765,-0.0124758556422144,0.5968857142857142
21,Q2,0.5109468880355982,0.5109468880355982,0.5187698503278434,0.007822962292245217,0.40214285714285714
21,Q3,0.6870578659259869,0.6870578659259869,0.701370211011308,0.014312345085321088,0.4383714285714286
21,S1,0.2859099096964376,0.2859099096964376,0.27976720852799913,-0.006142701168438458,0.32082857142857146
21,S2,0.5668451081622936,0.5668451081622936,0.5545293120372059,-0.012315796125087708,0.3097714285714286
21,S3,0.8122051519129904,0.8122051519129903,0.8198909892396239,0.007685837326633638,0.5578285714285715
21,S4,0.4660459888230039,0.4660459888230039,0.45884952327804984,-0.007196465544954067,0.4097142857142857
22,Q1,0.7110520940671557,0.7110520940671557,0.696914980548478,-0.014137113518677746,0.44434285714285715
22,Q2,0.5576313621271282,0.5576313621271282,0.5525439402049356,-0.005087421922192581,0.13594285714285714
22,Q3,0.6109737378148364,0.6109737378148364,0.61473259570976,0.003758857894923584,0.3210857142857143
22,S1,0.8592644779110615,0.8592644779110615,0.85997023053885,0.0007057526277884918,0.39785714285714285
22,S2,0.5832368069138311,0.5832368069138312,0.5795299398150671,-0.0037068670987641106,0.31085714285714283
22,S3,0.8296461292397953,0.8296461292397953,0.8271070437492781,-0.002539085490517179,0.4384
22,S4,0.5468883897300478,0.5468883897300478,0.5860891979450461,0.03920080821499827,0.5965142857142857
23,Q1,0.1788346145584556,0.1788346145584556,0.17681316900980576,-0.0020214455486498306,0.4077142857142857
23,Q2,0.4991022200048435,0.4991022200048435,0.5099844015865368,0.010882181581693295,0.31182857142857145
23,Q3,0.5989945577777649,0.5989945577777649,0.5820597049876053,-0.016934852790159605,0.4958
23,S1,0.5226845176938223,0.5226845176938223,0.5361558025527533,0.01347128485893101,0.21477142857142856
23,S2,0.5580241924177816,0.5580241924177816,0.5296299041068452,-0.028394288310936378,0.539
23,S3,0.8417120183530551,0.8417120183530551,0.853962268391702,0.012250250038646882,0.5532857142857143
23,S4,0.4919517385756492,0.4919517385756492,0.4981335884658266,0.006181849890177393,0.37465714285714286
24,Q1,0.2168806805340705,0.2168806805340705,0.2103323486973399,-0.006548331836730592,0.4068857142857143
24,Q2,0.5171593626592287,0.5171593626592287,0.5090032400431223,-0.008156122616106432,0.40768571428571426
24,Q3,0.5824800986330636,0.5824800986330636,0.5918652451862947,0.009385146553231083,0.3575714285714286
24,S1,0.3546630738985135,0.3546630738985135,0.3685893406234907,0.01392626672497721,0.3902
24,S2,0.6071819349888968,0.6071819349888968,0.6450799883864433,0.03789805339754648,0.7335714285714285
24,S3,0.8268819743830486,0.8268819743830486,0.82912108225345,0.002239107870401491,0.3155142857142857
24,S4,0.2857725149935417,0.2857725149935417,0.2848191171317413,-0.0009533978618004313,0.11342857142857142
25,Q1,0.739760845576286,0.739760845576286,0.7188888501688954,-0.020871995407390598,0.5686285714285715
25,Q2,0.5835482687582741,0.5835482687582741,0.5844805537421932,0.0009322849839190628,0.18934285714285715
25,Q3,0.5568442417683024,0.5568442417683024,0.5465601276383831,-0.010284114129919253,0.3272285714285714
25,S1,0.8085923759278174,0.8085923759278174,0.8230987675560683,0.014506391628250848,0.4408285714285714
25,S2,0.6409082270461411,0.6409082270461411,0.6492577835431957,0.0083495564970546,0.3526285714285714
25,S3,0.8285697884365608,0.8285697884365608,0.8564249020376031,0.027855113601042314,0.6286
25,S4,0.5094418267160243,0.5094418267160243,0.5147629867453831,0.005321160029358785,0.3793142857142857
26,Q1,0.664911218361336,0.664911218361336,0.6456215331290696,-0.019289685232266485,0.37488571428571427
26,Q2,0.6442685949054477,0.6442685949054477,0.6492488160754285,0.004980221169980759,0.23565714285714284
26,Q3,0.653339368530268,0.653339368530268,0.6367522214006179,-0.016587147129650037,0.5942285714285713
26,S1,0.6915696871312007,0.6915696871312007,0.673948342376383,-0.01762134475481769,0.5953714285714287
26,S2,0.6685569600261898,0.6685569600261898,0.7220801475903577,0.05352318756416785,0.5877142857142856
26,S3,0.8387659320609161,0.8387659320609161,0.8552635012506337,0.016497569189717565,0.7263714285714287
26,S4,0.5016021338009496,0.5016021338009496,0.48351330021753264,-0.018088833583417008,0.5041142857142857
27,Q1,0.220682023693454,0.220682023693454,0.2136047025457305,-0.007077321147723498,0.5700857142857143
27,Q2,0.6744051000067188,0.6544527640464474,0.6239458311095737,-0.030506932936873676,0.5076285714285714
27,Q3,0.639256832383777,0.639256832383777,0.6196873766994262,-0.019569455684350756,0.5682571428571428
27,S1,0.9192000353965896,0.9192000353965896,0.9129835808422022,-0.006216454554387352,0.5092571428571429
27,S2,0.9026343295521656,0.9026343295521656,0.8988408214142997,-0.003793508137865942,0.49225714285714284
27,S3,0.9029911445224352,0.9029911445224352,0.8904616104209698,-0.0125295341014654,0.4597428571428571
27,S4,0.7973265267897968,0.7973265267897968,0.8085411187128045,0.011214591923007777,0.5413428571428571
28,Q1,0.4397078991649268,0.4397078991649268,0.4201298927471611,-0.019578006417765692,0.5464
28,Q2,0.633122381587263,0.633122381587263,0.647168383225907,0.014046001638644001,0.32385714285714284
28,Q3,0.6741076586824011,0.6741076586824011,0.6461261055136901,-0.027981553168710982,0.6864285714285715
28,S1,0.9040746555877932,0.9040746555877932,0.8898010060560199,-0.014273649531773347,0.8544
28,S2,0.9191874851562508,0.9191874851562508,0.9169366119797415,-0.0022508731765092937,0.5298285714285714
28,S3,0.8945979780703285,0.8945979780703285,0.8960924408921773,0.001494462821848841,0.3377428571428571
28,S4,0.7206945558895386,0.7206945558895387,0.674312214304405,-0.04638234158513366,0.8258857142857143
29,Q1,0.3729641942606268,0.3729641942606268,0.35521314004273946,-0.017751054217887363,0.4449714285714286
29,Q2,0.615741020607377,0.615741020607377,0.6328150688609709,0.017074048253593932,0.4786571428571428
29,Q3,0.6734196402328044,0.6734196402328044,0.6765684495071179,0.003148809274313491,0.16051428571428572
29,S1,0.9417319771575912,0.9417319771575912,0.9408726194496305,-0.0008593577079606396,0.503
29,S2,0.9634548795958066,0.9634548795958066,0.9788193988533608,0.015364519257554221,0.9607142857142856
29,S3,0.8975701003136788,0.8975701003136788,0.8997153461228625,0.002145245809183738,0.3788285714285714
29,S4,0.764221389143161,0.764221389143161,0.7633428774346152,-0.0008785117085458038,0.21122857142857143
30,Q1,0.3647736144742344,0.3647736144742344,0.35954049688997386,-0.005233117584260538,0.11931428571428572
30,Q2,0.7519435603225075,0.7519435603225075,0.7506441226901929,-0.0012994376323146595,0.15022857142857143
30,Q3,0.7548091415692941,0.7548091415692942,0.74717480525594,-0.007634336313354195,0.4083428571428571
30,S1,0.8584733563433176,0.8584733563433176,0.8358746530875909,-0.02259870325572666,0.8171714285714284
30,S2,0.8887884944807397,0.8887884944807397,0.8760823485606559,-0.012706145920083789,0.8031428571428572
30,S3,0.8598852237511999,0.8598852237511999,0.891508785842372,0.03162356209117212,0.9165428571428571
30,S4,0.633093864093695,0.633093864093695,0.6201172180112143,-0.012976646082480614,0.4991714285714286
31,Q1,0.4727978533753843,0.4727978533753843,0.4699920332650435,-0.0028058201103408065,0.30137142857142857
31,Q2,0.66672049715759,0.66672049715759,0.7087342629956163,0.042013765838026296,0.6681428571428571
31,Q3,0.6689781238053767,0.6689781238053767,0.6779530427517811,0.008974918946404453,0.32268571428571424
31,S1,0.9042222823169216,0.9042222823169216,0.887163912343009,-0.017058369973912635,0.8814285714285715
31,S2,0.9999670949632326,0.9999670949632326,0.999999,3.190503676742118e-05,0.9942285714285715
31,S3,0.9388626524625228,0.9388626524625228,0.9640926231220003,0.02522997065947752,0.9409142857142857
31,S4,0.7214700895929349,0.7214700895929349,0.7314257051327268,0.009955615539791851,0.38502857142857144
32,Q1,0.6748774953077482,0.6748774953077482,0.6756405288084384,0.0007630335006901801,0.18857142857142858
32,Q2,0.6372486051411439,0.6372486051411439,0.682486027641125,0.045237422499981084,0.6935142857142857
32,Q3,0.6564871216856286,0.6564871216856286,0.6320340472268494,-0.0244530744587792,0.4890571428571429
32,S1,0.9818631015384331,0.9818631015384331,0.9902635294370841,0.00840042789865092,0.9494
32,S2,0.9999671167436616,0.9999671167436616,0.999999,3.1883256338405275e-05,0.9936571428571428
32,S3,0.8699324663054512,0.8699324663054512,0.884549729149922,0.014617262844470846,0.7155142857142858
32,S4,0.6766718019047666,0.6766718019047666,0.6623699509337183,-0.014301850971048302,0.3929142857142857
33,Q1,0.3270271008491797,0.3270271008491797,0.3210957105482818,-0.0059313903008978985,0.4317142857142857
33,Q2,0.7328123555726709,0.7328123555726709,0.7251269301046652,-0.007685425468005658,0.3252571428571429
33,Q3,0.7162079145651026,0.7162079145651026,0.6846245653360321,-0.03158334922907047,0.6021428571428572
33,S1,0.8700481714605331,0.8700481714605331,0.8463294673414891,-0.023718704119044087,0.7924285714285715
33,S2,0.9309852769493672,0.9309852769493672,0.9331920761996993,0.002206799250332181,0.5833714285714285
33,S3,0.9359815346982728,0.9359815346982728,0.9548631317034848,0.01888159700521197,0.7575142857142857
33,S4,0.7067423805588384,0.7067423805588384,0.6988707308359965,-0.007871649722841934,0.2286571428571429
34,Q1,0.2688514858550227,0.2688514858550227,0.25795388121294527,-0.010897604642077452,0.35608571428571434
34,Q2,0.6578756061853807,0.6578756061853807,0.6794199073821068,0.021544301196726123,0.6342857142857143
34,Q3,0.684030898133628,0.684030898133628,0.7006028201469777,0.01657192201334967,0.48837142857142857
34,S1,0.8788313989155574,0.8788313989155574,0.8944533352466593,0.015621936331101871,0.7943714285714286
34,S2,0.8984507302522194,0.8984507302522194,0.8969836779443838,-0.0014670523078356146,0.3133142857142857
34,S3,0.8800644664728577,0.8800644664728577,0.8845331343452406,0.00446866787238287,0.5457428571428571
34,S4,0.6355768472084675,0.6355768472084675,0.6331481835370104,-0.0024286636714571097,0.37474285714285716
35,Q1,0.2570187060349652,0.2570187060349652,0.2359190933501461,-0.02109961268481908,0.5346
35,Q2,0.7118609519846195,0.7048062828120967,0.7026607314934389,-0.00214555131865779,0.22951428571428573
35,Q3,0.6778649996388983,0.6778649996388983,0.6782705529106161,0.00040555327171776234,0.16377142857142857
35,S1,0.8766669290684354,0.8766669290684354,0.8683547932677436,-0.008312135800691789,0.6320285714285715
35,S2,0.880586967760273,0.880586967760273,0.8820884082364469,0.0015014404761738431,0.3122857142857142
35,S3,0.9269030803105992,0.9269030803105992,0.9638215555345907,0.0369184752239915,0.7368
35,S4,0.7500241882597567,0.7500241882597567,0.7344867924819588,-0.015537395777797891,0.5626571428571429
36,Q1,0.4739815525917726,0.4739815525917726,0.47020498362020546,-0.0037765689715671402,0.12542857142857144
36,Q2,0.6707658439296472,0.6707658439296472,0.690718524336769,0.019952680407121726,0.3140857142857143
36,Q3,0.517732624294653,0.517732624294653,0.5233802850150474,0.005647660720394354,0.11385714285714285
36,S1,0.982714851520107,0.982714851520107,0.9923764523302493,0.009661600810142335,0.7738571428571429
36,S2,0.948772238755665,0.948772238755665,0.9660186104613391,0.017246371705674113,0.9276000000000001
36,S3,0.8929273399075288,0.8929273399075288,0.8941722868741685,0.0012449469666396817,0.30705714285714286
36,S4,0.7080821306066887,0.7080821306066887,0.6999048096615402,-0.008177320945148447,0.3253714285714286
37,Q1,0.1504577157161814,0.1504577157161814,0.1425541272361139,-0.007903588480067503,0.32237142857142864
37,Q2,0.5812102598175389,0.5812102598175389,0.5931818470613269,0.011971587243787996,0.3963428571428571
37,Q3,0.5581804333277891,0.5581804333277891,0.5485420891075071,-0.00963834422028198,0.34202857142857146
37,S1,0.6106167539817798,0.6106167539817798,0.5980594492770275,-0.012557304704752359,0.5501428571428572
37,S2,0.8641153859291978,0.8641153859291978,0.8646575610700936,0.0005421751408958286,0.2841714285714286
37,S3,0.8804527336392504,0.8804527336392504,0.874667445478566,-0.005785288160684354,0.36305714285714286
37,S4,0.645559299998286,0.645559299998286,0.6398627314624751,-0.005696568535810909,0.4177142857142857
38,Q1,0.5321733181983741,0.5321733181983741,0.5278776537788089,-0.004295664419565193,0.3933714285714286
38,Q2,0.5888834835977815,0.5888834835977815,0.6007888843991759,0.01190540080139435,0.5068857142857143
38,Q3,0.7067638332215068,0.7067638332215068,0.7136251562215837,0.006861323000076913,0.24220000000000003
38,S1,0.9559452234744652,0.9559452234744652,0.9614587755268351,0.005513552052369919,0.6433714285714286
38,S2,0.8910259890242211,0.8910259890242211,0.8646652334884452,-0.026360755535775993,0.6483142857142857
38,S3,0.9381766551384754,0.9381766551384754,0.9647991840656455,0.026622528927170097,0.9498
38,S4,0.6859713092796756,0.6859713092796756,0.6978143578730558,0.011843048593380145,0.3544285714285714
39,Q1,0.7724843006345128,0.7724843006345128,0.7646189261509422,-0.007865374483570609,0.5240857142857143
39,Q2,0.6048410594274781,0.6048410594274781,0.6120987190262418,0.007257659598763677,0.23474285714285714
39,Q3,0.6535988793000286,0.6535988793000286,0.6479616485652239,-0.00563723073480471,0.23611428571428572
