row,subject_id,sleep_date,lifelog_date,target,flat_idx,h057_prob,listener_coef,listener_abs,listener_rank
144,id06,2024-08-14,2024-08-13,S2,1012,0.9999959292610848,2.998924520939589e-06,2.998924520939589e-06,0.9514285714285714
221,id09,2024-09-13,2024-09-12,S2,1551,0.8841649877845671,2.977793711882644e-06,2.977793711882644e-06,0.9508571428571428
36,id02,2024-09-04,2024-09-03,S2,256,0.948772238755665,2.948904847772386e-06,2.948904847772386e-06,0.9502857142857143
216,id09,2024-09-07,2024-09-06,Q2,1513,0.6270669253061968,2.9068751081025837e-06,2.9068751081025837e-06,0.9497142857142857
56,id02,2024-10-14,2024-10-13,Q2,393,0.6413264507944202,2.7714998727489643e-06,2.7714998727489643e-06,0.9491428571428572
48,id02,2024-10-05,2024-10-04,Q2,337,0.7542821290075399,-2.7633283956495888e-06,2.7633283956495888e-06,0.9485714285714286
163,id07,2024-07-25,2024-07-24,Q2,1142,0.3046541713287892,2.7521475073939554e-06,2.7521475073939554e-06,0.948
0,id01,2024-07-31,2024-07-30,Q2,1,0.5115819275521561,2.6687410089980454e-06,2.6687410089980454e-06,0.9474285714285714
101,id04,2024-10-24,2024-10-23,Q2,708,0.4683579994068259,2.65502495717915e-06,2.65502495717915e-06,0.9468571428571428
158,id07,2024-07-20,2024-07-19,S1,1109,0.9574004616886478,-2.6347668764771924e-06,2.6347668764771924e-06,0.9462857142857143
144,id06,2024-08-14,2024-08-13,Q2,1009,0.7177693067748002,-2.5509697517850973e-06,2.5509697517850973e-06,0.9457142857142857
164,id07,2024-07-26,2024-07-25,Q2,1149,0.323009632976182,2.539231685375936e-06,2.539231685375936e-06,0.9451428571428572
150,id06,2024-08-24,2024-08-23,S4,1056,0.9781684854468268,-2.5176057542856044e-06,2.5176057542856044e-06,0.9445714285714286
2,id01,2024-08-02,2024-08-01,S3,19,0.8949298069616637,2.494275618492644e-06,2.494275618492644e-06,0.944
148,id06,2024-08-22,2024-08-21,S1,1039,0.9799938645497156,-2.48802281654648e-06,2.48802281654648e-06,0.9434285714285714
226,id09,2024-09-21,2024-09-20,S1,1585,0.9408724383441954,-2.463297439854497e-06,2.463297439854497e-06,0.9428571428571428
139,id06,2024-07-19,2024-07-18,Q2,974,0.6009371510282896,-2.4154768668375616e-06,2.4154768668375616e-06,0.9422857142857143
132,id06,2024-07-11,2024-07-10,S3,929,0.9747834045141448,2.4022888331745035e-06,2.4022888331745035e-06,0.9417142857142857
196,id08,2024-09-11,2024-09-10,Q2,1373,0.7398454800831863,-2.400038575619223e-06,2.400038575619223e-06,0.9411428571428572
91,id04,2024-09-25,2024-09-24,Q1,637,0.6484013708191465,-2.37572924897063e-06,2.37572924897063e-06,0.9405714285714286
99,id04,2024-10-20,2024-10-19,S1,696,0.8934898455052352,-2.286644318495952e-06,2.286644318495952e-06,0.94
155,id07,2024-07-17,2024-07-16,S1,1088,0.9085521346520838,2.265621951522246e-06,2.265621951522246e-06,0.9394285714285714
132,id06,2024-07-11,2024-07-10,S2,928,0.9060132637497244,-2.259362592452786e-06,2.259362592452786e-06,0.9388571428571428
206,id09,2024-08-11,2024-08-10,S1,1445,0.8593895130538292,2.2457558992782744e-06,2.2457558992782744e-06,0.9382857142857143
146,id06,2024-08-20,2024-08-19,S3,1027,0.8899980186974846,2.2323782482685203e-06,2.2323782482685203e-06,0.9377142857142857
101,id04,2024-10-24,2024-10-23,S1,710,0.9999955296275088,2.2272185243166996e-06,2.2272185243166996e-06,0.9371428571428572
30,id02,2024-08-29,2024-08-28,S3,215,0.8598852237511999,2.2164617644775454e-06,2.2164617644775454e-06,0.9365714285714286
149,id06,2024-08-23,2024-08-22,Q2,1044,0.7341328135155835,-2.1709649402674874e-06,2.1709649402674874e-06,0.936
149,id06,2024-08-23,2024-08-22,S4,1049,0.960075198326776,-2.1644662806177478e-06,2.1644662806177478e-06,0.9354285714285714
93,id04,2024-09-27,2024-09-26,Q2,652,0.5491104257277672,-2.157080048162466e-06,2.157080048162466e-06,0.9348571428571428
70,id03,2024-09-16,2024-09-15,Q2,491,0.7826535199490112,2.130056594800368e-06,2.130056594800368e-06,0.9342857142857143
186,id08,2024-08-08,2024-08-07,Q1,1302,0.0805079050085776,1.9991577606567922e-06,1.9991577606567922e-06,0.9337142857142857
78,id03,2024-10-06,2024-10-05,Q2,547,0.839290393934458,-1.987882583629797e-06,1.987882583629797e-06,0.9331428571428572
68,id03,2024-08-28,2024-08-27,S1,479,0.9430655576923568,1.9800038386531164e-06,1.9800038386531164e-06,0.9325714285714286
144,id06,2024-08-14,2024-08-13,S3,1013,0.9522076528619444,-1.9526648153693863e-06,1.9526648153693863e-06,0.932
146,id06,2024-08-20,2024-08-19,Q1,1022,0.1938202741130273,-1.940114505506051e-06,1.940114505506051e-06,0.9314285714285714
176,id07,2024-08-27,2024-08-26,S1,1235,0.9254624398933742,1.91730186733187e-06,1.91730186733187e-06,0.9308571428571428
146,id06,2024-08-20,2024-08-19,S4,1028,0.9700909772287578,-1.9134442540972627e-06,1.9134442540972627e-06,0.9302857142857143
103,id04,2024-10-26,2024-10-25,Q2,722,0.4785400070354418,1.8977700481597934e-06,1.8977700481597934e-06,0.9297142857142857
128,id06,2024-07-07,2024-07-06,S3,901,0.9451213960952204,1.8769220273259164e-06,1.8769220273259164e-06,0.9291428571428572
244,id10,2024-09-21,2024-09-20,S4,1714,0.8163255342948061,1.8760474366551457e-06,1.8760474366551457e-06,0.9285714285714286
145,id06,2024-08-15,2024-08-14,S3,1020,0.9287371041949244,-1.8670043300735423e-06,1.8670043300735423e-06,0.928
138,id06,2024-07-18,2024-07-17,Q3,968,0.4927743691253319,-1.847988867765243e-06,1.847988867765243e-06,0.9274285714285714
235,id10,2024-08-18,2024-08-17,Q2,1646,0.4179464630334918,-1.8422349740903728e-06,1.8422349740903728e-06,0.9268571428571428
63,id03,2024-08-21,2024-08-20,S4,447,0.0678640620088381,-1.7718181711649837e-06,1.7718181711649837e-06,0.9262857142857143
130,id06,2024-07-09,2024-07-08,Q2,911,0.6974188471038374,1.7570060094808072e-06,1.7570060094808072e-06,0.9257142857142857
146,id06,2024-08-20,2024-08-19,Q2,1023,0.7127792395721575,1.7566025472993684e-06,1.7566025472993684e-06,0.9251428571428572
124,id05,2024-11-17,2024-11-16,S1,871,0.806496220082878,1.7464288345407724e-06,1.7464288345407724e-06,0.9245714285714286
143,id06,2024-08-13,2024-08-12,Q2,1002,0.7519442253721398,-1.7376350045585757e-06,1.7376350045585757e-06,0.924
140,id06,2024-07-21,2024-07-20,S4,986,0.8348399209834176,-1.7219056135177632e-06,1.7219056135177632e-06,0.9234285714285714
224,id09,2024-09-19,2024-09-18,S2,1572,0.7881020629167889,1.7162729421912112e-06,1.7162729421912112e-06,0.9228571428571428
62,id03,2024-08-20,2024-08-19,S4,440,0.0790571976351253,-1.7053865165677823e-06,1.7053865165677823e-06,0.9222857142857143
163,id07,2024-07-25,2024-07-24,Q1,1141,0.0861474989311425,1.7052521172029517e-06,1.7052521172029517e-06,0.9217142857142857
168,id07,2024-08-16,2024-08-15,Q3,1178,0.7963151305670723,-1.6983114422455152e-06,1.6983114422455152e-06,0.9211428571428572
71,id03,2024-09-17,2024-09-16,S4,503,0.151919945231375,-1.697432703565325e-06,1.697432703565325e-06,0.9205714285714286
55,id02,2024-10-13,2024-10-12,S4,391,0.8757994669799045,1.696562108662363e-06,1.696562108662363e-06,0.92
138,id06,2024-07-18,2024-07-17,S4,972,0.8634695569049544,-1.6789731464823047e-06,1.6789731464823047e-06,0.9194285714285715
53,id02,2024-10-10,2024-10-09,S3,376,0.9144707976551656,1.6479561938777518e-06,1.6479561938777518e-06,0.9188571428571428
235,id10,2024-08-18,2024-08-17,S2,1649,0.5303664385931507,-1.6391192481469596e-06,1.6391192481469596e-06,0.9182857142857143
213,id09,2024-08-19,2024-08-18,S2,1495,0.8670614145431146,1.6387244687824114e-06,1.6387244687824114e-06,0.9177142857142857
206,id09,2024-08-11,2024-08-10,S2,1446,0.8417227697296561,1.6181899847604837e-06,1.6181899847604837e-06,0.9171428571428571
195,id08,2024-09-10,2024-09-09,Q1,1365,0.2879505930243843,-1.6121227189736858e-06,1.6121227189736858e-06,0.9165714285714286
44,id02,2024-09-30,2024-09-29,S2,312,0.97577767715483,-1.59252647639716e-06,1.59252647639716e-06,0.916
240,id10,2024-09-17,2024-09-16,S4,1686,0.8595172906385625,1.5920880456240195e-06,1.5920880456240195e-06,0.9154285714285715
137,id06,2024-07-17,2024-07-16,S3,964,0.965694943919707,1.586875522707702e-06,1.586875522707702e-06,0.9148571428571428
137,id06,2024-07-17,2024-07-16,S2,963,0.9134919808146024,-1.5781270066273563e-06,1.5781270066273563e-06,0.9142857142857143
121,id05,2024-11-13,2024-11-12,S3,852,0.0602490214537012,1.5539643724193914e-06,1.5539643724193914e-06,0.9137142857142857
54,id02,2024-10-12,2024-10-11,S4,384,0.8754538798678919,1.5518362850572583e-06,1.5518362850572583e-06,0.9131428571428571
113,id05,2024-10-07,2024-10-06,S2,795,0.2280191339382252,-1.5487339184192924e-06,1.5487339184192924e-06,0.9125714285714286
144,id06,2024-08-14,2024-08-13,Q1,1008,0.0904283679242036,1.5375554374260638e-06,1.5375554374260638e-06,0.912
101,id04,2024-10-24,2024-10-23,Q1,707,0.8415673408907071,-1.5343039937623295e-06,1.5343039937623295e-06,0.9114285714285715
107,id05,2024-09-29,2024-09-28,S1,752,0.775520782968885,1.487340641293442e-06,1.487340641293442e-06,0.9108571428571428
126,id05,2024-11-19,2024-11-18,S3,887,0.1453934844513222,1.4842136709469457e-06,1.4842136709469457e-06,0.9102857142857143
53,id02,2024-10-10,2024-10-09,S4,377,0.8766311590978245,1.478485407896973e-06,1.478485407896973e-06,0.9097142857142857
149,id06,2024-08-23,2024-08-22,S3,1048,0.9751919971702124,-1.4601639754907358e-06,1.4601639754907358e-06,0.9091428571428571
131,id06,2024-07-10,2024-07-09,Q1,917,0.1393062550493462,1.4550417959494135e-06,1.4550417959494135e-06,0.9085714285714286
249,id10,2024-09-27,2024-09-26,S1,1746,0.3773608752980388,-1.408377024541587e-06,1.408377024541587e-06,0.908
145,id06,2024-08-15,2024-08-14,S4,1021,0.9138292947073038,1.3866799108425508e-06,1.3866799108425508e-06,0.9074285714285715
140,id06,2024-07-21,2024-07-20,S1,983,0.954608877024379,1.380248028192073e-06,1.380248028192073e-06,0.9068571428571428
31,id02,2024-08-30,2024-08-29,S1,220,0.9042222823169216,-1.3780687708375483e-06,1.3780687708375483e-06,0.9062857142857143
136,id06,2024-07-16,2024-07-15,S3,957,0.9698829882809477,-1.37793157476291e-06,1.37793157476291e-06,0.9057142857142857
149,id06,2024-08-23,2024-08-22,Q1,1043,0.267064237593457,-1.3645106725710344e-06,1.3645106725710344e-06,0.9051428571428571
35,id02,2024-09-03,2024-09-02,Q2,246,0.7048062828120967,1.3640426789913976e-06,1.3640426789913976e-06,0.9045714285714286
128,id06,2024-07-07,2024-07-06,S4,902,0.9132721920383364,1.3629933692205535e-06,1.3629933692205535e-06,0.904
92,id04,2024-09-26,2024-09-25,S4,650,0.2398716927913666,-1.3591716620064501e-06,1.3591716620064501e-06,0.9034285714285715
207,id09,2024-08-12,2024-08-11,Q1,1449,0.1410836978432536,-1.3524134804600758e-06,1.3524134804600758e-06,0.9028571428571428
164,id07,2024-07-26,2024-07-25,S2,1152,0.7538345402841149,-1.3468093732330111e-06,1.3468093732330111e-06,0.9022857142857142
157,id07,2024-07-19,2024-07-18,Q1,1099,0.3496481608884604,-1.3467269170061534e-06,1.3467269170061534e-06,0.9017142857142857
71,id03,2024-09-17,2024-09-16,S1,500,0.7699856752060736,-1.340958145177969e-06,1.340958145177969e-06,0.9011428571428571
30,id02,2024-08-29,2024-08-28,S1,213,0.8584733563433176,-1.32885887127642e-06,1.32885887127642e-06,0.9005714285714286
203,id09,2024-08-08,2024-08-07,S2,1425,0.8825848674575779,-1.3233526588977365e-06,1.3233526588977365e-06,0.9
247,id10,2024-09-25,2024-09-24,S2,1733,0.3180565517565907,1.3036336791317572e-06,1.3036336791317572e-06,0.8994285714285715
167,id07,2024-08-15,2024-08-14,Q1,1169,0.1647731313648371,1.2944148837589474e-06,1.2944148837589474e-06,0.8988571428571429
38,id02,2024-09-06,2024-09-05,S2,270,0.8910259890242211,-1.2934965464694597e-06,1.2934965464694597e-06,0.8982857142857142
133,id06,2024-07-12,2024-07-11,S4,937,0.9169623290549336,1.2864097688238784e-06,1.2864097688238784e-06,0.8977142857142857
144,id06,2024-08-14,2024-08-13,S1,1011,0.9371612173475234,1.2715810826162455e-06,1.2715810826162455e-06,0.8971428571428571
162,id07,2024-07-24,2024-07-23,Q3,1136,0.5480080654984324,1.2687454074447572e-06,1.2687454074447572e-06,0.8965714285714286
42,id02,2024-09-10,2024-09-09,Q3,296,0.6557904194399408,1.2511155787163541e-06,1.2511155787163541e-06,0.896
132,id06,2024-07-11,2024-07-10,S1,927,0.9088797406235304,-1.2509661150820086e-06,1.2509661150820086e-06,0.8954285714285715
66,id03,2024-08-25,2024-08-24,S4,468,0.1090691589631718,-1.2492784812679604e-06,1.2492784812679604e-06,0.8948571428571429
150,id06,2024-08-24,2024-08-23,Q3,1052,0.8358827983208474,-1.2472523847719953e-06,1.2472523847719953e-06,0.8942857142857142
101,id04,2024-10-24,2024-10-23,S2,711,0.6305675213766556,1.2387909076448697e-06,1.2387909076448697e-06,0.8937142857142857
61,id03,2024-08-19,2024-08-18,Q2,428,0.7017938327675466,-1.2382654576486212e-06,1.2382654576486212e-06,0.8931428571428571
99,id04,2024-10-20,2024-10-19,Q3,695,0.794969379005645,1.2289829416325327e-06,1.2289829416325327e-06,0.8925714285714286
151,id06,2024-08-25,2024-08-24,S1,1060,0.8195722065113116,1.2280699001065815e-06,1.2280699001065815e-06,0.892
38,id02,2024-09-06,2024-09-05,S1,269,0.9559452234744652,1.227995332045024e-06,1.227995332045024e-06,0.8914285714285715
247,id10,2024-09-25,2024-09-24,S1,1732,0.0779180964260133,-1.2097992620510627e-06,1.2097992620510627e-06,0.8908571428571429
171,id07,2024-08-20,2024-08-19,Q3,1199,0.3784121529456276,1.2069284957543916e-06,1.2069284957543916e-06,0.8902857142857142
148,id06,2024-08-22,2024-08-21,S2,1040,0.9999958976664536,1.203450803510598e-06,1.203450803510598e-06,0.8897142857142857
16,id01,2024-09-04,2024-09-03,S1,115,0.5131757405147508,-1.1940223997069322e-06,1.1940223997069322e-06,0.8891428571428571
162,id07,2024-07-24,2024-07-23,S4,1140,0.2776637294351317,-1.172088361480752e-06,1.172088361480752e-06,0.8885714285714286
151,id06,2024-08-25,2024-08-24,S3,1062,0.9590082337127792,-1.1630951732504828e-06,1.1630951732504828e-06,0.888
2,id01,2024-08-02,2024-08-01,S4,20,0.4013011799248306,-1.1574468674685236e-06,1.1574468674685236e-06,0.8874285714285715
153,id07,2024-07-15,2024-07-14,S3,1076,0.7816938213861303,-1.1519059679150004e-06,1.1519059679150004e-06,0.8868571428571429
219,id09,2024-09-10,2024-09-09,S2,1537,0.7148122477044718,-1.1419752955323182e-06,1.1419752955323182e-06,0.8862857142857142
244,id10,2024-09-21,2024-09-20,S2,1712,0.2499131610858352,-1.1409357492330236e-06,1.1409357492330236e-06,0.8857142857142857
160,id07,2024-07-22,2024-07-21,Q2,1121,0.3362689188055247,-1.1381420196391768e-06,1.1381420196391768e-06,0.8851428571428571
140,id06,2024-07-21,2024-07-20,Q2,981,0.6048681746914182,1.137383546622377e-06,1.137383546622377e-06,0.8845714285714286
195,id08,2024-09-10,2024-09-09,S2,1369,0.5081526608341731,-1.1347176136016665e-06,1.1347176136016665e-06,0.884
6,id01,2024-08-07,2024-08-06,S2,46,0.5542707137333157,-1.1339415320546016e-06,1.1339415320546016e-06,0.8834285714285715
26,id01,2024-09-15,2024-09-14,S2,186,0.6685569600261898,1.1315318036210892e-06,1.1315318036210892e-06,0.8828571428571429
5,id01,2024-08-06,2024-08-05,Q1,35,0.1250884806363739,-1.1290344883003736e-06,1.1290344883003736e-06,0.8822857142857143
158,id07,2024-07-20,2024-07-19,Q1,1106,0.4082810360977568,1.1274189693740575e-06,1.1274189693740575e-06,0.8817142857142857
214,id09,2024-08-21,2024-08-20,S2,1502,0.7926331365803142,1.1274024195680273e-06,1.1274024195680273e-06,0.8811428571428571
150,id06,2024-08-24,2024-08-23,S1,1053,0.9080005243149074,1.127008602466157e-06,1.127008602466157e-06,0.8805714285714286
216,id09,2024-09-07,2024-09-06,S2,1516,0.8679487087346899,-1.1213977474560188e-06,1.1213977474560188e-06,0.88
