row,target,source,teacher_logit_move,decoded_logit_move,student_full_action_prob,student_full_sign_prob,student_full_signed_move,student_score,atlas_action_health,cohort_outlier_score,peer_only_toxicity,base_prob,base_uncertainty,target_peer_margin,target_peer_margin_abs
109.0,S2,teacher_keep,-1.184334029834423,-1.184334029834423,0.7586912014408292,0.12911870129289685,-0.18888106033815005,0.755741542383262,0.7500977142857143,0.8247142857142856,0.2042857142857143,0.1631436021357547,0.3262872042715095,-0.38334798371876566,0.38334798371876566
110.0,Q2,teacher_keep,-0.8164618825223382,-0.8164618825223382,0.6803176719468496,0.15949550671364066,-0.11564190807854346,0.7966942127167117,0.21514742857142855,0.0969142857142857,0.2042857142857143,0.4201425908624313,0.8402851817248626,-2.1841630201962174,2.1841630201962174
112.0,S1,teacher_keep,1.3301295950202963,1.3301295950202963,0.6576189644472488,0.5775804958156856,0.1271684876038791,0.6147293135379793,0.478492,0.43111428571428567,0.2042857142857143,0.2783128243770914,0.5566256487541827,0.27130041261131055,0.27130041261131055
129.0,S3,teacher_keep,-0.9236031002420035,-0.9236031002420035,0.8508478437166977,0.26140881239159586,-0.08317554726910907,0.5581184513645202,0.6648337142857144,0.7461428571428571,0.4157142857142857,0.9302673749700684,0.1394652500598632,0.043175878741503304,0.043175878741503304
130.0,S4,teacher_keep,-0.8197496008650111,-0.8197496008650111,0.800205321830819,0.3177458724538744,-0.08341605252933638,0.39764768380310944,0.306864,0.23425714285714286,0.4328571428571429,0.9088018490295834,0.18239630194083323,0.43450233429859475,0.43450233429859475
131.0,S3,teacher_keep,1.6939867374488649,1.6939867374488649,0.6330339857182434,0.8940416946385523,0.18790364233045007,0.290606251600536,0.19390399999999997,0.06659999999999999,0.3628571428571429,0.9517175149417152,0.09656497011656962,1.659237449559372,1.659237449559372
133.0,S3,teacher_keep,1.6153871145682523,1.6153871145682523,0.6919719101857896,0.8580768031994579,0.20484994407490406,0.4499459288561,0.5114434285714285,0.5112571428571429,0.5228571428571429,0.943247383559343,0.11350523288131398,0.9213790831048412,0.9213790831048412
135.0,Q2,teacher_keep,0.6459631214545031,0.6459631214545031,0.8607611616699391,0.7712954246338611,0.10317833092616256,1.160147793195913,0.7731434285714286,0.8715428571428572,0.5742857142857143,0.6690357346201358,0.6619285307597285,0.13119800034117546,0.13119800034117546
136.0,Q2,teacher_keep,1.0986353588935747,1.0986353588935747,0.7611063017776594,0.9139532933800809,0.1423580867482135,1.0235195016605345,0.42550114285714286,0.3685142857142857,0.32,0.5593206571344809,0.8813586857310383,-1.0213661486160972,1.0213661486160972
137.0,S4,teacher_keep,-0.24896759660354384,-0.24896759660354384,0.7666923577863899,0.5478014515125779,0.001538325804491355,0.3172812420699513,0.21714742857142857,0.1054857142857143,0.39285714285714285,0.9056573114219448,0.18868537715611033,0.23805340363121008,0.23805340363121008
138.0,S2,teacher_keep,0.5624687671757624,0.5624687671757624,0.6210052658526617,0.937749340044872,0.08134679028104765,0.2964568391861557,0.20519257142857145,0.0888,0.38142857142857145,0.9601512571487648,0.07969748570247037,1.9330924976184223,1.9330924976184223
143.0,Q3,teacher_keep,0.7227250554790725,0.7227250554790725,0.6946351120548115,0.86759209729368,0.1052109021963171,0.3947092880319767,0.24366457142857142,0.1755142857142857,0.5328571428571428,0.7974211568605402,0.4051576862789197,-0.22975516802305007,0.22975516802305007
148.0,Q2,teacher_keep,0.4033936534267981,0.4033936534267981,0.7904575797460084,0.8690348932541174,0.0895252212872815,0.3874814522357658,0.16048514285714288,0.05448571428571428,0.31857142857142856,0.8053003646868163,0.38939927062636737,-0.3186943242750324,0.3186943242750324
148.0,S4,teacher_keep,0.21700204460454398,0.21700204460454398,0.7675054278432837,0.91145111341786,0.049545138410083324,0.23131373003976632,0.16048514285714288,0.05448571428571428,0.31857142857142856,0.9974938621405658,0.00501227571886842,0.6762196851379398,0.6762196851379398
149.0,Q2,teacher_keep,0.7313297859314394,0.7313297859314394,0.838942085459134,0.8232370203941132,0.1190294366417535,0.5502776300229569,0.2511685714285714,0.19251428571428572,0.5814285714285714,0.7341328135155835,0.5317343729688331,0.23005194572109078,0.23005194572109078
150.0,S2,teacher_keep,0.21812462130208488,0.21812462130208488,0.8036824285963478,0.869694514172545,0.052932728430157186,0.4855453864234755,0.7109771428571429,0.8103428571428571,0.6285714285714286,0.997425887183088,0.0051482256338239996,0.5090026484379493,0.5090026484379493
151.0,S2,teacher_keep,0.21766861311691166,0.21766861311691166,0.8267486661358865,0.8544059308310304,0.05899608296864119,0.534242453817495,0.7706857142857143,0.8919428571428571,0.6885714285714286,0.9981439428441186,0.003712114311762882,0.5788735813375983,0.5788735813375983
152.0,Q2,teacher_keep,0.4211447977253776,0.4211447977253776,0.6854748556299735,0.4091477731820173,-0.03957236297431982,1.2188841866921374,0.6884628571428573,0.7494857142857143,0.6171428571428571,0.5076083726478272,0.9847832547043456,-0.6129301306722308,0.6129301306722308
153.0,Q3,teacher_keep,-0.43845629667446573,-0.43845629667446573,0.6958052533239237,0.2919514557309205,-0.040698893687974906,0.8240970802083795,0.5270737142857144,0.5806,0.35285714285714287,0.6307637738641221,0.7384724522717558,-0.3614230757197472,0.3614230757197472
158.0,Q2,teacher_keep,-0.7011555505880882,-0.7011555505880882,0.7057777168945427,0.11412652805940317,-0.09782270651756968,0.6206756364240292,0.36002342857142855,0.33845714285714285,0.8071428571428572,0.3439340829685295,0.687868165937059,-0.17076599514494806,0.17076599514494806
159.0,S1,teacher_keep,0.7797533759561261,0.7797533759561261,0.7542965178630464,0.8372915708218148,0.09199110086676589,0.4812243726742337,0.36538057142857144,0.32094285714285714,0.5342857142857143,0.8096578225790695,0.38068435484186103,0.05049481904607234,0.05049481904607234
161.0,S1,teacher_keep,0.544805415180931,0.544805415180931,0.6614895343655371,0.800584443309408,0.06310477370410293,0.7303383924388247,0.5646457142857142,0.6072571428571428,0.8628571428571429,0.6759591193035365,0.6480817613929271,0.20567223750193087,0.20567223750193087
162.0,S3,teacher_keep,-1.5690383879500804,-1.5690383879500804,0.4809210153523127,0.3781154762111654,-0.08993343707322748,0.6101438302659205,0.7329377142857144,0.8371999999999999,0.8314285714285714,0.8218944034947329,0.3562111930105343,1.4731087855971996,1.4731087855971996
164.0,S1,teacher_keep,0.43082228483459106,0.43082228483459106,0.6880759089902573,0.8122419905500587,0.06019959626521292,0.319821242302451,0.33042914285714287,0.30228571428571427,0.8271428571428572,0.9223507042282848,0.1552985915434304,0.16973835001356719,0.16973835001356719
168.0,Q2,teacher_keep,-0.6684366948237217,-0.6684366948237217,0.7183972912774694,0.08104678993199753,-0.08808734582018803,0.9090667659620824,0.5228451428571429,0.5574857142857143,0.3157142857142857,0.427742815510214,0.855485631020428,0.27817916586625824,0.27817916586625824
182.0,S3,teacher_keep,1.8999999999999986,1.8999999999999986,0.7336239740785826,0.9357425432008217,0.20997552415650744,0.8779590625308477,0.5452794285714285,0.5505428571428571,0.6585714285714286,0.6511595117472858,0.6976809765054284,-0.46437826668470095,0.46437826668470095
184.0,S1,teacher_keep,1.0702386313985943,1.0702386313985943,0.8222029329626959,0.9403087646483079,0.282680274087892,0.7133043420187579,0.36196171428571433,0.31988571428571433,0.3485714285714286,0.6767161751229748,0.6465676497540505,-0.25108230279785726,0.25108230279785726
184.0,S2,teacher_keep,1.3828394586194426,1.3828394586194426,0.8214191919108582,0.9657563743290639,0.299086794771063,0.7296227849426662,0.36196171428571433,0.31988571428571433,0.3485714285714286,0.6555410766315695,0.6889178467368611,-0.19744531885460193,0.19744531885460193
185.0,Q1,teacher_keep,-0.7430920261705206,-0.7430920261705206,0.7734631789226187,0.09441153982971036,-0.10045511688949957,1.125613371954451,0.7551617142857144,0.8631142857142857,0.9057142857142857,0.3578807480322814,0.7157614960645629,-0.33246811368453955,0.33246811368453955
185.0,S4,teacher_keep,0.7508426298303497,0.7508426298303497,0.8570683367401936,0.7254330414880911,0.11743625938413664,1.213230693119088,0.7551617142857144,0.8631142857142857,0.9057142857142857,0.6280230120168493,0.7439539759663014,-0.11867748137132139,0.11867748137132139
187.0,Q1,teacher_keep,-0.9038700320272647,-0.9038700320272647,0.6492711179631445,0.18076395222680425,-0.08644204126311664,0.5939453652485459,0.407516,0.3864571428571429,0.78,0.2916653546167345,0.583330709233469,-0.45889802596333507,0.45889802596333507
189.0,S3,teacher_keep,0.9496486054602467,0.9496486054602467,0.7094246280001565,0.7986270092396256,0.12851375013036476,1.311249756908504,0.7979234285714287,0.9031142857142858,0.9757142857142858,0.6219612335387921,0.7560775329224159,-1.1275485785805763,1.1275485785805763
191.0,S3,teacher_keep,0.8178145541276995,0.8178145541276995,0.7137491423651652,0.9535878149385624,0.13212757239207737,0.9664439473337886,0.527921142857143,0.5378571428571428,0.9728571428571429,0.6100110608464467,0.7799778783071065,-0.8198452024639966,0.8198452024639966
193.0,S2,teacher_keep,1.3221717058516014,1.3221717058516014,0.720344634589549,0.9753471982355437,0.213627559497656,0.7969156389968045,0.37242000000000003,0.3063142857142857,0.35,0.6424380529855016,0.7151238940289968,-1.041057992818164,1.041057992818164
194.0,Q2,teacher_keep,-0.48283568245776043,-0.48283568245776043,0.7468652410498046,0.2720540490669911,-0.08132214515348425,1.2110348606258048,0.7769702857142857,0.8832,0.7871428571428571,0.7100675875039203,0.5798648249921594,1.3295743841119645,1.3295743841119645
199.0,Q3,teacher_keep,-0.49411330496013184,-0.49411330496013184,0.6433383525060536,0.16994820182875905,-0.0529428585886583,0.6915166363813997,0.7678400000000002,0.8660571428571429,0.9128571428571428,0.2282897672931714,0.4565795345863428,0.02089238933811366,0.02089238933811366
200.0,S1,teacher_keep,0.8310037966587833,0.8310037966587833,0.66719762801397,0.8239682270796224,0.10966411558150765,0.8830681091513921,0.3924685714285714,0.33468571428571425,0.4585714285714286,0.5830316312566362,0.8339367374867277,-1.3454760801661902,1.3454760801661902
201.0,S4,teacher_keep,-1.0795506286680945,-1.0795506286680945,0.8032070636079854,0.4683236928543575,-0.17559526673531062,0.908497894306425,0.41090628571428567,0.4135714285714286,0.85,0.5432907331941614,0.9134185336116771,-0.2068249769137971,0.2068249769137971
204.0,Q3,teacher_keep,0.5125889027623172,0.5125889027623172,0.7189161419875543,0.7106758517513809,0.06747529524623429,0.9095318458910614,0.4303211428571429,0.41074285714285713,0.7757142857142857,0.511603140455164,0.976793719089672,0.3914349626386011,0.3914349626386011
206.0,Q1,teacher_keep,-0.5682027141746867,-0.5682027141746867,0.7355495515635619,0.07057828130557063,-0.09281820831451154,0.9237981051216432,0.6762325714285715,0.7874857142857143,0.6071428571428571,0.6947225896786429,0.6105548206427143,0.40797707546545237,0.40797707546545237
206.0,S4,teacher_keep,-0.7519039838391657,-0.7519039838391657,0.7853661743701605,0.1396290673641128,-0.1213179496143917,1.139675794247466,0.6762325714285715,0.7874857142857143,0.6071428571428571,0.607805760468041,0.784388479063918,-0.4037933112146055,0.4037933112146055
208.0,Q3,teacher_keep,0.3532500310162362,0.3532500310162362,0.733010416681988,0.8638568109848763,0.0596948096091126,0.8521540291818799,0.4422645714285715,0.43060000000000004,0.7971428571428572,0.5487196539186179,0.9025606921627642,0.18481292066601185,0.18481292066601185
211.0,Q1,teacher_keep,-0.7339482893472176,-0.7339482893472176,0.5996792369056292,0.0640059138264192,-0.07552240269011173,0.5380207783169575,0.5108800000000001,0.5406285714285715,0.8814285714285715,0.2376908280362424,0.47538165607248484,0.273884934704812,0.273884934704812
212.0,S2,teacher_keep,0.20498365741245372,0.20498365741245372,0.7361719929681942,0.922084370936865,0.045471723641557486,0.6059239309067802,0.5004754285714286,0.5032,0.5114285714285715,0.8546059985834432,0.29078800283311357,0.8952735211591447,0.8952735211591447
217.0,Q3,teacher_keep,0.6423441620962522,0.6423441620962522,0.7650028991339779,0.5535361311581638,0.056293591081667316,1.2225282445488244,0.7953314285714286,0.8636571428571429,0.07285714285714286,0.5681595377711771,0.8636809244576458,0.09271843987652062,0.09271843987652062
217.0,S4,teacher_keep,-0.960621928335951,-0.960621928335951,0.7713542301036833,0.41561860323981065,-0.11012227291257057,1.3174806618561057,0.7953314285714286,0.8636571428571429,0.07285714285714286,0.6195970810272577,0.7608058379454845,0.7311964993119027,0.7311964993119027
218.0,S2,teacher_keep,1.6220036591309812,1.6220036591309812,0.7178653220452833,0.7600115435281767,0.1453413157450276,0.8491844260934527,0.6826982857142858,0.7645428571428571,0.81,0.7684703891784465,0.4630592216431071,0.7576510708130284,0.7576510708130284
221.0,S1,teacher_keep,-0.7259518129550365,-0.7259518129550365,0.6319991996935321,0.1945700729459493,-0.07178348396744977,0.8915339680213757,0.7204611428571429,0.8468285714285715,0.38285714285714284,0.640568011851968,0.718863976296064,-0.32469225839864535,0.32469225839864535
229.0,S2,teacher_keep,0.6336621041556634,0.6336621041556634,0.7285948844177115,0.5615300246618575,0.08222977591167144,0.8138759202844695,0.4485645714285714,0.48182857142857144,0.8528571428571429,0.3015754350880529,0.6031508701761058,-1.07209200160346,1.07209200160346
234.0,S3,teacher_keep,0.7123842569856756,0.7123842569856756,0.70996706242261,0.6484078951167312,0.08287830415202797,1.042143441233552,0.4628914285714285,0.48379999999999995,0.6042857142857143,0.4976786706857221,0.9953573413714442,-0.8302739062354352,0.8302739062354352
234.0,S4,teacher_keep,-1.7086917895850804,-1.7086917895850804,0.7423319850405392,0.3531383287629794,-0.19933596286638067,0.783569879199179,0.4628914285714285,0.48379999999999995,0.6042857142857143,0.6494810838121613,0.7010378323756774,-0.32464356541739114,0.32464356541739114
237.0,S4,teacher_keep,-0.31842517905899625,-0.31842517905899625,0.6335180658789362,0.25753340063852753,-0.03836323353288193,0.7302824748348803,0.6750331428571429,0.7924285714285715,0.9514285714285714,0.7011269097951344,0.5977461804097313,-0.09781193874181326,0.09781193874181326
239.0,Q3,teacher_keep,-1.3496300828833463,-1.3496300828833463,0.6280046679313026,0.17243821601050857,-0.12576683157913815,1.0451315197298445,0.7190474285714286,0.8015714285714286,0.9785714285714285,0.5304341744929829,0.9391316510140342,0.3268373219006264,0.3268373219006264
246.0,S1,teacher_keep,-1.260600734520919,-1.260600734520919,0.6437884063699093,0.08731911061601509,-0.1137361645724142,1.361195026723939,0.8191897142857142,0.9708857142857142,0.9942857142857143,0.4339038700706565,0.867807740141313,-1.288434752448973,1.288434752448973
109.0,Q2,student_expansion,0.0,0.016077016971857677,0.5424332536631333,0.5509038218325478,0.02593067253525432,1.1215596946515347,0.7500977142857143,0.8247142857142856,0.2042857142857143,0.5531945834262941,0.8936108331474117,-1.3946503706998854,1.3946503706998854
217.0,Q2,student_expansion,0.0,-8.183515874031804e-05,0.5352510098630351,0.15647816167143921,-0.000131992191516642,1.1199920928123281,0.7953314285714286,0.8636571428571429,0.07285714285714286,0.4766387730909277,0.9532775461818555,-1.0284913893112648,1.0284913893112648
217.0,S1,student_expansion,0.0,-0.02119229934186844,0.6127643704715307,0.46878572696491194,-0.03418112797075555,1.1177953168367392,0.7953314285714286,0.8636571428571429,0.07285714285714286,0.6062244952998838,0.7875510094002325,0.9480394115915445,0.9480394115915445
185.0,S3,student_expansion,0.0,0.050610689165721624,0.6670452366854855,0.7254330414880911,0.08163014381568004,1.0637452179122102,0.7551617142857144,0.8631142857142857,0.9057142857142857,0.6024359343816962,0.7951281312366076,-0.4566010337744153,0.4566010337744153
185.0,S1,student_expansion,0.0,-0.01709653102467258,0.6254212612987888,0.20099483064041812,-0.027575050039794484,1.059142664546906,0.7551617142857144,0.8631142857142857,0.9057142857142857,0.4548656428207808,0.9097312856415616,-0.34790096763686407,0.34790096763686407
185.0,S2,student_expansion,0.0,0.0265811759342194,0.5993291567427703,0.7421434189547504,0.04287286441003129,1.0232059181208215,0.7551617142857144,0.8631142857142857,0.9057142857142857,0.5572213610217529,0.8855572779564942,-0.4597171297181539,0.4597171297181539
189.0,S2,student_expansion,0.0,0.02078846261164499,0.47063427118438483,0.8647365027065221,0.033529778405879014,0.9936763103908444,0.7979234285714287,0.9031142857142858,0.9757142857142858,0.5294961655356479,0.9410076689287041,-1.1055456862466198,1.1055456862466198
246.0,S2,student_expansion,0.0,-0.024884336475343286,0.4702754530743571,0.1336167223563584,-0.04013602657313433,0.9797980472886996,0.8191897142857142,0.9708857142857142,0.9942857142857143,0.4366433842466221,0.8732867684932442,-1.1903665416345088,1.1903665416345088
109.0,Q1,student_expansion,0.0,-0.019183905939659112,0.4367897390573506,0.4244487132126104,-0.03094178377364373,0.956788561390155,0.7500977142857143,0.8247142857142856,0.2042857142857143,0.4975712929141828,0.9951425858283656,1.3270854659908782,1.3270854659908782
129.0,Q2,student_expansion,0.0,-0.001715701355705431,0.5369184475304934,0.2924069996787686,-0.002767260251137792,0.9349259582147275,0.6648337142857144,0.7461428571428571,0.4157142857142857,0.5460220644417693,0.9079558711164615,0.8746670053765397,0.8746670053765397
109.0,S4,student_expansion,0.0,-0.10036560509537966,0.6982342456872741,0.0763731448483519,-0.1618800082183543,0.9262972301514864,0.7500977142857143,0.8247142857142856,0.2042857142857143,0.3417779993614293,0.6835559987228585,-0.0755773313525534,0.0755773313525534
