dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,student_oof_action_prob,student_oof_sign_prob,student_oof_move,student_oof_signed_move,student_full_action_prob,student_full_sign_prob,student_full_move,student_full_signed_move
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.223901638829074,-1.243072423190078,0.447803277658148,-0.8068603981707216,0.8068603981707216,-1.0,0.0,0.0,0.0,0.2691988548162541,0.7420891539168514,0.11740315355707757,0.03160479448938211,0.2240548313990045,0.44469196033895747,0.03269863252683068,-0.007326286597777053
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.467637104525372,-0.1296328136995344,0.935274209050744,0.8684462153715704,0.8684462153715704,1.0,0.0,0.0,0.0,0.3557159671167808,0.7883105333385368,0.14647648619051457,0.05210402494512667,0.2547210292114485,0.46291487265886666,0.03565803577334064,-0.009082851571843978
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8477592475098434,1.7171335234800946,0.3044815049803131,0.7852840095365843,0.7852840095365843,1.0,0.0,0.0,0.0,0.3714681434160721,0.8662427678145624,0.15712576688924318,0.058367216909173694,0.24561165657663286,0.8722953259160166,0.07788223611252293,0.019128785029489215
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.3729978985430439,-0.519377106538208,0.7459957970860878,0.7942315862073457,0.7942315862073457,1.0,0.0,0.0,0.0,0.37881350780527295,0.7742110055026601,0.10495613565834025,0.03975880191442196,0.24103512323892123,0.4625381238592685,0.02730509162398956,-0.00658148612463836
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1032837510399468,-2.1612594136261682,0.2065675020798936,0.03307630637035874,0.03307630637035874,1.0,0.0,0.0,0.0,0.09296363948344566,0.113183816261546,0.010669250769409794,-0.0009918523820858873,0.18894093489365382,0.0961427943321983,0.0005818491932918183,-0.00010993513054767443
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.536621580933206,0.14674911503685667,0.926756838133588,0.04630653190094236,0.04630653190094236,1.0,0.0,0.0,0.0,0.21255930520769645,0.34458985379055374,0.012396614973448666,-0.002635015865683575,0.42875005217971984,0.34539306046765067,0.0009982440412309944,-0.00042799718476588326
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5682112561937659,0.27455682982267726,0.8635774876124682,0.35821322013049395,0.35821322013049395,1.0,0.0,0.0,0.0,0.23707318434658997,0.5123548793372252,0.04705256593045734,0.011154901636811392,0.291122469806948,0.5478860373868464,0.035863980987643776,0.010440810722232283
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.2518576456277656,-1.0887292436053106,0.5037152912555312,-0.42176405458011734,0.42176405458011734,-1.0,0.0,0.0,0.0,0.09260946821278546,0.38749259557648547,0.022238728469844184,-0.0020595168173208017,0.2526145034684296,0.24685487239445733,0.01991604853873926,-0.005031082712666762
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.4522512987540221,-0.1915786113694566,0.9045025975080442,1.233414431450226,1.233414431450226,1.0,0.0,0.0,0.0,0.232081977172274,0.6084572464758427,0.07929319460863377,0.018402521381077622,0.26702247245470484,0.47169316136460954,0.04783000710598196,-0.012771686754965405
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8949298069616637,2.1421166552889077,0.21014038607667263,0.4507843326386265,0.4507843326386265,1.0,0.0,0.0,0.0,0.07923513966106263,0.7564520189708076,0.012491239128497025,0.000989745076886192,0.3144391449237879,0.6768860158998604,0.04331494815642621,0.01361991526072486
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.4013011799248306,-0.40004644959309615,0.8026023598496612,0.6240569345878582,0.6240569345878582,1.0,0.0,0.0,0.0,0.22172461782554154,0.5707627470440604,0.062467810954976916,0.013850651510390433,0.30172479332387236,0.3522743048321524,0.02620051805020672,-0.00790534589367701
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.6612812262919237,0.6690090181738958,0.6774375474161527,-0.3057472232547167,0.3057472232547167,-1.0,0.0,0.0,0.0,0.681561843932288,0.3239686009893354,0.03527987233220768,-0.024045414840435177,0.22435565577104966,0.41959330701985625,0.017561274554994823,-0.003939971268961312
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.6600442750657125,0.6634915278541385,0.679911449868575,-0.3397555746095642,0.3397555746095642,-1.0,-4.440892098500626e-16,0.0,-1.0,0.8304832414825427,0.3239686009893354,0.0012576287885558719,-0.0010444396329016437,0.37648726528840293,0.41959330701985625,-0.001323546542078695,-0.00049829841810913
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5825405612758282,0.3332114292923344,0.8349188774483436,-0.2451413597490797,0.2451413597490797,-1.0,0.0,0.0,0.0,0.6612079173629654,0.49664394814740465,0.04849540816815567,-0.03206554783653315,0.2486109818267005,0.591400466763225,0.025434437703199104,0.006323280529602378
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.8856649411247233,2.047205458205011,0.22867011775055346,-0.4421710397081213,0.4421710397081213,-1.0,0.0,0.0,0.0,0.7960783506784581,0.6763789705411555,0.0492551472389953,0.03921095637644399,0.30434213153810746,0.7147645047353692,0.04086434802964581,0.012436742783257466
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5721461430128739,0.29061277188932616,0.8557077139742522,1.3962105474165818,1.3962105474165818,1.0,0.0,0.0,0.0,0.5818751043161648,0.8198999402608212,0.06402067853505432,0.037252039000976386,0.24054851899843815,0.8582428834410274,0.040227059240243696,0.009676559523903058
