flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,public_loss_gradient,feature_std,release_sign,sign_stability,supported_release,support_signs,bad_tangent_dot_sign,public_gradient_abs,prototype_step,prototype_predicted_loss_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta,old_combined_energy,new_combined_energy,combined_energy_delta,subject_id,abs_grad_rank,stability_rank,support_rank,invariant_good_rank,subject_good_rank,responsibility_score
789,112,S3,5,112:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4622262923811535,0.5087491986961834,0.35837071954339406,0.5175749935185845,0.3454399006604978,-0.0024643512943980867,0.0024643512943980867,0.8057553956834532,1,True,False,0.5531026028893422,0.6806830428750044,0.48231758369272154,-0.09397727765659648,0.0936691112846436,1,0.9615384615384616,True,1,-0.0024643512943980867,0.09397727765659648,0.17778192775526006,-0.17836682079976265,2.2701151337105965,2.2003126976555594,-0.06980243605503711,0.03245572569474915,0.03236677926288667,-8.894643186248274e-05,2.282448309474601,2.2126120737754564,-0.06983623569914466,id05,0.9043478260869565,0.3130434782608696,0.808695652173913,1.0,0.6173913043478261,0.6989311990709903
372,53,Q2,1,53:Q2,-1,public_loss_tomography,1,1,0.6292544072948328,0.6292544072948328,0.5531914893617021,0.8,0.8,0.0017436271996776745,0.0017436271996776745,0.658273381294964,-1,True,False,0.5257470866785453,0.5891286831536443,0.45165714358602294,0.05138537246507158,0.07233312559165554,-1,1.0,True,-1,-0.0017436271996776745,0.05138537246507158,-0.1077836241821505,-0.07656936747765852,1.248438754240626,1.2284970648601357,-0.019941689380490235,0.056342127905549946,0.05543773838739467,-0.0009043895181552741,1.2698487628447348,1.2495634054473457,-0.020285357397389125,id02,0.7478260869565218,0.7217391304347827,0.5043478260869565,0.8956521739130435,0.8608695652173913,0.6969890990859585
906,129,S1,3,129:S1,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.44647922935066275,0.48025,0.16116030495784803,0.4742864517522182,0.29449922413228447,-0.1261613043439233,0.1261613043439233,0.9820143884892086,1,False,True,0.5157132877417427,0.7461976615252667,0.3955356402768242,-0.06956657778761885,3.295030511489363,1,1.0,False,-1,-0.1261613043439233,0.06956657778761885,0.1395509234649898,-0.002946279295050648,1.2892885239257372,1.2892946889232961,6.164997558899543e-06,0.07068016592381174,0.07068037718449291,2.112606811710549e-07,1.3161469869767857,1.3161532322534035,6.245276617855566e-06,id06,0.8608695652173913,0.7217391304347827,0.7,0.4956521739130435,0.5304347826086957,0.6888619521256354
668,95,S1,3,95:S1,1,"listener_dropout,route_toxicity_fusion",2,2,0.3227113131294596,0.3272683227114716,0.033465909090909046,0.2755621472445604,0.1503970587017767,0.0038423568544189734,0.0038423568544189734,0.8830935251798561,-1,False,True,0.3875703734658648,0.6338701138981524,0.3187601066537507,0.053136475942002145,0.11726811525698823,-1,1.0,False,1,-0.0038423568544189734,0.053136475942002145,-0.11084325786649636,-0.05022524743447037,0.5693268638211363,0.556487456499826,-0.012839407321310281,0.06271533650370825,0.0607805536022964,-0.0019347829014118509,0.5931586916925454,0.5795840668686987,-0.013574624823846748,id04,0.782608695652174,0.7217391304347827,0.5043478260869565,0.8521739130434782,0.9391304347826087,0.6847938684501905
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,-0.05630265646677651,0.08028443385688379,1,1.0,True,1,-0.002128733942209879,0.05630265646677651,0.11637539957710505,-0.08161288345451524,1.092534761157758,1.0912275425014246,-0.001307218656333431,0.057169838897363,0.05629967958385767,-0.0008701593135053282,1.114259299938756,1.1126214207432905,-0.0016378791954654304,id08,0.8173913043478261,0.7217391304347827,0.5043478260869565,0.5652173913043478,0.8521739130434782,0.6803170167917865
1291,184,S1,3,184:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,7,0.7150512462548253,0.8345002896871379,0.699890000558352,0.8,0.5085230044613291,-0.00028216090177315354,0.00028216090177315354,0.06115107913669065,1,True,False,0.8238733509442264,0.4728818838362019,0.8493955060602413,-0.047062018995892616,0.12151694445245063,1,1.0,True,1,-0.00028216090177315354,0.047062018995892616,0.10022960006084612,-0.03881769216028976,0.3838035108402429,0.38798971468937177,0.004186203849128878,0.0701588570667027,0.07699792856496523,0.006839071498262531,0.4104638765255899,0.41724892754405857,0.0067850510184686574,id08,0.7043478260869566,0.7217391304347827,0.9434782608695652,0.3130434782608696,0.02608695652173913,0.6731240839771633
1042,148,S4,6,148:S4,1,public_loss_tomography,1,1,0.6784574468085105,0.6784574468085105,0.10638297872340426,0.2170020446046002,0.2170020446046002,-0.06438345007939761,0.06438345007939761,0.9712230215827338,1,True,False,0.5006678283198825,0.6564602491858311,0.30028398734277434,0.3051778073140818,1.2911155338807838,-1,1.0,False,1,0.06438345007939761,0.3051778073140818,-0.29800000000000004,-0.07043752800823608,2.2674876347996795,2.2651297355526046,-0.0023578992470749682,0.1687985709327851,0.1686548984536269,-0.0001436724791581967,2.331631091754138,2.329218596964983,-0.002412494789155062,id06,0.991304347826087,0.7217391304347827,0.17391304347826086,0.591304347826087,0.6521739130434783,0.6707155481833551
179,25,S2,4,25:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6328338936704837,0.6723195249130939,0.5291822100808139,0.559245261133719,0.4365680113704231,-0.0010804058898597642,0.0010804058898597642,0.4676258992805755,1,True,False,0.6855362128548834,0.5632209160816299,0.64230669977218,-0.03592558325109534,0.1407743243881353,1,1.0,True,1,-0.0010804058898597642,0.03592558325109534,0.08077134737776609,-0.020612833889527386,0.41527701075141504,0.40642437420044536,-0.008852636550969684,0.0751316623967979,0.07662716847552685,0.0014955060787289476,0.44382704246219823,0.43554269822114555,-0.008284344241052677,id01,0.5739130434782609,0.7217391304347827,0.808695652173913,0.7304347826086957,0.20869565217391303,0.6540336201437379
1054,150,S2,4,150:S2,1,public_loss_tomography,1,1,0.5904255319148936,0.5904255319148936,0.05319148936170213,0.2181246213021687,0.2181246213021687,-0.06367560505765317,0.06367560505765317,0.9676258992805755,1,True,False,0.4432263389581805,0.640374151390553,0.26729046063222794,0.28872099166040843,1.2879562604904027,-1,1.0,False,1,0.06367560505765317,0.28872099166040843,-0.29800000000000004,-0.06680262222728087,1.7971829663045822,1.7960318057499165,-0.0011511605546656867,0.17849888192038538,0.17840892534613859,-8.995657424679115e-05,1.8650125414343286,1.863827197381449,-0.0011853440528795112,id06,0.9826086956521739,0.7217391304347827,0.17391304347826086,0.5478260869565217,0.6347826086956522,0.6526553446680915
1061,151,S2,4,151:S2,1,public_loss_tomography,1,1,0.6446808510638298,0.6446808510638298,0.0851063829787234,0.217668613116836,0.217668613116836,-0.06309472319907664,0.06309472319907664,0.9640287769784173,1,True,False,0.478524211298606,0.6476688679753189,0.28871927434721334,0.27889942039911175,1.2781967999717894,-1,1.0,False,1,0.06309472319907664,0.27889942039911175,-0.29800000000000004,-0.06502287228443199,1.4702842370874012,1.4692361030645098,-0.0010481340228913893,0.1730170559147817,0.17295144946669888,-6.560644808281668e-05,1.5360307183350181,1.5349576538618555,-0.0010730644731626882,id06,0.9739130434782609,0.7217391304347827,0.17391304347826086,0.5391304347826087,0.591304347826087,0.6520421346773422
397,56,S3,5,56:S3,1,public_loss_tomography,1,1,0.8622340425531915,0.8622340425531915,0.8297872340425532,0.8,0.8,-0.0014278165312500172,0.0014278165312500172,0.5503597122302158,1,True,False,0.6940667644900954,0.5844596317897992,0.5937141281662858,-0.11106586396437401,0.08114198816650613,1,1.0,True,1,-0.0014278165312500172,0.11106586396437401,0.21206098100040924,-0.2902657009045938,0.8296055741876619,0.8576784506100609,0.028072876422398974,0.017288876608498916,0.01750003585323386,0.00021115924473494307,0.8361753472988915,0.8643284642342898,0.028153116935398237,id02,0.9217391304347826,0.7217391304347827,0.5043478260869565,0.06086956521739131,0.4434782608695652,0.650876769274937
654,93,S1,3,93:S1,1,public_loss_tomography,1,1,0.5941489361702127,0.5941489361702127,0.06382978723404255,0.2135801883938399,0.2135801883938399,-0.07406131989085513,0.07406131989085513,0.9748201438848921,1,True,False,0.44666250917094646,0.6422033095636476,0.2689217693724697,0.2641775881039162,1.5161423189844925,-1,1.0,False,1,0.07406131989085513,0.2641775881039162,-0.29800000000000004,-0.05192449301705183,0.9121993964286478,0.9108038563870576,-0.0013955400415901487,0.07680579411477254,0.07663105484166215,-0.00017473927311038862,0.9413855981922613,0.9399236572268892,-0.0014619409653721105,id04,0.9652173913043478,0.7217391304347827,0.17391304347826086,0.5565217391304348,0.6608695652173913,0.65059643624996
1488,212,S2,4,212:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,5,0.5061246627675765,0.6070551129779838,0.2531484718206147,0.2049836574124535,0.11932017615336128,-0.0004694173286054337,0.0004694173286054337,0.1366906474820144,1,True,False,0.6305237037890699,0.37741676854196166,0.6762243116779632,-0.05206501098782096,0.08278671585517529,1,1.0,True,1,-0.0004694173286054337,0.05206501098782096,0.10897112962930319,-0.06853252968060886,0.5569531743643827,0.5800026024805423,0.02304942811615951,0.01871506021444694,0.020035844862516645,0.001320784648069704,0.5640648972458726,0.5876162235282986,0.023551326282425955,id09,0.7739130434782608,0.7217391304347827,0.9434782608695652,0.08695652173913043,0.21739130434782608,0.647405531736686
1279,182,S3,5,182:S3,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.845030297749948,0.9180851063829786,0.8389261395210116,0.8,0.7231862466433796,0.002132059834605044,0.002132059834605044,0.7248201438848921,-1,False,True,0.903381543993658,0.8137053289691794,0.7606176989914123,-0.02436495642037564,0.22332626368597522,1,1.0,True,1,0.002132059834605044,0.02436495642037564,0.060571922426921235,-0.006608413295739884,0.7879396085046387,0.791060148972419,0.0031205404677803195,0.061363445317254885,0.0613157464728415,-4.769884441338523e-05,0.8112577177251956,0.8143601326320988,0.003102414906903217,id08,0.41739130434782606,0.7217391304347827,0.9434782608695652,0.41739130434782606,0.5826086956521739,0.6456714818215941
167,23,S4,6,23:S4,1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.47363994654576214,0.7369629179331307,0.34875591016548463,0.8,0.5979750271069766,-0.0018527604913341625,0.0018527604913341625,0.6654676258992805,1,True,False,0.636616768605508,0.6875909487446452,0.5483887564598869,-0.031133244863031363,0.05811398374044037,1,1.0,True,1,-0.0018527604913341625,0.031133244863031363,0.07239788450017187,-0.03878551977741655,0.5704707713256755,0.5661351439524386,-0.004335627373236894,0.0497784841853689,0.05005539262406541,0.000276908438696509,0.5893865953161157,0.5851561931495834,-0.004230402166532254,id01,0.5304347826086957,0.7217391304347827,0.808695652173913,0.6434782608695652,0.4,0.6342065090638378
165,23,S2,4,23:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.4201991594004154,0.5346117447859027,0.19617967882885773,0.5310676334584692,0.36616899410324505,1.685668478739296e-05,1.685668478739296e-05,0.008992805755395683,-1,False,True,0.5430145701677207,0.2971364884785173,0.6272160525650549,0.16024212968323423,0.14051774352380328,-1,1.0,False,1,-1.685668478739296e-05,0.16024212968323423,-0.2979847205429201,-0.33981264597215977,0.5704707713256755,0.6510967230120976,0.08062595168642217,0.0497784841853689,0.055796005682133734,0.0060175214967648355,0.5893865953161157,0.6722992051713085,0.08291260985519278,id01,0.9478260869565217,0.7217391304347827,0.7,0.008695652173913044,0.05217391304347826,0.6321866790529223
181,25,S4,6,25:S4,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6585565221848496,0.8031914893617021,0.559364446505127,0.8,0.6979702201408758,0.0012487065680527503,0.0012487065680527503,0.5089928057553957,-1,False,True,0.7776206218728741,0.6748951484732015,0.7080350367642151,0.031118992273740455,0.17101782305411561,-1,1.0,False,1,-0.0012487065680527503,0.031118992273740455,-0.07237298151593473,-0.013169237056124099,0.41527701075141504,0.4229341228031085,0.007657112051693449,0.0751316623967979,0.07486752415535611,-0.0002641382414417942,0.44382704246219823,0.4513837819821438,0.007556739519945566,id01,0.5217391304347826,0.7217391304347827,0.808695652173913,0.28695652173913044,0.7130434782608696,0.6301584299344426
1530,218,S2,4,218:S2,1,public_loss_tomography,1,1,0.7341720364741642,0.7341720364741642,0.6914893617021277,0.8,0.8,-0.0015995943156913472,0.0015995943156913472,0.5971223021582733,1,True,False,0.6031950562834085,0.5814615966573945,0.5213151471967029,-0.09530550866953491,0.04979180818913856,1,1.0,True,1,-0.0015995943156913472,0.09530550866953491,0.18452353699860038,-0.3531928281927616,1.2239199638499774,1.2790282713457999,0.05510830749582252,0.10236059509276628,0.10250111197669885,0.00014051688393257322,1.2628169899852286,1.3179786938969456,0.05516170391171693,id09,0.9130434782608695,0.7217391304347827,0.5043478260869565,0.017391304347826087,0.46956521739130436,0.6300764263966497
922,131,S3,5,131:S3,1,public_loss_tomography,1,1,0.7598565349544073,0.7598565349544073,0.723404255319149,0.8,0.8,-0.0005252797780094572,0.0005252797780094572,0.1474820143884892,1,True,False,0.6219218526359921,0.3708777615066216,0.6335821838799155,-0.053817206797098976,0.05191365138125129,1,1.0,True,1,-0.0005252797780094572,0.053817206797098976,0.11203267190265524,-0.1161406549413749,1.409808096069816,1.4191724057981299,0.009364309728313813,0.2054070004826705,0.20538093787643466,-2.6062606235832675e-05,1.487862756253231,1.497217162191175,0.00935440593794401,id06,0.8,0.7217391304347827,0.5043478260869565,0.22608695652173913,0.5652173913043478,0.6299422790304543
1292,184,S2,4,184:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.7243947708372876,0.8345002896871379,0.7290249706730646,0.8,0.6707446031607895,0.0005594284904034765,0.0005594284904034765,0.1672661870503597,-1,False,True,0.8335630538006165,0.5265302524345522,0.8349752467943996,-0.02520372896004988,0.2013025750551995,1,1.0,True,1,0.0005594284904034765,0.02520372896004988,0.06203747643312425,-0.007767291307412214,0.3838035108402429,0.3835835795444119,-0.00021993129583097737,0.0701588570667027,0.07112415067888139,0.0009652936121786887,0.4104638765255899,0.41061075680238684,0.0001468802767969346,id08,0.4260869565217391,0.7217391304347827,0.9434782608695652,0.48695652173913045,0.2608695652173913,0.6261526973037509
122,17,S1,3,17:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6049919825894591,0.6442187137891078,0.5858346001694296,0.8,0.5393889587754783,-0.0006892624179022163,0.0006892624179022163,0.2823741007194245,1,True,False,0.7117826423954706,0.5476835358022625,0.7331576654883597,-0.03896302910796765,0.15059234132081348,1,1.0,True,1,-0.0006892624179022163,0.03896302910796765,0.08607855610671764,-0.02227126066134363,0.2992162485875633,0.31022285793545434,0.01100660934789105,0.06479871139695788,0.06791166805395034,0.0031129566569924605,0.32383975891840727,0.3360292917959555,0.012189532877548204,id01,0.6260869565217392,0.7217391304347827,0.9434782608695652,0.21739130434782608,0.06956521739130435,0.6228417445224057
1355,193,S2,4,193:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.5420397626665713,0.7708057750759878,0.4006528473965082,0.8,0.642913082110735,-0.0008625996638985852,0.0008625996638985852,0.4262589928057554,1,True,False,0.7088688926395132,0.6159324340720331,0.6705918588930783,-0.033673972746146835,0.1324430591569564,1,1.0,True,1,-0.0008625996638985852,0.033673972746146835,0.0768371976055076,-0.019536046015003732,0.8781727712806024,0.8829811537458994,0.004808382465296912,0.042469549066926196,0.04343573586535474,0.0009661867984285463,0.8943111999260344,0.8994867333747342,0.0051755334486998095,id08,0.5391304347826087,0.7217391304347827,0.9434782608695652,0.3391304347826087,0.25217391304347825,0.6218538054310178
1342,191,S3,5,191:S3,1,public_loss_tomography,1,1,0.600449848024316,0.600449848024316,0.4148936170212766,0.8,0.8,-0.0007835059600779767,0.0007835059600779767,0.35251798561151076,1,True,False,0.4924446976207944,0.43304142428941655,0.4821426198765042,-0.03641666872710156,0.07005322417369964,1,1.0,True,1,-0.0007835059600779767,0.03641666872710156,0.08162940156135745,-0.042434461941118516,1.0345758423286555,1.0299731142887223,-0.004602728039933224,0.028820606291288225,0.027811126089629924,-0.0010094802016583013,1.045527672719345,1.0405413422027816,-0.0049863305165633864,id08,0.591304347826087,0.7217391304347827,0.5043478260869565,0.6695652173913044,0.8869565217391304,0.6191389777062837
1151,164,S1,3,164:S1,1,public_loss_tomography,1,1,0.6433510638297872,0.6433510638297872,0.26595744680851063,0.4308222848345899,0.4308222848345899,-0.008584684782060007,0.008584684782060007,0.9568345323741008,1,True,False,0.49945506236243586,0.6604210964493263,0.3284477528410141,-1.009247449922183,0.2689013311490242,1,1.0,True,1,-0.008584684782060007,1.009247449922183,0.29800000000000004,-1.1184613285165657,0.7905543891928581,0.8275081978403295,0.03695380864747133,0.043374705252440526,0.046746514464190606,0.003371809211750079,0.8070367771887855,0.8452718733367219,0.03823509614793641,id07,1.0,0.7217391304347827,0.5043478260869565,0.043478260869565216,0.06086956521739131,0.6181736795432071
645,92,Q2,1,92:Q2,-1,public_loss_tomography,1,1,0.885904255319149,0.885904255319149,0.8404255319148937,0.8,0.8,0.0026126970283073068,0.0026126970283073068,0.8129496402877698,-1,True,False,0.7090720836390316,0.7147042866191273,0.5442488120787303,-0.061788463423992204,0.07046609739271117,1,0.9615384615384616,False,-1,0.0026126970283073068,0.061788463423992204,0.12305390286997599,-0.10790027911276759,0.9653896386291416,0.9345746183998322,-0.030815020229309376,0.13713649509163153,0.136474154568113,-0.0006623405235185453,1.0175015067639617,0.9864347971357151,-0.031066709628246536,id04,0.8260869565217391,0.3130434782608696,0.17391304347826086,0.9391304347826087,0.808695652173913,0.6157124029474624
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,-0.06315719004811242,0.06990983019287718,1,0.9615384615384616,True,1,-0.0016934300735539894,0.06315719004811242,0.1253810375138526,-0.11327039406110168,0.5569531743643827,0.5578204638769693,0.0008672895125865221,0.01871506021444694,0.018905301253043096,0.00019024103859615477,0.5640648972458726,0.5650044783531256,0.0009395811072530069,id09,0.8434782608695652,0.3130434782608696,0.808695652173913,0.45217391304347826,0.4608695652173913,0.6143570016946545
731,104,S1,3,104:S1,-1,public_loss_tomography,1,1,0.8755319148936169,0.8755319148936169,0.7446808510638298,0.8,0.8,0.003267494828569331,0.003267494828569331,0.8561151079136691,-1,True,False,0.6915667644900954,0.7305222217178569,0.5117309198393303,-0.05365279570458455,0.09549884437776567,1,0.9615384615384616,False,-1,0.003267494828569331,0.05365279570458455,0.10922148822466891,-0.06136239901593196,0.3606031021135461,0.336567748871853,-0.024035353241693147,0.043010564879450354,0.03687648947103291,-0.0061340754084174415,0.3769471167677373,0.35058081487084547,-0.02636630189689182,id04,0.7913043478260869,0.3130434782608696,0.17391304347826086,0.9217391304347826,1.0,0.6118680736227631
