cell_key,row,subject_id,target,expert,expert_pred,predicted_gain,true_gain,model
34:S3,34,id01,S3,subject_prior,0.9032258064516129,0.023527672182657566,0.1471514223546486,gradient_boosted_gain
34:S4,34,id01,S4,subject_prior,0.4838709677419355,-0.0025709967312773693,-0.04708803609890155,gradient_boosted_gain
35:Q1,35,id01,Q1,global_prior,0.4909090909090909,-0.006800441513262931,0.17103880095853152,gradient_boosted_gain
35:Q2,35,id01,Q2,global_prior,0.5636363636363636,-0.006800441513262931,-7.432706136900613e-06,gradient_boosted_gain
35:Q3,35,id01,Q3,global_prior,0.6,-0.006800441513262931,-0.06576185090550513,gradient_boosted_gain
35:S1,35,id01,S1,global_prior,0.6840909090909091,-0.006800441513262931,0.011502432668822449,gradient_boosted_gain
35:S2,35,id01,S2,global_prior,0.6545454545454545,-0.006800441513262931,-0.19209656976292866,gradient_boosted_gain
35:S3,35,id01,S3,core_knn_blend,0.7539170506912443,-0.07098745235190283,0.034702816874059406,gradient_boosted_gain
35:S4,35,id01,S4,subject_prior,0.4838709677419355,-0.006800441513262931,0.08121005542554327,gradient_boosted_gain
36:Q1,36,id01,Q1,core_knn_blend,0.3880184331797235,-0.0220691995370135,-0.03259824827116853,gradient_boosted_gain
36:Q2,36,id01,Q2,global_prior,0.5636363636363636,-0.006800441513262931,0.06074643703130589,gradient_boosted_gain
36:Q3,36,id01,Q3,global_prior,0.6,-0.006800441513262931,-0.024805003711591445,gradient_boosted_gain
36:S1,36,id01,S1,global_prior,0.6840909090909091,-0.006800441513262931,-0.1370295602348699,gradient_boosted_gain
36:S2,36,id01,S2,global_prior,0.6545454545454545,-0.006800441513262931,-0.06101546580191353,gradient_boosted_gain
36:S3,36,id01,S3,subject_prior,0.9032258064516129,0.01797463740993831,-0.2979859475900519,gradient_boosted_gain
36:S4,36,id01,S4,global_prior,0.5613636363636364,-0.006800441513262931,0.14683779509493178,gradient_boosted_gain
37:Q1,37,id01,Q1,global_prior,0.4909090909090909,-0.023271686940343705,0.26890291872643113,gradient_boosted_gain
37:Q2,37,id01,Q2,global_prior,0.5636363636363636,-0.010208154669913566,-0.022562044679730553,gradient_boosted_gain
37:Q3,37,id01,Q3,global_prior,0.6,-0.010208154669913566,-0.05709440769533691,gradient_boosted_gain
37:S1,37,id01,S1,global_prior,0.6840909090909091,-0.010208154669913566,0.050268053480920116,gradient_boosted_gain
37:S2,37,id01,S2,global_prior,0.6545454545454545,-0.010208154669913566,0.03376913817460725,gradient_boosted_gain
37:S3,37,id01,S3,subject_prior,0.9032258064516129,0.017641839023337127,-0.4780072291062565,gradient_boosted_gain
37:S4,37,id01,S4,global_prior,0.5613636363636364,-0.010208154669913566,0.09514526495336884,gradient_boosted_gain
38:Q1,38,id01,Q1,core_knn_blend,0.4008755760368664,-0.013345186902473414,-0.021232866468256173,gradient_boosted_gain
38:Q2,38,id01,Q2,global_prior,0.5636363636363636,-0.010208154669913566,0.029916969294292883,gradient_boosted_gain
38:Q3,38,id01,Q3,global_prior,0.6,-0.010208154669913566,0.00554530071642545,gradient_boosted_gain
38:S1,38,id01,S1,global_prior,0.6840909090909091,-0.010208154669913566,-0.10089743295399956,gradient_boosted_gain
38:S2,38,id01,S2,global_prior,0.6545454545454545,-0.010208154669913566,-0.06101546580191353,gradient_boosted_gain
38:S3,38,id01,S3,subject_prior,0.9032258064516129,0.014566924253287662,0.05279818556697061,gradient_boosted_gain
38:S4,38,id01,S4,global_prior,0.5613636363636364,-0.010208154669913566,-0.1610776200654609,gradient_boosted_gain
39:Q1,39,id01,Q1,core_knn_blend,0.4008755760368664,-0.001853598558329449,0.1372991768066052,gradient_boosted_gain
39:Q2,39,id01,Q2,global_prior,0.5636363636363636,-0.0019922740148943215,0.029916969294292883,gradient_boosted_gain
39:Q3,39,id01,Q3,global_prior,0.6,-0.0019922740148943215,-0.024805003711591445,gradient_boosted_gain
39:S1,39,id01,S1,global_prior,0.6840909090909091,-0.0019922740148943215,0.050268053480920116,gradient_boosted_gain
39:S2,39,id01,S2,global_prior,0.6545454545454545,-0.0019922740148943215,0.013655278380958424,gradient_boosted_gain
39:S3,39,id01,S3,core_knn_blend,0.8182027649769585,0.05347464690325132,0.33252566197840805,gradient_boosted_gain
39:S4,39,id01,S4,subject_prior,0.4838709677419355,-0.0019922740148943215,-0.001712818003674732,gradient_boosted_gain
40:Q1,40,id01,Q1,hsjepa_action_health__balanced_listener_health,0.40241018986577654,-0.015874135906267756,-0.14491226516080646,gradient_boosted_gain
40:Q2,40,id01,Q2,global_prior,0.5636363636363636,-0.0025709967312773693,-0.06620021393973463,gradient_boosted_gain
40:Q3,40,id01,Q3,global_prior,0.6,-0.0025709967312773693,-0.045493095571053466,gradient_boosted_gain
40:S1,40,id01,S1,global_prior,0.6840909090909091,-0.0025709967312773693,0.050268053480920116,gradient_boosted_gain
40:S2,40,id01,S2,global_prior,0.6545454545454545,-0.0025709967312773693,0.11853216410931566,gradient_boosted_gain
40:S3,40,id01,S3,subject_prior,0.9032258064516129,0.016453340060484864,0.13079461623440902,gradient_boosted_gain
40:S4,40,id01,S4,global_prior,0.5613636363636364,-0.0025709967312773693,0.17372191166940454,gradient_boosted_gain
78:Q1,78,id02,Q1,global_prior,0.4920273348519362,-0.0033027743378515554,-0.09224805572667705,gradient_boosted_gain
78:Q2,78,id02,Q2,global_prior,0.5580865603644647,-0.06214576658707379,0.06321398701123182,gradient_boosted_gain
78:Q3,78,id02,Q3,subject_prior,0.7297297297297297,-0.007288124915157815,0.009569451016150698,gradient_boosted_gain
78:S1,78,id02,S1,global_prior,0.6742596810933941,-0.012082636472651348,-0.14854548886615626,gradient_boosted_gain
78:S2,78,id02,S2,global_prior,0.642369020501139,-0.017168407442865245,-0.20211800947165534,gradient_boosted_gain
78:S3,78,id02,S3,subject_prior,0.9459459459459459,0.022542684244145957,0.14778999953184224,gradient_boosted_gain
78:S4,78,id02,S4,core_knn_blend,0.6862162162162163,-0.0034305071343130053,-0.07876409862579736,gradient_boosted_gain
79:Q1,79,id02,Q1,global_prior,0.4920273348519362,-0.005625881774092381,-0.06813130591804195,gradient_boosted_gain
79:Q2,79,id02,Q2,global_prior,0.5580865603644647,-0.06446887402331461,0.08806137611568177,gradient_boosted_gain
79:Q3,79,id02,Q3,subject_prior,0.7297297297297297,-0.009611232351398638,0.04579465518963349,gradient_boosted_gain
79:S1,79,id02,S1,core_knn_blend,0.807953667953668,-0.009611232351398638,0.01604119273564447,gradient_boosted_gain
79:S2,79,id02,S2,subject_prior,0.8918918918918919,0.011461082529665231,0.07817216385965046,gradient_boosted_gain
79:S3,79,id02,S3,subject_prior,0.9459459459459459,0.048015272218610426,-1.0745147370890484,gradient_boosted_gain
79:S4,79,id02,S4,subject_prior,0.7567567567567568,-0.0050974840069774405,0.11676314775563795,gradient_boosted_gain
80:Q1,80,id02,Q1,global_prior,0.4920273348519362,-0.005625881774092381,-0.06813130591804195,gradient_boosted_gain
80:Q2,80,id02,Q2,global_prior,0.5580865603644647,-0.0043821343841684976,-0.052528005775548725,gradient_boosted_gain
80:Q3,80,id02,Q3,subject_prior,0.7297297297297297,-0.009611232351398638,0.009569451016150698,gradient_boosted_gain
80:S1,80,id02,S1,core_knn_blend,0.8593822393822395,-0.006341231396901323,0.07775028232802234,gradient_boosted_gain
80:S2,80,id02,S2,subject_prior,0.8918918918918919,0.025164161118109558,0.09388262781313934,gradient_boosted_gain
80:S3,80,id02,S3,subject_prior,0.9459459459459459,0.04531138703587174,-1.3558351536351818,gradient_boosted_gain
80:S4,80,id02,S4,subject_prior,0.7567567567567568,-0.06518422364612354,0.15569949767425167,gradient_boosted_gain
81:Q1,81,id02,Q1,hsjepa_action_health__high_margin_listener_health,0.5881699894529459,-0.0018561601131511943,0.135063195445964,gradient_boosted_gain
81:Q2,81,id02,Q2,global_prior,0.5580865603644647,-0.0018561601131511943,0.015298045445046538,gradient_boosted_gain
81:Q3,81,id02,Q3,hsjepa_action_health__high_margin_listener_health,0.794388489573093,0.018678514568203262,0.07683574340054444,gradient_boosted_gain
81:S1,81,id02,S1,core_knn_blend,0.7950965250965252,0.015408513613705956,0.016302713402673752,gradient_boosted_gain
81:S2,81,id02,S2,subject_prior,0.8918918918918919,0.050183907083214165,0.10984385529566636,gradient_boosted_gain
81:S3,81,id02,S3,subject_prior,0.9459459459459459,0.0795601747854023,0.14778999953184224,gradient_boosted_gain
81:S4,81,id02,S4,subject_prior,0.7567567567567568,-0.05494376284272959,0.1757513512077316,gradient_boosted_gain
82:Q1,82,id02,Q1,global_prior,0.4920273348519362,-0.009441364669847643,-0.09224805572667705,gradient_boosted_gain
82:Q2,82,id02,Q2,subject_prior,0.6486486486486487,-0.009441364669847643,0.11995056161588996,gradient_boosted_gain
82:Q3,82,id02,Q3,global_prior,0.5968109339407744,-0.00819761727992376,-0.173555833780287,gradient_boosted_gain
82:S1,82,id02,S1,core_knn_blend,0.8208108108108109,-0.016960783588608645,0.08155693819647461,gradient_boosted_gain
82:S2,82,id02,S2,global_prior,0.642369020501139,0.09313246833972755,-0.23429936314617417,gradient_boosted_gain
82:S3,82,id02,S3,subject_prior,0.9459459459459459,0.0489431802462199,0.05745617725470943,gradient_boosted_gain
82:S4,82,id02,S4,core_knn_blend,0.7633590733590734,-0.0023144488531770292,0.05184981966057206,gradient_boosted_gain
83:Q1,83,id02,Q1,global_prior,0.4920273348519362,-0.0018561601131511943,0.15574751826944588,gradient_boosted_gain
83:Q2,83,id02,Q2,global_prior,0.5580865603644647,-0.003099907503075077,-0.0304265586182757,gradient_boosted_gain
83:Q3,83,id02,Q3,subject_prior,0.7297297297297297,-0.007085258080381348,-0.008062647423350833,gradient_boosted_gain
83:S1,83,id02,S1,core_knn_blend,0.7950965250965252,0.015408513613705956,-0.01604119273564447,gradient_boosted_gain
83:S2,83,id02,S2,subject_prior,0.8918918918918919,0.03653854155277781,0.04747285039016462,gradient_boosted_gain
83:S3,83,id02,S3,subject_prior,0.9459459459459459,0.07886974674290984,0.11676314775563786,gradient_boosted_gain
83:S4,83,id02,S4,subject_prior,0.7567567567567568,0.0038992294064926604,0.025579485337608066,gradient_boosted_gain
84:Q1,84,id02,Q1,global_prior,0.4920273348519362,-0.003099907503075077,0.043933054070876,gradient_boosted_gain
84:Q2,84,id02,Q2,global_prior,0.5580865603644647,-0.003099907503075077,-0.052528005775548725,gradient_boosted_gain
84:Q3,84,id02,Q3,global_prior,0.5968109339407744,0.010864345938233414,-0.1915044116580285,gradient_boosted_gain
84:S1,84,id02,S1,core_knn_blend,0.807953667953668,0.015408513613705956,0.04891680890840849,gradient_boosted_gain
84:S2,84,id02,S2,subject_prior,0.8918918918918919,0.041533076356888646,0.09388262781313934,gradient_boosted_gain
84:S3,84,id02,S3,subject_prior,0.9459459459459459,0.07117989105752408,0.07195644220127155,gradient_boosted_gain
84:S4,84,id02,S4,subject_prior,0.7567567567567568,0.0038992294064926604,0.07928619118322294,gradient_boosted_gain
85:Q1,85,id02,Q1,global_prior,0.4920273348519362,-0.004192904023348091,0.12660012207205829,gradient_boosted_gain
85:Q2,85,id02,Q2,global_prior,0.5580865603644647,0.004189640147417945,0.009971132725378862,gradient_boosted_gain
85:Q3,85,id02,Q3,global_prior,0.5968109339407744,-0.0029491566334242073,0.32925843481712647,gradient_boosted_gain
85:S1,85,id02,S1,core_knn_blend,0.807953667953668,-0.00033598916117478844,0.0,gradient_boosted_gain
85:S2,85,id02,S2,subject_prior,0.8918918918918919,0.025788573582007857,0.01768798161931899,gradient_boosted_gain
85:S3,85,id02,S3,subject_prior,0.9459459459459459,0.05419164089271945,0.015175796584297213,gradient_boosted_gain
85:S4,85,id02,S4,subject_prior,0.7567567567567568,1.4835064622267655e-05,0.025579485337608066,gradient_boosted_gain
86:Q1,86,id02,Q1,global_prior,0.4920273348519362,-0.004192904023348091,0.12660012207205829,gradient_boosted_gain
86:Q2,86,id02,Q2,global_prior,0.5580865603644647,0.004189640147417945,0.03979735511866955,gradient_boosted_gain
86:Q3,86,id02,Q3,global_prior,0.5968109339407744,-0.0029491566334242073,0.32925843481712647,gradient_boosted_gain
86:S1,86,id02,S1,core_knn_blend,0.7950965250965252,-0.00033598916117478844,0.0,gradient_boosted_gain
86:S2,86,id02,S2,subject_prior,0.8918918918918919,0.025788573582007857,0.01768798161931899,gradient_boosted_gain
86:S3,86,id02,S3,global_prior,0.6605922551252847,0.12443210765819421,1.811828390949747,gradient_boosted_gain
86:S4,86,id02,S4,core_knn_blend,0.7633590733590734,0.002934011793322524,0.034266136693879956,gradient_boosted_gain
87:Q1,87,id02,Q1,global_prior,0.4920273348519362,-0.011214207852923137,-0.06813130591804195,gradient_boosted_gain
87:Q2,87,id02,Q2,subject_prior,0.6486486486486487,-0.051293722781931,-0.33048890905590655,gradient_boosted_gain
87:Q3,87,id02,Q3,global_prior,0.5968109339407744,-0.009970460462999254,0.12908397223150792,gradient_boosted_gain
87:S1,87,id02,S1,core_knn_blend,0.7950965250965252,-0.007357292990749833,-0.01604119273564447,gradient_boosted_gain
87:S2,87,id02,S2,subject_prior,0.8918918918918919,0.018767269752432814,0.01768798161931899,gradient_boosted_gain
87:S3,87,id02,S3,global_prior,0.6605922551252847,0.05886196435256931,-0.30159246168513143,gradient_boosted_gain
87:S4,87,id02,S4,subject_prior,0.7567567567567568,-0.007006468764952776,-0.12348105677102095,gradient_boosted_gain
88:Q1,88,id02,Q1,global_prior,0.4920273348519362,-0.007398724957167869,-0.043418534789933294,gradient_boosted_gain
88:Q2,88,id02,Q2,global_prior,0.5580865603644647,-0.06624171720639009,0.03896905149675334,gradient_boosted_gain
88:Q3,88,id02,Q3,core_knn_blend,0.6970656370656371,-0.0087160915455373,-0.036225204173482795,gradient_boosted_gain
88:S1,88,id02,S1,core_knn_blend,0.7950965250965252,-0.011384075534474129,0.016302713402673752,gradient_boosted_gain
88:S2,88,id02,S2,subject_prior,0.8918918918918919,0.01474048720870853,0.04747285039016462,gradient_boosted_gain
88:S3,88,id02,S3,subject_prior,0.9459459459459459,0.04314355451942011,0.029071574017719565,gradient_boosted_gain
88:S4,88,id02,S4,global_prior,0.5558086560364465,0.09779625115608344,0.4330536607046903,gradient_boosted_gain
114:Q1,114,id03,Q1,subject_prior,0.84,0.0263368968659093,0.08626953719299715,gradient_boosted_gain
114:Q2,114,id03,Q2,core_knn_blend,0.7137142857142857,-0.014289162418747182,0.018178646427033707,gradient_boosted_gain
114:Q3,114,id03,Q3,global_prior,0.5995475113122172,-0.016814301635815158,-0.1561288528724602,gradient_boosted_gain
114:S1,114,id03,S1,subject_prior,0.8,-0.01640404351292308,0.016201974576280476,gradient_boosted_gain
114:S2,114,id03,S2,raw_action_core_health__wide_listener_health,0.5334011530823081,-0.014805750886370705,0.00585782865390716,gradient_boosted_gain
114:S3,114,id03,S3,subject_prior,0.48,-0.012690869792194817,0.030119398906935824,gradient_boosted_gain
114:S4,114,id03,S4,core_knn_blend,0.2037142857142857,0.032636540360130195,0.04965167617619515,gradient_boosted_gain
115:Q1,115,id03,Q1,global_prior,0.48868778280542985,0.356753019596324,-0.45540855005575825,gradient_boosted_gain
115:Q2,115,id03,Q2,core_knn_blend,0.6880000000000001,-0.013277457425640883,0.0,gradient_boosted_gain
115:Q3,115,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,0.3356048163288262,gradient_boosted_gain
115:S1,115,id03,S1,subject_prior,0.8,-0.015742331556147734,0.016201974576280476,gradient_boosted_gain
115:S2,115,id03,S2,core_knn_blend,0.568857142857143,-0.005517766232347297,-0.13898369857263826,gradient_boosted_gain
115:S3,115,id03,S3,subject_prior,0.48,-0.014258290702071788,0.049415359563350414,gradient_boosted_gain
115:S4,115,id03,S4,core_knn_blend,0.22942857142857143,0.0845522440909813,0.03393990920622819,gradient_boosted_gain
116:Q1,116,id03,Q1,subject_prior,0.84,0.05221322703919132,0.12020944639922546,gradient_boosted_gain
116:Q2,116,id03,Q2,core_knn_blend,0.6751428571428572,-0.013143136413692776,0.0,gradient_boosted_gain
116:Q3,116,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,0.29167388710309916,gradient_boosted_gain
116:S1,116,id03,S1,subject_prior,0.8,-0.015742331556147734,0.016201974576280476,gradient_boosted_gain
116:S2,116,id03,S2,core_knn_blend,0.5302857142857142,-0.014144038929595364,0.0,gradient_boosted_gain
116:S3,116,id03,S3,subject_prior,0.48,-0.014258290702071788,0.049415359563350414,gradient_boosted_gain
116:S4,116,id03,S4,core_knn_blend,0.25514285714285717,0.07967366254303185,-0.017113937372251253,gradient_boosted_gain
117:Q1,117,id03,Q1,subject_prior,0.84,0.07984337541384333,0.15534186519741147,gradient_boosted_gain
117:Q2,117,id03,Q2,subject_prior,0.76,-0.015856583328624156,0.06283571109022174,gradient_boosted_gain
117:Q3,117,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,0.38155470652068224,gradient_boosted_gain
117:S1,117,id03,S1,core_knn_blend,0.7228571428571429,-0.005350194507360039,-0.017630231376270677,gradient_boosted_gain
117:S2,117,id03,S2,core_knn_blend,0.5302857142857142,-0.014144038929595364,-0.05329858172436164,gradient_boosted_gain
117:S3,117,id03,S3,core_knn_blend,0.5725714285714286,-0.005517766232347297,-0.2156287548117234,gradient_boosted_gain
117:S4,117,id03,S4,core_knn_blend,0.25514285714285717,0.0845522440909813,0.035132418798186016,gradient_boosted_gain
118:Q1,118,id03,Q1,core_knn_blend,0.7834285714285715,0.08160923976538295,0.03337350881650655,gradient_boosted_gain
118:Q2,118,id03,Q2,core_knn_blend,0.6622857142857144,-0.008759505369822597,-0.0926397415224226,gradient_boosted_gain
118:Q3,118,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,-0.20970246423476224,gradient_boosted_gain
118:S1,118,id03,S1,subject_prior,0.8,-0.015742331556147734,0.016201974576280476,gradient_boosted_gain
118:S2,118,id03,S2,raw_action_core_health__wide_listener_health,0.5502382397431059,-0.005395348391730607,-0.015652723418692727,gradient_boosted_gain
118:S3,118,id03,S3,subject_prior,0.48,-0.014258290702071788,0.030119398906935824,gradient_boosted_gain
118:S4,118,id03,S4,core_knn_blend,0.25514285714285717,0.07967366254303185,-0.017113937372251253,gradient_boosted_gain
119:Q1,119,id03,Q1,subject_prior,0.84,0.02148166922516579,0.08626953719299715,gradient_boosted_gain
119:Q2,119,id03,Q2,core_knn_blend,0.6880000000000001,-0.013277457425640883,0.0,gradient_boosted_gain
119:Q3,119,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,-0.19216157403609063,gradient_boosted_gain
119:S1,119,id03,S1,subject_prior,0.8,-0.015742331556147734,-0.015943650397136078,gradient_boosted_gain
119:S2,119,id03,S2,core_knn_blend,0.556,-0.0037519018808076744,0.02339592025752124,gradient_boosted_gain
119:S3,119,id03,S3,subject_prior,0.48,-0.014258290702071788,-0.031637084943182514,gradient_boosted_gain
119:S4,119,id03,S4,core_knn_blend,0.22942857142857143,0.02619053790230375,0.0,gradient_boosted_gain
120:Q1,120,id03,Q1,subject_prior,0.84,0.055935516124032775,0.1376213778760477,gradient_boosted_gain
120:Q2,120,id03,Q2,subject_prior,0.76,-0.014289162418747182,0.04498163635362501,gradient_boosted_gain
120:Q3,120,id03,Q3,global_prior,0.5995475113122172,-0.016814301635815158,-0.24388733486508868,gradient_boosted_gain
120:S1,120,id03,S1,global_prior,0.6787330316742082,-0.00777777081567501,-0.1481818815310068,gradient_boosted_gain
120:S2,120,id03,S2,raw_action_core_health__strict_listener_health,0.6043662188002693,-0.004413613837583022,0.038200927537540896,gradient_boosted_gain
120:S3,120,id03,S3,hsjepa_action_health__wide_listener_health,0.5345410471996727,-0.012206555743915758,-0.10584757529073885,gradient_boosted_gain
120:S4,120,id03,S4,core_knn_blend,0.24228571428571433,0.05735657807030419,0.07028653272817165,gradient_boosted_gain
121:Q1,121,id03,Q1,global_prior,0.48868778280542985,0.356753019596324,0.8013886507253316,gradient_boosted_gain
121:Q2,121,id03,Q2,core_knn_blend,0.6880000000000001,-0.01820697600245937,0.03809178252901463,gradient_boosted_gain
121:Q3,121,id03,Q3,global_prior,0.5995475113122172,-0.01615258967903981,-0.1743074992994939,gradient_boosted_gain
121:S1,121,id03,S1,subject_prior,0.8,-0.015742331556147734,0.0,gradient_boosted_gain
121:S2,121,id03,S2,global_prior,0.6538461538461539,-0.014554297052487444,0.16210379076628867,gradient_boosted_gain
121:S3,121,id03,S3,subject_prior,0.48,-0.014258290702071788,-0.031637084943182514,gradient_boosted_gain
121:S4,121,id03,S4,core_knn_blend,0.268,0.05091057561247775,-0.04685917114094185,gradient_boosted_gain
166:Q1,166,id04,Q1,global_prior,0.4874141876430206,-0.005687483443746108,0.04095125058193305,gradient_boosted_gain
166:Q2,166,id04,Q2,core_knn_blend,0.41821428571428576,-0.016509637675872258,0.06345740919409593,gradient_boosted_gain
166:Q3,166,id04,Q3,global_prior,0.5926773455377574,-0.006614383457712313,-0.17809656575255312,gradient_boosted_gain
166:S1,166,id04,S1,global_prior,0.6773455377574371,-0.004395194160226912,-0.008104138219581003,gradient_boosted_gain
166:S2,166,id04,S2,global_prior,0.6498855835240275,-0.004395194160226912,0.04880644951330504,gradient_boosted_gain
166:S3,166,id04,S3,subject_prior,0.5681818181818182,-0.004395194160226912,-0.08244583289132157,gradient_boosted_gain
166:S4,166,id04,S4,subject_prior,0.4772727272727273,-0.004395194160226912,0.19919785771785603,gradient_boosted_gain
167:Q1,167,id04,Q1,global_prior,0.4874141876430206,-0.005687483443746108,-0.038269040314942604,gradient_boosted_gain
167:Q2,167,id04,Q2,core_knn_blend,0.41821428571428576,-0.016509637675872258,0.06345740919409593,gradient_boosted_gain
167:Q3,167,id04,Q3,global_prior,0.5926773455377574,-0.02407783402097272,-0.21376156416309222,gradient_boosted_gain
167:S1,167,id04,S1,global_prior,0.6773455377574371,-0.005687483443746108,-0.08071667118329023,gradient_boosted_gain
167:S2,167,id04,S2,global_prior,0.6498855835240275,-0.005687483443746108,-0.031014297357597642,gradient_boosted_gain
167:S3,167,id04,S3,subject_prior,0.5681818181818182,-0.005687483443746108,0.00338919548671901,gradient_boosted_gain
167:S4,167,id04,S4,subject_prior,0.4772727272727273,-0.004395194160226912,0.07564761833931477,gradient_boosted_gain
168:Q1,168,id04,Q1,global_prior,0.4874141876430206,-0.002689826657109832,-0.08779773216237452,gradient_boosted_gain
168:Q2,168,id04,Q2,raw_action_core_health__high_margin_listener_health,0.448506572931877,-0.003982115940629029,0.03964953284159256,gradient_boosted_gain
168:Q3,168,id04,Q3,core_knn_blend,0.7339285714285715,-0.01679771088839912,-0.01736657249829865,gradient_boosted_gain
168:S1,168,id04,S1,global_prior,0.6773455377574371,-0.003982115940629029,-0.08071667118329023,gradient_boosted_gain
168:S2,168,id04,S2,global_prior,0.6498855835240275,-0.003982115940629029,0.028246045069125758,gradient_boosted_gain
168:S3,168,id04,S3,global_prior,0.6681922196796338,0.0030920299202679426,0.20575795044082507,gradient_boosted_gain
168:S4,168,id04,S4,global_prior,0.5583524027459954,-0.003982115940629029,0.26203601038622804,gradient_boosted_gain
169:Q1,169,id04,Q1,global_prior,0.4874141876430206,-0.005687483443746108,0.012084845830672153,gradient_boosted_gain
169:Q2,169,id04,Q2,core_knn_blend,0.4310714285714286,-0.011517276672147587,0.0,gradient_boosted_gain
169:Q3,169,id04,Q3,subject_prior,0.75,-0.035926876952295086,0.004294924282880697,gradient_boosted_gain
169:S1,169,id04,S1,global_prior,0.6773455377574371,-0.005687483443746108,-0.04506933245305261,gradient_boosted_gain
169:S2,169,id04,S2,global_prior,0.6498855835240275,-0.004395194160226912,0.008099868461929838,gradient_boosted_gain
169:S3,169,id04,S3,subject_prior,0.5681818181818182,-0.004395194160226912,0.04362353421807319,gradient_boosted_gain
169:S4,169,id04,S4,subject_prior,0.4772727272727273,-0.005687483443746108,0.10513378399377826,gradient_boosted_gain
170:Q1,170,id04,Q1,global_prior,0.4874141876430206,-0.005687483443746108,0.06419504271807208,gradient_boosted_gain
170:Q2,170,id04,Q2,core_knn_blend,0.4310714285714286,-0.011517276672147587,0.0302798574998141,gradient_boosted_gain
170:Q3,170,id04,Q3,global_prior,0.5926773455377574,-0.02407783402097272,-0.21376156416309222,gradient_boosted_gain
170:S1,170,id04,S1,global_prior,0.6773455377574371,-0.005687483443746108,-0.04506933245305261,gradient_boosted_gain
170:S2,170,id04,S2,global_prior,0.6498855835240275,-0.004395194160226912,0.02198834757670265,gradient_boosted_gain
170:S3,170,id04,S3,subject_prior,0.5681818181818182,-0.004395194160226912,-0.05464481462106485,gradient_boosted_gain
