row,target,base_prob_h012,posterior_prob,posterior_minus_h012,logit_delta_to_posterior,direction_consistency,cell_score
143,S1,0.9999783354391726,0.999999,2.06645608273881e-05,3.075698448689513,0.9333333333333333,2.8706518854435457
139,S2,0.9999732361447288,0.9983757179472905,-0.0015975181974382524,-4.107363786035288,0.6666666666666666,2.738242524023525
79,Q1,0.999965092483008,0.999999,3.390751699194894e-05,3.5527361007026563,0.7333333333333333,2.605339807181948
148,S4,0.9835202055233006,0.9986723765603109,0.015152171037010387,2.5341365425138047,1.0,2.5341365425138047
58,S2,0.9726349169390828,0.9971219641499762,0.024487047210893453,2.277029235275262,1.0,2.277029235275262
150,S2,0.9842447698924992,0.9983004069405003,0.014055637048001057,2.2409675848276533,1.0,2.2409675848276533
44,S2,0.9656938132151311,0.9949952225303329,0.029301409315201754,1.9548952509822777,1.0,1.9548952509822777
48,S1,0.9999740196267,0.999999,2.4980373300009795e-05,3.2573663605674366,0.6,1.9544198163404618
43,S1,0.9999770143958374,0.999999,2.198560416255546e-05,3.1348900998327114,0.6,1.8809340598996267
29,S2,0.9634548795958066,0.9927575269223576,0.02930264732655108,1.6486713339214178,1.0,1.6486713339214178
36,S1,0.982714851520107,0.9964718563674195,0.01375700484731257,1.602991609772074,1.0,1.602991609772074
49,S2,0.9689341030608232,0.9929515043676691,0.02401740130684593,1.507787219404979,1.0,1.507787219404979
31,S3,0.9388626524625228,0.9820269344288144,0.04316428196629163,1.2692016347898871,1.0,1.2692016347898871
35,S3,0.9269030803105992,0.9766983812846048,0.04979530097400564,1.1956099836577816,1.0,1.1956099836577816
36,S2,0.948772238755665,0.9827453720698313,0.03397313331416629,1.123458739962481,1.0,1.123458739962481
149,S3,0.965868950088562,0.9879941612378681,0.0221252111493061,1.0674630848918825,1.0,1.0674630848918825
66,Q1,0.9886989098935578,0.9676949597715716,-0.021003950121986192,-1.071792851164401,0.9666666666666667,1.0360664227922542
52,S2,0.9511783866392696,0.9817318932396115,0.03055350660034195,1.0146417881261653,1.0,1.0146417881261653
33,S3,0.9359815346982728,0.9741233074557352,0.03814177275746233,0.9457717526352063,1.0,0.9457717526352063
46,S2,0.9463945978069288,0.9781639714636271,0.031769373656698296,0.9311069613758107,1.0,0.9311069613758107
32,S1,0.9818631015384331,0.9926258698116517,0.010762768273218537,0.9108794274607921,1.0,0.9108794274607921
205,S2,0.9120536048553756,0.9619560760512371,0.04990247119586155,0.8912590184861391,1.0,0.8912590184861391
128,S2,0.9672789969212284,0.9862478318560011,0.018968834934772638,0.8862426731532946,1.0,0.8862426731532946
49,S3,0.8893971874862591,0.9503190786745015,0.06092189118824243,0.8665786152796024,1.0,0.8665786152796024
128,S3,0.9451213960952204,0.9757566040645334,0.03063520796931296,0.8488800377937609,1.0,0.8488800377937609
197,S1,0.872152895724321,0.9394289130508525,0.06727601732653155,0.8213399342322474,1.0,0.8213399342322474
138,S2,0.9601512571487648,0.9828989832855579,0.0227477261367931,0.8693702301746997,0.9333333333333333,0.8114122148297197
43,S3,0.8894638782292077,0.9473984600130989,0.057934581783891215,0.8057061052505841,1.0,0.8057061052505841
38,S3,0.9381766551384754,0.9704626792161073,0.032286024077631925,0.7724618824466183,1.0,0.7724618824466183
53,S1,0.9148509645866888,0.9579510378592618,0.043100073272573036,0.7516039374889609,1.0,0.7516039374889609
142,S4,0.959221204950434,0.9801412575689141,0.02092005261848018,0.7411023630323936,1.0,0.7411023630323936
41,S1,0.9584865373437632,0.979325747346596,0.020839210002832842,0.7186382734676653,1.0,0.7186382734676653
40,S2,0.9205784471799052,0.9595222040511673,0.03894375687126206,0.7154559306975337,1.0,0.7154559306975337
151,S3,0.947386976956453,0.973320480045728,0.025933503089275,0.7060747446576023,1.0,0.7060747446576023
226,S1,0.9085811386893252,0.9525775198520706,0.0439963811627454,0.7036427683362838,1.0,0.7036427683362838
46,S1,0.9617426198704124,0.9800043564000269,0.018261736529614492,0.6676325428688648,1.0,0.6676325428688648
140,S3,0.9960938897116238,0.9979887565030787,0.0018948667914548967,0.666320365749768,1.0,0.666320365749768
53,S3,0.9144707976551656,0.9540881284470375,0.03961733079187191,0.6645449621919757,1.0,0.6645449621919757
33,S2,0.9309852769493672,0.9630460570910846,0.032060780141717427,0.6585060356696992,1.0,0.6585060356696992
158,S1,0.9254876792440376,0.9595365789847065,0.034048899740668825,0.6467255862852306,1.0,0.6467255862852306
228,S4,0.8382240324012181,0.9066295080326949,0.06840547563147681,0.6280880655507841,1.0,0.6280880655507841
41,S2,0.9152538423877782,0.9527923871873438,0.03753854479956564,0.6253009463830894,1.0,0.6253009463830894
51,S1,0.9456224999160068,0.9701194724987965,0.02449697258278971,0.6243193400027449,1.0,0.6243193400027449
146,S2,0.9801156599750932,0.9892219175279113,0.009106257552818131,0.6216663974964685,1.0,0.6216663974964685
30,S3,0.8598852237511999,0.9170260013542568,0.057140777603056914,0.5882740481951718,1.0,0.5882740481951718
206,S2,0.8417227697296561,0.9054293594504964,0.06370658972084031,0.5879596412686972,1.0,0.5879596412686972
42,S2,0.9167661538287092,0.9518160257524939,0.035049871923784726,0.5841469466633029,1.0,0.5841469466633029
44,S1,0.9594561973443236,0.976837317022253,0.017381119677929324,0.5777941376596814,1.0,0.5777941376596814
148,S1,0.9654942383386128,0.9799783799141356,0.014484141575522802,0.5592044908130758,1.0,0.5592044908130758
51,S3,0.94413517170784,0.967142810662651,0.02300763895481095,0.5548441314411874,1.0,0.5548441314411874
148,S3,0.9342655468656108,0.9626038259238343,0.028338279058223503,0.5939375762194845,0.9333333333333333,0.5543417378048522
203,S2,0.8480366680189729,0.9058615465392564,0.05782487852028351,0.5448352861352357,1.0,0.5448352861352357
54,S3,0.8545234086390728,0.9090062672416356,0.054482858602562745,0.5310341866082697,1.0,0.5310341866082697
135,S2,0.9174473336520996,0.9492099924709618,0.0317626588188622,0.519771712341222,1.0,0.519771712341222
147,S4,0.9780412979073642,0.9867615477875005,0.00872024988013631,0.5149152105447672,1.0,0.5149152105447672
207,S2,0.8109870673810248,0.877745879844349,0.06675881246332427,0.5148206309779084,1.0,0.5148206309779084
63,S4,0.0678640620088381,0.041743249613154634,-0.026120812395683465,-0.5136059818418217,1.0,0.5136059818418217
56,S1,0.92268719678897,0.9522104501670756,0.029523253378105574,0.5125487419112869,1.0,0.5125487419112869
38,S1,0.9559452234744652,0.973098910651339,0.017153687176873822,0.5110522329005645,1.0,0.5110522329005645
55,S4,0.8757994669799045,0.9211798403079883,0.045380373328083756,0.5052475799390257,1.0,0.5052475799390257
2,S3,0.8949298069616637,0.9338138593932271,0.038884052431563454,0.5046894077711932,1.0,0.5046894077711932
163,S3,0.8207002475890581,0.881062619512501,0.06036237192344285,0.4814349041863837,1.0,0.4814349041863837
213,S2,0.8670614145431146,0.9132028061511093,0.046141391607994686,0.4781611829317851,1.0,0.4781611829317851
188,S1,0.8415811520319152,0.8952022868541256,0.053621134822210426,0.4749777803930628,1.0,0.4749777803930628
243,S4,0.846676976567423,0.8985856973690631,0.05190872080164011,0.4728366847770833,1.0,0.4728366847770833
244,S4,0.8163255342948061,0.8763347646758792,0.060009230381073086,0.46652185535545865,1.0,0.46652185535545865
221,S2,0.8841649877845671,0.9231563062305399,0.03899131844597281,0.4535483664984614,1.0,0.4535483664984614
23,S3,0.8417120183530551,0.8928473776535694,0.05113535930051427,0.449139813036352,1.0,0.449139813036352
206,S1,0.8593895130538292,0.9051995535608665,0.0458100405070373,0.4461526430946501,1.0,0.4461526430946501
149,S4,0.9366031277609728,0.9581715330605555,0.021568405299582705,0.4386046634407581,1.0,0.4386046634407581
223,S2,0.8532148436816959,0.8997773421232523,0.046562498441556466,0.434711785854911,1.0,0.434711785854911
150,S4,0.9621549563228784,0.9751018679918759,0.01294691166899753,0.4320802302504716,1.0,0.4320802302504716
202,S2,0.8567752165619527,0.9019896442445055,0.045214427682552794,0.43076974742514884,1.0,0.43076974742514884
216,S2,0.8362439853354363,0.8869985303872112,0.0507545450517749,0.42989972131528464,1.0,0.42989972131528464
67,S4,0.0720696487300485,0.048293446752276536,-0.023776201977771957,-0.4256371911150194,1.0,0.4256371911150194
10,S3,0.8646190282324883,0.9070477804614128,0.042428752228924504,0.42391340585644244,1.0,0.42391340585644244
242,S1,0.0738893679630276,0.049661267517501204,-0.024228100445526396,-0.42316843032646334,1.0,0.42316843032646334
45,S1,0.9322834034316164,0.9544365719355967,0.022153168503980303,0.41971038848481257,1.0,0.41971038848481257
18,S1,0.95752041923042,0.9719842091060346,0.014463789875614586,0.4312479566501479,0.9666666666666667,0.41687302476180965
36,S3,0.8929273399075288,0.9265689372745867,0.03364159736705785,0.41414409845934586,1.0,0.41414409845934586
68,S1,0.9430655576923568,0.9615897702398812,0.018524212547524455,0.41302878872606374,1.0,0.41302878872606374
141,S4,0.954920996996146,0.969541070242149,0.014620073246003007,0.4072315937738109,1.0,0.4072315937738109
50,S2,0.8737442141865698,0.9143648751334794,0.04062066094690964,0.43365639286748303,0.9333333333333333,0.4047459666763175
20,S3,0.8338010215542011,0.882601287321174,0.04880026576697294,0.4044888044217587,1.0,0.4044888044217587
146,S4,0.9556603412692432,0.9699438841922979,0.014283542923054782,0.40365306994033334,1.0,0.40365306994033334
176,S1,0.9254624398933742,0.9488385994063986,0.023376159513024408,0.401263438109539,1.0,0.401263438109539
52,S3,0.8866566861932116,0.9211413418330118,0.03448465563980019,0.4009200055881279,1.0,0.4009200055881279
155,S1,0.9085521346520838,0.9367767736255422,0.028224638973458394,0.3996905457160045,1.0,0.3996905457160045
152,S1,0.8561133215699359,0.8986994326440838,0.04258611107414789,0.39948003926151143,1.0,0.39948003926151143
247,S1,0.0779180964260133,0.05378757704770447,-0.024130519378308832,-0.39644873894324295,1.0,0.39644873894324295
137,S3,0.965694943919707,0.9772693966278849,0.011574452708177918,0.4234951324881857,0.9333333333333333,0.39526212365564
27,S1,0.9192000353965896,0.9439908869969205,0.0247908516003309,0.3930776487133154,1.0,0.3930776487133154
151,S2,0.9877504764359628,0.9811718876667664,-0.00657858876919637,-0.4365454539723501,0.9,0.3928909085751151
224,S2,0.7881020629167889,0.8460211206096796,0.05791905769289074,0.3902075130985816,1.0,0.3902075130985816
54,S4,0.8754538798678919,0.9118704194943631,0.03641653962647118,0.3866253265256381,1.0,0.3866253265256381
45,S2,0.9427014993868272,0.9602372148631216,0.0175357154762944,0.38377505414730617,1.0,0.38377505414730617
34,S3,0.8800644664728577,0.9149562796815451,0.034891813208687394,0.3826700205993183,1.0,0.3826700205993183
50,S3,0.8890913100462667,0.9215274735865837,0.032436163540316976,0.3817913177712784,1.0,0.3817913177712784
140,S1,0.954608877024379,0.9689531210923757,0.014344244067996725,0.39473282674520105,0.9666666666666667,0.38157506585369433
117,Q1,0.9530576960281656,0.9691507330300291,0.016093037001863486,0.43655100837361305,0.8666666666666667,0.3783442072571313
178,S3,0.8110918661008076,0.8623558460169236,0.051263979916115976,0.3778757679584208,1.0,0.3778757679584208
37,S2,0.8641153859291978,0.9049443028200561,0.040828916890858324,0.4035101841171296,0.9333333333333333,0.3766095051759876
7,S3,0.7965533146411341,0.8508214677699044,0.05426815312877031,0.3761706241445273,1.0,0.3761706241445273
29,S3,0.8975701003136788,0.9272466526991331,0.029676552385454302,0.374632126070356,1.0,0.374632126070356
152,S3,0.8360580771019774,0.8809864888603476,0.044928411758370146,0.37262039957819604,1.0,0.37262039957819604
144,Q1,0.1100559392674121,0.07856795772749298,-0.03148798153991912,-0.37179548629385906,1.0,0.37179548629385906
47,S4,0.8625751393092363,0.9003348145961045,0.03775967528686819,0.36410536589792475,1.0,0.36410536589792475
167,S3,0.7623892628332338,0.8219931838691378,0.05960392103590395,0.3640870705802821,1.0,0.3640870705802821
9,S3,0.8487076691316686,0.8897729338846656,0.04106526475299699,0.3639230192189742,1.0,0.3639230192189742
144,S3,0.9425380687746396,0.9592818971772901,0.01674382840265043,0.3620697903557537,1.0,0.3620697903557537
127,S2,0.1994905692451392,0.14822412592624834,-0.05126644331889085,-0.35911751986171225,1.0,0.35911751986171225
29,S1,0.9417319771575912,0.9595666424702548,0.017834665312663645,0.3841600318792211,0.9333333333333333,0.35854936308727303
56,S4,0.8277314481047854,0.8726148493436245,0.04488340123883916,0.3546452278250498,1.0,0.3546452278250498
164,S1,0.9171038235664328,0.9403264798962878,0.023222656329854985,0.3537090353643033,1.0,0.3537090353643033
115,S2,0.2652628884425128,0.20279703025789186,-0.062465858184620915,-0.3501122886625738,1.0,0.3501122886625738
9,Q1,0.1092143052792624,0.07954357239900768,-0.02967073288025472,-0.3497730683428575,1.0,0.3497730683428575
156,S3,0.7696692228241965,0.8255746948792417,0.05590547205504526,0.3481402125961901,1.0,0.3481402125961901
27,S2,0.9026343295521656,0.9307980943131688,0.02816376476100324,0.37217015401918063,0.9333333333333333,0.34735881041790195
44,S3,0.8880305842599856,0.9181650438213245,0.030134459561338867,0.3468922475084417,1.0,0.3468922475084417
48,S3,0.900837918410294,0.9278013087376866,0.02696339032739259,0.34682604320983357,1.0,0.34682604320983357
188,Q3,0.6598227977319086,0.7320428813871511,0.07222008365524257,0.3425115642010049,1.0,0.3425115642010049
27,S4,0.7973265267897968,0.8470997106457153,0.04977318385591856,0.34236431532710965,1.0,0.34236431532710965
214,S2,0.7926331365803142,0.8432794540188597,0.05064631743854553,0.341963172979721,1.0,0.341963172979721
227,S4,0.803078614827661,0.8516023237909209,0.04852370896325997,0.34157596876234964,1.0,0.34157596876234964
56,S3,0.902804649310004,0.9288326424201426,0.026027993110138592,0.34011102139609983,1.0,0.34011102139609983
34,S2,0.8984507302522194,0.9271320117285129,0.028681281476293452,0.3633187666094515,0.9333333333333333,0.3390975155021547
132,S3,0.9747834045141448,0.9822932219054024,0.007509817391257556,0.36123121519823,0.9333333333333333,0.33714913418501463
75,S1,0.8907202441008808,0.9194235113625011,0.028703267261620313,0.33642072054668715,1.0,0.33642072054668715
32,S3,0.8699324663054512,0.903490374111697,0.03355790780624579,0.3362609362450648,1.0,0.3362609362450648
240,S4,0.8595172906385625,0.8952529447222244,0.03573565408366186,0.33427132609382504,1.0,0.33427132609382504
49,S1,0.913293243105955,0.9369431240713451,0.023649880965390002,0.3440602715267169,0.9666666666666667,0.3325915958091597
211,S2,0.8369378723360575,0.8770980516639202,0.040160179327862644,0.32961350086387164,1.0,0.32961350086387164
45,S3,0.9249677621650458,0.9448594868850972,0.019891724720051407,0.32931276928654674,1.0,0.32931276928654674
117,S1,0.8142533971695926,0.8588668974022269,0.04461350023263433,0.3280223748577078,1.0,0.3280223748577078
125,S2,0.1925851798639027,0.14694736995551208,-0.045637809908390614,-0.3254477378379961,1.0,0.3254477378379961
107,S1,0.775520782968885,0.8269518118168968,0.05143102884801176,0.324424671328009,1.0,0.324424671328009
53,S4,0.8766311590978245,0.9076349291057465,0.031003770007921982,0.3241856054309038,1.0,0.3241856054309038
147,Q1,0.1262579302233636,0.0947766692081082,-0.03148126101525539,-0.3222000786056598,1.0,0.3222000786056598
0,Q1,0.1952401438424609,0.1496034634397496,-0.04563668040271132,-0.3214009596981118,1.0,0.3214009596981118
68,Q1,0.956052065520066,0.9391132342525782,-0.016938831267487853,-0.34387464388237055,0.9333333333333333,0.3209496676235458
48,S4,0.8388201911877434,0.8775755585013034,0.038755367313559996,0.32019322012044715,1.0,0.32019322012044715
65,S4,0.0842030201678861,0.06258756847851904,-0.021615451689367057,-0.3199927627597492,1.0,0.3199927627597492
1,S3,0.8477592475098434,0.8845130862606745,0.03675383875083105,0.3187467747847912,1.0,0.3187467747847912
38,S2,0.8910259890242211,0.9199600910971346,0.02893410207291347,0.34054090827608086,0.9333333333333333,0.3178381810576755
28,S2,0.9191874851562508,0.9410124451273424,0.021824959971091573,0.33827168470872504,0.9333333333333333,0.3157202390614767
15,S3,0.8158236710866215,0.8585481244240967,0.04272445333747521,0.31497906145441434,1.0,0.31497906145441434
76,Q3,0.854933309276817,0.8898081278850393,0.03487481860822228,0.314956108426099,1.0,0.314956108426099
41,S3,0.8862919638292364,0.9143353942039192,0.02804343037468282,0.3143453718908109,1.0,0.3143453718908109
149,S2,0.9028835649949486,0.928604423929005,0.0257208589340564,0.3357639490520974,0.9333333333333333,0.3133796857819576
14,S3,0.8398878980738034,0.8774844307118994,0.037596532638096036,0.3114269151063518,1.0,0.3114269151063518
192,S1,0.1333348089171182,0.10133799208132384,-0.031996816835794376,-0.3106562075985251,1.0,0.3106562075985251
16,S3,0.8648513448032461,0.897206019384831,0.03235467458158492,0.3103775806035767,1.0,0.3103775806035767
112,S2,0.1662790386468272,0.1277404526740193,-0.038538585972807904,-0.30885510444080855,1.0,0.30885510444080855
2,Q1,0.1032837510399468,0.07799896182120102,-0.025284789218745787,-0.3085914733792281,1.0,0.3085914733792281
105,S1,0.9411523640586764,0.9560767853034937,0.014924421244817299,0.3082428573995424,1.0,0.3082428573995424
64,Q1,0.7257377074144317,0.7825615465549187,0.056823839140487054,0.3075533660835541,1.0,0.3075533660835541
22,S3,0.8296461292397953,0.8687443086266071,0.039098179386811815,0.30678094616565366,1.0,0.30678094616565366
55,S2,0.8832798912875893,0.9131158165315436,0.029835925243954287,0.3284234367353567,0.9333333333333333,0.3065285409529996
119,S2,0.1688511529385756,0.13017405569987633,-0.038677097238699276,-0.305629374184879,1.0,0.305629374184879
149,S1,0.7747969450344336,0.8259671041719103,0.05117015913747669,0.3217120833216518,0.9333333333333333,0.30026461110020836
24,S3,0.8268819743830486,0.8656765294339256,0.03879455505087703,0.2995721487634193,1.0,0.2995721487634193
145,S4,0.9138292947073038,0.9346063239705009,0.020777029263197133,0.2983863792002994,1.0,0.2983863792002994
26,S3,0.8387659320609161,0.8751309640412642,0.03636503198034813,0.2980336398363048,1.0,0.2980336398363048
84,S2,0.6874022419354989,0.7475991920983798,0.06019695016288085,0.297846529898104,1.0,0.297846529898104
129,S3,0.9302673749700684,0.9471128005609544,0.016845425590885976,0.29445311002103924,1.0,0.29445311002103924
225,S2,0.826640860517286,0.8647442938250021,0.03810343330771604,0.29326260662354686,1.0,0.29326260662354686
165,S3,0.8668407944956277,0.8970097760350022,0.03016898153937453,0.29112309240071954,1.0,0.29112309240071954
143,S3,0.9497379015144696,0.9626676428443861,0.012929741329916533,0.3109136335905851,0.9333333333333333,0.29018605801787944
55,S3,0.8795052708547466,0.9070196462937307,0.02751437543898405,0.29002245240870006,1.0,0.29002245240870006
46,S3,0.9030694791462266,0.9256458824790862,0.022576403332859596,0.289847668328576,1.0,0.289847668328576
146,S1,0.8958165777565278,0.9198990230576949,0.0240824453011671,0.28939331222862164,1.0,0.28939331222862164
143,S2,0.9987967568387583,0.998052838839695,-0.0007439179990633704,-0.48187808831266654,0.6,0.28912685298759994
60,S4,0.1203401695589927,0.09297567013757617,-0.027364499421416527,-0.2886190144270293,1.0,0.2886190144270293
171,S3,0.8108571857685443,0.85104958416543,0.04019239839688571,0.2872673455509249,1.0,0.2872673455509249
39,S1,0.9496704728139584,0.9620967573859236,0.012426284571965152,0.29655757961103557,0.9666666666666667,0.2866723269573344
70,S1,0.8816197144593356,0.908367818139154,0.02674810367981839,0.2860084516372896,1.0,0.2860084516372896
56,S2,0.9017420474120608,0.9257371523535158,0.02399510494145507,0.3062472357990975,0.9333333333333333,0.28583075341249103
241,S4,0.8201786295714554,0.858418162720012,0.03823953314855666,0.2846552597752787,1.0,0.2846552597752787
0,S3,0.8468215168945182,0.8801257039487258,0.03330418705420757,0.2837350281012847,1.0,0.2837350281012847
4,S3,0.8598191584284451,0.8906568194542905,0.030837661025845398,0.2836790383996173,1.0,0.2836790383996173
62,S4,0.0790571976351253,0.060878209702615774,-0.01817898793250952,-0.2808437768981795,1.0,0.2808437768981795
248,S1,0.0817239461793186,0.06297519829462955,-0.01874874788468904,-0.2808177803563896,1.0,0.2808177803563896
49,S4,0.8070926283326235,0.8469941684252895,0.039901540092666,0.2799894661433451,1.0,0.2799894661433451
131,S3,0.9517175149417152,0.9637563495999513,0.012038834658236075,0.2993774547469781,0.9333333333333333,0.27941895776384623
169,S3,0.7994116795180602,0.840327732001906,0.04091605248384578,0.27804718326645994,1.0,0.27804718326645994
123,S2,0.2269255776844952,0.1820530379545352,-0.04487253972996,-0.2767462366932414,1.0,0.2767462366932414
162,S2,0.7905694997447503,0.8326926304386928,0.04212313069394247,0.2764707946195859,1.0,0.2764707946195859
46,S4,0.8165912529946825,0.8542736824260566,0.03768242943137412,0.27509987586745255,1.0,0.27509987586745255
52,S4,0.8582040544683459,0.8884699256147051,0.030265871146359147,0.2747538533620515,1.0,0.2747538533620515
113,S2,0.2280191339382253,0.18331033284805792,-0.044708801090167366,-0.27454890825419054,1.0,0.27454890825419054
171,Q3,0.3784121529456276,0.3163562458144067,-0.06205590713122089,-0.27427716914812744,1.0,0.27427716914812744
40,S3,0.8672633146619955,0.8974811011138557,0.03021778645186024,0.29256963938251834,0.9333333333333333,0.2730649967570171
119,S1,0.1075334206350624,0.08400582109586963,-0.02352759953919277,-0.2729365369609762,1.0,0.2729365369609762
134,S3,0.9494729187845814,0.961786956101798,0.012314037317216586,0.29221858211039287,0.9333333333333333,0.27273734330303334
25,S3,0.8285697884365608,0.8661472410189783,0.037577452582417514,0.29178975673088603,0.9333333333333333,0.2723371062821603
126,S1,0.1813087773312729,0.1444233618655602,-0.036885415465712695,-0.27152120858552276,1.0,0.27152120858552276
179,S3,0.7721195913481159,0.815927737703097,0.04380814635498109,0.268678963215117,1.0,0.268678963215117
136,S2,0.936756600325567,0.9513304745135114,0.014573874187944424,0.2773757437457576,0.9666666666666667,0.268129885620899
154,S3,0.8570834631691902,0.8866647626991679,0.02958129952997779,0.2658423472519329,1.0,0.2658423472519329
108,S2,0.179458576196722,0.14358615394556856,-0.035872422251153446,-0.26579852215298505,1.0,0.26579852215298505
21,S3,0.8122051519129904,0.8494064961740082,0.037201344261017844,0.2655508791622223,1.0,0.2655508791622223
138,S3,0.9951216136908172,0.9964457701371688,0.001324156446351643,0.31800792987279713,0.8333333333333334,0.26500660822733096
208,S2,0.7309777179730649,0.7797313568689663,0.04875363889590145,0.2645128081125686,1.0,0.2645128081125686
124,S2,0.2121070703905375,0.17133806970221266,-0.04076900068832484,-0.2639026408032965,1.0,0.2639026408032965
121,S3,0.0833735462628775,0.06417226472049678,-0.019201281542380724,-0.2824913501461057,0.9333333333333333,0.26365859346969867
35,S2,0.880586967760273,0.9071374393890769,0.026550471628803862,0.2811731909460342,0.9333333333333333,0.2624283115496319
210,S2,0.7880486107670827,0.8282717038314262,0.040223093064343574,0.26022486779601595,1.0,0.26022486779601595
150,Q2,0.7618964871900413,0.8056364586628817,0.04373997147284037,0.25879711513675363,1.0,0.25879711513675363
47,S2,0.90583049616103,0.9269671527928538,0.021136656631823847,0.2772531085246679,0.9333333333333333,0.2587695679563567
143,S4,0.9865016542469776,0.9896361635341868,0.003134509287209264,0.2674466348057747,0.9666666666666667,0.2585317469789155
24,Q1,0.2168806805340705,0.17628789639854237,-0.04059278413552814,-0.2577649179435746,1.0,0.2577649179435746
161,S3,0.8450686141921019,0.87584240509586,0.03077379090375809,0.25719900970832676,1.0,0.25719900970832676
