cell_key,row,subject_id,target,selected_expert,expert_family,selection_score,true_gain,raw_pred,selected_pred,switched,metric_row,surprise_calendar_rhythm,surprise_calendar_rhythm_rank,surprise_phone_device,surprise_phone_device_rank,surprise_body_sleep_activity,surprise_body_sleep_activity_rank,surprise_app_social_context,surprise_app_social_context_rank,surprise_mobility_environment,surprise_mobility_environment_rank,masked_surprise_energy_mean,masked_surprise_energy_max,masked_surprise_energy_disagreement,masked_surprise_energy_mean_rank,masked_surprise_energy_max_rank,masked_surprise_energy_disagreement_rank,target_surprise_rank,target_surprise_shift,target_surprise_direction,action_move_sign,surprise_action_direction_agrees,surprise_responsibility_score,surprise_veto_keep,wm_energy_calendar_rhythm,wm_energy_rank_calendar_rhythm,wm_energy_phone_behavior,wm_energy_rank_phone_behavior,wm_energy_body_activity_sleep,wm_energy_rank_body_activity_sleep,wm_energy_app_social_context,wm_energy_rank_app_social_context,wm_energy_mobility_environment,wm_energy_rank_mobility_environment,wm_energy_mean,wm_energy_max,wm_energy_rank_mean,wm_energy_rank_max
215:S4,215,id05,S4,hsjepa_action_health__wide_listener_health,core_action_health,0.2027503911375748,0.1846530956805698,0.5126470588235295,0.6166124518240802,True,215,0.5717481220409598,0.0533333333333333,4.480543324088781,0.8755555555555555,1.5292417352055765,0.5755555555555556,1.2810419955486405,0.3444444444444444,0.8478852654463401,0.1933333333333333,-0.2994341236311882,-0.1899047114679502,0.0560529104497789,0.6288888888888889,0.8066666666666666,0.9177777777777778,0.9177777777777778,0.0973451327433628,1.0,1.0,True,0.758888888888889,False,0.5662971455633665,0.05333333333333334,3.8709154500881326,0.8555555555555555,1.5609244385733991,0.5866666666666667,1.065557196046563,0.23777777777777778,0.8145976310352242,0.14444444444444443,1.575658372261337,3.8709154500881326,0.37555555555555553,0.8555555555555555
216:S3,216,id05,S3,hsjepa_action_health__strict_listener_health,core_action_health,0.1896075211974911,0.3295927289859972,0.3442436974789916,0.088235294117647,True,216,1.6317322850325766,0.7933333333333333,1.8987076485640624,0.5511111111111111,2.3563177415101104,0.8044444444444444,0.6967162433609678,0.06,3.2284550072800036,0.8622222222222222,-0.3087713164741748,-0.2583292104372037,0.0460992806262587,0.4933333333333333,0.5977777777777777,0.8466666666666667,0.8044444444444444,0.1504424778761062,1.0,-1.0,False,0.6333333333333333,True,1.6460574323140857,0.8111111111111111,1.6573011631696914,0.4066666666666667,2.4844816915740275,0.8266666666666667,0.47405032548083337,0.011111111111111112,2.9331564572032938,0.86,1.8390094139483864,2.9331564572032938,0.583111111111111,0.86
217:S2,217,id05,S2,subject_prior,prior,0.1654511487233443,0.2853404937439433,0.425126050420168,0.2352941176470588,True,217,0.917696897013434,0.2577777777777778,1.574555761065707,0.3844444444444444,1.3509849455773428,0.4822222222222222,1.0002060863204758,0.2111111111111111,0.8317178691108885,0.1822222222222222,-0.3290306911376544,-0.3099506423951677,0.0196030401310758,0.2044444444444444,0.1111111111111111,0.3288888888888889,0.3288888888888889,0.0707964601769911,1.0,-1.0,False,0.2604444444444445,True,0.9582091061061512,0.3244444444444444,1.4416396313103224,0.33555555555555555,1.4082697527846808,0.5177777777777778,0.9848919505179673,0.19777777777777777,0.8721627701521296,0.18222222222222223,1.1330346421742505,1.4416396313103224,0.31155555555555553,0.5177777777777778
219:S3,219,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.1850998190249477,0.2911288660408614,0.3185294117647059,0.088235294117647,True,219,1.2218374371228706,0.5511111111111111,5.172480220084512,0.8866666666666667,1.569649440090357,0.5933333333333334,2.6106221180807423,0.8155555555555556,2.8740682241235604,0.8488888888888889,-0.2515262374733829,-0.1579543066262463,0.0569870448897406,0.8822222222222222,0.8444444444444444,0.9266666666666666,0.5933333333333334,0.1504424778761062,1.0,-1.0,False,0.7522222222222223,True,1.192663853736404,0.5466666666666666,7.131857725494651,0.9088888888888889,1.622823645155713,0.6266666666666667,2.6572488788164694,0.9066666666666666,2.7776541257595135,0.8555555555555555,3.07644964579255,7.131857725494651,0.768888888888889,0.9088888888888889
219:S4,219,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.1793362177850065,-0.3104059814740443,0.5126470588235295,0.6426975563093823,True,219,1.2218374371228706,0.5511111111111111,5.172480220084512,0.8866666666666667,1.569649440090357,0.5933333333333334,2.6106221180807423,0.8155555555555556,2.8740682241235604,0.8488888888888889,-0.2515262374733829,-0.1579543066262463,0.0569870448897406,0.8822222222222222,0.8444444444444444,0.9266666666666666,0.9266666666666666,0.0973451327433628,1.0,1.0,True,0.9022222222222224,False,1.192663853736404,0.5466666666666666,7.131857725494651,0.9088888888888889,1.622823645155713,0.6266666666666667,2.6572488788164694,0.9066666666666666,2.7776541257595135,0.8555555555555555,3.07644964579255,7.131857725494651,0.768888888888889,0.9088888888888889
220:S2,220,id05,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.1877474455896501,0.1996577776232475,0.3736974789915966,0.2352941176470588,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.9066666666666666,0.0707964601769911,1.0,-1.0,False,0.7367777777777778,True,1.461840689795571,0.7422222222222222,3.322877694080209,0.8133333333333334,0.4575192257344738,0.03777777777777778,0.7031878220523484,0.06444444444444444,1.0365777638410072,0.29555555555555557,1.3964006391007218,3.322877694080209,0.39066666666666666,0.8133333333333334
220:S3,220,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.1851215107595165,0.310175875318367,0.3313865546218487,0.088235294117647,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.0444444444444444,0.1504424778761062,1.0,-1.0,False,0.3487777777777777,True,1.461840689795571,0.7422222222222222,3.322877694080209,0.8133333333333334,0.4575192257344738,0.03777777777777778,0.7031878220523484,0.06444444444444444,1.0365777638410072,0.29555555555555557,1.3964006391007218,3.322877694080209,0.39066666666666666,0.8133333333333334
220:S4,220,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.1874780382644666,-0.3988672477662061,0.5126470588235295,0.6729472940977813,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.9066666666666666,0.0973451327433628,1.0,1.0,True,0.7367777777777778,False,1.461840689795571,0.7422222222222222,3.322877694080209,0.8133333333333334,0.4575192257344738,0.03777777777777778,0.7031878220523484,0.06444444444444444,1.0365777638410072,0.29555555555555557,1.3964006391007218,3.322877694080209,0.39066666666666666,0.8133333333333334
222:Q2,222,id05,Q2,global_prior,prior,0.1681106837457405,0.2013985046020545,0.4645378151260504,0.5681818181818182,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.1222222222222222,0.1681415929203539,1.0,1.0,True,0.0953333333333333,True,0.8197187779541969,0.18222222222222223,0.7397754955900229,0.07111111111111111,2.1795589320383764,0.7733333333333333,0.8125139519349213,0.10444444444444445,0.4634928301778025,0.015555555555555555,1.0030119975390641,2.1795589320383764,0.22933333333333333,0.7733333333333333
222:S2,222,id05,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.1986764101266349,0.403927828789278,0.4894117647058824,0.2352941176470588,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.6133333333333333,0.0707964601769911,1.0,-1.0,False,0.3163333333333333,True,0.8197187779541969,0.18222222222222223,0.7397754955900229,0.07111111111111111,2.1795589320383764,0.7733333333333333,0.8125139519349213,0.10444444444444445,0.4634928301778025,0.015555555555555555,1.0030119975390641,2.1795589320383764,0.22933333333333333,0.7733333333333333
222:S3,222,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.2004409385225485,0.3695954483454414,0.3699579831932773,0.088235294117647,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.7911111111111111,0.1504424778761062,1.0,-1.0,False,0.3963333333333333,True,0.8197187779541969,0.18222222222222223,0.7397754955900229,0.07111111111111111,2.1795589320383764,0.7733333333333333,0.8125139519349213,0.10444444444444445,0.4634928301778025,0.015555555555555555,1.0030119975390641,2.1795589320383764,0.22933333333333333,0.7733333333333333
260:S3,260,id06,S3,global_prior,prior,0.1715115541999417,-0.2216573466288972,0.815984555984556,0.6537585421412301,True,260,1.3053479967106143,0.6266666666666667,1.0659490115762629,0.1911111111111111,0.2581092813168943,0.0066666666666666,2.223762417359264,0.7288888888888889,1.3600178896490829,0.5888888888888889,-0.3085376105744688,-0.2539446420544343,0.0314262125747165,0.5,0.6155555555555555,0.6488888888888888,0.0066666666666666,0.1504424778761062,1.0,-1.0,False,0.2779999999999999,True,1.3230511009979475,0.6555555555555556,1.1664701654353586,0.20222222222222222,0.4138091990418623,0.022222222222222223,1.5482313991555259,0.5555555555555556,1.3628979225662017,0.5088888888888888,1.162891957439379,1.5482313991555259,0.38888888888888895,0.6555555555555556
261:Q2,261,id06,Q2,global_prior,prior,0.2571781604668157,-0.3780527007075831,0.3583783783783784,0.5603644646924829,True,261,1.5531369008160352,0.7755555555555556,1.4292318619516986,0.3377777777777778,1.6586055162313738,0.6266666666666667,1.919718138191156,0.6444444444444445,1.1953061845591562,0.4688888888888889,-0.3046254319023244,-0.2820158682246834,0.0168580352051896,0.5511111111111111,0.4866666666666667,0.2422222222222222,0.6444444444444445,0.1681415929203539,1.0,1.0,True,0.5931111111111111,True,1.5450539241425505,0.78,1.3133694331437273,0.2644444444444444,1.6115179832071536,0.6177777777777778,1.60188726903864,0.58,1.20108417028739,0.42,1.4545825559638923,1.6115179832071536,0.5324444444444445,0.78
262:Q2,262,id06,Q2,global_prior,prior,0.2258785897395083,0.3129012071569802,0.4098069498069498,0.5603644646924829,True,262,2.912839915557635,0.8933333333333333,2.1833340883237673,0.6377777777777778,0.7664596958145516,0.1355555555555555,4.067656947930173,0.8911111111111111,1.1819367936100489,0.4622222222222222,-0.2488518542967905,-0.0837050291159429,0.0884041450538043,0.8888888888888888,0.8844444444444445,0.9777777777777776,0.8911111111111111,0.1681415929203539,1.0,1.0,True,0.889888888888889,True,2.9673840275888796,0.8977777777777778,2.2878745566466296,0.6488888888888888,0.7142307808584047,0.11777777777777777,3.518428549050948,0.9688888888888889,1.0688626048091985,0.3111111111111111,2.111356103790812,3.518428549050948,0.5888888888888889,0.9688888888888889
263:Q2,263,id06,Q2,global_prior,prior,0.2510669725286259,0.4117507125219403,0.3712355212355213,0.5603644646924829,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.82,0.1681415929203539,1.0,1.0,True,0.8346666666666667,True,2.096668108457409,0.8644444444444445,1.740219324841175,0.45555555555555555,2.3529538979121267,0.8022222222222222,1.9714304973068053,0.7533333333333333,3.050807282345945,0.8644444444444445,2.2424158221726924,3.050807282345945,0.748,0.8644444444444445
263:Q3,263,id06,Q3,global_prior,prior,0.1667841863190847,0.2982163258582971,0.4395366795366795,0.592255125284738,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.56,-0.1769911504424778,-1.0,1.0,False,0.7176666666666668,True,2.096668108457409,0.8644444444444445,1.740219324841175,0.45555555555555555,2.3529538979121267,0.8022222222222222,1.9714304973068053,0.7533333333333333,3.050807282345945,0.8644444444444445,2.2424158221726924,3.050807282345945,0.748,0.8644444444444445
263:S3,263,id06,S3,global_prior,prior,0.1893678065773764,-0.3542715495764422,0.9316988416988417,0.6537585421412301,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.8488888888888889,0.1504424778761062,1.0,-1.0,False,0.8476666666666668,True,2.096668108457409,0.8644444444444445,1.740219324841175,0.45555555555555555,2.3529538979121267,0.8022222222222222,1.9714304973068053,0.7533333333333333,3.050807282345945,0.8644444444444445,2.2424158221726924,3.050807282345945,0.748,0.8644444444444445
264:S3,264,id06,S3,global_prior,prior,0.2132551048834925,-0.2827772838294356,0.8674131274131274,0.6537585421412301,True,264,1.4524969237824308,0.7088888888888889,2.2648422274871147,0.6577777777777778,3.299415536340946,0.8822222222222222,3.231232423452021,0.8644444444444445,1.5138137763779351,0.68,-0.2662301621141109,-0.1609288534391999,0.053454833156612,0.84,0.8422222222222222,0.9022222222222224,0.8822222222222222,0.1504424778761062,1.0,-1.0,False,0.859,True,1.4558095554630741,0.7333333333333333,2.1141379087250254,0.58,3.16329928599605,0.8755555555555555,2.2750026939046024,0.8466666666666667,1.4128603896633969,0.54,2.0842219667504294,3.16329928599605,0.715111111111111,0.8755555555555555
265:Q2,265,id06,Q2,global_prior,prior,0.2501249731671559,-0.2945036322854859,0.4098069498069498,0.5603644646924829,True,265,1.5757382208702544,0.7822222222222223,2.5929167604950405,0.7066666666666667,3.0434368933488263,0.8777777777777778,1.660614531804383,0.5511111111111111,1.096405532932381,0.38,-0.2942254781693708,-0.2770664645783761,0.0147744716000835,0.7022222222222222,0.5133333333333333,0.18,0.5511111111111111,0.1681415929203539,1.0,1.0,True,0.6342222222222222,True,1.5635963684249452,0.7888888888888889,2.342373228235705,0.6688888888888889,3.314495471884084,0.8822222222222222,1.576763265810321,0.5688888888888889,0.9618352184873703,0.24888888888888888,1.951812710568485,3.314495471884084,0.6315555555555555,0.8822222222222222
266:S3,266,id06,S3,subject_prior,prior,0.1762528629170179,0.1798104266078358,0.7902702702702703,0.945945945945946,True,266,1.885947616733103,0.8466666666666667,5.319976643209522,0.8933333333333333,1.7881101929775567,0.6888888888888889,1.4670902620022064,0.4533333333333333,0.9213552676389488,0.24,-0.2750783581830805,-0.1511436126759465,0.064134745980356,0.8088888888888889,0.8577777777777778,0.9444444444444444,0.6888888888888889,0.1504424778761062,1.0,1.0,True,0.7548888888888889,True,1.8589035772841505,0.8488888888888889,4.51419327840229,0.8822222222222222,1.6146252748836063,0.62,1.11591315348189,0.29333333333333333,0.9195530792236017,0.2288888888888889,2.004637672655108,4.51419327840229,0.5746666666666667,0.8822222222222222
267:S3,267,id06,S3,global_prior,prior,0.1909837872387705,-0.2057752910847491,0.8031274131274131,0.6537585421412301,True,267,1.1702098644583057,0.5133333333333333,1.4068668052709563,0.3288888888888889,0.4993358806350071,0.0466666666666666,1.8485490724782,0.6177777777777778,0.7856605551036818,0.1488888888888888,-0.3158129748645922,-0.2885866313563557,0.015398570579148,0.3933333333333333,0.4244444444444444,0.2044444444444444,0.0466666666666666,0.1504424778761062,1.0,-1.0,False,0.2373333333333333,True,1.1612404953080617,0.5311111111111111,1.4236122129683348,0.32,0.5350562461118294,0.051111111111111114,1.4080104475587831,0.4688888888888889,0.7703131859974455,0.11333333333333333,1.059646517588891,1.4236122129683348,0.29688888888888887,0.5311111111111111
268:Q2,268,id06,Q2,global_prior,prior,0.2411299579380272,0.3129012071569802,0.4098069498069498,0.5603644646924829,True,268,1.0502437811119023,0.3844444444444444,2.639430019291329,0.7155555555555555,2.4863581725066495,0.8222222222222222,4.427156516052618,0.9,1.3677456262436392,0.5933333333333334,-0.2479127819958788,-0.0505138317269195,0.0997012134277622,0.8933333333333333,0.8977777777777778,0.9866666666666668,0.9,0.1681415929203539,1.0,1.0,True,0.8963333333333334,True,0.9786964716976162,0.34,2.5213518336099914,0.6933333333333334,2.232595002469336,0.7888888888888889,4.049841925301283,0.9822222222222222,1.4102691778838667,0.5355555555555556,2.2385508821924187,4.049841925301283,0.6679999999999999,0.9822222222222222
269:Q2,269,id06,Q2,global_prior,prior,0.1938785010741257,0.2229499312990625,0.4483783783783784,0.5603644646924829,True,269,1.1615739196879191,0.5,1.5466272106984915,0.3777777777777777,1.866360404673962,0.7111111111111111,3.0962851994757843,0.8577777777777778,0.970515905804194,0.2777777777777778,-0.2858549222739853,-0.1733880059535931,0.0568355851088447,0.7688888888888888,0.8333333333333334,0.9244444444444444,0.8577777777777778,0.1681415929203539,1.0,1.0,True,0.808888888888889,True,1.172591944478554,0.5355555555555556,1.417652685282484,0.31555555555555553,1.6431138080185386,0.6355555555555555,2.839388626983828,0.9222222222222223,0.9129604286336366,0.22,1.5971414986794084,2.839388626983828,0.5257777777777778,0.9222222222222223
269:S3,269,id06,S3,hsjepa_action_health__strict_listener_health,core_action_health,0.1688416523977495,0.1477899995318422,0.815984555984556,0.945945945945946,True,269,1.1615739196879191,0.5,1.5466272106984915,0.3777777777777777,1.866360404673962,0.7111111111111111,3.0962851994757843,0.8577777777777778,0.970515905804194,0.2777777777777778,-0.2858549222739853,-0.1733880059535931,0.0568355851088447,0.7688888888888888,0.8333333333333334,0.9244444444444444,0.7111111111111111,0.1504424778761062,1.0,1.0,True,0.7428888888888889,True,1.172591944478554,0.5355555555555556,1.417652685282484,0.31555555555555553,1.6431138080185386,0.6355555555555555,2.839388626983828,0.9222222222222223,0.9129604286336366,0.22,1.5971414986794084,2.839388626983828,0.5257777777777778,0.9222222222222223
315:S3,315,id07,S3,global_prior,prior,0.166185047394898,-0.1220074844811626,0.7411654135338347,0.6560364464692483,True,315,0.3309974899014656,0.0044444444444444,2.2818751921882163,0.6622222222222223,0.9125970465610336,0.2177777777777777,1.9670049846550597,0.6711111111111111,0.5617529721439963,0.0422222222222222,-0.3129183473609842,-0.2776500575421144,0.0254412880077083,0.4266666666666667,0.5088888888888888,0.5177777777777778,0.2177777777777777,0.1504424778761062,1.0,-1.0,False,0.3326666666666666,True,0.2810807459282639,0.0022222222222222222,2.1310280954816383,0.5866666666666667,0.8635134197198214,0.19111111111111112,1.8733434839561602,0.7177777777777777,2.0246836775887442,0.7555555555555555,1.4347298845349254,2.1310280954816383,0.45066666666666666,0.7555555555555555
