flat_idx,row,target,sign,coef,stability,source_support,semantic_mean,base_mean,h088_alignment,listener_score,public_utility_base,magnitude_base,rank_seed_score
351,50,Q2,-1,0.0006815931744011135,1.0,8,1.9402537652154624e-05,1.730466889827969e-05,0.0,4.187379988262911,0.00042404391417188986,0.6221363858939446,0.0020744987844951938
1644,234,S4,-1,0.0013563390771717657,1.0,4,3.237536743638705e-06,-1.8924150607976843e-06,0.5085714285714286,1.2301281857813546,0.0015314802392661499,1.1291278597233871,0.0020565258303025876
242,34,S2,-1,0.0013778441472319135,1.0,4,-3.643991012048529e-07,-4.0195756322404893e-07,0.5222857142857142,0.15506825955734413,0.0015780261188696558,1.1452863678667196,0.0020314109288746885
393,56,Q2,-1,0.0007497669017398677,1.0,6,1.7408365475608226e-05,1.3311399990255248e-05,0.0,4.048105633802817,0.0005048636796161111,0.6733608518121463,0.0020103285075518925
1355,193,S2,1,-0.0010133972904420071,1.0,9,1.643255834594929e-05,6.940000500101108e-06,0.5994285714285714,3.2084094641925627,0.00088312284323498,0.8714478039010681,0.0019834687405506104
722,103,Q2,-1,0.0008070044012076913,1.0,1,5.459582027513538e-05,6.762582347244033e-05,0.0,4.565169014084507,0.0005781121613966293,0.7163680402876093,0.001920728791693376
731,104,S1,-1,0.0006983398895303963,1.0,8,9.04546844606782e-08,4.404970579536044e-07,0.0,2.7979345657276995,0.000443249983908044,0.6347195549807568,0.0017175100243766424
1309,187,Q1,-1,0.0006422571364098459,1.0,8,1.3313455307861113e-05,2.0571333091742565e-06,0.0,3.872928697183099,0.000380588747606906,0.5925800213515098,0.001662047840429064
953,136,Q2,1,-0.0008150636010658834,1.0,3,1.3590309523807435e-05,1.1825211866562954e-06,0.0,2.904421752738654,0.0005888211585747455,0.7224235725957168,0.0015439681795063175
1675,239,Q3,-1,0.0010377598663501163,1.0,6,4.775173761565886e-07,8.368363487787034e-07,0.5205714285714286,2.0428563156718087,0.0009233503576265772,0.8897533885888973,0.0014811667993539078
687,98,Q2,-1,0.00040643033313480517,1.0,9,4.04517529624795e-05,0.00011853028693807849,0.0,4.723057381324987,0.00016882472425883212,0.4153841642593054,0.0014732187514994734
167,23,S4,1,-0.0009579460715118279,1.0,8,1.980630601214501e-06,3.50753276862042e-06,0.5811428571428572,2.067664118041583,0.0007948871670227522,0.8297827932717166,0.0014686024566814158
1292,184,S2,1,-0.0010672250432721257,1.0,5,1.190621002087758e-06,1.8104222150613882e-06,0.5348571428571428,2.207187525150906,0.0009731950169429703,0.9118929724129616,0.0014086061911161524
1107,158,Q2,-1,0.00046239774646755213,1.0,8,3.933273425588238e-05,5.022862067583553e-05,0.0,4.313462734741784,0.00021151785354542289,0.45743703372539196,0.0013567560067226426
71,10,Q2,-1,0.00039028470329869984,1.0,9,5.744711158601174e-05,6.558048724403659e-05,0.0,4.503655972874283,0.00015738333673807008,0.40325263943951856,0.0012900391583178308
638,91,Q2,-1,0.00041013776117028146,1.0,8,4.7371164414884476e-05,6.83115744794871e-05,0.0,4.868675469483568,0.00017150724872045607,0.4181698564674456,0.0012358107789365925
1044,149,Q2,1,-0.0004891699806084012,1.0,10,1.4900610587902328e-05,6.462378540824595e-06,0.0,3.914145539906104,0.00023360468499553506,0.4775531906209598,0.00122141275774557
1177,168,Q2,-1,0.000433367785728637,1.0,7,4.291116888236128e-05,8.249318356045778e-06,0.0,4.131692488262911,0.00018878560903306353,0.43562446321581433,0.0009651315517478033
139,19,S4,1,-0.0007135660394179728,1.0,9,6.890503712144923e-06,3.8206601608933555e-06,0.6,2.787137976004173,0.00046107797455365853,0.6461601997339186,0.0009445605562156951
787,112,S1,1,-0.0010204579655400472,1.0,3,-1.7488320872858854e-06,-2.5228747837361323e-06,0.6068571428571429,-0.088813413816231,0.0008946896473039452,0.8767530633468642,0.0009392624665939974
1525,217,S4,-1,0.0006926105269307461,1.0,8,1.451402294785068e-06,1.2217915641685354e-06,0.4417142857142857,2.0923280432595575,0.00043663180137468746,0.630414618890634,0.0009124747516537529
1359,194,Q2,-1,0.00026869240279685556,1.0,7,8.641206797917684e-05,0.0001580683403515277,0.0,4.41433836351442,8.380259575578823e-05,0.3118904549718402,0.0009065836058557771
372,53,Q2,-1,0.0008598372667974365,1.0,5,1.12476361832924e-06,6.63093599473661e-07,0.5731428571428572,1.834815761234071,0.0006500934384397296,0.7560656691016405,0.0009022019348327052
1413,201,S4,-1,0.0007981305832015519,1.0,6,1.86258925087043e-06,1.7644059696430491e-06,0.6011428571428571,2.0404035546613013,0.0005664336094042964,0.7097004191120627,0.0008561420782333852
1291,184,S1,1,-0.0007898684692364027,1.0,6,3.8375689971091223e-07,1.1541265146083741e-06,0.6177142857142857,1.607670981444221,0.0005556664816412826,0.703492420932396,0.0008143601475007283
1116,159,S1,1,-0.0005321340416800277,1.0,5,-1.0402024126542394e-06,-1.9089847554824553e-06,0.0,1.6115680751173709,0.0002713008698906528,0.5098355839707509,0.0007976245574785193
767,109,S2,-1,0.000891100155360654,1.0,3,3.973748694720218e-07,1.1464278576746085e-06,0.5554285714285714,1.4604679409792087,0.000694662490435969,0.7795560198896151,0.0007715006428033182
1328,189,S3,1,-0.0006828743939024004,1.0,7,2.382215008350941e-06,4.678892181510995e-06,0.6091428571428571,2.379192219986586,0.0004254983999769266,0.6230990703068313,0.0007113841379716587
122,17,S1,1,-0.0006904111887686181,1.0,6,1.8640312302437575e-06,4.643612351574796e-06,0.5542857142857143,2.276984965347641,0.0004341043732118212,0.6287620772572754,0.0006941109275155254
670,95,S3,1,-0.0006351748188065614,1.0,8,6.418942041073362e-07,7.710210254089011e-07,0.5845714285714285,2.0799657444668007,0.00037301181141353616,0.5872585001313388,0.0006706215190816804
482,68,S4,-1,0.000636182952097512,1.0,8,3.442460938967115e-06,6.973248819235687e-08,0.6165714285714285,2.1315859909456742,0.000374085750093724,0.588015992664301,0.0006675428991722813
60,8,S2,1,-0.00038207329782434263,0.8846153846153846,8,9.712061659767803e-07,1.7728009326987003e-06,0.0,3.518536091549296,0.00015171471300224801,0.3970827426731049,0.0005469408917093395
946,135,Q2,1,-0.000413428000631321,1.0,5,5.828826814783045e-06,-2.3621162399185373e-06,0.0,2.190849765258216,0.00017390521451668832,0.4206420809696686,0.0005381028636505043
916,130,S4,-1,0.0005676208828816773,1.0,5,7.5623934140545886e-06,4.811907810935742e-06,0.496,2.4646544600938967,0.0003045284526277834,0.5364997339100075,0.0004904399195274692
1448,206,S4,-1,0.000507424535773696,1.0,8,8.396078243194664e-07,3.620489258598386e-07,0.5097142857142857,1.8865778085177733,0.00024928210793958384,0.49126932255944367,0.00048136677565810437
908,129,S3,-1,0.0006597653952455987,1.0,4,-7.197549332350879e-07,-4.229924468003957e-07,0.6125714285714285,-0.04000984238765917,0.0003996432557016943,0.6057354001613353,0.00047271618792039125
1403,200,S1,1,-0.0005776062217454249,1.0,6,1.1599547889326794e-06,2.308908941478985e-06,0.6188571428571429,2.0989575564498097,0.00031421924661200135,0.5440025311058558,0.00046563283998256165
1342,191,S3,1,-0.0005659040034401497,1.0,6,1.079344365431451e-06,2.151939968721086e-06,0.5828571428571429,2.1537659289067737,0.00030287731346725574,0.5352097027517992,0.00046308997813818007
1550,221,S1,-1,0.00048439834844973785,1.0,8,4.080306410475521e-07,8.150582762415347e-07,0.5131428571428571,1.9353891180415828,0.00022958925601517788,0.47396787530335793,0.00044103179372256677
1643,234,S3,1,-0.0004723604697430334,1.0,8,6.68838772488223e-07,9.98839761773555e-07,0.4771428571428571,2.1476994466800807,0.00021961117014743326,0.4649228379904502,0.00043879087764317313
766,109,S1,-1,0.0005416867336887024,1.0,6,2.9286468430259395e-06,4.3392425433539104e-06,0.6097142857142858,1.9310221551531412,0.0002800592448824117,0.5170132983972184,0.0004288664919481621
266,38,Q1,-1,0.0006991265302313166,0.9615384615384616,1,-1.3765736531227365e-06,-2.6498859108019214e-06,0.4902857142857142,0.1006953722334003,0.0004441625108596449,0.6353106221168391,0.00037251274366661974
664,94,S4,1,-0.0004958349692895376,1.0,6,1.495590684792637e-06,4.618767680585675e-06,0.5885714285714285,1.9479198524480212,0.00023927068737800158,0.4825611386805636,0.0003692830602895926
1295,185,Q1,-1,0.0004996060843279599,1.0,5,1.2709046931866426e-06,1.1667158192264791e-06,0.6131428571428571,1.8938251509054325,0.00024250613748364285,0.4853946841136804,0.0003256137004757496
1430,204,Q3,1,-0.00029509108933766816,1.0,6,-4.3395312103401566e-07,5.068374254965973e-06,0.0,2.5884088419405322,9.78893675723114e-05,0.33172593517487786,0.0003251962473904751
1037,148,Q2,1,-0.00019820708386035886,1.0,9,3.900500428333812e-05,2.288334641939137e-05,0.0,4.13351512780386,5.132158229039765e-05,0.25892910228453186,0.0003190655066875432
1301,185,S4,1,-0.0005064828443701856,1.0,4,1.0759832245819782e-06,9.968655019271057e-06,0.6062857142857143,1.6319965459423205,0.00024846111211020887,0.4905617532202334,0.0003118100329969178
1477,211,Q1,-1,0.0004914932602457513,1.0,3,2.1867808094921947e-05,5.340686828625182e-06,0.6142857142857143,2.541498658618377,0.00023557215911957984,0.4792988595648117,0.00030107370489251747
1521,217,Q3,1,-0.00041021706169010717,1.0,7,2.1715795578126527e-06,3.4400028393164307e-06,0.5737142857142857,1.8257936955063718,0.0001715648525623778,0.4182294413975012,0.0002941364128043547
252,36,Q1,-1,0.000538830425471846,1.0,1,5.870582679605464e-06,9.890876303620803e-07,0.4691428571428571,2.0234890006706907,0.0002774260702634422,0.5148671217303741,0.0002585273330722865
1003,143,Q3,1,-0.0004815353924981035,1.0,3,1.8945274012239598e-07,1.487484080447911e-07,0.5817142857142857,1.2406792756539233,0.0002271964415805714,0.4718167036527148,0.0002446389292632743
174,24,S4,-1,0.0003524358139271289,1.0,7,1.9658188681969264e-06,2.055119260584575e-06,0.4868571428571429,2.130455868544601,0.00013209776811934956,0.3748136906048449,0.0002444485015160919
970,138,S2,1,-0.00033934723680239257,1.0,8,4.637672235591935e-07,7.526658061432005e-08,0.5017142857142857,2.158027573775989,0.00012385467558447244,0.36497917811717745,0.00023995602699575442
257,36,S3,1,-0.0003303028032480766,1.0,8,1.0480429676759745e-06,7.814574354265662e-07,0.6034285714285714,2.0330266851106638,0.00011830896775405635,0.35818335960412495,0.00020983713095412245
1607,229,S2,1,-0.0004025138643972864,1.0,4,-1.013406813624648e-06,-1.522381028832479e-06,0.58,0.1941473004694836,0.00016601338286656843,0.4124414027704424,0.0002022903813448185
164,23,S1,1,-0.00030702138377227295,0.9615384615384616,8,3.376494502286465e-06,7.876708013964025e-06,0.5685714285714286,2.622228537894031,0.00010459915689229598,0.34069013567432926,0.00019622833642415663
1151,164,S1,1,-0.00022254326782182758,1.0,5,3.726725818907899e-07,5.965823097560161e-07,0.0,2.908413145539906,6.169230006681895e-05,0.2772148565563933,0.00018247226198244782
704,100,S2,-1,0.00028307133514241987,1.0,6,1.1495335822008215e-07,3.2931997608602525e-07,0.4662857142857143,1.6908021014978765,9.134556756693971e-05,0.3226945162814935,0.00015390762861862645
1065,152,Q2,1,-0.00021395687125420212,1.0,2,2.9234055243730534e-05,-1.9925454567365e-06,0.0,2.877617370892019,5.79316467983284e-05,0.27076319848358515,0.00014751846035960937
1130,161,S1,1,-0.00032367534354852946,1.0,3,-9.436539932813841e-07,-1.797457079735154e-06,0.4674285714285714,0.3478590207914148,0.00011432329984837283,0.3532036101206209,0.0001373162612177591
1442,206,Q1,-1,0.00034443470860936706,1.0,3,1.1010275376396062e-06,5.440565444760571e-07,0.6102857142857143,0.9653690811535881,0.00012702814377244607,0.368801809449791,0.00013459088260219212
529,75,S2,1,-0.000291724824462428,1.0,4,8.268068719322444e-06,-4.0984550415273065e-06,0.5714285714285714,1.2369304996646548,9.603481643829597e-05,0.32919658659581963,0.00012673380577188354
1073,153,Q3,-1,0.00022931658121603735,1.0,4,1.345159071477439e-05,2.0898319701293644e-06,0.6085714285714285,2.739259641180416,6.473703349852832e-05,0.282304197782977,8.69642304017632e-05
1458,208,Q3,1,-0.00015371691585543373,1.0,8,4.522539365661494e-06,4.544631875191477e-05,0.5977142857142858,1.9739637240107315,3.466316770388047e-05,0.22550002067749114,7.647555639034862e-05
210,30,Q1,-1,0.0002752607395109738,1.0,1,-3.896318645360154e-07,-7.497912686862348e-07,0.5691428571428572,0.4129490945674043,8.720969864976189e-05,0.3168257805479197,6.966055298346827e-05
1395,199,Q3,-1,0.0002786985271194761,1.0,1,2.1230966906270565e-06,-7.723302896506593e-07,0.6148571428571429,1.1162626425217976,8.901878161048867e-05,0.31940886997342094,6.949290252651743e-05
597,85,Q3,1,-0.00016655383846540955,0.9615384615384616,2,-1.5923057170146586e-06,-7.14797556788581e-07,0.5428571428571428,0.45470489604292424,3.9164376405971685e-05,0.23514544466115966,3.681533920362406e-05
1665,237,S4,-1,0.00012281839995567385,0.9615384615384616,4,8.47873171250064e-06,4.978258327166636e-06,0.556,2.137868661971831,2.4844129998859826e-05,0.20228345270599743,3.31341784158776e-05
625,89,Q3,-1,6.501381494740681e-05,0.9615384615384616,1,4.804970907862289e-05,6.059008825400906e-07,0.0,3.315356807511737,1.032745534499007e-05,0.15885016674293773,2.4640202033792468e-05
965,137,S4,-1,6.119182883646911e-05,0.9230769230769231,4,1.6570339438653428e-06,-2.2175865589687415e-07,0.0,2.317198356807512,9.544603416429423e-06,0.15597839773569622,2.4095157970552098e-05
1042,148,S4,1,-3.283024045422122e-05,1.0,9,3.075415128902781e-06,2.632240818195468e-06,0.0,3.72436802295253,4.42118379774223e-06,0.13466802973640013,1.9180250108182204e-05
1061,151,S2,1,-3.3421656544055197e-05,1.0,8,9.66721687010888e-07,3.741621986362862e-08,0.0,3.0789410211267603,4.515680519900596e-06,0.13511240874455735,1.7603364330157515e-05
1054,150,S2,1,-3.3826251980159975e-05,1.0,6,1.833782913526222e-07,1.1930269882306613e-07,0.0,3.251409624413146,4.580629749027821e-06,0.13541641420144584,1.4910440511591635e-05
654,93,S1,1,-2.9794182220156366e-05,1.0,6,1.278437814591155e-07,1.6180437783417827e-07,0.0,3.3161181533646324,3.9443562122126975e-06,0.13238679226255992,1.2835348417135683e-05
413,59,Q1,1,-1.840274559928102e-05,1.0,6,2.0417438696971197e-07,2.139042295219813e-07,0.0,3.1516345852895147,2.2787656027736897e-06,0.1238274794638643,7.422168800478162e-06
553,79,Q1,1,-1.7979496131167797e-05,1.0,6,9.526859433566816e-08,9.524847963291814e-08,0.0,3.2204882629107985,2.2206378171601843e-06,0.12350945771559563,7.221909981189836e-06
1488,212,S2,1,-2.2166869129571407e-05,0.8846153846153846,8,1.9918544291283564e-07,1.2134848364947942e-06,0.5525714285714286,1.5247378101945002,2.807561913746125e-06,0.12665577160830238,4.762915886893724e-06
978,139,S3,1,-2.0881887790473906e-05,1.0,4,3.818395408600821e-05,3.384666399026588e-05,0.9948571428571428,2.100909942991281,2.6246499186372613e-06,0.12569026062071834,3.577543072930692e-06
950,135,S3,1,-2.0478247762636758e-05,1.0,4,1.7014160578949053e-05,1.7439486275925746e-05,0.9914285714285714,1.960618293091885,2.5677055001153558e-06,0.12538697303976465,2.8176504551359336e-06
177,25,Q3,-1,9.47262723248277e-06,0.8461538461538461,2,3.163900254269371e-06,-6.165848593694772e-07,0.0,2.7519366197183093,1.1094109432482443e-06,0.11711755524844698,2.0474833668991304e-06
