cell_key,fold,row,subject_id,target,target_idx,y,oracle_expert,oracle_loss,target_is_q,target_is_s,target_is_q2,target_is_s2,dayofweek,is_weekend,dayofmonth_rank,month_start_proximity,month_end,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,expert_prob_mean,expert_prob_std,expert_prob_range,expert_logit_std,raw_core_gap,subject_global_gap,core_subject_gap,raw_subject_gap,pred__global_prior,loss__global_prior,pred__subject_prior,loss__subject_prior,pred__raw_knn_blend,loss__raw_knn_blend,pred__core_knn_blend,loss__core_knn_blend,pred__hsjepa_action_health__strict_listener_health,loss__hsjepa_action_health__strict_listener_health,pred__raw_action_core_health__strict_listener_health,loss__raw_action_core_health__strict_listener_health,pred__hsjepa_action_health__balanced_listener_health,loss__hsjepa_action_health__balanced_listener_health,pred__raw_action_core_health__balanced_listener_health,loss__raw_action_core_health__balanced_listener_health,pred__hsjepa_action_health__wide_listener_health,loss__hsjepa_action_health__wide_listener_health,pred__raw_action_core_health__wide_listener_health,loss__raw_action_core_health__wide_listener_health,pred__hsjepa_action_health__high_margin_listener_health,loss__hsjepa_action_health__high_margin_listener_health,pred__raw_action_core_health__high_margin_listener_health,loss__raw_action_core_health__high_margin_listener_health
32:S1,future_tail_id01,32,id01,S1,3.0,0.0,subject_prior,1.0360919316867756,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6774193548387096,1.4285714285714286,0.0,2.4293197560656163,2.4293197560656163,0.0,0.1314285714285714,0.0271428571428571,0.0819142857142857,0.652518328445748,0.01343690878188446,0.038929618768328456,0.060126898182187444,0.0128571428571429,0.038929618768328456,0.031105990783410253,0.018248847926267353,0.6840909090909091,1.152300793781615,0.6451612903225806,1.0360919316867756,0.663410138248848,1.0888901172537466,0.6762672811059909,1.1278370453266047,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756,0.6451612903225806,1.0360919316867756
32:S2,future_tail_id01,32,id01,S2,4.0,1.0,core_knn_blend,0.41775226860463777,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6774193548387096,1.4285714285714286,0.0,2.4293197560656163,2.4293197560656163,0.0,0.1314285714285714,0.0271428571428571,0.0819142857142857,0.6229056695992181,0.01753189988751438,0.045622119815668216,0.07559375617497349,0.01285714285714279,0.04164222873900292,0.045622119815668216,0.03276497695852543,0.6545454545454545,0.4238142467763609,0.6129032258064516,0.4895482253187058,0.645668202764977,0.43746952515731935,0.6585253456221198,0.41775226860463777,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058
32:S3,future_tail_id01,32,id01,S3,5.0,1.0,subject_prior,0.10178269430994236,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6774193548387096,1.4285714285714286,0.0,2.4293197560656163,2.4293197560656163,0.0,0.1314285714285714,0.0271428571428571,0.0819142857142857,0.875328690127077,0.06696045913851535,0.2418621700879765,0.44338067742356724,0.02571428571428569,0.2418621700879765,0.03359447004608285,0.05930875576036854,0.6613636363636364,0.4134514597408143,0.9032258064516129,0.10178269430994236,0.8439170506912443,0.16970107038760218,0.86963133640553,0.13968590839945516,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236
32:S4,future_tail_id01,32,id01,S4,6.0,0.0,subject_prior,0.661398482245365,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6774193548387096,1.4285714285714286,0.0,2.4293197560656163,2.4293197560656163,0.0,0.1314285714285714,0.0271428571428571,0.0819142857142857,0.494752653260718,0.022956366880847658,0.0774926686217009,0.09214121851056065,0.02571428571428569,0.0774926686217009,0.03940092165898612,0.013686635944700432,0.5613636363636364,0.8240845380074213,0.4838709677419355,0.661398482245365,0.49755760368663593,0.6882742798221692,0.5232718894009216,0.7408089493489074,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365
33:Q1,future_tail_id01,33,id01,Q1,0.0,1.0,global_prior,0.7114963192281418,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.4036373723175271,0.03498651085926629,0.13607038123167153,0.14395228333191296,0.038571428571428534,0.13607038123167153,0.05889400921658988,0.09746543778801842,0.4909090909090909,0.7114963192281418,0.3548387096774194,1.0360919316867756,0.4523041474654378,0.7934004328179894,0.41373271889400925,0.8825351201866733,0.37831106487223237,0.9720384988355731,0.3935931344976521,0.9324375567974978,0.3836100342491322,0.9581287782098299,0.40241018986577654,0.9102833377891496,0.3776507031063734,0.9737855764307594,0.3924957330793608,0.9352296129541516,0.39027269001989856,0.9409095790092746,0.41352025117394225,0.8830487906899569
33:Q2,future_tail_id01,33,id01,Q2,1.0,0.0,raw_knn_blend,0.800250124783454,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.578127715161129,0.01018192056208815,0.03857142857142859,0.041554812235892365,0.03857142857142859,0.017008797653959018,0.0087096774193548,0.02986175115207379,0.5636363636363636,0.8292793548845252,0.5806451612903226,0.8690378470236096,0.5507834101382488,0.800250124783454,0.5893548387096774,0.8900257919158311,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5885966791266771,0.888181229668191,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096
33:Q3,future_tail_id01,33,id01,Q3,2.0,0.0,subject_prior,0.8690378470236096,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.5901382488479264,0.023698982777865328,0.08585253456221198,0.10121162546363698,0.07714285714285718,0.019354838709677358,0.0087096774193548,0.08585253456221198,0.6,0.916290731874155,0.5806451612903226,0.8690378470236096,0.6664976958525346,1.0981055046624233,0.5893548387096774,0.8900257919158311,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096,0.5806451612903226,0.8690378470236096
33:S1,future_tail_id01,33,id01,S1,3.0,1.0,hsjepa_action_health__wide_listener_health,0.3155642664517452,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.6664937614832664,0.027929498788029142,0.08421590472717855,0.12878626308188051,0.02571428571428558,0.038929618768328456,0.05682027649769583,0.031105990783410253,0.6840909090909091,0.37966446216343114,0.6451612903225806,0.4382549309311553,0.6762672811059909,0.3911668948322536,0.7019815668202765,0.3538481333918499,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.7293771950497592,0.3155642664517452,0.6900791534741969,0.37094897279011957,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553
33:S2,future_tail_id01,33,id01,S2,4.0,0.0,subject_prior,0.9490805546971459,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.6319448613166628,0.01230822107266834,0.04164222873900292,0.05283233882181425,0.0,0.04164222873900292,0.019907834101382527,0.019907834101382527,0.6545454545454545,1.0628942060660305,0.6129032258064516,0.9490805546971459,0.6328110599078342,1.001878740264117,0.6328110599078342,1.001878740264117,0.6359408747378316,1.0104389924971273,0.6359408747378316,1.0104389924971273,0.6409809284473412,1.0243797678027797,0.6409809284473412,1.0243797678027797,0.635308738824565,1.0087041431342287,0.635308738824565,1.0087041431342287,0.6129032258064516,0.9490805546971459,0.6129032258064516,0.9490805546971459
33:S3,future_tail_id01,33,id01,S3,5.0,1.0,subject_prior,0.10178269430994236,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.8721144044127914,0.06807331997616438,0.2418621700879765,0.4586654945235723,0.0128571428571429,0.2418621700879765,0.07216589861751144,0.05930875576036854,0.6613636363636364,0.4134514597408143,0.9032258064516129,0.10178269430994236,0.8439170506912443,0.16970107038760218,0.8310599078341014,0.18505339546869884,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236
33:S4,future_tail_id01,33,id01,S4,6.0,0.0,subject_prior,0.661398482245365,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.7419354838709677,1.1428571428571428,0.0,9.768424267562478,9.768424267562478,0.0,0.9742857142857144,0.9557142857142856,0.8259142857142857,0.5739772354835964,0.04867359695738387,0.1860433714161045,0.2016824246750275,0.0385714285714287,0.0774926686217009,0.03940092165898612,0.07797235023041482,0.5613636363636364,0.8240845380074213,0.4838709677419355,0.661398482245365,0.5618433179723503,0.8251787110484666,0.5232718894009216,0.7408089493489074,0.5471247918532799,0.7921386701551435,0.6107229840604295,0.9434640655651603,0.5610478043484531,0.8233647655685581,0.6375560690827794,1.0148854899823663,0.5453787603313749,0.7882906469907417,0.607317361372039,0.9347535286429547,0.5783149041179166,0.8634964617944807,0.66991433915804,1.1084030798972615
34:Q1,future_tail_id01,34,id01,Q1,0.0,1.0,global_prior,0.7114963192281418,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.40678490929565775,0.03659482285849008,0.13607038123167153,0.15050908826045264,0.051428571428571435,0.13607038123167153,0.11032258064516132,0.05889400921658988,0.4909090909090909,0.7114963192281418,0.3548387096774194,1.0360919316867756,0.41373271889400925,0.8825351201866733,0.4651612903225807,0.7653710726283431,0.39886261299366016,0.9191382497235783,0.37831106487223237,0.9720384988355731,0.4089009126663228,0.8942824196103073,0.3836100342491322,0.9581287782098299,0.3976135963912283,0.9222746086293926,0.3776507031063734,0.9737855764307594,0.4215554874459459,0.8638038673907497,0.39027269001989856,0.9409095790092746
34:Q2,future_tail_id01,34,id01,Q2,1.0,1.0,subject_prior,0.5436154465889815,1.0,0.0,1.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.5742508029604805,0.011482209935246976,0.02986175115207379,0.04676946168731432,0.0,0.017008797653959018,0.02986175115207379,0.02986175115207379,0.5636363636363636,0.5733459807473247,0.5806451612903226,0.5436154465889815,0.5507834101382488,0.5964136321559524,0.5507834101382488,0.5964136321559524,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815,0.5806451612903226,0.5436154465889815
34:Q3,future_tail_id01,34,id01,Q3,2.0,1.0,raw_action_core_health__high_margin_listener_health,0.36412639267906177,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.6449186781599974,0.03016627226940805,0.11415820984307556,0.13097984602111326,0.01285714285714279,0.019354838709677358,0.0472811059907835,0.06013824884792629,0.6,0.5108256237659907,0.5806451612903226,0.5436154465889815,0.6407834101382489,0.4450637728604856,0.6279262672811061,0.46533252819493726,0.6411932846805136,0.44442433135131115,0.6585687447298371,0.4176863673025959,0.6541296273874453,0.4244497401509111,0.6749345674948944,0.393139529852907,0.639561238314518,0.4469729028692216,0.6564951821242463,0.42083992399546644,0.6699832833454381,0.40050251713907686,0.6948033711333982,0.36412639267906177
34:S1,future_tail_id01,34,id01,S1,3.0,1.0,global_prior,0.37966446216343114,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.6503754713028908,0.011370114159829721,0.038929618768328456,0.05093452086810978,0.0128571428571429,0.038929618768328456,0.005391705069124453,0.018248847926267353,0.6840909090909091,0.37966446216343114,0.6451612903225806,0.4382549309311553,0.663410138248848,0.4103618703296295,0.6505529953917051,0.42993251564435125,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553,0.6451612903225806,0.4382549309311553
34:S2,future_tail_id01,34,id01,S2,4.0,1.0,global_prior,0.4238142467763609,0.0,1.0,0.0,1.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.616061135061729,0.013147610573747507,0.06030582320904898,0.056318571127797014,0.0257142857142858,0.04164222873900292,0.018663594470046063,0.007050691244239737,0.6545454545454545,0.4238142467763609,0.6129032258064516,0.4895482253187058,0.6199539170506914,0.4781101310430078,0.5942396313364056,0.5204726212131057,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058,0.6207688113565822,0.476796550813666,0.6129032258064516,0.4895482253187058,0.6129032258064516,0.4895482253187058
34:S3,future_tail_id01,34,id01,S3,5.0,1.0,subject_prior,0.10178269430994236,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.8603286901270771,0.07851966623338057,0.2418621700879765,0.5415721641052449,0.0257142857142858,0.2418621700879765,0.14930875576036862,0.12359447004608282,0.6613636363636364,0.4134514597408143,0.9032258064516129,0.10178269430994236,0.7796313364055301,0.24893411666459095,0.7539170506912443,0.28247292937181284,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236,0.9032258064516129,0.10178269430994236
34:S4,future_tail_id01,34,id01,S4,6.0,0.0,raw_knn_blend,0.6143104461464635,0.0,1.0,0.0,0.0,0.8333333333333334,1.0,0.7741935483870968,1.0,0.0,5.365923881361479,5.365923881361479,0.0,0.7542857142857143,0.5557142857142857,0.5655142857142857,0.487252653260718,0.023508511561050445,0.102377461248429,0.09440670634438506,0.012857142857142845,0.0774926686217009,0.012027649769585258,0.024884792626728103,0.5613636363636364,0.8240845380074213,0.4838709677419355,0.661398482245365,0.4589861751152074,0.6143104461464635,0.47184331797235024,0.6383622930318518,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365,0.48387096774193555,0.661398482245365
35:Q1,future_tail_id01,35,id01,Q1,0.0,1.0,core_knn_blend,0.6605060234623451,1.0,0.0,0.0,0.0,1.0,1.0,0.8064516129032258,0.8571428571428571,0.0,4.731300037394414,4.731300037394414,0.0,0.6714285714285714,0.4285714285714285,0.4773142857142857,0.4033532722883124,0.05502689670230134,0.16175115207373286,0.22682478909626436,0.10285714285714292,0.13607038123167153,0.1617511520737328,0.05889400921658988,0.4909090909090909,0.7114963192281418,0.3548387096774194,1.0360919316867756,0.41373271889400925,0.8825351201866733,0.5165898617511522,0.6605060234623451,0.3548387096774193,1.0360919316867758,0.3548387096774193,1.0360919316867758,0.3548387096774193,1.0360919316867758,0.3548387096774193,1.0360919316867758,0.42005659978092963,0.8673658154010567,0.3776507031063734,0.9737855764307594,0.4568340546111989,0.7834350730442989,0.39027269001989856,0.9409095790092746
