row,subject_id,sleep_date,lifelog_date,row_weight,max_vector_code,max_vector,max_vector_prob,row_vector_entropy,row_gain_to_h022_vector,row_abs_shift_vs_base,row_kl_from_hs,row_score,posterior_id
31,id02,2024-08-30,2024-08-29,0.004809455170809561,127,1111111,0.17823003213733274,2.932007480238439,0.002233816511094488,0.02245735842839527,0.8313541844090535,0.82032,pareto_top1000_lam0.2_t0.00012
128,id06,2024-07-07,2024-07-06,0.004355548584542156,63,0111111,0.31069178691980603,2.2109014386556187,0.004362058611291063,0.01648778081111982,0.5444717955514355,0.82024,pareto_top1000_lam0.2_t0.00012
38,id02,2024-09-06,2024-09-05,0.004318740506203954,127,1111111,0.1892550785213971,3.0516736978223573,0.0037118788010967662,0.01940530764948242,0.838825927789195,0.82008,pareto_top1000_lam0.2_t0.00012
79,id03,2024-10-10,2024-10-09,0.005180084762311866,120,1111000,0.13686972777942513,3.1384772613754186,0.002561600679201736,0.021271410689300947,1.0203815666418938,0.81416,pareto_top1000_lam0.2_t0.00012
223,id09,2024-09-16,2024-09-15,0.0046132498004767585,127,1111111,0.08155649727978843,3.989696596022878,0.0035821508024703186,0.02210869695932519,1.1059297072001932,0.80584,pareto_top1000_lam0.2_t0.00012
29,id02,2024-08-28,2024-08-27,0.004069209379632951,63,0111111,0.16688009220805186,2.891014566870764,0.004068648290512076,0.02708233770102256,1.0328980099998715,0.79632,pareto_top1000_lam0.2_t0.00012
46,id02,2024-10-03,2024-10-02,0.00394298274593425,127,1111111,0.21814208055856776,2.8174260444496895,0.004166422280570647,0.023294986912918314,0.8781492315686609,0.78904,pareto_top1000_lam0.2_t0.00012
158,id07,2024-07-20,2024-07-19,0.0041089669453098525,30,0011110,0.06161574596188853,3.8983659768546715,0.004095933328915514,0.021647298690674586,1.0303782191935873,0.784,pareto_top1000_lam0.2_t0.00012
70,id03,2024-09-16,2024-09-15,0.005589275249403971,124,1111100,0.1510804352795879,3.1712771438159275,0.005640616748857337,0.015391923006955648,1.130979029294685,0.78232,pareto_top1000_lam0.2_t0.00012
43,id02,2024-09-29,2024-09-28,0.00629152225753848,127,1111111,0.4763323299358093,1.7065469097928578,0.004140674693292798,0.01724939474802104,1.2484252365153228,0.7669600000000001,pareto_top1000_lam0.2_t0.00012
64,id03,2024-08-23,2024-08-22,0.004661422285921559,120,1111000,0.07688053495683389,3.8082762466173223,0.004269537712568994,0.020899037345097682,1.3362061803670842,0.7652000000000001,pareto_top1000_lam0.2_t0.00012
151,id06,2024-08-25,2024-08-24,0.00472565943469586,63,0111111,0.35702907230614234,2.3971177139538504,0.002741654253937854,0.015756600505526883,0.7934615719202704,0.76488,pareto_top1000_lam0.2_t0.00012
53,id02,2024-10-10,2024-10-09,0.004358133561826256,127,1111111,0.34317424272290464,2.4026173280421674,0.0031634433086411536,0.01797334074404641,1.0070130136853117,0.7584799999999999,pareto_top1000_lam0.2_t0.00012
143,id06,2024-08-13,2024-08-12,0.005660477470037272,63,0111111,0.5049738994618754,1.6350965757300693,0.0026357943083755776,0.010717135842200897,0.6170338449691712,0.75224,pareto_top1000_lam0.2_t0.00012
33,id02,2024-09-01,2024-08-31,0.003858511176735249,63,0111111,0.27238842904184773,2.871458076130116,0.004527627041042819,0.029735838439170572,1.0405385135358727,0.752,pareto_top1000_lam0.2_t0.00012
146,id06,2024-08-20,2024-08-19,0.004303648722707654,63,0111111,0.4199806504766729,2.1634555452366273,0.003079346899715773,0.0148794931313546,0.5131492448776174,0.75024,pareto_top1000_lam0.2_t0.00012
40,id02,2024-09-08,2024-09-07,0.0037473068148822473,127,1111111,0.33283600820596054,2.6273658904184845,0.003950892815019916,0.02868323139010533,0.572680456855846,0.7432000000000001,pareto_top1000_lam0.2_t0.00012
155,id07,2024-07-17,2024-07-16,0.004316293371119754,79,1001111,0.08176348786917732,3.9060804501993207,0.0024989838342696557,0.02077267328791533,1.0366050036379004,0.73504,pareto_top1000_lam0.2_t0.00012
205,id09,2024-08-10,2024-08-09,0.005821285102965374,127,1111111,0.10802860767033193,3.30793456313465,0.0036040779851484787,0.01287651181401631,1.1139508854241962,0.73112,pareto_top1000_lam0.2_t0.00012
152,id07,2024-07-14,2024-07-13,0.004129349907098752,126,1111110,0.05981898025488492,3.9831647158259464,0.003348750343080282,0.019165332163128528,1.0398732159104775,0.7279199999999999,pareto_top1000_lam0.2_t0.00012
144,id06,2024-08-14,2024-08-13,0.004923342030423762,63,0111111,0.4575721977056139,1.7212970972542172,0.002639755175441663,0.00791152006126045,0.7070418956505478,0.7225600000000001,pareto_top1000_lam0.2_t0.00012
162,id07,2024-07-24,2024-07-23,0.004090607446651152,94,1011110,0.08806220636362781,3.8258540384622437,0.0038726113926942285,0.018380747426075348,1.0312388198019224,0.72176,pareto_top1000_lam0.2_t0.00012
216,id09,2024-09-07,2024-09-06,0.004332583574098655,127,1111111,0.11774676315854755,3.88946657912787,0.00330157931632399,0.013634360342373975,0.9338539245982255,0.7208,pareto_top1000_lam0.2_t0.00012
188,id08,2024-08-10,2024-08-09,0.006224543938167079,127,1111111,0.08811367911031291,4.079850740885242,0.005888034777879525,0.007543017746705112,1.185246909108188,0.7147199999999999,pareto_top1000_lam0.2_t0.00012
147,id06,2024-08-21,2024-08-20,0.004897790771576161,63,0111111,0.47631751313733595,1.9820499570335155,0.002535330596305178,0.013032109105606437,0.9362659940649798,0.71424,pareto_top1000_lam0.2_t0.00012
134,id06,2024-07-13,2024-07-12,0.00394861966174225,63,0111111,0.24315827371693277,2.6311786041857417,0.0027745103937737692,0.01857793955635736,0.5140240560285796,0.71384,pareto_top1000_lam0.2_t0.00012
213,id09,2024-08-19,2024-08-18,0.0037695131030040475,79,1001111,0.08952144703763053,3.881904244255102,0.00448886669197334,0.022265533341274586,0.9600046414810434,0.71328,pareto_top1000_lam0.2_t0.00012
65,id03,2024-08-24,2024-08-23,0.005011146760533663,122,1111010,0.1321810591263573,3.3079744644513815,0.004106360879694547,0.016226531935325587,1.3855226004399595,0.71088,pareto_top1000_lam0.2_t0.00012
206,id09,2024-08-11,2024-08-10,0.004225420370422454,95,1011111,0.06987714885158713,3.803897116674209,0.00388603359552403,0.018146026802667543,1.1428637907447157,0.70936,pareto_top1000_lam0.2_t0.00012
203,id09,2024-08-08,2024-08-07,0.004180242541205553,7,0000111,0.08152652174839181,4.051155815181337,0.0027338812486289205,0.025194682004104216,1.185437190946726,0.7092799999999999,pareto_top1000_lam0.2_t0.00012
55,id02,2024-10-13,2024-10-12,0.00394345178462035,127,1111111,0.341453421141407,2.5409695752955757,0.0030729268293824127,0.021634928617410835,1.0572483524607703,0.70352,pareto_top1000_lam0.2_t0.00012
129,id06,2024-07-08,2024-07-07,0.004860355224345661,63,0111111,0.2423635453182057,2.3957655289747115,0.0019745896849351465,0.014276622299659869,0.6914990721448913,0.7008800000000001,pareto_top1000_lam0.2_t0.00012
132,id06,2024-07-11,2024-07-10,0.00398968104025895,63,0111111,0.3336914123307178,2.4994458522288876,0.0030568871934499925,0.015839022828548707,0.668663562951429,0.69712,pareto_top1000_lam0.2_t0.00012
19,id01,2024-09-08,2024-09-07,0.003698575925073847,127,1111111,0.11140898446032865,3.7691547925227544,0.003977790577104424,0.025811552730632674,0.8521462683568907,0.69664,pareto_top1000_lam0.2_t0.00012
90,id04,2024-09-24,2024-09-23,0.0040903512634548524,127,1111111,0.06643779562162416,3.9185291864366554,0.0023738397556376206,0.025072721328432586,1.1018857938797813,0.6962400000000001,pareto_top1000_lam0.2_t0.00012
76,id03,2024-10-04,2024-10-03,0.004512554844212258,120,1111000,0.04979797982853716,4.08161698710561,0.0028724873381290117,0.01933871309341254,1.329053075215337,0.69152,pareto_top1000_lam0.2_t0.00012
51,id02,2024-10-08,2024-10-07,0.004224292320399754,15,0001111,0.14671097686038834,3.0878368777680563,0.002888983546685292,0.01918948205844729,1.1700588894974697,0.6900000000000001,pareto_top1000_lam0.2_t0.00012
168,id07,2024-08-16,2024-08-15,0.004289957191554655,127,1111111,0.10408547855947994,3.8579438863681865,0.002164251789463651,0.0309783488193306,1.226992178977448,0.68936,pareto_top1000_lam0.2_t0.00012
142,id06,2024-08-12,2024-08-11,0.0048185987775068604,63,0111111,0.41331696717789185,1.9135367704222965,0.0021261741383402396,0.012666564473236358,0.7748603160336358,0.68896,pareto_top1000_lam0.2_t0.00012
140,id06,2024-07-21,2024-07-20,0.005679213711111672,63,0111111,0.27030680359076464,2.377351650880799,0.0013809580761678622,0.017343273629688932,0.8399589794801368,0.6842400000000001,pareto_top1000_lam0.2_t0.00012
210,id09,2024-08-15,2024-08-14,0.004231112707053654,95,1011111,0.044758629652621035,4.30899471486936,0.002177603621038756,0.017704817985002414,0.9169300628266167,0.68208,pareto_top1000_lam0.2_t0.00012
105,id04,2024-10-29,2024-10-28,0.004058347857666151,127,1111111,0.10694717955075762,3.7008091063120307,0.0026017055324025246,0.023821889260237934,1.1782298756365903,0.6799999999999999,pareto_top1000_lam0.2_t0.00012
87,id04,2024-09-20,2024-09-19,0.005329215059423868,76,1001100,0.04948782992657527,4.155234357215826,0.0038871697566908686,0.006985425549218017,1.181515771842508,0.6794399999999999,pareto_top1000_lam0.2_t0.00012
106,id04,2024-10-30,2024-10-29,0.00470427321524016,127,1111111,0.1110154632312978,3.8429176400136162,0.0025806526958034237,0.018588735301789457,1.3025892949976814,0.67432,pareto_top1000_lam0.2_t0.00012
227,id09,2024-09-22,2024-09-21,0.004318842989911155,127,1111111,0.0657568710240898,4.071762098187871,0.002134653851313633,0.02078761194778408,1.148158294113148,0.6736000000000001,pareto_top1000_lam0.2_t0.00012
18,id01,2024-09-07,2024-09-06,0.0040234853874257515,111,1101111,0.09103473336885652,3.668630702723104,0.0031237633901519024,0.02161912217570174,1.2296006596400142,0.67232,pareto_top1000_lam0.2_t0.00012
107,id05,2024-09-29,2024-09-28,0.004254908121923854,88,1011000,0.09193945872507824,3.717031903160799,0.0028316510487741897,0.02023612068678974,1.2998452601807389,0.6719999999999999,pareto_top1000_lam0.2_t0.00012
209,id09,2024-08-14,2024-08-13,0.0039170803571669495,6,0000110,0.10802812579818159,3.8883587666029507,0.002776306216905452,0.03016307774333105,1.1956141917284984,0.67024,pareto_top1000_lam0.2_t0.00012
180,id07,2024-09-01,2024-08-31,0.004027555055753351,95,1011111,0.060770626650108905,4.14224095884937,0.001972823594108989,0.02377689394508446,0.9897646023629616,0.66808,pareto_top1000_lam0.2_t0.00012
138,id06,2024-07-18,2024-07-17,0.004650599012042659,63,0111111,0.19211347552121802,2.645253560515368,0.002194486884138215,0.011527970847706062,0.8744265045049432,0.6676,pareto_top1000_lam0.2_t0.00012
243,id10,2024-09-20,2024-09-19,0.00398230843870015,1,0000001,0.05144077469167702,4.132346461683199,0.003932134591296385,0.028820315618099147,1.784994105972886,0.66384,pareto_top1000_lam0.2_t0.00012
214,id09,2024-08-21,2024-08-20,0.004229889133451054,6,0000110,0.071650386718129,4.099180445068849,0.0021614482496465437,0.02345206611483156,1.2019021815534943,0.66272,pareto_top1000_lam0.2_t0.00012
202,id09,2024-08-07,2024-08-06,0.0039131858698348496,79,1001111,0.09479717900969578,3.843974918888878,0.0028507131848394423,0.01710062441648063,0.901296456407769,0.6581600000000001,pareto_top1000_lam0.2_t0.00012
135,id06,2024-07-14,2024-07-13,0.003855876139942449,63,0111111,0.3101842858687975,2.361022809751592,0.003893363099907607,0.014114890471287667,0.6613172551289629,0.6573599999999999,pareto_top1000_lam0.2_t0.00012
41,id02,2024-09-09,2024-09-08,0.0038270044988927485,63,0111111,0.265789685509821,2.8012303835823844,0.0028060583210403134,0.022035189897929127,1.0637553580603345,0.63736,pareto_top1000_lam0.2_t0.00012
36,id02,2024-09-04,2024-09-03,0.0036120709818094456,127,1111111,0.1494260279986797,2.9678622836577193,0.005266588405012537,0.02628781673923806,1.091442877206116,0.63568,pareto_top1000_lam0.2_t0.00012
226,id09,2024-09-21,2024-09-20,0.004308409517062755,127,1111111,0.1132898092745019,3.722305111997267,0.0023420280890141293,0.01836945932436664,1.2139111933701692,0.63392,pareto_top1000_lam0.2_t0.00012
139,id06,2024-07-19,2024-07-18,0.004805173376692761,63,0111111,0.19348288599055313,2.451459517482706,0.001806205364672193,0.013736759683907038,0.9714689552418007,0.63344,pareto_top1000_lam0.2_t0.00012
32,id02,2024-08-31,2024-08-30,0.004395244523711056,127,1111111,0.20097674438565166,2.8803953684453245,0.0011804987101835904,0.01794737519497239,0.729121366260957,0.63144,pareto_top1000_lam0.2_t0.00012
4,id01,2024-08-04,2024-08-03,0.003649218442970946,127,1111111,0.06341273639803982,3.9784162165418255,0.0031984763690882656,0.023949847036867675,0.9908238280468903,0.62752,pareto_top1000_lam0.2_t0.00012
235,id10,2024-08-18,2024-08-17,0.005074291936004864,49,0110001,0.029801085860850396,4.456808883684642,0.0021520591865124006,0.016343726866685948,1.3198587655833123,0.6207999999999999,pareto_top1000_lam0.2_t0.00012
136,id06,2024-07-16,2024-07-15,0.0038528026141498484,63,0111111,0.27857307340491877,2.382394952167364,0.002062349875680782,0.018457206567878286,0.4893498171705341,0.61192,pareto_top1000_lam0.2_t0.00012
88,id04,2024-09-21,2024-09-20,0.0038400782677666485,95,1011111,0.0631185791305053,4.074845138780449,0.0017900616742871672,0.02364502065290888,0.8511250970095026,0.6112,pareto_top1000_lam0.2_t0.00012
181,id07,2024-09-02,2024-09-01,0.004026493407037651,31,0011111,0.06515449758965386,4.24063197850605,0.0017200064152777686,0.020356405638372717,0.9843613186321369,0.61104,pareto_top1000_lam0.2_t0.00012
30,id02,2024-08-29,2024-08-28,0.0035978094305151457,63,0111111,0.1463359182597822,3.402271836277815,0.002758442863246145,0.023947956323763453,0.8723323265410509,0.61048,pareto_top1000_lam0.2_t0.00012
117,id05,2024-10-17,2024-10-16,0.0044011068200799554,88,1011000,0.11603686204405879,3.336167077715656,0.002657281804058783,0.017725378233360015,1.8882394084538934,0.60832,pareto_top1000_lam0.2_t0.00012
56,id02,2024-10-14,2024-10-13,0.003563101362906045,63,0111111,0.21469692092330944,2.977549872719653,0.002867763270456355,0.02159369457154155,0.7136466084449233,0.60792,pareto_top1000_lam0.2_t0.00012
224,id09,2024-09-19,2024-09-18,0.00400687978927245,55,0110111,0.0664014259954179,4.138468171901467,0.002595224176185605,0.020795897246724853,1.364894427854569,0.60384,pareto_top1000_lam0.2_t0.00012
62,id03,2024-08-20,2024-08-19,0.003907864071672249,114,1110010,0.08214577122830877,3.8669529557392,0.002412685543792148,0.02169303758795032,1.2285152810178088,0.60208,pareto_top1000_lam0.2_t0.00012
49,id02,2024-10-06,2024-10-05,0.0034813428597067443,127,1111111,0.28160909936978806,2.7333041556036073,0.0039907771908247675,0.020481196762422296,0.9082332774059182,0.5947199999999999,pareto_top1000_lam0.2_t0.00012
81,id04,2024-09-12,2024-09-11,0.003648196029119246,62,0111110,0.03767057353846576,4.399664367329002,0.0024208577292326805,0.027266413531888127,0.9936272753384742,0.5913599999999999,pareto_top1000_lam0.2_t0.00012
35,id02,2024-09-03,2024-09-02,0.004083689688864052,63,0111111,0.19957376837446766,3.199317136063937,0.002264172931487396,0.01854411194173469,1.2203605076732547,0.5888000000000001,pareto_top1000_lam0.2_t0.00012
222,id09,2024-09-14,2024-09-13,0.003816230656713148,127,1111111,0.048448337398868745,4.290579223477946,0.0022260282924726005,0.01926065230979555,0.9632702124558379,0.58184,pareto_top1000_lam0.2_t0.00012
126,id05,2024-11-19,2024-11-18,0.0040464452514895515,0,0000000,0.0737777889041385,3.900828352569137,0.002362120312090924,0.020855221130176158,1.5582647271561936,0.5766399999999999,pareto_top1000_lam0.2_t0.00012
58,id02,2024-10-16,2024-10-15,0.004090571452714952,127,1111111,0.26012025492190405,2.7036969907250192,0.0016910842987690536,0.018188310553359597,1.041964695745043,0.5728,pareto_top1000_lam0.2_t0.00012
59,id03,2024-08-17,2024-08-16,0.005126301881499865,120,1111000,0.13059402027634087,3.057786969720383,0.001127656423439156,0.015198837144261425,1.076575174904584,0.56968,pareto_top1000_lam0.2_t0.00012
247,id10,2024-09-25,2024-09-24,0.004520516988517357,18,0010010,0.06189892160972627,4.0085806196242775,0.001892634839565707,0.020210547748717254,1.9473110882854008,0.56832,pareto_top1000_lam0.2_t0.00012
77,id03,2024-10-05,2024-10-04,0.004018386768712451,124,1111100,0.09057745482810281,3.9613879397077914,0.0011112547920086075,0.01883409293150018,0.7535381433178114,0.56584,pareto_top1000_lam0.2_t0.00012
178,id07,2024-08-29,2024-08-28,0.0039042127637716494,26,0011010,0.04839865046472699,4.252872757758541,0.002018258428965184,0.01936902550344932,1.1054026055721002,0.5653600000000001,pareto_top1000_lam0.2_t0.00012
183,id08,2024-08-03,2024-08-02,0.003557790037776645,79,1001111,0.06721127105514027,4.26861996396066,0.0037390886376216076,0.02583480567966473,1.174562401708941,0.5643199999999999,pareto_top1000_lam0.2_t0.00012
207,id09,2024-08-12,2024-08-11,0.003744602488268547,7,0000111,0.1268776873121249,3.7249241014135706,0.003768871495584406,0.02493295105428513,1.5209149288415766,0.56408,pareto_top1000_lam0.2_t0.00012
197,id08,2024-09-14,2024-09-13,0.004498974247576757,106,1101010,0.1125241085220871,3.860675163100016,0.0029121100480762807,0.011013142423587415,1.6550231063110459,0.5635199999999999,pareto_top1000_lam0.2_t0.00012
220,id09,2024-09-11,2024-09-10,0.003701788983021147,79,1001111,0.08147107229541024,4.195177573149432,0.0020794914908069634,0.02118608838235046,0.9489963991928639,0.5571999999999999,pareto_top1000_lam0.2_t0.00012
125,id05,2024-11-18,2024-11-17,0.0040444857441676516,88,1011000,0.0849517939900531,4.0234565367246065,0.002385543693420248,0.013643970280766594,1.147130394951462,0.5556,pareto_top1000_lam0.2_t0.00012
228,id10,2024-08-05,2024-08-04,0.004334472204916054,1,0000001,0.07089780495904967,3.978251829151647,0.0029437908273981994,0.01270203024323779,2.004195242110029,0.5553600000000001,pareto_top1000_lam0.2_t0.00012
22,id01,2024-09-11,2024-09-10,0.0036310207156772458,127,1111111,0.06601401387341041,4.118078817470026,0.002318204833045512,0.02589043570695488,1.0593678562629807,0.5534399999999999,pareto_top1000_lam0.2_t0.00012
2,id01,2024-08-02,2024-08-01,0.004626498263980959,38,0100110,0.07035883877198532,3.7329932494460083,0.0020692746756838204,0.014644197072627462,1.468405805976432,0.5500800000000001,pareto_top1000_lam0.2_t0.00012
163,id07,2024-07-25,2024-07-24,0.004313308571912155,22,0010110,0.06565300295818334,3.8447839662975154,0.00289360889660552,0.011885942360425056,1.6008029823657552,0.5498400000000001,pareto_top1000_lam0.2_t0.00012
78,id03,2024-10-06,2024-10-05,0.0037967832945970483,124,1111100,0.15317370427925364,3.2249403289625027,0.0019278013557465778,0.0210182893016597,1.0214213207253786,0.54864,pareto_top1000_lam0.2_t0.00012
170,id07,2024-08-18,2024-08-17,0.003679821994517046,31,0011111,0.04077831147085562,4.38867885025467,0.002007008737416708,0.02602724371272194,1.0194070582494161,0.54664,pareto_top1000_lam0.2_t0.00012
21,id01,2024-09-10,2024-09-09,0.0038212760802869487,54,0110110,0.0641516031144509,4.117190337464966,0.0025050147100521398,0.018415410168637635,1.1360493624099095,0.54496,pareto_top1000_lam0.2_t0.00012
12,id01,2024-08-15,2024-08-14,0.00390681036113965,126,1111110,0.04608829677795089,4.255175941143182,0.0016911594518264547,0.017064899813973577,0.9090304224677546,0.5444,pareto_top1000_lam0.2_t0.00012
75,id03,2024-09-22,2024-09-21,0.0042341714621442535,124,1111100,0.11410312233665657,3.6892074699275437,0.0014940917330960432,0.010267178146636842,0.8792071912953876,0.5442400000000001,pareto_top1000_lam0.2_t0.00012
57,id02,2024-10-15,2024-10-14,0.0037536616568414477,127,1111111,0.11219481216948257,3.1792777299412767,0.001995366209884144,0.01963931790783705,0.97726189355457,0.542,pareto_top1000_lam0.2_t0.00012
94,id04,2024-10-15,2024-10-14,0.0037632383901512476,63,0111111,0.04110114286024945,4.43979978171249,0.0018732635858190896,0.02031500485611312,0.9618769524007731,0.5404,pareto_top1000_lam0.2_t0.00012
175,id07,2024-08-26,2024-08-25,0.00396142675749365,79,1001111,0.07112958060815637,4.149726864429591,0.0015191551828317123,0.01826465880342935,1.0307071478100513,0.5373600000000001,pareto_top1000_lam0.2_t0.00012
154,id07,2024-07-16,2024-07-15,0.0035460344827400445,30,0011110,0.07689320933295452,3.984391053581878,0.0026127057555237793,0.028041012168157124,1.1350792689113645,0.53728,pareto_top1000_lam0.2_t0.00012
83,id04,2024-09-14,2024-09-13,0.003818143396118948,95,1011111,0.0702127789782792,4.218338826311291,0.0013001231281806191,0.021910184156359053,0.8753478844326598,0.53496,pareto_top1000_lam0.2_t0.00012
153,id07,2024-07-15,2024-07-14,0.003866891180813049,30,0011110,0.06246961765816976,4.151701172424639,0.0021800294678285576,0.01864200949995239,1.1890608769857647,0.5344800000000001,pareto_top1000_lam0.2_t0.00012
16,id01,2024-09-04,2024-09-03,0.004994928094139363,54,0110110,0.04493823985470463,4.302075548135843,0.0011761306339951952,0.012565105353642105,1.0956840638106056,0.53384,pareto_top1000_lam0.2_t0.00012
141,id06,2024-08-10,2024-08-09,0.00469485223243026,63,0111111,0.396324128888493,1.823249185036024,0.0009648733550236451,0.007290703919767946,0.7213828690501123,0.5313599999999999,pareto_top1000_lam0.2_t0.00012
194,id08,2024-09-09,2024-09-08,0.004214771493946054,38,0100110,0.0831749818500886,3.9195010095316274,0.0022874651383408113,0.015975887769682597,1.659772284191956,0.52664,pareto_top1000_lam0.2_t0.00012
86,id04,2024-09-19,2024-09-18,0.00397670714707825,60,0111100,0.0460098723948611,4.336320024438795,0.0019331289700929486,0.018838243471032246,1.2544803939123277,0.52472,pareto_top1000_lam0.2_t0.00012
84,id04,2024-09-15,2024-09-14,0.0042890559278257545,30,0011110,0.05113260746229521,4.267921164246269,0.0013296389579337542,0.01586326736504792,1.1240971258277632,0.52096,pareto_top1000_lam0.2_t0.00012
63,id03,2024-08-21,2024-08-20,0.003692587654268247,126,1111110,0.15308579545223586,3.199298633198817,0.0022835575247861623,0.01659479452451566,0.8949457074331308,0.5192,pareto_top1000_lam0.2_t0.00012
171,id07,2024-08-20,2024-08-19,0.003963579352073351,14,0001110,0.06380997795246184,4.200936198110566,0.002267267046780573,0.016588727218938965,1.3124787754264498,0.5188,pareto_top1000_lam0.2_t0.00012
98,id04,2024-10-19,2024-10-18,0.004080586327040552,31,0011111,0.028353211467500142,4.599062683536577,0.0010918650713319339,0.016842082390198982,0.956216027573993,0.51808,pareto_top1000_lam0.2_t0.00012
221,id09,2024-09-13,2024-09-12,0.0039467405977891504,127,1111111,0.0788265666028872,3.928081358983815,0.0018655374696951443,0.011725539688167363,0.8881148216014334,0.51784,pareto_top1000_lam0.2_t0.00012
92,id04,2024-09-26,2024-09-25,0.0039029157316793493,30,0011110,0.0480424819099505,4.21176768313874,0.0021295610675244087,0.019910836456117496,1.4075905250387704,0.51456,pareto_top1000_lam0.2_t0.00012
179,id07,2024-08-30,2024-08-29,0.003490233268122244,14,0001110,0.03697344226515653,4.397512127431876,0.002110961152462359,0.027299376443570746,1.0411943939960584,0.5073599999999999,pareto_top1000_lam0.2_t0.00012
192,id08,2024-09-05,2024-09-04,0.004132503011671752,38,0100110,0.07975630520716756,3.9814759835006517,0.0016189109818979333,0.020600469046751398,1.609279154870623,0.5055999999999999,pareto_top1000_lam0.2_t0.00012
133,id06,2024-07-12,2024-07-11,0.0036998725691764467,63,0111111,0.44117317554439905,2.238487180305813,0.0020251598779790453,0.016504609558720015,0.7954661252498635,0.50384,pareto_top1000_lam0.2_t0.00012
215,id09,2024-09-05,2024-09-04,0.0037462062713876474,111,1101111,0.055125678349128175,4.227587897618796,0.001522447864414451,0.019085528917698696,0.8533515576184993,0.5030399999999999,pareto_top1000_lam0.2_t0.00012
195,id08,2024-09-10,2024-09-09,0.0036785771537275465,34,0100010,0.0812059677788785,4.080738329630643,0.004125035546558591,0.019145118189052585,1.5072978342336554,0.5028799999999999,pareto_top1000_lam0.2_t0.00012
172,id07,2024-08-21,2024-08-20,0.003915903535389749,79,1001111,0.04893937792833312,4.467892442165879,0.0009138921410633787,0.020187965353696585,0.9621008602759027,0.5018400000000001,pareto_top1000_lam0.2_t0.00012
44,id02,2024-09-30,2024-09-29,0.0037514488112979473,127,1111111,0.1549877662407131,2.9321802399766095,0.001880005466309864,0.01864361085735246,0.9997773148663547,0.50184,pareto_top1000_lam0.2_t0.00012
159,id07,2024-07-21,2024-07-20,0.0031199314222217396,30,0011110,0.048006092163585416,4.122806965809113,0.002379785683855797,0.027670583897003196,1.0599974206148426,0.49663999999999997,pareto_top1000_lam0.2_t0.00012
240,id10,2024-09-17,2024-09-16,0.004123366090945152,65,1000001,0.04523525242681508,4.32762564623312,0.001942799110280272,0.017511362008327085,1.598075696857975,0.49232,pareto_top1000_lam0.2_t0.00012
6,id01,2024-08-07,2024-08-06,0.0038969850606042494,63,0111111,0.06403734060220945,4.163059452660047,0.0010373274642230257,0.02468549345965554,1.1358377055507174,0.4912000000000001,pareto_top1000_lam0.2_t0.00012
212,id09,2024-08-17,2024-08-16,0.003684471254922747,15,0001111,0.06663012381283721,4.1625535020853,0.0016654596149787624,0.021175549276824357,0.9769151422708275,0.49039999999999995,pareto_top1000_lam0.2_t0.00012
