row,metric_row,subject_id,target,cell_id,decoder_action,decoder_raw,decoder_inverse,action_prob,prior_prob,candidate_prob,inverse_prob,decisive_action,effective_gain,masked_view_gain_mean,masked_view_consensus_utility,masked_view_consensus_pessimistic_utility,masked_view_consensus_health_score,masked_view_disagreement,released,effective_gain_released,heldout_subject,strict_jury_released
1,1,id01,S1,10,raw_memory_release,1.0,0.0,0.5058566940319144,0.6722222222222223,0.5058566940319144,0.7969963683649532,1,0.4104896961742276,-0.8794378111715908,-3.4799449167343743,-5.418855312927443,-0.1988015666767738,0.5893471200863103,False,0.0,id01,False
1,1,id01,S2,11,raw_memory_release,1.0,0.0,0.5020366717726324,0.65,0.5020366717726324,0.7609724961705258,1,-0.2582991945261675,-0.2717072979544589,-1.4871225055151722,-2.3972565914798984,-0.0162346013689026,0.1377546063688589,False,0.0,id01,False
1,1,id01,S3,12,raw_memory_release,1.0,0.0,0.5382770360948357,0.6222222222222222,0.5382770360948357,0.6851811118177622,1,-0.1449239347805386,-0.0993787807591153,-0.738970367039225,-1.2200313136334957,0.0589211239345288,0.0730577640379167,False,0.0,id01,False
1,1,id01,S4,13,raw_memory_release,1.0,0.0,0.5729776119278908,0.5805555555555556,0.5729776119278908,0.5862390132763042,0,-0.0131388552244445,-0.0577272286273431,-0.3567681194011322,-0.5786604754511346,0.4984714840763317,0.0356789709841364,True,-0.0131388552244445,id01,True
2,2,id01,Q1,14,raw_memory_release,1.0,0.0,0.5608813934836603,0.5,0.5608813934836603,0.4543389548872548,1,0.1149013649329625,-0.0531299639044781,-0.5118039038315081,-0.854227065445914,0.285160068759778,0.0527961034573088,False,0.0,id01,False
2,2,id01,Q2,15,raw_memory_release,1.0,0.0,0.6116183161214811,0.5694444444444444,0.6116183161214811,0.5378140406866669,1,-0.1030877870283152,-0.0567708593597934,-0.431568507108487,-0.7112834263305959,0.3748170450569451,0.0626776498709678,False,0.0,id01,False
2,2,id01,Q3,16,raw_memory_release,1.0,0.0,0.6587762789983777,0.6138888888888889,0.6587762789983777,0.5802233463067724,1,-0.1235868451826299,-0.0514654737508154,-0.4649407785525906,-0.7750844432604282,0.282268173132404,0.0472130294521236,False,0.0,id01,False
2,2,id01,S1,17,raw_memory_release,1.0,0.0,0.5058593926719719,0.6722222222222223,0.5058593926719719,0.7969943443849101,1,-0.284330223111947,-0.8730654056576269,-3.568216914524564,-5.578990183535566,-0.2797018040051572,0.690164490671149,False,0.0,id01,False
2,2,id01,S2,18,raw_memory_release,1.0,0.0,0.5020375512841735,0.65,0.5020375512841735,0.76097183653687,1,-0.2582974426406578,-0.2911521953417615,-1.4673874092733603,-2.3487369645021374,-0.047000995419531,0.1342620660453422,False,0.0,id01,False
2,2,id01,S3,19,raw_memory_release,1.0,0.0,0.5382771053821487,0.6222222222222222,0.5382771053821487,0.6851810598522774,1,-0.1449238060600027,-0.1288794965392363,-0.7306559896073502,-1.1837412553059767,0.0421876484602639,0.0522486279550686,False,0.0,id01,False
2,2,id01,S4,20,raw_memory_release,1.0,0.0,0.5729798945924325,0.5805555555555556,0.5729798945924325,0.586237301277898,0,-0.0131348713689721,-0.0498373488066441,-0.3436851379613431,-0.5618019741880398,0.4911544452319921,0.0369613324433524,True,-0.0131348713689721,id01,True
3,3,id01,Q1,21,raw_memory_release,1.0,0.0,0.5609437212581653,0.5,0.5609437212581653,0.454292209056376,1,0.1150124834553598,-0.0418446444271414,-0.4911750202277299,-0.8263191385126362,0.3154296240607932,0.0321512551449766,False,0.0,id01,False
3,3,id01,Q2,22,raw_memory_release,1.0,0.0,0.6116204950546589,0.5694444444444444,0.6116204950546589,0.5378124064867835,1,-0.1030933973322519,-0.0315406619757038,-0.3924892283866469,-0.6613372113205134,0.3786966477439802,0.0278107320975884,False,0.0,id01,False
3,3,id01,Q3,23,raw_memory_release,1.0,0.0,0.658787152154373,0.6138888888888889,0.658787152154373,0.5802151914397758,1,0.0705865471728353,-0.0401801542734787,-0.4341063253857682,-0.7299800745001707,0.2536160661408763,0.0338360073846318,False,0.0,id01,False
3,3,id01,S1,24,raw_memory_release,1.0,0.0,0.5059836987948445,0.6722222222222223,0.5059836987948445,0.7969011147927556,1,-0.2840845207406084,-0.7983171077770785,-3.1450069510502128,-4.8971801870295275,-0.2118555837475991,0.6102500944418188,False,0.0,id01,False
3,3,id01,S2,25,raw_memory_release,1.0,0.0,0.5019715412505362,0.65,0.5019715412505362,0.7610213440620979,1,0.3527240669916791,-0.2334407663809129,-1.45186136727116,-2.364833402503423,-0.0676547530642893,0.1759476244450008,False,0.0,id01,False
3,3,id01,S3,26,raw_memory_release,1.0,0.0,0.5381838533046088,0.6222222222222222,0.5381838533046088,0.6852509989104323,1,0.2008607277344656,-0.0880934612817786,-0.6899870032973612,-1.1431854075155752,0.061005092091621,0.0512702748095979,False,0.0,id01,False
3,3,id01,S4,27,raw_memory_release,1.0,0.0,0.5730595472828542,0.5805555555555556,0.5730595472828542,0.5861775617600816,0,0.0177134641619921,-0.0385520293293074,-0.3310235562795257,-0.5480808469022074,0.485197823589686,0.0351509560380258,False,0.0,id01,False
4,4,id01,Q1,28,raw_memory_release,1.0,0.0,0.5608589109623159,0.5,0.5608589109623159,0.4543558167782631,1,-0.129787349651289,-0.0531299639044781,-0.5381424933873464,-0.9000241517980446,0.2854198752067869,0.0678520236409228,False,0.0,id01,False
4,4,id01,Q2,29,raw_memory_release,1.0,0.0,0.6116142418171989,0.5694444444444444,0.6116142418171989,0.5378170964148785,1,0.071440533276249,-0.12364661981138,-0.5165867555747787,-0.80944603680467,0.3802493065111875,0.0570955768905465,False,0.0,id01,False
4,4,id01,Q3,30,raw_memory_release,1.0,0.0,0.6587706784561466,0.6138888888888889,0.6587706784561466,0.5802275467134457,1,0.0705615407589314,-0.0514654737508154,-0.4718155359613965,-0.7870700651780499,0.282274325740447,0.0551984240226147,False,0.0,id01,False
4,4,id01,S1,31,raw_memory_release,1.0,0.0,0.5058295060180059,0.6722222222222223,0.5058295060180059,0.7970167593753845,1,-0.2843893058082449,-0.895512656344827,-3.4564606662459587,-5.366239436074315,-0.2436823019411719,0.604234598235245,False,0.0,id01,False
4,4,id01,S2,32,raw_memory_release,1.0,0.0,0.5020730812977944,0.65,0.5020730812977944,0.7609451890266543,1,-0.2582266735192426,-0.2717072979544589,-1.4983757371439494,-2.416471512634534,-0.0365817857832252,0.1509591200547146,False,0.0,id01,False
4,4,id01,S3,33,raw_memory_release,1.0,0.0,0.5383200812175974,0.6222222222222222,0.5383200812175974,0.6851488279756908,1,-0.1448439696346312,-0.0993787807591153,-0.7350154910585334,-1.2127896046689284,0.0481471097360097,0.0831731043758122,False,0.0,id01,False
4,4,id01,S4,34,raw_memory_release,1.0,0.0,0.5729585271158556,0.5805555555555556,0.5729585271158556,0.5862533268853306,0,-0.0131721639078636,-0.0498373488066441,-0.3486832101041892,-0.5704078956543783,0.4938823447117911,0.0342016021850928,True,-0.0131721639078636,id01,True
5,5,id01,Q1,35,raw_memory_release,1.0,0.0,0.5608605853339828,0.5,0.5608605853339828,0.4543545609995129,1,-0.1297911624916282,-0.0531299639044781,-0.540174559309463,-0.9038158491692894,0.2807731172219402,0.0652022964130156,False,0.0,id01,False
5,5,id01,Q2,36,raw_memory_release,1.0,0.0,0.6116161650161023,0.5694444444444444,0.6116161650161023,0.5378156540157011,1,0.0714436777352039,-0.095398360439727,-0.4860479460063703,-0.7772404449209331,0.3826202741021476,0.0474151962785041,False,0.0,id01,False
5,5,id01,Q3,37,raw_memory_release,1.0,0.0,0.6587741718918066,0.6138888888888889,0.6587741718918066,0.5802249266367007,1,0.0705668437065451,-0.0514654737508154,-0.4757191976183817,-0.7942452054897121,0.2742643688828984,0.0544613330683721,False,0.0,id01,False
5,5,id01,S1,38,raw_memory_release,1.0,0.0,0.5058294100066612,0.6722222222222223,0.5058294100066612,0.7970168313838931,1,0.4105449094528663,-0.895512656344827,-3.5109975637551813,-5.4616777013279885,-0.2770773618093965,0.6088749002164608,False,0.0,id01,False
5,5,id01,S2,39,raw_memory_release,1.0,0.0,0.5020657045598611,0.65,0.5020657045598611,0.7609507215801042,1,-0.2582413661853109,-0.2717072979544589,-1.4783422037969811,-2.38200858877064,-0.0556324333931961,0.1365777140165249,False,0.0,id01,False
5,5,id01,S3,40,raw_memory_release,1.0,0.0,0.5383125348371331,0.6222222222222222,0.5383125348371331,0.685154487761039,1,-0.1448579881221856,-0.0993787807591153,-0.7377242881844195,-1.2179023604255004,0.0249486276819671,0.0773079966779196,False,0.0,id01,False
5,5,id01,S4,41,raw_memory_release,1.0,0.0,0.5729615788332255,0.5805555555555556,0.5729615788332255,0.5862510380973032,0,0.0179429041471125,-0.0498373488066441,-0.3494012570931035,-0.571731263774882,0.4821888201226103,0.0339236565519975,False,0.0,id01,False
6,6,id01,Q1,42,raw_memory_release,1.0,0.0,0.5609215419162303,0.5,0.5609215419162303,0.4543088435628272,1,-0.1299299813069516,-0.0418446444271414,-0.538398420873436,-0.9090094562547616,0.2755631032012364,0.0565331292998743,False,0.0,id01,False
6,6,id01,Q2,43,raw_memory_release,1.0,0.0,0.6116268844716267,0.5694444444444444,0.6116268844716267,0.5378076144240577,1,-0.1031098489458018,-0.03110933374853,-0.466195417452611,-0.7908737969193494,0.3645379345143445,0.0850849412194944,False,0.0,id01,False
6,6,id01,Q3,44,raw_memory_release,1.0,0.0,0.6587885440479827,0.6138888888888889,0.6587885440479827,0.5802141475195686,1,0.0705886599829208,-0.0401801542734787,-0.5066205603744135,-0.8564484831176513,0.266006632160685,0.0628616656455902,False,0.0,id01,False
6,6,id01,S1,45,raw_memory_release,1.0,0.0,0.5059297991907801,0.6722222222222223,0.5059297991907801,0.7969415394958039,1,-0.2841910508031536,-0.9247957370649684,-3.69923362288323,-5.770194230184295,-0.3360337264480623,0.752680547825551,False,0.0,id01,False
6,6,id01,S2,46,raw_memory_release,1.0,0.0,0.5019830172936829,0.65,0.5019830172936829,0.7610127370297379,1,0.3527010237796537,-0.3344584975370668,-1.615454880035326,-2.5765003072445665,-0.1187118442246997,0.233840612011517,False,0.0,id01,False
6,6,id01,S3,47,raw_memory_release,1.0,0.0,0.5382046914539228,0.6222222222222222,0.5382046914539228,0.6852353702984468,1,-0.1450583441981262,-0.1721857987345415,-0.8626587318840437,-1.3831983886773804,-0.02288832699299,0.1224982461910996,False,0.0,id01,False
6,6,id01,S4,48,raw_memory_release,1.0,0.0,0.5730285675530424,0.5805555555555556,0.5730285675530424,0.5862007965574405,0,0.0177860237090922,-0.0385520293293074,-0.3506486030662287,-0.582191201684592,0.481521082792667,0.0382112079062339,False,0.0,id01,False
7,7,id01,Q1,49,raw_memory_release,1.0,0.0,0.5608502277689486,0.5,0.5608502277689486,0.4543623291732885,1,-0.1297675767178553,-0.0531299639044781,-0.5238681124398319,-0.8750493035726188,0.2883809015219755,0.0605848387912253,False,0.0,id01,False
7,7,id01,Q2,50,raw_memory_release,1.0,0.0,0.611614873024774,0.5694444444444444,0.611614873024774,0.5378166230091972,1,-0.1030789218279513,-0.0428259814530405,-0.4195782453355862,-0.7001739337248203,0.3881781436110816,0.0410165026722754,False,0.0,id01,False
7,7,id01,Q3,51,raw_memory_release,1.0,0.0,0.6587697506800639,0.6138888888888889,0.6587697506800639,0.5802282425455076,1,-0.1235677132892046,-0.0514654737508154,-0.4563550786631833,-0.7599819240968151,0.2885728814374567,0.0454840210207084,False,0.0,id01,False
7,7,id01,S1,52,raw_memory_release,1.0,0.0,0.5058149247641113,0.6722222222222223,0.5058149247641113,0.7970276953158055,1,-0.2844181326439433,-0.895512656344827,-3.447717837121679,-5.351265101720871,-0.2492741625049752,0.6055930275370647,False,0.0,id01,False
7,7,id01,S2,53,raw_memory_release,1.0,0.0,0.5020782761209226,0.65,0.5020782761209226,0.7609412929093081,1,0.3525097292212631,-0.2717072979544589,-1.4838179137717764,-2.390947126183399,-0.0236514152439473,0.1478867217520209,False,0.0,id01,False
7,7,id01,S3,54,raw_memory_release,1.0,0.0,0.5383284737393169,0.6222222222222222,0.5383284737393169,0.6851425335844012,1,-0.1448283795487466,-0.0993787807591153,-0.7195475068638845,-1.1857177739614837,0.0542361634713093,0.0752533493439895,False,0.0,id01,False
7,7,id01,S4,55,raw_memory_release,1.0,0.0,0.5729500961020104,0.5805555555555556,0.5729500961020104,0.5862596501457145,0,0.01796979300832,-0.0498373488066441,-0.3481911179302418,-0.5695484084709442,0.4957140221397942,0.0345691722400723,True,0.01796979300832,id01,True
8,8,id01,Q1,56,raw_memory_release,1.0,0.0,0.560870383138853,0.5,0.560870383138853,0.4543472126458603,1,-0.1298134741171528,-0.0418446444271414,-0.5130686984601968,-0.864618623211521,0.2851317328875535,0.0502481907015714,False,0.0,id01,False
8,8,id01,Q2,57,raw_memory_release,1.0,0.0,0.611609341407606,0.5694444444444444,0.611609341407606,0.5378207717220732,1,-0.1030646793212438,-0.03110933374853,-0.4317354131613213,-0.7307066789683969,0.3692455904295399,0.071652975073493,False,0.0,id01,False
8,8,id01,Q3,58,raw_memory_release,1.0,0.0,0.6587704244704972,0.6138888888888889,0.6587704244704972,0.5802277372026827,1,0.0705611552139964,-0.0401801542734787,-0.4790033905045545,-0.8080459996413563,0.2748411229209712,0.0492965975506758,False,0.0,id01,False
8,8,id01,S1,59,raw_memory_release,1.0,0.0,0.5058389018339952,0.6722222222222223,0.5058389018339952,0.7970097125133926,1,0.410525701675866,-0.9247957370649684,-3.6928269236059177,-5.758763004560885,-0.3216043790063938,0.7489770135005188,False,0.0,id01,False
8,8,id01,S2,60,raw_memory_release,1.0,0.0,0.5020506552536419,0.65,0.5020506552536419,0.7609620085597686,1,0.3525651999908396,-0.3344584975370668,-1.580850372457045,-2.5156922421396892,-0.0912218852385124,0.214419175470121,False,0.0,id01,False
8,8,id01,S3,61,raw_memory_release,1.0,0.0,0.5382955194941078,0.6222222222222222,0.5382955194941078,0.6851672492683081,1,-0.1448895972912947,-0.1721857987345415,-0.8306821990584112,-1.3268836083554116,0.0031219391764543,0.1027708929048731,False,0.0,id01,False
8,8,id01,S4,62,raw_memory_release,1.0,0.0,0.5729691737436085,0.5805555555555556,0.5729691737436085,0.5862453419145159,0,0.0179251189138751,-0.0464419091500063,-0.34816258565297,-0.5720281808468973,0.4908350002765709,0.036570840250781,False,0.0,id01,False
9,9,id01,Q1,63,raw_memory_release,1.0,0.0,0.5608546285252423,0.5,0.5608546285252423,0.4543590286060683,1,0.1148536443322187,-0.0531299639044781,-0.5096022640248422,-0.8501767899628003,0.289349709457583,0.0554283791001083,False,0.0,id01,False
9,9,id01,Q2,64,raw_memory_release,1.0,0.0,0.6116149981011909,0.5694444444444444,0.6116149981011909,0.5378165292018846,1,0.0714417698130605,-0.0860288870295456,-0.4405298595618188,-0.7043880996126757,0.3946715831364329,0.0224638183141288,False,0.0,id01,False
9,9,id01,Q3,65,raw_memory_release,1.0,0.0,0.6587699075235294,0.6138888888888889,0.6587699075235294,0.5802281249129086,1,0.0705603704987885,-0.0514654737508154,-0.4621639213812154,-0.7700222614818577,0.2910157009282317,0.0481389501678552,False,0.0,id01,False
9,9,id01,S1,66,raw_memory_release,1.0,0.0,0.5058202699841461,0.6722222222222223,0.5058202699841461,0.7970236864007794,1,-0.2844075651586233,-0.9521559017155417,-3.669518368862366,-5.697701363316,-0.3143141251388427,0.7488367122473694,False,0.0,id01,False
9,9,id01,S2,67,raw_memory_release,1.0,0.0,0.5020755546771914,0.65,0.5020755546771914,0.7609433339921065,1,-0.2582217471979622,-0.3457438170144035,-1.5174929013278378,-2.395679134066903,-0.0444607154239029,0.1789958141075998,False,0.0,id01,False
9,9,id01,S3,68,raw_memory_release,1.0,0.0,0.5383237463741862,0.6222222222222222,0.5383237463741862,0.6851460791082492,1,-0.1448371611497918,-0.1834711182118782,-0.789078057148205,-1.244890563870363,0.0395997410675392,0.084053104533969,False,0.0,id01,False
9,9,id01,S4,69,raw_memory_release,1.0,0.0,0.5729533793673426,0.5805555555555556,0.5729533793673426,0.5862571876967153,0,-0.013181148452808,-0.0498373488066441,-0.3431484241681102,-0.5608559444390414,0.4894762332774958,0.0375183530399614,False,0.0,id01,False
10,10,id01,Q1,70,raw_memory_release,1.0,0.0,0.5609042394556296,0.5,0.5609042394556296,0.4543218204082778,1,0.1149420963727344,-0.0418446444271414,-0.4919204355338974,-0.8277412609441115,0.2881240257536247,0.0351013158557489,False,0.0,id01,False
10,10,id01,Q2,71,raw_memory_release,1.0,0.0,0.6116139730834889,0.5694444444444444,0.6116139730834889,0.5378172979651611,1,0.0714400938918287,-0.2052039587488283,-0.6671937034618546,-1.0137934793385364,0.3261459434441718,0.2039813841856785,False,0.0,id01,False
10,10,id01,Q3,72,raw_memory_release,1.0,0.0,0.6587813197962122,0.6138888888888889,0.6587813197962122,0.5802195657083964,1,0.0705776939583193,-0.0401801542734787,-0.4493463842462108,-0.756162158590188,0.2864029021100076,0.0363383724275044,False,0.0,id01,False
10,10,id01,S1,73,raw_memory_release,1.0,0.0,0.5059020237071715,0.6722222222222223,0.5059020237071715,0.7969623711085103,1,0.4103979581015471,-0.8984365259916393,-3.611464500902926,-5.636310962536373,-0.3062164898264484,0.7327958733491434,False,0.0,id01,False
10,10,id01,S2,74,raw_memory_release,1.0,0.0,0.5020082280435556,0.65,0.5020082280435556,0.7609938289673334,1,0.3526504002288866,-0.2865516045713978,-1.4786135897068564,-2.3721309395437205,-0.0630252426247559,0.1663908026698362,False,0.0,id01,False
10,10,id01,S3,75,raw_memory_release,1.0,0.0,0.5382414219267025,0.6222222222222222,0.5382414219267025,0.685207822443862,1,-0.1449901002380479,-0.1242789057688726,-0.7279383857671123,-1.1825141036264808,0.0320880079777772,0.0550423285853206,False,0.0,id01,False
10,10,id01,S4,76,raw_memory_release,1.0,0.0,0.5730092191182945,0.5805555555555556,0.5730092191182945,0.5862153078835014,0,0.0178313382076712,-0.0365549048523339,-0.3314285415017123,-0.5502392769729187,0.4821932013637225,0.0355787294535334,False,0.0,id01,False
11,11,id01,Q1,77,raw_memory_release,1.0,0.0,0.5608684593540936,0.5,0.5608684593540936,0.4543486554844298,1,-0.1298090932226023,-0.0531299639044781,-0.5379910810127208,-0.8997954776859548,0.2824119385129144,0.0658954139852987,False,0.0,id01,False
11,11,id01,Q2,78,raw_memory_release,1.0,0.0,0.6116198212165743,0.5694444444444444,0.6116198212165743,0.537812911865347,1,0.0714496556503621,-0.0428259814530405,-0.4367849923976416,-0.7303726626119532,0.378891663121194,0.0543686427866796,False,0.0,id01,False
11,11,id01,Q3,79,raw_memory_release,1.0,0.0,0.6587739987414496,0.6138888888888889,0.6587739987414496,0.5802250564994684,1,0.0705665808693132,-0.0514654737508154,-0.4724038328598908,-0.7882109311429927,0.276122033954213,0.0527055579811489,False,0.0,id01,False
11,11,id01,S1,80,raw_memory_release,1.0,0.0,0.5058501100094931,0.6722222222222223,0.5058501100094931,0.7970013063817691,1,-0.2843485735622579,-0.8427141413473513,-3.4803908954846867,-5.448555349580117,-0.2781181616013846,0.6909648817548947,False,0.0,id01,False
11,11,id01,S2,81,raw_memory_release,1.0,0.0,0.502064865848552,0.65,0.502064865848552,0.760951350613586,1,0.3525366613496372,-0.2447260858582496,-1.4767640204571837,-2.399141636592679,-0.0407711695766659,0.1586686745730553,False,0.0,id01,False
11,11,id01,S3,82,raw_memory_release,1.0,0.0,0.5383055421642357,0.6222222222222222,0.5383055421642357,0.6851597322657121,1,0.2005971923516902,-0.0993787807591153,-0.7390009143483771,-1.2200630113728848,0.0385016962081393,0.0763624996937686,False,0.0,id01,False
11,11,id01,S4,83,raw_memory_release,1.0,0.0,0.5729721453302581,0.5805555555555556,0.5729721453302581,0.5862431132245287,0,0.0179181601727113,-0.0498373488066441,-0.3487335926311417,-0.5704920460558319,0.4988982333027396,0.0345303047701392,True,0.0179181601727113,id01,True
12,12,id01,Q1,84,raw_memory_release,1.0,0.0,0.5608881135120757,0.5,0.5608881135120757,0.4543339148659432,1,0.1149133460545273,-0.0418446444271414,-0.5481151352951218,-0.9259124640427951,0.2748529090162857,0.0618966971291042,False,0.0,id01,False
12,12,id01,Q2,85,raw_memory_release,1.0,0.0,0.6116198854161724,0.5694444444444444,0.6116198854161724,0.5378128637156484,1,-0.1030918276356015,-0.0454855398824567,-0.4742491768118824,-0.7943002203534999,0.3622833209970985,0.0856145640858512,False,0.0,id01,False
12,12,id01,Q3,86,raw_memory_release,1.0,0.0,0.6587816204333491,0.6138888888888889,0.6587816204333491,0.5802193402305438,1,-0.12360249906731,-0.0401801542734787,-0.5057027345426203,-0.8547472114996356,0.2686022068788217,0.0636053027013819,False,0.0,id01,False
12,12,id01,S1,87,raw_memory_release,1.0,0.0,0.5058736000266897,0.6722222222222223,0.5058736000266897,0.7969836888688717,1,-0.2843021379257936,-0.8617800861802901,-3.632897655502619,-5.700674002915377,-0.3194251294696772,0.7260058227397306,False,0.0,id01,False
12,12,id01,S2,88,raw_memory_release,1.0,0.0,0.5020308574662926,0.65,0.5020308574662926,0.7609768569002806,1,-0.2583107760307388,-0.2798668758644248,-1.5337059653264609,-2.473608768211572,-0.0951201827169122,0.1846276154637713,False,0.0,id01,False
12,12,id01,S3,89,raw_memory_release,1.0,0.0,0.5382666752346484,0.6222222222222222,0.5382666752346484,0.6851888824629025,1,-0.1449431831586184,-0.1175941770618996,-0.7853409086703584,-1.2878471710720618,0.0077188515065328,0.0781552593759518,False,0.0,id01,False
12,12,id01,S4,90,raw_memory_release,1.0,0.0,0.5729925193547604,0.5805555555555556,0.5729925193547604,0.5862278327061521,0,-0.0131128380945674,-0.0385520293293074,-0.3491536322579113,-0.5797163584121592,0.4721872319524746,0.0370785021424471,False,0.0,id01,False
13,13,id01,Q1,91,raw_memory_release,1.0,0.0,0.5608818312392434,0.5,0.5608818312392434,0.4543386265705674,1,0.1149021454106489,-0.0418446444271414,-0.5479334389418862,-0.9255285171878336,0.2737463141170762,0.0639301720902957,False,0.0,id01,False
13,13,id01,Q2,92,raw_memory_release,1.0,0.0,0.6116181040262937,0.5694444444444444,0.6116181040262937,0.5378141997580574,1,0.0714468480358413,-0.0831032726642912,-0.5193112229667532,-0.8451243071892908,0.3573691847698889,0.1032767159502607,False,0.0,id01,False
13,13,id01,Q3,93,raw_memory_release,1.0,0.0,0.6587811037955557,0.6138888888888889,0.6587811037955557,0.5802197277088889,1,0.0705773660791195,-0.0401801542734787,-0.4834638217831169,-0.8159014864546117,0.2731464554287864,0.0543992899276538,False,0.0,id01,False
13,13,id01,S1,94,raw_memory_release,1.0,0.0,0.5058642195538735,0.6722222222222223,0.5058642195538735,0.7969907242234838,1,-0.284320681213659,-0.868152491694254,-3.462837262656439,-5.397970319881071,-0.2536164962162829,0.609192916393503,False,0.0,id01,False
13,13,id01,S2,95,raw_memory_release,1.0,0.0,0.5020389264469527,0.65,0.5020389264469527,0.7609708051647855,1,-0.2582947034812218,-0.2604219784771221,-1.5279641112593028,-2.4767894635034957,-0.0544200706844189,0.1510667874506706,False,0.0,id01,False
13,13,id01,S3,96,raw_memory_release,1.0,0.0,0.5382771970842399,0.6222222222222222,0.5382771970842399,0.685180991075709,1,-0.1449236356977812,-0.0880934612817786,-0.749676962017535,-1.2472138408214173,0.0284314476637617,0.071489574198706,False,0.0,id01,False
13,13,id01,S4,97,raw_memory_release,1.0,0.0,0.5729874210436069,0.5805555555555556,0.5729874210436069,0.5862316564395171,0,0.0178823873620832,-0.0385520293293074,-0.3479447441845131,-0.5774910335950938,0.4838778663348974,0.0374397027758663,False,0.0,id01,False
14,14,id01,Q1,98,raw_memory_release,1.0,0.0,0.5608502354532263,0.5,0.5608502354532263,0.4543623234100802,1,-0.1297675942159353,-0.0531299639044781,-0.5238681124398319,-0.8750493035726188,0.287544948565692,0.0605848387912253,False,0.0,id01,False
14,14,id01,Q2,99,raw_memory_release,1.0,0.0,0.6116153764178661,0.5694444444444444,0.6116153764178661,0.5378162454643781,1,-0.1030802179471468,-0.0860288870295456,-0.4527217492487854,-0.7255735754837865,0.3922031051379322,0.0230114808318612,False,0.0,id01,False
14,14,id01,Q3,100,raw_memory_release,1.0,0.0,0.6587694775523221,0.6138888888888889,0.6587694775523221,0.5802284473913141,1,-0.1235669128688635,-0.0514654737508154,-0.4769572776497851,-0.795832566831374,0.2865495864183707,0.0544676495335945,False,0.0,id01,False
14,14,id01,S1,101,raw_memory_release,1.0,0.0,0.5058133107397337,0.6722222222222223,0.5058133107397337,0.7970289058340887,1,-0.2844213235876536,-0.8891402508308633,-3.593581542820689,-5.611806453838465,-0.3031141527299288,0.7166551063680493,False,0.0,id01,False
