cell_key,row,subject_id,target,selected_expert,expert_family,selection_score,true_gain,raw_pred,selected_pred,switched,policy_name
115:Q1,115,id03,Q1,global_prior,prior,0.356753019596324,-0.45540855005575825,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.04
115:S4,115,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.03393990920622819,0.25514285714285717,0.22942857142857143,True,gradient_boosted_gain_unguarded_topfrac_0.04
116:S4,116,id03,S4,core_knn_blend,core_geometry,0.07967366254303185,-0.017113937372251253,0.24228571428571433,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.04
117:Q1,117,id03,Q1,subject_prior,prior,0.07984337541384333,0.15534186519741147,0.7191428571428571,0.84,True,gradient_boosted_gain_unguarded_topfrac_0.04
117:S4,117,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.035132418798186016,0.28085714285714286,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.04
118:Q1,118,id03,Q1,core_knn_blend,core_geometry,0.08160923976538295,0.03337350881650655,0.7577142857142858,0.7834285714285715,True,gradient_boosted_gain_unguarded_topfrac_0.04
121:Q1,121,id03,Q1,global_prior,prior,0.356753019596324,0.8013886507253316,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.04
213:S2,213,id05,S2,subject_prior,prior,0.08136407007399031,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
213:S3,213,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,0.035371232431680166,0.3571008403361345,0.36995798319327733,True,gradient_boosted_gain_unguarded_topfrac_0.04
214:S3,214,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.04
215:S2,215,id05,S2,subject_prior,prior,0.1040734892408523,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
215:S3,215,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.08863409134881571,0.1538552177958463,0.2799579831932773,0.16019914631836607,True,gradient_boosted_gain_unguarded_topfrac_0.04
216:S2,216,id05,S2,subject_prior,prior,0.08194608695592455,0.22040006536845874,0.38655462184873945,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
216:S3,216,id05,S3,core_knn_blend,core_geometry,0.1063171539282535,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.04
219:S2,219,id05,S2,subject_prior,prior,0.08669799830255304,0.26322177488162024,0.41226890756302526,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
219:S3,219,id05,S3,subject_prior,prior,0.10854118736648018,0.29112886604086147,0.3185294117647059,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.04
220:S2,220,id05,S2,subject_prior,prior,0.08573580775020692,0.19965777762324755,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
220:S3,220,id05,S3,subject_prior,prior,0.10854118736648018,0.310175875318367,0.33138655462184874,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.04
222:S2,222,id05,S2,subject_prior,prior,0.08680325282323192,0.403927828789278,0.48941176470588243,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.04
260:Q1,260,id06,Q1,global_prior,prior,0.240940594883638,0.7851716237524313,0.23061776061776063,0.5056947608200456,True,gradient_boosted_gain_unguarded_topfrac_0.04
262:Q1,262,id06,Q1,global_prior,prior,0.1333603208260975,-0.39100139806525075,0.2691891891891892,0.5056947608200456,True,gradient_boosted_gain_unguarded_topfrac_0.04
262:S1,262,id06,S1,global_prior,prior,0.10317067586284047,-0.30731108528921935,0.9168339768339768,0.6742596810933941,True,gradient_boosted_gain_unguarded_topfrac_0.04
262:S3,262,id06,S3,global_prior,prior,0.10981827482121556,-0.29749090395946787,0.8802702702702703,0.6537585421412301,True,gradient_boosted_gain_unguarded_topfrac_0.04
265:S3,265,id06,S3,core_knn_blend,core_geometry,0.08215934112198803,-0.09314036427653205,0.8674131274131274,0.7902702702702703,True,gradient_boosted_gain_unguarded_topfrac_0.04
268:S3,268,id06,S3,core_knn_blend,core_geometry,0.121064684620452,-0.04842352371542158,0.815984555984556,0.7774131274131274,True,gradient_boosted_gain_unguarded_topfrac_0.04
371:S1,371,id08,S1,core_knn_blend,core_geometry,0.0818681975781096,0.06472568325650485,0.423156146179402,0.3845847176079734,True,gradient_boosted_gain_unguarded_topfrac_0.04
33:S3,33,id01,S3,subject_prior,prior,0.057496084569102976,0.06791837607765983,0.8439170506912443,0.9032258064516129,True,gradient_boosted_gain_unguarded_topfrac_0.06
81:S3,81,id02,S3,subject_prior,prior,0.0795601747854023,0.14778999953184224,0.815984555984556,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.06
82:S2,82,id02,S2,global_prior,prior,0.09313246833972755,-0.23429936314617417,0.811969111969112,0.642369020501139,True,gradient_boosted_gain_unguarded_topfrac_0.06
83:S3,83,id02,S3,subject_prior,prior,0.07886974674290984,0.11676314775563786,0.8416988416988418,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.06
84:S3,84,id02,S3,subject_prior,prior,0.07117989105752408,0.07195644220127155,0.8802702702702703,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.06
86:S3,86,id02,S3,global_prior,prior,0.12443210765819421,1.811828390949747,0.9445559845559846,0.6605922551252847,True,gradient_boosted_gain_unguarded_topfrac_0.06
87:S3,87,id02,S3,global_prior,prior,0.05886196435256931,-0.30159246168513143,0.8931274131274132,0.6605922551252847,True,gradient_boosted_gain_unguarded_topfrac_0.06
88:S4,88,id02,S4,global_prior,prior,0.09779625115608344,0.4330536607046903,0.711930501930502,0.5558086560364465,True,gradient_boosted_gain_unguarded_topfrac_0.06
115:Q1,115,id03,Q1,global_prior,prior,0.356753019596324,-0.45540855005575825,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.06
115:S4,115,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.03393990920622819,0.25514285714285717,0.22942857142857143,True,gradient_boosted_gain_unguarded_topfrac_0.06
116:S4,116,id03,S4,core_knn_blend,core_geometry,0.07967366254303185,-0.017113937372251253,0.24228571428571433,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.06
117:Q1,117,id03,Q1,subject_prior,prior,0.07984337541384333,0.15534186519741147,0.7191428571428571,0.84,True,gradient_boosted_gain_unguarded_topfrac_0.06
117:S4,117,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.035132418798186016,0.28085714285714286,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.06
118:Q1,118,id03,Q1,core_knn_blend,core_geometry,0.08160923976538295,0.03337350881650655,0.7577142857142858,0.7834285714285715,True,gradient_boosted_gain_unguarded_topfrac_0.06
118:S4,118,id03,S4,core_knn_blend,core_geometry,0.07967366254303185,-0.017113937372251253,0.24228571428571433,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.06
121:Q1,121,id03,Q1,global_prior,prior,0.356753019596324,0.8013886507253316,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.06
213:S2,213,id05,S2,subject_prior,prior,0.08136407007399031,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
213:S3,213,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,0.035371232431680166,0.3571008403361345,0.36995798319327733,True,gradient_boosted_gain_unguarded_topfrac_0.06
213:S4,213,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.07673497129035897,0.4351625675233702,0.4355042016806723,0.6729472940977813,True,gradient_boosted_gain_unguarded_topfrac_0.06
214:S1,214,id05,S1,global_prior,prior,0.06861813722068308,-0.5598243167652888,0.45500000000000007,0.6886363636363636,True,gradient_boosted_gain_unguarded_topfrac_0.06
214:S2,214,id05,S2,subject_prior,prior,0.059616841459474414,0.26322177488162024,0.41226890756302526,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
214:S3,214,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.06
215:S2,215,id05,S2,subject_prior,prior,0.1040734892408523,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
215:S3,215,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.08863409134881571,0.1538552177958463,0.2799579831932773,0.16019914631836607,True,gradient_boosted_gain_unguarded_topfrac_0.06
216:S2,216,id05,S2,subject_prior,prior,0.08194608695592455,0.22040006536845874,0.38655462184873945,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
216:S3,216,id05,S3,core_knn_blend,core_geometry,0.1063171539282535,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.06
219:S2,219,id05,S2,subject_prior,prior,0.08669799830255304,0.26322177488162024,0.41226890756302526,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
219:S3,219,id05,S3,subject_prior,prior,0.10854118736648018,0.29112886604086147,0.3185294117647059,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.06
220:S2,220,id05,S2,subject_prior,prior,0.08573580775020692,0.19965777762324755,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
220:S3,220,id05,S3,subject_prior,prior,0.10854118736648018,0.310175875318367,0.33138655462184874,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.06
220:S4,220,id05,S4,raw_action_core_health__high_margin_listener_health,raw_action_core_health,0.05892871999828527,-0.2286483097010289,0.5126470588235295,0.6122579588566831,True,gradient_boosted_gain_unguarded_topfrac_0.06
222:S2,222,id05,S2,subject_prior,prior,0.08680325282323192,0.403927828789278,0.48941176470588243,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.06
260:Q1,260,id06,Q1,global_prior,prior,0.240940594883638,0.7851716237524313,0.23061776061776063,0.5056947608200456,True,gradient_boosted_gain_unguarded_topfrac_0.06
262:Q1,262,id06,Q1,global_prior,prior,0.1333603208260975,-0.39100139806525075,0.2691891891891892,0.5056947608200456,True,gradient_boosted_gain_unguarded_topfrac_0.06
262:S1,262,id06,S1,global_prior,prior,0.10317067586284047,-0.30731108528921935,0.9168339768339768,0.6742596810933941,True,gradient_boosted_gain_unguarded_topfrac_0.06
262:S2,262,id06,S2,global_prior,prior,0.06258024556491311,-0.3104940093399945,0.8762548262548262,0.642369020501139,True,gradient_boosted_gain_unguarded_topfrac_0.06
262:S3,262,id06,S3,global_prior,prior,0.10981827482121556,-0.29749090395946787,0.8802702702702703,0.6537585421412301,True,gradient_boosted_gain_unguarded_topfrac_0.06
263:Q1,263,id06,Q1,global_prior,prior,0.059444335169263535,-0.4255824877516703,0.24347490347490353,0.5056947608200456,True,gradient_boosted_gain_unguarded_topfrac_0.06
263:S3,263,id06,S3,global_prior,prior,0.07458331071835032,-0.35427154957644225,0.9316988416988417,0.6537585421412301,True,gradient_boosted_gain_unguarded_topfrac_0.06
265:S3,265,id06,S3,core_knn_blend,core_geometry,0.08215934112198803,-0.09314036427653205,0.8674131274131274,0.7902702702702703,True,gradient_boosted_gain_unguarded_topfrac_0.06
268:S3,268,id06,S3,core_knn_blend,core_geometry,0.121064684620452,-0.04842352371542158,0.815984555984556,0.7774131274131274,True,gradient_boosted_gain_unguarded_topfrac_0.06
370:S1,370,id08,S1,hsjepa_action_health__wide_listener_health,core_action_health,0.06354394283615891,0.039361540159820074,0.4360132890365449,0.41337121323882775,True,gradient_boosted_gain_unguarded_topfrac_0.06
371:S1,371,id08,S1,core_knn_blend,core_geometry,0.0818681975781096,0.06472568325650485,0.423156146179402,0.3845847176079734,True,gradient_boosted_gain_unguarded_topfrac_0.06
372:S1,372,id08,S1,core_knn_blend,core_geometry,0.05836502198669581,0.08540225798313505,0.423156146179402,0.3717275747508306,True,gradient_boosted_gain_unguarded_topfrac_0.06
33:S3,33,id01,S3,subject_prior,prior,0.057496084569102976,0.06791837607765983,0.8439170506912443,0.9032258064516129,True,gradient_boosted_gain_unguarded_topfrac_0.08
39:S3,39,id01,S3,core_knn_blend,core_geometry,0.05347464690325132,0.33252566197840805,0.86963133640553,0.8182027649769585,True,gradient_boosted_gain_unguarded_topfrac_0.08
79:S3,79,id02,S3,subject_prior,prior,0.048015272218610426,-1.0745147370890484,0.8416988416988418,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
81:S2,81,id02,S2,subject_prior,prior,0.050183907083214165,0.10984385529566636,0.7991119691119692,0.8918918918918919,True,gradient_boosted_gain_unguarded_topfrac_0.08
81:S3,81,id02,S3,subject_prior,prior,0.0795601747854023,0.14778999953184224,0.815984555984556,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
82:S2,82,id02,S2,global_prior,prior,0.09313246833972755,-0.23429936314617417,0.811969111969112,0.642369020501139,True,gradient_boosted_gain_unguarded_topfrac_0.08
82:S3,82,id02,S3,subject_prior,prior,0.0489431802462199,0.05745617725470943,0.8931274131274132,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
83:S3,83,id02,S3,subject_prior,prior,0.07886974674290984,0.11676314775563786,0.8416988416988418,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
84:S3,84,id02,S3,subject_prior,prior,0.07117989105752408,0.07195644220127155,0.8802702702702703,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
85:S3,85,id02,S3,subject_prior,prior,0.05419164089271945,0.015175796584297213,0.9316988416988417,0.9459459459459459,True,gradient_boosted_gain_unguarded_topfrac_0.08
86:S3,86,id02,S3,global_prior,prior,0.12443210765819421,1.811828390949747,0.9445559845559846,0.6605922551252847,True,gradient_boosted_gain_unguarded_topfrac_0.08
87:S3,87,id02,S3,global_prior,prior,0.05886196435256931,-0.30159246168513143,0.8931274131274132,0.6605922551252847,True,gradient_boosted_gain_unguarded_topfrac_0.08
88:S4,88,id02,S4,global_prior,prior,0.09779625115608344,0.4330536607046903,0.711930501930502,0.5558086560364465,True,gradient_boosted_gain_unguarded_topfrac_0.08
115:Q1,115,id03,Q1,global_prior,prior,0.356753019596324,-0.45540855005575825,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.08
115:S4,115,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.03393990920622819,0.25514285714285717,0.22942857142857143,True,gradient_boosted_gain_unguarded_topfrac_0.08
116:Q1,116,id03,Q1,subject_prior,prior,0.05221322703919132,0.12020944639922546,0.7448571428571429,0.84,True,gradient_boosted_gain_unguarded_topfrac_0.08
116:S4,116,id03,S4,core_knn_blend,core_geometry,0.07967366254303185,-0.017113937372251253,0.24228571428571433,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.08
117:Q1,117,id03,Q1,subject_prior,prior,0.07984337541384333,0.15534186519741147,0.7191428571428571,0.84,True,gradient_boosted_gain_unguarded_topfrac_0.08
117:S4,117,id03,S4,core_knn_blend,core_geometry,0.0845522440909813,0.035132418798186016,0.28085714285714286,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.08
118:Q1,118,id03,Q1,core_knn_blend,core_geometry,0.08160923976538295,0.03337350881650655,0.7577142857142858,0.7834285714285715,True,gradient_boosted_gain_unguarded_topfrac_0.08
118:S4,118,id03,S4,core_knn_blend,core_geometry,0.07967366254303185,-0.017113937372251253,0.24228571428571433,0.25514285714285717,True,gradient_boosted_gain_unguarded_topfrac_0.08
120:Q1,120,id03,Q1,subject_prior,prior,0.055935516124032775,0.1376213778760477,0.732,0.84,True,gradient_boosted_gain_unguarded_topfrac_0.08
120:S4,120,id03,S4,core_knn_blend,core_geometry,0.05735657807030419,0.07028653272817165,0.2937142857142857,0.24228571428571433,True,gradient_boosted_gain_unguarded_topfrac_0.08
121:Q1,121,id03,Q1,global_prior,prior,0.356753019596324,0.8013886507253316,0.7705714285714287,0.48868778280542985,True,gradient_boosted_gain_unguarded_topfrac_0.08
121:S4,121,id03,S4,core_knn_blend,core_geometry,0.05091057561247775,-0.04685917114094185,0.28085714285714286,0.268,True,gradient_boosted_gain_unguarded_topfrac_0.08
213:S2,213,id05,S2,subject_prior,prior,0.08136407007399031,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
213:S3,213,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,0.035371232431680166,0.3571008403361345,0.36995798319327733,True,gradient_boosted_gain_unguarded_topfrac_0.08
213:S4,213,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.07673497129035897,0.4351625675233702,0.4355042016806723,0.6729472940977813,True,gradient_boosted_gain_unguarded_topfrac_0.08
214:S1,214,id05,S1,global_prior,prior,0.06861813722068308,-0.5598243167652888,0.45500000000000007,0.6886363636363636,True,gradient_boosted_gain_unguarded_topfrac_0.08
214:S2,214,id05,S2,subject_prior,prior,0.059616841459474414,0.26322177488162024,0.41226890756302526,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
214:S3,214,id05,S3,core_knn_blend,core_geometry,0.11002407869880954,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.08
215:S2,215,id05,S2,subject_prior,prior,0.1040734892408523,-0.4626102943474011,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
215:S3,215,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.08863409134881571,0.1538552177958463,0.2799579831932773,0.16019914631836607,True,gradient_boosted_gain_unguarded_topfrac_0.08
216:S2,216,id05,S2,subject_prior,prior,0.08194608695592455,0.22040006536845874,0.38655462184873945,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
216:S3,216,id05,S3,core_knn_blend,core_geometry,0.1063171539282535,-0.019801345820740224,0.3442436974789916,0.3571008403361345,True,gradient_boosted_gain_unguarded_topfrac_0.08
219:S2,219,id05,S2,subject_prior,prior,0.08669799830255304,0.26322177488162024,0.41226890756302526,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
219:S3,219,id05,S3,subject_prior,prior,0.10854118736648018,0.29112886604086147,0.3185294117647059,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.08
219:S4,219,id05,S4,hsjepa_action_health__balanced_listener_health,core_action_health,0.050811885928609364,-0.21510376350801774,0.5126470588235295,0.6069704411905715,True,gradient_boosted_gain_unguarded_topfrac_0.08
220:S2,220,id05,S2,subject_prior,prior,0.08573580775020692,0.19965777762324755,0.37369747899159667,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
220:S3,220,id05,S3,subject_prior,prior,0.10854118736648018,0.310175875318367,0.33138655462184874,0.08823529411764706,True,gradient_boosted_gain_unguarded_topfrac_0.08
220:S4,220,id05,S4,raw_action_core_health__high_margin_listener_health,raw_action_core_health,0.05892871999828527,-0.2286483097010289,0.5126470588235295,0.6122579588566831,True,gradient_boosted_gain_unguarded_topfrac_0.08
222:S2,222,id05,S2,subject_prior,prior,0.08680325282323192,0.403927828789278,0.48941176470588243,0.23529411764705882,True,gradient_boosted_gain_unguarded_topfrac_0.08
