row,target,target_idx,cell_key,boundary_class,direction,opposed_weight,route_votes,fusion_votes,total_votes,route_weight,fusion_weight,total_weight,family_balance,vote_coverage,mean_abs_delta,weighted_delta,action_delta,action_score,files,source_table,listener_score,row_s2_listener_score,cross_listener_transport_score,same_listener_direction,full_listener_prob,positive_same_action_mass,positive_opposite_action_mass,negative_same_action_mass,negative_opposite_action_mass,negative_sensor_sources,route_listener,fusion_listener,cross_decoder_listener,target_listener,anti_shortcut_listener,negative_space_listener,positive_source_listener,full_listener_score,drop_route_score,drop_fusion_score,drop_cross_decoder_score,drop_target_listener_score,drop_anti_shortcut_score,drop_positive_source_score,dropout_min_score,dropout_mean_score,dropout_survival_count,same_negative_rank,opposite_negative_rank,listener_dropout_health
129,S3,5,129:S3,strict_jury,-1,0.0,2,2,4,2.1264517517440984,1.4907372204297762,3.6171889721738744,0.8242517777742014,0.6666666666666666,0.0432846115434426,-0.0441897000091962,-0.0380031420079087,2.749443088763927,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,0.419276607178284,0.6625777562391963,0.5373950618177527,True,0.8352389659627035,0.25002852418977217,0.0,0.23958080678254465,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5909090909090909,0.5909090909090909,0.6363636363636364,0.5227272727272727,0.5227272727272727,0.38636363636363635,0.5454545454545454,0.5665763187876642,0.5572353161614374,0.5572353161614374,0.5478256709286213,0.5699599461825791,0.5742807707068918,0.5642264228808049,0.5478256709286213,0.5617939071702952,6,0.4772727272727273,0.38636363636363635,0.5337382028531259
5,S4,6,5:S4,strict_jury,1,0.0,2,1,3,2.1897359247079815,0.9859820227896264,3.175717947497608,0.6209506253957833,0.5,0.1249859361812317,0.1252909949982424,0.1077502556984885,1.9303807474038228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",decoder_order_jury,0.5908038185324228,1.04629453284365,0.6040595295929486,True,0.9320648206387064,0.592964139840637,0.0,0.3244814565537949,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.7954545454545454,0.5568181818181818,0.6136363636363636,0.5909090909090909,0.40909090909090906,0.38636363636363635,0.7045454545454546,0.577257037523747,0.5278657130879709,0.587524803997062,0.5736805689638025,0.5780507025171464,0.6244566221788801,0.5673419976729512,0.5278657130879709,0.5764867347363022,6,0.5909090909090909,0.38636363636363635,0.5290091168340172
234,S2,4,234:S2,consensus_shadow,-1,0.0,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,0.3333333333333333,0.0942724333157507,-0.0945894636914614,-0.0945894636914614,0.9654957593846228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",boundary_tomography,0.7588807075201212,0.7588807075201212,0.6194526708433002,True,0.8847438684968757,0.1885448666315015,0.0,0.201324722600744,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5568181818181818,0.5568181818181818,0.5681818181818182,0.6136363636363636,0.5681818181818181,0.38636363636363635,0.4772727272727273,0.5504839111792259,0.5494815421443044,0.5494815421443044,0.5468069301709118,0.5397167429899705,0.5466406330533953,0.5554350994565573,0.5397167429899705,0.5479270816599072,6,0.4318181818181818,0.38636363636363635,0.5272136141625107
129,S4,6,129:S4,consensus_shadow,-1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.0570324460497055,-0.0574461627486747,-0.0574461627486747,0.8343686773319765,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3609661504094067,True,0.0,0.11406489209941106,0.0,0.009946193589389635,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5,0.5,0.5,0.4318181818181818,0.7954545454545454,0.38636363636363635,0.3181818181818182,0.5205588327804611,0.5271954919635156,0.5271954919635156,0.5261284187927837,0.5352425321326486,0.45333185559987904,0.5372992469042268,0.45333185559987904,0.5177321728927615,5,0.20454545454545456,0.38636363636363635,0.5100825602408017
112,S3,5,112:S3,consensus_shadow,1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.0627049535265791,0.0631697149443245,0.0631697149443245,0.8402333269923487,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3673297867730431,True,0.0,0.1254099070531583,0.0,0.012741664463034463,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5,0.5,0.5227272727272727,0.45454545454545453,0.75,0.38636363636363635,0.3409090909090909,0.520558832780461,0.5271954919635153,0.5271954919635153,0.5211395052672847,0.5315427435491393,0.4646954919635154,0.5353229623192466,0.4646954919635154,0.5178486145043695,5,0.25,0.38636363636363635,0.5087491986961834
5,S3,5,5:S3,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0638404163660932,0.0648750307819166,0.0648750307819166,0.6361896614970872,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3092329835752939,True,0.0,0.12768083273218656,0.0,0.0,0.016507356015018834,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.38636363636363635,0.3181818181818182,0.9090909090909091,0.9318181818181818,0.38636363636363635,0.4251467948179499,0.46037485426748354,0.46037485426748354,0.43856221568655224,0.4460778140983504,0.3098066724493017,0.4301871072319104,0.3098066724493017,0.4242305863335136,0,0.09090909090909091,0.9318181818181818,0.5063758090739168
234,S3,5,234:S3,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0265083100754162,-0.0270204825212109,-0.0270204825212109,0.6070066674033713,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3028693472116575,True,0.0,0.05301662015083258,0.0,0.0,0.2016480770428892,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.36363636363636365,0.2727272727272727,0.9090909090909091,1.0,0.18181818181818182,0.3983286129997681,0.4268521269947562,0.4268521269947562,0.4108460294337807,0.42229345891864634,0.27628394517657445,0.41882347086827404,0.27628394517657445,0.3969918597311313,0,0.09090909090909091,1.0,0.46813464924820636
234,S4,6,234:S4,strict_jury,-1,0.0,2,2,4,2.172245188155322,1.5983610607779468,3.7706062489332695,0.8478005685319883,0.6666666666666666,0.2360535082949742,-0.2407735976938154,-0.2070652940166812,2.9030534877038177,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",decoder_order_jury,0.5853956646543713,0.7588807075201212,0.5874936439814143,True,0.7781566228212003,1.3631600931671357,0.0,1.0985333900060832,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.625,0.625,0.6590909090909091,0.5681818181818182,0.0,0.38636363636363635,0.9772727272727273,0.5220801553240405,0.49250366479023583,0.49250366479023583,0.4880275007104132,0.5103551447056693,0.6487536647902359,0.4779532695333188,0.4779532695333188,0.5183494848866848,5,1.0,0.38636363636363635,0.45501586128435095
212,S3,5,212:S3,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.082822300283894,0.0842185056640893,0.0842185056640893,0.6510280475754833,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3219602563025666,True,0.0,0.16564460056778807,0.0,0.011171809755977312,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.4318181818181818,0.36363636363636365,0.7727272727272727,0.38636363636363635,0.4318181818181818,0.4160558857270409,0.4490112179038472,0.4490112179038472,0.41749791413444576,0.42810741240701844,0.3325339451765744,0.4163531151370488,0.3325339451765744,0.41541913711046363,0,0.22727272727272727,0.38636363636363635,0.4495393777304691
129,S1,3,129:S1,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,1.0956161292374755e-05,-1.12206446352097e-05,-1.12206446352097e-05,0.5862933404682636,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.2837784381207484,True,0.0,2.191232258474951e-05,0.0,0.0,2.5227807013201088e-05,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.29545454545454547,0.18181818181818182,0.9090909090909091,0.7727272727272727,0.045454545454545456,0.3624195220906772,0.3819657633583926,0.3819657633583926,0.38202119573089816,0.3953378563816484,0.23139758154021078,0.39164955782479577,0.23139758154021078,0.36072295303238966,0,0.09090909090909091,0.7727272727272727,0.4080001880519881
23,S1,3,23:S1,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0649835559711581,0.0662359546162294,0.0662359546162294,0.6370832686266489,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.3155966199389302,True,0.0,0.12996711194231636,0.0,0.14858431823994458,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.4090909090909091,0.3409090909090909,0.6136363636363636,0.38636363636363635,0.4090909090909091,0.3751467948179499,0.39787485426748354,0.39787485426748354,0.3725976924049558,0.38423849063111987,0.32117030881293807,0.3738629965599736,0.32117030881293807,0.37460319949065907,0,0.38636363636363635,0.38636363636363635,0.40347268849477447
237,S1,3,237:S1,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.1079288914689594,-0.1079288914689594,-0.1079288914689594,0.1451240324118876,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,boundary_tomography,0.0,0.0,0.1071212121212121,True,0.0,0.10792889146895945,0.0,0.0,0.023629718883211522,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.07954545454545454,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.9545454545454546,0.2727272727272727,0.2512121212121212,0.2646590909090909,0.3214772727272727,0.2915022172949002,0.29810253699788586,0.11409090909090908,0.2644367588932806,0.11409090909090908,0.2590447976522232,0,0.09090909090909091,0.9545454545454546,0.381151647389578
212,S2,4,212:S2,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0148405666359792,0.0151082421840856,0.0151082421840856,0.5978858402732631,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.7860118982118519,0.7860118982118519,0.5415057108480211,True,0.928502935699567,0.029681133271958537,0.0,0.06494836688560236,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.3181818181818182,0.5454545454545454,0.6818181818181819,0.38636363636363635,0.11363636363636363,0.3774195220906772,0.4007157633583926,0.4007157633583926,0.3953249651322286,0.3535830995106125,0.3069657633583926,0.402025051895942,0.3069657633583926,0.3765550677689935,0,0.3181818181818182,0.38636363636363635,0.3756847197016869
112,S1,3,112:S1,consensus_shadow,1,0.0,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898343,0.9007280210884904,0.3333333333333333,0.1803852438885875,0.1816211162365067,0.1816211162365067,0.9618997465991564,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",boundary_tomography,0.5623699165003921,0.6933750787174802,0.5123297867730431,True,0.8042212498272164,0.36077048777717513,0.0,0.7761295533450033,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5,0.5,0.5454545454545454,0.5,0.06818181818181823,0.38636363636363635,0.6136363636363636,0.4164679236895519,0.3970818555998791,0.3970818555998791,0.389210458704092,0.40310722557873746,0.5050364010544246,0.39846525480936523,0.389210458704092,0.4149971752243962,1,0.9318181818181818,0.38636363636363635,0.3648332125099979
161,S2,4,161:S2,fusion_only,1,0.0,0,2,2,0.0,1.8643402052310825,1.8643402052310825,0.0,0.3333333333333333,0.0932315314443422,0.0932952404994223,0.0932952404994223,0.3117939718674025,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv",boundary_tomography,0.9891813104414248,0.9891813104414248,0.4383333333333333,True,0.8776495103752672,0.18646306288868453,0.0,0.2732086995183217,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.7954545454545454,0.2727272727272727,0.4772727272727273,0.4772727272727273,0.38636363636363635,0.45454545454545453,0.35424242424242425,0.4469318181818182,0.2679545454545455,0.39406319290465636,0.35225687103594083,0.34750000000000003,0.35836956521739133,0.2679545454545455,0.361179332132392,0,0.5227272727272727,0.38636363636363635,0.3617338990816946
109,S1,3,109:S1,consensus_shadow,-1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.0162131972608902,-0.0165788704325918,-0.0165788704325918,0.598958843524345,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,0.0,0.0,0.2965057108480211,True,0.0,0.03242639452178042,0.0,0.11120554502406539,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.3409090909090909,0.20454545454545456,0.6590909090909092,0.38636363636363635,0.13636363636363635,0.3310558857270408,0.34276121790384717,0.34276121790384717,0.33379503165107555,0.3551687231892594,0.25469303608566535,0.3496535103939658,0.25469303608566535,0.32980545618794344,0,0.3409090909090909,0.38636363636363635,0.3433480025087957
161,S1,3,161:S1,fusion_only,1,0.0,0,2,2,0.0,1.8643402052310825,1.8643402052310825,0.0,0.3333333333333333,0.0628875690641103,0.0629325764045996,0.0629325764045996,0.3005739638388578,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv",boundary_tomography,0.5212205845598142,0.9891813104414248,0.301969696969697,True,0.7641815110050321,0.1257751381282206,0.0,0.2093558837300211,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.7954545454545454,0.25,0.25,0.5454545454545454,0.38636363636363635,0.36363636363636365,0.3246969696969697,0.41000000000000003,0.23102272727272727,0.3630210643015521,0.35489957716701903,0.2935227272727273,0.3341600790513834,0.23102272727272727,0.33110436251090153,0,0.45454545454545453,0.38636363636363635,0.3419825887982889
193,S2,4,193:S2,consensus_shadow,1,0.0,1,1,2,1.05448050759572,0.6123790379883204,1.6668595455840405,0.734769812622398,0.3333333333333333,0.1689390600486691,0.17165232844294,0.17165232844294,0.7183466411747146,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv",boundary_tomography,1.2860556356570512,1.2860556356570512,0.7269602563025667,True,0.9217869599224296,0.3378781200973383,0.0,0.6421634723301183,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.3068181818181818,0.4772727272727273,0.7272727272727273,0.13636363636363635,0.38636363636363635,0.5909090909090909,0.36060134027249546,0.37969303608566535,0.37969303608566535,0.3398925926266853,0.30442876547255754,0.4223066724493017,0.34224244320028985,0.30442876547255754,0.36137609098669415,0,0.8636363636363636,0.38636363636363635,0.3299157755902975
95,S1,3,95:S1,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.025231970158993,0.025231970158993,0.025231970158993,0.0761555358833106,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,boundary_tomography,0.0,0.0,0.0225757575757575,True,0.0,0.025231970158993033,0.0,0.0,0.009252676886959911,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.3068181818181818,0.022727272727272728,0.022727272727272728,0.9090909090909091,0.9090909090909091,0.09090909090909091,0.19848484848484846,0.2555681818181818,0.19874999999999998,0.26212305986696227,0.2478911205073996,0.04818181818181819,0.22293478260869565,0.04818181818181819,0.20590816049717622,0,0.09090909090909091,0.9090909090909091,0.3181543035474476
137,S1,3,137:S1,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,1.2490271174669942e-05,-1.2490271174669942e-05,-1.2490271174669942e-05,0.1268692988775196,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,boundary_tomography,0.0,0.0,0.088030303030303,True,0.0,1.2490271174669942e-05,0.0,0.0,2.85001251292658e-05,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.07954545454545454,0.11363636363636363,0.06818181818181818,0.9090909090909091,0.7954545454545454,0.022727272727272728,0.2157575757575758,0.2203409090909091,0.27715909090909085,0.2632317073170731,0.2605761099365751,0.06977272727272726,0.24763833992094858,0.06977272727272726,0.22311981407455397,0,0.09090909090909091,0.7954545454545454,0.31312933347756583
184,S4,6,184:S4,route_only,1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.1104180804837754,0.1104180804837754,0.1104180804837754,0.1455450942864294,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,boundary_tomography,0.4265196710227803,1.157607409469395,0.2807575757575757,True,0.7598706491970804,0.11041808048377544,0.0,0.03304344397738084,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.07954545454545454,0.20454545454545456,0.1590909090909091,0.7272727272727273,0.38636363636363635,0.29545454545454547,0.23030303030303031,0.23852272727272728,0.2953409090909091,0.26101441241685147,0.26269027484143764,0.1334090909090909,0.23973320158102768,0.1334090909090909,0.23845176935200732,0,0.2727272727272727,0.38636363636363635,0.30729746003152186
75,S3,5,75:S3,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0960585117662911,0.0960585117662911,0.0960585117662911,0.0831132381433956,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,boundary_tomography,0.0,0.0,0.0353030303030302,True,0.0,0.09605851176629115,0.0,0.007389983492848186,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.3068181818181818,0.06818181818181818,0.045454545454545456,0.8181818181818181,0.38636363636363635,0.22727272727272727,0.20257575757575755,0.2606818181818181,0.20386363636363636,0.25713414634146337,0.2489482029598309,0.07602272727272727,0.21552371541501975,0.07602272727272727,0.21036237442241598,0,0.18181818181818182,0.38636363636363635,0.2875169446225554
137,S4,6,137:S4,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.0115404012631097,-0.0115404012631097,-0.0115404012631097,0.1288193170492709,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,boundary_tomography,0.3384089586792124,0.7073842875931481,0.2075757575757575,True,0.8773812251024268,0.011540401263109734,0.0,0.04286400320752587,9.015630331864153e-05,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.07954545454545454,0.13636363636363635,0.11363636363636363,0.7045454545454546,0.8181818181818182,0.06818181818181818,0.18893939393939393,0.18681818181818183,0.2436363636363637,0.2255376940133038,0.22199260042283303,0.08738636363636362,0.21453557312252963,0.08738636363636362,0.19665112944159593,0,0.29545454545454547,0.8181818181818182,0.2830429300184513
237,S4,6,237:S4,route_only,-1,0.0,1,0,1,1.05448050759572,0.0,1.05448050759572,0.0,0.1666666666666666,0.0367326726211917,-0.0367326726211917,-0.0367326726211917,0.1330807471531569,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,boundary_tomography,0.3869516460538999,1.1191018931385457,0.3007575757575757,True,0.6089501374145541,0.03673267262119173,0.0,0.13634673403781805,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.3068181818181818,0.07954545454545454,0.1590909090909091,0.22727272727272727,0.6363636363636364,0.38636363636363635,0.1590909090909091,0.2025757575757576,0.20386363636363636,0.2606818181818182,0.23717849223946785,0.21934989429175478,0.12147727272727271,0.22145256916996048,0.12147727272727271,0.21066728049565173,0,0.36363636363636365,0.38636363636363635,0.26305076565614216
23,S4,6,23:S4,route_only,1,0.0,1,0,1,1.1177646805596029,0.0,1.1177646805596029,0.0,0.1666666666666666,0.1939250813209297,0.1939250813209297,0.1939250813209297,0.1692533979345963,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,boundary_tomography,0.6542602736226363,0.9540180552911643,0.3407575757575758,True,0.9419025797408532,0.19392508132092978,0.0,0.5626197459968995,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.5568181818181818,0.07954545454545454,0.22727272727272727,0.4090909090909091,0.18181818181818177,0.38636363636363635,0.5227272727272727,0.22848484848484843,0.17375000000000002,0.2930681818181818,0.2538082039911308,0.21987843551797037,0.26749999999999996,0.21799407114624503,0.17375000000000002,0.2376664820789213,0,0.8181818181818182,0.38636363636363635,0.25070692170415587
75,S2,4,75:S2,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0674157258801414,0.0674157258801414,0.0674157258801414,0.0802994910427654,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,boundary_tomography,0.8963173824336712,0.8963173824336712,0.3039393939393938,True,0.8350604926638694,0.06741572588014144,0.0,0.25361152519067426,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.3068181818181818,0.045454545454545456,0.29545454545454547,0.5,0.38636363636363635,0.20454545454545456,0.16803030303030303,0.21750000000000003,0.16068181818181818,0.21999445676274942,0.1680813953488372,0.11238636363636362,0.17995059288537552,0.11238636363636362,0.17643243780252396,0,0.5,0.38636363636363635,0.23178607019229258
95,S3,5,95:S3,fusion_only,1,0.0,0,1,1,0.0,0.6123790379883204,0.6123790379883204,0.0,0.1666666666666666,0.0973980611615257,0.0973980611615257,0.0973980611615257,0.0832448298552484,submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,boundary_tomography,0.6571288316412226,0.781701720254092,0.2334848484848484,True,0.7768369082319397,0.09739806116152572,0.0,0.3997617584952391,0.0,"target_listener_lift:n/a,cross_listener_shadow:0.5684860446,dual_head_pareto:0.5684942019,public_private_toxicity:n/a",0.07954545454545454,0.3068181818181818,0.09090909090909091,0.13636363636363635,0.31818181818181823,0.38636363636363635,0.25,0.12121212121212122,0.15897727272727274,0.10215909090909092,0.15292128603104213,0.1395401691331924,0.0993181818181818,0.12510869565217392,0.0993181818181818,0.12967078271182564,0,0.6818181818181818,0.38636363636363635,0.1876507671414383
