subject_id,sleep_date,lifelog_date,row,h061_support_cells,h061_support_mean,h061_support_sum,h061_gain_sum,h061_gain_mean,h061_gain_min,h061_feedback_lift_sum,h061_direction_agreement_mean,h061_abs_move_sum,public_beta,public_beta_scaled,public_signed_support,public_responsibility_raw,public_responsibility_rank,h042_row_loss_delta_vs_h057,is_h057_seed,is_h050_null,h062_changed_row,h063_changed_row,h064_changed_row,h065_changed_row,h066_changed_row,row_gain_to_q061_nonq2,h064_row_score,h065_row_score,phase_route_gain,phase_near,episode_near,graph_rank,contrast_rank,gain_rank2,nearest_seed_order_distance,h066_emission,row_top4_gain_sum,row_top4_gain_rank,Q1_q061_gain_from_h057,Q3_q061_gain_from_h057,S1_q061_gain_from_h057,S2_q061_gain_from_h057,S3_q061_gain_from_h057,S4_q061_gain_from_h057,row_q061_gain_from_h057_nonq2,positive_q061_targets_nonq2,seed_support_rank,feedback_rank,q061_gain_rank,context_overlap,seed_responsibility_score,extension_score,public_weight
id01,2024-09-12,2024-09-11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073235619970008,1.221184142629243e-05,0.0,0.0021866270526654185,0.284,0.0,0,0,0,0,0,0,0,0.0033042228871075,0.2902582667398405,0.23968,0.0025627575542401,0.0,0.0,0.328,0.084,0.348,13.0,0.12028,0.0032138251668733,0.352,1.1400719059362352e-05,0.0005980727436836197,0.000386465527596358,0.0016434986215068115,0.0005857882740867293,7.899700117464103e-05,0.003304222887107522,6,0.412,0.448,0.348,0.0,0.0,0.2826,0.0021866270526654185
id01,2024-09-13,2024-09-12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016039949819476951,6.089166816354911e-06,0.0,0.0010903136082464364,0.088,0.0,0,0,0,0,0,0,0,0.0038657133300087,0.3613396978437528,0.3668,0.0032724169928574,0.0,0.0,0.488,0.468,0.388,14.0,0.20748,0.0038473793338064,0.404,0.0001241557391095105,0.00018419759382859446,0.00044688238674372993,0.003092143614124798,1.662418069942051e-05,1.7098155027372997e-06,0.003865713330008791,6,0.412,0.448,0.388,0.0,0.0,0.27112,0.0010903136082464364
id01,2024-09-14,2024-09-13,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005592932845261212,7.608300092049783e-06,0.0,0.0013623264686563959,0.112,0.0,0,0,0,0,0,0,0,0.0051178941540852,0.3834119272448905,0.34696,0.0039356833275297,0.0,0.0,0.404,0.24,0.496,15.0,0.21744,0.0048913768077429,0.488,0.0011164048510938773,0.00020979988232039393,0.0006976504546013507,0.0001675248584502853,0.002867521619727531,5.899248789176248e-05,0.005117894154085201,6,0.412,0.448,0.496,0.0,0.0,0.29544,0.0013623264686563959
id01,2024-09-15,2024-09-14,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004113082981482036,9.21375572299453e-06,0.0,0.001649796031348189,0.164,0.0,0,0,1,1,1,0,0,0.0106256065936571,0.6260677009629838,0.8971999999999999,0.0090073422229026,0.0,0.0,0.44,0.476,0.86,16.0,0.65936,0.0093562595449221,0.812,0.0008211230912569256,0.0006143631128953109,0.0007246933765270303,0.006785113375513352,0.0010253297016249996,0.0006549839358395149,0.010625606593657133,6,0.412,0.448,0.86,0.6,0.0,0.6008800000000001,0.001649796031348189
id02,2024-08-26,2024-08-25,27,6.0,0.5170061728395062,3.102037037037037,0.0025446733025367,0.00042411221708945,0.0001054747641094,3.8838924804496244e-05,1.0,0.0696065100904304,0.00971564897678298,2.0346470470365575e-05,3.5318789382909605e-06,0.007859269782592194,0.896,0.00036352475750522917,1,0,0,0,0,0,0,5.590545400774305e-05,0.4148014733748005,-0.10872,0.0,0.0,1.0,0.912,0.288,0.028,0.0,-0.2685999999999999,5.1644710393372595e-05,0.028,4.809446021103447e-06,2.281057810593623e-05,4.252139072291605e-06,8.60454207884942e-09,1.7066601013415728e-05,6.95808525291719e-06,5.590545400774305e-05,6,0.852,0.892,0.028,0.0,0.88864,-0.003679999999999961,0.007859269782592194
id02,2024-08-27,2024-08-26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004622439024832242,1.4408318485244022e-05,0.0,0.0025799236891023937,0.396,0.0,0,0,0,0,0,0,0,0.0090152052167343,0.4243812621958357,0.5060800000000001,0.0073913008465572,1.0,1.0,0.296,0.28,0.76,1.0,0.57356,0.0089559059631859,0.784,0.0007753989804870631,0.0017398372141286256,0.0011367829159280585,4.555860904426057e-05,1.374064450393453e-05,0.005303886852642381,0.009015205216734323,6,0.412,0.448,0.76,0.0,0.0,0.5862,0.0025799236891023937
id02,2024-08-28,2024-08-27,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010410812219377608,2.6249861525991442e-05,0.0,0.004700245879206484,0.724,0.0,0,1,0,0,0,0,0,0.0050932560506717,0.0294230883690315,-0.13172,0.0045246220254232,1.0,1.0,0.134,0.6,0.488,2.0,-0.25604,0.005090333029155,0.512,0.0006626067128718827,2.45852576543637e-05,5.664613527966988e-07,0.004375177321607096,2.7963737021852175e-05,2.3565601637853817e-06,0.005093256050671777,6,0.412,0.448,0.488,0.0,0.0,-0.06504000000000004,0.004700245879206484
id02,2024-08-29,2024-08-28,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004123818735366115,1.696242844743749e-05,0.0,0.0030372573330514603,0.532,0.0,0,0,0,0,0,0,0,0.0079956489905899,0.4384200400002119,0.514,0.0062005792315344,1.0,1.0,0.284,0.408,0.696,3.0,0.5248,0.0077801793444696,0.708,5.762415362353668e-05,0.00015784549249664437,0.0020460959807893087,0.0008797144244289679,0.004499259456149041,0.00035510948310246704,0.007995648990589965,6,0.412,0.448,0.696,0.0,0.0,0.60328,0.0030372573330514603
id02,2024-08-30,2024-08-29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029955582466784925,2.6558690844883638e-05,0.0,0.004755544217906821,0.732,0.0,0,0,0,0,0,0,0,0.0087506201135803,0.3836253824272754,0.39368,0.0068299248835403,0.0,0.0,0.336,0.164,0.74,4.0,0.3994000000000001,0.0087062060958362,0.764,1.60020977388875e-05,0.00017548880800100086,0.0016190553596681645,2.8411920005080683e-05,0.0066618384143601606,0.00024982351380709034,0.008750620113580385,6,0.412,0.448,0.74,0.0,0.0,0.47487999999999997,0.004755544217906821
id02,2024-08-31,2024-08-30,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004563860191023235,2.867697266758514e-05,0.0,0.0051348393771705105,0.772,0.0,0,0,0,0,0,0,0,0.005259798007521,0.3389891159342983,0.3745599999999999,0.0037811906758683,1.0,1.0,0.288,0.212,0.508,3.0,0.37828,0.0052301992833621,0.524,1.2079231404005242e-06,0.0012918075097810844,0.0025345798639905825,2.8390801018321938e-05,0.0009438418542257465,0.0004599700553649111,0.005259798007521048,6,0.412,0.448,0.508,0.0,0.0,0.55948,0.0051348393771705105
id02,2024-09-01,2024-08-31,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003978577004938733,1.8238879890642545e-05,0.0,0.003265816086780167,0.588,0.0,0,1,0,1,0,0,0,0.0084788451550418,0.180243765275757,0.06196,0.0063956647266696,1.0,1.0,0.134,0.656,0.72,2.0,-0.07848,0.0083656927435057,0.744,7.920828850438433e-05,0.0024211063198946725,0.002399289239250202,3.394412303159289e-05,0.0034010470684560923,0.00014425011590490922,0.008478845155041853,6,0.412,0.448,0.72,0.2,0.0,0.04336000000000001,0.003265816086780167
id02,2024-09-02,2024-09-01,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006906218519493843,1.1721517651068166e-06,0.0,0.0002098830692227751,0.008,0.0,0,0,0,0,0,0,0,0.0022204633407148,0.3126281276091279,0.28656,0.0014229241318959,1.0,1.0,0.344,0.056,0.276,1.0,0.3186399999999999,0.0021888650153778,0.284,0.0003006037937777206,0.000624840055132303,0.0011779805304441004,1.619748595987902e-05,8.544063602372587e-05,1.540083937712211e-05,0.002220463340714851,6,0.412,0.448,0.276,0.0,0.0,0.3584,0.0002098830692227751
id02,2024-09-03,2024-09-02,35,6.0,0.5170061728395062,3.102037037037037,0.014168270550600524,0.0023613784251000874,6.852461633677365e-07,7.876861221844944e-05,1.0,0.0944774617586595,0.0037853349474955785,1.9243536828902415e-05,7.661664237251645e-06,0.012591586159321445,0.968,0.0020240386500858243,1,0,0,0,0,0,0,0.0002480690723259,0.3668460900466419,-0.1648,0.0,0.0,1.0,0.912,0.008,0.152,0.0,-0.30072,0.0002457831029744,0.156,2.8548589726784535e-05,1.7576059496704488e-08,6.772054716996934e-06,2.2683932919820293e-06,0.0001962114404954196,1.4251018035316143e-05,0.00024806907232599595,6,0.98,0.928,0.152,0.0,0.9584799999999999,-0.0016399999999999748,0.012591586159321445
id02,2024-09-04,2024-09-03,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011251712809323411,2.8986473732671462e-05,0.0,0.005190257997354148,0.776,0.0,0,0,0,0,0,0,0,0.0077557957549855,0.3974588240638009,0.4601599999999999,0.0058450758199582,1.0,1.0,0.292,0.256,0.68,1.0,0.5175999999999998,0.0077188992303818,0.696,2.969038143940672e-05,7.00875431061121e-05,0.003759423547976433,0.0037238433016245354,7.206143164240064e-06,0.00016554483767483585,0.007755795754985563,6,0.412,0.448,0.68,0.0,0.0,0.6264400000000001,0.005190257997354148
id02,2024-09-05,2024-09-04,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003059860922870641,4.431264631121222e-06,0.0,0.0007934530740849043,0.052,0.0,0,0,0,0,0,0,0,0.0009904488569263,0.2228787492269614,0.23576,0.0006709954993985,1.0,1.0,0.268,0.06,0.196,2.0,0.24924,0.0009169028541442,0.196,0.00023797227168520507,0.0001790284940903497,0.0003245562530905799,2.535623083721461e-07,0.0001753458352782844,7.329244047360461e-05,0.0009904488569263958,6,0.412,0.448,0.196,0.0,0.0,0.33652,0.0007934530740849043
id02,2024-09-06,2024-09-05,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004918387627101825,1.7197131127545056e-05,0.0,0.003079282709220474,0.54,0.0,0,0,1,0,0,0,1,0.0115307712613336,0.5637122180185559,0.7396799999999999,0.009722604877442,1.0,1.0,0.46,0.32,0.888,3.0,0.7321999999999999,0.0113757567631329,0.9,3.785912978271355e-05,0.00011715536841794272,0.00042219676232232994,0.0033764274146575457,0.007255246807769011,0.00032188577838410115,0.011530771261333644,6,0.412,0.448,0.888,0.4,0.0,0.76868,0.003079282709220474
id02,2024-09-07,2024-09-06,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008461753534575645,1.625988724535657e-05,0.0,0.0029114617593573285,0.5,0.0,0,1,0,0,0,0,0,0.0032078177655277,-0.0394572488047559,-0.34908,0.0027620709000101,0.0,0.0,0.134,0.12,0.34,4.0,-0.48712,0.0029665422457657,0.34,0.00020243582275181193,6.952109375624183e-05,0.00034746908563138,0.0020953081355916114,0.0001717544260056436,0.00032132920179106517,0.003207817765527754,6,0.412,0.448,0.34,0.0,0.0,-0.30028,0.0029114617593573285
id02,2024-09-08,2024-09-07,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414690041250811,3.3010763909143384e-05,0.0,0.005910839067847199,0.848,0.0,0,0,0,1,0,0,1,0.0069955732592615,0.4808223505946658,0.5602400000000001,0.0053662005328891,0.0,0.0,0.58,0.144,0.64,4.0,0.49644,0.0066073908350686,0.628,0.0003628490838060161,0.002605526278814718,0.002179932460927174,0.0008652612742121868,0.0009566708211147801,2.533334038667956e-05,0.006995573259261555,6,0.412,0.448,0.64,0.4,0.0,0.59468,0.005910839067847199
id02,2024-09-09,2024-09-08,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004985872322784234,1.340509749913413e-05,0.0,0.002400289015554592,0.344,0.0,0,1,0,0,0,0,0,0.0048112564322667,0.1309760671883499,-0.0873999999999999,0.0023449884064523,1.0,1.0,0.134,0.932,0.476,3.0,-0.2614,0.0045017154639046,0.452,0.00247047043859433,3.8600135718880324e-05,0.001023863365138128,0.0005655694512292642,0.00044181220894318196,0.0002709408326430074,0.004811256432266792,6,0.412,0.448,0.476,0.0,0.0,-0.12932,0.002400289015554592
