row,target,h012_prob,h015_prob,h015_minus_h012,abs_h015_logit_move,public_weight_mean,public_weight_median,log_weight_ratio_median,weight_score,h015_public_gain_score,h015_cell_score,h015_cell_score_rank,h015_direction_consistency,combined_score,mean_weighted_h015_cell_gain
67,S4,0.0720696487300485,0.0545125473945222,-0.017557101335526293,0.2979460322274172,0.0006367427398788272,0.0006345706993244868,0.10480921515569364,0.9594285714285714,0.9902857142857143,0.4256371911150194,0.9342857142857143,1.0,0.9661257142857143,1.9892746737757997e-06
243,S4,0.846676976567423,0.8849085472373492,0.03823157066992622,0.3309849612254461,0.000622899594335725,0.0006289161224741872,0.09585840616426815,0.9548571428571428,0.988,0.4728366847770833,0.94,1.0,0.96448,1.836660960632051e-06
244,S4,0.8163255342948061,0.8603516168902468,0.04402608259544061,0.3265652164669075,0.000617057938256706,0.0006201301884009259,0.08178994624125299,0.9462857142857143,0.9908571428571429,0.4665218553554586,0.9394285714285714,1.0,0.9618514285714286,2.0517633862694445e-06
213,S2,0.8670614145431146,0.9011381676240812,0.03407675308096658,0.3347128004123918,0.0006212194908821782,0.0006198448518830207,0.08132971677909166,0.9457142857142857,0.9868571428571429,0.4781611829317851,0.9411428571428572,1.0,0.9604342857142857,1.70818994978338e-06
87,Q3,0.5262087064141104,0.4897801708555254,-0.03642853555858505,0.14581600931001498,0.0006958177213328624,0.0007018200344635027,0.20553751894985503,0.9874285714285714,0.9994285714285714,0.2083085984220981,0.8102857142857143,1.0,0.9565600000000001,9.021427386967326e-06
146,S2,0.9801156599750932,0.9870407850115044,0.006925125036411184,0.4351661469961372,0.0006265617931832198,0.0006252092964622056,0.08994697697131893,0.9497142857142857,0.9657142857142857,0.6216663974964685,0.952,1.0,0.9562514285714286,9.92747670865518e-07
140,S3,0.9960938897116238,0.9975452730780636,0.0014513833664397957,0.46598256041280184,0.0006635493432368865,0.0006582817038075189,0.14149346994885487,0.9725714285714285,0.9365714285714286,0.666320365749768,0.956,1.0,0.9555771428571429,6.010366207367167e-07
130,Q2,0.6974188471038374,0.7285454305612309,0.031126583457393497,0.15221854866222606,0.0006832300852013624,0.0006870890385232876,0.18432439761504457,0.9805714285714285,0.9965714285714286,0.2174552018079776,0.8205714285714286,1.0,0.9546514285714286,3.0246196384665895e-06
227,S4,0.803078614827661,0.8381803975918377,0.03510178276417675,0.23910317802212444,0.000627700024852556,0.0006283866087087961,0.09501610496891624,0.9537142857142857,0.9794285714285714,0.3415759687623496,0.9062857142857143,1.0,0.9540000000000001,1.2745034472881612e-06
2,S3,0.8949298069616637,0.9238186584684376,0.028888851506773894,0.35328256910450895,0.0006092596727377587,0.0006078282329399371,0.061752839393583905,0.9331428571428572,0.9805714285714285,0.5046894077711932,0.9422857142857143,1.0,0.9529942857142857,1.3380197572124188e-06
223,S2,0.8532148436816959,0.8873885510159719,0.03417370733427605,0.3042981602076229,0.0006166411921652015,0.0006192223744690271,0.08032496505437133,0.9445714285714286,0.9702857142857143,0.434711785854911,0.9365714285714286,1.0,0.9527428571428572,1.0813385481897618e-06
128,S2,0.9672789969212284,0.9821341838281932,0.014855186906964746,0.6203689623283934,0.0006175268537103526,0.0006157394573113803,0.07468442410435892,0.9411428571428572,0.9582857142857143,0.8862426731532946,0.964,1.0,0.9522285714285714,8.715914597829687e-07
149,S4,0.9366031277609728,0.9525681771130068,0.015965049352034022,0.30702319933203315,0.0006088793786917941,0.0006086289099141615,0.06306924761158723,0.9342857142857143,0.98,0.4386046634407581,0.9371428571428572,1.0,0.9522285714285714,1.3335894050451418e-06
216,S2,0.8362439853354363,0.8734123243298455,0.03716833899440919,0.30092978093258305,0.0006218380696638353,0.0006220618145936955,0.08489997713027876,0.9485714285714286,0.9594285714285714,0.4298997213152846,0.9348571428571428,1.0,0.9499542857142858,9.003135838233587e-07
150,S4,0.9621549563228784,0.9717533475746678,0.009598391251789407,0.30245157217970897,0.0006086558278922131,0.0006066565088762762,0.05982325660530741,0.9325714285714286,0.9748571428571429,0.4320802302504716,0.936,1.0,0.9493257142857143,1.17699126619945e-06
188,Q3,0.6598227977319086,0.7114136882639835,0.051590890532074996,0.2397552395977237,0.0005889456300227307,0.0006028147218274073,0.05347039781517971,0.9228571428571428,1.0,0.3425115642010049,0.908,1.0,0.9491999999999999,1.1209098822951321e-05
146,S4,0.9556603412692432,0.9662054633673756,0.010545122098132409,0.2825543044097585,0.0006076833760262356,0.0006061140854085479,0.05892873705403609,0.9297142857142857,0.9811428571428571,0.4036530699403333,0.9285714285714286,1.0,0.9490285714285713,1.3408775837292666e-06
55,S4,0.8757994669799045,0.9094479089751752,0.03364844199527073,0.3536727607725092,0.000621553580684016,0.0006211945367200178,0.08350480546927531,0.9474285714285714,0.9462857142857143,0.5052475799390257,0.9428571428571428,1.0,0.94608,7.149743175526212e-07
224,S2,0.7881020629167889,0.8301466672776271,0.042044604360838234,0.273144203723072,0.0006087265330678776,0.0006102537581766762,0.06573537662881959,0.9382857142857143,0.96,0.3902075130985816,0.9234285714285714,1.0,0.9435657142857143,9.054671756285562e-07
65,S4,0.0842030201678861,0.0684619547356264,-0.0157410654322597,0.22399493377528445,0.0006108259319450923,0.0006099045563619263,0.06516298889827182,0.9377142857142857,0.9725714285714285,0.3199927627597492,0.896,1.0,0.9426171428571428,1.1116179376513205e-06
107,S1,0.775520782968885,0.8125779653413896,0.03705718237250455,0.22709726988603984,0.0006036398809657072,0.0006039465480748914,0.05534620640729923,0.924,0.9788571428571429,0.324424671328009,0.8994285714285715,1.0,0.9399314285714285,1.2372329443582431e-06
140,Q3,0.64958246860714,0.6140471852059997,-0.035535283401140316,0.15284775663943262,0.0006258648635426835,0.000625236723992839,0.08999084536737792,0.9502857142857143,0.9977142857142857,0.203796927946634,0.8062857142857143,0.9333333333333332,0.9395085714285715,4.2038176409790785e-06
63,S4,0.0678640620088381,0.0483608088568718,-0.0195032531519663,0.3595241666676503,0.0005971497104779116,0.0005965251595884027,0.04298192829145488,0.9102857142857143,0.9685714285714285,0.5136059818418217,0.9445714285714286,1.0,0.9392914285714286,1.036073383482908e-06
143,S4,0.9865016542469776,0.9887801754502256,0.0022785212032480073,0.1871919134822635,0.000652779955934695,0.0006495595726017934,0.12815506156885095,0.9697142857142858,0.948,0.2585317469789155,0.8571428571428571,0.9666666666666668,0.9389485714285715,7.215843782701821e-07
65,Q3,0.8498503157804559,0.8661386089268295,0.01628829314637359,0.1338125390652838,0.0006491644247845165,0.0006515480133619069,0.1312115994441748,0.9702857142857143,0.9925714285714285,0.1784167207536974,0.7697142857142857,0.9333333333333332,0.93864,2.305217328678703e-06
91,Q1,0.5720436609347357,0.5992050683426791,0.027161407407943372,0.11195984663416375,0.0007066161611891408,0.0007194943729254613,0.23040921443770188,0.9908571428571429,0.9948571428571429,0.1492799978314739,0.7217142857142858,0.9333333333333332,0.9385485714285715,2.613505619704483e-06
106,Q1,0.8152222692822607,0.8407236542800345,0.02550138499777377,0.17931514522202452,0.0006033098818094011,0.0006061237800639965,0.05894473169621798,0.9302857142857143,0.9891428571428571,0.2561646721262809,0.8542857142857143,1.0,0.9374514285714286,1.9061276966285405e-06
171,Q3,0.3784121529456276,0.3344145586244388,-0.04399759432118877,0.1919923050496682,0.0005910238988777934,0.0005975963666802893,0.044776062901150375,0.9131428571428571,0.9954285714285714,0.2742771691481274,0.868,1.0,0.9353828571428571,2.9436084036430684e-06
106,S4,0.696391980102276,0.7258077586986247,0.029415778596348696,0.1432804831843223,0.0006306881945141252,0.000633707592575644,0.10344814655174801,0.9588571428571429,0.9754285714285714,0.2046878204189017,0.8074285714285714,1.0,0.9348685714285714,1.1857728606864767e-06
16,S1,0.5131757405147508,0.4831269104893984,-0.030048830025352413,0.12023316189784236,0.0006372387158707126,0.0006404305734871368,0.11400123017164786,0.964,0.992,0.1717616899929531,0.764,1.0,0.93464,2.2385042943365736e-06
198,Q3,0.2656977675183432,0.2320953490900136,-0.03360241842832959,0.17995604401569354,0.000620527113341019,0.0006187331258194099,0.07953455106134029,0.944,0.9628571428571429,0.2570803878896253,0.8554285714285714,1.0,0.9334514285714286,9.52182652095312e-07
116,S1,0.3677429115643301,0.3343421163444587,-0.03340079521987138,0.14669906839728564,0.0006138759115196238,0.0006162031986133766,0.07543728597121632,0.9417142857142857,0.9862857142857143,0.2095700978060245,0.812,1.0,0.9327085714285714,1.667718118211819e-06
162,S2,0.7905694997447503,0.8208167471649207,0.030247247420170376,0.19352920846046984,0.0006189883364191871,0.0006210553504146828,0.08328071801737229,0.9468571428571428,0.9474285714285714,0.2764707946195859,0.8702857142857143,1.0,0.93176,7.211932498911001e-07
38,S3,0.9381766551384754,0.9630443182106684,0.024867663072193014,0.54072280520765,0.0005937538022052058,0.0005941721109689173,0.03902953545268665,0.9062857142857143,0.9405714285714286,0.7724618824466183,0.9605714285714285,1.0,0.9301714285714285,6.540912419184744e-07
148,Q2,0.7677977223985484,0.794056699154746,0.026258976756197594,0.15363653776774022,0.0006050704423111703,0.0006056956729931723,0.05823817910283625,0.9285714285714286,0.9834285714285714,0.2194811126514184,0.8245714285714286,1.0,0.928617142857143,1.4865876619709616e-06
152,S3,0.8360580771019774,0.8687577468712627,0.03269966976928529,0.2608335936982218,0.0005953570147558839,0.0005957868214528217,0.04174342990898799,0.9091428571428571,0.956,0.372620399578196,0.9171428571428571,1.0,0.9285485714285715,8.441995024326047e-07
124,S1,0.806496220082878,0.8295534876237172,0.023057267540839144,0.1550638882092754,0.000607017759810476,0.0006065026828688181,0.05956966085409968,0.932,0.9771428571428571,0.221519852354979,0.8274285714285714,1.0,0.92824,1.1971922735899557e-06
64,S4,0.0718872980581219,0.0610345109121781,-0.010852787145943801,0.17528568527153077,0.000605476768213033,0.0006062389158740926,0.05913466794356062,0.9308571428571428,0.9651428571428572,0.2504102867774276,0.8514285714285714,1.0,0.928,9.739935653266978e-07
150,Q2,0.7618964871900413,0.7931901400375346,0.0312936528474933,0.18115794973637356,0.0006139417798775373,0.0006170886399640464,0.0768731853668131,0.9422857142857143,0.9485714285714286,0.2587971151367536,0.8582857142857143,1.0,0.9278742857142858,7.236634418893399e-07
141,S4,0.954920996996146,0.9657187521174992,0.01079775512135328,0.2850621106120941,0.0005901335095684763,0.0005900622029089945,0.032088468955153,0.8942857142857142,0.9622857142857143,0.4072315937738109,0.9302857142857143,1.0,0.9273257142857143,9.362848915161997e-07
148,S1,0.9654942383386128,0.9764076258285358,0.010913387489922988,0.3914427976120489,0.0005995056710739687,0.0005991683082881316,0.047403049717734125,0.9148571428571428,0.9234285714285714,0.5592044908130758,0.9491428571428572,1.0,0.9249714285714286,5.403943761991105e-07
188,S1,0.8415811520319152,0.8810618720423321,0.039480720010416914,0.33248444369837293,0.0005852491598184059,0.0005849507088866512,0.023388094321794235,0.8765714285714286,0.968,0.4749777803930628,0.9405714285714286,1.0,0.9241142857142857,1.030924315171806e-06
33,S3,0.9359815346982728,0.9659230812337858,0.029941546535512953,0.6620397325946161,0.000613672658816715,0.0006118443589921473,0.06833844374966522,0.9394285714285714,0.8845714285714286,0.9457717526352064,0.9662857142857143,1.0,0.9239542857142857,3.602903060578023e-07
197,S4,0.2715169895941162,0.2425760780018589,-0.028940911592257285,0.15166812460238455,0.0006038073167821972,0.0006046430260637299,0.05649875327819686,0.9262857142857143,0.9708571428571429,0.2166693434958593,0.82,1.0,0.9219657142857144,1.1016906184535538e-06
198,S4,0.2820061280554618,0.2535692533371119,-0.028436874718349936,0.1451336348139306,0.0006016685912637649,0.0006046354550475991,0.056486231735393924,0.9257142857142857,0.976,0.2073338119848874,0.8085714285714286,1.0,0.9213942857142856,1.1895662591858247e-06
155,S1,0.9085521346520838,0.9292921302303898,0.02073999557830597,0.27978302783965425,0.0005918196985053574,0.0005901920033734083,0.03230842235882848,0.8948571428571429,0.9468571428571428,0.3996905457160045,0.9268571428571428,1.0,0.9210171428571428,7.193263564652907e-07
167,S3,0.7623892628332338,0.8054456596785485,0.043056396845314704,0.2548607377137382,0.0005876181586461399,0.0005875156619979503,0.02776341333617756,0.8874285714285715,0.9565714285714285,0.3640870705802821,0.9154285714285715,1.0,0.9193028571428572,8.460965350564845e-07
138,S3,0.9951216136908172,0.9960913797210252,0.0009697660302080413,0.2226040945151544,0.0006601828033562827,0.0006558222557780419,0.13775030962550633,0.9714285714285714,0.8902857142857142,0.2650066082273309,0.8617142857142858,0.8333333333333334,0.9186514285714285,3.772615685747052e-07
240,S4,0.8595172906385625,0.8854694598478554,0.025952169209292886,0.23398992826555975,0.0005919881024801546,0.0005930355912084689,0.03711492505124551,0.9028571428571428,0.9428571428571428,0.334271326093825,0.9028571428571428,1.0,0.9180571428571429,6.818654794432168e-07
249,S1,0.3773608752980388,0.3473081994129622,-0.030052675885076596,0.1301273364091975,0.0006073067821322256,0.0006086671301817346,0.06313204296510284,0.9348571428571428,0.9668571428571429,0.1858962047104239,0.7811428571428571,1.0,0.9162742857142856,1.0082481705572494e-06
62,S4,0.0790571976351253,0.0658771201042247,-0.0131800775309006,0.1965904832436105,0.0005925745826498836,0.0005936960063596855,0.038227923509776156,0.9057142857142857,0.9502857142857143,0.2808437768981795,0.8737142857142857,1.0,0.9162514285714285,7.547996391903795e-07
127,S1,0.4546880462345208,0.4225845320993399,-0.03210351413518092,0.13042610099306912,0.000601475881526659,0.0006033970899781613,0.0544360129588962,0.9234285714285714,0.9737142857142858,0.1863231014354839,0.7817142857142857,1.0,0.9141942857142857,1.1505828425628041e-06
132,S3,0.9747834045141448,0.9803064399660916,0.005523035451946767,0.2528605678522178,0.0005936107689928088,0.000592096580524052,0.0355302733080704,0.8988571428571429,0.9354285714285714,0.3371491341850146,0.9045714285714286,0.9333333333333332,0.9138971428571429,5.986984257962161e-07
105,S1,0.9411523640586764,0.9520255220282632,0.010873157969586766,0.21576930103561232,0.0005929943942222099,0.0005925347103989427,0.03626996319845971,0.9017142857142857,0.9342857142857143,0.3082428573995424,0.8885714285714286,1.0,0.9114628571428571,5.968728943520951e-07
143,Q2,0.7390106781431961,0.7651978697827189,0.026187191639522767,0.1405584170702363,0.0005943487008073138,0.0005944404176847741,0.03948099749594452,0.9068571428571428,0.9742857142857143,0.2007977522869783,0.8005714285714286,1.0,0.9112228571428572,1.1526199661096152e-06
150,Q3,0.8138508605796733,0.8270435487507821,0.013192688171108857,0.08958856242714175,0.0006435984999652529,0.0006466004123537705,0.12358901197062976,0.9674285714285714,0.9782857142857143,0.1279836856549661,0.664,1.0,0.9108685714285714,1.2257285358729605e-06
119,S2,0.1688511529385756,0.1409124727187086,-0.027938680219867007,0.2139405525882283,0.0005962615844504695,0.0005968199705667895,0.04347602002893244,0.9108571428571428,0.9222857142857143,0.305629374184879,0.8862857142857142,1.0,0.9102857142857143,5.227015868803392e-07
206,S1,0.8593895130538292,0.8930742946088049,0.033684781554975785,0.3123068179747799,0.000595343877442237,0.0005944682927807589,0.039527889398988804,0.9074285714285715,0.8954285714285715,0.4461526430946501,0.9377142857142857,1.0,0.9089257142857142,3.9949151715595913e-07
163,S3,0.8207002475890581,0.8650755408537731,0.04437529326471501,0.3370028370695044,0.000584069318444701,0.0005845731649328289,0.022742457280278888,0.8754285714285714,0.9228571428571428,0.4814349041863837,0.9417142857142857,1.0,0.9067085714285714,5.390568569319414e-07
51,S3,0.94413517170784,0.961421701407682,0.017286529699842013,0.3883888682941219,0.0005902458721706582,0.0005902566064866404,0.03241787754858758,0.8954285714285715,0.8937142857142857,0.5548441314411874,0.9485714285714286,1.0,0.9054057142857144,3.9496399876184264e-07
152,Q2,0.4818603247058854,0.5078919523987584,0.026031627692872983,0.10416099155004038,0.000594902340008369,0.0006021451764386765,0.05235908206333936,0.9211428571428572,0.984,0.1488014257773353,0.7205714285714285,1.0,0.9049142857142857,1.5052017823855843e-06
110,S1,0.351389538384049,0.319645477919476,-0.03174406046457301,0.14246459896040353,0.0005874148323070251,0.0005899608690147064,0.031916719949649196,0.8925714285714286,0.9662857142857143,0.2035208645715877,0.8051428571428572,1.0,0.9030971428571428,9.992475793391721e-07
168,Q3,0.7673581196036096,0.7813476403567278,0.013989520753118212,0.0800837784736883,0.0006325118446489276,0.0006396094447862073,0.11271825651169907,0.9622857142857143,0.9897142857142858,0.1105918846449911,0.6114285714285714,0.9666666666666668,0.9025371428571429,1.928053296710691e-06
53,S4,0.8766311590978245,0.8991520007945156,0.022520841696691107,0.226929914911693,0.000600629309956894,0.0006015229707775293,0.05132523279515647,0.9194285714285715,0.8851428571428571,0.3241856054309038,0.8988571428571429,1.0,0.9022857142857142,3.61625224387397e-07
113,S2,0.2280191339382253,0.1959638348963387,-0.03205529904188659,0.19218390466060375,0.0005827531988489969,0.000583970286616801,0.021710611406307978,0.872,0.9514285714285714,0.2745489082541905,0.8685714285714285,1.0,0.9014971428571428,7.718662471921358e-07
118,Q1,0.5261500227382252,0.5510563060133284,0.024906283275103247,0.10024389750003809,0.0005993758127845987,0.0006041263212057803,0.05564382609032859,0.9245714285714286,0.9765714285714285,0.143205569758209,0.7097142857142857,1.0,0.9013599999999999,1.1903467325446487e-06
138,Q3,0.4927743691253319,0.4689508857309852,-0.0238234833943467,0.09545193343133032,0.0005967996001751196,0.0006007106261879764,0.049973840328280415,0.9177142857142857,0.9942857142857143,0.1363599069349506,0.6885714285714286,1.0,0.9009828571428571,2.595681211737641e-06
164,S1,0.9171038235664328,0.9340865546391924,0.016982731072759605,0.24759490913181148,0.0005817452034314567,0.0005791599768684514,0.01343924692668134,0.8462857142857143,0.9554285714285714,0.3537090353643033,0.912,1.0,0.9009028571428571,8.307723299020072e-07
162,S4,0.2776637294351317,0.2489317758209615,-0.02873195361417019,0.1482376218567827,0.0005824284552425085,0.0005836754911528443,0.021205671507868434,0.8708571428571429,0.9571428571428572,0.2117680389786229,0.8142857142857143,1.0,0.8923314285714286,8.482359068621022e-07
151,Q2,0.7698495010168264,0.7989665176043272,0.029117016587500877,0.17238596206227608,0.0005987476639535153,0.0006008333243906107,0.050178074560414135,0.9182857142857143,0.884,0.2462656878073605,0.8497142857142858,1.0,0.8915428571428572,3.570867833546713e-07
147,Q2,0.7460696818773138,0.7690582660994527,0.022988584222138897,0.1252421788840825,0.0005866647249604274,0.0005866172490795518,0.02623307024595542,0.8834285714285715,0.9611428571428572,0.1789177618178676,0.7714285714285715,1.0,0.89056,9.145732983609673e-07
206,S2,0.8417227697296561,0.889207773297156,0.04748500356749985,0.4115717177267826,0.0005740470002125023,0.0005739175642340622,0.0043462786420764635,0.7988571428571428,0.9537142857142857,0.5879596412686972,0.9508571428571428,1.0,0.8881028571428572,8.093123169772984e-07
203,S2,0.8480366680189729,0.890968213614994,0.04293154559602108,0.38138467328301195,0.0005760955895663904,0.0005761284865206664,0.008191211649617253,0.816,0.9331428571428572,0.5448352861352357,0.9474285714285714,1.0,0.8868,5.817522018803596e-07
117,S1,0.8142533971695926,0.8465122395966164,0.032258842427023815,0.22961561167186462,0.000582484528819466,0.0005820564316886243,0.0184279136485479,0.8657142857142858,0.8994285714285715,0.3280223748577078,0.9005714285714286,1.0,0.885497142857143,4.1404470925495104e-07
151,S1,0.8569101778443341,0.8479871340074366,-0.00892304383689746,0.07096024152439218,0.0006329046670885989,0.0006330599500695096,0.10242563446368246,0.9571428571428572,0.9851428571428571,0.0878553659018123,0.5394285714285715,0.8666666666666667,0.8842400000000001,1.5688969496631861e-06
4,S2,0.6868186532777408,0.7124307547741789,0.02561210149643811,0.12193115385547937,0.0005832025055316722,0.0005847025646024933,0.02296379031050294,0.876,0.9548571428571428,0.1741873642293343,0.7662857142857142,1.0,0.8840228571428571,8.200566217068214e-07
133,Q2,0.7174950458348419,0.7434284684749206,0.025933422640078696,0.13179509546878942,0.0005970959678136749,0.0005992747680884792,0.04758071322587421,0.9154285714285715,0.8982857142857142,0.1882787371025343,0.7845714285714286,1.0,0.882742857142857,4.104291909646588e-07
192,Q3,0.366280831254597,0.3380526160476595,-0.028228215206937468,0.12377895308442355,0.0005903184107407143,0.0005906219970516701,0.033036722831406684,0.896,0.9257142857142857,0.1768270764156698,0.768,1.0,0.8816914285714286,5.46198552120029e-07
165,S3,0.8668407944956277,0.888657004073955,0.021816209578327306,0.20378596290814932,0.0005928898979561927,0.0005929787358197879,0.03701904865678912,0.9022857142857142,0.8588571428571429,0.2911230924007195,0.8817142857142857,1.0,0.8816685714285715,3.015781275909257e-07
199,S1,0.4292461550264872,0.4057733179052969,-0.023472837121190304,0.0965387130820976,0.0005962585379914427,0.0005985461949500175,0.046364215517463996,0.9142857142857143,0.9445714285714286,0.1379124475571002,0.6914285714285714,1.0,0.8812228571428571,6.871186141625699e-07
196,S4,0.3057759139426538,0.2765131779250415,-0.029262736017612312,0.1418815795271462,0.0005759069162056474,0.0005774005396247507,0.01039671075866799,0.8302857142857143,0.9777142857142858,0.2026880560799221,0.804,1.0,0.8810514285714286,1.2102027442015124e-06
64,Q3,0.746511400489644,0.7612254835407775,0.01471408305113342,0.07931791303678293,0.0006011944978011506,0.0006045719179489123,0.056381142897591455,0.9251428571428572,0.9714285714285714,0.109534517377273,0.6085714285714285,0.9666666666666668,0.8794171428571429,1.1018096240779706e-06
91,S2,0.704172102284786,0.7366028083476981,0.032430706062912096,0.16114075808320383,0.0005805838682715818,0.0005817997295330631,0.017986790134703532,0.8645714285714285,0.9177142857142857,0.2302011209028849,0.836,1.0,0.8790514285714286,5.050605056856911e-07
138,Q2,0.6967156497515476,0.7151317164684042,0.018416066716856583,0.08873328481178777,0.0005935228509814627,0.0005932654841018616,0.037502504395233456,0.904,0.9588571428571429,0.1267618364008246,0.6617142857142857,1.0,0.8763885714285715,8.984833790502907e-07
177,S4,0.6222948028628601,0.6433924646875334,0.02109766182467332,0.09081911637125495,0.000596311278381514,0.0005958992582831203,0.04193213200519274,0.9097142857142857,0.9422857142857143,0.1297416191221033,0.6708571428571428,1.0,0.87432,6.788160209106356e-07
145,S4,0.9138292947073038,0.928917842443734,0.015088547736430202,0.20887042899535402,0.0005747118405179144,0.0005746266157733888,0.005580974950231714,0.8051428571428572,0.9451428571428572,0.2983863792002994,0.8845714285714286,1.0,0.8742285714285715,6.894785322608125e-07
161,S3,0.8450686141921019,0.8672056878825882,0.022137073690486342,0.18003930630108145,0.0005782289423564376,0.0005783484949945873,0.012037128451468105,0.8405714285714285,0.92,0.2571990097083267,0.856,1.0,0.87384,5.139859374570243e-07
9,Q1,0.1092143052792624,0.0875732002683248,-0.021641105010937606,0.24484102375649774,0.000580199244152155,0.0005802774747436815,0.015366902825177348,0.8531428571428571,0.876,0.3497730683428575,0.9108571428571428,1.0,0.8733714285714286,3.380139142866622e-07
220,Q1,0.6557629922914672,0.6776842901661074,0.021921297874640255,0.09868096485658406,0.000591915081149686,0.0005949384059839329,0.040318389785682585,0.908,0.924,0.14097293838473,0.7,1.0,0.87248,5.409167399419787e-07
145,Q2,0.7232347955238022,0.7449016844559188,0.021666888932116546,0.11103880876145888,0.0005869756105267981,0.0005866287465181158,0.02625266961148919,0.884,0.9251428571428572,0.1586268698840478,0.7411428571428571,1.0,0.8710628571428571,5.433427203125525e-07
2,S1,0.2518576456277656,0.2249389365255058,-0.02691870910225977,0.14838360207349366,0.0005855501774715027,0.0005858313902540574,0.02489252718621479,0.8811428571428571,0.8874285714285715,0.2119766008442198,0.8154285714285714,1.0,0.8703885714285714,3.686715776386386e-07
176,S1,0.9254624398933742,0.9426690400879008,0.017206600194526578,0.2808840789492222,0.0005773331270907531,0.0005761374364022151,0.008206746052520076,0.8171428571428572,0.8977142857142857,0.401263438109539,0.928,1.0,0.8699314285714286,4.081105658189348e-07
242,Q2,0.2973008537335314,0.2795180628661178,-0.017782790867413578,0.08666918743357555,0.0005909953606292581,0.0005900263007315389,0.032027622370585734,0.8937142857142857,0.952,0.1238131249540007,0.6565714285714286,1.0,0.8684342857142857,7.774843114489249e-07
163,Q1,0.1084030374368598,0.097476333030674,-0.010926704406185803,0.11842721772898512,0.0005801139883689602,0.0005770118812282513,0.009723366632836577,0.824,0.9731428571428572,0.1691820188501789,0.7605714285714286,1.0,0.8679885714285714,1.1118276026445665e-06
82,S4,0.3486679576648471,0.3295611414191482,-0.019106816245698877,0.08527111263387355,0.0005925116248148185,0.0005930580737263672,0.037152835240913756,0.9034285714285715,0.9377142857142857,0.1218158826885023,0.648,1.0,0.8653714285714286,6.323775497816506e-07
46,Q3,0.6754721905264509,0.7029405652401335,0.027468374713682575,0.12829935205197052,0.0005680448653867488,0.0005733444736332866,0.0033472206596322613,0.7891428571428571,0.9914285714285714,0.1832857440691129,0.7794285714285715,1.0,0.8640685714285715,2.1304548626131597e-06
