row,target,subject_id,sleep_date,lifelog_date,base_prob,h012_prob,posterior_prob,memory_prob_full,memory_prob_date,memory_prob_state,h012_changed,h012_logit_delta,posterior_logit_delta,memory_logit_delta,memory_alignment,memory_agrees_h012,memory_disagrees_h012,posterior_cell_delta,posterior_gain,cell_score,row_full_reliability,row_full_reliability_q,row_full_ess,neighbor_count,min_day_gap,memory_alignment_q,private_safe_score
2,S2,id01,2024-08-02,2024-08-01,0.4891944697669016,0.4522512987540221,0.4365545756901297,0.5995864995269543,0.6980135694289364,0.6420974267435956,True,-0.14834975976084572,-0.2119282282297796,0.4469713374468333,-0.06630809053022163,False,True,-0.005064890264684152,0.005064890264684152,0.2119282282297796,0.29545581051855463,0.6586345381526104,7.313702964646738,28,4.0,0.3894912427022519,0.8527136004006268
2,S3,id01,2024-08-02,2024-08-01,0.8259044923772436,0.8949298069616637,0.9162869320069286,0.6166021219529975,0.8206123388182253,0.7240670572067948,True,0.5852415581259061,0.8360593687512934,-1.0817244363691747,-0.6330700946035633,False,True,-0.03127378070189346,0.03127378070189346,0.8360593687512934,0.29545581051855463,0.6586345381526104,7.313702964646738,28,4.0,0.097581317764804,0.6158065342396226
2,S4,id01,2024-08-02,2024-08-01,0.440030597638695,0.4013011799248306,0.3850440301233684,0.5856277799352759,0.6677222538231825,0.6195145494679137,True,-0.15900857057962323,-0.2271551008280334,0.586957626774597,-0.09333129322423665,False,True,-0.005651222681831047,0.005651222681831047,0.2271551008280334,0.29545581051855463,0.6586345381526104,7.313702964646738,28,4.0,0.3244370308590492,0.7917760266363264
3,Q1,id01,2024-08-03,2024-08-02,0.6376420060192886,0.6577389160188123,0.6661864583357414,0.4415615573957847,0.37880186078654027,0.40083129764874004,True,0.08808986918242523,0.12584267026060802,-0.7999713050740065,-0.07046936761366321,False,True,-0.0016254704366526207,0.0016254704366526207,0.125842670260608,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.3794829024186822,0.8626305874986246
3,Q2,id01,2024-08-03,2024-08-02,0.6162514356140033,0.6501384240276701,0.6642319183005386,0.5202283579114012,0.6049370419448309,0.5855521475095445,True,0.1459802241573634,0.2085431773676623,-0.39270987711351857,-0.057327875889842075,False,True,-0.004514745477159687,0.004514745477159687,0.2085431773676623,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.4186822351959967,0.9383079076973226
3,Q3,id01,2024-08-03,2024-08-02,0.5574422325902662,0.5574422325902662,0.5611151764415474,0.5565212443183105,0.5835248350494155,0.5789646493471269,False,0.0,0.014901296765099797,-0.0037324297801448747,-0.0,False,False,0.0,-0.0,0.0121417973641553,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.0,0.39978576398217225
3,S1,id01,2024-08-03,2024-08-02,0.8615693716719103,0.876117151296551,0.8819393826400942,0.5604010440950405,0.6645651553899181,0.6060091290391992,True,0.1277772104789392,0.18253887211276987,-1.5855964252016588,-0.2026030881576459,False,True,-0.0016587829863503045,0.0016587829863503045,0.1825388721127698,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.20517097581317764,0.7133615425397752
3,S2,id01,2024-08-03,2024-08-02,0.5961769881403864,0.5522444759551001,0.5331211386151726,0.5794521103341972,0.690951207371768,0.6293367526086189,True,-0.17981742918705743,-0.2568820416957963,-0.0690362310603021,0.012413917590027208,True,False,-0.0074062131001764175,0.0074062131001764175,0.2568820416957963,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.6438698915763136,1.177332042065061
3,S3,id01,2024-08-03,2024-08-02,0.8345777914923951,0.8345777914923951,0.8249107294459367,0.5979041589897102,0.8091773628049147,0.713793712994007,False,0.0,-0.06844570051795729,-1.2216849117749928,-0.0,False,False,0.0,-0.0,0.0684457005179572,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.0,0.4442683254458658
3,S4,id01,2024-08-03,2024-08-02,0.5754529674858175,0.5920179317962512,0.5990559892473388,0.5687075838606416,0.6617402633719235,0.6059741879983984,True,0.06817899615448686,0.09739856593498136,-0.02755463562728283,-0.0018786473964708028,False,True,-0.0010434642440266817,0.0010434642440266817,0.0973985659349813,0.33008586196555856,0.7751004016064257,6.984620448169241,28,5.0,0.5871559633027523,1.0522361812586238
4,Q1,id01,2024-08-04,2024-08-03,0.5445439902464404,0.5445439902464404,0.5369350293056544,0.4399124056687542,0.3835912774188717,0.39902163520269146,False,0.0,-0.030639863758168684,-0.4201671538521229,-0.0,False,False,0.0,-0.0,0.0306398637581686,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3360453822149662
4,Q2,id01,2024-08-04,2024-08-03,0.5590440908799454,0.5395147550620563,0.5311041706114682,0.5464177575351747,0.6007902190868242,0.5617442090872606,True,-0.07889413342825963,-0.1127059048975138,-0.05107625024152215,0.004029616501569827,True,False,-0.0014349193582632314,0.0014349193582632314,0.1127059048975138,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.609674728940784,1.0048396080110962
4,Q3,id01,2024-08-04,2024-08-03,0.5388232923930961,0.5388232923930961,0.5371125579069205,0.5332424392038958,0.5802241636299158,0.5601211787815575,False,0.0,-0.006882631813562551,-0.022440193059509977,-0.0,False,False,0.0,-0.0,0.0048433334984329,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3128321174922675
4,S1,id01,2024-08-04,2024-08-03,0.7815781459655472,0.7815781459655472,0.7705449373881617,0.5474298303676081,0.6580619937288422,0.6080477797928474,False,0.0,-0.06349606585805345,-1.0845953689386336,-0.0,False,False,0.0,-0.0,0.0611443597151625,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.0,0.3577720831869502
4,S2,id01,2024-08-04,2024-08-03,0.625764953638369,0.6868186532777408,0.711260781480581,0.5589099918959963,0.6834053416143787,0.624838103720339,True,0.27119712213496316,0.3874244601928051,-0.2773512716772492,-0.0752168666993423,False,True,-0.014790216067226636,0.014790216067226636,0.3874244601928051,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.3669724770642202,0.8426405007886204
4,S3,id01,2024-08-04,2024-08-03,0.8287659956942706,0.8598191584284451,0.8716144826446961,0.5756767829732272,0.7969595250281296,0.6871053573141412,True,0.23688199664092036,0.338402852344172,-1.2718558816445615,-0.30127976068346185,False,True,-0.006372026244994611,0.006372026244994611,0.338402852344172,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.1559633027522936,0.6270572841668024
4,S4,id01,2024-08-04,2024-08-03,0.6546516733261522,0.6844363334065584,0.6967686727916064,0.5475666735007295,0.6553487336624874,0.604606199433512,True,0.13468542358206437,0.1924077479743781,-0.44870592268555787,-0.060434147260685384,False,True,-0.0036514910976019888,0.0036514910976019888,0.1924077479743781,0.2829693741389169,0.6144578313253012,7.534287135236532,28,6.0,0.4078398665554629,0.8405118925668842
5,Q1,id01,2024-08-06,2024-08-05,0.1503007231884336,0.1250884806363739,0.1154413843271495,0.45245957161408834,0.39399771198158484,0.42139820903211433,True,-0.21285704200966205,-0.30408148858523165,1.5415065004025434,-0.3281205139143513,False,True,-0.0046677540250871785,0.0046677540250871785,0.292819211230223,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.14678899082568808,0.35606589260088495
5,Q2,id01,2024-08-06,2024-08-05,0.5429948329009698,0.5429948329009698,0.5397788409957452,0.5468911432186617,0.5917800109492204,0.5605561204036162,False,0.0,-0.012952759092368815,0.015712270484112723,0.0,False,False,0.0,-0.0,0.0129527590923688,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.0,0.06759594122631177
5,Q3,id01,2024-08-06,2024-08-05,0.5251374051887717,0.5251374051887717,0.5192541769215546,0.5246242392917206,0.5730524715895596,0.5517459872385925,False,0.0,-0.023579653631047,-0.0020577592378029086,-0.0,False,False,0.0,-0.0,0.0209596921164862,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.0,0.07491440892213795
5,S1,id01,2024-08-06,2024-08-05,0.4667057241342565,0.452157785185675,0.4459464324680705,0.5233082668647947,0.6439319375086583,0.57129766967881,True,-0.058581649011197834,-0.08368807001599651,0.22667515673633046,-0.013279004471485967,False,True,-0.0007896548064899589,0.0007896548064899589,0.0836880700159965,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.5479566305254379,0.6700980262972042
5,S2,id01,2024-08-06,2024-08-05,0.5497473648760006,0.5497473648760006,0.5466000854430871,0.544365623144338,0.667009700088187,0.5951252256063533,False,0.0,-0.01270711930382104,-0.0217195597818316,-0.0,False,False,0.0,-0.0,0.0117658512072417,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.0,0.0659950264178498
5,S3,id01,2024-08-06,2024-08-05,0.789998902831536,0.789998902831536,0.7859230880484744,0.5820786465245572,0.7704126323515446,0.6542735048583078,False,0.0,-0.024395218133180574,-0.9936064964783367,-0.0,False,False,0.0,-0.0,0.0225881649381301,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.0,0.07662967478834722
5,S4,id01,2024-08-06,2024-08-05,0.5141459516241352,0.539318589457077,0.5500532439565448,0.5308156669247994,0.6414612311161698,0.5768280740858961,True,0.10100083977461867,0.14428691396374133,0.06682018129154872,0.006748894424338684,True,False,-0.0023542934137948945,0.0023542934137948945,0.1389429541873064,0.18863349025692785,0.10843373493975904,10.682705491623283,28,8.0,0.6205170975813178,0.7751341937533128
6,Q1,id01,2024-08-07,2024-08-06,0.5712427809308589,0.5712427809308589,0.5649302452540452,0.45399951353698587,0.39954661536177916,0.4389883320579922,False,0.0,-0.025727579164552317,-0.47144720915702804,-0.0,False,False,0.0,-0.0,0.0228689592573798,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.0,0.314034870183995
6,Q2,id01,2024-08-07,2024-08-06,0.5953821937104642,0.5953821937104642,0.6101073931460865,0.528243976494439,0.5869756013226853,0.5517735624133824,False,0.0,0.061503053523416285,-0.2731643072427537,-0.0,False,False,0.0,-0.0,0.0592251626521786,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.0,0.34044996452361764
6,Q3,id01,2024-08-07,2024-08-06,0.6009519918372921,0.6207118969909945,0.6290635133784945,0.5410061194859331,0.5692283927502007,0.5418548387165468,True,0.08313763772522104,0.11876805389317324,-0.24503960755409887,-0.020372014121163007,False,True,-0.001513206172848447,0.001513206172848447,0.1187680538931732,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.5287739783152627,0.9117625363208701
6,S1,id01,2024-08-07,2024-08-06,0.7886821487526844,0.7886821487526844,0.7913174163371042,0.5379947242127094,0.6363975301907616,0.581095563821345,False,0.0,0.015884830709808062,-1.1647275390352672,-0.0,False,False,0.0,-0.0,0.0123548683298507,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.0,0.3038576260444867
6,S2,id01,2024-08-07,2024-08-06,0.612538354070244,0.5542707137333157,0.5287336726474708,0.5584123145362412,0.6582672407821804,0.5951725950473772,True,-0.2400532596235247,-0.34293322803360643,-0.22327369763805702,0.053597578906212855,True,False,-0.013170679026720866,0.013170679026720866,0.3429332280336064,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.7714762301918265,1.227306411982454
6,S3,id01,2024-08-07,2024-08-06,0.8503035903764421,0.8503035903764421,0.853975533037808,0.5673811591977913,0.756257338180516,0.6538943512181373,False,0.0,0.029144210401217396,-1.465809892265753,-0.0,False,False,0.0,-0.0,0.0237471344009919,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.0,0.3149496786459733
6,S4,id01,2024-08-07,2024-08-06,0.6126138047207095,0.6328214697458728,0.6413455734065711,0.5530542294802698,0.6340561579033103,0.580881379974634,True,0.08602754308876848,0.12289649012681181,-0.24529382036090827,-0.02110202470050667,False,True,-0.0015994561248156014,0.0015994561248156014,0.1228964901268118,0.27583917692961507,0.5823293172690763,6.934935941154674,28,9.0,0.5237698081734778,0.9084736320452945
7,Q1,id01,2024-08-09,2024-08-08,0.0956109107947407,0.1466324541766752,0.1746391110604152,0.46654381260139893,0.4111066997782754,0.44321529039732765,True,0.4857115363012765,0.6938736232875384,2.1129477221687396,1.0262830842588613,True,False,-0.02675489548901505,0.02675489548901505,0.6938736232875387,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.9924937447873228,1.4777397028907484
7,Q2,id01,2024-08-09,2024-08-08,0.5470612653540049,0.5470612653540049,0.5296319648312692,0.5140193666187411,0.5769665279889512,0.5452237870672632,False,0.0,-0.0701370083679761,-0.1327117570005928,-0.0,False,False,0.0,-0.0,0.0701370083679761,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.0,0.35728712448421474
7,Q3,id01,2024-08-09,2024-08-08,0.5780399045937697,0.4917108437508116,0.4545616693723967,0.5300228671546112,0.5612616520864304,0.5365186585640347,True,-0.3478918195543518,-0.49698831364907364,-0.19449604527259964,0.06766358308601027,True,False,-0.028001455683823284,0.028001455683823284,0.4969883136490736,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.8023352793994996,1.2800340676916044
7,S1,id01,2024-08-09,2024-08-08,0.3813671038213733,0.3813671038213733,0.3782151457111625,0.5288366040912403,0.6207010260969926,0.560182696925427,False,0.0,-0.013381338277939636,0.5992241595256098,0.0,False,False,0.0,-0.0,0.0113989177923186,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.0,0.31063189292332277
7,S2,id01,2024-08-09,2024-08-08,0.5157607924549928,0.5701058542186728,0.5929644791134212,0.5411859299797389,0.6400539902242514,0.5757174421313431,True,0.21921898457031264,0.31316997795758966,0.1020537839606638,0.022372126891414774,True,False,-0.010949061688231287,0.010949061688231287,0.3015710898850863,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.6713928273561302,1.127250563618504
7,S3,id01,2024-08-09,2024-08-08,0.735270022149455,0.7965533146411341,0.8193641509527001,0.5504532687511471,0.7267674760680327,0.62327396121701,True,0.3433626272822208,0.49051803897460067,-0.8190252012433414,-0.2812226449092633,False,True,-0.018032654726313657,0.018032654726313657,0.4905180389746006,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.1651376146788991,0.6421502966245203
7,S4,id01,2024-08-09,2024-08-08,0.4499719353468342,0.433144784944163,0.4259777804523954,0.5367465541575439,0.6186290968093053,0.5630077135798037,True,-0.06824778141564244,-0.09749683059377498,0.34803580200821516,-0.023752671340274478,False,True,-0.001062576469451626,0.001062576469451626,0.0974968305937749,0.2799739906408392,0.5983935742971888,7.50873410923638,28,11.0,0.5187656380316931,0.8957211444484408
8,Q1,id01,2024-08-10,2024-08-09,0.4871969586270964,0.4871969586270964,0.4980422942656777,0.4723691833202248,0.4170081409037908,0.4531285945800798,False,0.0,0.04339249972796045,-0.05941261772544871,-0.0,False,False,0.0,-0.0,0.0433924997279604,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.0,0.21088401633980175
8,Q2,id01,2024-08-10,2024-08-09,0.5298229073435359,0.5298229073435359,0.5372504360677081,0.5222485427847067,0.5718568804403824,0.5377325428212504,False,0.0,0.029844941074452305,-0.030380420110305964,-0.0,False,False,0.0,-0.0,0.0287395728865096,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.0,0.20002066585380976
8,Q3,id01,2024-08-10,2024-08-09,0.5265629473409531,0.5265629473409531,0.5415562800034461,0.5204910850323277,0.5571946185514157,0.5316943736056071,False,0.0,0.06025753923022088,-0.02434164542942832,-0.0,False,False,0.0,-0.0,0.0580257785179904,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.0,0.22151866471029918
8,S1,id01,2024-08-10,2024-08-09,0.7833614458734801,0.7833614458734801,0.7784754907436852,0.5198095371183791,0.61268793627443,0.5597548218245044,False,0.0,-0.028559617079692456,-1.206084243717717,-0.0,False,False,0.0,-0.0,0.0264440898886041,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.0,0.1984197510453478
8,S2,id01,2024-08-10,2024-08-09,0.571821952388274,0.571821952388274,0.5672676379747247,0.5353532108536797,0.6307560974062285,0.5713964436580713,False,0.0,-0.018576781039916,-0.1476393501634221,-0.0,False,False,0.0,-0.0,0.018576781039916,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.0,0.19098693229177433
8,S3,id01,2024-08-10,2024-08-09,0.8560330819755341,0.8319663663360969,0.820708856619341,0.5421168535557401,0.7117128554626639,0.615097946162188,True,-0.18309763014011793,-0.2615680430573115,-1.613857922945682,0.29549356107420743,True,False,-0.004310775822757629,0.004310775822757629,0.2518803377588925,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.9291075896580484,1.2463380897028244
8,S4,id01,2024-08-10,2024-08-09,0.6526012611850679,0.6856607309200997,0.6992956193718995,0.5296593553771063,0.6107535580583874,0.5606330090073997,True,0.1494169733911801,0.21345281913025715,-0.5117162270341689,-0.07645908987859948,False,True,-0.004486288898351121,0.004486288898351121,0.2134528191302571,0.2395397221364621,0.3453815261044177,8.472000331001526,28,12.0,0.3628023352793995,0.6700842933001617
9,Q1,id01,2024-08-12,2024-08-11,0.1474992541446052,0.1092143052792624,0.0956596390021166,0.4675061037862905,0.42875782687376157,0.45959732493861055,True,-0.3444408559443204,-0.4920583656347435,1.6241919348030824,-0.5594380602414355,False,True,-0.010980704343566627,0.010980704343566627,0.492058365634743,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.10008340283569642,0.689660235035852
9,Q2,id01,2024-08-12,2024-08-11,0.6502796130241703,0.6502796130241703,0.6404987530427892,0.5265019948012215,0.5616836443043238,0.53229668506592,False,0.0,-0.042738974689602416,-0.5141610828010288,-0.0,False,False,0.0,-0.0,0.0427389746896024,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.0,0.4493824354019853
9,Q3,id01,2024-08-12,2024-08-11,0.6261245092438028,0.6597490444502253,0.6737033786196895,0.515253053269357,0.5490972121977111,0.5203644220430955,True,0.14654965881982362,0.20935665545689097,-0.45459526820878216,-0.06662078145710323,False,True,-0.00449162061533559,0.00449162061533559,0.2093566554568909,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.3878231859883236,0.9320026482628075
9,S1,id01,2024-08-12,2024-08-11,0.3424435747342945,0.3424435747342945,0.3356722021400494,0.5208283201287571,0.5967339875588853,0.546767271910316,False,0.0,-0.03021692480341487,0.7357852006901172,0.0,False,False,0.0,-0.0,0.0268594887141465,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.0,0.4378329785695096
9,S2,id01,2024-08-12,2024-08-11,0.5425302243733988,0.5962785506935936,0.6186996791632642,0.5288791333140515,0.6122441240643482,0.5580916030514222,True,0.2194497879103597,0.31349969701479996,-0.0548877326232593,-0.012045101283054785,False,True,-0.010787853287841931,0.010787853287841931,0.3134996970147999,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.5537948290241869,1.1243893856382934
9,S3,id01,2024-08-12,2024-08-11,0.8062509718029807,0.8487076691316686,0.8644206065567259,0.5348055739614554,0.6817393183641831,0.5874235297383489,True,0.2986694510168926,0.4266706443098456,-1.2863835920057756,-0.38420348122150333,False,True,-0.010826306807723729,0.010826306807723729,0.4266706443098456,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.13094245204336946,0.7157165398181393
9,S4,id01,2024-08-12,2024-08-11,0.5164102198555515,0.4972880481774325,0.489091997869335,0.5233362059041996,0.5950734715846717,0.5470751100283586,True,-0.07651237737699912,-0.1093033962528554,0.02774822674424758,-0.0021230827961984107,False,True,-0.0013587685134691663,0.0013587685134691663,0.1052551223175644,0.33955715089652616,0.8232931726907631,6.3391755403526835,28,14.0,0.5863219349457881,1.0816734955621816
10,Q1,id01,2024-08-13,2024-08-12,0.0917044427526222,0.0767046561552894,0.0709918168766488,0.47951979861404787,0.43448884979121655,0.45778176170229257,True,-0.19498775086973952,-0.2785539298139139,2.2110323362953235,-0.43112422235449066,False,True,-0.002536801900510366,0.002536801900510366,0.278553929813913,0.2512059448987403,0.44176706827309237,8.35737085841339,28,15.0,0.11843202668890743,0.49014460599412146
