config,row,target,target_idx,cell_key,direction,route_votes,fusion_votes,total_votes,route_weight,fusion_weight,total_weight,family_balance,vote_coverage,mean_abs_delta,weighted_delta,released_delta,consensus_score,files,variant
s2_pair_consensus,17,S2,4,17:S2,1,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,1.0,0.09453803426952478,0.09484520691251702,0.08725759035951566,2.037855374464241,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",s2_pair_consensus
s2_pair_consensus,234,S2,4,234:S2,-1,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,1.0,0.09427243331575075,-0.09458946369146147,-0.08702230659614456,2.037855374464241,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",s2_pair_consensus
s2_pair_consensus,109,S2,4,109:S2,-1,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,1.0,0.09316018695815641,-0.0933873865218063,-0.0859163956000618,2.037855374464241,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",s2_pair_consensus
s2_pair_consensus,17,S1,3,17:S1,1,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,1.0,0.07444651691207144,0.07466918544810301,0.06869565061225477,2.037855374464241,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",s2_pair_consensus
s2_pair_consensus,109,S4,6,109:S4,-1,1,1,2,1.1177646805596029,0.9859820227896264,2.103746703349229,0.9373581156133606,1.0,0.05790358766437223,-0.05810474342491619,-0.0534563639509229,2.037855374464241,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",s2_pair_consensus
seed_pair_consensus,25,S4,6,25:S4,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.2152022861212215,0.21630953360259883,0.19900477091439092,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,182,S3,5,182:S3,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.21326662208830766,0.21410913274509397,0.19698040212548645,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,184,S2,4,184:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.19425611819949107,0.19510241369061015,0.17949422059536135,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,112,S1,3,112:S1,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.18038524388858757,0.1816211162365067,0.16709142693758616,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,19,S4,6,19:S4,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.13517835053513483,0.13587189109571524,0.12500213980805802,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,182,S2,4,182:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.12441598997046288,0.12509513429250488,0.1150875235491045,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,200,S2,4,200:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.12100510425212224,0.12167469771693365,0.11194072189957896,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,200,S1,3,200:S1,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.11833990753291473,0.11898682796861292,0.10946788173112389,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,19,S2,4,19:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.11466326724680687,0.115267107694281,0.10604573907873853,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,25,S2,4,25:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.10839769494014873,0.10897569900866684,0.1002576430879735,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,184,S1,3,184:S1,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.10347838954690197,0.10402942070384374,0.09570706704753625,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,17,S2,4,17:S2,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.09256918098583283,0.09305963350158561,0.08561486282145876,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,109,S2,4,109:S2,-1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.09172228031177296,-0.09208916686047788,-0.08472203351163966,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,17,S1,3,17:S1,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.07301644533002838,0.07337328209499562,0.06750341952739597,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,112,S3,5,112:S3,1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.06270495352657915,0.0631697149443245,0.05811613774877854,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,129,S4,6,129:S4,-1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.05703244604970553,-0.05744616274867478,-0.0528504697287808,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,109,S4,6,109:S4,-1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.05664156840602924,-0.056961203777931395,-0.05240430747569689,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
seed_pair_consensus,129,S3,5,129:S3,-1,1,1,2,1.0719712441483786,0.8783581824414558,1.9503294265898345,0.9007280210884903,1.0,0.04687020148053661,-0.047224403210535795,-0.043446450953692935,1.8535228957363732,"submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",seed_pair_consensus
family_supermajority,184,S2,4,184:S2,1,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.17540810838414359,0.18227537823990278,0.15675682528631638,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,109,S2,4,109:S2,-1,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.08891909600845915,-0.08999322022693715,-0.07739416939516594,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,184,S1,3,184:S1,1,2,3,5,2.1897359247079815,2.4767192432194025,4.666455167927384,0.9385007873891382,0.8333333333333333,0.10443161856722168,0.10488890676994495,0.09020445982215265,4.1460498829490335,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,5,S2,4,5:S2,1,3,2,5,3.244216432303701,1.5983610607779468,4.842577493081648,0.6601282325626989,0.8333333333333333,0.18998753945064248,0.19284038591676483,0.16584273188841775,3.684678990042206,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,25,S4,6,25:S4,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.21742133422348525,0.2183968847037845,0.18782132084525466,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,182,S3,5,182:S3,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.21494702981616517,0.21568601528725195,0.18548997314703666,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,19,S4,6,19:S4,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.13657041524815566,0.1371821784731716,0.11797667348692757,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,182,S2,4,182:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.12578118420724205,0.12638100240283953,0.108687662066442,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,200,S2,4,200:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.12235096055777545,0.12294229046028646,0.10573036979584635,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,200,S1,3,200:S1,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.1196398552958208,0.12021103391677203,0.10338148916842395,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,19,S2,4,19:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.11587623411898998,0.11640921636915808,0.10011192607747595,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,25,S2,4,25:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.10955853123663709,0.1100686189735342,0.09465901231723942,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,17,S2,4,17:S2,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.09355360762767881,0.09398620568632936,0.08082813689024325,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,17,S1,3,17:S1,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.07373148112104991,0.0740457540268436,0.0636793484630855,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,109,S4,6,109:S4,-1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.057272578035200736,-0.057554610928016066,-0.04949696539809382,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,234,S4,6,234:S4,-1,2,2,4,2.1722451881553226,1.5983610607779468,3.7706062489332695,0.8478005685319883,0.6666666666666666,0.2360535082949742,-0.24077359769381546,-0.20706529401668128,2.9030534877038177,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",family_supermajority
family_supermajority,129,S3,5,129:S3,-1,2,2,4,2.1264517517440984,1.4907372204297762,3.6171889721738744,0.8242517777742014,0.6666666666666666,0.04328461154344268,-0.04418970000919627,-0.03800314200790879,2.749443088763927,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,5,S4,6,5:S4,1,2,1,3,2.1897359247079815,0.9859820227896264,3.175717947497608,0.6209506253957833,0.5,0.1249859361812317,0.12529099499824248,0.10775025569848853,1.9303807474038228,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",family_supermajority
family_supermajority,23,S2,4,23:S2,1,2,1,3,2.1722451881553226,0.6123790379883204,2.7846242261436434,0.43982885176316155,0.5,0.10774612625060191,0.11053889041932312,0.09506344576061788,1.5035183632951068,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv",family_supermajority
route_majority_fusion_confirmed,184,S2,4,184:S2,1,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.17540810838414359,0.18227537823990278,0.16040233285111444,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,109,S2,4,109:S2,-1,3,3,6,3.244216432303701,2.4767192432194025,5.720935675523104,0.865844114911479,1.0,0.08891909600845915,-0.08999322022693715,-0.07919403379970469,5.337187080980955,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,184,S1,3,184:S1,1,2,3,5,2.1897359247079815,2.4767192432194025,4.666455167927384,0.9385007873891382,0.8333333333333333,0.10443161856722168,0.10488890676994495,0.09230223795755155,4.1460498829490335,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,5,S2,4,5:S2,1,3,2,5,3.244216432303701,1.5983610607779468,4.842577493081648,0.6601282325626989,0.8333333333333333,0.18998753945064248,0.19284038591676483,0.16969953960675305,3.684678990042206,"submission_hsjepa_open_driver_safe_route_fusion_e50f0669_uploadsafe.csv,submission_hsjepa_open_route_frontier_a1719e99_uploadsafe.csv,submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
route_majority_fusion_confirmed,25,S4,6,25:S4,1,2,2,4,2.1897359247079815,1.8643402052310822,4.054076129939063,0.9197361595965415,0.6666666666666666,0.21742133422348525,0.2183968847037845,0.19218925853933036,3.242815225167178,"submission_hsjepa_s2_driver_safe_route_fusion_6adf5b73_uploadsafe.csv,submission_hsjepa_s2_route_frontier_1d31aae8_uploadsafe.csv,submission_hsjepa_seed_driver_safe_route_fusion_62429a06_uploadsafe.csv,submission_hsjepa_seed_route_frontier_1109c03f_uploadsafe.csv",route_majority_fusion_confirmed
