row,target,target_idx,delta_logit,abs_delta_logit,core_support_rank,outlier_score,row_outlier_rank,target_law_shift,target_law_abs_shift,law_alignment,weighted_law_alignment,cell_action_health,released
78,Q1,0,-1.171285620370698,1.171285620370698,0.624,dist_to_subject_normal,0.796,0.0442477876106194,0.0442477876106194,-1.0,-0.2201327433628315,0.5249207336568655,False
87,Q2,1,0.01872138090871253,0.01872138090871253,0.768,cohort_outlier_score,0.696,0.079646017699115,0.079646017699115,1.0,0.3464601769911502,0.7446477362260918,True
87,Q3,2,0.024595917169201037,0.024595917169201037,0.768,dist_to_subject_normal,0.676,0.1238938053097344,0.1238938053097344,1.0,0.5234513274336279,0.758241570082786,True
87,S1,3,-0.016965569239279166,0.016965569239279166,0.768,dist_to_peer_normal,0.68,-0.1061946902654867,0.1061946902654867,1.0,0.4513274336283185,0.7591107279474736,True
87,S2,4,0.02297420834485775,0.02297420834485775,0.768,dist_to_peer_normal,0.68,0.1150442477876105,0.1150442477876105,1.0,0.48893805309734467,0.7560426434484727,True
87,S3,5,-0.015460290792069162,0.015460290792069162,0.768,dist_to_subject_normal,0.676,-0.0973451327433628,0.0973451327433628,1.0,0.41128318584070783,0.755609897230945,True
87,S4,6,0.025448353858919692,0.025448353858919692,0.768,dist_to_peer_normal,0.68,0.15929203539823,0.15929203539823,1.0,0.6769911504424776,0.7790893177276619,True
89,Q1,0,0.019392649661442718,0.019392649661442718,0.804,dist_to_subject_normal,0.852,0.0442477876106194,0.0442477876106194,1.0,0.2356194690265483,0.7702538880959177,True
89,Q2,1,0.03976585724238668,0.03976585724238668,0.804,cohort_outlier_score,0.844,0.079646017699115,0.079646017699115,1.0,0.42013274336283163,0.7671360405366827,True
89,Q3,2,0.05429941905203939,0.05429941905203939,0.804,dist_to_subject_normal,0.852,0.1238938053097344,0.1238938053097344,1.0,0.6597345132743356,0.785161467313731,True
89,S1,3,-0.03496139657274133,0.03496139657274133,0.804,dist_to_peer_normal,0.8,-0.1061946902654867,0.1061946902654867,1.0,0.5309734513274335,0.7819711789894377,True
89,S2,4,0.04734355785892108,0.04734355785892108,0.804,dist_to_peer_normal,0.8,0.1150442477876105,0.1150442477876105,1.0,0.5752212389380525,0.7702212503568369,True
89,S3,5,-0.03413106340413927,0.03413106340413927,0.804,dist_to_subject_normal,0.852,-0.0973451327433628,0.0973451327433628,1.0,0.5183628318584069,0.7920202312303739,True
89,S4,6,0.05244209485911322,0.05244209485911322,0.804,dist_to_peer_normal,0.8,0.15929203539823,0.15929203539823,1.0,0.79646017699115,0.7985683813873823,True
93,Q1,0,0.05570384349856328,0.05570384349856328,0.956,dist_to_subject_normal,0.86,0.0442477876106194,0.0442477876106194,1.0,0.23783185840707924,0.7848980045675136,True
93,Q2,1,0.10940753038406298,0.10940753038406298,0.956,cohort_outlier_score,0.816,0.079646017699115,0.079646017699115,1.0,0.4061946902654865,0.7702969454753069,True
93,Q3,2,0.15597076179597935,0.15597076179597935,0.956,dist_to_subject_normal,0.86,0.1238938053097344,0.1238938053097344,1.0,0.6659292035398224,0.8110480902083927,True
93,S1,3,-0.09600751742713687,0.09600751742713687,0.956,dist_to_peer_normal,0.772,-0.1061946902654867,0.1061946902654867,1.0,0.5123893805309733,0.7821771167570654,True
93,S2,4,0.13001017984920588,0.13001017984920588,0.956,dist_to_peer_normal,0.772,0.1150442477876105,0.1150442477876105,1.0,0.5550884955752207,0.7818077904653153,True
93,S3,5,-0.09803876455747207,0.09803876455747207,0.956,dist_to_subject_normal,0.86,-0.0973451327433628,0.0973451327433628,1.0,0.5232300884955751,0.7986754810162717,True
93,S4,6,0.14401127614065856,0.14401127614065856,0.956,dist_to_peer_normal,0.772,0.15929203539823,0.15929203539823,1.0,0.7685840707964597,0.8122192235226947,True
94,Q1,0,0.016698549720110943,0.016698549720110943,1.0,dist_to_subject_normal,0.216,0.0442477876106194,0.0442477876106194,1.0,0.05973451327433618,0.7159046931201827,False
94,Q2,1,0.0371264422110468,0.0371264422110468,1.0,cohort_outlier_score,0.232,0.079646017699115,0.079646017699115,1.0,0.11548672566371676,0.6965023636882672,False
94,Q3,2,0.04675593921631038,0.04675593921631038,1.0,dist_to_subject_normal,0.216,0.1238938053097344,0.1238938053097344,1.0,0.16725663716814143,0.6875168826719954,False
94,S1,3,-0.0397796562221312,0.0397796562221312,1.0,dist_to_peer_normal,0.268,-0.1061946902654867,0.1061946902654867,1.0,0.17787610619469021,0.7091149643163003,False
94,S2,4,0.053868284467469274,0.053868284467469274,1.0,dist_to_peer_normal,0.268,0.1150442477876105,0.1150442477876105,1.0,0.1926991150442476,0.6932738995147016,False
94,S3,5,-0.029389447507395656,0.029389447507395656,1.0,dist_to_subject_normal,0.216,-0.0973451327433628,0.0973451327433628,1.0,0.13141592920353978,0.7073020667998858,False
94,S4,6,0.05966948433319663,0.05966948433319663,1.0,dist_to_peer_normal,0.268,0.15929203539823,0.15929203539823,1.0,0.2668141592920353,0.6963266400228375,False
95,Q2,1,0.023739374558087945,0.023739374558087945,0.876,cohort_outlier_score,0.276,0.079646017699115,0.079646017699115,1.0,0.13738938053097338,0.6743374393377106,False
95,Q3,2,0.03397275194058058,0.03397275194058058,0.876,dist_to_subject_normal,0.292,0.1238938053097344,0.1238938053097344,1.0,0.22610619469026527,0.6782668969454752,False
95,S1,3,-0.02489119046292254,0.02489119046292254,0.876,dist_to_peer_normal,0.312,-0.1061946902654867,0.1061946902654867,1.0,0.20707964601769904,0.6890129146445904,False
95,S2,4,0.03370682041854134,0.03370682041854134,0.876,dist_to_peer_normal,0.312,0.1150442477876105,0.1150442477876105,1.0,0.22433628318584048,0.6819239908649728,False
95,S3,5,-0.02135430121979387,0.02135430121979387,0.876,dist_to_subject_normal,0.292,-0.0973451327433628,0.0973451327433628,1.0,0.1776548672566371,0.6868056494433342,False
95,S4,6,0.03733678569438387,0.03733678569438387,0.876,dist_to_peer_normal,0.312,0.15929203539823,0.15929203539823,1.0,0.3106194690265485,0.6877696945475307,False
97,S1,3,-0.8725626169869543,0.8725626169869543,0.652,dist_to_peer_normal,0.328,-0.1061946902654867,0.1061946902654867,1.0,0.21769911504424774,0.5190832543534113,False
98,Q1,0,0.0212746354148044,0.0212746354148044,0.808,dist_to_subject_normal,0.88,0.0442477876106194,0.0442477876106194,1.0,0.24336283185840668,0.7742644247787609,True
98,Q2,1,0.04183657054321312,0.04183657054321312,0.808,cohort_outlier_score,0.836,0.079646017699115,0.079646017699115,1.0,0.41615044247787586,0.7635528889523264,True
98,Q3,2,0.05956897916145243,0.05956897916145243,0.808,dist_to_subject_normal,0.88,0.1238938053097344,0.1238938053097344,1.0,0.6814159292035392,0.7883594861547245,True
98,S1,3,-0.037690917723973705,0.037690917723973705,0.808,dist_to_peer_normal,0.812,-0.1061946902654867,0.1061946902654867,1.0,0.538938053097345,0.7821671595775049,True
98,S2,4,0.0510397844178809,0.0510397844178809,0.808,dist_to_peer_normal,0.812,0.1150442477876105,0.1150442477876105,1.0,0.5838495575221233,0.771484530402512,True
98,S3,5,-0.03744335833005574,0.03744335833005574,0.808,dist_to_subject_normal,0.88,-0.0973451327433628,0.0973451327433628,1.0,0.5353982300884954,0.7945213474165,True
98,S4,6,0.056536376585960266,0.056536376585960266,0.808,dist_to_peer_normal,0.812,0.15929203539823,0.15929203539823,1.0,0.8084070796460173,0.7983939651727091,True
99,Q1,0,0.024882962268046427,0.024882962268046427,0.82,dist_to_subject_normal,0.908,0.0442477876106194,0.0442477876106194,1.0,0.25110619469026507,0.7800220582357977,True
99,Q2,1,0.04696960573671971,0.04696960573671971,0.82,cohort_outlier_score,0.828,0.079646017699115,0.079646017699115,1.0,0.4121681415929201,0.7578458664002283,True
99,Q3,2,0.0696722943505308,0.0696722943505308,0.82,dist_to_subject_normal,0.908,0.1238938053097344,0.1238938053097344,1.0,0.7030973451327428,0.7923368598344276,True
99,S1,3,-0.04293461965263701,0.04293461965263701,0.82,dist_to_peer_normal,0.816,-0.1061946902654867,0.1061946902654867,1.0,0.5415929203539821,0.7825189380530972,True
99,S2,4,0.05814063077961218,0.05814063077961218,0.82,dist_to_peer_normal,0.816,0.1150442477876105,0.1150442477876105,1.0,0.5867256637168136,0.7683211076220381,True
99,S3,5,-0.04379401359176193,0.04379401359176193,0.82,dist_to_subject_normal,0.908,-0.0973451327433628,0.0973451327433628,1.0,0.5524336283185839,0.800059882957465,True
99,S4,6,0.06440192947895473,0.06440192947895473,0.82,dist_to_peer_normal,0.816,0.15929203539823,0.15929203539823,1.0,0.812389380530973,0.7963642135312589,True
100,Q2,1,0.015533451338322235,0.015533451338322235,0.932,cohort_outlier_score,0.128,0.079646017699115,0.079646017699115,1.0,0.063716814159292,0.6733923608335712,False
100,S1,3,-0.020711268451096387,0.020711268451096387,0.932,dist_to_peer_normal,0.184,-0.1061946902654867,0.1061946902654867,1.0,0.12212389380530969,0.6841689066514417,False
100,S2,4,0.028046509360860172,0.028046509360860172,0.932,dist_to_peer_normal,0.184,0.1150442477876105,0.1150442477876105,1.0,0.13230088495575207,0.6747277133885241,False
100,S4,6,0.03106690267664486,0.03106690267664486,0.932,dist_to_peer_normal,0.184,0.15929203539823,0.15929203539823,1.0,0.1831858407079645,0.6794572309449044,False
101,S1,3,-1.1898903317385638,1.1898903317385638,0.24,dist_to_peer_normal,0.12,-0.1061946902654867,0.1061946902654867,1.0,0.07964601769911502,0.28660496717099626,False
102,Q3,2,0.018516641107807708,0.018516641107807708,0.824,dist_to_subject_normal,0.236,0.1238938053097344,0.1238938053097344,1.0,0.18274336283185824,0.6614553753925205,False
102,S2,4,0.015154054950215157,0.015154054950215157,0.824,dist_to_peer_normal,0.208,0.1150442477876105,0.1150442477876105,1.0,0.14955752212389364,0.655953628318584,False
102,S4,6,0.016786030098700166,0.016786030098700166,0.824,dist_to_peer_normal,0.208,0.15929203539823,0.15929203539823,1.0,0.207079646017699,0.6620013017413645,False
103,S1,3,-1.2372260931427839,1.2372260931427839,0.252,dist_to_peer_normal,0.112,-0.1061946902654867,0.1061946902654867,1.0,0.07433628318584069,0.2890859263488439,False
105,Q3,2,0.01626403515024799,0.01626403515024799,0.796,dist_to_subject_normal,0.28,0.1238938053097344,0.1238938053097344,1.0,0.21681415929203524,0.6659518013131601,False
105,S2,4,0.019201519049833693,0.019201519049833693,0.796,dist_to_peer_normal,0.356,0.1150442477876105,0.1150442477876105,1.0,0.2559734513274334,0.6809895660862119,False
105,S4,6,0.021269374947508357,0.021269374947508357,0.796,dist_to_peer_normal,0.356,0.15929203539823,0.15929203539823,1.0,0.3544247787610617,0.6918862974593206,False
109,Q1,0,0.038289526529921306,0.038289526529921306,0.868,dist_to_subject_normal,0.968,0.0442477876106194,0.0442477876106194,1.0,0.2676991150442473,0.7941161575792177,True
109,Q2,1,0.07008882009183717,0.07008882009183717,0.868,cohort_outlier_score,0.856,0.079646017699115,0.079646017699115,1.0,0.4261061946902652,0.760620445332572,True
109,Q3,2,0.10721067428378017,0.10721067428378017,0.868,dist_to_subject_normal,0.968,0.1238938053097344,0.1238938053097344,1.0,0.7495575221238931,0.8128465315443903,True
109,S1,3,-0.0716931828976779,0.0716931828976779,0.868,dist_to_peer_normal,0.944,-0.1061946902654867,0.1061946902654867,1.0,0.6265486725663715,0.8036235912075363,True
109,S2,4,0.09708451850727218,0.09708451850727218,0.868,dist_to_peer_normal,0.944,0.1150442477876105,0.1150442477876105,1.0,0.678761061946902,0.8008102883242934,True
109,S3,5,-0.06738956669266227,0.06738956669266227,0.868,dist_to_subject_normal,0.968,-0.0973451327433628,0.0973451327433628,1.0,0.5889380530973449,0.8084310305452468,True
109,S4,6,0.10753977434651674,0.10753977434651674,0.868,dist_to_peer_normal,0.944,0.15929203539823,0.15929203539823,1.0,0.9398230088495569,0.8367437739080787,True
112,Q1,0,0.04022842266868554,0.04022842266868554,0.976,dist_to_subject_normal,0.572,0.0442477876106194,0.0442477876106194,1.0,0.15818584070796432,0.7498336825578075,True
112,Q2,1,0.05823275169522972,0.05823275169522972,0.976,cohort_outlier_score,0.4,0.079646017699115,0.079646017699115,1.0,0.1991150442477875,0.7004969340565228,False
112,Q3,2,0.1126395834723185,0.1126395834723185,0.976,dist_to_subject_normal,0.572,0.1238938053097344,0.1238938053097344,1.0,0.44292035398230045,0.7396406337425062,True
112,S1,3,-0.05023207798405893,0.05023207798405893,0.976,dist_to_peer_normal,0.372,-0.1061946902654867,0.1061946902654867,1.0,0.24690265486725657,0.7142379788752498,False
112,S2,4,0.06802260560341344,0.06802260560341344,0.976,dist_to_peer_normal,0.372,0.1150442477876105,0.1150442477876105,1.0,0.26747787610619445,0.6973242620610903,False
112,S3,5,-0.07080202389688628,0.07080202389688628,0.976,dist_to_subject_normal,0.572,-0.0973451327433628,0.0973451327433628,1.0,0.348008849557522,0.7418555209820152,True
112,S4,6,0.07534811697608856,0.07534811697608856,0.976,dist_to_peer_normal,0.372,0.15929203539823,0.15929203539823,1.0,0.37035398230088473,0.7053363231515843,False
129,Q1,0,0.043488856473244075,0.043488856473244075,0.904,dist_to_subject_normal,0.856,0.0442477876106194,0.0442477876106194,1.0,0.23672566371681375,0.7789462689123609,True
129,Q2,1,0.07908468871555024,0.07908468871555024,0.904,cohort_outlier_score,0.752,0.079646017699115,0.079646017699115,1.0,0.3743362831858405,0.74215818441336,True
129,Q3,2,0.1217687981250839,0.1217687981250839,0.904,dist_to_subject_normal,0.856,0.1238938053097344,0.1238938053097344,1.0,0.662831858407079,0.792217036825578,True
129,S1,3,-0.07023247101259322,0.07023247101259322,0.904,dist_to_peer_normal,0.72,-0.1061946902654867,0.1061946902654867,1.0,0.4778761061946901,0.7583807707679132,True
129,S2,4,0.09510647116575033,0.09510647116575033,0.904,dist_to_peer_normal,0.72,0.1150442477876105,0.1150442477876105,1.0,0.5176991150442473,0.753386480159863,True
129,S3,5,-0.0765403873929098,0.0765403873929098,0.904,dist_to_subject_normal,0.856,-0.0973451327433628,0.0973451327433628,1.0,0.520796460176991,0.7834923722523551,True
129,S4,6,0.1053487065221006,0.1053487065221006,0.904,dist_to_peer_normal,0.72,0.15929203539823,0.15929203539823,1.0,0.716814159292035,0.7790601884099342,True
130,Q2,1,0.024877166077777013,0.024877166077777013,0.984,cohort_outlier_score,0.176,0.079646017699115,0.079646017699115,1.0,0.0876106194690265,0.6929403025977734,False
130,Q3,2,0.04053328333269812,0.04053328333269812,0.984,dist_to_subject_normal,0.212,0.1238938053097344,0.1238938053097344,1.0,0.16415929203539809,0.6886445389666,False
130,S1,3,-0.026745411758220428,0.026745411758220428,0.984,dist_to_peer_normal,0.204,-0.1061946902654867,0.1061946902654867,1.0,0.13539823008849552,0.7012774764487582,False
130,S2,4,0.03621774508029585,0.03621774508029585,0.984,dist_to_peer_normal,0.204,0.1150442477876105,0.1150442477876105,1.0,0.1466814159292034,0.6907118898087353,False
130,S3,5,-0.02547806380912432,0.02547806380912432,0.984,dist_to_subject_normal,0.212,-0.0973451327433628,0.0973451327433628,1.0,0.12898230088495571,0.7030454096488723,False
130,S4,6,0.04011811762740436,0.04011811762740436,0.984,dist_to_peer_normal,0.204,0.15929203539823,0.15929203539823,1.0,0.20309734513274325,0.6940129888666857,False
133,Q1,0,0.01597254294939421,0.01597254294939421,0.888,dist_to_subject_normal,0.456,0.0442477876106194,0.0442477876106194,1.0,0.1261061946902653,0.7229881872680559,False
133,Q2,1,0.034223274919465974,0.034223274919465974,0.888,cohort_outlier_score,0.472,0.079646017699115,0.079646017699115,1.0,0.23495575221238924,0.7150988467028261,False
133,Q3,2,0.04472312025830538,0.04472312025830538,0.888,dist_to_subject_normal,0.456,0.1238938053097344,0.1238938053097344,1.0,0.35309734513274305,0.7160691178989438,False
133,S1,3,-0.031205304962184766,0.031205304962184766,0.888,dist_to_peer_normal,0.464,-0.1061946902654867,0.1061946902654867,1.0,0.3079646017699114,0.7294488838138738,True
133,S2,4,0.04225718380295973,0.04225718380295973,0.888,dist_to_peer_normal,0.464,0.1150442477876105,0.1150442477876105,1.0,0.3336283185840705,0.7171694090779333,False
133,S3,5,-0.028111675590937413,0.028111675590937413,0.888,dist_to_subject_normal,0.456,-0.0973451327433628,0.0973451327433628,1.0,0.277433628318584,0.7263324636026264,True
133,S4,6,0.04680795744327826,0.04680795744327826,0.888,dist_to_peer_normal,0.464,0.15929203539823,0.15929203539823,1.0,0.46194690265486704,0.7286752612046817,True
136,S1,3,-1.4695353489261294,1.4695353489261294,0.064,dist_to_peer_normal,0.292,-0.1061946902654867,0.1061946902654867,1.0,0.1938053097345132,0.25915595775049954,False
137,Q3,2,0.01679867219709341,0.01679867219709341,0.96,dist_to_subject_normal,0.092,0.1238938053097344,0.1238938053097344,1.0,0.07123893805309728,0.6775426149015129,False
139,S2,4,-1.2975387490519914,1.2975387490519914,0.028,dist_to_peer_normal,0.984,0.1150442477876105,0.1150442477876105,-1.0,-0.7075221238938046,0.23371942335141319,False
142,Q2,1,0.02309200257962496,0.02309200257962496,0.776,cohort_outlier_score,0.724,0.079646017699115,0.079646017699115,1.0,0.36039823008849536,0.747719089351984,True
142,Q3,2,0.03192584764258166,0.03192584764258166,0.776,dist_to_subject_normal,0.74,0.1238938053097344,0.1238938053097344,1.0,0.5730088495575216,0.7705551984013701,True
142,S1,3,-0.020708657934337182,0.020708657934337182,0.776,dist_to_peer_normal,0.7,-0.1061946902654867,0.1061946902654867,1.0,0.46460176991150426,0.7632231687125322,True
142,S2,4,0.028042974274988808,0.028042974274988808,0.776,dist_to_peer_normal,0.7,0.1150442477876105,0.1150442477876105,1.0,0.5033185840707959,0.758062948900942,True
142,S3,5,-0.02006767566104628,0.02006767566104628,0.776,dist_to_subject_normal,0.74,-0.0973451327433628,0.0973451327433628,1.0,0.45022123893805294,0.7689112503568369,True
