flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,subject_id,release_head,release_sign,supported_release,support_signs,scalar_grad,bad_mode_grad,residual_grad,total_mode_grad,scalar_stability,mode_confidence,residual_share,scalar_bad_agree,scalar_residual_agree,mode_conflict,prototype_predicted_scalar_delta,prototype_predicted_bad_delta,prototype_predicted_residual_delta,prototype_predicted_total_mode_delta,prototype_energy_delta,prototype_subject_delta,scalar_abs_rank,bad_abs_rank,residual_abs_rank,total_mode_abs_rank,head_abs_grad,head_abs_rank,agreement_score,conflict_score,mixture_score,_priority,released_logit_step,predicted_scalar_delta,predicted_bad_delta,predicted_residual_delta,predicted_total_mode_delta,incremental_energy_delta,incremental_subject_delta,variant
1458,208,Q3,2,208:Q3,1,public_loss_tomography,1,1,0.5660954407294833,0.5660954407294833,0.20212765957446807,0.3532500310162367,0.3532500310162367,-0.0020677214041856413,0.0020677214041856413,0.7014388489208633,1,True,False,0.4469872264961744,0.5188298295216329,0.35133618946212447,id09,consensus,1,True,1,-0.21226487285105158,-0.07648132526759657,-0.06562763536833287,-0.14210896063592943,1.0,0.4371169159879436,0.461812084714371,True,True,False,-0.02122648728510516,-0.007648132526759658,-0.006562763536833287,-0.014210896063592944,0.007146864975090983,0.0035762625469308307,0.4573913043478261,0.35304347826086957,0.64,0.5791304347826087,0.14210896063592943,0.7069565217391305,1.0,0.09236241694287421,0.5786957049830704,0.7434390971174291,0.1614297914159451,-0.03426587414927736,-0.012346364385163166,-0.010594255488631677,-0.02294061987379484,0.013950689918288628,0.006100707246834591,mixture_consensus_jackpot
1442,206,Q1,0,206:Q1,-1,public_loss_tomography,1,1,0.45826200607902734,0.45826200607902734,0.1702127659574468,0.5682027141746866,0.5682027141746866,0.002919458141756058,0.002919458141756058,0.8381294964028777,-1,True,False,0.38061404716486746,0.5943051259623028,0.2869536651315828,id09,consensus,-1,True,-1,0.18365828257035907,0.08829248058460146,0.0220374466779808,0.11032992726258226,1.0,0.4910051091201417,0.19974133242499587,True,True,False,-0.018365828257035907,-0.008829248058460146,-0.00220374466779808,-0.011032992726258226,-0.027580548466576427,-0.004241595872759726,0.43130434782608695,0.44,0.2921739130434783,0.49217391304347824,0.11032992726258226,0.62,1.0,0.039948266484999176,0.5918752705018212,0.7224485477536279,-0.1456806136482923,-0.026755451306441375,-0.012862502752094674,-0.0032104287552897634,-0.016072931507384435,-0.03917983338506836,-0.006045975469034473,mixture_consensus_jackpot
1291,184,S1,3,184:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,7,0.7150512462548253,0.8345002896871379,0.699890000558352,0.8,0.5085230044613291,-0.00028216090177315354,0.00028216090177315354,0.06115107913669065,1,True,False,0.8238733509442264,0.4728818838362019,0.8493955060602413,id08,residual,-1,False,1,-0.38728770878787117,-0.10826225500444617,0.1550154530661833,0.04675319806173714,1.0,0.4112093492358702,0.5887906507603317,True,False,True,0.03872877087878712,0.010826225500444618,-0.015501545306618332,-0.004675319806173714,-0.0023364785775705776,-0.006427067319003693,0.6226086956521739,0.5530434782608695,0.9356521739130435,0.2921739130434783,0.1550154530661833,0.7426086956521739,0.3333333333333333,0.8344247968187332,0.7295123718758942,0.7481899947234042,-0.21615240430153077,0.08371316941092943,0.02340114671431647,-0.03350696288414662,-0.01010581616983015,0.00113862447747054,-0.013281503228923831,private_residual_rescue_jackpot
1404,200,S2,4,200:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6775635487483526,0.7305431633835457,0.6685321043725687,0.5602516980610964,0.4395874324080465,-0.000656896354207217,0.000656896354207217,0.25539568345323743,1,True,False,0.7330592341363877,0.47551892740884605,0.7322034597047369,id08,residual,-1,False,1,-0.3202915524756044,-0.11286356663748161,0.10713752539275563,-0.005726041244725977,1.0,0.46384791356382254,0.4869863344930284,True,False,True,0.03202915524756044,0.011286356663748161,-0.010713752539275563,0.0005726041244725977,0.018459401881755877,0.0018870846870015223,0.5878260869565217,0.5878260869565217,0.831304347826087,0.04,0.10713752539275563,0.6,0.3333333333333333,0.8140639335652725,0.6447319029518235,0.7048040272926581,-0.1802144186783589,0.05772115593698014,0.02033964205153997,-0.019307726857293372,0.0010319151942465986,0.037812661997052466,0.003973944761191284,private_residual_rescue_jackpot
41,5,S4,6,5:S4,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5401598871169631,0.5948143105446118,0.4158205949386594,0.5498537445139413,0.4207278723100781,-0.0012642733192152445,0.0012642733192152445,0.5269784172661871,1,True,False,0.6174357638716725,0.5709178610683898,0.5811470898399879,id01,residual,-1,False,1,-0.13835830934927884,-0.11035135510339761,0.10188285890651635,-0.008468496196881253,1.0,0.5054195346494443,0.4800491729447407,True,False,True,0.013835830934927885,0.011035135510339762,-0.010188285890651636,0.0008468496196881254,-0.00017164999154672955,-0.0011285812525340388,0.3095652173913043,0.5791304347826087,0.8139130434782609,0.09217391304347826,0.10188285890651635,0.5808695652173913,0.3333333333333333,0.812676501255615,0.6004336352111751,0.6932935740308083,-0.17208954383692718,0.023810018341965854,0.01899031436153046,-0.017532974714024412,0.0014573396475060475,0.002965789185405243,-0.0014959245377346997,private_residual_rescue_jackpot
1355,193,S2,4,193:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.5420397626665713,0.7708057750759878,0.4006528473965082,0.8,0.642913082110735,-0.0008625996638985852,0.0008625996638985852,0.4262589928057554,1,True,False,0.7088688926395132,0.6159324340720331,0.6705918588930783,id08,residual,-1,False,1,-0.25425245354866266,-0.09904187972838141,0.07599476820019534,-0.023047111528186073,1.0,0.48106345940820794,0.43416489688931104,True,False,True,0.025425245354866267,0.009904187972838142,-0.007599476820019534,0.0023047111528186072,-0.002193644423473473,-0.0006926778477888973,0.5269565217391304,0.49217391304347824,0.7008695652173913,0.17043478260869566,0.07599476820019534,0.47304347826086957,0.3333333333333333,0.803499646044529,0.6503261949121516,0.6705159900897487,-0.1473099064710071,0.037453905152277575,0.0145898500395006,-0.01119478219585664,0.00339506784364396,-0.0013279323953699906,-0.0007830158859886693,private_residual_rescue_jackpot
179,25,S2,4,25:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.6328338936704837,0.6723195249130939,0.5291822100808139,0.559245261133719,0.4365680113704231,-0.0010804058898597642,0.0010804058898597642,0.4676258992805755,1,True,False,0.6855362128548834,0.5632209160816299,0.64230669977218,id01,residual,-1,False,1,-0.25519982715060513,-0.10433856848791397,0.06966319902685063,-0.03467536946106334,1.0,0.502453770691462,0.4003591458951078,True,False,True,0.025519982715060514,0.010433856848791397,-0.006966319902685063,0.003467536946106334,0.015349345564730776,-0.0012872384772679574,0.5356521739130434,0.5269565217391304,0.6660869565217391,0.24869565217391304,0.06966319902685063,0.4608695652173913,0.3333333333333333,0.7967384958456883,0.6105556995263474,0.6660753483405846,-0.14514038574633925,0.03703980135503793,0.01514374007855667,-0.010110943579081105,0.005032796499475565,0.024213726195033425,-0.0016492651055332042,private_residual_rescue_jackpot
167,23,S4,6,23:S4,1,"listener_dropout,public_loss_tomography,route_frontier",3,3,0.47363994654576214,0.7369629179331307,0.34875591016548463,0.8,0.5979750271069766,-0.0018527604913341625,0.0018527604913341625,0.6654676258992805,1,True,False,0.636616768605508,0.6875909487446452,0.5483887564598869,id01,bad_mode,1,True,1,-0.5357272528774577,-0.28104918701698395,-0.10072203670414231,-0.38177122372112626,1.0,0.5928134365109985,0.26382825746304356,True,True,False,-0.05357272528774577,-0.028104918701698397,-0.010072203670414233,-0.038177122372112626,-0.005115792673388131,0.00048233079356701375,0.7269565217391304,0.9878260869565217,0.8052173913043478,0.9617391304347827,0.28104918701698395,0.9408695652173913,1.0,0.052765651492608714,0.7826922411702878,0.8732905416949879,0.21476332898826506,-0.11505456825770091,-0.06035905901321296,-0.021631399905059825,-0.08199045891827278,-0.004512928945728856,0.001920989154160127,bad_mode_inside_out_probe
1131,161,S2,4,161:S2,1,"listener_dropout,route_toxicity_fusion",2,5,0.48934289800869113,0.5381201477404403,0.3085909090909091,0.5109702704704882,0.4075952644762749,-0.0021324745226719067,0.0021324745226719067,0.7482014388489209,1,True,False,0.5574613239773106,0.6356568958438876,0.46720838387159264,id07,bad_mode,1,True,1,-0.4892323537476452,-0.19319162057586112,-0.022520046302324195,-0.21571166687818533,1.0,0.620997815929486,0.10439883307256212,True,True,False,-0.04892323537476452,-0.019319162057586114,-0.00225200463023242,-0.021571166687818534,0.005731096375766742,-0.0007700847388201135,0.7008695652173913,0.8834782608695653,0.3095652173913043,0.8139130434782609,0.19319162057586112,0.8486956521739131,1.0,0.020879766614512425,0.7285480965856662,0.8293742317238276,0.1921626719075451,-0.09401219627976479,-0.03712421800000614,-0.004327512268936249,-0.04145173026894239,0.014679093454313175,-0.0009647933913679019,bad_mode_inside_out_probe
789,112,S3,5,112:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.4622262923811535,0.5087491986961834,0.35837071954339406,0.5175749935185845,0.3454399006604978,-0.0024643512943980867,0.0024643512943980867,0.8057553956834532,1,True,False,0.5531026028893422,0.6806830428750044,0.48231758369272154,id05,bad_mode,1,True,1,-1.0032899465760534,-0.16107111208993205,-0.021156969714118044,-0.1822280818040501,0.9615384615384616,0.6323198931813773,0.11610158821049348,True,True,False,-0.10032899465760535,-0.016107111208993205,-0.0021156969714118045,-0.01822280818040501,-0.03862742994289459,-0.00011486029824073207,0.9095652173913044,0.7704347826086957,0.28347826086956524,0.7269565217391304,0.16107111208993205,0.7495652173913043,1.0,0.023220317642098698,0.7973345555860939,0.8269410855953863,0.1729415388428532,-0.17351050726642667,-0.027855885987962545,-0.0036589188996112147,-0.03151480488757376,-0.06786595092173098,-9.389104263286124e-05,bad_mode_inside_out_probe
1448,206,S4,6,206:S4,-1,public_loss_tomography,1,1,0.6767805471124619,0.6767805471124619,0.46808510638297873,0.7519039838391655,0.7519039838391655,0.0011284999916055323,0.0011284999916055323,0.4892086330935252,-1,True,False,0.5430994818153233,0.49042248155180324,0.48286942077392603,id09,bad_mode,-1,True,-1,0.8499336481954667,0.1937277051719089,0.15149571675549717,0.34522342192740607,1.0,0.4590087524401958,0.4388338308833374,True,True,False,-0.08499336481954667,-0.019372770517190892,-0.015149571675549717,-0.034522342192740606,0.0037297285709749772,-0.0002903921429348588,0.8747826086956522,0.8921739130434783,0.9182608695652174,0.9356521739130435,0.1937277051719089,0.8504347826086956,1.0,0.08776676617666748,0.7189635979420749,0.824801267706333,-0.16692569378314595,-0.14187576389466858,-0.03233813159083765,-0.025288527624586332,-0.05762665921542398,0.009047862504959092,-0.00010440872822939373,bad_mode_inside_out_probe
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,id08,bad_mode,1,True,1,-0.7012898237177889,-0.1731324319541462,-0.0017487998531376513,-0.17488123180728385,1.0,0.6311996288992454,0.009999928723368093,True,True,False,-0.07012898237177889,-0.01731324319541462,-0.00017487998531376514,-0.017488123180728385,-0.0018029407282309506,-0.0008048452354758318,0.8139130434782609,0.8052173913043478,0.04,0.6834782608695652,0.1731324319541462,0.7843478260869565,1.0,0.0019999857446736185,0.7269274497701689,0.8151686681021247,0.17898142468488007,-0.12551785176601826,-0.030987489330311143,-0.00031300268920328585,-0.031300492019514424,0.00012651579259204127,-0.0009556845627535088,bad_mode_inside_out_probe
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,id09,bad_mode,1,True,1,-0.9034092898504457,-0.19161282223676512,0.023129645217035942,-0.16848317701972917,0.9615384615384616,0.6119000898871813,0.10770876152805808,True,False,True,-0.09034092898504457,-0.019161282223676513,0.002312964521703594,-0.01684831770197292,0.00028154279216641154,8.587786251546686e-05,0.8921739130434783,0.8660869565217392,0.3182608695652174,0.6573913043478261,0.19161282223676512,0.8434782608695652,0.3333333333333333,0.7382084189722784,0.7850886133535241,0.6745532860184229,0.19463086958464454,-0.17583133567443843,-0.03729377021550951,0.0045017429617760195,-0.03279202725373349,0.003838915714167168,0.0006303005979792255,bad_mode_inside_out_probe
670,95,S3,5,95:S3,1,"listener_dropout,public_loss_tomography,route_toxicity_fusion",3,3,0.3996895446419528,0.6841495440729484,0.21666102514506771,0.8,0.43184178239196425,-0.0012819794359609853,0.0012819794359609853,0.539568345323741,1,True,False,0.5854834793945544,0.6128419730893192,0.5324527693304193,id04,bad_mode,1,True,1,-0.6986673514001804,-0.18519790967817837,0.05192904590102926,-0.1332688637771491,1.0,0.4701821761963498,0.21899258890229534,True,False,True,-0.06986673514001805,-0.018519790967817838,0.0051929045901029265,-0.013326886377714911,-0.028734273476164418,-0.00041237204303518765,0.8052173913043478,0.8573913043478261,0.5356521739130434,0.5443478260869565,0.18519790967817837,0.8243478260869566,0.3333333333333333,0.7604651844471259,0.774240043933966,0.6692889756577463,0.16747921168719476,-0.11701225724408251,-0.03101679991901761,0.008697035671172533,-0.022319764247845077,-0.044855463999295075,-0.0002455207769743589,bad_mode_inside_out_probe
372,53,Q2,1,53:Q2,-1,public_loss_tomography,1,1,0.6292544072948328,0.6292544072948328,0.5531914893617021,0.8,0.8,0.0017436271996776745,0.0017436271996776745,0.658273381294964,-1,True,False,0.5257470866785453,0.5891286831536443,0.45165714358602294,id02,bad_mode,-1,True,-1,0.7103988946248366,0.18495560226425387,-0.0035734851603851717,0.1813821171038687,1.0,0.4819016732937456,0.018954556080343042,True,False,True,-0.07103988946248367,-0.018495560226425387,0.0003573485160385172,-0.018138211710386872,-0.018932929142794652,-0.0008579606834087788,0.8226086956521739,0.8486956521739131,0.08347826086956522,0.7182608695652174,0.18495560226425387,0.8226086956521739,0.3333333333333333,0.7204575778827353,0.7308689281408106,0.6476015024612974,-0.16391054465796537,-0.11644186974237351,-0.030316173504675865,0.0005857318989658903,-0.029730441605709975,-0.029472592927908048,-0.0011460332238151585,bad_mode_inside_out_probe
1403,200,S1,3,200:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6520019878411648,0.7305431633835457,0.616599697955804,0.8,0.5005801579853324,-0.0008385037179635339,0.0008385037179635339,0.40827338129496404,1,True,False,0.7568934571392085,0.620746218606768,0.7302309978948055,id08,bad_mode,1,True,1,-0.5674338982317926,-0.10645222622350298,0.11332155762321088,0.006869331399707898,1.0,0.4843718134154986,0.5156281865799512,True,False,True,-0.05674338982317926,-0.010645222622350299,0.011332155762321088,0.0006869331399707899,-0.01537280639363281,0.004719411914133706,0.7530434782608696,0.5443478260869565,0.8573913043478261,0.06608695652173913,0.10645222622350298,0.5982608695652174,0.3333333333333333,0.819792303982657,0.744413181778353,0.6436426617214009,0.13844019377909372,-0.07855565882803592,-0.014737266826597675,0.01568825839670605,0.0009509915701083746,-0.01974296491326588,0.006707923154095324,bad_mode_inside_out_probe
909,129,S4,6,129:S4,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.5020460841976871,0.5163090961761299,0.3406939518666263,0.5368177578959871,0.35636055951354956,0.0016086223687107196,0.0016086223687107196,0.60431654676259,-1,True,False,0.5624633080605482,0.5900616687029967,0.5279245579023593,id06,bad_mode,-1,True,-1,1.4620078994318133,0.12851969500534702,-0.04003571182921448,0.08848398317613254,1.0,0.48368387641406674,0.23752256056830226,True,False,True,-0.14620078994318134,-0.012851969500534702,0.004003571182921449,-0.008848398317613254,-0.018138786308275145,-0.00042340299300312745,0.9617391304347827,0.6573913043478261,0.44869565217391305,0.39652173913043476,0.12851969500534702,0.671304347826087,0.3333333333333333,0.7641711787803273,0.7716287309695831,0.637734931694714,-0.13978635565230726,-0.20436875619645814,-0.017965299794343494,0.005596446252551861,-0.012368853541791637,-0.025524932114896037,-0.0005692566739483734,bad_mode_inside_out_probe
787,112,S1,3,112:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.4524223336815679,0.5669264437689969,0.3695876324065195,0.8,0.6296569831710154,-0.0005605912810569909,0.0005605912810569909,0.18884892086330934,1,True,False,0.6120286731934972,0.4748603380947746,0.6752419437657711,id05,bad_mode,1,True,1,-0.42888173178406286,-0.13258963716971175,0.13110336413500562,-0.001486273034706137,1.0,0.4943480218070376,0.4971818117501287,True,False,True,-0.04288817317840629,-0.013258963716971175,0.013110336413500562,-0.0001486273034706137,-0.05764714045358854,-0.005103860159078748,0.6573913043478261,0.6660869565217391,0.9008695652173913,0.022608695652173914,0.13258963716971175,0.6747826086956522,0.3333333333333333,0.8161030290166925,0.7365304247057702,0.6347706778907047,0.1451298859769135,-0.062243556831402244,-0.0192427189241606,0.019027016288103136,-0.00021570263605746287,-0.08326544476903353,-0.007287598068596277,bad_mode_inside_out_probe
