row,target,h012_prob,h017_prob,q_prior,q_hard,best_world_y,public_weight,hard_minus_prior,hard_minus_h012,hard_logit_delta,prior_logit_delta,h017_logit_delta,binary_shock,confidence,hard_gain,h017_gain_under_hard,best_world_gain,gain_score,shift_score,shock_score,confidence_score,h017_gain_score,combined_score
203,S2,0.8480366680189729,0.8731588359692998,0.8731588359692998,0.8780014801100647,1,0.0005760958422976493,0.004842644140764962,0.029964812091091808,0.25435474612986964,0.20989723452679243,0.20989723452679243,0.004842644140764962,0.8780014801100647,2.1278108046493964e-06,2.066141580409705e-06,9.49511415765371e-05,0.9822857142857143,0.9417142857142857,0.8805714285714286,0.8594285714285714,0.9822857142857143,0.9181714285714286
18,S1,0.95752041923042,0.9718296506962129,0.971829650696213,0.9746834906002539,1,0.0006530579494695557,0.002853839904040978,0.01716307136983397,0.5353325265087712,0.4255870125551944,0.4255870125551904,0.002853839904040978,0.9746834906002539,2.7513304874634994e-06,2.6508331505186733e-06,2.8340450464006713e-05,0.9868571428571429,0.9668571428571429,0.6531428571428571,0.9617142857142857,0.9868571428571429,0.91688
213,S2,0.8670614145431146,0.8930453161169402,0.8930453161169402,0.8964815963162629,1,0.000621219574116653,0.0034362801993227388,0.029420181773148313,0.28350580232892253,0.2470095440105513,0.2470095440105513,0.0034362801993227388,0.8964815963162629,2.497232123987131e-06,2.45846520079465e-06,8.860611875466504e-05,0.9857142857142858,0.9491428571428572,0.7422857142857143,0.8834285714285715,0.9851428571428571,0.9148685714285716
205,S2,0.9120536048553756,0.9403987024056216,0.9403987024056216,0.9431289736918377,1,0.0006944830504218593,0.002730271286216057,0.031075368836462114,0.4694457523056781,0.41965530846933463,0.41965530846933463,0.002730271286216057,0.9431289736918377,4.7269402041339305e-06,4.680081790942788e-06,6.39230234796214e-05,0.9971428571428571,0.964,0.6325714285714286,0.9354285714285714,0.9971428571428571,0.9137371428571429
99,S1,0.8934898455052352,0.8668573533078595,0.8668573533078595,0.8707320377805283,1,0.000632649013582354,0.00387468447266881,-0.022757807724706924,-0.21944783754059083,-0.2534412925136931,-0.2534412925136931,0.00387468447266881,0.8707320377805283,1.6239376909568245e-06,1.5824474636857786e-06,7.124110014712135e-05,0.9702857142857143,0.9348571428571428,0.7954285714285714,0.8468571428571429,0.968,0.9122971428571428
49,S2,0.9689341030608232,0.9800296921782004,0.9800296921782006,0.9823487141278477,1,0.0006315150373302539,0.002319021949647171,0.013414611067024573,0.5790517682832812,0.453250359425871,0.45325035942585945,0.002319021949647171,0.9823487141278477,2.228451474736052e-06,2.138191949171695e-06,1.9922593754218535e-05,0.9834285714285714,0.9685714285714285,0.5685714285714286,0.9662857142857143,0.9828571428571429,0.8998628571428573
132,S2,0.9060132637497244,0.8838502441839338,0.8838502441839338,0.8876223814492518,1,0.0006124683698054522,0.0037721372653179985,-0.01839088230047259,-0.19921866522696519,-0.23649299288661485,-0.23649299288661485,0.0037721372653179985,0.8876223814492518,1.1515506365796744e-06,1.1086992850540891e-06,6.0443758370487905e-05,0.9394285714285714,0.9257142857142857,0.7834285714285715,0.8742857142857143,0.9371428571428572,0.8992800000000001
144,Q1,0.1100559392674121,0.0936640436110507,0.0936640436110507,0.08917726411532077,0,0.0005694883413910486,-0.004486779495729926,-0.020878675152091325,-0.2335523436079261,-0.17952584166285934,-0.17952584166285934,0.004486779495729926,0.9108227358846792,1.3452053532047515e-06,1.2766898189491753e-06,6.639319804065805e-05,0.9525714285714286,0.9377142857142857,0.8468571428571429,0.9051428571428571,0.9502857142857143,0.896137142857143
76,Q3,0.854933309276817,0.8986796037079015,0.8986796037079015,0.900929670833924,1,0.0007434717529663634,0.0022500671260224925,0.04599636155710696,0.43376731188932394,0.40880895031577613,0.40880895031577613,0.0022500671260224925,0.900929670833924,7.0111336836946915e-06,6.990327181165251e-06,0.0001165159803298698,0.9982857142857143,0.9611428571428572,0.5571428571428572,0.8925714285714286,0.9982857142857143,0.89536
150,Q2,0.7618964871900413,0.784312653084188,0.7843126530841881,0.7892636717660105,1,0.0006139416108887524,0.004951018681822461,0.027367184575969206,0.15738753096507963,0.12787264595940573,0.12787264595940506,0.004951018681822461,0.7892636717660105,1.3030766442719097e-06,1.2583459520016493e-06,0.0001669497093473518,0.9508571428571428,0.8977142857142857,0.8874285714285715,0.7108571428571429,0.9485714285714286,0.8930514285714285
137,S2,0.9134919808146024,0.8941118510512658,0.8941118510512658,0.8992761560156683,1,0.0005797504422970495,0.005164304964402566,-0.014215824798934018,-0.167829865696695,-0.2235899382860116,-0.2235899382860116,0.005164304964402566,0.8992761560156683,7.073190705046398e-07,6.244614858462902e-07,5.2448992447714806e-05,0.8948571428571429,0.9062857142857143,0.9034285714285715,0.8885714285714286,0.8817142857142857,0.8926171428571429
134,S2,0.9191713177666018,0.8992357167325105,0.8992357167325105,0.9028083990432407,1,0.0005828513952685498,0.0035726823107302685,-0.016362918723361042,-0.20231459149653563,-0.2423794031669897,-0.2423794031669897,0.0035726823107302685,0.9028083990432407,9.914912464645291e-07,9.50000315754105e-07,4.9117103922800443e-05,0.9285714285714286,0.928,0.7605714285714286,0.896,0.9257142857142857,0.8867885714285714
124,S1,0.806496220082878,0.8309333989041874,0.8309333989041874,0.8343444437178769,1,0.0006070177539265518,0.003411044813689479,0.027848223634998837,0.18933348466872135,0.16485475530219662,0.16485475530219662,0.003411044813689479,0.8343444437178769,1.567905426287261e-06,1.5426318136843172e-06,0.0001305347246944913,0.9645714285714285,0.9205714285714286,0.7388571428571429,0.792,0.9634285714285714,0.8861257142857142
158,S1,0.9254876792440376,0.94908278454912,0.94908278454912,0.9509424019303269,1,0.0006736191254046574,0.0018596173812068795,0.025454722686289233,0.4451020879240626,0.4059386124509188,0.4059386124509188,0.0018596173812068795,0.9509424019303269,3.5681848946845827e-06,3.5437994658971344e-06,5.215305002586512e-05,0.9931428571428571,0.9628571428571429,0.48628571428571427,0.9417142857142857,0.9931428571428571,0.8859885714285715
242,Q2,0.2973008537335314,0.2731761594474313,0.2731761594474313,0.2672619293161376,0,0.0005909953468926504,-0.005914230131293663,-0.030038924417393753,-0.14837487141737937,-0.11838303663663485,-0.11838303663663485,0.005914230131293663,0.7327380706838624,1.3028501864840463e-06,1.2505556283361994e-06,0.00020851053423736568,0.9502857142857143,0.8931428571428571,0.9468571428571428,0.6148571428571429,0.9474285714285714,0.8838971428571428
48,S2,0.8880885416257817,0.8732544990198727,0.8732544990198727,0.8692810974756345,1,0.0005812706638944497,-0.003973401544238198,-0.018807444150147123,-0.1767461287858274,-0.14131754954506937,-0.14131754954506937,0.003973401544238198,0.8692810974756345,9.876708348644955e-07,9.465781406372232e-07,6.898002197658591e-05,0.928,0.9142857142857143,0.8051428571428572,0.8434285714285714,0.9251428571428572,0.8830057142857144
197,S1,0.872152895724321,0.9118928589406856,0.9118928589406856,0.9136922733155548,1,0.000715454713559361,0.0017994143748691904,0.04153937759123383,0.4394450109845447,0.4168392224121924,0.4168392224121924,0.0017994143748691904,0.9136922733155548,6.154045188483614e-06,6.139539110008847e-06,9.785820433527294e-05,0.9977142857142857,0.9617142857142857,0.4742857142857143,0.9068571428571428,0.9977142857142857,0.8819657142857142
216,S2,0.8362439853354363,0.8603014029782939,0.8603014029782939,0.8630296410954882,1,0.0006218380111380531,0.0027282381171942482,0.026785655760051874,0.21014167863619515,0.18725275863269553,0.18725275863269553,0.0027282381171942482,0.8630296410954882,1.7072170426720814e-06,1.6878548382885217e-06,0.00011119811474425036,0.9725714285714285,0.9314285714285714,0.632,0.8388571428571429,0.9731428571428572,0.8806857142857143
106,Q1,0.8152222692822607,0.8458422044687607,0.8458422044687607,0.8427869513517583,1,0.0006033100399088515,-0.0030552531170023878,0.02756468206949758,0.1948051641627544,0.2180489466079012,0.2180489466079012,0.0030552531170023878,0.8427869513517583,1.5851889601931795e-06,1.5637095873778365e-06,0.00012324486795963106,0.9662857142857143,0.924,0.688,0.808,0.9657142857142857,0.8797942857142856
188,S1,0.8415811520319152,0.8674102165655813,0.8674102165655813,0.8701443429549888,1,0.0005852493615360499,0.0027341263894075096,0.028563190923073578,0.23219562183605436,0.20821199859875583,0.20821199859875583,0.0027341263894075096,0.8701443429549888,1.887281684437692e-06,1.8681496106200522e-06,0.00010093192181206372,0.9771428571428571,0.9371428571428572,0.6337142857142857,0.8457142857142858,0.9771428571428571,0.8761942857142857
244,S4,0.8163255342948061,0.8493318840890375,0.8493318840890374,0.846779022026624,1,0.0006170580724230527,-0.0025528620624133413,0.030453487731817885,0.2179103539400944,0.2377222797870917,0.2377222797870926,0.0025528620624133413,0.846779022026624,1.998104188241326e-06,1.982463812177756e-06,0.00012521881752897382,0.9805714285714285,0.9342857142857143,0.6057142857142858,0.8114285714285714,0.9805714285714285,0.8748457142857144
65,S4,0.0842030201678861,0.0679589997271671,0.0679589997271671,0.06578325770420379,0,0.0006108259300523521,-0.002175742022963306,-0.018419762463682307,-0.2667791928813332,-0.23190831449547789,-0.23190831449547789,0.002175742022963306,0.9342167422957962,1.4440918639216372e-06,1.42103682937064e-06,5.3721009093856245e-05,0.9554285714285714,0.944,0.5485714285714286,0.9297142857142857,0.956,0.8740228571428572
164,S1,0.9171038235664328,0.9316607493412604,0.9316607493412604,0.934273302796362,1,0.0005817453908441496,0.002612553455101585,0.017169479229929174,0.2506320694487556,0.20885271553460916,0.20885271553460916,0.002612553455101585,0.934273302796362,1.2071833231409308e-06,1.175625772356792e-06,5.033387962738273e-05,0.9434285714285714,0.9405714285714286,0.6131428571428571,0.9302857142857143,0.9428571428571428,0.8719085714285715
134,Q3,0.6798245201357891,0.643200586054413,0.643200586054413,0.6377993403159823,1,0.000621260594496753,-0.0054012457384307044,-0.0420251798198068,-0.1871401326856572,-0.16368261533314765,-0.16368261533314765,0.0054012457384307044,0.6377993403159823,2.467208180823378e-06,2.4278081416084797e-06,0.00023974850794335895,0.9845714285714285,0.9188571428571428,0.9182857142857143,0.3931428571428571,0.9845714285714285,0.8709257142857142
128,S2,0.9672789969212284,0.9777075982796648,0.9777075982796648,0.9792934354891086,1,0.0006175268264137527,0.00158583720944383,0.012014438567880203,0.4699107471588504,0.39449495154346215,0.39449495154346215,0.00158583720944383,0.9792934354891086,1.6142882268254e-06,1.5778051549098925e-06,2.0537014380975008e-05,0.9697142857142858,0.9645714285714285,0.4257142857142857,0.9645714285714285,0.9674285714285714,0.8669257142857142
162,S2,0.7905694997447503,0.8120121486061079,0.8120121486061079,0.8152476618279226,1,0.0006189882266628528,0.003235513221814701,0.024678162083172306,0.15611410280186466,0.1347763326889284,0.1347763326889284,0.003235513221814701,0.8152476618279226,1.1735581055739337e-06,1.1522387179559858e-06,0.000145454941790656,0.9417142857142857,0.896,0.7148571428571429,0.7548571428571429,0.9411428571428572,0.8650742857142858
64,Q1,0.7257377074144317,0.7578813182323891,0.7578813182323891,0.7621029688589085,1,0.0005685917547529485,0.004221650626519358,0.036365261444476826,0.19113999421570282,0.16799503037635466,0.16799503037635466,0.004221650626519358,0.7621029688589085,1.945365128556399e-06,1.9176423120685134e-06,0.00018226366288537804,0.9788571428571429,0.9222857142857143,0.8285714285714286,0.6714285714285714,0.9788571428571429,0.8639542857142857
107,S1,0.775520782968885,0.8034874114256485,0.8034874114256485,0.8000485467044015,0,0.0006036399015902515,-0.0034388647212469925,0.02452776373551646,0.1468461523695912,0.16848337135566993,0.16848337135566993,0.0034388647212469925,0.8000485467044015,1.0717782967655237e-06,1.0492717592818894e-06,0.000901811510344058,0.9354285714285714,0.8908571428571429,0.7434285714285714,0.7274285714285714,0.9342857142857143,0.8608457142857144
154,S3,0.8570834631691902,0.8689547127011412,0.8689547127011412,0.8730043909342786,1,0.0005814635857423496,0.004049678233137399,0.015920927765088466,0.13651357151323018,0.10047353916332691,0.10047353916332691,0.004049678233137399,0.8730043909342786,6.21385473769792e-07,5.791421235819183e-07,8.966572665267156e-05,0.8754285714285714,0.8765714285714286,0.8097142857142857,0.8514285714285714,0.868,0.8589142857142857
148,S4,0.9835202055233006,0.991167821806596,0.991167821806596,0.9923936468543026,1,0.0006384541792470546,0.0012258250477066301,0.008873441331002097,0.7821328828893366,0.6314790719013921,0.6314790719013921,0.0012258250477066301,0.9923936468543026,1.9361052486966706e-06,1.8786073446474771e-06,1.060240655173208e-05,0.9782857142857143,0.9714285714285714,0.33885714285714286,0.9702857142857143,0.9777142857142858,0.85864
146,S4,0.9556603412692432,0.9689704891646964,0.9689704891646964,0.9703765379184354,1,0.0006076835653495519,0.0014060487537389532,0.014716196649192215,0.4185944434980322,0.37077239155561603,0.37077239155561603,0.0014060487537389532,0.9703765379184354,1.750982226166094e-06,1.7307048198738318e-06,2.7552965729755367e-05,0.9737142857142858,0.9594285714285714,0.384,0.9582857142857143,0.9737142857142858,0.8573257142857142
149,Q1,0.2288449725649268,0.2627441646999684,0.2627441646999683,0.2596675374889397,1,0.0006239519369349532,-0.003076627211028582,0.03082256492401292,0.1671473797886962,0.18309046627308012,0.1830904662730808,0.003076627211028582,0.7403324625110603,1.6301873256250808e-06,1.6149040329189268e-06,0.0009201384584795382,0.9714285714285714,0.9057142857142857,0.6925714285714286,0.6314285714285715,0.9714285714285714,0.8567085714285715
197,S4,0.2715169895941162,0.2448386579285053,0.2448386579285053,0.2500880519870718,1,0.0006038073191466515,0.005249394058566503,-0.021428937607044396,-0.11120314335271697,-0.13939238014536492,-0.13939238014536492,0.005249394058566503,0.7499119480129282,7.130454020367774e-07,6.682647698258515e-07,0.0007871925155818995,0.8954285714285715,0.8394285714285714,0.9085714285714286,0.6537142857142857,0.8914285714285715,0.8554057142857143
127,S2,0.1994905692451392,0.1822354025955913,0.1822354025955913,0.17828888218441258,0,0.0005761466835297492,-0.003946520411178711,-0.021201687060726615,-0.13850237653859088,-0.11179389457951627,-0.11179389457951627,0.003946520411178711,0.8217111178155874,8.337693859789957e-07,8.034912870141185e-07,0.00012818891489297865,0.9148571428571428,0.8788571428571429,0.804,0.7662857142857142,0.912,0.8546628571428571
206,S2,0.8417227697296561,0.8700818324194423,0.8700818324194421,0.8675402815734388,1,0.0005740472806301491,-0.002541550846003382,0.02581751184378267,0.2082807670190434,0.2305799048931858,0.2305799048931867,0.002541550846003382,0.8675402815734388,1.5053960294507737e-06,1.4890845449176038e-06,9.890342494447221e-05,0.9611428571428572,0.9302857142857143,0.6034285714285714,0.8428571428571429,0.9594285714285714,0.8543428571428573
142,S4,0.959221204950434,0.9751701324413704,0.9751701324413704,0.9762237281092346,1,0.0006454364748950551,0.0010535956678642266,0.017002523158800686,0.5570441925261806,0.512605191752098,0.512605191752098,0.0010535956678642266,0.9762237281092346,2.791929193425328e-06,2.7769257565845305e-06,2.6864299546610378e-05,0.9874285714285714,0.9674285714285714,0.29828571428571427,0.964,0.988,0.8533028571428571
221,S4,0.7573026823379848,0.7719507537806234,0.7719507537806234,0.777738031920604,1,0.0005775093093344494,0.0057872781399805895,0.020435349582619167,0.11458506751897168,0.08141120223884135,0.08141120223884135,0.0057872781399805895,0.777738031920604,6.69233305864335e-07,6.139648317957259e-07,0.00016053521966931974,0.8862857142857142,0.8422857142857143,0.9411428571428572,0.696,0.8771428571428571,0.8531885714285714
31,S3,0.9388626524625228,0.9577497884728544,0.9577497884728544,0.9589356024138361,1,0.0006306464442837539,0.001185813940981717,0.020072949951313368,0.41913614813612377,0.38943093596815004,0.38943093596815004,0.001185813940981717,0.9589356024138361,2.486733482312751e-06,2.47567667610134e-06,3.977739162992569e-05,0.9851428571428571,0.96,0.32857142857142857,0.9514285714285714,0.9857142857142858,0.8530742857142857
0,Q1,0.1952401438424609,0.1789524826835521,0.1789524826835521,0.17402805104686558,0,0.0005659875488611484,-0.004924431636686516,-0.021212092795595328,-0.14103070388912387,-0.10714706459482226,-0.10714706459482226,0.004924431636686516,0.8259719489531344,8.340373967629908e-07,7.869902545090735e-07,0.00012293134224561697,0.9154285714285715,0.8857142857142857,0.8862857142857142,0.7765714285714286,0.9074285714285715,0.8519771428571429
221,S2,0.8841649877845671,0.908022931616765,0.908022931616765,0.9093613374357834,1,0.0006585439676654563,0.0013384058190184511,0.02519634965121631,0.27338485216986985,0.257253531281028,0.257253531281028,0.0013384058190184511,0.9093613374357834,2.1861063529327754e-06,2.179012910000011e-06,8.106598070195618e-05,0.9828571428571429,0.948,0.3657142857142857,0.9034285714285715,0.9834285714285714,0.8517485714285715
38,S3,0.9381766551384754,0.9536549133353236,0.9536549133353236,0.9551020275185064,1,0.0005937540610205507,0.0014471141831827738,0.016925372380031,0.3377683111825309,0.30452937735501173,0.30452937735501173,0.0014471141831827738,0.9551020275185064,1.6119202909290188e-06,1.5977122372804113e-06,3.788443045282715e-05,0.9691428571428572,0.9542857142857143,0.3914285714285714,0.948,0.9685714285714285,0.8516571428571431
66,Q1,0.9886989098935578,0.9944034103289494,0.9944034103289496,0.9954543316550662,1,0.0006579347281148562,0.0010509213261166162,0.006755421761508451,0.9175338245864824,0.708494889129395,0.708494889129355,0.0010509213261166162,0.9954543316550662,1.7360245153498692e-06,1.6662464096874061e-06,7.4709071476612275e-06,0.9731428571428572,0.9731428571428572,0.2977142857142857,0.9731428571428572,0.9725714285714285,0.85136
130,Q2,0.6974188471038374,0.7422333113492409,0.7422333113492408,0.7444197673515984,1,0.0006832300460489583,0.002186456002357673,0.047000920247761035,0.23403205354380163,0.22257211813022737,0.22257211813022804,0.002186456002357673,0.7444197673515984,3.6928268196771986e-06,3.684275049771193e-06,0.00024620545877347645,0.9937142857142857,0.9382857142857143,0.5502857142857143,0.6417142857142857,0.9937142857142857,0.8505714285714285
2,S3,0.8949298069616637,0.9162865208955456,0.916286520895546,0.9176693794114882,1,0.0006092598632485521,0.0013828585159422202,0.022739572449824497,0.2689774182149458,0.2508124510080778,0.25081245100807337,0.0013828585159422202,0.9176693794114882,1.7953716038551268e-06,1.7877387482218324e-06,6.762621100820351e-05,0.9754285714285714,0.9451428571428572,0.37942857142857145,0.9114285714285715,0.9754285714285714,0.8478628571428571
152,S4,0.3879432480466895,0.3633664022281274,0.3633664022281274,0.3567871930208511,1,0.0005822437456554497,-0.006579209207276282,-0.031156055025838403,-0.13337017379425137,-0.10481664347227676,-0.10481664347227676,0.006579209207276282,0.643212806979149,1.2028276079660549e-06,1.148210391109317e-06,0.0005513155089810758,0.9428571428571428,0.8714285714285714,0.968,0.4062857142857143,0.94,0.8474971428571428
55,S4,0.8757994669799045,0.8966551023549267,0.8966551023549268,0.8948771853497478,1,0.000621553590159753,-0.0017779170051790416,0.01907771836984329,0.18831747117557396,0.20735968695870244,0.20735968695870155,0.0017779170051790416,0.8948771853497478,1.0895072475902713e-06,1.0789593193033203e-06,8.242128223558488e-05,0.936,0.92,0.4685714285714286,0.8805714285714286,0.936,0.8420914285714286
43,S3,0.8894638782292077,0.9129787317324016,0.9129787317324016,0.9145364447388664,1,0.0005755117367260491,0.0015577130064647893,0.025072566509658722,0.2850507524999113,0.265283497958154,0.265283497958154,0.0015577130064647893,0.9145364447388664,1.9780172547370255e-06,1.96918091584718e-06,6.740603610988419e-05,0.98,0.9497142857142857,0.4165714285714286,0.908,0.98,0.8418171428571428
115,S2,0.2652628884425128,0.2346545865581628,0.2346545865581628,0.23873642872186718,1,0.0005703104415997487,0.004081842163704386,-0.0265264597206456,-0.14082811401643625,-0.16342126655438927,-0.16342126655438927,0.004081842163704386,0.7612635712781328,1.0528396134457355e-06,1.0264899717850172e-06,0.0007568122664025805,0.9337142857142857,0.884,0.8114285714285714,0.6685714285714286,0.9337142857142857,0.8397142857142857
141,S4,0.954920996996146,0.9661213177156032,0.9661213177156032,0.9674989364614229,1,0.0005901336090624504,0.0013776187458197642,0.012577939465276966,0.34022947394889425,0.29729139998413734,0.29729139998413734,0.0013776187458197642,0.9674989364614229,1.1967286929160206e-06,1.1793914266303034e-06,2.7213955486719112e-05,0.9422857142857143,0.9554285714285714,0.37714285714285717,0.9565714285714285,0.9434285714285714,0.8396914285714286
64,S4,0.0718872980581219,0.0571462272592711,0.0571462272592711,0.05580164377468963,0,0.0006054767679215517,-0.0013445834845814686,-0.01608565428343227,-0.2704793563396728,-0.24524424766414565,-0.24524424766414565,0.0013445834845814686,0.9441983562253103,1.2653877328455641e-06,1.2551539276329266e-06,4.516242133128419e-05,0.948,0.9462857142857143,0.368,0.9365714285714286,0.948,0.83936
146,Q1,0.1561265736610134,0.1754317770652247,0.1754317770652247,0.17073056457057145,0,0.0006004314978058512,-0.004701212494653245,0.014603990909558051,0.10687701983816966,0.13972581613459312,0.13972581613459312,0.004701212494653245,0.8292694354294285,4.742053602508492e-07,4.2800925204765976e-07,0.0001019170240310295,0.8194285714285714,0.8285714285714286,0.8657142857142858,0.7851428571428571,0.8062857142857143,0.837177142857143
128,S4,0.9132721920383364,0.9218068900741716,0.9218068900741716,0.9249596295160232,1,0.0005756706290308491,0.003152739441851571,0.011687437477686746,0.15746445560164846,0.11289482418830055,0.11289482418830055,0.003152739441851571,0.9249596295160232,5.180668715225582e-07,4.778756812836282e-07,5.2218422051828836e-05,0.8411428571428572,0.8982857142857142,0.7011428571428572,0.9211428571428572,0.828,0.83656
140,Q3,0.64958246860714,0.5879904836087975,0.5879904836087974,0.591579881002531,1,0.0006258644598932534,0.003589397393733651,-0.05800258760460897,-0.24670403573842897,-0.26154009386793603,-0.2615400938679356,0.003589397393733651,0.591579881002531,4.522379937882206e-06,4.50572291106359e-06,0.0002700049878584722,0.9965714285714286,0.94,0.7622857142857142,0.28114285714285714,0.9965714285714286,0.8363771428571429
150,S1,0.9271102412272332,0.9068708419434178,0.9068708419434178,0.9081992988970238,1,0.0006067449410221518,0.0013284569536059498,-0.0189109423302094,-0.2512804233420791,-0.2671116225365071,-0.2671116225365071,0.0013284569536059498,0.9081992988970238,1.4920371767897382e-06,1.4856706514341524e-06,4.591270854742636e-05,0.9582857142857143,0.9411428571428572,0.36228571428571427,0.9017142857142857,0.9588571428571429,0.8360228571428572
167,S3,0.7623892628332338,0.7900864451730771,0.7900864451730772,0.7872302156139718,0,0.0005876183590408501,-0.002856229559105472,0.024840952780737946,0.14248647963830052,0.1596230691563867,0.15962306915638602,0.002856229559105472,0.7872302156139718,1.0263590487625962e-06,1.0119545425916964e-06,0.0008444695880687023,0.9325714285714286,0.888,0.6537142857142857,0.708,0.9325714285714286,0.8358514285714286
151,S1,0.8569101778443341,0.8175528168555343,0.8175528168555342,0.8189329569301051,1,0.000632904447017054,0.0013801400745709902,-0.03797722091422895,-0.2807256886403253,-0.2900057583379021,-0.2900057583379012,0.0013801400745709902,0.8189329569301051,3.480523872709741e-06,3.476474807149871e-06,9.772623782870811e-05,0.9925714285714285,0.9485714285714286,0.3782857142857143,0.7594285714285715,0.9925714285714285,0.8356342857142857
163,S3,0.8207002475890581,0.8464815701182509,0.8464815701182509,0.8482596820562761,1,0.0005840695507266498,0.0017781119380252397,0.02755943446721798,0.19991725595588505,0.1861688687065659,0.1861688687065659,0.0017781119380252397,0.8482596820562761,1.5731174245153504e-06,1.5659896573225222e-06,0.00011540282629508038,0.9651428571428572,0.9274285714285714,0.46914285714285714,0.8137142857142857,0.9662857142857143,0.8355314285714286
235,Q3,0.7753091320952864,0.801447512881038,0.801447512881038,0.7989107621309504,1,0.000621360167070253,-0.002536750750087635,0.023601630035663956,0.14096418069439398,0.15682970702506083,0.15682970702506083,0.002536750750087635,0.7989107621309504,1.0196787379792283e-06,1.0071549821036373e-06,0.00015812365582145653,0.932,0.8845714285714286,0.6017142857142858,0.7245714285714285,0.932,0.8349942857142857
