row,target,subject_id,sleep_date,lifelog_date,h012_prob,world_q_post,world_q_cond,row_public_prob,abs_logit_shift_cond,signed_logit_shift_cond,cell_world_score,h047_support_posterior,h047_direct_support_contrast,h047_public_score,h047_private_score,h047_q2regime_score,h047_h042_support,h047_h045_support
54,S1,id02,2024-10-12,2024-10-11,0.9999754620986482,0.9999948236407608,1.0000000000000009,0.7890463750063829,3.200242454313088,3.200242454313088,2.5251397077172717,0.4686,0.0,0.7747999999999999,0.08992,0.4128576,False,False
130,S1,id06,2024-07-09,2024-07-08,0.9999797655728808,0.9999965659314058,1.000000000000001,0.8302858502072544,3.007404701147438,3.007404701147438,2.4970055692094943,0.51468,-0.2983609567296792,0.69682,0.3402399999999999,0.5484308000000001,False,True
147,S2,id06,2024-08-21,2024-08-20,0.99997013173659,0.9999915567100373,1.000000000000001,0.7173156722352445,3.396825360952475,3.396825360952475,2.4365960672573515,0.3764399999999999,-0.5868782233920068,0.7916599999999999,0.28712,0.4835003999999998,False,True
53,S2,id02,2024-10-10,2024-10-09,0.9999707660155708,0.9999915663864278,1.0000000000000002,0.7115133726416959,3.375360117223819,3.375360117223819,2.4016138608861892,0.37308,-0.5691886082781571,0.80008,0.09416,0.4804632000000001,False,True
129,S1,id06,2024-07-08,2024-07-07,0.9999803025710006,0.99999593002153,1.0000000000000009,0.7933751419644735,2.980506817177787,2.980506817177787,2.3646600192045075,0.4572,-0.4806528987921442,0.6562600000000001,0.4321199999999999,0.4984384,False,True
129,S2,id06,2024-07-08,2024-07-07,0.993291558834372,0.9983395328968921,0.999654216038404,0.7933751419644735,2.971692896414738,2.971692896414738,2.35766727356786,0.4572,-0.4806528987921442,0.6562600000000001,0.4321199999999999,0.4984384,False,True
102,S1,id04,2024-10-25,2024-10-24,0.9999704219951868,0.9999909244996406,1.0000000000000007,0.6931672566398093,3.387059582885936,3.387059582885936,2.3477987991446208,0.4302,0.0,0.46694,0.32692,0.2344208,False,False
29,S2,id02,2024-08-28,2024-08-27,0.9634548795958066,0.9941436262193909,0.9968098593883277,0.9200649142790189,2.4725170598444084,2.4725170598444084,2.2748761967191573,0.5658,0.0,0.7275999999999999,0.1865599999999999,0.6072128000000001,False,False
137,S1,id06,2024-07-17,2024-07-16,0.9999777475943514,0.9999938714589323,1.0000000000000007,0.724589729083056,3.1024713744286725,3.1024713744286725,2.248018892685208,0.39396,-0.5469803595601949,0.52922,0.31076,0.4451544,False,True
117,Q1,id05,2024-10-17,2024-10-16,0.9530576960281656,0.988513516014049,0.9969383652843904,0.80800545175946,2.7749837830241186,2.7749837830241186,2.2422020252275785,0.49296,0.0,0.5812199999999998,0.53948,0.4411119999999999,False,False
151,S2,id06,2024-08-25,2024-08-24,0.9877504764359628,0.9965446831872705,0.9993404472461989,0.7587772993820461,2.9333457599175787,2.9333457599175787,2.225756173864036,0.5008,-0.766476237807175,0.7736799999999999,0.40072,0.5653159999999999,True,True
150,S2,id06,2024-08-24,2024-08-23,0.9842447698924992,0.9968919638409655,0.9984724073641538,0.8889173605711381,2.347831227219922,2.347831227219922,2.0870279375668295,0.8255199999999999,0.0,0.8123,0.2946,0.611672,True,True
142,S2,id06,2024-08-12,2024-08-11,0.9999723956511856,0.9999889535933413,1.000000000000001,0.5998309275932566,3.317999930751933,3.317999930751933,1.9902389762172932,0.3374399999999999,-0.6060597206717935,0.7535000000000001,0.33428,0.4359024,False,True
140,S1,id06,2024-07-21,2024-07-20,0.954608877024379,0.9910023236618399,0.9946839911567731,0.9081308294526554,2.1857171385462384,2.1857171385462384,1.98491711797688,0.4962,-0.3518838557045076,0.8651199999999998,0.1347999999999999,0.5655895999999999,False,True
35,S3,id02,2024-09-03,2024-09-02,0.9269030803105992,0.9849253149158921,0.9909153818539129,0.9064231906430098,2.1519836937848966,2.1519836937848966,1.9506079259322358,0.64084,-0.029289199289199,0.68434,0.46484,0.4777463999999999,True,True
142,S1,id06,2024-08-12,2024-08-11,0.9999759958193288,0.9999903942692876,1.000000000000001,0.5998309275932566,3.178251014249284,3.178251014249284,1.9064132540013567,0.3374399999999999,-0.6060597206717935,0.7535000000000001,0.33428,0.4359024,False,True
44,S1,id02,2024-09-30,2024-09-29,0.9594561973443236,0.9905553088329764,0.9941922364149097,0.8952981491487022,1.9787512869589956,1.9787512869589956,1.7715723648400012,0.8312799999999998,0.0,0.7919,0.285,0.637032,True,True
31,S3,id02,2024-08-30,2024-08-29,0.9388626524625228,0.9835847586260118,0.9921588958691988,0.8391230470455064,2.1089573478848633,2.1089573478848633,1.7696747158461568,0.4831199999999999,0.0,0.59422,0.19516,0.3899863999999999,False,False
55,S1,id02,2024-10-13,2024-10-12,0.9999760576985588,0.9999872401392187,0.9999999999999997,0.46705788445185936,3.175669771785893,3.175669771785893,1.4832216053280383,0.3477599999999999,-0.5868782233920068,0.5113,0.3986,0.408812,False,True
139,S1,id06,2024-07-19,2024-07-18,0.9521309490792949,0.9851323422878199,0.989200880077237,0.8902469554193928,1.5271993832967357,1.5271993832967357,1.3595846012982933,0.66112,-0.029289199289199,0.6654599999999999,0.447,0.5556047999999999,True,True
45,S3,id02,2024-10-01,2024-09-30,0.9249677621650458,0.9734610974558179,0.9840163558802573,0.8212445418201333,1.608235535656438,1.608235535656438,1.320754655619028,0.52188,0.0,0.54984,0.32824,0.5090584,False,False
56,S4,id02,2024-10-14,2024-10-13,0.8277314481047854,0.9352017857576631,0.9547282986790819,0.8462441168177206,1.4791104972834386,1.4791104972834386,1.251688556449443,0.95092,0.0139975665700246,0.5266400000000001,0.50352,0.4706848,True,True
33,S3,id02,2024-09-01,2024-08-31,0.9359815346982728,0.9776222304125923,0.9816380367076427,0.9120430580900349,1.2965171434264167,1.2965171434264167,1.1824794603567854,0.5443199999999999,0.0,0.5702999999999999,0.25556,0.5165888,False,False
132,S3,id06,2024-07-11,2024-07-10,0.9747834045141448,0.989620384714148,0.9940368868975047,0.7706128119880414,1.4614686698713832,1.4614686698713832,1.1262264813220093,0.42192,-0.5083031613447593,0.6587999999999999,0.3644,0.486476,False,True
27,S3,id02,2024-08-26,2024-08-25,0.9029911445224352,0.9602267077625852,0.9718256332618938,0.8314954362018874,1.3098533363487928,1.3098533363487928,1.089137071267837,0.6296799999999999,-0.1264960940444909,0.39976,0.5938399999999999,0.405196,True,True
18,S1,id01,2024-09-07,2024-09-06,0.95752041923042,0.9830535161401364,0.9878057145895698,0.8430856165317965,1.2791950618392867,1.2791950618392867,1.0784709573752045,0.5161199999999999,0.0,0.6699799999999999,0.20612,0.501592,False,False
111,Q1,id05,2024-10-05,2024-10-04,0.7272115318068264,0.8700815354051472,0.9002550373824042,0.8256305437358438,1.2195407961289586,1.2195407961289586,1.0068901306159959,0.5077200000000001,0.0,0.37282,0.52348,0.44292,False,False
164,S3,id07,2024-07-26,2024-07-25,0.8223845983809095,0.921139758674745,0.9331096603651465,0.8918952811956374,1.1028805532856836,1.1028805532856836,0.9836539611979349,0.98824,0.0253686484231911,0.65716,0.3831199999999999,0.6460304,True,True
7,S3,id01,2024-08-09,2024-08-08,0.7965533146411341,0.9039497310910356,0.9211503363599379,0.8619501089863818,1.0931901259082124,1.0931901259082124,0.9422753481694202,0.52404,0.0,0.5164199999999999,0.51372,0.4787871999999999,False,False
7,Q1,id01,2024-08-09,2024-08-08,0.1466324541766752,0.06817424339346365,0.05560837985353925,0.8619501089863818,1.0709458285706468,-1.0709458285706468,0.92310187365498,0.52404,0.0,0.5164199999999999,0.51372,0.4787871999999999,False,False
135,S2,id06,2024-07-14,2024-07-13,0.9174473336520996,0.8118352337156534,0.7959475987713654,0.8692372871440145,1.0470021832684295,-1.0470021832684295,0.9100933374181099,0.50968,-0.766476237807175,0.8262999999999999,0.2418,0.612288,True,True
150,S3,id06,2024-08-24,2024-08-23,0.9675692414264006,0.9857057778978465,0.987972191437179,0.8889173605711381,1.0127535234382279,1.0127535234382279,0.9002541889638298,0.8255199999999999,0.0,0.8123,0.2946,0.611672,True,True
134,S3,id06,2024-07-13,2024-07-12,0.9494729187845814,0.9712452741215796,0.9901215567021778,0.5356232447723199,1.6740752276864637,1.6740752276864637,0.896673605446384,0.4100399999999999,0.0,0.20334,0.7219599999999999,0.154136,False,False
197,S1,id08,2024-09-14,2024-09-13,0.872152895724321,0.9374733781931291,0.9548865594668822,0.7895272554599193,1.132282633580499,1.132282633580499,0.8939680000957408,0.46932,-0.4806528987921442,0.6367600000000001,0.38536,0.5142176,False,True
97,S4,id04,2024-10-18,2024-10-17,0.6535782391273595,0.43710913090733516,0.41064006640401723,0.8910460871315565,0.9961252640789566,-0.9961252640789566,0.8875935188504428,0.6056799999999999,-0.2010086594227762,0.61648,0.31192,0.518356,True,True
137,S2,id06,2024-07-17,2024-07-16,0.9134919808146024,0.7999316267839356,0.7567683212419314,0.724589729083056,1.2219947218880034,-1.2219947218880034,0.8854448244737527,0.39396,-0.5469803595601949,0.52922,0.31076,0.4451544,False,True
151,S3,id06,2024-08-25,2024-08-24,0.947386976956453,0.9738873881037312,0.9823121271538302,0.7587772993820461,1.1262858826244777,1.1262858826244777,0.8546001603499254,0.5008,-0.766476237807175,0.7736799999999999,0.40072,0.5653159999999999,True,True
137,S3,id06,2024-07-17,2024-07-16,0.965694943919707,0.9826384831161759,0.9890785753961154,0.724589729083056,1.1684921173681788,1.1684921173681788,0.8466773867594951,0.39396,-0.5469803595601949,0.52922,0.31076,0.4451544,False,True
47,Q1,id02,2024-10-04,2024-10-03,0.8352598363738614,0.6794582928705295,0.6489751324053138,0.8363625149257424,1.008836060600065,-1.008836060600065,0.8437526647912491,0.55692,0.0,0.62902,0.4062,0.5577335999999999,False,False
129,S4,id06,2024-07-08,2024-07-07,0.896942120189294,0.9479298180615546,0.9612089407327385,0.7933751419644735,1.0463014529563597,1.0463014529563597,0.8301095637768867,0.4572,-0.4806528987921442,0.6562600000000001,0.4321199999999999,0.4984384,False,True
130,S2,id06,2024-07-09,2024-07-08,0.934913276682152,0.8570543144050935,0.8411395934890403,0.8302858502072544,0.9980014260550918,-0.9980014260550918,0.8286264625402042,0.51468,-0.2983609567296792,0.69682,0.3402399999999999,0.5484308000000001,False,True
142,S4,id06,2024-08-12,2024-08-11,0.959221204950434,0.9773239271014407,0.9894009127951786,0.5998309275932566,1.378372243455622,1.378372243455622,0.8267903013607839,0.3374399999999999,-0.6060597206717935,0.7535000000000001,0.33428,0.4359024,False,True
150,S4,id06,2024-08-24,2024-08-23,0.9621549563228784,0.915512295577322,0.909683643673986,0.8889173605711381,0.9258971725313843,-0.9258971725313843,0.8230460707668777,0.8255199999999999,0.0,0.8123,0.2946,0.611672,True,True
91,Q3,id04,2024-09-25,2024-09-24,0.8476870823066287,0.9207528657753745,0.9372182920972006,0.8160928869347189,0.9866779813951609,0.9866779813951609,0.8052208823116977,0.48796,-0.6670511781667046,0.4149,0.47484,0.3909392,True,True
30,S3,id02,2024-08-29,2024-08-28,0.8598852237511999,0.9241154348658918,0.9477070578117305,0.7313695028325378,1.0828470278828835,1.0828470278828835,0.7919612924263957,0.4840799999999999,0.0,0.3851,0.5643600000000001,0.3677968,False,False
128,S2,id06,2024-07-07,2024-07-06,0.9672789969212284,0.9288483854085703,0.9244709583903571,0.8977428733377625,0.8817654065053238,-0.8817654065053238,0.7915986096459295,0.5804400000000001,0.0,0.8098600000000001,0.213,0.6353368,False,False
105,Q1,id04,2024-10-29,2024-10-28,0.8565551307248552,0.9246087384206436,0.9396322626568038,0.8191617369691293,0.9580658684951684,0.9580658684951684,0.7848109009673395,0.50328,0.0,0.5826,0.48824,0.4765472,False,False
50,S2,id02,2024-10-07,2024-10-06,0.8737442141865698,0.9338165858389036,0.947608807455481,0.813276957115766,0.9607254943621464,0.9607254943621464,0.7813359066783864,0.5839599999999999,-0.2323169190105145,0.41668,0.37352,0.33896,True,True
44,S2,id02,2024-09-30,2024-09-29,0.9656938132151311,0.9264798848066189,0.921893959003661,0.8952981491487022,0.8691583081238563,-0.8691583081238563,0.7781558245805059,0.8312799999999998,0.0,0.7919,0.285,0.637032,True,True
56,Q3,id02,2024-10-14,2024-10-13,0.7156449151384953,0.53819811266672,0.505957427869385,0.8462441168177206,0.8991295201475794,-0.8991295201475794,0.7608830666820292,0.95092,0.0139975665700246,0.5266400000000001,0.50352,0.4706848,True,True
143,Q2,id06,2024-08-13,2024-08-12,0.7390106781431961,0.8557061769247126,0.8657385894610817,0.9208350202253098,0.8229614025348597,0.8229614025348597,0.7578116797478369,0.5921199999999999,-0.4083205112755871,0.8994999999999997,0.14956,0.5750247999999999,True,True
39,S1,id02,2024-09-07,2024-09-06,0.9496704728139584,0.971713800554922,0.9836463813487775,0.6487928856522914,1.159294139595778,1.159294139595778,0.7521417901481352,0.4275599999999999,0.0,0.2951399999999999,0.6346799999999999,0.2192176,False,False
152,S3,id07,2024-07-14,2024-07-13,0.8360580771019774,0.9127065096453006,0.9208097608191137,0.9043883163329449,0.8242145647057744,0.8242145647057744,0.7454100224713464,0.82756,0.0,0.6321799999999999,0.2241199999999999,0.5961679999999999,True,True
119,S2,id05,2024-11-07,2024-11-06,0.1688511529385756,0.09418986349415041,0.0717916889340611,0.7692324515716725,0.9656961425511763,-0.9656961425511763,0.7428448112079487,0.5133599999999999,0.0,0.43748,0.52456,0.4735072,False,False
62,Q3,id03,2024-08-20,2024-08-19,0.71933771203656,0.8400733356812831,0.8553166978882901,0.887899133005535,0.8357457569352512,0.8357457569352512,0.7420579329958642,0.4954799999999999,0.0,0.7181599999999999,0.38888,0.4807511999999999,False,False
164,S1,id07,2024-07-26,2024-07-25,0.9171038235664328,0.9567916287090251,0.9616021026574361,0.8918952811956374,0.8169663007059027,0.8169663007059027,0.7286483884954508,0.98824,0.0253686484231911,0.65716,0.3831199999999999,0.6460304,True,True
44,Q2,id02,2024-09-30,2024-09-29,0.6500997589575518,0.47238060783609165,0.4515970017582377,0.8952981491487022,0.8136979599966561,-0.8136979599966561,0.7285022775510809,0.8312799999999998,0.0,0.7919,0.285,0.637032,True,True
136,Q2,id06,2024-07-16,2024-07-15,0.5389230381086765,0.7056528340892275,0.7229218860751163,0.9061458689728396,0.8029939090936604,0.8029939090936604,0.7276296135355722,0.9547599999999998,0.0253686484231911,0.34958,0.4979599999999999,0.4143872,True,True
119,Q3,id05,2024-11-07,2024-11-06,0.6787493220054776,0.8062679430647527,0.8445231668279795,0.7692324515716725,0.9442453051000077,0.9442453051000077,0.7263441309271208,0.5133599999999999,0.0,0.43748,0.52456,0.4735072,False,False
27,S2,id02,2024-08-26,2024-08-25,0.9026343295521656,0.9476673820733887,0.9567934392244033,0.8314954362018874,0.8707513409624217,0.8707513409624217,0.7240257660769271,0.6296799999999999,-0.1264960940444909,0.39976,0.5938399999999999,0.405196,True,True
201,S3,id09,2024-08-06,2024-08-05,0.7258812658208935,0.8373273370885657,0.8670740345587679,0.7893185484206539,0.9015069355630265,0.9015069355630265,0.71157614576976,0.54948,0.0,0.491,0.37896,0.5341168000000001,False,False
38,Q1,id02,2024-09-06,2024-09-05,0.5321733181983741,0.6969176729278881,0.7104896581313691,0.9238881573691962,0.7688920390097215,0.7688920390097215,0.7103702491365357,0.57552,0.0,0.65166,0.30228,0.6051232000000001,False,False
38,S1,id02,2024-09-06,2024-09-05,0.9559452234744652,0.9769881201115849,0.9787216780369309,0.9238881573691962,0.7512916706619723,0.7512916706619723,0.6941094772547146,0.57552,0.0,0.65166,0.30228,0.6051232000000001,False,False
19,S1,id01,2024-09-08,2024-09-07,0.8184923672159972,0.8946152451713116,0.91538481112406,0.7856430789127812,0.8750643827241795,0.8750643827241795,0.6874882758903367,0.55068,0.0,0.5291199999999999,0.31384,0.5198728,False,False
63,S4,id03,2024-08-21,2024-08-20,0.0678640620088381,0.039553885119133214,0.026606900366457523,0.6861881855833688,0.9796453699870677,-0.9796453699870677,0.672221078946574,0.3672,-0.5823552491164989,0.5398200000000001,0.5249199999999999,0.4360152,False,True
164,Q2,id07,2024-07-26,2024-07-25,0.3412831727249477,0.21467605709066628,0.19933027948331375,0.8918952811956374,0.7329041929664247,-0.7329041929664247,0.653673791275251,0.98824,0.0253686484231911,0.65716,0.3831199999999999,0.6460304,True,True
163,Q1,id07,2024-07-25,2024-07-24,0.1084030374368598,0.061588435252252334,0.05431176888295214,0.8654742888485185,0.7500139221546562,-0.7500139221546562,0.6491177659032892,0.6586,-0.0470213349644645,0.82786,0.09764,0.603668,True,True
235,Q1,id10,2024-08-18,2024-08-17,0.4355529727548952,0.5945117420777939,0.6227243614767889,0.8492685255388346,0.7603580400045962,0.7603580400045962,0.6457481515163016,0.57016,-0.2323169190105145,0.3801800000000001,0.35996,0.3315952,True,True
232,S4,id10,2024-08-11,2024-08-10,0.8108564748906547,0.6809817476697791,0.5970702065199436,0.6074979848362818,1.0623125781699607,-1.0623125781699607,0.6453527505044863,0.4107599999999999,0.0,0.17342,0.64596,0.1489664,False,False
41,S2,id02,2024-09-09,2024-09-08,0.9152538423877782,0.9507796774247412,0.9613768755663173,0.7702406496000568,0.83497428375677,0.83497428375677,0.6431311347201566,0.53892,0.0,0.7264400000000001,0.21376,0.566388,False,False
110,Q3,id05,2024-10-02,2024-10-01,0.6574753808053299,0.5040852706363391,0.48305617756803165,0.8794336135127431,0.7198650351069449,-0.7198650351069449,0.6330735090655782,0.6585999999999999,-0.029289199289199,0.38978,0.49076,0.4564872000000001,True,True
30,S2,id02,2024-08-29,2024-08-28,0.8887884944807397,0.8026893977768678,0.7710653786406387,0.7313695028325378,0.864088749251565,-0.864088749251565,0.6319681589433065,0.4840799999999999,0.0,0.3851,0.5643600000000001,0.3677968,False,False
205,S3,id09,2024-08-10,2024-08-09,0.6951116275099871,0.5462626136101341,0.5145334934938964,0.824291460928429,0.7659763754636564,-0.7659763754636564,0.6313877855676001,0.5214,0.0,0.5472199999999999,0.27396,0.4804504,False,False
