subject_id,sleep_date,lifelog_date,row,world_public_prob,mean_cell_world_score,max_cell_world_score,h047_support_posterior,h047_direct_support_contrast,h047_public_score,h047_private_score,h047_q2regime_score,h047_h042_support,h047_h045_support
id03,2024-08-17,2024-08-16,59,0.8713952421979306,0.8878410923199554,3.0019739641271297,0.5796,0.0,0.7096999999999999,0.4142,0.608472,False,False
id03,2024-08-19,2024-08-18,61,0.8711397501544795,0.5529219472748178,3.0443922036029636,0.5939200000000001,-0.0855565841490392,0.5164999999999998,0.57364,0.3595111999999999,True,True
id06,2024-07-14,2024-07-13,135,0.8692372871440145,0.7010334789664588,2.8770056348434214,0.50968,-0.766476237807175,0.8262999999999999,0.2418,0.612288,True,True
id05,2024-09-30,2024-09-29,108,0.8689434434543084,0.18871688556094846,0.31114796243599663,0.52344,-0.2983609567296792,0.6854,0.36096,0.5837688000000001,False,True
id02,2024-08-31,2024-08-30,32,0.8688404986814894,1.7520699588143958,8.535494375748199,0.60132,0.0,0.7145799999999999,0.20004,0.6492136,False,False
id07,2024-07-25,2024-07-24,163,0.8654742888485185,0.27416330379708326,0.6491177659032892,0.6586,-0.0470213349644645,0.82786,0.09764,0.603668,True,True
id07,2024-07-24,2024-07-23,162,0.8654716375291549,0.2479600526317618,0.4769777834273829,0.5376000000000001,0.0,0.5345000000000001,0.34524,0.5132992,False,False
id01,2024-07-31,2024-07-30,0,0.8654433691060055,0.19251820078586654,0.42300304513627246,0.98248,0.0253686484231911,0.7048599999999999,0.26308,0.6445632,True,True
id05,2024-11-17,2024-11-16,124,0.8648574762550979,0.2416211726833298,0.4895141712817124,0.5293199999999999,0.0,0.6889800000000001,0.4069199999999999,0.534676,False,False
id01,2024-08-03,2024-08-02,3,0.8634738715471496,0.11901297384751529,0.3304570047142773,0.63268,-0.1250400589848926,0.5048,0.4844799999999999,0.4975024,True,True
id06,2024-08-20,2024-08-19,146,0.8620854611882561,0.23842245621352215,0.45694316534856777,0.96448,0.0720328621593384,0.7930999999999999,0.30492,0.5592216,True,True
id01,2024-08-09,2024-08-08,7,0.8619501089863818,0.47627363899661684,0.9422753481694202,0.52404,0.0,0.5164199999999999,0.51372,0.4787871999999999,False,False
id01,2024-09-04,2024-09-03,16,0.8607010602064132,0.23010835024081353,0.47407349255499476,0.5017199999999999,0.0,0.6194199999999999,0.28268,0.468004,False,False
id09,2024-08-07,2024-08-06,202,0.8585002117771179,0.226845425145125,0.4402447229079491,0.5577599999999999,0.0,0.51844,0.32384,0.5466744,False,False
id03,2024-08-23,2024-08-22,64,0.8571440071432067,0.20863663545012434,0.46146146152236794,0.4734,-0.2983609567296792,0.6854199999999999,0.4382,0.4760056,False,True
id09,2024-09-16,2024-09-15,223,0.8512686348778341,0.28370082173327915,0.5249275083347769,0.55152,0.0,0.54362,0.483,0.5523456,False,False
id10,2024-08-18,2024-08-17,235,0.8492685255388346,0.19303569030491477,0.6457481515163016,0.57016,-0.2323169190105145,0.3801800000000001,0.35996,0.3315952,True,True
id07,2024-07-20,2024-07-19,158,0.8466458994690669,0.1889973677480302,0.629566264976035,0.5307999999999999,-0.5191537358670907,0.4111800000000001,0.61636,0.3748272,True,True
id02,2024-10-14,2024-10-13,56,0.8462441168177206,0.39042548977906105,1.251688556449443,0.95092,0.0139975665700246,0.5266400000000001,0.50352,0.4706848,True,True
id01,2024-09-07,2024-09-06,18,0.8430856165317965,0.2950963245842851,1.0784709573752045,0.5161199999999999,0.0,0.6699799999999999,0.20612,0.501592,False,False
id03,2024-10-04,2024-10-03,76,0.8429831121873446,0.19460549585565104,0.3136485259581704,0.5379599999999999,0.0,0.55682,0.46484,0.5071288,False,False
id09,2024-09-13,2024-09-12,221,0.840851302904467,0.24470535355972547,0.5947873942948687,0.48516,0.0,0.59776,0.2908799999999999,0.4332592,False,False
id02,2024-08-30,2024-08-29,31,0.8391230470455064,0.853835510397488,2.9316086482704637,0.4831199999999999,0.0,0.59422,0.19516,0.3899863999999999,False,False
id08,2024-08-11,2024-08-10,189,0.8364549729794505,0.16813852566218568,0.3827420791760644,0.513,0.0,0.39704,0.4276,0.4373032000000001,False,False
id02,2024-10-04,2024-10-03,47,0.8363625149257424,0.7097958597147657,2.6159048957756283,0.55692,0.0,0.62902,0.4062,0.5577335999999999,False,False
id06,2024-08-15,2024-08-14,145,0.8356998872380658,0.6629378736941055,2.8281082512330875,0.4461599999999999,-0.3518838557045076,0.67784,0.4386399999999999,0.4488904,False,True
id02,2024-08-26,2024-08-25,27,0.8314954362018874,0.34614491508187345,1.089137071267837,0.6296799999999999,-0.1264960940444909,0.39976,0.5938399999999999,0.405196,True,True
id09,2024-08-12,2024-08-11,207,0.8304703805207184,0.32717103721365526,0.5422573260207038,0.55956,0.0,0.49798,0.4602799999999999,0.5491448000000001,False,False
id06,2024-07-09,2024-07-08,130,0.8302858502072544,0.5773544477254092,2.4970055692094943,0.51468,-0.2983609567296792,0.69682,0.3402399999999999,0.5484308000000001,False,True
id05,2024-10-05,2024-10-04,111,0.8256305437358438,0.4019284292496345,1.0068901306159959,0.5077200000000001,0.0,0.37282,0.52348,0.44292,False,False
id09,2024-08-10,2024-08-09,205,0.824291460928429,0.6625932132126998,2.8825279609737633,0.5214,0.0,0.5472199999999999,0.27396,0.4804504,False,False
id10,2024-08-19,2024-08-18,236,0.8234579970182445,0.14269442929403203,0.303815311938779,0.51132,-0.2983609567296792,0.49014,0.48292,0.5023168,False,True
id02,2024-10-01,2024-09-30,45,0.8212445418201333,0.4050683897456428,1.320754655619028,0.52188,0.0,0.54984,0.32824,0.5090584,False,False
id04,2024-10-19,2024-10-18,98,0.8196584052566831,0.20497545145023785,0.3590976922877204,0.5002,-0.5703657831704572,0.3210999999999999,0.6039599999999999,0.3627847999999999,True,True
id04,2024-10-29,2024-10-28,105,0.8191617369691293,0.29438355832014945,0.7848109009673395,0.50328,0.0,0.5826,0.48824,0.4765472,False,False
id10,2024-09-21,2024-09-20,244,0.818382315669352,0.21386147410227827,0.5655231490038329,0.47124,0.0,0.59078,0.49364,0.4021775999999999,False,False
id09,2024-09-09,2024-09-08,218,0.8183493865788344,0.15282470424735614,0.3165525973142146,0.4735199999999999,0.0,0.4662599999999999,0.3527599999999999,0.3372896,False,False
id04,2024-09-25,2024-09-24,91,0.8160928869347189,0.2858737775959157,0.8052208823116977,0.48796,-0.6670511781667046,0.4149,0.47484,0.3909392,True,True
id08,2024-09-15,2024-09-14,198,0.8145361562935849,0.2076048332252796,0.36775960963759724,0.54792,0.0,0.4470599999999999,0.49124,0.517692,False,False
id02,2024-10-07,2024-10-06,50,0.813276957115766,0.2575224302885433,0.7813359066783864,0.5839599999999999,-0.2323169190105145,0.41668,0.37352,0.33896,True,True
id08,2024-09-09,2024-09-08,194,0.8089781856671425,0.20292754938632468,0.5274066877272808,0.59296,-0.1553560508533667,0.35446,0.46524,0.3356439999999999,True,True
id05,2024-10-17,2024-10-16,117,0.80800545175946,0.47941815022854967,2.2422020252275785,0.49296,0.0,0.5812199999999998,0.53948,0.4411119999999999,False,False
id09,2024-09-19,2024-09-18,224,0.8066912489401104,0.20283330004170544,0.3273111166970135,0.5334,0.0,0.4805199999999999,0.3735199999999999,0.4980991999999999,False,False
id04,2024-09-27,2024-09-26,93,0.8054896406341647,1.1868931395747933,7.457164895402956,0.58492,-0.1532677774083573,0.43622,0.6471600000000001,0.3475863999999999,True,True
id02,2024-10-09,2024-10-08,52,0.80151152306196,0.5487779512109487,2.6057071696032863,0.49068,0.0,0.8470200000000001,0.14004,0.4911808,False,False
id06,2024-07-08,2024-07-07,129,0.7933751419644735,0.8616671960067829,2.3646600192045075,0.4572,-0.4806528987921442,0.6562600000000001,0.4321199999999999,0.4984384,False,True
id07,2024-08-29,2024-08-28,178,0.7921381437118732,0.17442700914796444,0.3922938142674871,0.47256,0.0,0.4309,0.34036,0.3531208,False,False
id08,2024-09-14,2024-09-13,197,0.7895272554599193,0.3161289283734629,0.8939680000957408,0.46932,-0.4806528987921442,0.6367600000000001,0.38536,0.5142176,False,True
id09,2024-08-06,2024-08-05,201,0.7893185484206539,0.31021489077886694,0.71157614576976,0.54948,0.0,0.491,0.37896,0.5341168000000001,False,False
id02,2024-10-12,2024-10-11,54,0.7890463750063829,1.0253384579716005,3.679500146010573,0.4686,0.0,0.7747999999999999,0.08992,0.4128576,False,False
id08,2024-09-05,2024-09-04,192,0.7882781761605109,0.14202960725683345,0.35155596774120235,0.47472,0.0,0.5229,0.37596,0.4098288,False,False
id01,2024-09-08,2024-09-07,19,0.7856430789127812,0.20792446556456054,0.6874882758903367,0.55068,0.0,0.5291199999999999,0.31384,0.5198728,False,False
id09,2024-08-13,2024-08-12,208,0.7854487919737978,0.13966452111256705,0.25156322089481953,0.47628,0.0,0.53754,0.31884,0.3831024,False,False
id07,2024-07-23,2024-07-22,161,0.7816302938169871,0.12250744089331536,0.24800082413666755,0.5101199999999999,0.0,0.4325,0.4894799999999999,0.4491783999999999,False,False
id01,2024-09-10,2024-09-09,21,0.7810847197877478,0.2307637138179314,0.4266658752361912,0.52764,0.0,0.4402399999999999,0.51088,0.4917216,False,False
id05,2024-09-29,2024-09-28,107,0.7737079851499741,0.2969925107532321,0.5495260846955055,0.4679999999999999,0.0,0.4825,0.30836,0.3454888,False,False
id09,2024-08-21,2024-08-20,214,0.772600994068673,0.2517032021127406,0.5206259554229327,0.47328,0.0,0.4485599999999999,0.372,0.3675327999999999,False,False
id06,2024-07-11,2024-07-10,132,0.7706128119880414,0.270182411691489,1.1262264813220093,0.42192,-0.5083031613447593,0.6587999999999999,0.3644,0.486476,False,True
id02,2024-09-09,2024-09-08,41,0.7702406496000568,0.19430681819833184,0.6431311347201566,0.53892,0.0,0.7264400000000001,0.21376,0.566388,False,False
id05,2024-10-16,2024-10-15,116,0.7695960754295443,0.182951888151319,0.5049545060951877,0.4240799999999999,-0.3143933771035137,0.5895799999999999,0.55756,0.3692951999999999,False,True
id05,2024-11-07,2024-11-06,119,0.7692324515716725,0.4710079932131132,0.7428448112079487,0.5133599999999999,0.0,0.43748,0.52456,0.4735072,False,False
id04,2024-09-13,2024-09-12,82,0.762618879368238,0.23948037502509156,0.45843129688850665,0.4566,0.0,0.4171000000000001,0.53596,0.3377848,False,False
id06,2024-08-25,2024-08-24,151,0.7587772993820461,0.5198084466067282,2.225756173864036,0.5008,-0.766476237807175,0.7736799999999999,0.40072,0.5653159999999999,True,True
id09,2024-09-20,2024-09-19,225,0.7584855949240255,0.19606431376786412,0.335118434966658,0.4114,-0.2053234906680585,0.33144,0.45168,0.2856816,True,False
id05,2024-11-16,2024-11-15,123,0.7511956178488336,0.2709474783640799,0.4599116917701567,0.45936,0.0,0.4886,0.52968,0.3557424,False,False
id03,2024-08-28,2024-08-27,68,0.749624719055942,0.23321532394017844,0.4663279912297782,0.4847999999999999,-0.3118225893566176,0.43042,0.4960400000000001,0.4639528,False,True
id03,2024-10-10,2024-10-09,79,0.7449065512573766,0.5461816814277257,2.6464563963019954,0.38964,-0.5427670167280851,0.6893400000000001,0.31348,0.4686176000000002,False,True
id09,2024-08-08,2024-08-07,203,0.7438850779486853,0.14312607415402798,0.35872511681408104,0.60232,-0.1797332870275525,0.35068,0.6424,0.3612504000000001,True,True
id08,2024-08-10,2024-08-09,188,0.743271312051356,0.15830950190483667,0.33441639789931626,0.44472,0.0,0.47994,0.26604,0.2592303999999999,False,False
id02,2024-10-08,2024-10-07,51,0.7387378944823613,0.28717445639960903,0.4488573644786624,0.45504,0.0,0.42882,0.48156,0.2738064,False,False
id08,2024-09-10,2024-09-09,195,0.73721577109316,0.21281281016558054,0.3754075789075523,0.4863599999999999,0.0,0.33238,0.54004,0.3609776,False,False
id01,2024-08-07,2024-08-06,6,0.731587735987041,0.17488934690064756,0.3821320480130474,0.48456,0.0,0.3285,0.4835599999999999,0.3213848,False,False
id02,2024-08-29,2024-08-28,30,0.7313695028325378,0.3796199731336312,0.7919612924263957,0.4840799999999999,0.0,0.3851,0.5643600000000001,0.3677968,False,False
id07,2024-07-28,2024-07-27,166,0.7273234714844735,0.19817248751613792,0.34877818445988323,0.4783199999999999,0.0,0.54026,0.30788,0.4114392,False,False
id06,2024-07-17,2024-07-16,137,0.724589729083056,0.720578789839496,2.248018892685208,0.39396,-0.5469803595601949,0.52922,0.31076,0.4451544,False,True
id10,2024-09-23,2024-09-22,246,0.7235570033594166,0.22638183316604624,0.5127602639085015,0.4321199999999999,0.0,0.4064599999999999,0.66316,0.2556376,False,False
id03,2024-10-05,2024-10-04,77,0.7223455303162217,0.1343526051448705,0.26183305386747835,0.4504799999999999,0.0,0.31078,0.7098800000000001,0.2329767999999999,False,False
id02,2024-10-06,2024-10-05,49,0.7214028205611135,0.22803152287490175,0.6251662661136153,0.41352,-0.5812708102535605,0.64266,0.2906,0.5324087999999999,False,True
id02,2024-10-16,2024-10-15,58,0.7199403030477367,0.25960694384820754,0.5071528287311989,0.5013599999999999,0.0,0.5163400000000001,0.5609200000000001,0.4296128000000001,False,False
id09,2024-08-16,2024-08-15,211,0.7181166861055892,0.2471343822264402,0.5718754158070392,0.4234799999999999,0.0,0.3964,0.4344,0.2182639999999999,False,False
id06,2024-08-21,2024-08-20,147,0.7173156722352445,0.6377504606139216,2.4365960672573515,0.3764399999999999,-0.5868782233920068,0.7916599999999999,0.28712,0.4835003999999998,False,True
id03,2024-08-24,2024-08-23,65,0.716916399070437,0.2062668786137519,0.5634989492637819,0.38052,-0.5132596140713327,0.8491,0.27244,0.4356632,False,True
id04,2024-10-17,2024-10-16,96,0.7159005659352067,0.5031255014121169,2.654267466445497,0.48516,0.0,0.56242,0.29884,0.4339568,False,False
id09,2024-08-11,2024-08-10,206,0.7148714469489303,0.16890664657965243,0.5350460055435293,0.46704,0.0,0.5221399999999999,0.3726,0.3603911999999999,False,False
id05,2024-10-14,2024-10-13,115,0.7144178287158341,0.09577178608680306,0.2911722963210885,0.4483199999999999,0.0,0.47458,0.50884,0.3129976,False,False
id02,2024-10-10,2024-10-09,53,0.7115133726416959,0.4093730953198898,2.4016138608861892,0.37308,-0.5691886082781571,0.80008,0.09416,0.4804632000000001,False,True
id01,2024-09-09,2024-09-08,20,0.7097524316970697,0.27642889104996976,0.5691354910512338,0.4756799999999999,0.0,0.23602,0.6521999999999999,0.2981736000000001,False,False
id04,2024-09-21,2024-09-20,88,0.7081332011284385,0.20442345185971092,0.6220973711128913,0.4449599999999999,0.0,0.25734,0.53084,0.2295063999999999,False,False
id10,2024-09-20,2024-09-19,243,0.7072532782394664,0.281783584905863,0.5136196531171284,0.4471199999999999,0.0,0.4534,0.398,0.3060320000000001,False,False
id10,2024-09-18,2024-09-17,241,0.7055856969865886,0.15577793601229487,0.29911915332700667,0.4468799999999999,0.0,0.26268,0.6872,0.2389544,False,False
id05,2024-11-20,2024-11-19,127,0.6973704878269246,0.22868268526426508,0.411191865935386,0.46284,0.0,0.3711399999999999,0.60628,0.2978056,False,False
id06,2024-07-18,2024-07-17,138,0.696264503520706,1.0320993622662233,5.9164791374544174,0.3912,-0.6014834727440126,0.6613,0.22052,0.5090856,False,True
id04,2024-10-25,2024-10-24,102,0.6931672566398093,0.5364778803007177,2.3477987991446208,0.4302,0.0,0.46694,0.32692,0.2344208,False,False
id03,2024-08-21,2024-08-20,63,0.6861881855833688,0.22791879497894382,0.672221078946574,0.3672,-0.5823552491164989,0.5398200000000001,0.5249199999999999,0.4360152,False,True
id04,2024-10-30,2024-10-29,106,0.6799033378783405,0.3079138317043516,0.4734988717213258,0.37212,-0.5130763943544745,0.74908,0.3859999999999999,0.4091503999999999,False,True
id07,2024-08-20,2024-08-19,171,0.6776540160878218,0.2207444075958025,0.38354946569470133,0.4084799999999999,0.0,0.3506599999999999,0.36044,0.177576,False,False
id03,2024-08-27,2024-08-26,67,0.6737844616906296,0.1836046237106432,0.5543679844734857,0.4084799999999999,-0.2223568736023894,0.5327799999999999,0.53252,0.312048,False,True
id07,2024-07-16,2024-07-15,154,0.6691309040997314,0.13458862490227166,0.31278082358348247,0.42336,-0.3909423247750123,0.36022,0.5886,0.3691016,False,True
id09,2024-08-14,2024-08-13,209,0.6676593305191769,0.15065150391544,0.5322817776149682,0.4707599999999999,0.0,0.4566799999999999,0.60672,0.363396,False,False
id08,2024-08-06,2024-08-05,184,0.6664238300014889,0.18670752648914551,0.5904046871062053,0.43428,0.0,0.15742,0.50652,0.1578712,False,False
id09,2024-09-22,2024-09-21,227,0.6620880526040779,0.27386750516939706,0.4295068547944128,0.4819199999999999,0.0,0.4206,0.54632,0.4092736,False,False
id02,2024-09-04,2024-09-03,36,0.660202274816945,0.20205374687967498,0.4732737131944172,0.3893999999999999,-0.5923723175526335,0.6540799999999999,0.3381599999999999,0.5017032,False,True
id02,2024-09-07,2024-09-06,39,0.6487928856522914,0.3982239837366646,0.7521417901481352,0.4275599999999999,0.0,0.2951399999999999,0.6346799999999999,0.2192176,False,False
id07,2024-07-15,2024-07-14,153,0.6443065526498561,0.24410763820731177,0.3942212792115417,0.40668,-0.5410077628991754,0.6046400000000001,0.40432,0.4741488000000001,False,True
id07,2024-09-01,2024-08-31,180,0.6370091521726389,0.1212086336718042,0.3222855479655766,0.4189199999999999,0.0,0.20274,0.6590800000000001,0.1607576,False,False
id05,2024-10-07,2024-10-06,113,0.6288530122081959,0.1899000725718696,0.3372504174411367,0.4162799999999999,0.0,0.2294199999999999,0.65828,0.164512,False,False
id07,2024-08-18,2024-08-17,170,0.6113920882666564,0.2175009615245478,0.47272544514175824,0.38832,-0.4904178302098934,0.3425,0.5074,0.338332,False,True
id10,2024-08-11,2024-08-10,232,0.6074979848362818,0.3109660983538518,0.6453527505044863,0.4107599999999999,0.0,0.17342,0.64596,0.1489664,False,False
id07,2024-08-17,2024-08-16,169,0.605766924002364,0.18291505778679085,0.28705103446626495,0.41616,0.0,0.3853399999999999,0.61412,0.2200287999999999,False,False
id08,2024-08-03,2024-08-02,183,0.6037107702107708,0.17636147059555304,0.4049699082690774,0.41688,0.0,0.4032,0.35088,0.2074463999999999,False,False
id06,2024-08-12,2024-08-11,142,0.5998309275932566,0.7101432639174521,1.9902389762172932,0.3374399999999999,-0.6060597206717935,0.7535000000000001,0.33428,0.4359024,False,True
id05,2024-11-14,2024-11-13,122,0.5986918129111707,0.17167673304810568,0.35343985178153015,0.4668,0.0,0.33268,0.6494399999999999,0.3268536000000001,False,False
id01,2024-08-15,2024-08-14,12,0.5985908590687652,0.2330326507719925,0.41089185874022005,0.4032,0.0,0.19782,0.6961199999999999,0.1251512,False,False
id08,2024-08-01,2024-07-31,182,0.5938103799531709,0.1417776225301138,0.29582487487719084,0.39984,0.0,0.23206,0.45172,0.1322703999999999,False,False
id01,2024-09-13,2024-09-12,24,0.5902064061248375,0.10165063351389558,0.25313102038651353,0.45108,0.0,0.34964,0.49088,0.2642536,False,False
id03,2024-08-25,2024-08-24,66,0.5828833289340909,0.18277529564065223,0.3685053914541224,0.34596,-0.5288059237070246,0.53698,0.4860399999999999,0.3224655999999999,False,True
id04,2024-09-14,2024-09-13,83,0.580209514409091,0.16369139426194498,0.3543857653787102,0.4416,0.0,0.24458,0.4912399999999999,0.2037896,False,False
id10,2024-09-27,2024-09-26,249,0.5724826117463363,0.2384608621150533,0.44407417415747125,0.41412,0.0,0.20034,0.6287600000000001,0.1569999999999999,False,False
id10,2024-09-25,2024-09-24,247,0.5692302112574386,0.18888685630532726,0.279186269577053,0.36252,-0.4956644233040828,0.3916199999999999,0.6057999999999999,0.3284696,False,True
id08,2024-08-07,2024-08-06,185,0.5655598430508705,0.17540264875171882,0.2710009942027393,0.4344,0.0,0.17866,0.7822800000000001,0.1901431999999999,False,False
id07,2024-07-27,2024-07-26,165,0.5591642172124249,0.14308332353662884,0.30277849794245654,0.3841199999999999,-0.4846143285119086,0.3851799999999999,0.41572,0.3332959999999999,False,True
id10,2024-08-20,2024-08-19,237,0.5540273399879743,0.139057847786417,0.25761674490070546,0.41952,0.0,0.2909,0.43668,0.1754663999999999,False,False
id08,2024-09-18,2024-09-17,199,0.5500130213934684,0.08154390696159237,0.22282585269236668,0.4422,0.0,0.20294,0.75452,0.2063288,False,False
id05,2024-10-01,2024-09-30,109,0.5476054823691506,0.19240321489750017,0.4321077116635204,0.37776,-0.5130763943544745,0.55676,0.42208,0.4067351999999999,False,True
id04,2024-09-19,2024-09-18,86,0.5374427096537153,0.14118402830388174,0.2900520831635923,0.4048799999999999,0.0,0.1757,0.5318800000000001,0.1203063999999999,False,False
