row,subject_id,sleep_date,lifelog_date,inclusion_prob,inclusion_prior,inclusion_lift,row_weight,row_gain_to_proxy,row_gain_h018_to_proxy,mean_abs_logit_move_to_proxy,row_score,Q1_h012,Q1_proxy,Q2_h012,Q2_proxy,Q3_h012,Q3_proxy,S1_h012,S1_proxy,S2_h012,S2_proxy,S3_h012,S3_proxy,S4_h012,S4_proxy
43,id02,2024-09-29,2024-09-28,0.7864402821923077,0.5,1.5728805643846153,0.006291522257538489,0.0006468867600919376,0.0006468867600919297,1.5065513879999555,0.9182400000000001,0.999959881588841,0.999999,0.707770434494252,0.7034268301946978,0.707699737905288,0.6926827115579681,0.9999770143958374,0.999999,0.999974029904838,0.999999,0.8894638782292077,0.9145364447388664,0.8534983885244062,0.8637655066657481
145,id06,2024-08-15,2024-08-14,0.6342897339019629,0.5,1.2685794678039257,0.005074317871215725,0.0007685984751366617,0.0007685984751366776,0.5752666043293336,0.90648,0.081254231579508,0.0817274085593291,0.7232347955238022,0.7451651424921464,0.7177734327983993,0.7238620571164229,0.5079862798158347,0.483683173328536,0.9999705088278752,0.999999,0.9287371041949244,0.9139825171084348,0.9138292947073038,0.927816935036612
151,id06,2024-08-25,2024-08-24,0.5907074293369827,0.5,1.1814148586739655,0.004725659434695882,0.0013951836362939296,0.0013951836362939296,0.2011075682158541,0.90592,0.2997053677095543,0.3160480568474452,0.7698495010168264,0.7869014540341536,0.7891865299655976,0.7951378735404838,0.8569101778443341,0.8189329569301051,0.9877504764359628,0.9937327727306972,0.947386976956453,0.9560811433661686,0.9192540610813508,0.9155153901920264
138,id06,2024-07-18,2024-07-17,0.5813248765053233,0.5,1.1626497530106465,0.0046505990120426065,0.0015152406796730493,0.0015152406796730335,0.29109291349493777,0.90104,0.3894243550190952,0.3955189112209942,0.6967156497515476,0.7191582473616863,0.4927743691253319,0.4360948678280086,0.9262208792442524,0.9233816063429708,0.9601512571487648,0.963165921683059,0.9951216136908172,0.9988552238486972,0.8634695569049544,0.8513223988034037
31,id02,2024-08-30,2024-08-29,0.601181896351193,0.5,1.202363792702386,0.004809455170809565,0.0007878782508039215,0.0007878782508039056,0.5992269701351709,0.8954399999999999,0.4727978533753843,0.4665322841001372,0.66672049715759,0.6824430823444212,0.6689781238053767,0.6575305597631174,0.9042222823169216,0.8943006176486886,0.9999670949632326,0.999999,0.9388626524625228,0.958935602413836,0.7214700895929349,0.7262963810633456
142,id06,2024-08-12,2024-08-11,0.6023248471883597,0.5,1.2046496943767193,0.004818598777506898,0.0007414021050891114,0.0007414021050891114,1.036643206755506,0.89512,0.2016343170334237,0.193922319604213,0.6306758286795067,0.6438406953174244,0.7515671948744519,0.7598786955456084,0.9999759958193288,0.999999,0.9999723956511856,0.999999,0.945017005587608,0.9422183332909017,0.959221204950434,0.9762237281092346
64,id03,2024-08-23,2024-08-22,0.582677785740193,0.5,1.165355571480386,0.004661422285921564,0.0014324850265239805,0.0014324850265239805,0.12377612537196818,0.89272,0.7257377074144317,0.7621029688589085,0.6779068833018599,0.6617312564327728,0.746511400489644,0.7775554034431257,0.4960873192246448,0.4823525857393655,0.4459935234003608,0.4666896780546231,0.4913510173729151,0.4968195372952017,0.0718872980581219,0.0558016437746896
76,id03,2024-10-04,2024-10-03,0.5640693555265279,0.5,1.1281387110530559,0.004512554844212243,0.0018261369494092516,0.0018261369494092516,0.11999541317963222,0.8854399999999999,0.7114790257197598,0.7015029310953987,0.6862311485048098,0.6696898573858594,0.854933309276817,0.900929670833924,0.4363117488699673,0.4160506544979994,0.4959453022668408,0.4878794619814485,0.4972991425364777,0.5104142615032236,0.2181785185427831,0.2383761896019514
149,id06,2024-08-23,2024-08-22,0.5779887358560317,0.5,1.1559774717120634,0.0046239098868482735,0.0011223260509646996,0.0011223260509646857,0.14904489502412036,0.87712,0.2288449725649268,0.2596675374889397,0.7233907858716814,0.7433631615526127,0.7807649181483953,0.7843226988551862,0.7747969450344336,0.7592082415541651,0.9028835649949486,0.8960196561739702,0.965868950088562,0.9749162715940266,0.9366031277609728,0.9509880069174168
106,id04,2024-10-30,2024-10-29,0.5880341519050198,0.5,1.1760683038100397,0.004704273215240179,0.0011996414690526671,0.0011996414690526671,0.10175580547670882,0.8761599999999999,0.8152222692822607,0.8427869513517583,0.6088586907008383,0.6027851720640268,0.7781979224101078,0.7836615874623588,0.8253740379412896,0.7997084501654659,0.6133729393121571,0.5870202440278721,0.5709729263807193,0.5855814022163867,0.696391980102276,0.7214796821052988
197,id08,2024-09-14,2024-09-13,0.5623717809470927,0.5,1.1247435618941855,0.004498974247576761,0.0016232361478846372,0.0016232361478846372,0.11424658248839956,0.87192,0.6756429330245393,0.6910911556737293,0.7219809615782569,0.726429735971365,0.310650881602232,0.3022423959941323,0.872152895724321,0.9136922733155548,0.4371466889811372,0.4534598342177665,0.6719072970146687,0.6608399429805948,0.2715169895941162,0.2500880519870718
59,id03,2024-08-17,2024-08-16,0.6407877351874829,0.5,1.2815754703749658,0.005126301881499885,0.000517478603488345,0.000517478603488345,1.0277192270718039,0.86232,0.9999686570433794,0.999999,0.7836905790177721,0.7689767761946817,0.6621216613302259,0.6454451965391952,0.9999714620665904,0.999999,0.4688903848337391,0.4475421150901692,0.4914079862891783,0.5042616426712064,0.2808009939131022,0.3018271018678384
144,id06,2024-08-14,2024-08-13,0.6154177538029711,0.5,1.2308355076059423,0.00492334203042379,0.0005467540258913634,0.0005467540258913674,1.0243659568576802,0.8576,0.1100559392674121,0.0891772641153207,0.703090360736278,0.7244596830780236,0.7557300435817305,0.7611739450510254,0.9404157407107504,0.9435072112803232,0.9999728520521736,0.999999,0.9425380687746396,0.9463979428642126,0.999970888874143,0.999999
47,id02,2024-10-04,2024-10-03,0.5956606458276728,0.5,1.1913212916553455,0.004765285166621403,0.0006337127080441776,0.0006337127080441776,0.5267335572790369,0.85016,0.8352598363738614,0.8151054135725777,0.6942857006449271,0.701492735278423,0.7223521844051476,0.7201679270499126,0.9999771786900212,0.999999,0.90583049616103,0.8971185025672712,0.8693714747474548,0.848825461098482,0.8625751393092363,0.8747069053497543
130,id06,2024-07-09,2024-07-08,0.545039617849004,0.5,1.090079235698008,0.0043603169427920505,0.0009312739427960396,0.0009312739427960396,0.5021778686430929,0.84936,0.3577652796047096,0.3450803164775958,0.6974188471038374,0.7444197673515984,0.7337454201038323,0.7435458777423272,0.9999797655728808,0.999999,0.934913276682152,0.9273016989961436,0.9541874079464956,0.955943728258248,0.9088018490295834,0.908163679374732
54,id02,2024-10-12,2024-10-11,0.5458945431575406,0.5,1.0917890863150812,0.004367156345260343,0.0007748243401339576,0.0007748243401339734,0.6327261226026416,0.8460799999999999,0.8587920496838908,0.8484806390028841,0.6927132704486919,0.7033178021137639,0.6711727488501606,0.6653362055551661,0.9999754620986482,0.999999,0.9874623635995506,0.9942038257892696,0.8545234086390728,0.872940317128665,0.8754538798678919,0.8894056747711772
235,id10,2024-08-18,2024-08-17,0.6342864920006089,0.5,1.2685729840012179,0.005074291936004893,0.0007634409136294382,0.0007634409136294382,0.07093576657294158,0.842,0.4355529727548952,0.4379309759106803,0.4067713467288811,0.3983771702903979,0.7753091320952864,0.7989107621309504,0.430803712081588,0.4179947324889194,0.4533883540294493,0.4857854050933033,0.4613214853159579,0.4823401915184085,0.6850138996476511,0.6754200404553632
141,id06,2024-08-10,2024-08-09,0.5868565290537731,0.5,1.1737130581075461,0.004694852232430205,0.0005647268684598935,0.0005647268684598935,1.0540180884167814,0.83952,0.0902936070828837,0.083178178362012,0.6196250199932295,0.6135912769720213,0.7562264261211415,0.7693289139653056,0.999970934417142,0.999999,0.999972671168585,0.999999,0.934015122540376,0.9225523921389396,0.954920996996146,0.9674989364614228
228,id10,2024-08-05,2024-08-04,0.5418090256145062,0.5,1.0836180512290123,0.004334472204916068,0.0012837272281219939,0.001283727228121978,0.09842981877564647,0.8388800000000001,0.2505258880819858,0.258945513522034,0.3626474977005592,0.3537366760203271,0.4443935374932595,0.4486515535172844,0.1341836451843391,0.1431527689118151,0.3520141785973153,0.3766146792274464,0.4989554434491134,0.520668550920311,0.8382240324012181,0.8771232615638195
117,id05,2024-10-17,2024-10-16,0.5501383525099945,0.5,1.100276705019989,0.004401106820079975,0.0008895424379802801,0.0008895424379802801,0.11663027413800633,0.83808,0.9530576960281656,0.9709156373875512,0.4045754857444518,0.4135777206230062,0.72132799375133,0.7226048218346223,0.8142533971695926,0.8347206839669987,0.2449193579807532,0.2550200132945064,0.0872657305829694,0.090645544155088,0.4590143631873306,0.468555149978684
79,id03,2024-10-10,2024-10-09,0.6475105952889777,0.5,1.2950211905779554,0.005180084762311844,0.00043886472895915825,0.00043886472895913445,0.5640316860197475,0.82456,0.999965092483008,0.999999,0.8286012180123553,0.8367943101278743,0.7410137222926743,0.7442741719864169,0.8106394952608882,0.7901129032134926,0.5359497261060353,0.5197648140938708,0.4710504770052358,0.4901756536965661,0.1829068746953628,0.1756293826062594
163,id07,2024-07-25,2024-07-24,0.5391635714890193,0.5,1.0783271429780386,0.004313308571912173,0.0011212808313426795,0.0011212808313426478,0.11086244326699744,0.8220000000000001,0.1084030374368598,0.0867670137261858,0.3194429058374217,0.307202888248122,0.5564345831554423,0.5427196208146312,0.4888291037769172,0.4771763940547206,0.6884516199867274,0.7061949746890821,0.8207002475890581,0.8482596820562761,0.3500736574526449,0.3306661834444417
146,id06,2024-08-20,2024-08-19,0.5379560903384492,0.5,1.0759121806768983,0.004303648722707612,0.0009765998749226349,0.0009765998749226349,0.1871578132393065,0.8217600000000002,0.1561265736610134,0.1707305645705714,0.7216973058225806,0.732653836692932,0.7470921278780218,0.7597164724330882,0.8958165777565278,0.9013371564884484,0.9801156599750932,0.9872681552814092,0.930421038554071,0.9202260535492588,0.9556603412692432,0.9703765379184354
226,id09,2024-09-21,2024-09-20,0.5385511896328357,0.5,1.0771023792656713,0.004308409517062704,0.0011030924830114006,0.0011030924830114047,0.10914149841466071,0.8154399999999999,0.815328434022721,0.8231541204864979,0.6346493802251985,0.640487676133411,0.5954099007214854,0.5760445602646084,0.9085811386893252,0.9352731102852652,0.6840535280799244,0.6646440226420407,0.6969514982777963,0.7139871972765575,0.7129828787402035,0.7253842671965738
128,id06,2024-07-07,2024-07-06,0.5444435730677724,0.5,1.0888871461355447,0.0043555485845421975,0.00065617328104571,0.00065617328104571,0.5728007401849968,0.8144,0.4321460756751156,0.4178109747249151,0.6264194007235314,0.6227821987421903,0.7729574831683087,0.7783438815897278,0.9999771775503488,0.999999,0.9672789969212284,0.9792934354891086,0.9451213960952204,0.9523713714896066,0.9132721920383364,0.9249596295160232
244,id10,2024-09-21,2024-09-20,0.5517409343475653,0.5,1.1034818686951307,0.004413927474780542,0.0008522422357937764,0.0008522422357937844,0.08038267331933631,0.81336,0.6588009837479349,0.6703407381053091,0.3904143413550871,0.3861271162130498,0.5400753569136227,0.5156350903591566,0.6570069758137274,0.6650568827782448,0.2499131610858352,0.2346982667622594,0.5003815963354079,0.5148873006749464,0.8163255342948061,0.846779022026624
129,id06,2024-07-08,2024-07-07,0.6075444030431973,0.5,1.2150888060863947,0.0048603552243456,0.00043965218908772027,0.00043965218908772845,0.6315000703308034,0.812,0.3522956289759569,0.3629996425031311,0.5460220644417693,0.5369676678087534,0.706568915901757,0.7009832934182999,0.9999803025710006,0.999999,0.993291558834372,0.9980490201008262,0.9302673749700684,0.9284463626173324,0.896942120189294,0.8910116818676019
223,id09,2024-09-16,2024-09-15,0.5766562250595875,0.5,1.153312450119175,0.0046132498004767195,0.0007924278983807828,0.0007924278983807749,0.07505460445389175,0.8102400000000001,0.618749441711457,0.6066906641192136,0.5930256179709341,0.5857740364430125,0.5910167033050108,0.6242843738501423,0.6338206468401374,0.6240431783973845,0.8532148436816959,0.8773309877413501,0.6967366363975379,0.6997623240729405,0.7537116300945597,0.7613124539758187
16,id01,2024-09-04,2024-09-03,0.6243660117674108,0.5,1.2487320235348216,0.004994928094139308,0.0006674797404772456,0.0006674797404772614,0.06578761361450096,0.8075999999999999,0.4910111852448078,0.475755245572822,0.5465171347107587,0.547868195457122,0.5653221271098943,0.562977501343233,0.5131757405147508,0.4782652242002676,0.6528140558846129,0.6711996559705017,0.8648513448032461,0.8783086034444348,0.3605393040371446,0.3508665006110203
168,id07,2024-08-16,2024-08-15,0.5362446489443322,0.5,1.0724892978886644,0.004289957191554676,0.0011877399303125305,0.0011877399303125305,0.0903738497280244,0.80624,0.7213794541985327,0.7135056531940354,0.4538942922194013,0.4346013253294609,0.7673581196036096,0.812574737635354,0.890280101446078,0.8821835079013307,0.6050302699569928,0.5988786747045748,0.745851270701018,0.7326922149519417,0.6299786715196535,0.6456750084797447
103,id04,2024-10-26,2024-10-25,0.5925591507795087,0.5,1.1851183015590174,0.00474047320623609,0.00048747982411785667,0.00048747982411785667,0.5406607518929911,0.80464,0.8147140506633062,0.8257178316882403,0.4904054675123556,0.4811518974555832,0.820209723429447,0.838556107421136,0.9999715639572778,0.999999,0.5727943211728995,0.5583269183745833,0.5689991208087246,0.5485389143848414,0.4837435500140967,0.4971412366804039
38,id02,2024-09-06,2024-09-05,0.5398425632754967,0.5,1.0796851265509935,0.0043187405062039925,0.0007921733919837581,0.0007921733919837581,0.11815361761505506,0.80408,0.5321733181983741,0.5534758057208402,0.5888834835977815,0.6081376944807626,0.7067638332215068,0.7140330219459269,0.9559452234744652,0.9628836727298212,0.8910259890242211,0.8830486373377185,0.9381766551384754,0.9551020275185064,0.6859713092796756,0.6795320567294867
91,id04,2024-09-25,2024-09-24,0.530468322834973,0.5,1.060936645669946,0.0042437465826798025,0.0012671381435802914,0.0012671381435802914,0.08883357098951447,0.8028,0.5720436609347357,0.6158621079617154,0.5482607263101363,0.5312274129974975,0.8476870823066287,0.8416460811982582,0.6384352318049589,0.6029620723047378,0.704172102284786,0.7232772077102517,0.5157852359558831,0.5329115338265522,0.4713648786213004,0.4682701728099298
2,id01,2024-08-02,2024-08-01,0.5783122829976108,0.5,1.1566245659952217,0.004626498263980906,0.0006500463098043958,0.0006500463098043958,0.0790020397110465,0.7912,0.1032837510399468,0.0973382849726483,0.536621580933206,0.5394946796423432,0.5682112561937659,0.5735458882967641,0.2518576456277656,0.2386599796176935,0.4522512987540221,0.4431695385418404,0.8949298069616637,0.9176693794114882,0.4013011799248306,0.3830055057919709
53,id02,2024-10-10,2024-10-09,0.5447666952282798,0.5,1.0895333904565596,0.0043581335618262575,0.0005388593022321996,0.0005388593022322075,0.5656111969614813,0.7833599999999998,0.8001149887434231,0.8026945288242711,0.7124645921500611,0.7050403708721009,0.6708623122593174,0.6504257316091167,0.9148509645866888,0.9238998606037532,0.9999707660155708,0.999999,0.9144707976551656,0.9288536490905938,0.8766311590978245,0.8888999793372694
152,id07,2024-07-14,2024-07-13,0.5161687383873468,0.5,1.0323374767746936,0.004129349907098792,0.0014065339236214527,0.0014065339236214527,0.10913482925606661,0.7807200000000001,0.5940166748599601,0.5810820782021053,0.4818603247058854,0.5221264971242943,0.656244961067767,0.6559447970640189,0.8561133215699359,0.8745894518039561,0.5953940841268264,0.5773766788820061,0.8360580771019774,0.8594603430242836,0.3879432480466895,0.3567871930208511
247,id10,2024-09-25,2024-09-24,0.5650646235646712,0.5,1.1301292471293425,0.004520516988517389,0.0006506990275369098,0.000650699027536894,0.07311176090698653,0.77576,0.3326859335175212,0.322665997948423,0.3027985989653572,0.284309204271724,0.6096324827512001,0.6105004268424665,0.0779180964260133,0.0669262228495058,0.3180565517565907,0.3500617394550165,0.4858040095212428,0.4970630847459947,0.4110643936207458,0.4160484665223659
216,id09,2024-09-07,2024-09-06,0.5415729467623228,0.5,1.0831458935246456,0.004332583574098601,0.0007437144299559661,0.0007437144299559661,0.07945859153978883,0.77528,0.6941527606483747,0.70575328124653,0.643921755337265,0.6525120129096157,0.5652126475696383,0.5584891832055837,0.738614928283719,0.7593200763203386,0.8362439853354363,0.8630296410954882,0.7123115426092491,0.7194406017920384,0.7242283652650949,0.7400352171734916
158,id07,2024-07-20,2024-07-19,0.5136208681637233,0.5,1.0272417363274466,0.004108966945309805,0.0012105184127057047,0.0012105184127056729,0.11734036060124078,0.7743199999999999,0.4707032396788568,0.4559949574105822,0.3667417122340784,0.3571081168641613,0.5079180896104872,0.4809132903160751,0.9254876792440376,0.9509424019303268,0.6383422202475048,0.6563154889831906,0.8173534167218274,0.8098958621662218,0.4718072409996831,0.4619951306651041
35,id02,2024-09-03,2024-09-02,0.5104612111080101,0.5,1.0209224222160203,0.004083689688864098,0.0011046387444474987,0.0011046387444474987,0.12212952515640584,0.7596800000000001,0.2570187060349652,0.2522501276136559,0.7118609519846195,0.7216191282469074,0.6778649996388983,0.667004554131046,0.8766669290684354,0.8598856891763731,0.880586967760273,0.8728222570809246,0.9269030803105992,0.9517848459021236,0.7500241882597567,0.736468158363863
116,id05,2024-10-16,2024-10-15,0.5228233158370426,0.5,1.0456466316740851,0.004182586526696359,0.0008785585969127549,0.0008785585969127549,0.08292062922320184,0.75192,0.66315394314966,0.6764245083186239,0.5036274781869942,0.5114368994655185,0.6058955023719148,0.5888357148415334,0.3677429115643301,0.3315008237366316,0.3188838526694466,0.3057718592483624,0.1211559292718875,0.1403857689518337,0.3931603892922221,0.3999244150841552
227,id09,2024-09-22,2024-09-21,0.5398553737388886,0.5,1.0797107474777772,0.004318842989911128,0.0007450353328104826,0.0007450353328104826,0.06681416556938344,0.75192,0.5958884473543558,0.5883652105927593,0.5973476459277711,0.5841744061005968,0.5065838306218866,0.5030358367499389,0.599440107894964,0.574681613834712,0.8349578879122928,0.838147613451714,0.7016086236421621,0.7074039825586259,0.803078614827661,0.8348210286520525
48,id02,2024-10-05,2024-10-04,0.5244914860997171,0.5,1.0489829721994341,0.004195931888797755,0.0006275301286540689,0.0006275301286540769,0.5442081076505852,0.75064,0.7063117262610005,0.7198891306361288,0.7412362016125332,0.7367915345310777,0.7256330799614498,0.7015757499555692,0.9999740196267,0.999999,0.8880885416257817,0.8692810974756345,0.900837918410294,0.9085802444430278,0.8388201911877434,0.8491287124901119
67,id03,2024-08-27,2024-08-26,0.5231115560587437,0.5,1.0462231121174874,0.004184892448469968,0.0007731815510312204,0.0007731815510312363,0.0921569060115899,0.7448799999999999,0.8735784361005658,0.8668747913624723,0.7289636552430171,0.7244564791859244,0.6645361379228297,0.6520724435568276,0.8242014752440495,0.8233560588259874,0.4001735320479058,0.3833135674813908,0.4771472653576554,0.4999265573633898,0.0720696487300485,0.0523927313294867
162,id07,2024-07-24,2024-07-23,0.511325930831393,0.5,1.022651861662786,0.004090607446651162,0.0009410120327570382,0.0009410120327570382,0.08933741772759259,0.7436,0.478706800988763,0.4642930682289046,0.3880807994237367,0.3731076977571487,0.5480080654984324,0.5775592266160715,0.801479635676805,0.8103280942225941,0.7905694997447503,0.8152476618279226,0.8218944034947329,0.8276102255129207,0.2776637294351317,0.2520517557171797
206,id09,2024-08-11,2024-08-10,0.5281775463028046,0.5,1.0563550926056091,0.0042254203704224546,0.0007502167160756056,0.0007502167160756056,0.07842898087312343,0.74008,0.694722589678643,0.6888090818396315,0.5055971920748638,0.493235566657377,0.5167122824337483,0.5150079127540192,0.8593895130538292,0.8804225136725433,0.8417227697296561,0.8675402815734388,0.7081308061437601,0.7189510503670836,0.607805760468041,0.6036109319531274
164,id07,2024-07-26,2024-07-25,0.5381777030378773,0.5,1.0763554060757545,0.004305421624303037,0.0006209907831281693,0.0006209907831281376,0.08083264049843222,0.7361599999999999,0.6200051391919204,0.6057356549616199,0.3412831727249477,0.3271573117970377,0.4298957930891294,0.4461046069309509,0.9171038235664328,0.934273302796362,0.7234742593659501,0.7215187706973304,0.8223845983809095,0.8276021121509791,0.4017694659533523,0.3827457929282127
96,id04,2024-10-17,2024-10-16,0.7216484914624732,0.5,1.4432969829249465,0.005773187931699811,0.00024190687759427707,0.00024190687759427707,0.5622526693779167,0.73608,0.2911938915055491,0.2896284882173365,0.5230317764604155,0.5137607189673812,0.9999592460567452,0.999999,0.5002995727195579,0.4895542881244271,0.7268566645527601,0.705442766720782,0.5246229769499934,0.5260271505893254,0.4576690525282413,0.4503700100005923
18,id01,2024-09-07,2024-09-06,0.5029356734282182,0.5,1.0058713468564364,0.004023485387425763,0.0008723759382930947,0.0008723759382930947,0.12098245420049222,0.7216,0.7960307666545564,0.7871592800036372,0.5514539851946705,0.5404140640539332,0.5789288095039751,0.5718144140694997,0.95752041923042,0.974683490600254,0.6129949268232571,0.5974395297038272,0.8056351431520742,0.8120182099889077,0.6605953438456084,0.6777953999274949
58,id02,2024-10-16,2024-10-15,0.511321431589366,0.5,1.022642863178732,0.004090571452714946,0.0006704204315527409,0.000670420431552725,0.13301273610213252,0.7184,0.8094465078221236,0.7953937765463622,0.6384746462520702,0.6528558558880752,0.6101564541521523,0.6029672863038087,0.9258398273282488,0.9176357102734805,0.9726349169390828,0.9830866648157373,0.911057285746659,0.9008290236591432,0.8408364882752385,0.8439704216923012
125,id05,2024-11-18,2024-11-17,0.5055607180209549,0.5,1.0111214360419098,0.004044485744167657,0.0009197633352283392,0.0009197633352283392,0.08135819004788018,0.7172000000000001,0.7425293122974813,0.7392852100140446,0.4752780394469757,0.4697109815586209,0.6699513955132549,0.657154469545897,0.4794017797119055,0.5161707451501258,0.1925851798639027,0.1790199493428526,0.1588994965091249,0.1844014380835588,0.311661356419362,0.2996784711998752
139,id06,2024-07-19,2024-07-18,0.6006466720865875,0.5,1.201293344173175,0.004805173376692721,0.0002432939100548053,0.0002432939100548053,0.9771232586642287,0.7105600000000001,0.3930558219625805,0.4005935131839057,0.5863510386588091,0.581448830687298,0.7114952391401234,0.7314817680775492,0.9521309490792949,0.95771838241471,0.9999732361447288,0.999999,0.9999748387283898,0.999999,0.8383818823600955,0.8320067417020486
75,id03,2024-09-22,2024-09-21,0.529271432768025,0.5,1.05854286553605,0.004234171462144219,0.0005487824625021969,0.0005487824625021969,0.07687702492800184,0.7032799999999999,0.8755079629743084,0.8601182684829407,0.8083572982832096,0.8015194048437798,0.6669098499368259,0.6858213381045976,0.8907202441008808,0.9016321840281466,0.5886170540054882,0.5927196106326734,0.443100534291953,0.4581283218154027,0.3380245377891814,0.3558830476206421
84,id04,2024-09-15,2024-09-14,0.5361319909782138,0.5,1.0722639819564277,0.004289055927825729,0.000580692227616245,0.000580692227616245,0.0683067447312213,0.70136,0.3172888088415995,0.3312335740413716,0.5261754441756927,0.533760638475637,0.8102373250793968,0.8215515478294464,0.597169978723375,0.6067209185872349,0.6874022419354989,0.7145262488620124,0.5294279995999946,0.5113491537827085,0.3399414066560402,0.3250876305324218
108,id05,2024-09-30,2024-09-29,0.5054335244448747,0.5,1.0108670488897493,0.004043468195559015,0.0008222094746141281,0.0008222094746141281,0.08041930255291961,0.69944,0.6422695062907244,0.6549803423784389,0.609554681604162,0.6290685348330334,0.6867155833666834,0.6520513816990298,0.2449902604119626,0.2501941695733404,0.179458576196722,0.1657483443252045,0.1363746105228653,0.1528819975400683,0.3871115025640207,0.3847185610944113
