target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_blend_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_loose,passes_strict
S4,jepa_grid__presleep_mlight__pre1h__pred,subject_center,0.15490988868098454,0.2,0.6034040622125061,0.5995416957604076,0.45,0.5987737766837209,-0.004630285528785194,-0.0012852141572924434,-0.00042485856041163395,-0.0037236487833831877,0.0006774512181205727,0.5192307692307693,0.31373076923076926,0.13076923076923078,False,False
Q3,jepa_sensor_time__prectx_usage__pre6h__resid_pc2,global_z,0.16380457037377072,0.05,0.6303484889503163,0.6291602111527961,0.45,0.6267477800270824,-0.0036007089232338307,0.000578272466000663,0.0,-0.0023623051508861737,0.0028193010740299174,0.35384615384615387,0.28184615384615386,0.26153846153846155,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,subject_center,0.20177803288554272,0.2,0.6429986926145494,0.6471124215235639,0.45,0.6395167808280079,-0.0034819117865415583,0.0010889881145976666,0.0,-0.0027354244285643925,0.0034508584769039896,0.4,0.30873076923076925,0.19615384615384615,False,False
S4,jepa_grid__presleep_mlight__pre1h__pred,subject_center,0.15490988868098454,0.05,0.6034040622125061,0.6023128172167822,0.45,0.5999581055148158,-0.003445956697690322,-0.00043128789904107946,-6.701598531633213e-05,-0.0020932352447871894,0.0014136494341706607,0.5115384615384615,0.2953461538461539,0.10384615384615385,False,False
S4,jepa_grid__prectx_mlight__pre3h__pred,global_z,0.1634410926649195,0.05,0.6034040622125061,0.6030454431876208,0.45,0.6003476125584196,-0.0030564496540864683,-0.00023388639779548654,0.0,-0.0018694292879143648,0.0015186293199540568,0.49615384615384617,0.2886923076923077,0.07307692307692308,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,subject_center,0.20177803288554272,0.05,0.6429986926145494,0.6481704084810086,0.3,0.6404810627673502,-0.0025176298471992764,0.001368036756757027,0.0,-0.001649746866570434,0.0034048596162536415,0.3384615384615385,0.29119230769230775,0.2153846153846154,False,False
Q1,jepa_grid__presleep_activity__pre3h__resid,subject_rank,-0.14623640305747476,0.2,0.5746308240745168,0.5748921763608877,0.45,0.5723625504062831,-0.002268273668233678,-0.0003509452567957393,0.0,-0.0016258560282205181,0.0005932943115138922,0.45384615384615384,0.281423076923077,0.21923076923076923,False,False
S1,jepa_grid__presleep_ambience__pre1h__resid,subject_rank,0.14648392773753288,0.2,0.47894327588040597,0.47973857325543273,0.45,0.4768519420002557,-0.002091333880150259,-0.0001691789331991222,-0.000350346509322641,-0.0015431940352401141,0.0003853792968253611,0.5307692307692308,0.3018846153846154,0.17692307692307693,False,False
S1,jepa_grid__presleep_ambience__pre6h__resid,subject_z,0.1551713054574319,0.05,0.47894327588040597,0.4796277305648563,0.45,0.4769685666452895,-0.0019747092351164452,1.4983186314959652e-06,0.0,-0.00155783761468406,0.0010470595984348463,0.46923076923076923,0.29565384615384616,0.2076923076923077,False,False
S1,jepa_grid__presleep_ambience__pre6h__resid,subject_rank,0.13904078831448524,0.2,0.47894327588040597,0.47934213581020685,0.45,0.4769758897329132,-0.0019673861474927556,-0.00039829095756644333,-0.0004892495012142062,-0.0018967824862281546,0.0003934735901813813,0.5538461538461539,0.3146153846153847,0.13846153846153847,False,False
S3,jepa_sensor_time__prectx_screen__other__resid_pc1,subject_rank,0.14273793202456708,0.2,0.5034376794790675,0.5045866343840545,0.45,0.5014897491636164,-0.0019479303154510408,-3.088791554118299e-05,-0.00023412290726559926,-0.0011843497672299058,0.0012185198775851447,0.5153846153846153,0.2803461538461539,0.18461538461538463,False,False
Q1,jepa_grid__presleep_activity__pre3h__resid,subject_z,-0.1396487461569771,0.2,0.5746308240745168,0.5758060728534378,0.45,0.572713010833375,-0.0019178132411418192,-0.00039337105401443913,-0.0003202117438006469,-0.0019254578108707232,0.00030115857249568556,0.5384615384615384,0.2776538461538462,0.16923076923076924,False,False
S3,jepa_sensor_time__prectx_screen__other__resid_pc1,subject_center,0.16584485663237156,0.05,0.5034376794790675,0.5064729748363328,0.3,0.5016012432567936,-0.0018364362222739183,-0.00023356292792398037,-0.0003670229757298804,-0.0017313788854577128,0.000615545089765579,0.5307692307692308,0.2784230769230769,0.15384615384615385,False,False
S1,jepa_grid__presleep_ambience__pre6h__resid,global_z,0.13714061660245985,0.2,0.47894327588040597,0.47893603133068485,0.45,0.47720786989261826,-0.0017354059877877082,-7.440138876600187e-06,0.0,-0.0009840860722677425,0.0006281576869820171,0.41923076923076924,0.28923076923076924,0.25,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,global_z,0.19213380167701516,0.2,0.6429986926145494,0.6503557305081651,0.3,0.6412941045897771,-0.0017045880247723577,0.0016331224038990972,0.0,-0.0006529123366698641,0.003436657240365404,0.3038461538461538,0.27869230769230774,0.23461538461538461,False,False
S2,jepa_modality__presleep_mlight__pred_pc1,subject_center,-0.14283590406617172,0.05,0.5389534496173579,0.539848067101956,0.45,0.5372884962301648,-0.00166495338719308,-0.00019982021517959029,-0.0004886133188621855,-0.0016161740956880388,0.00038982598530346024,0.5653846153846154,0.31311538461538463,0.1346153846153846,False,False
S2,jepa_time__afternoon__target_pc2,subject_rank,0.13713841422232173,0.2,0.5389534496173579,0.5409511050280021,0.45,0.5373736693309348,-0.001579780286423138,0.000787344508213693,0.0,-0.0010750384055503437,0.0020877873880864317,0.38461538461538464,0.28573076923076923,0.24615384615384617,False,False
Q1,jepa_modality__prectx_other__cos,subject_center,0.15809890605078863,0.2,0.5746308240745168,0.5786063795263306,0.3,0.5730600678120878,-0.001570756262428974,0.00040934716347021394,0.0,-0.001296437948692053,0.0012511485918855758,0.4461538461538462,0.28876923076923083,0.18076923076923077,False,False
S3,jepa_sensor_time__prectx_usage__pre3h__resid_abs_mean,global_z,0.1365970356670246,0.05,0.5034376794790675,0.5067678571859943,0.3,0.5020640987532922,-0.001373580725775314,-1.1013307832523462e-05,-0.00037734350706342124,-0.0014573069314826326,0.0007512347069438124,0.5576923076923077,0.30642307692307696,0.06923076923076923,False,False
S2,jepa_modality__presleep_usage__target_pc2,subject_center,0.1370506997112406,0.05,0.5389534496173579,0.5413790545967746,0.3,0.5376285115251516,-0.0013249380922063514,-0.00013912916891887185,-0.00044165318078287497,-0.0014182097800126692,0.00012216159310513008,0.5769230769230769,0.30100000000000005,0.16153846153846155,False,False
S2,jepa_modality__presleep_mlight__pred_pc1,global_z,-0.14035510361760767,0.05,0.5389534496173579,0.540454865520904,0.45,0.5376492738745079,-0.0013041757428500222,0.00021743627996052712,0.0,-0.0010669380034484532,0.0009979083222739493,0.4807692307692308,0.29476923076923084,0.18076923076923077,False,False
S3,jepa_grid__presleep_activity__pre1h__value,subject_rank,0.1455379324719238,0.05,0.5034376794790675,0.505950232679567,0.3,0.5021816863994578,-0.001255993079609663,0.00046914747716358035,0.0,-0.001005592321940113,0.0017013102887421666,0.3769230769230769,0.2655,0.23461538461538461,False,False
S2,jepa_modality__presleep_usage__target_pc2,global_z,0.13657243142807743,0.05,0.5389534496173579,0.5418877670096605,0.3,0.5377703432585274,-0.0011831063588305657,8.971507514164615e-05,0.0,-0.0012798723318415695,0.0005677521745390962,0.4846153846153846,0.29269230769230775,0.20384615384615384,False,False
S1,jepa_time__other__resid_pc1,subject_rank,-0.14875503548518781,0.05,0.47894327588040597,0.4815085270397022,0.3,0.47778977642689147,-0.001153499453514506,0.000576632994308073,0.0,-0.0010170293808469955,0.0013522351552316125,0.4461538461538462,0.26588461538461544,0.21153846153846154,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,global_z,0.19213380167701516,0.05,0.6429986926145494,0.6514484261755055,0.2,0.6419485528242913,-0.0010501397902581422,0.001706745208667012,0.0,-0.00044164965854284755,0.003360414143605772,0.3076923076923077,0.2461923076923077,0.25384615384615383,False,False
S3,jepa_sensor_time__prectx_usage__pre3h__resid_norm,subject_rank,0.13973724554048955,0.05,0.5034376794790675,0.5074726771457336,0.3,0.5024166420228048,-0.0010210374562626967,0.0003797298948982314,0.0,-0.0010300030644088132,0.0015561997111909753,0.4846153846153846,0.27834615384615385,0.1,False,False
Q2,jepa_sensor_time__prectx_usage__pre1h__target_pc2,subject_center,0.17883670426748816,0.2,0.6429986926145494,0.6527047489936507,0.2,0.6419919599943953,-0.0010067326201541604,0.0017253434952144778,0.0,-0.00043568410618444187,0.0035601560266563803,0.33076923076923076,0.2485,0.23461538461538461,False,False
Q1,jepa_modality__prectx_other__cos,global_z,0.15044282774535844,0.2,0.5746308240745168,0.5794961564331003,0.3,0.5736470430170653,-0.0009837810574515604,0.000675227648593353,0.0,-0.0008110788297164273,0.001571621699743453,0.40384615384615385,0.27038461538461545,0.2,False,False
Q1,jepa_modality__prectx_other__cos,subject_z,0.1436454864281886,0.2,0.5746308240745168,0.5844004375317678,0.3,0.5737022629639165,-0.0009285611106003566,0.0012412065693360244,0.0,-0.0006584567959404819,0.0031749578376870924,0.36538461538461536,0.2362692307692308,0.26153846153846155,False,False
Q1,jepa_modality__presleep_mlight__target_pc1,subject_rank,-0.1365737984169793,0.2,0.5746308240745168,0.5779196342028465,0.3,0.5737195068895431,-0.0009113171849737256,0.0007491013862892881,0.0,-0.0007603277337860093,0.0016440449336264928,0.34615384615384615,0.28130769230769237,0.2,False,False
Q2,jepa_sensor_time__prectx_usage__pre1h__target_pc2,global_z,0.18893513811922125,0.2,0.6429986926145494,0.653470242073687,0.2,0.6421024110036112,-0.0008962816109382432,0.0014747323732023404,0.0,-0.0006489316033049253,0.003712958732093985,0.36923076923076925,0.23596153846153844,0.2,False,False
S1,jepa_grid__presleep_activity__pre1h__value,global_z,-0.14579637237178927,0.05,0.47894327588040597,0.48122417676867724,0.3,0.4780564941046645,-0.0008867817757414742,0.0004602748251874821,0.0,-0.0007250236975082924,0.0008956916392933723,0.3423076923076923,0.25561538461538463,0.2653846153846154,False,False
S1,jepa_grid__presleep_activity__pre1h__resid,subject_z,-0.1383302507043055,0.05,0.47894327588040597,0.4815190047800363,0.3,0.4780790408970717,-0.0008642349833342666,7.593470265727183e-06,-0.00021558838699986538,-0.0009211459835056501,0.0005942588350017763,0.5115384615384615,0.26634615384615384,0.13076923076923078,False,False
Q2,jepa_temporal__target_pc5,subject_rank,0.17955337647720945,0.2,0.6429986926145494,0.6522035587444801,0.2,0.6421624244621512,-0.000836268152398234,0.002200441793634325,0.0,-0.00034694859944092715,0.004502552983632141,0.29615384615384616,0.2433846153846154,0.26153846153846155,False,False
Q2,jepa_temporal__resid_pc5,subject_rank,0.17955337647720945,0.2,0.6429986926145494,0.6522035587444801,0.2,0.6421624244621512,-0.000836268152398234,0.002200441793634325,0.0,-0.00034694859944092715,0.004502552983632141,0.29615384615384616,0.2433846153846154,0.26153846153846155,False,False
S3,jepa_sensor_time__prectx_screen__other__resid_pc1,subject_rank,0.14273793202456708,0.05,0.5034376794790675,0.5077291138350611,0.3,0.5026086539974554,-0.0008290254816121223,0.0005745118743251161,0.0,-0.0005560953473982833,0.0014158413122005165,0.3730769230769231,0.23592307692307693,0.2423076923076923,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,subject_rank,0.1770224118244672,0.2,0.6429986926145494,0.6535028055075925,0.2,0.6421890303883315,-0.000809662226217922,0.0031525765900629536,0.0,0.0,0.006331570101289485,0.2153846153846154,0.24196153846153845,0.31153846153846154,False,False
S1,jepa_grid__presleep_activity__pre1h__resid,global_z,-0.14290223414622633,0.05,0.47894327588040597,0.4813299539817322,0.3,0.47815863055129093,-0.0007846453291150413,9.840944926907146e-05,0.0,-0.0007894149027209835,0.0006907886091214732,0.48846153846153845,0.2618846153846154,0.16153846153846155,False,False
S1,jepa_modality__presleep_charge__cos,subject_center,0.1454404367595837,0.05,0.47894327588040597,0.4809981737974614,0.3,0.47816661249066417,-0.0007766633897418052,0.0005896946223382684,0.0,-0.00043228052299792985,0.0012015333245061627,0.36538461538461536,0.23800000000000002,0.2653846153846154,False,False
Q1,jepa_modality__phone_charge__pred_pc0,subject_rank,0.143370103414301,0.2,0.5746308240745168,0.5809054805994585,0.3,0.5738567725728024,-0.0007740515017143901,0.0007405374557127408,0.0,-0.0007943341766993295,0.0020574634078043275,0.46923076923076923,0.2418846153846154,0.19230769230769232,False,False
S2,jepa_time__late__pred_pc2,subject_rank,0.1405191315556937,0.05,0.5389534496173579,0.5436292898972156,0.3,0.5381932728953395,-0.0007601767220184463,0.0009834687487613165,0.0,-0.0005236421886981868,0.0022650987554151403,0.4076923076923077,0.24911538461538466,0.2153846153846154,False,False
Q2,jepa_temporal__target_pc5,subject_center,0.18270054007603895,0.2,0.6429986926145494,0.6529898639098582,0.2,0.6422641300487918,-0.0007345625657576571,0.00262263816392362,0.0,0.0,0.0055493434508971096,0.23461538461538461,0.23611538461538462,0.3038461538461538,False,False
Q2,jepa_temporal__resid_pc5,subject_center,0.18270054007603892,0.2,0.6429986926145494,0.6529898639098582,0.2,0.6422641300487918,-0.0007345625657576571,0.0026226381639236195,0.0,0.0,0.0055493434508971096,0.23461538461538461,0.23611538461538462,0.3038461538461538,False,False
Q1,jepa_sensor_time__prectx_mlight__other__target_norm,subject_rank,-0.15312338039075346,0.05,0.5746308240745168,0.5789401007748343,0.3,0.5739126622274534,-0.0007181618470634143,0.000492976863448713,0.0,-0.0006471429033806098,0.0012723361994281257,0.4115384615384615,0.23553846153846159,0.23846153846153847,False,False
S1,jepa_grid__presleep_activity__pre1h__value,subject_center,-0.1410364400677917,0.05,0.47894327588040597,0.48145041741435307,0.3,0.4782448998919645,-0.0006983759884414686,0.0006216707508778747,0.0,-0.00027333025478719353,0.0011440262130053558,0.3153846153846154,0.24923076923076923,0.27692307692307694,False,False
Q2,jepa_temporal__target_pc5,subject_z,0.17645700333771314,0.2,0.6429986926145494,0.6533940680795084,0.2,0.6423274975579584,-0.0006711950565910785,0.0026175779577812257,0.0,0.0,0.00510470929134732,0.23461538461538461,0.23465384615384619,0.27307692307692305,False,False
Q2,jepa_temporal__resid_pc5,subject_z,0.17645700333771314,0.2,0.6429986926145494,0.6533940680795084,0.2,0.6423274975579584,-0.0006711950565910785,0.002617577957781225,0.0,0.0,0.00510470929134732,0.23461538461538461,0.23465384615384619,0.27307692307692305,False,False
Q1,jepa_grid__presleep_activity__pre3h__resid,subject_rank,-0.14623640305747476,0.05,0.5746308240745168,0.5785982299182342,0.3,0.5739647218470688,-0.0006661022274480066,0.0011083338418714501,0.0,0.0,0.0025144140688507788,0.16153846153846155,0.21557692307692308,0.40384615384615385,False,False
Q2,jepa_sensor_time__prectx_usage__pre1h__target_pc2,global_z,0.18893513811922125,0.05,0.6429986926145494,0.6537056105542591,0.2,0.6423368366658309,-0.0006618559487185927,0.0016198324138890288,0.0,-0.00028150228059134474,0.004059838161909163,0.28846153846153844,0.21015384615384616,0.2692307692307692,False,False
S3,jepa_grid__deep__early__resid,subject_rank,0.13810343896186267,0.05,0.5034376794790675,0.5070266262544404,0.3,0.502776539208761,-0.0006611402703065039,0.0003419597369198918,0.0,-0.0006463354409820821,0.0009623992724489966,0.4653846153846154,0.2485,0.17692307692307693,False,False
Q2,jepa_sensor_time__prectx_usage__pre1h__target_pc2,subject_center,0.17883670426748816,0.05,0.6429986926145494,0.6532564353240857,0.2,0.6423400163181096,-0.0006586762964398973,0.0018165391767219164,0.0,-0.0003839378263002513,0.003961641547415878,0.27692307692307694,0.2221153846153846,0.26153846153846155,False,False
S3,jepa_sensor_time__prectx_wlight__other__resid_pc1,subject_center,-0.13635631493201425,0.2,0.5034376794790675,0.5055860115251626,0.3,0.5028085393545987,-0.0006291401244687966,0.0013683695909841558,0.0,0.0,0.002932813247596533,0.1,0.23115384615384615,0.4423076923076923,False,False
Q2,jepa_temporal__resid_pc5,global_z,0.18088165759498764,0.2,0.6429986926145494,0.6527024622171441,0.2,0.6423991114455171,-0.0005995811690323594,0.0024111212913251775,0.0,0.0,0.005163771272047035,0.23846153846153847,0.23073076923076924,0.28846153846153844,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,subject_z,0.13821185879987893,0.2,0.5746308240745168,0.5820349881588854,0.2,0.574045307239467,-0.0005855168350498152,0.0020579424392987503,0.0,0.0,0.004411519018774623,0.23846153846153847,0.2241923076923077,0.3076923076923077,False,False
Q2,jepa_temporal__target_pc5,subject_rank,0.17955337647720945,0.05,0.6429986926145494,0.6532021210574733,0.2,0.6424323975017427,-0.0005662951128067029,0.001665052945938723,0.0,-0.0004664599846589679,0.003865382757982344,0.3346153846153846,0.21015384615384616,0.2423076923076923,False,False
Q2,jepa_temporal__resid_pc5,subject_rank,0.17955337647720945,0.05,0.6429986926145494,0.6532021210574733,0.2,0.6424323975017427,-0.0005662951128067029,0.001665052945938723,0.0,-0.0004664599846589679,0.003865382757982344,0.3346153846153846,0.21015384615384616,0.2423076923076923,False,False
S1,jepa_grid__presleep_ambience__pre1h__resid,subject_rank,0.14648392773753288,0.05,0.47894327588040597,0.4829018504534114,0.3,0.47840138190544307,-0.0005418939749629037,0.001229776321588563,0.0,0.0,0.0026306982151548808,0.24615384615384617,0.22961538461538467,0.3230769230769231,False,False
S1,jepa_grid__presleep_activity__pre1h__resid,subject_center,-0.13874745805849237,0.05,0.47894327588040597,0.48175165986488183,0.3,0.47842240156852617,-0.0005208743118798043,0.000378550323790998,0.0,-0.00045531953421987237,0.0009819890092702677,0.4307692307692308,0.23630769230769233,0.2230769230769231,False,False
S2,jepa_time__afternoon__target_pc2,subject_rank,0.13713841422232173,0.05,0.5389534496173579,0.5443930947980962,0.2,0.5384341504519136,-0.0005192991654443535,0.0016177534680731362,0.0,0.0,0.0032370286063320153,0.24615384615384617,0.23111538461538464,0.27307692307692305,False,False
Q2,jepa_temporal__target_pc5,subject_center,0.18270054007603895,0.05,0.6429986926145494,0.6537545799258891,0.15,0.64249054489,-0.0005081477245494348,0.0019728120466311733,0.0,-0.00016749043250322004,0.0039875716832245,0.2692307692307692,0.205,0.28846153846153844,False,False
Q2,jepa_temporal__resid_pc5,subject_center,0.18270054007603892,0.05,0.6429986926145494,0.6537545799258891,0.15,0.64249054489,-0.0005081477245494348,0.00197281204663117,0.0,-0.00016749043250322004,0.0039875716832245,0.2692307692307692,0.205,0.28846153846153844,False,False
Q2,jepa_temporal__target_pc5,subject_z,0.17645700333771314,0.05,0.6429986926145494,0.6539658467150957,0.15,0.642520194355715,-0.00047849825883450325,0.0019161015920492169,0.0,-0.00011311883013276347,0.0038195226177802355,0.29615384615384616,0.2003076923076923,0.27692307692307694,False,False
Q2,jepa_temporal__resid_pc5,subject_z,0.17645700333771314,0.05,0.6429986926145494,0.6539658467150957,0.15,0.642520194355715,-0.00047849825883450325,0.0019161015920492173,0.0,-0.00011311883013276347,0.0038195226177802355,0.29615384615384616,0.2003076923076923,0.27692307692307694,False,False
Q2,jepa_sensor_time__prectx_usage__pre3h__pred_pc2,subject_rank,0.1770224118244672,0.05,0.6429986926145494,0.6541547630733445,0.15,0.6425256743854154,-0.0004730182291340368,0.0026881932287507763,0.0,0.0,0.005825674001355002,0.18076923076923077,0.21584615384615385,0.33076923076923076,False,False
S1,jepa_grid__presleep_ambience__pre6h__resid,global_z,0.13714061660245985,0.05,0.47894327588040597,0.48226874148256255,0.3,0.4784785785262945,-0.0004646973541114763,0.0009528562087388328,0.0,0.0,0.0018820576079291995,0.22692307692307692,0.2327307692307692,0.35,False,False
Q1,jepa_grid__presleep_activity__pre3h__resid,subject_z,-0.1396487461569771,0.05,0.5746308240745168,0.5793955889035487,0.2,0.5741774503717325,-0.0004533737027843099,0.0010598339898982739,0.0,0.0,0.0023817933622074516,0.20384615384615384,0.19865384615384615,0.4076923076923077,False,False
S1,jepa_grid__presleep_ambience__pre1h__pred,subject_rank,-0.1407958526204051,0.05,0.47894327588040597,0.48252295636739667,0.2,0.47850876964419187,-0.000434506236214105,0.0007289594850632573,0.0,-0.0001608083511692171,0.0014478885509339318,0.3423076923076923,0.22353846153846155,0.27692307692307694,False,False
Q2,jepa_temporal__resid_pc5,global_z,0.18088165759498764,0.05,0.6429986926145494,0.6536479031680283,0.15,0.6425710895671003,-0.00042760304744915434,0.0017899481698437315,0.0,-2.6030392949905057e-05,0.0017128495044957948,0.25,0.19084615384615386,0.3076923076923077,False,False
S1,jepa_grid__presleep_ambience__pre6h__resid,subject_rank,0.13904078831448524,0.05,0.47894327588040597,0.48283113844078096,0.2,0.4785657857636323,-0.00037749011677368216,0.0011449678387603504,0.0,0.0,0.002236333647052835,0.1576923076923077,0.222,0.38076923076923075,False,False
Q1,jepa_modality__prectx_other__cos,subject_center,0.15809890605078863,0.05,0.5746308240745168,0.5814167188853243,0.2,0.5742684705792124,-0.00036235349530444605,0.0015630160809581347,0.0,0.0,0.0031163121837728402,0.18846153846153846,0.20846153846153848,0.34615384615384615,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,global_z,0.13937221887554144,0.2,0.5746308240745168,0.5798612361151172,0.2,0.5743193451557366,-0.00031147891878025025,0.001503213360881907,0.0,0.0,0.002687867754108425,0.17307692307692307,0.21365384615384617,0.3576923076923077,False,False
Q1,jepa_modality__prectx_other__cos,global_z,0.15044282774535844,0.05,0.5746308240745168,0.5814994713828676,0.15,0.5743334189950825,-0.0002974050794343208,0.001401241472708789,0.0,0.0,0.003065082591795054,0.23076923076923078,0.19953846153846153,0.3423076923076923,False,False
Q1,jepa_modality__prectx_other__cos,subject_z,0.1436454864281886,0.05,0.5746308240745168,0.5854311206285897,0.1,0.5744597152814677,-0.00017110879304915727,0.0017691001464037771,0.0,0.0,0.0022829667218006167,0.1423076923076923,0.17023076923076924,0.3923076923076923,False,False
Q1,jepa_modality__presleep_mlight__target_pc1,subject_rank,-0.1365737984169793,0.05,0.5746308240745168,0.5805673581454456,0.15,0.5745019180037667,-0.00012890607075011218,0.0014491851177042886,9.119434180038244e-05,0.0,0.003071579841561478,0.15,0.20426923076923076,0.3423076923076923,False,False
S3,jepa_sensor_time__prectx_wlight__other__resid_pc1,subject_center,-0.13635631493201425,0.05,0.5034376794790675,0.5084882478080838,0.1,0.5033140250904433,-0.00012365438862416145,0.0015914007188746859,0.0010577884808537497,0.0,0.0033079618023295065,0.0,0.21346153846153845,0.48846153846153845,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,subject_center,0.13655770397075628,0.2,0.5746308240745168,0.5823437617461641,0.1,0.5745380524920395,-9.277158247733563e-05,0.0018410795377656428,6.5467543101660475e-06,0.0,0.0034302715329290745,0.06538461538461539,0.18053846153846154,0.4346153846153846,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,subject_z,0.13821185879987893,0.05,0.5746308240745168,0.5835753681437124,0.08,0.5745642252517662,-6.659882275061868e-05,0.0019520078591136812,0.0,0.0,0.0042980738766974225,0.1076923076923077,0.17026923076923078,0.4230769230769231,False,False
Q1,jepa_modality__phone_charge__pred_pc0,subject_rank,0.143370103414301,0.05,0.5746308240745168,0.5832029909274421,0.08,0.5745838510043356,-4.6973070181199894e-05,0.0012236164887442574,0.0,0.0,0.0018621082579225456,0.10384615384615385,0.14642307692307693,0.4230769230769231,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,global_z,0.13937221887554144,0.05,0.5746308240745168,0.5822826112822155,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
Q1,jepa_sensor_time__prectx_wlight__other__resid_norm,subject_center,0.13655770397075628,0.05,0.5746308240745168,0.583836751762999,0.0,0.5746308240745168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
