cell_key,row,subject_id,target,selected_expert,expert_family,selection_score,true_gain,raw_pred,selected_pred,switched,metric_row,surprise_calendar_rhythm,surprise_calendar_rhythm_rank,surprise_phone_device,surprise_phone_device_rank,surprise_body_sleep_activity,surprise_body_sleep_activity_rank,surprise_app_social_context,surprise_app_social_context_rank,surprise_mobility_environment,surprise_mobility_environment_rank,masked_surprise_energy_mean,masked_surprise_energy_max,masked_surprise_energy_disagreement,masked_surprise_energy_mean_rank,masked_surprise_energy_max_rank,masked_surprise_energy_disagreement_rank,target_surprise_rank,target_surprise_shift,target_surprise_direction,action_move_sign,surprise_action_direction_agrees,surprise_responsibility_score,surprise_veto_keep
219:S4,219,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.1793362177850065,-0.3104059814740443,0.5126470588235295,0.6426975563093823,True,219,1.2218374371228706,0.5511111111111111,5.172480220084512,0.8866666666666667,1.569649440090357,0.5933333333333334,2.6106221180807423,0.8155555555555556,2.8740682241235604,0.8488888888888889,-0.2515262374733829,-0.1579543066262463,0.0569870448897406,0.8822222222222222,0.8444444444444444,0.9266666666666666,0.9266666666666666,0.0973451327433628,1.0,1.0,True,0.9022222222222223,False
220:S2,220,id05,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.18774744558965012,0.19965777762324755,0.37369747899159667,0.23529411764705882,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.9066666666666666,0.0707964601769911,1.0,-1.0,False,0.7367777777777778,True
220:S3,220,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.18512151075951655,0.310175875318367,0.33138655462184874,0.08823529411764708,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.0444444444444444,0.1504424778761062,1.0,-1.0,False,0.34877777777777774,True
220:S4,220,id05,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.18747803826446663,-0.3988672477662061,0.5126470588235295,0.6729472940977813,True,220,1.4924655381052074,0.7333333333333333,4.163058925541022,0.8711111111111111,0.496121732667604,0.0444444444444444,1.0043250913986164,0.2133333333333333,1.066682532143534,0.3444444444444444,-0.3015272954646512,-0.2045646539037823,0.053731395024158,0.5977777777777777,0.7911111111111111,0.9066666666666666,0.9066666666666666,0.0973451327433628,1.0,1.0,True,0.7367777777777778,False
222:Q2,222,id05,Q2,global_prior,prior,0.16811068374574054,0.20139850460205455,0.4645378151260504,0.5681818181818182,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.1222222222222222,0.1681415929203539,1.0,1.0,True,0.09533333333333331,True
222:S2,222,id05,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.19867641012663492,0.403927828789278,0.48941176470588243,0.23529411764705882,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.6133333333333333,0.0707964601769911,1.0,-1.0,False,0.3163333333333333,True
222:S3,222,id05,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.2004409385225485,0.36959544834544145,0.36995798319327733,0.08823529411764708,True,222,0.8117245533453635,0.1777777777777777,0.9394638775959364,0.1422222222222222,2.31127960992793,0.7911111111111111,0.8571168216673674,0.1222222222222222,0.4305365025439345,0.02,-0.3373580026041732,-0.2934194560916877,0.0288454076589286,0.0733333333333333,0.3755555555555555,0.6133333333333333,0.7911111111111111,0.1504424778761062,1.0,-1.0,False,0.3963333333333333,True
260:S3,260,id06,S3,global_prior,prior,0.17151155419994177,-0.2216573466288972,0.815984555984556,0.6537585421412301,True,260,1.3053479967106143,0.6266666666666667,1.0659490115762629,0.1911111111111111,0.2581092813168943,0.0066666666666666,2.223762417359264,0.7288888888888889,1.3600178896490829,0.5888888888888889,-0.3085376105744688,-0.2539446420544343,0.0314262125747165,0.5,0.6155555555555555,0.6488888888888888,0.0066666666666666,0.1504424778761062,1.0,-1.0,False,0.27799999999999997,True
261:Q2,261,id06,Q2,global_prior,prior,0.25717816046681574,-0.3780527007075831,0.35837837837837844,0.5603644646924829,True,261,1.5531369008160352,0.7755555555555556,1.4292318619516986,0.3377777777777778,1.6586055162313738,0.6266666666666667,1.919718138191156,0.6444444444444445,1.1953061845591562,0.4688888888888889,-0.3046254319023244,-0.2820158682246834,0.0168580352051896,0.5511111111111111,0.4866666666666667,0.2422222222222222,0.6444444444444445,0.1681415929203539,1.0,1.0,True,0.5931111111111111,True
262:Q2,262,id06,Q2,global_prior,prior,0.22587858973950833,0.3129012071569802,0.4098069498069498,0.5603644646924829,True,262,2.912839915557635,0.8933333333333333,2.1833340883237673,0.6377777777777778,0.7664596958145516,0.1355555555555555,4.067656947930173,0.8911111111111111,1.1819367936100489,0.4622222222222222,-0.2488518542967905,-0.0837050291159429,0.0884041450538043,0.8888888888888888,0.8844444444444445,0.9777777777777776,0.8911111111111111,0.1681415929203539,1.0,1.0,True,0.889888888888889,True
263:Q2,263,id06,Q2,global_prior,prior,0.2510669725286259,0.4117507125219403,0.3712355212355213,0.5603644646924829,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.82,0.1681415929203539,1.0,1.0,True,0.8346666666666667,True
263:Q3,263,id06,Q3,global_prior,prior,0.16678418631908473,0.29821632585829716,0.4395366795366795,0.592255125284738,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.56,-0.1769911504424778,-1.0,1.0,False,0.7176666666666668,True
263:S3,263,id06,S3,global_prior,prior,0.1893678065773764,-0.35427154957644225,0.9316988416988417,0.6537585421412301,True,263,2.2122745003448676,0.8666666666666667,1.921821196616278,0.56,2.6765705519237737,0.8488888888888889,2.6730055493604383,0.82,3.6467353996256695,0.8688888888888889,-0.2634540569772688,-0.2124677703358138,0.0329242900468596,0.8466666666666667,0.7688888888888888,0.6977777777777778,0.8488888888888889,0.1504424778761062,1.0,-1.0,False,0.8476666666666668,True
264:S3,264,id06,S3,global_prior,prior,0.21325510488349259,-0.2827772838294356,0.8674131274131274,0.6537585421412301,True,264,1.4524969237824308,0.7088888888888889,2.2648422274871147,0.6577777777777778,3.299415536340946,0.8822222222222222,3.231232423452021,0.8644444444444445,1.5138137763779351,0.68,-0.2662301621141109,-0.1609288534391999,0.053454833156612,0.84,0.8422222222222222,0.9022222222222224,0.8822222222222222,0.1504424778761062,1.0,-1.0,False,0.859,True
265:Q2,265,id06,Q2,global_prior,prior,0.25012497316715593,-0.29450363228548593,0.4098069498069498,0.5603644646924829,True,265,1.5757382208702544,0.7822222222222223,2.5929167604950405,0.7066666666666667,3.0434368933488263,0.8777777777777778,1.660614531804383,0.5511111111111111,1.096405532932381,0.38,-0.2942254781693708,-0.2770664645783761,0.0147744716000835,0.7022222222222222,0.5133333333333333,0.18,0.5511111111111111,0.1681415929203539,1.0,1.0,True,0.6342222222222222,True
266:S3,266,id06,S3,subject_prior,prior,0.17625286291701794,0.17981042660783586,0.7902702702702703,0.9459459459459459,True,266,1.885947616733103,0.8466666666666667,5.319976643209522,0.8933333333333333,1.7881101929775567,0.6888888888888889,1.4670902620022064,0.4533333333333333,0.9213552676389488,0.24,-0.2750783581830805,-0.1511436126759465,0.064134745980356,0.8088888888888889,0.8577777777777778,0.9444444444444444,0.6888888888888889,0.1504424778761062,1.0,1.0,True,0.7548888888888889,True
267:S3,267,id06,S3,global_prior,prior,0.19098378723877055,-0.2057752910847491,0.8031274131274131,0.6537585421412301,True,267,1.1702098644583057,0.5133333333333333,1.4068668052709563,0.3288888888888889,0.4993358806350071,0.0466666666666666,1.8485490724782,0.6177777777777778,0.7856605551036818,0.1488888888888888,-0.3158129748645922,-0.2885866313563557,0.015398570579148,0.3933333333333333,0.4244444444444444,0.2044444444444444,0.0466666666666666,0.1504424778761062,1.0,-1.0,False,0.2373333333333333,True
268:Q2,268,id06,Q2,global_prior,prior,0.24112995793802722,0.3129012071569802,0.4098069498069498,0.5603644646924829,True,268,1.0502437811119023,0.3844444444444444,2.639430019291329,0.7155555555555555,2.4863581725066495,0.8222222222222222,4.427156516052618,0.9,1.3677456262436392,0.5933333333333334,-0.2479127819958788,-0.0505138317269195,0.0997012134277622,0.8933333333333333,0.8977777777777778,0.9866666666666668,0.9,0.1681415929203539,1.0,1.0,True,0.8963333333333334,True
269:Q2,269,id06,Q2,global_prior,prior,0.19387850107412571,0.2229499312990625,0.44837837837837846,0.5603644646924829,True,269,1.1615739196879191,0.5,1.5466272106984915,0.3777777777777777,1.866360404673962,0.7111111111111111,3.0962851994757843,0.8577777777777778,0.970515905804194,0.2777777777777778,-0.2858549222739853,-0.1733880059535931,0.0568355851088447,0.7688888888888888,0.8333333333333334,0.9244444444444444,0.8577777777777778,0.1681415929203539,1.0,1.0,True,0.808888888888889,True
269:S3,269,id06,S3,hsjepa_action_health__strict_listener_health,core_action_health,0.1688416523977495,0.14778999953184224,0.815984555984556,0.9459459459459459,True,269,1.1615739196879191,0.5,1.5466272106984915,0.3777777777777777,1.866360404673962,0.7111111111111111,3.0962851994757843,0.8577777777777778,0.970515905804194,0.2777777777777778,-0.2858549222739853,-0.1733880059535931,0.0568355851088447,0.7688888888888888,0.8333333333333334,0.9244444444444444,0.7111111111111111,0.1504424778761062,1.0,1.0,True,0.7428888888888889,True
315:S3,315,id07,S3,global_prior,prior,0.16618504739489803,-0.12200748448116266,0.7411654135338347,0.6560364464692483,True,315,0.3309974899014656,0.0044444444444444,2.2818751921882163,0.6622222222222223,0.9125970465610336,0.2177777777777777,1.9670049846550597,0.6711111111111111,0.5617529721439963,0.0422222222222222,-0.3129183473609842,-0.2776500575421144,0.0254412880077083,0.4266666666666667,0.5088888888888888,0.5177777777777778,0.2177777777777777,0.1504424778761062,1.0,-1.0,False,0.33266666666666667,True
368:Q3,368,id08,Q3,global_prior,prior,0.17458720101975053,0.1888309178718589,0.5001661129568107,0.6041189931350115,True,368,1.381176797140827,0.6755555555555556,1.7782094933386956,0.4888888888888889,0.688747315451839,0.0977777777777777,1.4394760537959712,0.4333333333333333,1.7964475727094402,0.7688888888888888,-0.3119149136526313,-0.2970280196918549,0.0115337500330399,0.4488888888888889,0.3266666666666666,0.1022222222222222,0.4888888888888889,-0.1769911504424778,-1.0,1.0,False,0.4668888888888889,True
369:Q3,369,id08,Q3,global_prior,prior,0.17128177957332993,0.11454267065585733,0.5387375415282392,0.6041189931350115,True,369,2.140043519262748,0.86,2.3960703024758367,0.68,0.7891519803192485,0.1444444444444444,3.3934500064080533,0.8733333333333333,1.3146170472264536,0.5533333333333333,-0.2655270854942063,-0.1459519347074642,0.0626616124755742,0.8422222222222222,0.8622222222222222,0.9422222222222222,0.68,-0.1769911504424778,-1.0,1.0,False,0.7692222222222223,True
375:Q3,375,id08,Q3,global_prior,prior,0.208981901838936,-0.20710269034663953,0.5130232558139536,0.6041189931350115,True,375,1.6700737414834108,0.8111111111111111,1.0267801486361523,0.1733333333333333,0.731743305156754,0.12,2.2779448980612003,0.7488888888888889,1.5014246092385075,0.6777777777777778,-0.302206918841845,-0.2489421842729206,0.0335783868462688,0.58,0.6511111111111111,0.7133333333333334,0.1733333333333333,-0.1769911504424778,-1.0,1.0,False,0.397,True
410:Q2,410,id09,Q2,global_prior,prior,0.1774852720489597,0.36525924131223453,0.3880184331797235,0.5590909090909091,True,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.4155555555555555,0.1681415929203539,1.0,1.0,True,0.38255555555555554,True
410:Q3,410,id09,Q3,global_prior,prior,0.19448895292033577,0.44094119656475816,0.38313364055299537,0.5954545454545455,True,410,1.213346396163253,0.5333333333333333,1.7515925433956414,0.4733333333333333,0.9585531230777276,0.2377777777777777,1.3938394299288914,0.4155555555555555,0.9868229991851932,0.2955555555555555,-0.3179674839697427,-0.3077406496722744,0.0073492010042603,0.3555555555555555,0.1444444444444444,0.0355555555555555,0.4733333333333333,-0.1769911504424778,-1.0,1.0,False,0.4085555555555555,True
412:Q2,412,id09,Q2,global_prior,prior,0.16933220983549782,0.332660993041066,0.4008755760368664,0.5590909090909091,True,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.6533333333333333,0.1681415929203539,1.0,1.0,True,0.5176666666666667,True
412:Q3,412,id09,Q3,global_prior,prior,0.1963120341627135,0.47507503820572794,0.3702764976958525,0.5954545454545455,True,412,1.1480388778942956,0.4822222222222222,0.9921910629010164,0.1555555555555555,0.89785402376996,0.2066666666666666,1.940528678864382,0.6533333333333333,1.2030974842385291,0.4777777777777778,-0.3145162718994213,-0.2800945119157876,0.0225463745077837,0.4066666666666667,0.4955555555555556,0.4044444444444444,0.1555555555555555,-0.1769911504424778,-1.0,1.0,False,0.29366666666666663,True
414:Q3,414,id09,Q3,raw_action_core_health__high_margin_listener_health,raw_action_core_health,0.16165518705492976,0.31977046736485765,0.4731336405529954,0.6514159342695999,True,414,0.806440188703376,0.1711111111111111,0.9226956635173486,0.1333333333333333,1.046555804113825,0.2733333333333333,0.8285849121844238,0.1111111111111111,0.7272267989839283,0.1111111111111111,-0.3408382813765822,-0.3151912992899399,0.0246246306903469,0.0355555555555555,0.0377777777777777,0.4866666666666667,0.1333333333333333,-0.1769911504424778,-1.0,1.0,False,0.07955555555555552,True
444:S2,444,id10,S2,hsjepa_action_health__strict_listener_health,core_action_health,0.2195630313467945,0.20928907645291445,0.48085714285714287,0.36,True,444,1.1591190692203492,0.4933333333333333,1.8805591068050396,0.54,1.5441077093991489,0.5822222222222222,1.193121979335892,0.2977777777777777,0.8130160936196945,0.16,-0.3198963200361578,-0.3066260916018544,0.0157200538519948,0.3244444444444444,0.1666666666666666,0.22,0.22,0.0707964601769911,1.0,-1.0,False,0.2774444444444445,True
