row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,actions,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,bundle_source,selected_seed,s2hub_score,route_gain,_key,row_support_score,row_support_rank,row_support_min_rank,driver_matched_toxicity,bridge_matched_toxicity,driver_joint_safety,bridge_joint_safety,bundle_joint_safety,driver_hardworld_safe,bridge_hardworld_safe,bundle_hardworld_safe,driver_broad_safe,bridge_broad_safe,bundle_broad_safe,driver_hardworld_top_toxic,bridge_hardworld_top_toxic,driver_broad_top_toxic,bridge_broad_top_toxic,driver_conflict,bridge_conflict,mean_responsibility,mean_selection,mean_listener_benefit,mean_human_state_responsibility,route_quality_raw,route_quality_rank,support_route_safety_score,action_kind,flat_idx,target,raw_step,amp,decoded_logit_move,variant
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,driver,1403,S1,0.6223388955850991,0.9236317710662846,0.5748119763327006,exploratory_route_support_gate
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,bridge,1404,S2,0.62,0.9236317710662846,0.5726516980610964,exploratory_route_support_gate
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,driver,767,S2,-1.0944966519250197,0.9419141803510034,-1.0309219167948724,exploratory_route_support_gate
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,bridge,769,S4,-0.31,0.9419141803510034,-0.29199339590881107,exploratory_route_support_gate
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,driver,181,S4,1.1184345670560465,0.9220084856995467,1.0312061615253736,exploratory_route_support_gate
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,bridge,179,S2,0.62,0.9220084856995467,0.5716452611337189,exploratory_route_support_gate
212,S2,1488,0.1778247033380565,S1,1487,0.62,,2,-0.0003043968558169,-3.941816926899559e-06,-0.00030045503889,0.0003043968558169,0.6386124601753715,0.6140032871939056,-0.0246091729814659,True,0.5525714285714286,0.8846153846153846,8,0.0014222048990704,s2hub_selected,True,0.0015397612139247,0.0246091729814659,212|1488|1487|1|1,0.6749570190872538,0.836,0.84,True,False,0.6987253765932793,0.54,0.54,0.7937427578215528,0.54,0.54,0.4356894553881807,0.42,0.42,False,False,False,False,False,False,0.263119257768475,0.3627462340672074,0.31428653624856157,0.2257232346241458,0.0246091729814659,0.7158469945355191,0.6312472791818686,driver,1488,S2,0.1778247033380565,0.8859961609034944,0.15755200447132087,exploratory_route_support_gate
212,S2,1488,0.1778247033380565,S1,1487,0.62,,2,-0.0003043968558169,-3.941816926899559e-06,-0.00030045503889,0.0003043968558169,0.6386124601753715,0.6140032871939056,-0.0246091729814659,True,0.5525714285714286,0.8846153846153846,8,0.0014222048990704,s2hub_selected,True,0.0015397612139247,0.0246091729814659,212|1488|1487|1|1,0.6749570190872538,0.836,0.84,True,False,0.6987253765932793,0.54,0.54,0.7937427578215528,0.54,0.54,0.4356894553881807,0.42,0.42,False,False,False,False,False,False,0.263119257768475,0.3627462340672074,0.31428653624856157,0.2257232346241458,0.0246091729814659,0.7158469945355191,0.6312472791818686,bridge,1487,S1,0.62,0.8859961609034944,0.5493176197601666,exploratory_route_support_gate
161,S1,1130,0.4040649299779903,S2,1131,0.62,,2,-0.0001307858550265,-0.0001307858550265,0.0,0.0001307858550265,0.6656427624430343,0.6477562496689714,-0.0178865127740629,True,0.4674285714285714,1.0,3,0.0009209516820926,s2hub_selected,True,0.0010517627955846,0.0178865127740629,161|1130|1131|1|1,0.6084000305282579,0.784,0.808,True,True,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.4913093858632676,0.7995365005793743,0.4913093858632676,False,False,False,False,False,False,0.43912243594124556,0.5276825028968712,0.5661536248561565,0.47541571753986334,0.0178865127740629,0.5901639344262295,0.6278266473979689,driver,1130,S1,0.4040649299779903,0.8841455975330453,0.3572522289575384,exploratory_route_support_gate
161,S1,1130,0.4040649299779903,S2,1131,0.62,,2,-0.0001307858550265,-0.0001307858550265,0.0,0.0001307858550265,0.6656427624430343,0.6477562496689714,-0.0178865127740629,True,0.4674285714285714,1.0,3,0.0009209516820926,s2hub_selected,True,0.0010517627955846,0.0178865127740629,161|1130|1131|1|1,0.6084000305282579,0.784,0.808,True,True,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.8470451911935111,0.6060254924681344,0.6060254924681344,0.4913093858632676,0.7995365005793743,0.4913093858632676,False,False,False,False,False,False,0.43912243594124556,0.5276825028968712,0.5661536248561565,0.47541571753986334,0.0178865127740629,0.5901639344262295,0.6278266473979689,bridge,1131,S2,0.62,0.8841455975330453,0.548170270470488,exploratory_route_support_gate
185,S4,1301,0.5612026456839471,S2,1299,0.62,,2,-0.000284239512254,-0.000284239512254,0.0,0.000284239512254,0.7219377048502172,0.7070254701401399,-0.0149122347100772,True,0.6062857142857143,1.0,4,0.0009861702053717,s2hub_selected,True,0.0011259105183023,0.0149122347100772,185|1301|1299|1|1,0.8530521280808664,0.972,0.968,True,False,0.7195828505214368,0.54,0.54,0.7207415990730012,0.54,0.54,0.4646581691772885,0.42,0.42,False,False,False,False,False,False,0.2407125645922165,0.30571263035921203,0.29777330264672036,0.30678246013667426,0.0149122347100772,0.5409836065573771,0.6114164682984822,driver,1301,S4,0.5612026456839471,0.8868892927616064,0.4977246175265782,exploratory_route_support_gate
185,S4,1301,0.5612026456839471,S2,1299,0.62,,2,-0.000284239512254,-0.000284239512254,0.0,0.000284239512254,0.7219377048502172,0.7070254701401399,-0.0149122347100772,True,0.6062857142857143,1.0,4,0.0009861702053717,s2hub_selected,True,0.0011259105183023,0.0149122347100772,185|1301|1299|1|1,0.8530521280808664,0.972,0.968,True,False,0.7195828505214368,0.54,0.54,0.7207415990730012,0.54,0.54,0.4646581691772885,0.42,0.42,False,False,False,False,False,False,0.2407125645922165,0.30571263035921203,0.29777330264672036,0.30678246013667426,0.0149122347100772,0.5409836065573771,0.6114164682984822,bridge,1299,S2,0.62,0.8868892927616064,0.549871361512196,exploratory_route_support_gate
23,S4,167,0.9492715155028438,S2,165,0.62,,2,-0.000909350919074,-0.000909350919074,0.0,0.000909350919074,0.6915320709619289,0.6655199174568162,-0.0260121535051127,True,0.5811428571428572,1.0,8,0.0022356328210072,s2hub_selected,True,0.0025552509290981,0.0260121535051127,23|167|165|1|1,0.573566666761357,0.74,0.756,True,False,0.761297798377752,0.54,0.54,0.761297798377752,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.26224899212216146,0.35069524913093864,0.3187715765247411,0.18486902050113896,0.0260121535051127,0.7540983606557377,0.6075650316094038,driver,167,S4,0.9492715155028438,0.8765606991265633,0.832094103290105,exploratory_route_support_gate
23,S4,167,0.9492715155028438,S2,165,0.62,,2,-0.000909350919074,-0.000909350919074,0.0,0.000909350919074,0.6915320709619289,0.6655199174568162,-0.0260121535051127,True,0.5811428571428572,1.0,8,0.0022356328210072,s2hub_selected,True,0.0025552509290981,0.0260121535051127,23|167|165|1|1,0.573566666761357,0.74,0.756,True,False,0.761297798377752,0.54,0.54,0.761297798377752,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.26224899212216146,0.35069524913093864,0.3187715765247411,0.18486902050113896,0.0260121535051127,0.7540983606557377,0.6075650316094038,bridge,165,S2,0.62,0.8765606991265633,0.5434676334584693,exploratory_route_support_gate
234,S4,1644,-1.291722271523555,S2,1642,-0.62,,2,-0.0017520133937204,-0.0017520133937204,-0.0,0.0017520133937204,0.734783888398664,0.6948942344077552,-0.0398896539909088,True,0.5085714285714286,1.0,4,0.003873938366154,s2hub_selected,True,0.0044339061643705,0.0398896539909088,234|1644|1642|-1|-1,0.5397268868801063,0.688,0.704,True,False,0.8192352259559675,0.54,0.54,0.8192352259559675,0.54,0.54,0.5874855156431055,0.42,0.42,False,False,False,False,False,False,0.1984704293137701,0.22246813441483196,0.2548935558112773,0.2023234624145786,0.0398896539909088,0.9180327868852459,0.5911449187660142,driver,1644,S4,-1.291722271523555,0.8831190209209756,-1.1407445077297005,exploratory_route_support_gate
234,S4,1644,-1.291722271523555,S2,1642,-0.62,,2,-0.0017520133937204,-0.0017520133937204,-0.0,0.0017520133937204,0.734783888398664,0.6948942344077552,-0.0398896539909088,True,0.5085714285714286,1.0,4,0.003873938366154,s2hub_selected,True,0.0044339061643705,0.0398896539909088,234|1644|1642|-1|-1,0.5397268868801063,0.688,0.704,True,False,0.8192352259559675,0.54,0.54,0.8192352259559675,0.54,0.54,0.5874855156431055,0.42,0.42,False,False,False,False,False,False,0.1984704293137701,0.22246813441483196,0.2548935558112773,0.2023234624145786,0.0398896539909088,0.9180327868852459,0.5911449187660142,bridge,1642,S2,-0.62,0.8831190209209756,-0.5475337929710049,exploratory_route_support_gate
159,S1,1116,0.583251908062539,S2,1117,0.62,,2,-0.0003103681951549,-0.0003103681951549,0.0,0.0003103681951549,0.6581674472484528,0.6364473960500828,-0.0217200511983699,True,0.0,1.0,5,0.0013072194337092,s2hub_selected,True,0.0014934669419536,0.0217200511983699,159|1116|1117|1|1,0.6980259085041285,0.86,0.864,True,False,0.9264194669756662,0.54,0.54,0.9264194669756662,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.2238337499204434,0.283800695249131,0.1767318757192175,0.1422892938496583,0.0217200511983699,0.6775956284153005,0.5911270154647962,driver,1116,S1,0.583251908062539,0.8800288378702987,0.5132784988379105,exploratory_route_support_gate
159,S1,1116,0.583251908062539,S2,1117,0.62,,2,-0.0003103681951549,-0.0003103681951549,0.0,0.0003103681951549,0.6581674472484528,0.6364473960500828,-0.0217200511983699,True,0.0,1.0,5,0.0013072194337092,s2hub_selected,True,0.0014934669419536,0.0217200511983699,159|1116|1117|1|1,0.6980259085041285,0.86,0.864,True,False,0.9264194669756662,0.54,0.54,0.9264194669756662,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.2238337499204434,0.283800695249131,0.1767318757192175,0.1422892938496583,0.0217200511983699,0.6775956284153005,0.5911270154647962,bridge,1117,S2,0.62,0.8800288378702987,0.5456178794795852,exploratory_route_support_gate
189,S3,1328,0.7128253364310151,S1,1326,0.62,"[(1328, 'S3', 0.7128253364310151, 'driver'), (1326, 'S1', 0.62, 'bridge')]",2,-0.0004867701695736,-0.0004867701695736,0.0,0.0004867701695736,0.7409342680957336,0.7283267606581202,-0.0126075074376134,True,0.6091428571428571,1.0,7,0.0010662875320726,stagebridge_selected,True,0.0010662875320726,0.0126075074376134,189|1328|1326|1|1,0.6087038801354776,0.788,0.796,True,False,0.526071842410197,0.54,0.526071842410197,0.7149478563151797,0.54,0.54,0.3731170336037079,0.42,0.3731170336037079,False,False,False,False,False,False,0.3083258499022847,0.43111239860950173,0.3641139240506329,0.37966970387243737,0.0126075074376134,0.48633879781420764,0.5786294400185121,driver,1328,S3,0.7128253364310151,0.8566470578326697,0.610639727202212,exploratory_route_support_gate
189,S3,1328,0.7128253364310151,S1,1326,0.62,"[(1328, 'S3', 0.7128253364310151, 'driver'), (1326, 'S1', 0.62, 'bridge')]",2,-0.0004867701695736,-0.0004867701695736,0.0,0.0004867701695736,0.7409342680957336,0.7283267606581202,-0.0126075074376134,True,0.6091428571428571,1.0,7,0.0010662875320726,stagebridge_selected,True,0.0010662875320726,0.0126075074376134,189|1328|1326|1|1,0.6087038801354776,0.788,0.796,True,False,0.526071842410197,0.54,0.526071842410197,0.7149478563151797,0.54,0.54,0.3731170336037079,0.42,0.3731170336037079,False,False,False,False,False,False,0.3083258499022847,0.43111239860950173,0.3641139240506329,0.37966970387243737,0.0126075074376134,0.48633879781420764,0.5786294400185121,bridge,1326,S1,0.62,0.8566470578326697,0.5311211758562552,exploratory_route_support_gate
129,S3,908,-0.6929612977845676,S2,907,-0.155,,2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.839141580507131,-0.0065011425358346,True,0.6125714285714285,1.0,4,0.0008453033760289,s2hub_selected,True,0.0009642723285746,0.0065011425358346,129|908|907|-1|-1,0.8633015998856962,0.988,0.98,True,False,0.7079953650057937,0.54,0.54,0.7079953650057937,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.17101849097530014,0.16841251448435685,0.2295138089758343,0.22478359908883824,0.0065011425358346,0.3333333333333333,0.5464227054451661,driver,908,S3,-0.6929612977845676,0.8656338856923667,-0.5998507808356804,exploratory_route_support_gate
129,S3,908,-0.6929612977845676,S2,907,-0.155,,2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.839141580507131,-0.0065011425358346,True,0.6125714285714285,1.0,4,0.0008453033760289,s2hub_selected,True,0.0009642723285746,0.0065011425358346,129|908|907|-1|-1,0.8633015998856962,0.988,0.98,True,False,0.7079953650057937,0.54,0.54,0.7079953650057937,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.17101849097530014,0.16841251448435685,0.2295138089758343,0.22478359908883824,0.0065011425358346,0.3333333333333333,0.5464227054451661,bridge,907,S2,-0.155,0.8656338856923667,-0.13417325228231683,exploratory_route_support_gate
218,S2,1530,1.45,S1,1529,0.62,,2,-0.0018551656993006,-0.0018551656993006,0.0,0.0018551656993006,0.7251732312104809,0.7083027161852378,-0.0168705150252431,True,0.6137142857142858,1.0,8,0.0030270550242966,s2hub_selected,True,0.0032747347677855,0.0168705150252431,218|1530|1529|1|1,0.45989606746896355,0.612,0.636,True,False,0.7056778679026652,0.54,0.54,0.7056778679026652,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.2714139195487644,0.3690034762456547,0.337825086306099,0.28696469248291573,0.0168705150252431,0.5683060109289617,0.5377715584824,driver,1530,S2,1.45,0.84082360454514,1.219194226590453,exploratory_route_support_gate
218,S2,1530,1.45,S1,1529,0.62,,2,-0.0018551656993006,-0.0018551656993006,0.0,0.0018551656993006,0.7251732312104809,0.7083027161852378,-0.0168705150252431,True,0.6137142857142858,1.0,8,0.0030270550242966,s2hub_selected,True,0.0032747347677855,0.0168705150252431,218|1530|1529|1|1,0.45989606746896355,0.612,0.636,True,False,0.7056778679026652,0.54,0.54,0.7056778679026652,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.2714139195487644,0.3690034762456547,0.337825086306099,0.28696469248291573,0.0168705150252431,0.5683060109289617,0.5377715584824,bridge,1529,S1,0.62,0.84082360454514,0.5213106348179868,exploratory_route_support_gate
112,S1,787,1.0030055044688126,S2,788,0.155,,2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7300971096140255,-0.0136243346088829,True,0.6068571428571429,1.0,3,0.0018529929559732,s2hub_selected,True,0.0021152899905603,0.0136243346088829,112|787|788|1|1,0.5444422286757455,0.692,0.684,True,False,0.7195828505214368,0.54,0.54,0.7195828505214368,0.54,0.54,0.7995365005793743,0.42,0.42,False,False,False,False,False,False,0.13922669393142034,0.0908342989571263,0.17272439585730726,0.2447380410022779,0.0136243346088829,0.5081967213114754,0.4799889427129585,driver,787,S1,1.0030055044688126,0.8394086479654398,0.8419314944080599,exploratory_route_support_gate
