dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_listener_prob,oof_listener_move,full_listener_prob,full_listener_move,flat_idx,teacher_action,listener_score,source,decoded_logit_move,route_energy_delta,old_row_energy,new_row_energy
3.0,0.0,12.0,11.0,0.0,0.0,2.1270862498500023,2.1270862498500023,0.0,0.06714285714285714,0.014285714285714285,0.04951428571428572,0.2896142857142857,0.26321428571428573,0.2808714285714286,0.06714285714285714,0.014285714285714285,0.09571428571428571,0.2042857142857143,0.14141885714285715,2.984930014002717,3.821948242242841,-0.9299154227571205,-4.443702676876149,-1.1119732020906885,-1.262704786363475,-0.7611670955206606,-1.949802109195461,-0.32574274732912034,0.1927976436700778,0.20288105179827554,-0.16865094928454205,0.6171749056506997,0.3469102107818727,0.21781784029014206,24.0,0.0963855421686747,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6071819349888968,0.43548190852611224,0.7856361300222063,0.6171749056506997,0.6171749056506997,1.0,-0.62,1.0,-1.0,0.9929507715495897,0.10244244746051713,0.9711447552007149,-0.000123368220967663,172,True,0.5755563631264388,teacher_scaled,-0.62,,,
3.0,0.0,12.0,11.0,0.0,0.0,2.1270862498500023,2.1270862498500023,0.0,0.06714285714285714,0.014285714285714285,0.04951428571428572,0.2896142857142857,0.26321428571428573,0.2808714285714286,0.06714285714285714,0.014285714285714285,0.09571428571428571,0.2042857142857143,0.14141885714285715,2.984930014002717,3.821948242242841,-0.9299154227571205,-4.443702676876149,-1.1119732020906885,-1.262704786363475,-0.7611670955206606,-1.949802109195461,-0.32574274732912034,0.1927976436700778,0.20288105179827554,-0.16865094928454205,0.6171749056506997,0.3469102107818727,0.21781784029014206,24.0,0.0963855421686747,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.2857725149935417,-0.9160054258476877,0.5715450299870835,0.21781784029014206,0.21781784029014206,1.0,-0.42878686205194305,1.0,-1.0,0.9889167902504129,0.023535974562738603,0.9626031236951729,0.008560698752480809,174,True,0.3851325477093644,teacher_scaled,-0.42878686205194305,,,
4.0,0.0,13.0,12.0,0.0,0.0,2.920573172099156,2.920573172099156,0.0,0.2671428571428571,0.07857142857142857,0.16051428571428572,0.36192857142857143,0.7403571428571428,0.4477714285714286,0.2671428571428571,0.07857142857142857,0.09571428571428571,0.2042857142857143,0.24744685714285716,4.133205723285145,5.662358490744974,-0.181322296617276,-3.2449568043918817,-0.27545711788133015,-1.4457598837861818,-1.461767912668189,-2.282620348542755,-0.47679979983931897,-0.5106997253842955,0.034162948962126904,-0.8922514441591805,1.714867323945502,0.7581038436646805,1.2404554435849717,25.0,0.10040160642570281,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6409082270461411,0.5793082843475725,0.7181835459077177,1.714867323945502,1.714867323945502,1.0,0.6200000000000001,1.0,1.0,0.7263977911597052,0.030250238403391826,0.8224424507633638,0.16861662023825408,179,True,0.8223569675163437,teacher_scaled,0.6200000000000001,,,
4.0,0.0,13.0,12.0,0.0,0.0,2.920573172099156,2.920573172099156,0.0,0.2671428571428571,0.07857142857142857,0.16051428571428572,0.36192857142857143,0.7403571428571428,0.4477714285714286,0.2671428571428571,0.07857142857142857,0.09571428571428571,0.2042857142857143,0.24744685714285716,4.133205723285145,5.662358490744974,-0.181322296617276,-3.2449568043918817,-0.27545711788133015,-1.4457598837861818,-1.461767912668189,-2.282620348542755,-0.47679979983931897,-0.5106997253842955,0.034162948962126904,-0.8922514441591805,1.714867323945502,0.7581038436646805,1.2404554435849717,25.0,0.10040160642570281,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.5094418267160243,0.03777179700260852,0.9811163465679513,1.2404554435849717,1.2404554435849717,1.0,1.1184345670560465,1.0,1.0,0.6325163166000222,-0.047477259797728724,0.7902514652242784,0.17722416546956474,181,True,0.6520539734353185,teacher_scaled,1.1184345670560465,,,
1.0,0.0,3.0,2.0,0.0,3.0,3.955276488039396,8.076891781970401,-4.121615293931005,0.5214285714285715,0.8685714285714285,0.7410571428571429,0.3125,0.8732142857142856,0.5891142857142857,0.5214285714285715,0.8685714285714285,0.9828571428571429,0.9828571428571429,0.6694651428571429,3.770367254228265,-6.498126361922222,0.6684356565352565,-0.21598939384484792,-1.321523988547539,2.127363046593626,1.2736528336348458,-1.3824251179814457,0.09164696578987375,-1.076850556405513,0.01358665364239009,1.8164226547236275,1.9129353852097228,1.9017162871902498,0.47662201252561864,36.0,0.14457831325301204,1.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.982714851520107,4.040471334791214,0.034570296959786084,1.8164226547236275,1.8164226547236275,1.0,-0.619999999999997,1.0,-1.0,0.5701219827327597,0.05706605253609434,0.6347663160955391,-0.056261901260269746,255,True,0.40148098130976073,teacher_scaled,-0.619999999999997,,,
1.0,0.0,3.0,2.0,0.0,3.0,3.955276488039396,8.076891781970401,-4.121615293931005,0.5214285714285715,0.8685714285714285,0.7410571428571429,0.3125,0.8732142857142856,0.5891142857142857,0.5214285714285715,0.8685714285714285,0.9828571428571429,0.9828571428571429,0.6694651428571429,3.770367254228265,-6.498126361922222,0.6684356565352565,-0.21598939384484792,-1.321523988547539,2.127363046593626,1.2736528336348458,-1.3824251179814457,0.09164696578987375,-1.076850556405513,0.01358665364239009,1.8164226547236275,1.9129353852097228,1.9017162871902498,0.47662201252561864,36.0,0.14457831325301204,1.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8929273399075288,2.1209975409956208,0.21414532018494237,1.9017162871902498,1.9017162871902498,1.0,0.40976176338711756,1.0,1.0,0.4052520556353908,0.03739588466943154,0.6045372431326492,0.06144005015086542,257,True,0.4344727456579349,teacher_scaled,0.40976176338711756,,,
6.0,1.0,13.0,12.0,0.0,3.0,6.212887779855504,5.314340443200991,0.8985473366545129,0.8614285714285714,0.5428571428571428,0.6583714285714286,0.5549714285714287,0.48107142857142854,0.5269714285714286,0.8614285714285714,0.5428571428571428,0.42857142857142855,0.025714285714285714,0.663208,-2.4149701105750903,-3.2828826322351348,2.5259029026526787,-0.32708029337256567,0.9815698165897994,-1.5813527381980717,-2.3657734388111287,0.9242981067951143,0.536096264554959,-0.7031746119191746,0.2855013496970038,1.1212279406342036,0.9854498567969578,0.42689923289596976,-0.29398441708910195,56.0,0.2248995983935743,1.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.889610424536573,2.0867679374221795,0.22077915092685396,0.9854498567969578,0.9854498567969578,1.0,0.6200000000000001,1.0,1.0,0.28625237829871064,0.03932075527586845,0.7703048086928264,0.15811732284350852,396,True,0.7283675402319068,teacher_scaled,0.6200000000000001,,,
6.0,1.0,13.0,12.0,0.0,3.0,6.212887779855504,5.314340443200991,0.8985473366545129,0.8614285714285714,0.5428571428571428,0.6583714285714286,0.5549714285714287,0.48107142857142854,0.5269714285714286,0.8614285714285714,0.5428571428571428,0.42857142857142855,0.025714285714285714,0.663208,-2.4149701105750903,-3.2828826322351348,2.5259029026526787,-0.32708029337256567,0.9815698165897994,-1.5813527381980717,-2.3657734388111287,0.9242981067951143,0.536096264554959,-0.7031746119191746,0.2855013496970038,1.1212279406342036,0.9854498567969578,0.42689923289596976,-0.29398441708910195,56.0,0.2248995983935743,1.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8958213060093945,2.1516333216748027,0.20835738798121106,0.42689923289596976,0.42689923289596976,1.0,0.9746912974027655,1.0,1.0,0.09561430793990686,-0.014556421707346393,0.6435310342069186,0.1716087352342222,397,True,0.44060333124241957,teacher_scaled,0.9746912974027655,,,
5.0,1.0,21.0,10.0,0.0,1.0,4.888699697976057,4.914942823320028,-0.026243125343970775,0.69,0.4585714285714286,0.513942857142857,0.3647571428571429,0.23178571428571426,0.4100285714285714,0.69,0.4585714285714286,0.19714285714285715,0.3028571428571429,0.5034605714285714,-3.9690898579556664,0.7932281203947907,0.47575994176228786,0.5862153242093099,-1.2036723789776163,0.36797309659550176,1.11575248661789,0.6644459819144687,0.08735717327101344,0.326319101007039,0.7170776279099416,-0.11614253821152865,-0.4024197700034948,-0.6157927121207312,-0.15333735683227712,75.0,0.30120481927710846,2.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5886170540054882,0.35825128645205645,0.8227658919890235,-0.4024197700034948,0.4024197700034948,-1.0,0.46219200758053075,1.0,1.0,0.24345703441971697,0.026124936823147787,0.7688996113508948,0.1232674570700864,529,True,0.7531057674517809,teacher_scaled,0.46219200758053075,,,
5.0,1.0,21.0,10.0,0.0,1.0,4.888699697976057,4.914942823320028,-0.026243125343970775,0.69,0.4585714285714286,0.513942857142857,0.3647571428571429,0.23178571428571426,0.4100285714285714,0.69,0.4585714285714286,0.19714285714285715,0.3028571428571429,0.5034605714285714,-3.9690898579556664,0.7932281203947907,0.47575994176228786,0.5862153242093099,-1.2036723789776163,0.36797309659550176,1.11575248661789,0.6644459819144687,0.08735717327101344,0.326319101007039,0.7170776279099416,-0.11614253821152865,-0.4024197700034948,-0.6157927121207312,-0.15333735683227712,75.0,0.30120481927710846,2.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.3380245377891814,-0.672109999245846,0.6760490755783628,-0.15333735683227712,0.15333735683227712,-1.0,0.6200000000000001,1.0,1.0,0.1969934005207482,-0.025341896938786107,0.6996360803060977,0.08982098900722515,531,True,0.4555061343220668,teacher_scaled,0.6200000000000001,,,
3.0,0.0,26.0,5.0,0.0,1.0,6.297219935601361,7.532233737074538,-1.235013801473177,0.8657142857142858,0.8271428571428572,0.7939714285714287,0.5911714285714287,0.26928571428571424,0.36255714285714286,0.8657142857142858,0.8271428571428572,0.5185714285714286,0.5357142857142857,0.6999354285714288,-3.787590086044531,1.4547657310737356,-0.4573413198595735,-5.413711306146778,0.5937464875256248,0.5159144875640861,-1.0861071878891808,1.0229568775130449,-0.5304197850971883,-0.5314236941127612,0.5677486962060332,-0.16938611470031795,0.04302497142186734,-0.480646466224675,0.5319604071322797,93.0,0.37349397590361444,3.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.998429958276754,6.455081809128748,0.0031400834464920813,-0.16938611470031795,0.16938611470031795,-1.0,0.151450490348501,1.0,1.0,0.23516939048276433,0.016858919230027414,0.6765802400702969,0.031570714657556245,654,True,0.31739182803555355,teacher_scaled,0.151450490348501,,,
3.0,0.0,26.0,5.0,0.0,1.0,6.297219935601361,7.532233737074538,-1.235013801473177,0.8657142857142858,0.8271428571428572,0.7939714285714287,0.5911714285714287,0.26928571428571424,0.36255714285714286,0.8657142857142858,0.8271428571428572,0.5185714285714286,0.5357142857142857,0.6999354285714288,-3.787590086044531,1.4547657310737356,-0.4573413198595735,-5.413711306146778,0.5937464875256248,0.5159144875640861,-1.0861071878891808,1.0229568775130449,-0.5304197850971883,-0.5314236941127612,0.5677486962060332,-0.16938611470031795,0.04302497142186734,-0.480646466224675,0.5319604071322797,93.0,0.37349397590361444,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5986304432308249,0.3997618606525039,0.8027391135383501,0.04302497142186734,0.04302497142186734,1.0,0.6200000000000001,1.0,1.0,0.5193757524041815,0.0996403549878026,0.8240563516284756,0.17091239186658438,655,True,0.9240419553924265,teacher_scaled,0.6200000000000001,,,
0.0,0.0,14.0,13.0,0.0,1.0,2.7029771692975575,3.986725433449103,-1.2837482641515456,0.21428571428571427,0.2814285714285714,0.29437142857142856,0.3973714285714286,0.5139285714285714,0.4602857142857143,0.21428571428571427,0.2814285714285714,0.5385714285714286,0.5557142857142857,0.3393771428571429,-0.6470552852091715,1.3478888084176082,0.473704104219779,-1.3596022993353216,-1.7040716849802884,-1.2584023225981367,-1.5255307044909039,-0.9186429165587034,0.1270970989451028,0.3124224808030407,0.9494641164650606,-0.6724638532979141,-0.5321754686413853,-1.074796536773181,-0.3829845954850857,94.0,0.37751004016064255,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.6523945331552778,0.629581370452484,0.6952109336894443,-0.5321754686413853,0.5321754686413853,-1.0,0.6200000000000001,1.0,1.0,0.12523532867164341,0.09718670999909737,0.8605372474773763,0.18559661407956793,662,True,0.7906393918400895,teacher_scaled,0.6200000000000001,,,
0.0,0.0,14.0,13.0,0.0,1.0,2.7029771692975575,3.986725433449103,-1.2837482641515456,0.21428571428571427,0.2814285714285714,0.29437142857142856,0.3973714285714286,0.5139285714285714,0.4602857142857143,0.21428571428571427,0.2814285714285714,0.5385714285714286,0.5557142857142857,0.3393771428571429,-0.6470552852091715,1.3478888084176082,0.473704104219779,-1.3596022993353216,-1.7040716849802884,-1.2584023225981367,-1.5255307044909039,-0.9186429165587034,0.1270970989451028,0.3124224808030407,0.9494641164650606,-0.6724638532979141,-0.5321754686413853,-1.074796536773181,-0.3829845954850857,94.0,0.37751004016064255,3.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.6210667210297325,0.4940783727824225,0.757866557940535,-0.3829845954850857,0.3829845954850857,-1.0,0.5520499426505645,1.0,1.0,0.10215837284227125,0.02368603068929114,0.8032918061152274,0.08708170019374019,664,True,0.49505187002842116,teacher_scaled,0.5520499426505645,,,
1.0,0.0,15.0,14.0,0.0,1.0,3.0273453987287353,4.0857349148833855,-1.0583895161546502,0.2957142857142857,0.30857142857142855,0.32831428571428567,0.6154142857142857,0.5114285714285715,0.4517714285714286,0.2957142857142857,0.30857142857142855,0.4657142857142857,0.48714285714285716,0.3660125714285714,1.437022623102293,-0.0896076444180056,0.30201039438317095,-1.752295493386101,-2.7582051169360393,0.06042125316304533,-0.2598040751326035,-0.8150821349953798,0.614504231061626,0.3510353476755328,0.9863880694913654,-0.45393055501002966,-0.4360627508031101,-1.2254161432280561,-0.5087305194835325,95.0,0.3815261044176707,3.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.7509653198661707,1.103767307678529,0.4980693602676587,-0.4360627508031101,0.4360627508031101,-1.0,0.6199999999999992,1.0,1.0,0.042283860295160625,0.05018396435910724,0.8334210455238922,0.16399337458569072,669,True,0.6804383097823268,teacher_scaled,0.6199999999999992,,,
