row,target,base_prob,posterior_prob,posterior_minus_base,logit_delta_to_posterior,direction_consistency,cell_score,memory_disagrees_h012,memory_agrees_h012,memory_alignment_q,private_safe_score,posterior_gain,row_full_reliability_q,score_identity_combo,score_no_h012_combo,score_joint_vector_cell,score_public_row_subset,score_memory_public_combo,target_i,h012_prob,e247_prob,q_prob,h012_abs_logit_delta,q_abs_logit_delta,h012_changed,h012_reproduction_error,cell_score_rank,q_abs_rank,h012_abs_rank,posterior_gain_rank,anti_memory_rank,identity_phase_score,memory_conflict_phase_score,route_translator_score,rollback_beta,over_beta,add_beta,lock_cost,negative_op_cost,support,support_count,rollback_neg_sum_support,add_neg_sum_outside,neg_cost_sum,lock_cost_sum,posterior_gain_sum,memory_disagree_count,identity_mean,route_mean,joint_vector_mean,public_row_subset_mean,outside,flat_idx,drop_boundary,drop_memory_conflict,drop_low_public_identity,add_public_vector,add_no_h012,add_memory_public
101,S1,0.9240664616589852,0.999999,0.0759325383410147,11.316584022856777,1.0,11.316584022856777,True,False,0.0258548790658882,0.4435868704964475,0.0789335466163076,0.4377510040160642,0.67384,0.5957142857142858,0.3234285714285714,0.5702857142857143,0.5722285714285714,3,0.9999701869447448,0.9240664616589852,0.999999,7.921608815999578,11.316584022856777,True,1.6520118606422332e-13,0.9942857142857144,0.9937142857142856,0.9937142857142856,0.9908571428571428,0.668,0.771117142857143,0.8916544,0.8232754285714285,-5.5687069201658344e-05,-4.054025315646607e-05,0.0,-5.5687069201658344e-05,-5.5687069201658344e-05,True,3,-0.0002578612842264,-0.0057000964134111,-0.0059579576976375,-0.0032447766757576,0.0811454483153072,3,0.4451124489795918,0.4910652190476189,0.6142857142857142,0.5702857142857143,False,710,0.7063293310463121,0.6934248141795312,0.6741566609491138,0.3898056032018296,0.337347055460263,0.4358833619210978
145,S2,0.92656689284086,0.999999,0.0734321071591399,11.280398200453316,1.0,11.280398200453316,True,False,0.0266889074228523,0.6712141783177528,0.0762316484728067,0.891566265060241,0.7810228571428571,0.7241714285714286,0.3354285714285714,0.9542857142857144,0.7582228571428572,4,0.9999705088278752,0.92656689284086,0.999999,7.896278740320561,11.280398200453316,True,3.240074875066057e-12,0.9937142857142856,0.9925714285714284,0.9925714285714284,0.9885714285714284,0.6674285714285715,0.8377985714285715,0.9082436571428572,0.8872526857142857,-5.573379726835416e-05,-5.3461170417189226e-05,0.0,-5.573379726835416e-05,-5.573379726835416e-05,True,6,-0.0002924504089132,-0.0012890061440094,-0.0015814565529226,0.0003073959599826,0.1248419583636399,4,0.7496181632653062,0.7825667029478457,0.6383673469387755,0.9542857142857144,False,1019,0.7912292738707833,0.7732418524871355,0.8269296740994856,0.2528301886792453,0.23565465980560318,0.2578444825614637
144,S4,0.9294550101101692,0.999999,0.0705439898898308,11.237161814943216,1.0,11.237161814943216,True,False,0.0191826522101751,0.4768465840955209,0.0731198976775389,0.5180722891566265,0.7471542857142858,0.6790342857142858,0.3308571428571428,0.9222857142857144,0.6757142857142857,6,0.999970888874143,0.9294550101101692,0.999999,7.866013270459359,11.237161814943216,True,8.93507490218326e-13,0.9931428571428572,0.9914285714285714,0.9914285714285714,0.9874285714285714,0.6725714285714286,0.8251314285714286,0.9033161142857145,0.8612367999999999,-4.4980178277499954e-05,-8.252194678195751e-05,0.0,-4.4980178277499954e-05,-8.252194678195751e-05,True,7,-0.0002972162955923,0.0,-0.0007807918458631,0.0017865065372192,0.1624340808942145,7,0.7394555102040817,0.7702136707482994,0.4973061224489797,0.9222857142857144,False,1014,0.7624585477415665,0.7306460834762722,0.8044596912521441,0.2817381360777587,0.2851457975986278,0.31798742138364783
141,S1,0.9297964507269696,0.999999,0.0702025492730303,11.231942735127902,1.0,11.231942735127902,True,False,0.0275229357798165,0.3806548459246841,0.0727526586112792,0.3092369477911647,0.7419085714285715,0.67352,0.3365714285714286,0.8942857142857142,0.65104,3,0.999970934417142,0.9297964507269696,0.999999,7.8623599145963805,11.231942735127902,True,6.849631972727366e-12,0.9925714285714284,0.9908571428571428,0.9908571428571428,0.9868571428571428,0.6668571428571428,0.8215914285714285,0.9012996571428572,0.8552091428571429,-4.7214922164198815e-05,-3.378400625903611e-05,0.0,-4.7214922164198815e-05,-4.7214922164198815e-05,True,6,-0.0001314776392791,-0.0002689220243088,-0.0004341758656074,0.0013305893503403,0.1672987558167592,5,0.693600612244898,0.7360756970521543,0.4435102040816326,0.8942857142857142,False,990,0.7506060606060606,0.711663807890223,0.7940251572327044,0.2963178959405375,0.3001943967981704,0.34679817038307603
59,S1,0.9336796807046882,0.999999,0.0663193192953117,11.170872458086423,1.0,11.170872458086423,True,False,0.0241868223519599,0.6061200440896828,0.0685854959018526,0.7670682730923695,0.7613657142857143,0.6982914285714286,0.3177142857142857,0.9342857142857144,0.7191542857142857,3,0.9999714620665904,0.9336796807046882,0.999999,7.819610720662675,11.170872458086423,True,2.1795898419441073e-12,0.992,0.9902857142857144,0.9902857142857144,0.9857142857142858,0.6691428571428572,0.8273414285714286,0.9044470857142858,0.8731519999999999,-4.4739539828518305e-05,-5.095660923881235e-05,0.0,-4.4739539828518305e-05,-5.095660923881235e-05,True,6,-0.0004206446121542,0.0,-0.0019328319574617,4.3446713050019736e-05,0.189788657989065,3,0.673803469387755,0.7235975691609978,0.4457959183673469,0.9342857142857144,False,416,0.7801200686106347,0.7578902229845627,0.8113779302458548,0.26937106918238996,0.2566323613493425,0.28244139508290456
103,S1,0.9344141592590828,0.999999,0.0655848407409172,11.15894962294787,1.0,11.15894962294787,True,False,0.0150125104253544,0.4301647144386633,0.067799265994559,0.4337349397590361,0.7318399999999999,0.6613885714285714,0.3091428571428571,0.8622857142857143,0.6384628571428572,3,0.9999715639572778,0.9344141592590828,0.999999,7.811264736066331,11.15894962294787,True,2.822631017806998e-12,0.9914285714285714,0.9897142857142858,0.9897142857142858,0.9851428571428572,0.6754285714285714,0.8111885714285714,0.9004658285714284,0.849508,-4.3297175620071046e-05,-4.907206529172431e-05,0.0,-4.3297175620071046e-05,-4.907206529172431e-05,True,5,-0.0004706684461243,-0.0002674411277552,-0.0028729251971331,0.0007357517917795,0.0953856483657202,3,0.6405616326530613,0.6725418176870749,0.6011428571428571,0.8622857142857142,False,724,0.7456317895940537,0.7118067467124072,0.7754431103487708,0.3092853058890795,0.3048713550600343,0.3546369353916524
97,S1,0.9384129208213844,0.999999,0.0615860791786155,11.091771586643508,1.0,11.091771586643508,True,False,0.0233527939949958,0.4665030967497541,0.0635295794064949,0.4899598393574297,0.6318857142857144,0.5320914285714285,0.2662857142857143,0.6582857142857143,0.5016742857142857,3,0.9999721312885276,0.9384129208213844,0.999999,7.764240110645458,11.091771586643508,True,4.996891789232905e-12,0.9908571428571428,0.9891428571428572,0.9891428571428572,0.9834285714285714,0.6697142857142857,0.7590857142857144,0.8831588571428572,0.7935918857142857,-5.103788501505324e-05,-5.103030140871681e-05,0.0,-5.103788501505324e-05,-5.103788501505324e-05,True,5,-0.0001835716552703,-0.0276886521318888,-0.0340255254878451,-0.0263651409790935,0.0713756654720954,4,0.4153661224489796,0.5030976126984127,0.1524897959183673,0.6582857142857143,False,682,0.7060263007432819,0.6755860491709548,0.6690108633504861,0.38959977129788453,0.38407089765580327,0.4588164665523156
142,S2,0.940223768815581,0.999999,0.0597752311844189,11.059999769180624,1.0,11.059999769180624,True,False,0.0291909924937447,0.6830703176847317,0.0616020333868233,0.9116465863453816,0.74948,0.6820057142857143,0.3102857142857143,0.9462857142857144,0.7237371428571429,4,0.9999723956511856,0.940223768815581,0.999999,7.7419998384286925,11.059999769180624,True,2.255973186038318e-12,0.9902857142857144,0.9885714285714284,0.9885714285714284,0.9817142857142858,0.6657142857142857,0.8235985714285714,0.9009339428571428,0.8692797714285715,-5.7978163634985864e-05,-4.0981573003597654e-05,0.0,-5.7978163634985864e-05,-5.7978163634985864e-05,True,6,-0.0001548104758749,0.0,-0.0021874227847402,0.0022317225330355,0.1639506194522094,5,0.6483146938775511,0.7052012480725623,0.4331428571428571,0.9462857142857144,False,998,0.7835677530017153,0.7683247570040023,0.8095769010863351,0.26578616352201256,0.25826186392224126,0.26962835906232135
135,S3,0.9417407592557882,0.999999,0.0582582407442118,11.03268224297188,1.0,11.03268224297188,True,False,0.012510425354462,0.4212954798089868,0.0599901424624076,0.4216867469879518,0.6276571428571428,0.5274571428571428,0.2645714285714285,0.6462857142857142,0.4891771428571428,5,0.9999726209453156,0.9417407592557882,0.999999,7.722877570077353,11.03268224297188,True,2.9629632081196178e-12,0.9897142857142858,0.988,0.988,0.9805714285714284,0.6771428571428572,0.7560000000000001,0.8829394285714287,0.7897044571428571,-4.138836718033498e-05,-0.0001413574572164,0.0,-4.138836718033498e-05,-0.0001413574572164,True,7,-0.0004302936271301,0.0,-0.0038170320432189,-0.0001970639275051,0.1069115031194057,5,0.6634763265306124,0.7045806585034012,0.415265306122449,0.6462857142857142,False,950,0.6951572327044024,0.6625786163522014,0.6625500285877644,0.39842195540308745,0.3959519725557461,0.4775357347055461
148,S2,0.9418769679161334,0.999999,0.0581220320838665,11.030196905908968,1.0,11.030196905908968,True,False,0.0108423686405337,0.5279468069770703,0.0598455400822789,0.6385542168674698,0.7657942857142856,0.7050342857142857,0.3325714285714286,0.9582857142857144,0.7197828571428571,4,0.9999726413510028,0.9418769679161334,0.999999,7.721137834138322,11.030196905908968,True,2.0445867221496883e-12,0.9891428571428572,0.9874285714285714,0.9874285714285714,0.98,0.6782857142857143,0.8316485714285715,0.9049613714285716,0.8735691428571428,-5.741524881313726e-05,-5.6620223323388106e-05,0.0,-5.741524881313726e-05,-5.741524881313726e-05,True,6,-0.0002003614169838,-0.0034805280212459,-0.0036808894382297,-0.0031194286948813,0.1654822120096664,5,0.7602602040816328,0.7889817795918368,0.5377142857142857,0.9582857142857144,False,1040,0.7758604917095483,0.7475700400228702,0.82221269296741,0.2646255002858776,0.2608461978273299,0.2895082904516867
141,S2,0.9420756460698329,0.999999,0.0579233539301671,11.026561899597834,1.0,11.026561899597834,True,False,0.0200166805671392,0.3723481333077759,0.0596346561482835,0.3092369477911647,0.7513257142857144,0.6882914285714286,0.3245714285714285,0.8942857142857142,0.6624,4,0.999972671168585,0.9420756460698329,0.999999,7.718593329721138,11.026561899597834,True,2.6538771180639738e-12,0.9885714285714284,0.9868571428571428,0.9868571428571428,0.9794285714285714,0.672,0.8201457142857143,0.9013778285714288,0.8589590857142858,-6.117365054716192e-05,-4.186988329873498e-05,0.0,-6.117365054716192e-05,-6.117365054716192e-05,True,6,-0.0001314776392791,-0.0002689220243088,-0.0004341758656074,0.0013305893503403,0.1672987558167592,5,0.693600612244898,0.7360756970521543,0.4435102040816326,0.8942857142857142,False,991,0.7451515151515153,0.7124928530588908,0.7951400800457404,0.2980960548885077,0.2962035448827901,0.3437850200114351
144,S2,0.9432718630529986,0.999999,0.0567271369470013,11.004425351028043,1.0,11.004425351028043,True,False,0.0141784820683903,0.4708132544340107,0.0583658905634132,0.5180722891566265,0.7573485714285715,0.6952342857142858,0.3188571428571428,0.9222857142857144,0.688102857142857,4,0.9999728520521736,0.9432718630529986,0.999999,7.703097745721187,11.004425351028043,True,1.5578649481540197e-12,0.988,0.9862857142857144,0.9862857142857144,0.9788571428571428,0.676,0.8233085714285715,0.9027186285714286,0.8649890285714286,-5.567674822722352e-05,-4.149612906541792e-05,0.0,-5.567674822722352e-05,-5.567674822722352e-05,True,7,-0.0002972162955923,0.0,-0.0007807918458631,0.0017865065372192,0.1624340808942145,7,0.7394555102040817,0.7702136707482994,0.4973061224489797,0.9222857142857144,False,1012,0.760771869639794,0.7313893653516295,0.8054030874785592,0.28399656946826757,0.27866209262435676,0.3158033161806747
78,Q1,0.9196142307929566,0.999999,0.0803847692070434,11.378392450790454,0.9629629629629628,10.956970508168585,True,False,0.0091743119266055,0.6122810786160047,0.0837626748906561,0.8112449799196787,0.54104,0.4216285714285714,0.2514285714285714,0.3542857142857142,0.4048342857142857,0,0.9999696289951998,0.9196142307929566,0.999999,7.96487471555559,11.378392450790454,True,2.2719603975929203e-12,0.9874285714285714,0.9948571428571428,0.9948571428571428,0.992,0.6794285714285714,0.7024885714285714,0.8700406857142857,0.7447251555555555,-7.382712228872451e-05,-0.0002864802708145,0.0,-7.382712228872451e-05,-0.0002864802708145,True,5,-7.382712228872451e-05,-0.0016806779989662,-0.0196395273240772,0.0037694296056153,0.0905562190346283,3,0.383364081632653,0.4585107845804988,0.2755918367346938,0.3542857142857141,False,546,0.6599828473413379,0.6614065180102915,0.5262721555174386,0.5356975414522585,0.4406746712407089,0.5475014293882219
139,S2,0.9457606415383404,0.999999,0.0542383584616595,10.956926858318605,1.0,10.956926858318605,True,False,0.0083402835696413,0.6012925385587229,0.0557313295130625,0.7911646586345381,0.6840857142857142,0.5991942857142858,0.2748571428571428,0.7942857142857143,0.6091657142857143,4,0.9999732361447288,0.9457606415383404,0.999999,7.669848800819725,10.956926858318605,True,3.296918293926865e-12,0.9868571428571428,0.9857142857142858,0.9857142857142858,0.9777142857142858,0.68,0.7850499999999999,0.8911108571428571,0.8272736,-5.830763473776678e-05,-4.225101005152163e-05,0.0,-5.830763473776678e-05,-5.830763473776678e-05,True,6,-0.0012653684883283,-7.462891277725268e-06,-0.0020559180047405,-0.0010596743551121,0.1137147684741563,3,0.5937230612244898,0.6480499156462585,0.3630204081632653,0.7942857142857144,False,977,0.7427044025157231,0.7253001715265868,0.7331618067467124,0.33073756432247003,0.32148656375071466,0.36128644939965693
102,S1,0.925897272267952,0.999999,0.0741017277320479,11.290198609641594,0.9629629629629628,10.872043105580794,True,False,0.0225187656380316,0.5209791595292053,0.0769545059842979,0.6024096385542169,0.6814285714285715,0.6073828571428571,0.3205714285714285,0.5982857142857143,0.6029428571428572,3,0.9999704219951868,0.925897272267952,0.999999,7.903139026755659,11.290198609641594,True,6.5423222395111225e-12,0.9862857142857144,0.9931428571428572,0.9931428571428572,0.9891428571428572,0.6702857142857143,0.7717571428571429,0.8903085714285714,0.8243714412698413,-4.501335112341484e-05,-5.0922192449569794e-05,0.0,-4.501335112341484e-05,-5.0922192449569794e-05,True,3,-0.0004172453837362,-0.0528214266999308,-0.0592054893118215,-0.052165352964593,0.0788661659630802,3,0.4091857142857143,0.4719314412698412,0.4817959183673469,0.5982857142857144,False,717,0.7190851915380218,0.7145225843339051,0.6834762721555174,0.42158090337335624,0.31732418524871353,0.4032189822755861
48,S1,0.9506224770490216,0.999999,0.0493765229509783,10.857887868573982,1.0,10.857887868573982,True,False,0.0158465387823186,0.4037508145474718,0.0506046887316223,0.3815261044176707,0.6728685714285714,0.5842857142857142,0.2651428571428571,0.7822857142857143,0.540142857142857,3,0.9999740196267,0.9506224770490216,0.999999,7.600521508006546,10.857887868573982,True,4.758859972753271e-12,0.9857142857142858,0.9851428571428572,0.9851428571428572,0.9737142857142858,0.6748571428571428,0.7790457142857143,0.8876246857142858,0.8108142857142857,-4.372165804669436e-05,-5.4845686673786985e-05,0.0,-4.372165804669436e-05,-5.4845686673786985e-05,True,7,-0.0002877790815738,0.0,-0.0029734625581902,0.0008750291660395,0.0887513908596919,4,0.649719387755102,0.6965280852607709,0.3926530612244897,0.7822857142857141,False,339,0.7179416809605488,0.6781875357347056,0.7213836477987422,0.3537392795883362,0.36576901086335045,0.42734705546026297
43,S2,0.9506843533395624,0.999999,0.0493146466604376,10.85656886792222,1.0,10.85656886792222,True,False,0.0208507089241034,0.2379579027078145,0.0505396117638922,0.0401606425702811,0.7534628571428572,0.6870171428571429,0.3062857142857143,0.9862857142857144,0.6337028571428571,4,0.999974029904838,0.9506843533395624,0.999999,7.599598207544973,10.85656886792222,True,5.808686864838819e-13,0.9851428571428572,0.9845714285714284,0.9845714285714284,0.9731428571428572,0.6714285714285714,0.82548,0.8997083428571429,0.8520477714285714,-5.8018825614040105e-05,-7.242788052334056e-05,0.0,-5.8018825614040105e-05,-7.242788052334056e-05,True,6,-0.0005323712023936,0.0,-0.0007608774319503,0.0103933680434413,0.3261700556037176,5,0.7007314285714286,0.72728260861678,0.4012244897959184,0.9862857142857144,False,305,0.7406289308176098,0.6899942824471127,0.8178673527730131,0.28700400228702116,0.3180903373356203,0.3590966266437965
52,S1,0.9516104158695282,0.999999,0.0483885841304717,10.83663842057472,1.0,10.83663842057472,True,False,0.0075062552126772,0.6321296200269946,0.049566153710928,0.8554216867469879,0.7095199999999999,0.6382399999999999,0.2954285714285714,0.7622857142857142,0.6624114285714285,3,0.9999741847162334,0.9516104158695282,0.999999,7.585646894403167,10.83663842057472,True,8.65085780787922e-13,0.9845714285714284,0.984,0.984,0.972,0.6805714285714286,0.7901800000000001,0.8938089142857143,0.8452459428571428,-4.879672976983074e-05,-6.433101325864425e-05,0.0,-4.879672976983074e-05,-6.433101325864425e-05,True,5,-0.000408859934154,0.0,-0.0005234978789959,0.0045467285166491,0.0721353102555413,5,0.596566530612245,0.6510964716553288,0.4805714285714287,0.7622857142857143,False,367,0.7474156660949113,0.7433676386506575,0.7357347055460263,0.329010863350486,0.28929674099485414,0.33616923956546596
