family,fold,target,subject_id,lifelog_date,y,anchor,raw,capped,delta_raw,delta_capped
chrono_tail,chrono_tail_last_20,Q1,id05,2024-10-30,1,0.5903773107115725,0.6445140449375512,0.6203773107115725,0.054136734225978644,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-02,0,0.5903773107115725,0.5246936803295171,0.5603773107115725,-0.06568363038205538,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-04,1,0.5903773107115725,0.42321556855464726,0.5603773107115725,-0.16716174215692525,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-05,0,0.5903773107115725,0.6721870770979252,0.6203773107115725,0.08180976638635273,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-09,0,0.5903773107115725,0.450285334471736,0.5603773107115725,-0.1400919762398365,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-10,0,0.5903773107115725,0.03,0.5603773107115725,-0.5603773107115725,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-11,1,0.5903773107115725,0.29929100261946434,0.5603773107115725,-0.29108630809210817,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id05,2024-11-14,1,0.5903773107115725,0.6049289529925085,0.6049289529925085,0.014551642280935972,0.014551642280935972
chrono_tail,chrono_tail_last_20,Q1,id06,2024-07-30,0,0.2839784842954567,0.20215271934468484,0.25397848429545666,-0.08182576495077185,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-07-31,0,0.2839784842954567,0.13391721037156679,0.25397848429545666,-0.1500612739238899,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-01,0,0.2839784842954567,0.14068361027124368,0.25397848429545666,-0.143294874024213,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-02,0,0.2839784842954567,0.20800708014857613,0.25397848429545666,-0.07597140414688056,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-03,0,0.2839784842954567,0.29328739392794617,0.29328739392794617,0.009308909632489482,0.009308909632489482
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-04,0,0.2839784842954567,0.11474958162099021,0.25397848429545666,-0.1692289026744665,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-05,0,0.2839784842954567,0.6836253598117836,0.3139784842954567,0.39964687551632694,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-10,0,0.2839784842954567,0.23428900625420157,0.25397848429545666,-0.04968947804125512,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-15,0,0.2839784842954567,0.9160535934051778,0.3139784842954567,0.6320751091097211,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id06,2024-08-18,0,0.2839784842954567,0.13215177278758344,0.25397848429545666,-0.15182671150787325,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-04,1,0.49950427269722864,0.2902029311532221,0.4695042726972286,-0.20930134154400654,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-05,1,0.49950427269722864,0.3535596816389168,0.4695042726972286,-0.1459445910583118,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-06,1,0.49950427269722864,0.3327576693615558,0.4695042726972286,-0.16674660333567282,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-07,0,0.49950427269722864,0.15512113965665553,0.4695042726972286,-0.3443831330405731,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-08,0,0.49950427269722864,0.3566941299771429,0.4695042726972286,-0.14281014272008574,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-09,0,0.49950427269722864,0.4123138054200068,0.4695042726972286,-0.08719046727722185,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-10,0,0.49950427269722864,0.2683371821254213,0.4695042726972286,-0.23116709057180734,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-11,1,0.49950427269722864,0.3961442828084431,0.4695042726972286,-0.10335998988878553,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-12,1,0.49950427269722864,0.03,0.4695042726972286,-0.4695042726972286,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id07,2024-08-13,0,0.49950427269722864,0.4829874154991765,0.4829874154991765,-0.016516857198052126,-0.016516857198052126
chrono_tail,chrono_tail_last_20,Q1,id08,2024-08-27,1,0.40724233983286906,0.6801264858071177,0.4372423398328691,0.2728841459742486,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-08-28,1,0.40724233983286906,0.678862882075843,0.4372423398328691,0.27162054224297394,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-08-29,1,0.40724233983286906,0.39364439168806153,0.39364439168806153,-0.013597948144807526,-0.013597948144807526
chrono_tail,chrono_tail_last_20,Q1,id08,2024-08-30,1,0.40724233983286906,0.8014836021609414,0.4372423398328691,0.39424126232807233,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-08-31,0,0.40724233983286906,0.7878326099717118,0.4372423398328691,0.3805902701388427,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-01,0,0.40724233983286906,0.5333512927604611,0.4372423398328691,0.12610895292759206,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-03,0,0.40724233983286906,0.5982003907066435,0.4372423398328691,0.1909580508737745,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-05,0,0.40724233983286906,0.4035998510011939,0.4035998510011939,-0.0036424888316751725,-0.0036424888316751725
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-11,0,0.40724233983286906,0.7386145769065569,0.4372423398328691,0.3313722370736878,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-15,1,0.40724233983286906,0.3985411399589153,0.3985411399589153,-0.008701199873953736,-0.008701199873953736
chrono_tail,chrono_tail_last_20,Q1,id08,2024-09-16,1,0.40724233983286906,0.4424914747949491,0.4372423398328691,0.03524913496208004,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id09,2024-08-27,1,0.4428443790403111,0.38004098762574534,0.4128443790403111,-0.06280339141456576,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-08-28,1,0.4428443790403111,0.03,0.4128443790403111,-0.4128443790403111,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-08-29,0,0.4428443790403111,0.1541410313280982,0.4128443790403111,-0.2887033477122129,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-08-30,1,0.4428443790403111,0.33878049755962747,0.4128443790403111,-0.10406388148068363,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-08-31,1,0.4428443790403111,0.4230939240082581,0.4230939240082581,-0.01975045503205297,-0.01975045503205297
chrono_tail,chrono_tail_last_20,Q1,id09,2024-09-01,1,0.4428443790403111,0.28245218109359177,0.4128443790403111,-0.16039219794671933,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-09-02,1,0.4428443790403111,0.22873096367687681,0.4128443790403111,-0.21411341536343428,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id09,2024-09-03,1,0.4428443790403111,0.2320415412226769,0.4128443790403111,-0.2108028378176342,-0.02999999999999997
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-01,0,0.46675548019861934,0.3291733450871386,0.4367554801986193,-0.13758213511148076,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-02,0,0.46675548019861934,0.3887082955174745,0.4367554801986193,-0.07804718468114485,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-05,1,0.46675548019861934,0.34099259827924755,0.4367554801986193,-0.1257628819193718,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-07,1,0.46675548019861934,0.48536325740446623,0.48536325740446623,0.018607777205846887,0.018607777205846887
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-08,1,0.46675548019861934,0.5416762347922547,0.49675548019861937,0.07492075459363534,0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-11,0,0.46675548019861934,0.3160069934455427,0.4367554801986193,-0.15074848675307662,-0.030000000000000027
chrono_tail,chrono_tail_last_20,Q1,id10,2024-09-14,1,0.46675548019861934,0.4407221716667541,0.4407221716667541,-0.02603330853186525,-0.02603330853186525
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-23,0,0.5603090345298787,0.1995969533449088,0.4603090345298787,-0.3607120811849699,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-24,1,0.5603090345298787,0.9519076018153628,0.6603090345298787,0.39159856728548414,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-25,1,0.5603090345298787,0.6074268308264994,0.6074268308264994,0.04711779629662072,0.04711779629662072
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-26,0,0.5603090345298787,0.8714775757961776,0.6603090345298787,0.3111685412662989,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-27,1,0.5603090345298787,0.7187886044691052,0.6603090345298787,0.15847956993922652,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-28,0,0.5603090345298787,0.6689068057619143,0.6603090345298787,0.10859777123203562,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-29,0,0.5603090345298787,0.8983920298819308,0.6603090345298787,0.3380829953520521,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id01,2024-08-31,1,0.5603090345298787,0.7478133248484938,0.6603090345298787,0.18750429031861515,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-18,1,0.615454807415234,0.6587135988578144,0.6587135988578144,0.04325879144258049,0.04325879144258049
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-19,1,0.615454807415234,0.553049511842416,0.553049511842416,-0.06240529557281793,-0.06240529557281793
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-20,1,0.615454807415234,0.8611873824514792,0.7154548074152339,0.24573257503624524,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-21,1,0.615454807415234,0.3485552152052895,0.515454807415234,-0.26689959220994447,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-22,1,0.615454807415234,0.9446845507270744,0.7154548074152339,0.3292297433118404,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-23,1,0.615454807415234,0.3880973950802329,0.515454807415234,-0.22735741233500106,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-24,0,0.615454807415234,0.6596736557714032,0.6596736557714032,0.044218848356169294,0.044218848356169294
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-25,0,0.615454807415234,0.6599269916604453,0.6599269916604453,0.04447218424521138,0.04447218424521138
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-26,0,0.615454807415234,0.3936955567189265,0.515454807415234,-0.22175925069630747,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id02,2024-09-27,1,0.615454807415234,0.4578132042044708,0.515454807415234,-0.15764160321076315,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-04,1,0.6673125832626863,0.9139353015482944,0.7673125832626863,0.2466227182856081,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-05,1,0.6673125832626863,0.8457630585889127,0.7673125832626863,0.17845047532622638,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-06,1,0.6673125832626863,0.97,0.7673125832626863,0.3026874167373137,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-07,1,0.6673125832626863,0.97,0.7673125832626863,0.3026874167373137,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-09,1,0.6673125832626863,0.97,0.7673125832626863,0.3026874167373137,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-11,1,0.6673125832626863,0.9628177380614398,0.7673125832626863,0.2955051547987535,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id03,2024-09-12,1,0.6673125832626863,0.97,0.7673125832626863,0.3026874167373137,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-06,1,0.44994513378914497,0.6893213212007956,0.549945133789145,0.23937618741165062,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-07,1,0.44994513378914497,0.7643865359303057,0.549945133789145,0.31444140214116073,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-08,1,0.44994513378914497,0.7572541748274502,0.549945133789145,0.3073090410383052,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-09,1,0.44994513378914497,0.6689029878515776,0.549945133789145,0.21895785406243268,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-10,1,0.44994513378914497,0.9102006840360042,0.549945133789145,0.4602555502468592,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-11,1,0.44994513378914497,0.97,0.549945133789145,0.5200548662108551,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-12,1,0.44994513378914497,0.37770253535307946,0.37770253535307946,-0.07224259843606551,-0.07224259843606551
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-13,0,0.44994513378914497,0.5223073288856127,0.5223073288856127,0.07236219509646774,0.07236219509646774
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-20,1,0.44994513378914497,0.607457388231316,0.549945133789145,0.15751225444217104,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-22,0,0.44994513378914497,0.6461411480385154,0.549945133789145,0.19619601424937044,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id04,2024-10-26,1,0.44994513378914497,0.7461598876791403,0.549945133789145,0.29621475388999535,0.10000000000000003
chrono_tail,chrono_tail_last_20,Q2,id05,2024-10-29,0,0.4853887060015194,0.0718621275357889,0.3853887060015194,-0.4135265784657305,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-10-30,0,0.4853887060015194,0.3208213591198111,0.3853887060015194,-0.16456734688170832,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-02,0,0.4853887060015194,0.29843217552349693,0.3853887060015194,-0.18695653047802246,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-04,0,0.4853887060015194,0.09468109539202556,0.3853887060015194,-0.3907076106094938,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-05,0,0.4853887060015194,0.03882559900191692,0.3853887060015194,-0.4465631069996025,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-09,1,0.4853887060015194,0.03,0.3853887060015194,-0.45538870600151937,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-10,0,0.4853887060015194,0.03,0.3853887060015194,-0.45538870600151937,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-11,1,0.4853887060015194,0.04769132831397125,0.3853887060015194,-0.43769737768754813,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id05,2024-11-14,1,0.4853887060015194,0.164456171210307,0.3853887060015194,-0.3209325347912124,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-07-30,0,0.3913168763807512,0.03,0.2913168763807512,-0.36131687638075116,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-07-31,1,0.3913168763807512,0.5536285247860131,0.49131687638075117,0.1623116484052619,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-01,1,0.3913168763807512,0.03,0.2913168763807512,-0.36131687638075116,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-02,1,0.3913168763807512,0.03,0.2913168763807512,-0.36131687638075116,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-03,0,0.3913168763807512,0.040564257009566174,0.2913168763807512,-0.350752619371185,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-04,0,0.3913168763807512,0.03,0.2913168763807512,-0.36131687638075116,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-05,1,0.3913168763807512,0.03,0.2913168763807512,-0.36131687638075116,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-10,1,0.3913168763807512,0.97,0.49131687638075117,0.5786831236192488,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-15,1,0.3913168763807512,0.718592344145569,0.49131687638075117,0.32727546776481786,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id06,2024-08-18,1,0.3913168763807512,0.19896729106895022,0.2913168763807512,-0.19234958531180096,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-04,1,0.5033284547471791,0.07238105649983645,0.40332845474717915,-0.4309473982473427,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-05,0,0.5033284547471791,0.0746470422479788,0.40332845474717915,-0.42868141249920033,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-06,1,0.5033284547471791,0.031202209067825466,0.40332845474717915,-0.4721262456793537,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-07,0,0.5033284547471791,0.03863964575147902,0.40332845474717915,-0.4646888089957001,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-08,1,0.5033284547471791,0.2668327541608315,0.40332845474717915,-0.2364957005863476,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-09,1,0.5033284547471791,0.07070082539853652,0.40332845474717915,-0.43262762934864263,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-10,1,0.5033284547471791,0.03,0.40332845474717915,-0.4733284547471791,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-11,1,0.5033284547471791,0.6211768213619291,0.6033284547471791,0.11784836661474996,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-12,0,0.5033284547471791,0.14946761706032724,0.40332845474717915,-0.3538608376868519,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id07,2024-08-13,0,0.5033284547471791,0.03,0.40332845474717915,-0.4733284547471791,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-08-27,0,0.7030212127705164,0.97,0.8030212127705164,0.26697878722948354,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-08-28,1,0.7030212127705164,0.8225048324092862,0.8030212127705164,0.11948361963876974,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-08-29,1,0.7030212127705164,0.9562031944853002,0.8030212127705164,0.2531819817147838,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-08-30,1,0.7030212127705164,0.7584607799614693,0.7584607799614693,0.05543956719095289,0.05543956719095289
chrono_tail,chrono_tail_last_20,Q2,id08,2024-08-31,1,0.7030212127705164,0.97,0.8030212127705164,0.26697878722948354,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-01,1,0.7030212127705164,0.97,0.8030212127705164,0.26697878722948354,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-03,1,0.7030212127705164,0.8020279627619595,0.8020279627619595,0.0990067499914431,0.0990067499914431
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-05,1,0.7030212127705164,0.9599899735317939,0.8030212127705164,0.2569687607612775,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-11,1,0.7030212127705164,0.9294122808824477,0.8030212127705164,0.22639106811193122,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-15,1,0.7030212127705164,0.7957884304622405,0.7957884304622405,0.09276721769172402,0.09276721769172402
chrono_tail,chrono_tail_last_20,Q2,id08,2024-09-16,0,0.7030212127705164,0.9062369642880677,0.8030212127705164,0.20321575151755122,0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-08-27,1,0.4093656383034635,0.07370636919845158,0.30936563830346353,-0.3356592691050119,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-08-28,1,0.4093656383034635,0.06902962605208297,0.30936563830346353,-0.34033601225138055,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-08-29,0,0.4093656383034635,0.2380593168549462,0.30936563830346353,-0.17130632144851732,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-08-30,1,0.4093656383034635,0.22153430428699983,0.30936563830346353,-0.18783133401646368,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-08-31,1,0.4093656383034635,0.03,0.30936563830346353,-0.3793656383034635,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-09-01,1,0.4093656383034635,0.03,0.30936563830346353,-0.3793656383034635,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-09-02,1,0.4093656383034635,0.03,0.30936563830346353,-0.3793656383034635,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id09,2024-09-03,1,0.4093656383034635,0.03,0.30936563830346353,-0.3793656383034635,-0.09999999999999998
chrono_tail,chrono_tail_last_20,Q2,id10,2024-09-01,0,0.5803560615235558,0.8802660475294372,0.6803560615235558,0.29990998600588137,0.09999999999999998
