row_id,subject_id,lifelog_date,regime,within_subject_frac,nearest_train_gap_d,has_future_train,publiclike_score,row_calibration_pressure,w02_minus_w01_mean_abs,anchor_minus_w02_mean_abs,w03_minus_anchor_mean_abs,block_minus_anchor_mean_abs,bad_minus_base_mean_abs
196,id08,2024-09-10,inside,0.7777777777777778,1.0,1,0.8298423690327764,1.1958153339824702,0.0213473694039996,0.009978599802310655,0.009934608217724128,0.09410323752085843,0.005091340239026402
189,id08,2024-08-10,inside,0.3888888888888889,1.0,1,0.9817460820039072,1.1944747407631289,0.014171487500077382,0.0013628033515151897,0.006982902066835606,0.08345357998629173,0.05054762495019625
210,id09,2024-08-14,inside,0.34615384615384615,7.0,1,0.8965907187624131,1.193918554335004,0.015959924993731396,0.004876313399819389,0.010260974158673759,0.07942156083606935,0.009799772196416352
120,id05,2024-11-07,inside,0.65,2.0,1,0.8629492088550168,1.1893134527997655,0.01146869771428975,0.0007231278783726187,0.008913531104407988,0.12337104746881399,0.052447792458893236
92,id04,2024-09-25,inside,0.46153846153846156,2.0,1,0.9817701222342078,1.1851078659881673,0.0064274138673793835,0.004827323402254209,0.0034027597333709447,0.08278870605068919,0.03725944760017955
93,id04,2024-09-26,inside,0.5,1.0,1,0.9979291696445154,1.1823061481250319,0.009219169194786174,0.006017575550553838,0.00427598595534174,0.05587526482649731,0.011867140724679601
114,id05,2024-10-10,inside,0.35,1.0,1,0.9748955039482847,1.1774008317963145,0.02489166802966856,0.006454058892810905,0.012604095868844058,0.04421441640375457,0.021312606529385842
109,id05,2024-09-30,inside,0.1,3.0,1,0.8724370841794595,1.1748930906735526,0.014615729922558949,0.0018940704638794761,0.011733801435677248,0.08457276187609046,0.01515543660444349
108,id05,2024-09-29,inside,0.05,2.0,1,0.8685645741002617,1.1740349806363093,0.01209572274355072,0.0001336636071825405,0.007721065902574015,0.09585770204366624,0.02077653276666274
69,id03,2024-08-28,inside,0.5,1.0,1,0.9982255291329114,1.1690387503252837,0.014769966021056619,0.003556114053163774,0.00458509363597332,0.050464756175408534,0.019323113152471563
188,id08,2024-08-09,inside,0.3333333333333333,2.0,1,0.9614093774510385,1.1662320070483707,0.014612669817662563,0.0004979116527792371,0.00959468824032546,0.0751817046714127,0.04667227929543489
133,id06,2024-07-11,inside,0.21739130434782608,3.0,1,0.9109622639756547,1.1655595768647702,0.016049714848179714,0.005026428716345939,0.01187637567511721,0.06757512712814588,0.01595317003260649
88,id04,2024-09-20,inside,0.3076923076923077,3.0,1,0.9463315190142335,1.1646092211319627,0.010229510549364591,0.00010461240398126506,0.006714810212474395,0.0620431729319849,0.009342389481871256
212,id09,2024-08-16,inside,0.4230769230769231,5.0,1,0.9382798130287736,1.161988184149753,0.01809948776141062,0.00454345964733197,0.011261757887670008,0.06813535506511147,0.03439071551079838
87,id04,2024-09-19,inside,0.2692307692307692,2.0,1,0.951392578971881,1.1534575181125744,0.011843352564838372,0.0012979996568452945,0.007573335629966015,0.058032004493323144,0.015140569461844564
121,id05,2024-11-12,inside,0.7,1.0,1,0.8249479539640161,1.1528959415656457,0.022810398457172625,0.00721380945383328,0.014246866043864723,0.0833715538180562,0.016669233677825444
166,id07,2024-07-27,inside,0.4827586206896552,1.0,1,0.9585783722424254,1.1496878553490752,0.018139791756881598,0.004898621000496975,0.011769449874124347,0.05607657825197849,0.03342398827115168
115,id05,2024-10-13,inside,0.4,4.0,1,0.9433702050822577,1.1472973877774932,0.014737970338352105,0.002804802930666539,0.008582410747266947,0.1002098748095361,0.08333179249511494
68,id03,2024-08-27,inside,0.45,2.0,1,0.9798531693049837,1.1428554776238338,0.010848462821482666,0.0030443426149156594,0.0034830224251483394,0.0492707006273285,0.013902124651514225
111,id05,2024-10-04,inside,0.2,5.0,1,0.8770792449483403,1.1417473415462345,0.016135937235840968,0.0013212826472947445,0.01102305324633679,0.08894089218385867,0.04181577570010758
62,id03,2024-08-19,inside,0.15,4.0,1,0.8738150691632297,1.1415720245869405,0.007505579035881655,0.002472547505421046,0.005087654547049268,0.08788699484369755,0.01684186492808722
204,id09,2024-08-08,inside,0.11538461538461539,4.0,1,0.8575232503025885,1.1295156847886976,0.0193768937738598,0.00549991710596525,0.011921318355536075,0.08128894794702209,0.03288452287157242
13,id01,2024-08-16,inside,0.5,1.0,1,1.0,1.1265737573059544,0.012266100381743309,0.000716651926189923,0.007762605829076361,0.04592500657799346,0.035643690530242515
67,id03,2024-08-26,inside,0.4,3.0,1,0.959030125190706,1.1263345578886086,0.012203991165808023,0.003804054957290827,0.00677033684437522,0.06764329392997168,0.04627421656128105
164,id07,2024-07-25,inside,0.41379310344827586,3.0,1,0.9076726856930939,1.1250766399402914,0.015664778836663777,0.0044386252472861255,0.010569772925729113,0.051312463136420475,0.007618545224621258
192,id08,2024-09-04,inside,0.5555555555555556,1.0,1,0.8852183809218157,1.1239021368725384,0.02530009204790164,0.0037125061839524526,0.015462273182788184,0.05997539740200047,0.03176476597367401
184,id08,2024-08-05,inside,0.1111111111111111,1.0,1,0.9339518691747831,1.1215561107923546,0.016345204134576134,0.0010501918044475739,0.01208764227312831,0.046864430038990865,0.019143793861257342
63,id03,2024-08-20,inside,0.2,5.0,1,0.8791336404353038,1.121488623684231,0.006585657834396872,9.814250229855936e-05,0.005947477397883939,0.07704258949820596,0.013186095471266587
118,id05,2024-10-17,inside,0.55,1.0,1,0.9951996704137293,1.120589201001605,0.01547735479010873,0.001980295051940449,0.007688779382850667,0.030917348731370604,0.018430459062557154
214,id09,2024-08-20,inside,0.5,1.0,1,1.0,1.119905594812324,0.020091983126268458,0.00551208503782311,0.012743113442758938,0.030502437628487065,0.03505350389010963
197,id08,2024-09-13,inside,0.8333333333333334,2.0,1,0.7964227189615541,1.1171805238773689,0.024205101444323314,0.009618205949380676,0.01591228856024446,0.09330444092412793,0.039753843935136195
83,id04,2024-09-13,inside,0.11538461538461539,3.0,1,0.8735235489422745,1.1165460756314551,0.007458157334624254,0.0001603763712460436,0.005342253919999635,0.0828633722940431,0.02198441197841016
206,id09,2024-08-10,inside,0.19230769230769232,6.0,1,0.8620292275818319,1.1146476863112809,0.016086155449731052,0.0058162509197450096,0.009686226161058393,0.07457351572846431,0.024209616644156124
65,id03,2024-08-23,inside,0.3,6.0,1,0.8972850607299115,1.111472443223506,0.007629183623186597,0.0014921711823611128,0.006107433628152163,0.06600940297279269,0.012525339089400048
10,id01,2024-08-12,inside,0.38461538461538464,5.0,1,0.9312091615884663,1.1105870001585254,0.0172075714575898,0.001229251208174298,0.010059381651178685,0.07153627073911163,0.05851591648679065
8,id01,2024-08-09,inside,0.3076923076923077,8.0,1,0.8735908136043777,1.1070994564403447,0.017221983385308646,0.0019376473930939886,0.009892269978865498,0.06998287622071232,0.028891372959346233
86,id04,2024-09-18,inside,0.23076923076923078,1.0,1,0.9555670768590107,1.1065092603973368,0.011834784052457605,0.0018887572920924642,0.004572098891198647,0.04642150845719535,0.018771495332114325
1,id01,2024-07-31,inside,0.038461538461538464,3.0,1,0.8366500694762319,1.1046189891810916,0.01533106492598822,0.0006079666386806475,0.008798436049724499,0.08604029429854045,0.03127023305894989
187,id08,2024-08-08,inside,0.2777777777777778,3.0,1,0.9398910966530121,1.103313380045293,0.009709900495047719,0.0006228510697763154,0.004590744531089993,0.07184787216734913,0.047511634094089754
137,id06,2024-07-16,inside,0.391304347826087,2.0,1,0.9721230138978937,1.1016276059345498,0.016293600790974694,0.0059626329630372765,0.010191088534198565,0.02971536348191631,0.01954778319230621
94,id04,2024-10-14,inside,0.5384615384615384,1.0,1,0.9087844962895657,1.097856412887026,0.010478089624535685,0.0055481968108289014,0.005266598056431656,0.05320235075706043,0.00888459935831146
140,id06,2024-07-20,inside,0.5217391304347826,1.0,1,0.9984573421999919,1.0928986163852574,0.009153618018057879,0.0026982463915009264,0.004977164940671202,0.04977376504309621,0.04863618491010509
61,id03,2024-08-18,inside,0.1,3.0,1,0.8669459492732999,1.0902350560240417,0.011103344871697129,0.0020343936394172013,0.007015819629300997,0.06047609416748202,0.006248334627349258
12,id01,2024-08-14,inside,0.46153846153846156,3.0,1,0.9699095360059741,1.0851700558165978,0.013252242025425702,0.0011587213117734935,0.005602519250526191,0.05276482229997059,0.04979911545857185
162,id07,2024-07-23,inside,0.3448275862068966,5.0,1,0.8539637856712213,1.0823036503746866,0.011468505601780652,0.0021170696226346453,0.010367184635915168,0.06470871945344911,0.01564668218498472
122,id05,2024-11-13,inside,0.75,1.0,1,0.8130320876192441,1.082052490291629,0.010552534542739776,0.0020053570508083668,0.006374471693233947,0.10674507991945907,0.05099792789695663
85,id04,2024-09-15,inside,0.19230769230769232,1.0,1,0.9241062612070275,1.0819675930455661,0.010413230561099178,0.0021244525591862995,0.0060193923762650635,0.051285297841460194,0.02264621524896742
190,id08,2024-08-12,inside,0.4444444444444444,1.0,1,0.9926604848480968,1.077312401222219,0.017930284788446438,0.003583057055207926,0.009618055284991942,0.05189069846337029,0.07683259961815195
136,id06,2024-07-15,inside,0.34782608695652173,1.0,1,0.9780219938941396,1.0759223506698166,0.015163192645214827,0.0054687723873287275,0.008163260255721632,0.03173845373809819,0.03364718157071341
138,id06,2024-07-17,inside,0.43478260869565216,3.0,1,0.9648864909864379,1.0725639650250645,0.014374209697145134,0.0026746578076463556,0.010874170976177076,0.03900460426979134,0.04254074039535703
128,id06,2024-07-06,inside,0.0,1.0,1,0.8634100166502637,1.0702473292497348,0.01396974497055067,0.004546806743038677,0.004450513562662327,0.06250549645182746,0.01796997617782519
81,id04,2024-09-11,inside,0.038461538461538464,1.0,1,0.8728179901787757,1.0586917167948537,0.009277056696905206,0.0017994943724054682,0.004759269459020166,0.06456968804419898,0.024972157992147477
191,id08,2024-08-13,inside,0.5,2.0,1,0.9831942559786168,1.0569077450979651,0.018451688023155728,0.005622603518181383,0.010163932950955887,0.03623499925174365,0.06041918577910874
134,id06,2024-07-12,inside,0.2608695652173913,2.0,1,0.935988718857502,1.0564968690117447,0.015184415210315725,0.00577978275463669,0.009491512435708829,0.02526589693274945,0.01465866179103968
194,id08,2024-09-08,inside,0.6666666666666666,3.0,1,0.8254221357417229,1.0543945567620379,0.01733079408293062,0.005091179949365302,0.007839225293896857,0.07618102724704826,0.03754035942565602
11,id01,2024-08-13,inside,0.4230769230769231,4.0,1,0.9513166669233208,1.0535723320999097,0.012497391455972466,0.003540859956598419,0.005135139848327063,0.03512308652892161,0.028005594161537275
163,id07,2024-07-24,inside,0.3793103448275862,4.0,1,0.8811313194729843,1.0514009898685106,0.012011332706614681,0.006694375816726209,0.006361163342425845,0.06753695618243685,0.043729343149452836
40,id02,2024-09-07,inside,0.41935483870967744,3.0,1,0.9074593584482181,1.048953094234678,0.011157008203124643,0.0020860375007571825,0.007839569490189015,0.05247811848999785,0.036465176381737296
193,id08,2024-09-06,inside,0.6111111111111112,1.0,1,0.8626438214316646,1.0487705768643625,0.022633355871251617,0.007347792387459021,0.014150868953355853,0.056343799281064734,0.04662865844215942
207,id09,2024-08-11,inside,0.23076923076923078,7.0,1,0.8627396633836469,1.0481278335874804,0.014781093428097374,0.0030659385463965056,0.010118808653317466,0.06532523886175176,0.04264362631283319
198,id08,2024-09-14,inside,0.8888888888888888,1.0,1,0.7998751706000921,1.0460708671575714,0.02634219421821651,0.009700388697200024,0.01747521175395852,0.07060817234342923,0.04854051919466673
182,id08,2024-07-31,inside,0.0,1.0,1,0.8785523187494143,1.04565303748883,0.015411874947937419,0.004956631054132624,0.009958632180651104,0.052054424168959446,0.0325870375766142
80,id04,2024-09-09,inside,0.0,1.0,1,0.844288256377577,1.0409692710926035,0.014578981893469052,0.005527098794171158,0.009704467012859827,0.06700337984893223,0.03858973577537835
66,id03,2024-08-24,inside,0.35,5.0,1,0.92278209176142,1.0377929186799992,0.009187423047011244,0.0025984582871290446,0.005816635474828473,0.05484659119698869,0.04727056111895301
107,id05,2024-09-28,inside,0.0,1.0,1,0.8638415423710069,1.035460986654332,0.010379902555841298,0.0014516836793811835,0.0086434815554281,0.06033407064498281,0.03322645999271571
60,id03,2024-08-17,inside,0.05,2.0,1,0.8587669237221499,1.034847140296691,0.010307341104790103,0.0027246409420044826,0.006029461640768734,0.04931747076791837,0.010441301982945345
5,id01,2024-08-05,inside,0.19230769230769232,8.0,1,0.835955519792737,1.0262040971214264,0.01678423754264166,0.0008947389805545722,0.00871768733942482,0.06944335658570965,0.04729363353731947
205,id09,2024-08-09,inside,0.15384615384615385,5.0,1,0.860252784645994,1.0247316580882635,0.012754492995438405,6.899165994178613e-05,0.009690354332703583,0.05026375697934354,0.026823469740093555
186,id08,2024-08-07,inside,0.2222222222222222,3.0,1,0.9302756732684548,1.0201335935401656,0.011411764403846138,0.000940289483540635,0.007073035141866524,0.048156375641128325,0.0550328026444061
59,id03,2024-08-16,inside,0.0,1.0,1,0.8495297403218741,1.0167465526632231,0.010957110483915709,0.0044648587176480915,0.0029991727191512607,0.05296887404711074,0.016779329704592026
183,id08,2024-08-02,inside,0.05555555555555555,1.0,1,0.89352113735367,1.0145965361188627,0.013048328594983092,0.004580192985202862,0.005672919443136677,0.05595108493679465,0.05147080007977524
84,id04,2024-09-14,inside,0.15384615384615385,2.0,1,0.8991300499581926,1.0145420162049736,0.009480224362403145,0.0010979138785355597,0.006102813371470379,0.04240459247894812,0.02927546219584188
64,id03,2024-08-22,inside,0.25,7.0,1,0.8696413323350963,1.012188845303048,0.006631649078789179,0.00019091763524187972,0.005628591298628269,0.04359772253191185,0.012513187880018059
89,id04,2024-09-22,inside,0.34615384615384615,5.0,1,0.9273106264537281,1.0096512329386926,0.006571476191578084,0.00244754517506583,0.004038971930307523,0.0290017968646153,0.018248064237269084
142,id06,2024-08-11,inside,0.6086956521739131,1.0,1,0.8833800577383589,1.0095443570175073,0.008227079329980116,0.0031405449482417064,0.004838667609925823,0.03596586165866663,0.010465263258284627
209,id09,2024-08-13,inside,0.3076923076923077,8.0,1,0.8735908136043777,1.0085454992866627,0.010441576442124258,0.000958338874942106,0.008881080399071215,0.057379938161802646,0.04757654966335471
143,id06,2024-08-12,inside,0.6521739130434783,2.0,1,0.8585610018334751,1.0059011273406635,0.01122388194569949,0.00542327282301864,0.0034456476023147615,0.044842107298477894,0.015597392516144035
91,id04,2024-09-24,inside,0.4230769230769231,3.0,1,0.9646058814646066,1.0018130150272582,0.010201168893419956,0.0053866071120737425,0.006333926274828284,0.030452370255482513,0.051877631354270336
3,id01,2024-08-02,inside,0.11538461538461539,5.0,1,0.8444863964080411,1.001784935022582,0.013347336045513096,0.0009747506281101119,0.008813819100420109,0.05826798210008365,0.04199443656175487
35,id02,2024-09-02,inside,0.25806451612903225,8.0,1,0.770610721550912,1.0008401687318498,0.013878479822910407,0.0009247055772810819,0.004242545019700069,0.096345400081804,0.05658491379615284
9,id01,2024-08-11,inside,0.34615384615384615,6.0,1,0.9096275726569605,0.999630405500537,0.011286775941625804,0.0010108552735073844,0.007464260125821219,0.03278208636190443,0.032298267222238934
0,id01,2024-07-30,inside,0.0,2.0,1,0.8317937978625369,0.9980045187136637,0.01609036948647563,0.005158686771490395,0.008385232370009519,0.06000516488116352,0.04361578968090964
97,id04,2024-10-17,inside,0.6538461538461539,3.0,1,0.8526679537159928,0.9974851290170534,0.010627701126734683,0.0009000403695295565,0.007517633865691637,0.06018807750511627,0.04509153109578357
144,id06,2024-08-13,inside,0.6956521739130435,2.0,1,0.8468474467903432,0.995220152625794,0.011726426512040367,0.0034320986389339953,0.0031080751039307647,0.04328661780957913,0.012995326220599972
237,id10,2024-08-19,inside,0.42857142857142855,8.0,1,0.8458523803181865,0.9938046698772446,0.010406004226087062,0.003440987203992298,0.007533265235058936,0.04451784515876134,0.019709527150331967
135,id06,2024-07-13,inside,0.30434782608695654,1.0,1,0.9598990579380265,0.9923650996065454,0.015329369715998726,0.0033659346447496735,0.009544916200183575,0.01880559067968319,0.04928679405953885
160,id07,2024-07-21,inside,0.27586206896551724,7.0,1,0.7980644159077204,0.9891952237005937,0.013760942171616284,0.004934610745127402,0.009338278005287273,0.04871626722215024,0.012157827202144105
96,id04,2024-10-16,inside,0.6153846153846154,3.0,1,0.8627481852097416,0.9875315186469533,0.010639214594971524,0.0022447303639878363,0.005798734972662574,0.03592443969277854,0.01615191717201316
131,id06,2024-07-09,inside,0.13043478260869565,4.0,1,0.8709276767973242,0.986712220127581,0.016378324710294295,0.005979716148953825,0.01080628194083084,0.0337821075888746,0.03355779969487123
99,id04,2024-10-19,inside,0.7307692307692307,1.0,1,0.8586811588223887,0.9819023768657841,0.01424090818372542,0.0017656595088092,0.009844023731934794,0.04137111076242623,0.03657345499543191
238,id10,2024-08-22,inside,0.47619047619047616,5.0,1,0.9027804164001646,0.9785449173876847,0.014219556237833069,0.0015982382074608084,0.011735190688925074,0.023082755216580746,0.03567400272124825
95,id04,2024-10-15,inside,0.5769230769230769,2.0,1,0.8858200376825992,0.9754546474279499,0.01367744961196107,0.002814223427766779,0.008218410930087397,0.030372203361108702,0.0335847909820604
90,id04,2024-09-23,inside,0.38461538461538464,4.0,1,0.9464469348006165,0.9736302699150718,0.008220876861930912,0.0038967984860089106,0.005515527439051339,0.01949956680085715,0.0362622890955314
203,id09,2024-08-07,inside,0.07692307692307693,3.0,1,0.8539599875424343,0.9711184934921796,0.01592132345508283,0.006133712448533795,0.010269953124687528,0.03520023147612724,0.03350800910897373
36,id02,2024-09-03,inside,0.2903225806451613,7.0,1,0.7989189663085654,0.969925124010479,0.010504768830913067,0.0009030590300554657,0.005998360506046312,0.06783577913097662,0.04100528385094721
82,id04,2024-09-12,inside,0.07692307692307693,2.0,1,0.8734226425695635,0.9696698764935076,0.011138562390061684,0.0018484890893946274,0.006572074592208543,0.02905013372190523,0.0220175390942911
132,id06,2024-07-10,inside,0.17391304347826086,4.0,1,0.8849001886511578,0.9696543803885973,0.01353170049382717,0.002908516171247623,0.009900052605548363,0.03847229385402232,0.050478974561376976
195,id08,2024-09-09,inside,0.7222222222222222,2.0,1,0.8275028673095173,0.9657423003721163,0.01992430628028127,0.010583356480919062,0.007662254999652903,0.05843146565360889,0.05990732386901502
28,id02,2024-08-26,inside,0.03225806451612903,2.0,1,0.7373043265312341,0.9657060345752441,0.021590535702386865,0.0029554360083761744,0.006220769238692113,0.08529501661210617,0.05545862830777278
165,id07,2024-07-26,inside,0.4482758620689655,2.0,1,0.93351237562062,0.9648125372923878,0.013606174727744289,0.005263304913590712,0.008026819800578218,0.05042083292423389,0.09243066034295062
6,id01,2024-08-06,inside,0.23076923076923078,9.0,1,0.8366659555945521,0.9639795767046039,0.013296766175730826,0.002447647655683838,0.00677745983503482,0.0424290966767775,0.03009817347628892
98,id04,2024-10-18,inside,0.6923076923076923,2.0,1,0.8556389919032039,0.9639232946436693,0.013723152957766644,0.004079598336037533,0.006999313899497333,0.028662881076009752,0.019935870529677952
101,id04,2024-10-23,inside,0.8076923076923077,1.0,1,0.8204260485228485,0.9634105087268136,0.010064114001054605,0.002835285506350038,0.005626531209221868,0.048404065877031596,0.0246498365289795
201,id09,2024-08-05,inside,0.0,1.0,1,0.8448306517570844,0.9592399722216252,0.019510410220601022,0.00766346087800261,0.009119420879625004,0.06358748288887421,0.08112131075137996
129,id06,2024-07-07,inside,0.043478260869565216,2.0,1,0.8665991100327378,0.9516649076351238,0.010122940122715232,0.0041265538426687055,0.004302633280388982,0.024347928063442752,0.015627353398627423
145,id06,2024-08-14,inside,0.7391304347826086,1.0,1,0.8483262702036806,0.945859842580249,0.011805198328523761,0.0045235262512296,0.005390833404747071,0.046048870591484006,0.046100567298848115
161,id07,2024-07-22,inside,0.3103448275862069,6.0,1,0.8262482038256385,0.9451600280216653,0.011285570239853247,0.00116848481190763,0.008775539285508893,0.043505190474767266,0.035893537902180715
159,id07,2024-07-20,inside,0.2413793103448276,8.0,1,0.7694931044005769,0.9449181172526498,0.011814442629133717,0.0029659043431396075,0.009361614085625612,0.04880249564544228,0.017255322114265892
39,id02,2024-09-06,inside,0.3870967741935484,4.0,1,0.8811809243007815,0.9439856822060066,0.007964104142220183,0.001291221641017867,0.005112058728435739,0.030372364413386865,0.03377041197345163
102,id04,2024-10-24,inside,0.8461538461538461,2.0,1,0.7984753377711618,0.9313710383344691,0.012418841916182128,0.0006158671671696433,0.008802040314834145,0.036572331816665006,0.020241970789868287
7,id01,2024-08-08,inside,0.2692307692307692,9.0,1,0.8492425978648909,0.9284444802159166,0.01261374605343611,4.250865248424583e-05,0.009519419383331316,0.04456267532684476,0.060442819969905394
4,id01,2024-08-03,inside,0.15384615384615385,6.0,1,0.8472159307514465,0.927047777879367,0.012011526184366485,0.001480683564829412,0.007774027562387035,0.0314163669415423,0.036886957468483396
158,id07,2024-07-19,inside,0.20689655172413793,7.0,1,0.7666886380621841,0.9264837776877469,0.0106613353910858,0.0029341598815689285,0.007843797712176184,0.05201129490715649,0.025877072202846258
130,id06,2024-07-08,inside,0.08695652173913043,3.0,1,0.869139592172247,0.9171750809411491,0.012221948859597634,0.003444273225238786,0.007539391677277134,0.016263928104903545,0.03002015857821643
41,id02,2024-09-08,inside,0.45161290322580644,2.0,1,0.933044214722993,0.9160522829947163,0.010745690067002394,0.000198033024586811,0.008000068335042854,0.029701768896480605,0.08116725681192709
103,id04,2024-10-25,inside,0.8846153846153846,1.0,1,0.8029313177157148,0.916041065547174,0.0136863949930162,0.00010454409026090199,0.009870638338966469,0.054339058687976914,0.06028926411420974
100,id04,2024-10-21,inside,0.7692307692307693,1.0,1,0.8391151788634681,0.9139629757851017,0.011069741801750512,0.0009434094169401552,0.006472664138904968,0.03357767825642288,0.039256227834800775
234,id10,2024-08-16,inside,0.2857142857142857,11.0,1,0.7450670661815435,0.9136699214299123,0.010644696088881784,0.0004975499161055584,0.0092287454106042,0.0543661247879904,0.0270579218070301
38,id02,2024-09-05,inside,0.3548387096774194,5.0,1,0.8542811749001805,0.9101229989062546,0.008400025465186922,0.0009053748367904608,0.005590675783215323,0.01928864606022218,0.02199810895989962
157,id07,2024-07-18,inside,0.1724137931034483,6.0,1,0.7636571190271039,0.906521089645745,0.010842712055091852,0.002642099423077677,0.007496510987528682,0.04044818124199553,0.016749121117603523
37,id02,2024-09-04,inside,0.3225806451612903,6.0,1,0.8268349766489453,0.9034229846751738,0.008153442041207644,0.00035224732553416704,0.006274766621897235,0.0406283412982567,0.04429082092892809
202,id09,2024-08-06,inside,0.038461538461538464,2.0,1,0.8496869233707791,0.899125988156593,0.01257445932966868,0.005378420952231955,0.007507630834113044,0.05355234670695753,0.085732122913202
2,id01,2024-08-01,inside,0.07692307692307693,4.0,1,0.8409231336478867,0.8878153136215001,0.013765040408652016,0.0010330412526529426,0.009363991137954053,0.046047065410145194,0.08031805544832016
208,id09,2024-08-12,inside,0.2692307692307692,8.0,1,0.8622794517594382,0.882088584317201,0.011849421354330187,0.00029478728941669967,0.009418244442143255,0.03572275901119402,0.07558107093261976
31,id02,2024-08-29,inside,0.12903225806451613,5.0,1,0.7462531978462298,0.8667566378205044,0.010585908655640455,0.001141077728096034,0.008139008023200103,0.039797190215440814,0.02753144035428477
185,id08,2024-08-06,inside,0.16666666666666666,2.0,1,0.9326198485822701,0.8598915878159084,0.012469521766268652,0.0031423526295541538,0.0052362181747072556,0.0774797397225331,0.17914234987844438
228,id10,2024-08-04,inside,0.0,2.0,1,0.72325461702733,0.8506055329401817,0.018066452619588884,0.0019291137688531382,0.011449706773684145,0.04236586427354038,0.044147577543794204
152,id07,2024-07-13,inside,0.0,1.0,1,0.747733404812744,0.8476657499689891,0.013582986923955495,0.0018124469031830515,0.009314557130536876,0.03292093386808318,0.03376154430574076
33,id02,2024-08-31,inside,0.1935483870967742,7.0,1,0.7522382552058279,0.8389628540276811,0.00835958466325001,0.00250443345639606,0.005611963163695325,0.04801835370734978,0.04962255289051606
154,id07,2024-07-15,inside,0.06896551724137931,3.0,1,0.7539694731243654,0.827841685611629,0.008660516179591524,1.3474608778873964e-05,0.005609576844100668,0.03469391713608888,0.03650990899603983
230,id10,2024-08-06,inside,0.09523809523809523,4.0,1,0.7437514277458368,0.826263631424511,0.010816885941601937,0.0012610084883721523,0.006358705859775072,0.04503613950309156,0.05206149511736582
153,id07,2024-07-14,inside,0.034482758620689655,2.0,1,0.7507845308984376,0.8253528199403324,0.01246549438953905,0.002031881583331468,0.007696657075286923,0.027864823603985876,0.034756318082270296
32,id02,2024-08-30,inside,0.16129032258064516,6.0,1,0.7492898727474141,0.8235630251666805,0.010545748919264084,1.3488407531617572e-05,0.00865194832590495,0.028768021763638765,0.03481200230357851
155,id07,2024-07-16,inside,0.10344827586206896,4.0,1,0.7572232487054062,0.8230098685388771,0.010640151771472253,0.00247594774049125,0.00725561209675339,0.029231188438351614,0.03779711854313049
232,id10,2024-08-10,inside,0.19047619047619047,8.0,1,0.7385715546421276,0.8214639160137696,0.012195487407801495,0.0025757104680589338,0.008463434940083106,0.02354694308157506,0.024862617458368486
34,id02,2024-09-01,inside,0.22580645161290322,8.0,1,0.7550248017634937,0.8183412172791422,0.010454630252617083,0.003212638336722378,0.005133792102726036,0.04008134550057465,0.05184644402605241
236,id10,2024-08-18,inside,0.38095238095238093,9.0,1,0.8134753852246638,0.8145389264731601,0.009595472989852036,0.0003711132128550692,0.007863191290552836,0.04667055833257488,0.09566206329522146
215,id09,2024-09-04,tail,0.5384615384615384,1.0,0,0.4827238700533746,0.8144513425846017,0.014641369175379282,0.004457128129636945,0.006630008318144642,0.10743887268409946,0.027201639000821492
