subject_id,lifelog_date,Q1,Q2,Q3,S1,S2,S3,S4,pred_Q1,pred_calib_ub_Q1,calib_t_Q1,calib_clip_Q1,pred_Q2,pred_calib_ub_Q2,calib_t_Q2,calib_clip_Q2,pred_Q3,pred_calib_ub_Q3,calib_t_Q3,calib_clip_Q3,pred_S1,pred_calib_ub_S1,calib_t_S1,calib_clip_S1,pred_S2,pred_calib_ub_S2,calib_t_S2,calib_clip_S2,pred_S3,pred_calib_ub_S3,calib_t_S3,calib_clip_S3,pred_S4,pred_calib_ub_S4,calib_t_S4,calib_clip_S4
id02,2024-09-20,1,1,1,1,1,1,1,0.5205227915863789,0.5205227915863789,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.67958747447927,0.67958747447927,1.0,0.01,0.7925235010123428,0.8565515516478115,0.75,0.01,0.8187911497763601,0.9533076627287196,0.5,0.01,0.8983724767814103,0.8511204789573494,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-21,1,1,1,1,1,1,1,0.7259201445123966,0.7259201445123966,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.7115344060211698,0.7115344060211698,1.0,0.01,0.8258181145412333,0.8884526942303546,0.75,0.01,0.820195484456367,0.9541455922096893,0.5,0.01,0.9002140562297184,0.8531701036553733,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-22,0,1,1,1,1,1,1,0.5095257770691634,0.5095257770691634,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.6076015679749124,0.6076015679749124,1.0,0.01,0.7970773761095138,0.8610656646749656,0.75,0.01,0.8200477414747279,0.9540578778976264,0.5,0.01,0.903976217892969,0.857388345633087,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-23,0,1,1,1,1,1,1,0.5267012646054686,0.5267012646054686,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.6510053535503482,0.6510053535503482,1.0,0.01,0.8408122497391153,0.9019468060648135,0.75,0.01,0.82275611680856,0.955649461971634,0.5,0.01,0.9081986081649125,0.8621744058286349,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-24,0,0,0,1,1,1,1,0.5861075187441873,0.5861075187441873,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.6733362262502743,0.6733362262502742,1.0,0.01,0.8463610063410327,0.9067954574394322,0.75,0.01,0.8181145015267965,0.9529005800223737,0.5,0.01,0.894243675537099,0.8465601401619479,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-25,0,0,0,1,1,0,1,0.5089686530536347,0.5089686530536347,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.6633268930297088,0.6633268930297088,1.0,0.01,0.8361874844576892,0.8978450783580425,0.75,0.01,0.8191599766808683,0.9535286381307907,0.5,0.01,0.9011148213899839,0.8541762256135448,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-26,1,0,0,1,1,1,0,0.4449288090038599,0.4449288090038599,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.6483355126481232,0.6483355126481232,1.0,0.01,0.8775786139028952,0.9325328321712827,0.75,0.01,0.8241883823081906,0.9564772040646962,0.5,0.01,0.90998734559927,0.8642191675277545,1.25,0.01,0.5,0.5,0.5,0.01
id02,2024-09-27,1,1,1,1,1,1,0,0.44536593393279145,0.44536593393279145,1,0.15,0.5000000000000016,0.5000000000000006,3.0,0.01,0.678774859889308,0.678774859889308,1.0,0.01,0.8511266038461195,0.9108955948205919,0.75,0.01,0.8251061827157233,0.9570025854512836,0.5,0.01,0.9081350357390681,0.8621019264511269,1.25,0.01,0.5,0.5,0.5,0.01
id03,2024-09-04,1,1,0,1,0,1,0,0.8690968226152368,0.85,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.6498542616046025,0.6498542616046025,1.0,0.01,0.6869313116825152,0.74034239484317,0.75,0.01,0.4729271067759936,0.4460124923017432,0.5,0.01,0.4145806305952037,0.43142273419498506,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-05,1,1,0,1,0,1,0,0.8856582240614391,0.85,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.6577395086395931,0.6577395086395931,1.0,0.01,0.7514080150246989,0.8137931121594101,0.75,0.01,0.4733263749491423,0.44680414153952647,0.5,0.01,0.3998698871121807,0.41950498134914105,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-06,1,1,0,1,0,0,0,0.7685336851474542,0.7685336851474542,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.6754224676418412,0.6754224676418412,1.0,0.01,0.6702068164739706,0.7202081108962252,0.75,0.01,0.4715710424881312,0.4433253042080472,0.5,0.01,0.4163360079571637,0.432841731629878,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-07,1,1,1,1,0,0,0,0.8299224193624635,0.8299224193624635,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.6213973549378272,0.6213973549378272,1.0,0.01,0.727219303708268,0.7870799744378836,0.75,0.01,0.4737806763634741,0.44770515370858527,0.5,0.01,0.42636136397055724,0.44093459695879333,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-09,1,1,1,1,1,1,0,0.8912154890389362,0.85,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.6309446538267434,0.6309446538267434,1.0,0.01,0.8009700217077614,0.8648873917553875,0.75,0.01,0.47180310247904833,0.44378498333370225,0.5,0.01,0.4191643419337428,0.43512679188570286,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-11,1,1,1,1,1,0,0,0.8506452268730861,0.85,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.5996629123962,0.5996629123962,1.0,0.01,0.7405275761303973,0.8019113259523228,0.75,0.01,0.4722036271568202,0.4445785373021151,0.5,0.01,0.4210076381914668,0.4366151928353296,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id03,2024-09-12,0,1,1,0,1,1,1,0.9061522258817248,0.85,1,0.15,0.4999999999999929,0.49999999999999756,3.0,0.01,0.669594548640045,0.669594548640045,1.0,0.01,0.714272977337335,0.7723516367264169,0.75,0.01,0.47020970527914974,0.4406301643697233,0.5,0.01,0.4086190341733497,0.42659878231635157,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id04,2024-10-06,1,1,1,1,1,1,1,0.5014269928947142,0.5014269928947142,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.8171811849475198,0.8171811849475198,1.0,0.01,0.6691642909155666,0.7189401078640353,0.75,0.01,0.5258557514610973,0.551573591037881,0.5,0.01,0.5343743463933152,0.5275150992996419,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-07,0,1,1,1,1,1,1,0.44897710272469665,0.44897710272469665,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.8195978382658096,0.8195978382658096,1.0,0.01,0.6890417055118764,0.7428543481680904,0.75,0.01,0.5197114252711047,0.5393616761545329,0.5,0.01,0.4718638027091042,0.4774824796591611,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-08,0,1,1,1,0,0,0,0.49143085450577095,0.49143085450577095,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.6855555926548142,0.6855555926548142,1.0,0.01,0.7928164550441928,0.8568433379817706,0.75,0.01,0.5254077115868034,0.550684545174491,0.5,0.01,0.5069244593558191,0.5055396949868002,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-09,1,1,1,1,1,1,1,0.8137516631978425,0.8137516631978425,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.8269903528502894,0.8269903528502894,1.0,0.01,0.7219851870234862,0.7811602009951993,0.75,0.01,0.5262386655800481,0.5523332122818387,0.5,0.01,0.5050070251481013,0.5040056683227525,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-10,1,1,1,1,1,0,1,0.5659179582850543,0.5659179582850543,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.8267105176517218,0.8267105176517218,1.0,0.01,0.7238709616263214,0.7832985216715812,0.75,0.01,0.5195271229307244,0.538994769708196,0.5,0.01,0.49781923436855674,0.49825538351229715,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-11,1,1,0,1,0,0,0,0.4122240151342247,0.4122240151342247,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.7711087192999934,0.7711087192999934,1.0,0.01,0.7525017243033005,0.8149749613615243,0.75,0.01,0.5215071560324094,0.5429348726306756,0.5,0.01,0.5074847040863929,0.505987924292372,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-12,0,1,1,0,0,1,0,0.5322058216710647,0.5322058216710647,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.81399154407494,0.81399154407494,1.0,0.01,0.7016840273067398,0.7577604053972814,0.75,0.01,0.5291809797187773,0.5581638464950631,0.5,0.01,0.520287721106258,0.5162333852008645,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-13,1,0,1,1,1,1,1,0.4552749800009946,0.4552749800009946,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.818068754748676,0.818068754748676,1.0,0.01,0.7483358621764639,0.8104610345219824,0.75,0.01,0.5327832947118514,0.5652859266841159,0.5,0.01,0.5355217963574125,0.5284346784360653,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-20,1,1,1,1,1,1,1,0.6113630294097431,0.6113630294097431,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.7686615126358501,0.7686615126358501,1.0,0.01,0.7129313224082201,0.7708089859117089,0.75,0.01,0.5247433160089364,0.5493657389393263,0.5,0.01,0.501112692991383,0.5008901549221092,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-22,1,0,0,1,1,0,0,0.5744054730025144,0.5744054730025144,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.6994179204541124,0.6994179204541124,1.0,0.01,0.7794340466794949,0.8433227459450813,0.75,0.01,0.5256035839329434,0.5510732449288526,0.5,0.01,0.5083405114797801,0.506672632002122,1.25,0.01,0.5,0.5,0.5,0.01
id04,2024-10-26,1,1,1,0,0,0,0,0.5682787824685046,0.5682787824685046,1,0.15,0.5000000000000051,0.5000000000000017,3.0,0.01,0.7979616566838024,0.7979616566838024,1.0,0.01,0.7336091138813586,0.7942411301008641,0.75,0.01,0.5247375380187265,0.5493542674931563,0.5,0.01,0.49290125600144896,0.49432086742673537,1.25,0.01,0.5,0.5,0.5,0.01
id05,2024-10-29,0,0,0,0,0,0,0,0.4733115270669656,0.4733115270669656,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.5659278948365164,0.5659278948365164,1.0,0.01,0.16394217127904012,0.10227069810459107,0.75,0.01,0.4384356962303398,0.3787102247759311,0.5,0.01,0.20843831208344882,0.25588037735994845,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-10-30,1,0,0,1,1,0,1,0.24190420108679758,0.24190420108679758,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.4862075655505266,0.4862075655505266,1.0,0.01,0.5863169122220467,0.6142028834165986,0.75,0.01,0.43195796331239733,0.3663902292712252,0.5,0.01,0.17450160061242184,0.22387204637338762,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-02,0,0,0,0,0,0,0,0.4395599535394896,0.4395599535394896,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.5893153436497508,0.5893153436497508,1.0,0.01,0.39213382349106374,0.357904976865032,0.75,0.01,0.4560803895094397,0.41283333337395983,0.5,0.01,0.24455967042989543,0.28858358355998226,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-04,1,0,1,1,0,0,0,0.6471308255514906,0.6471308255514906,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.6946872998812023,0.6946872998812023,1.0,0.01,0.5868231381546576,0.6148621997976869,0.75,0.01,0.4420554494054157,0.3856466961323183,0.5,0.01,0.20083271897562033,0.24882695019326823,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-05,0,0,1,0,0,1,0,0.5848047446352409,0.5848047446352409,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.6070943198429695,0.6070943198429695,1.0,0.01,0.5693910704228163,0.5920604066637509,0.75,0.01,0.44595228538206194,0.3931530371181937,0.5,0.01,0.22388164667310964,0.27001430849393876,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-09,0,1,1,0,0,0,0,0.12591507334296362,0.15,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.6030347849913376,0.6030347849913376,1.0,0.01,0.5652005608721993,0.5865515462446989,0.75,0.01,0.4620746615597889,0.42458322037701984,0.5,0.01,0.2566236419622066,0.29924965366703954,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-10,0,0,0,0,0,0,0,0.5361520906828631,0.5361520906828631,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.6067771998186423,0.6067771998186423,1.0,0.01,0.26389387206870263,0.20298042259082588,0.75,0.01,0.4293831814920078,0.361528446778946,0.5,0.01,0.15499633283253314,0.20476875838141825,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-11,1,1,1,1,1,1,0,0.39634964116230587,0.39634964116230587,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.7593961089393838,0.7593961089393838,1.0,0.01,0.47995780287666917,0.4732882004082865,0.75,0.01,0.44095086207509915,0.3835262077468275,0.5,0.01,0.19866294693088501,0.24680277151525268,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id05,2024-11-14,1,1,1,1,0,0,1,0.550411564492871,0.550411564492871,1,0.15,0.41599624704845944,0.47176081922756685,3.0,0.01,0.577150506319274,0.577150506319274,1.0,0.01,0.41775889789410325,0.39111203942353595,0.75,0.01,0.4403343797439397,0.3823441720030337,0.5,0.01,0.20027498273855804,0.24830715467719536,1.25,0.01,0.4927282685638033,0.48545961259856785,0.5,0.01
id06,2024-07-30,0,0,1,1,1,1,1,0.11221147249736547,0.15,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5556914169340608,0.5556914169340608,1.0,0.01,0.9236055899345906,0.9652150958755791,0.75,0.01,0.9364354475295796,0.99,0.5,0.01,0.95,0.9535508032129943,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-07-31,0,1,1,1,1,1,1,0.43463142044757647,0.43463142044757647,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5423638229089369,0.5423638229089369,1.0,0.01,0.9241058177787738,0.9655320284015501,0.75,0.01,0.9356361320677943,0.99,0.5,0.01,0.95,0.9452889818913948,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-01,0,1,1,1,1,1,1,0.21488291863371395,0.21488291863371395,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.556104019000043,0.556104019000043,1.0,0.01,0.9068119080220521,0.9540759122502984,0.75,0.01,0.9359726136941938,0.99,0.5,0.01,0.95,0.9409057108976905,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-02,0,1,1,1,1,1,1,0.24450308330495563,0.24450308330495563,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5402582491663915,0.5402582491663915,1.0,0.01,0.927394116683433,0.9675932027936288,0.75,0.01,0.936059971896945,0.99,0.5,0.01,0.95,0.9413263397171823,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-03,0,0,0,1,1,1,1,0.25131674908086776,0.25131674908086776,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5322464561620982,0.5322464561620982,1.0,0.01,0.9379271971640998,0.9739282646713848,0.75,0.01,0.9361769791633544,0.99,0.5,0.01,0.95,0.9415196262182879,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-04,0,0,1,1,1,1,1,0.05,0.15,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5713631296787649,0.5713631296787649,1.0,0.01,0.9104495598997475,0.9565691034179771,0.75,0.01,0.9346783237454362,0.99,0.5,0.01,0.95,0.9345232075248295,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-05,0,1,1,1,1,1,1,0.21891955154015416,0.21891955154015416,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5632164511977077,0.5632164511977077,1.0,0.01,0.927567062501963,0.9677005331915145,0.75,0.01,0.9359252065688375,0.99,0.5,0.01,0.95,0.943844708154818,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-10,0,1,1,1,1,1,1,0.3946863105360709,0.3946863105360709,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5150360961286529,0.5150360961286529,1.0,0.01,0.9166219287465012,0.9606990689743549,0.75,0.01,0.9357170786027897,0.99,0.5,0.01,0.95,0.9419914143332376,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-15,0,1,1,1,1,1,1,0.1680600629384612,0.1680600629384612,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5408518848453598,0.5408518848453598,1.0,0.01,0.8849026384849515,0.9381732769017481,0.75,0.01,0.9347033956644663,0.99,0.5,0.01,0.95,0.938651613239702,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id06,2024-08-18,0,1,1,1,1,1,1,0.13909986222709544,0.15,1,0.15,0.5000000000000037,0.5000000000000012,3.0,0.01,0.5009953286828138,0.5009953286828138,1.0,0.01,0.8773769245259666,0.9323752898160438,0.75,0.01,0.9355810077486908,0.99,0.5,0.01,0.95,0.9517305136201893,1.25,0.01,0.4999999999999998,0.49999999999999956,0.5,0.01
id07,2024-08-04,1,1,1,1,1,1,1,0.6796331276807199,0.67963312768072,1,0.15,0.5,0.5,3.0,0.01,0.4305910966926551,0.4305910966926551,1.0,0.01,0.7444706935058713,0.8062432269912428,0.75,0.01,0.5345507993633363,0.5687732045466666,0.5,0.01,0.6673719807715055,0.6357715965904168,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-05,1,0,0,1,1,1,1,0.6595752164548182,0.6595752164548182,1,0.15,0.5,0.5,3.0,0.01,0.4929605319068829,0.49296053190688277,1.0,0.01,0.8056667430156441,0.869452615547707,0.75,0.01,0.5357376524566401,0.57111201360315,0.5,0.01,0.6709328217617975,0.6387460253303369,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-06,1,1,0,1,0,0,1,0.6125237007211701,0.6125237007211701,1,0.15,0.5,0.5,3.0,0.01,0.5044516587176544,0.5044516587176544,1.0,0.01,0.8259068411109782,0.8885341922312812,0.75,0.01,0.5325883299242705,0.5649009607626373,0.5,0.01,0.663332878815304,0.6324044409254272,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-07,0,0,1,0,0,1,0,0.6552208371890837,0.6552208371890837,1,0.15,0.5,0.5,3.0,0.01,0.46637126762931197,0.46637126762931197,1.0,0.01,0.8360442582567812,0.8977171816500279,0.75,0.01,0.5375289693885108,0.574637454186251,0.5,0.01,0.6813447749298371,0.6474769054351507,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-08,0,1,0,1,0,1,0,0.586500320551528,0.586500320551528,1,0.15,0.5,0.5,3.0,0.01,0.43571630340543643,0.43571630340543643,1.0,0.01,0.6879205804569714,0.7415207236396015,0.75,0.01,0.5370049029491347,0.5736066291665662,0.5,0.01,0.6769055524143729,0.643748149868016,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-09,0,1,1,0,0,1,0,0.6078363173744656,0.6078363173744656,1,0.15,0.5,0.5,3.0,0.01,0.43724845115719363,0.43724845115719363,1.0,0.01,0.8071056387179599,0.870841070277679,0.75,0.01,0.5300975016710199,0.5599776779190847,0.5,0.01,0.6367233725341267,0.6103863603167083,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-10,0,1,1,0,0,1,0,0.6913266705281413,0.6913266705281413,1,0.15,0.5,0.5,3.0,0.01,0.4242668696047105,0.4242668696047105,1.0,0.01,0.8058228550024733,0.8696034864699265,0.75,0.01,0.534763305698725,0.5691921400732257,0.5,0.01,0.6447907967433112,0.617033357826637,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-11,1,1,1,1,1,1,1,0.5215361102965522,0.5215361102965522,1,0.15,0.5,0.5,3.0,0.01,0.48141952891292883,0.48141952891292883,1.0,0.01,0.6742410198108517,0.7251008568219135,0.75,0.01,0.534838851123157,0.56934105267054,0.5,0.01,0.6490166053074949,0.6205246080449386,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-12,1,0,0,1,1,1,1,0.6865529459259607,0.6865529459259607,1,0.15,0.5,0.5,3.0,0.01,0.403983582913478,0.403983582913478,1.0,0.01,0.7270885638740247,0.7869326931676666,0.75,0.01,0.5344513066448501,0.5685770389886067,0.5,0.01,0.6330087973688583,0.6073334384931355,1.25,0.01,0.5,0.5,0.5,0.01
id07,2024-08-13,0,0,1,1,0,1,0,0.28905650076562595,0.28905650076562595,1,0.15,0.5,0.5,3.0,0.01,0.5183567630487882,0.5183567630487882,1.0,0.01,0.7960614943924834,0.860062669591616,0.75,0.01,0.53097527295114,0.5617136967484488,0.5,0.01,0.6166209283529636,0.5939175219242981,1.25,0.01,0.5,0.5,0.5,0.01
id08,2024-08-27,1,0,0,1,1,1,0,0.3897781172470464,0.3897781172470464,1,0.15,0.49999999999998335,0.49999999999999445,3.0,0.01,0.3467425637474344,0.3467425637474344,1.0,0.01,0.32476902338707647,0.27370193882745286,0.75,0.01,0.5087066650704711,0.5174080516007443,0.5,0.01,0.5862067506366178,0.5692139655282049,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id08,2024-08-28,1,1,1,1,0,0,0,0.3836764760014725,0.3836764760014725,1,0.15,0.49999999999998335,0.49999999999999445,3.0,0.01,0.5061596077649808,0.5061596077649808,1.0,0.01,0.48155884389818376,0.47542046211831723,0.75,0.01,0.4961038798681096,0.49220823284459414,0.5,0.01,0.43680144233611506,0.4493436880976865,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id08,2024-08-29,1,1,1,1,1,1,0,0.4957295286983715,0.4957295286983715,1,0.15,0.49999999999998335,0.49999999999999445,3.0,0.01,0.484001034200442,0.484001034200442,1.0,0.01,0.37918004439485475,0.34132991140231517,0.75,0.01,0.5077639337329206,0.5155241243717468,0.5,0.01,0.577839359199722,0.5624541201935683,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
id08,2024-08-30,1,1,1,1,0,1,0,0.4563896844159471,0.4563896844159471,1,0.15,0.49999999999998335,0.49999999999999445,3.0,0.01,0.48932401851545443,0.4893240185154543,1.0,0.01,0.305326672551739,0.2504752444148342,0.75,0.01,0.5216652696850528,0.5432493371980188,0.5,0.01,0.6521517779439914,0.6231191976308106,1.25,0.01,0.5000000000000001,0.5000000000000002,0.5,0.01
